Time (s),Volume (m^3),Ne,X(1),NH3(2),NH2OH(3),HNO3(4),CH3OH(5),H2O(6),N2(7),O2(8),NO2(9),NO(10),N2O(11),CO2(12),H2(13),CO(14),CH4(15),C2H6(16),CH2O(17),CH3(18),C3H8(19),H(20),C2H5(21),HCO(22),CH3CHO(23),OH(24),C2H4(25),H2OX(30),H3NOX(205),HX(26),HNO3X(208),CH4OX(211),H2NOX(204),HOX(29),HNOX(512),H2NO(88),NX(539),HNX(511),OX(27),HNOH(93),CH3OX(210),CH2X(34),CHX(35),CX(33),SX(680),CH2OX(648),CHOX(678),H2X(216)
1.3324766018937976e-19,0.10504946994334764,0.0,0.2608378338686954,0.031075110263184432,0.31940968187622876,0.35048479213943456,0.20701222018012172,0.09201819554042581,0.0,4.597311218790993e-44,2.893698503081255e-14,4.879355172271965e-41,0.0,1.0371436405239038e-73,1.8021253757838178e-29,1.0515664338666639e-48,1.649430066995329e-34,4.302751423636068e-53,4.857850376598191e-28,3.77472100756964e-21,5.0754859371728104e-86,2.0631730204957315e-17,9.317203034082609e-55,2.2594906896443996e-49,4.290195499612423e-81,2.893698880538235e-14,3.887813073840012e-65,2.801438276865872e-13,9.575482219824615e-14,6.091756917845819e-14,7.607134975923446e-14,6.300916524729808e-14,3.064154363067481e-14,3.1625776248350835e-17,5.669092965771328e-23,2.0515339561386486e-17,1.6496816593778719e-31,5.669092967241292e-23,1.1179058199446858e-24,1.164015195483895e-19,3.024439964517019e-14,8.804008321078105e-24,6.86768075641631e-27,4.6129099532067495e-32,5.47127917283577e-45,8.825086274346194e-37,6.1900112492881385e-43,1.554014667251596e-41
2.664954333342964e-19,0.10504946994334764,0.0,0.2608378338680586,0.031075110263184432,0.31940968187610236,0.35048479213932954,0.20701222018002846,0.09201819554014563,0.0,3.677852612411464e-43,5.787399459182048e-14,3.903487998333772e-40,0.0,3.3210646072915384e-72,7.212041154156652e-29,8.412616477693796e-48,6.597724462697695e-34,3.442204543231873e-52,1.943141385564235e-27,7.549445215010044e-21,1.6241578710754796e-84,4.1263477899486694e-17,7.453769799006123e-54,1.8088761903892664e-48,1.3738226683268104e-79,5.787400214066069e-14,6.220507978036524e-64,5.602878648589752e-13,1.915097242291932e-13,1.2183519098696189e-13,1.5214276349590246e-13,1.2601838251072986e-13,6.128311386228729e-14,6.325170821167897e-17,2.267638644280068e-22,4.1030696560188054e-17,1.3197463153894967e-30,2.2676386454656365e-22,4.4716339339712995e-24,2.328248434221075e-19,6.048882491101954e-14,3.5188624678034124e-23,5.490124394146494e-26,6.681321771721118e-31,3.1655530956550064e-43,3.530033078182146e-36,4.952007867594038e-42,1.243670325730655e-40
5.329909796241297e-19,0.10504946994334764,0.0,0.26083783386678494,0.031075110263184432,0.3194096818758495,0.35048479213911954,0.20701222017984194,0.09201819553958528,0.0,2.942283544879578e-42,1.1574801371380167e-13,3.122791942854625e-39,0.0,1.0641499297166892e-70,2.887639391289649e-28,6.730221705077163e-47,2.639090624020066e-33,2.753764996312704e-51,7.772568009160578e-27,1.5098893629883056e-20,5.197308981324712e-83,8.252697328801399e-17,5.963018787895519e-53,1.449153166397882e-47,4.402369301216e-78,1.1574802881027495e-13,9.952818409126372e-63,1.1205758552179331e-12,3.8301952427187643e-13,2.436704375727939e-13,3.0428558944192795e-13,2.520368128452633e-13,1.2256625620278483e-13,1.2650395885482185e-16,9.070557590540901e-22,8.206141069678576e-17,1.0557974582284473e-29,9.070557600035044e-22,1.7886603911552056e-23,4.6573660815076315e-19,1.2097767538920484e-13,1.4053557339689677e-22,4.385675856736996e-25,1.0120483874313012e-29,1.916505114546301e-41,1.4120107573625012e-35,3.961600159099648e-41,9.956673152686068e-40
1.0659820722037962e-18,0.10504946994334764,0.0,0.2608378338642377,0.031075110263184432,0.31940968187534385,0.3504847921386995,0.20701222017946894,0.09201819553846458,0.0,2.3538274178811534e-41,2.3149605195762537e-13,2.498234171927515e-38,0.0,3.414295941551668e-69,1.1573039296036109e-27,5.384380005577548e-46,1.0556364173942308e-32,2.203012541736938e-50,3.1090276946874535e-26,3.019779045959792e-20,1.6631394810400507e-81,1.6505396406294264e-16,4.770416209782067e-52,1.1626054325367311e-46,1.4126844353868933e-76,2.3149608214573364e-13,1.5924513958338395e-61,2.2411514999926766e-12,7.660391082804e-13,4.873409426208989e-13,6.085712352247368e-13,5.040736567450113e-13,2.4513254839286945e-13,2.530100070068241e-16,3.628223716881653e-21,1.6412283952595955e-16,8.446381461688153e-29,3.628223724477929e-21,7.154692693573279e-23,9.318206055488183e-19,2.4195537613152165e-13,5.603982323215529e-22,3.498304097732954e-24,1.5704704517124073e-28,1.1891095080202307e-39,5.648021075419783e-35,3.1692690571330885e-40,7.976982470006742e-39
1.5989731647834628e-18,0.10504946994334764,0.0,0.26083783386169046,0.031075110263184432,0.3194096818748382,0.35048479213827943,0.20701222017909593,0.09201819553734387,0.0,6.987925637875079e-41,3.472440902013103e-13,7.416633219011534e-38,0.0,1.5991378474708293e-68,2.462570506481578e-27,1.53963466951852e-45,2.2432274918265394e-32,6.540193942856276e-50,6.606684155448098e-26,4.5296687289281607e-20,7.956758717828393e-81,2.475809548357454e-16,1.4162174117952646e-51,3.3305826846209255e-46,6.616926752202616e-76,3.4724413547742265e-13,6.0711328181510536e-61,3.361726808824348e-12,1.1490586762120817e-12,7.310114595454441e-13,9.128568748983039e-13,7.561104838754415e-13,3.676988480920431e-13,3.795176020243052e-16,7.709975911402511e-21,2.461842689111117e-16,2.4151373519080025e-28,7.709975933163607e-21,1.520379610996561e-22,1.3981650709032305e-18,3.6293307665978466e-13,1.1882937524421135e-21,9.986202731435389e-24,5.736213236123135e-28,6.59463128257022e-39,1.200201279376611e-34,9.062110986916934e-40,2.2998772455451058e-38
2.131964257363129e-18,0.10504946994334764,0.0,0.2608378338591432,0.031075110263184432,0.31940968187433255,0.3504847921378594,0.20701222017872292,0.09201819553622317,0.0,1.5226322764399823e-40,4.629921284448565e-13,1.6160454055882856e-37,0.0,5.165995130480673e-68,4.2060295224540404e-27,3.247624883492823e-45,3.8266822856968514e-32,1.4250738928287241e-49,1.1270226181135114e-25,6.039558411893415e-20,2.6334128015702213e-80,3.3010794560642235e-16,3.085863321106673e-51,7.039713479365809e-46,2.1377431837691641e-75,4.629921888053419e-13,1.6333830233701787e-60,4.482301781713049e-12,1.5320782280669218e-12,9.746819883487024e-13,1.2171425084626294e-12,1.0081472942365552e-12,4.902651553003052e-13,5.060267439070428e-16,1.3152312410952286e-20,3.282456988522422e-16,5.094224347575152e-28,1.3152312456848573e-20,2.5936003447402904e-22,1.8647700042301197e-18,4.83910776973994e-13,2.023092402010546e-21,2.103180704119159e-23,1.4476524616004127e-27,2.475573100507482e-38,2.0473973621009813e-34,1.9114585208903142e-39,4.886991283118818e-38
3.197946442522462e-18,0.10504946994334764,0.0,0.2608378338540487,0.031075110263184432,0.3194096818733212,0.35048479213701933,0.20701222017797688,0.09201819553398177,0.0,4.4197319593706246e-40,6.944882049316234e-13,4.690881467084678e-37,0.0,2.8551601458660163e-67,8.725905868833934e-27,8.870814338592744e-45,7.922659786396737e-32,4.136550056142309e-49,2.333357226624334e-25,9.059337777816605e-20,1.5365123583845494e-79,4.951619271427868e-16,8.957309623312698e-51,1.9316091382393505e-45,1.1817456157015268e-74,6.944882954523329e-13,6.60538200805639e-60,6.723450939053182e-12,2.2981172940452414e-12,1.4620230738389612e-12,1.825713761253264e-12,1.512220875602226e-12,7.353977873401978e-13,7.590486580698658e-16,2.7230193684655223e-20,4.923685600393504e-16,1.391390732261107e-27,2.7230193809894975e-20,5.369760052211323e-22,2.7985911733178747e-18,7.258661771000416e-13,4.174798216644622e-21,5.729937007258152e-23,5.0316972402836606e-27,1.7855690928258397e-37,4.238861538723751e-34,5.220775084567477e-39,1.3537274767292054e-37
4.263928627681795e-18,0.10504946994334764,0.0,0.26083783384895415,0.031075110263184432,0.31940968187230984,0.3504847921361793,0.20701222017723084,0.09201819553174037,0.0,9.665455520389839e-40,9.259842814178806e-13,1.025842892455823e-36,0.0,9.187270948203165e-67,1.4869298251227178e-26,1.8561742496383586e-44,1.3474369370997016e-31,9.046168623574323e-49,3.9684295377637195e-25,1.2079117143728335e-19,5.112162535196034e-79,6.602159086713336e-16,1.9588626310880665e-50,4.0583625914002914e-45,3.803119060463879e-74,9.25984402085461e-13,1.7890901388688832e-59,8.964598861012032e-12,3.0641563009032865e-12,1.9493642030208225e-12,2.4342849915780384e-12,2.0162943953011474e-12,9.805304469936815e-13,1.0120762606060262e-15,4.6311429276522386e-20,6.564914232709891e-16,2.911254931749937e-27,4.631142953847542e-20,9.132620019343056e-22,3.7333701761699524e-18,9.678215764389371e-13,7.078064512250655e-21,1.1962113475198726e-22,1.2521931549872688e-26,6.544925109390639e-37,7.209172641910168e-34,1.0923592326592253e-38,2.8631968475829007e-37
5.329910812841128e-18,0.10504946994334764,0.0,0.2608378338438596,0.031075110263184432,0.3194096818712985,0.35048479213533923,0.2070122201764848,0.09201819552949897,0.0,1.8133710207873807e-39,1.1574803579035908e-12,1.9246209028693054e-36,0.0,2.4075890324024534e-66,2.2761803942126756e-26,3.379287404729073e-44,2.058579190261931e-31,1.697184369274956e-48,6.0628636717691335e-25,1.5098896509627788e-19,1.378425741619422e-78,8.252698901915042e-16,3.6750929342335104e-50,7.419526604248631e-45,9.967844059316273e-74,1.1574805087037363e-12,4.018965828373644e-59,1.1205745459348749e-11,3.8301952444181845e-12,2.4367053790225258e-12,3.0428561978322497e-12,2.5203678489285592e-12,1.2256631362331513e-12,1.2651099578263671e-15,7.075340209388365e-20,8.206142886931964e-16,5.299828519435475e-27,7.075340257067916e-20,1.3952680764867375e-21,4.669175429589856e-18,1.2097769749344554e-12,1.077915944672839e-20,2.172705687918573e-22,2.647512898637183e-26,1.9417212808363453e-36,1.1013961577609574e-33,1.988596697311419e-38,5.253649743910625e-37
7.461875183159794e-18,0.10504946994334764,0.0,0.2608378338336706,0.031075110263184432,0.3194096818692758,0.3504847921336591,0.20701222017499274,0.09201819552501617,0.0,4.961713560729494e-39,1.620472510873338e-12,5.26611351078467e-36,0.0,1.3614055498109417e-65,4.396815180060777e-26,8.923575517121735e-44,3.958574790973284e-31,4.643805709661309e-48,1.1658671839116725e-24,2.113845524138908e-19,8.126319243974545e-78,1.155377853206191e-15,1.0055723974645629e-49,1.9794871073260052e-44,5.639591200001561e-73,1.620472721894795e-12,1.558483622589655e-58,1.5688034602018113e-11,5.3622729374397245e-12,3.4113878744762243e-12,4.259998536617015e-12,3.5285145538186765e-12,1.7159286053284404e-12,1.7711960191418148e-15,1.3605629285374631e-19,1.148860026246916e-15,1.3993111260010915e-26,1.3605629411241238e-19,2.6830960411559153e-21,6.5439291519485094e-18,1.693687769342385e-12,2.0575576869043808e-20,5.701228314284259e-22,9.617332853520031e-26,1.590331227396221e-35,2.1179438098747796e-33,5.250503574536304e-38,1.4026864657292102e-36
9.59383955347846e-18,0.10504946994334764,0.0,0.2608378338234816,0.031075110263184432,0.31940968186725316,0.3504847921319789,0.20701222017350068,0.09201819552053339,0.0,1.045989588893864e-38,2.083464663840865e-12,1.1101608020275682e-35,0.0,4.532310096574243e-65,7.2420222673491e-26,1.8503126779285213e-43,6.492052488754237e-31,9.789707458295331e-48,1.9120191823382577e-24,2.7178013973100505e-19,2.740906563193345e-77,1.4854858161868584e-15,2.1198689641181458e-49,4.1417451627740686e-44,1.8781783816667262e-72,2.0834649350255277e-12,4.1469663123745286e-58,2.0170318368766613e-11,6.894350373191241e-12,4.386070560200063e-12,5.477140777638477e-12,4.536660990357486e-12,2.2061941945880375e-12,2.277306834176872e-15,2.2313198571675456e-19,1.4771057726976957e-15,2.901122505074179e-26,2.2313198832587176e-19,4.400342380436525e-21,8.422851023406649e-18,2.1775985603249127e-12,3.3503364791561765e-20,1.1754378377600994e-21,2.4820375190280814e-25,6.387665892262632e-35,3.47343694813141e-33,1.0885715704855919e-37,2.9271104807574082e-36
1.3857768294115793e-17,0.10504946994334764,0.0,0.26083783380310355,0.031075110263184432,0.31940968186320784,0.35048479212861866,0.20701222017051657,0.09201819551156783,0.0,3.1905927367385594e-38,3.0094489697692617e-12,3.3863348439357135e-35,0.0,3.094227382303529e-64,1.5150469626657385e-25,5.561206936211057e-43,1.3459187119445697e-30,2.9861644745521144e-47,3.963958064947907e-24,3.925713143637375e-19,1.8750456133637985e-76,2.145701742046148e-15,6.466257973804306e-49,1.2697455191792292e-43,1.2834889271528913e-71,3.009449361106042e-12,1.858802883175899e-57,2.9134869776800596e-11,9.958504472992884e-12,6.335436502726597e-12,7.911424966432744e-12,6.552953058494678e-12,3.1867257335492913e-12,3.2896027148944484e-15,4.625926215553145e-19,2.1335972922866852e-15,8.717035422428072e-26,4.625926293950953e-19,9.123017478468143e-21,1.2193197461700362e-17,3.1454201320152083e-12,6.840860224270858e-20,3.486193592912637e-21,1.0849674824269981e-24,6.4491711121487255e-34,7.201340353628627e-33,3.271063484256451e-37,8.879065343209241e-36
2.2385625775390456e-17,0.10504946994334764,0.0,0.2608378337623476,0.031075110263184432,0.31940968185511714,0.35048479212189815,0.20701222016454834,0.09201819549363677,0.0,1.3844254481275472e-37,4.861417581599424e-12,1.4693596205555838e-34,0.0,4.0033339904988015e-63,4.010838221759317e-25,2.3923353984620646e-42,3.499411397512539e-30,1.2957222785641623e-46,1.030635785109632e-23,6.341536636232187e-19,2.362896105445475e-75,3.466133593356553e-15,2.8057645809404267e-48,5.685882502793387e-43,1.6637511202689513e-70,4.8614182125432685e-12,1.3492317245472985e-56,4.706390809173378e-11,1.6086809585816136e-11,1.0234170674212233e-11,1.2779992171036079e-11,1.0585533975034866e-11,5.147790253227457e-12,5.3144914761124964e-15,1.2027489987014653e-18,3.4465804382135535e-15,3.747735365255406e-25,1.2027490324075393e-18,2.372175308840378e-20,1.978390076297633e-17,5.08106323429708e-12,1.7235313969166038e-19,1.4569589466252695e-20,7.773972419760399e-24,1.3789280259045744e-32,1.8728757074499515e-32,1.4069710663461048e-36,3.8738500061466824e-35
3.9441340737939785e-17,0.10504946994334764,0.0,0.26083783368083596,0.031075110263184432,0.31940968183893576,0.35048479210845707,0.2070122201526119,0.09201819545777491,0.0,7.826933835530105e-37,8.565354805153222e-12,8.307114364410094e-34,0.0,8.212722874171225e-62,1.2853985553135364e-24,1.3487344018856575e-41,1.084663474890327e-29,7.325445047999286e-46,3.194517135593333e-23,1.117318362118246e-18,4.527669964990728e-74,6.1069972943446764e-15,1.586256144169232e-47,3.459250788996977e-42,3.424679461884501e-69,8.56535591252254e-12,1.3841411525208539e-55,8.292172672091444e-11,2.8343407464455925e-11,1.8031648177186866e-11,2.251712188834272e-11,1.865068292930374e-11,9.069925059548181e-12,9.365456983943976e-15,3.7279947327436e-18,6.07254715705934e-15,2.110396174911127e-24,3.727994922548424e-18,7.353822213475658e-20,3.516534768768003e-17,8.952349274467315e-12,5.018483024018483e-19,7.747628183878285e-20,7.766814070558588e-23,4.739359358564804e-31,5.815871261129551e-32,7.947202639581338e-36,2.235998028398404e-34
7.355277066303844e-17,0.10504946994334764,0.0,0.2608378335178137,0.031075110263184432,0.319409681806573,0.35048479208157496,0.2070122201287391,0.09201819538605219,0.0,5.204347478617972e-36,1.597322925183472e-11,5.523632954454138e-33,0.0,2.2828427015480275e-60,4.7212749969463265e-24,8.977036089548603e-41,3.770202252643217e-29,4.8708935407747674e-45,1.1103881933867595e-22,2.0836477590125618e-18,1.1054918051368215e-72,1.1388724689790214e-14,1.0547461288512022e-46,2.638003111347186e-41,9.571267946101831e-68,1.5973231300900372e-11,1.7459414305256518e-54,1.5463633199122718e-10,5.285655383384517e-11,3.362663992054253e-11,4.199136255538944e-11,3.478092932279401e-11,1.6914217739941186e-11,1.747213990548923e-14,1.2958223724120758e-17,1.1324482302717694e-14,1.4013825113791746e-23,1.2958224984498678e-17,2.5569194719304927e-19,6.672840428223365e-17,1.6694920697234444e-11,1.5511741296634778e-18,4.618755286810261e-19,9.05479902802255e-22,2.0446712443880162e-29,2.046317024809393e-31,5.385842010864869e-35,1.546049971309872e-33
1.076642005881371e-16,0.10504946994334764,0.0,0.260837833354793,0.031075110263184432,0.3194096817742103,0.35048479205469285,0.20701222010486633,0.09201819531433088,0.0,1.5642487941824253e-35,2.3381103697948093e-11,1.6602150834785822e-32,0.0,1.2971727427762239e-59,1.051458764125234e-23,2.7024116135040897e-40,8.077199283166338e-29,1.4640239489719394e-44,2.3788714186899845e-22,3.049977155779224e-18,5.901081089165035e-72,1.667045207652817e-14,3.1702059997313165e-46,8.733816132030413e-41,5.451440172376442e-67,2.3381106673837263e-11,7.203069243718183e-54,2.2634956129593146e-10,7.73696343528575e-11,4.9221680744883663e-11,6.146557819904464e-11,5.091110702977718e-11,2.4758541177214203e-11,2.558515865828984e-14,2.776144634938937e-17,1.6576419725664436e-14,4.210931281045123e-23,2.7761450136625185e-17,5.479319340306808e-19,9.93583470038932e-17,2.4437491243237546e-11,3.0199182448223226e-18,1.2912999054150586e-18,3.435357289745019e-21,1.2940874683814502e-28,4.471041772069389e-31,1.6607197004401588e-34,4.758057103905775e-33
1.4177563051323577e-16,0.10504946994334764,0.0,0.26083783319177367,0.031075110263184432,0.3194096817418476,0.35048479202781074,0.20701222008099363,0.09201819524261093,0.0,3.4666297102374393e-35,3.078897814349333e-11,3.679306611566737e-32,0.0,4.810039089111612e-59,1.8820386947092944e-23,5.99923745541735e-40,1.4005654259849964e-28,3.244515154299822e-44,4.1249012478547098e-22,4.016306552418236e-18,2.048462835791762e-71,2.1952179454558582e-14,7.025692042445648e-46,2.1125891350108114e-40,2.0261272997557514e-66,3.078898203133322e-11,2.025859851949155e-53,2.9806141466041175e-10,1.0188264902167417e-10,6.481677076879938e-11,8.093976881934371e-11,6.704121605054461e-11,3.26028953712056e-11,3.370451318375968e-14,4.813767857763842e-17,2.1828359425899328e-14,9.331128803733241e-23,4.8137686969887495e-17,9.50340008030963e-19,1.3305517960960804e-16,3.218006091247696e-11,4.79285942083058e-18,2.6796821308941027e-18,8.95555113707548e-21,5.181149664083176e-28,7.988965405898748e-31,3.8202377064782457e-34,1.0755795845803907e-32
1.7588706043833443e-16,0.10504946994334764,0.0,0.2608378330287558,0.031075110263184432,0.31940968170948497,0.35048479200092875,0.20701222005712103,0.09201819517089235,0.0,6.493187457251678e-35,3.819685258847044e-11,6.89154294664039e-32,0.0,1.403982524176563e-58,2.976042145194803e-23,1.1256886448478134e-39,2.1555567080127302e-28,6.077154719401256e-44,6.348477597624803e-22,4.982635948929595e-18,5.589047146026862e-71,2.72339068238815e-14,1.3159506281132218e-45,4.291746238979448e-40,5.927039866246975e-66,3.819685737338825e-11,4.606431892787363e-53,3.6977189211072907e-10,1.2639559784047396e-10,8.041191008473041e-11,1.0041393441631999e-10,8.317125638538846e-11,4.0447280321752333e-11,4.1830203422169116e-14,7.408693765503489e-17,2.708030140342242e-14,1.7476811992587153e-22,7.408695337336306e-17,1.4630007765937717e-18,1.6781890612448797e-16,3.9922629704952924e-11,6.78136973896016e-18,4.714093305398171e-18,1.9022728196330568e-20,1.5978492735658881e-27,1.2819217013185007e-30,7.52734433923199e-34,2.050272368575797e-32
2.4410992028853174e-16,0.10504946994334764,0.0,0.26083783270272426,0.031075110263184432,0.3194096816447597,0.3504847919471647,0.207012220009376,0.09201819502745932,0.0,1.690370944937196e-34,5.301260147672027e-11,1.7940747939655303e-31,0.0,7.775347022192271e-58,5.983868217508027e-23,2.941208524892598e-39,4.151976619075456e-28,1.5820651771455722e-43,1.2228269644398867e-21,6.915294741569358e-18,2.6876280017370263e-70,3.779736153640499e-14,3.425813163648193e-45,1.2937742764805874e-39,3.2960709750975165e-65,5.3012608011175546e-11,1.6271788770645134e-52,5.131887193652336e-10,1.7542129792867249e-10,1.1160233680990785e-10,1.3936219054042267e-10,1.1543113099837508e-10,5.6136142491913436e-11,5.810059081758296e-14,1.4270460140351548e-16,3.7584192190333846e-14,4.549524714542024e-22,1.4270464232110608e-16,2.819394137300868e-18,2.405470560169429e-16,5.540776465961523e-11,1.1199828406171396e-17,1.0919598759190173e-17,5.947077475918112e-20,9.422803639670932e-27,2.7761790971634617e-30,2.2637757235531475e-33,5.497086582482636e-32
3.1233278013872906e-16,0.10504946994334764,0.0,0.26083783237669855,0.031075110263184432,0.3194096815800345,0.35048479189340087,0.20701221996163124,0.09201819488403183,0.0,3.4926182360700757e-34,6.782835036269757e-11,3.7068895168143796e-31,0.0,2.7607818544967646e-57,1.0129444348084878e-22,6.098858495277596e-39,6.796979647426359e-28,3.2688385377752274e-43,2.001824709206508e-21,8.847953533698521e-18,8.633786094179097e-70,4.836081621409899e-14,7.078362038449612e-45,3.029749643654234e-39,1.1733722788943289e-64,6.782835858719921e-11,4.226579629666718e-52,6.566000432678837e-10,2.2444673461885892e-10,1.4279296130645057e-10,1.7831034657160919e-10,1.4769073087105123e-10,7.18251276864029e-11,7.439632036813602e-14,2.3361457826198686e-16,4.8088092086400075e-14,9.399973976922515e-22,2.3361466280360487e-16,4.617790656380725e-18,3.1754282941359247e-16,7.089289610722599e-11,1.5905702868439994e-17,2.0262442188005678e-17,1.397440882821759e-19,3.41596492066926e-26,5.2740528797362044e-30,5.5244772702351385e-33,1.1632326444666076e-31
3.805556399889264e-16,0.10504946994334764,0.0,0.2608378320506785,0.031075110263184432,0.31940968151530946,0.3504847918396371,0.20701221991388677,0.09201819474060981,0.0,6.28034775060484e-34,8.264409924640239e-11,6.665645552773258e-31,0.0,7.784161671350414e-57,1.5445541133162148e-22,1.1006106117768821e-38,1.0090565786517253e-27,5.877952117494251e-43,2.971840947338482e-21,1.0780612325317082e-17,2.2244275587396241e-69,5.892427085696385e-14,1.2728151803890042e-44,6.08932355992032e-39,3.3154015143951245e-64,8.26441091014593e-11,9.154948787959561e-52,8.000058640380475e-10,2.7347190791250976e-10,1.7398378378511113e-10,2.1725840251014845e-10,1.7995005600584986e-10,8.751423590385925e-11,9.071739157260874e-14,3.4681701660861186e-16,5.859200109162267e-14,1.6902661181236837e-21,3.4681716862796036e-16,6.858904806106368e-18,3.9880626082945825e-16,8.63780240477868e-11,2.070459169146693e-17,3.2919888064828644e-17,2.7697875261736795e-19,9.658310958773035e-26,9.296048343175647e-30,1.1953678408926492e-32,2.1341627867192067e-31
4.487784998391237e-16,0.10504946994334764,0.0,0.2608378317246643,0.031075110263184432,0.3194096814505844,0.35048479178587333,0.20701221986614257,0.0920181945971933,0.0,1.02759581295981e-33,9.74598481278347e-11,1.0906385641308414e-30,0.0,1.9005351565300285e-56,2.194556485729362e-22,1.8073734277950856e-38,1.403273503765747e-27,9.617554989188418e-43,4.13287563480332e-21,1.2713271116425045e-17,4.974530104396134e-69,6.94877254649999e-14,2.0825909676438146e-44,1.1030735957660936e-38,8.109954974506333e-64,9.745985955395588e-11,1.7567127092650402e-51,9.434061818931702e-10,3.224968178110863e-10,2.051748043015043e-10,2.5620635835630574e-10,2.1220910640518013e-10,1.0320346714293404e-10,1.0706380393432057e-13,4.82312063837871e-16,6.909591920600326e-14,2.7656140559959653e-21,4.823123125719127e-16,9.54344503226893e-18,4.843373845398527e-16,1.0186314848129921e-10,2.5554720793402107e-17,4.8915692577029396e-17,4.891918163107273e-19,2.3362314479208503e-25,1.5557932930642497e-29,2.388810301857112e-32,3.5526103509705743e-31
5.17001359689321e-16,0.10504946994334764,0.0,0.26083783139865574,0.031075110263184432,0.3194096813858595,0.3504847917321097,0.20701221981839865,0.09201819445378229,0.0,1.5696073288987646e-33,1.1227559700699451e-10,1.6659023517589975e-30,0.0,4.170249553178951e-56,2.96364361782935e-22,2.770879124531684e-38,1.8623487404399966e-27,1.469039149983923e-42,5.484928729382681e-21,1.464592990702241e-17,1.0024618445093006e-68,8.005118003820754e-14,3.1810659447504293e-44,1.851057530555373e-38,1.7825055297460207e-63,1.1227560994468895e-10,3.0861566945009885e-51,1.0868009970450215e-09,3.7152146431601054e-10,2.3636602285770086e-10,2.9515421411033925e-10,2.4446788207138754e-10,1.188928214023142e-10,1.2343555696959075e-13,6.400998635927799e-16,7.959984642954351e-14,4.2243429185661134e-21,6.401002435219914e-16,1.267210137074524e-17,5.74136233944655e-16,1.1734826940776467e-10,3.0463950028141994e-17,6.822419474399547e-17,7.941835709823602e-19,5.03196724771695e-25,2.4956167440853474e-29,4.486474577698848e-32,5.507499267498647e-31
5.852242195395183e-16,0.10504946994334764,0.0,0.260837831072653,0.031075110263184432,0.31940968132113473,0.35048479167834623,0.207012219770655,0.09201819431037679,0.0,2.2753915879410977e-33,1.2709134588388182e-10,2.41498629836359e-30,0.0,8.393171825071458e-56,3.8527581754351594e-22,4.0317979805638214e-38,2.3862822888142918e-27,2.129602265758272e-42,7.028000188902936e-21,1.657858869710919e-17,1.8606757865119945e-68,9.061463457658707e-14,4.61145316879441e-44,2.9273541552313523e-38,3.5927718687407656e-63,1.270913602736586e-10,5.0653384104456903e-51,1.2301903097020551e-09,4.205458474286832e-10,2.675574394790613e-10,3.3410196977250336e-10,2.767263830067817e-10,1.3458229868070687e-10,1.3983265020226289e-13,8.2018055718666045e-16,9.010378276224497e-14,6.1238394043953876e-21,8.201811079527319e-16,1.6245553007743566e-17,6.682028419051404e-16,1.3283338682718467e-10,3.541933510235212e-17,9.084107074684008e-17,1.2092212714616921e-18,9.875292135088617e-25,3.8549636843882876e-29,7.98243805942187e-32,8.08664279586537e-31
7.21669939239913e-16,0.10504946994334764,0.0,0.2608378304206648,0.031075110263184432,0.31940968119168534,0.3504847915708195,0.20701221967516856,0.09201819402358227,0.0,4.26430304813746e-33,1.5672284363083895e-10,4.5259169732283205e-30,0.0,2.8815223645097063e-55,5.995712085902575e-22,7.613737766074665e-38,3.628724319768304e-27,3.9910798123237616e-42,1.0687198028320236e-20,2.0443906275750973e-17,5.4069079246447116e-68,1.1174154354886317e-13,8.642307506105508e-44,6.426843544894012e-38,1.2367418315014168e-62,1.5672286074630778e-10,1.177365883453762e-50,1.5169524283727485e-09,5.185938234829308e-10,3.299408671298349e-10,4.1199718082225204e-10,3.412425606944548e-10,1.6596162228931074e-10,1.7270285533826404e-13,1.2472211955053186e-15,1.1111168275513775e-13,1.1476664445501244e-20,1.2472222276932835e-15,2.4729582259923688e-17,8.691394659737315e-16,1.6380361114489427e-10,4.5349965583699397e-17,1.4604997832071477e-16,2.4380039021450434e-18,3.1436181429597777e-24,8.375169602816014e-29,2.2412376808927018e-31,1.5474427964150102e-30
