Time (s),Volume (m^3),Ne,X(1),NH3(2),NH2OH(3),HNO3(4),CH3OH(5),H2O(6),N2(7),O2(8),NO2(9),NO(10),N2O(11),CO2(12),H2(13),CO(14),CH4(15),C2H6(16),CH2O(17),CH3(18),C3H8(19),H(20),C2H5(21),HCO(22),CH3CHO(23),OH(24),C2H4(25),H2OX(30),H3NOX(205),HX(26),HNO3X(208),CH4OX(211),H2NOX(204),HOX(29),HNOX(512),H2NO(88),NX(539),HNX(511),OX(27),HNOH(93),CH3OX(210),CH2X(34),CHX(35),CX(33),SX(680)
8.95006328260865e-09,0.06210963536780779,0.0,0.14639332552938786,0.031075110263184432,0.3159276116429119,0.349339197676518,0.2055297782373855,0.0937662088596613,0.0,4.143590419370028e-21,3.3323074922204055e-08,3.325544711897127e-20,0.0,2.027174055583322e-28,0.0008135708352997711,5.410819160653371e-23,3.94145577582333e-24,2.3692418612207832e-40,1.0672950395938745e-12,1.644418921519343e-20,1.9731356674560897e-64,3.6773148332986556e-13,1.4114388199466432e-44,1.0670863438784224e-20,1.5672408609149838e-40,2.6601818953480127e-08,1.4540218284150455e-40,6.748100864817731e-06,0.0014096116661846262,0.0016942863596601534,0.0011455611399468805,2.4934648607156735e-05,0.00014862855515898875,2.625763958704826e-07,0.00015075744870287136,8.886543329029729e-10,0.0013685949081784143,0.00039999853289770745,1.8007859125700244e-05,4.65548037116208e-08,0.0014530756001456223,4.11843940278086e-15,1.4118602580345043e-11,2.47520521884429e-14,4.43167886219904e-06
8.985607826273585e-09,0.06210963536780779,0.0,0.1463774287223264,0.031075110263184432,0.3159186347918147,0.34933869697696335,0.20552424519976842,0.09377448417077838,0.0,4.14868743330157e-21,3.345530135914052e-08,3.397608002251079e-20,0.0,2.074426292187208e-28,0.0008189913596046278,5.492954342608449e-23,3.972701100264342e-24,2.3975284474429327e-40,1.0756317021711844e-12,1.6509253085977135e-20,2.0125658905838642e-64,3.726596926737273e-13,1.4282896996036027e-44,1.0832113508578776e-20,1.603757977978956e-40,2.6684745680627172e-08,1.4770494565402736e-40,6.747898874340131e-06,0.001410334719723907,0.0016952331505690878,0.001146061707275129,2.4931258149514273e-05,0.0001486171682529492,2.624158139077251e-07,0.0001507731858560799,8.952591056961026e-10,0.0013748091298513862,0.0004019993400761252,1.798220027585185e-05,4.675516907812612e-08,0.0014585778166682835,4.134071457552211e-15,1.4173017463616865e-11,2.4854628277616156e-14,4.465890351366743e-06
9.02115236993852e-09,0.06210963536780779,0.0,0.14636156510642956,0.031075110263184432,0.31590966943299453,0.34933820408170035,0.20551871356510862,0.09378275851743315,0.0,4.153770057427195e-21,3.3587527608040094e-08,3.470923947742523e-20,0.0,2.1225810134566127e-28,0.0008244174537166306,5.575990174311701e-23,4.0040689610174015e-24,2.4260388694044576e-40,1.0839998683043752e-12,1.657431508197742e-20,2.0526234787412605e-64,3.776306446798433e-13,1.445273917129228e-44,1.0995114823929055e-20,1.6409721254352696e-40,2.6767521754620225e-08,1.5003482325468651e-40,6.7476989284193534e-06,0.0014110474308098907,0.0016961672457820986,0.0011465544703118493,2.492787379707369e-05,0.00014860566323063115,2.6225692752190336e-07,0.00015078852633773127,9.018847620953473e-10,0.001381023211612581,0.00040399952659192473,1.7956867281506085e-05,4.695549493087712e-08,0.0014640784985712444,4.149699042359541e-15,1.4227418887695726e-11,2.4957269049184747e-14,4.5002273977823475e-06
9.056696913603456e-09,0.06210963536780779,0.0,0.14634573430340952,0.031075110263184432,0.3159007154462791,0.3493377188905542,0.2055131833306822,0.09379103189245472,0.0,4.15883849705109e-21,3.3719753671837726e-08,3.545508576832464e-20,0.0,2.1716516454762545e-28,0.0008298490386160412,5.659932661638939e-23,4.0355593490696905e-24,2.454774002754434e-40,1.0923995292137394e-12,1.663937520364714e-20,2.093315877081626e-64,3.8264446362288907e-13,1.462391994095993e-44,1.1159878768392181e-20,1.678893662419571e-40,2.6850147469168674e-08,1.5239202537678448e-40,6.747500998758205e-06,0.0014117499232887162,0.0016970888057382535,0.0011470395292318782,2.492449548287788e-05,0.0001485940413020022,2.6209971295087676e-07,0.00015080347771310518,9.085312659981102e-10,0.0013872371473195636,0.0004059990861947399,1.7931854916211193e-05,4.715578100596327e-08,0.0014695776487015822,4.165322165635172e-15,1.4281806886972557e-11,2.5059974561289993e-14,4.534689945145349e-06
9.092241457268391e-09,0.06210963536780779,0.0,0.14632993593966145,0.031075110263184432,0.3158917727129358,0.3493372413046313,0.20550765449379432,0.09379930428879915,0.0,4.1638929537617964e-21,3.3851979553430735e-08,3.6213780413294883e-20,0.0,2.2216517567293233e-28,0.0008352860361939814,5.74478782296615e-23,4.0671722554108545e-24,2.483734723067268e-40,1.1008306761357853e-12,1.670443345143829e-20,2.1346505892029985e-64,3.8770127268076175e-13,1.479644452031752e-44,1.1326416745537688e-20,1.7175330577254674e-40,2.6932623117363925e-08,1.5477676253040486e-40,6.747305057456572e-06,0.001412442319532418,0.0016979979888455815,0.0011475169829289363,2.4921123140798306e-05,0.0001485823036630285,2.619441467818942e-07,0.0001508180473725235,9.15198581369787e-10,0.0013934509308209837,0.0004079980128671639,1.7907158049896768e-05,4.7356027041493937e-08,0.0014750752698765412,4.1809408356884e-15,1.4336181495057455e-11,2.5162744871795832e-14,4.569277937232029e-06
9.127786000933326e-09,0.06210963536780779,0.0,0.1463141696462074,0.031075110263184432,0.31588284111565285,0.3493367712263026,0.20550212705177862,0.09380757569954669,0.0,4.168933625512334e-21,3.398420525567923e-08,3.698548616554643e-20,0.0,2.272595058979669e-28,0.0008407283692432303,5.830561689109076e-23,4.098907671032957e-24,2.5129219058427163e-40,1.1092933003230713e-12,1.6769489825802e-20,2.1766351773731177e-64,3.9280119393748185e-13,1.4970318124197546e-44,1.1494740178813407e-20,1.7569008904805196e-40,2.7014948991681376e-08,1.5718924600210512e-40,6.747111077005536e-06,0.0014131247404564125,0.0016988949515053646,0.0011479869290319993,2.491775670552509e-05,0.00014857045149601955,2.6179020594635245e-07,0.00015083224253578813,9.218866722436272e-10,0.0013996645559570399,0.0004099963008192872,1.788277164679682e-05,4.755623277757823e-08,0.0014805713648839034,4.1965550607515515e-15,1.439054274586783e-11,2.5265580037835302e-14,4.6039913178944685e-06
9.163330544598262e-09,0.06210963536780779,0.0,0.14629843505864026,0.031075110263184432,0.31587392053852364,0.34933630855918757,0.205496601001997,0.09381584611789875,0.0,4.173960706698294e-21,3.4116430781406605e-08,3.777036701502691e-20,0.0,2.3244954081551297e-28,0.000846175961449071,5.917260303262988e-23,4.130765586930437e-24,2.5423364265059075e-40,1.1177873930440348e-12,1.683454432718858e-20,2.2192772627543986e-64,3.979443483861537e-13,1.5145545966986612e-44,1.166486051141189e-20,1.7970078508230636e-40,2.7097125383982317e-08,1.5962968785461039e-40,6.746919030281348e-06,0.0014137973055367793,0.001699779848136215,0.0011484494639214578,2.4914396112557135e-05,0.00014855848596995888,2.6163786771437064e-07,0.00015084607025650471,9.285955027205935e-10,0.001405878016559956,0.0004119939444833502,1.7858690763425732e-05,4.77563979563057e-08,0.0014860659364823504,4.212164849070053e-15,1.4444890673744969e-11,2.5368480113479278e-14,4.638830031059557e-06
9.198875088263197e-09,0.06210963536780779,0.0,0.1462827318170694,0.031075110263184432,0.3158650108670291,0.34933585320813854,0.20549107634183925,0.09382411553717528,0.0,4.178974388233927e-21,3.424865613340002e-08,3.8568588189997445e-20,0.0,2.377366805231983e-28,0.0008516287373801853,6.004889720942716e-23,4.162745994100054e-24,2.571979160407372e-40,1.1263129455828288e-12,1.6899596956047485e-20,2.2625845256288624e-64,4.0313085593198127e-13,1.532213326262563e-44,1.1836789206137367e-20,1.837864740579857e-40,2.7179152585515803e-08,1.6209830092650715e-40,6.7467288905397435e-06,0.0014144601328273298,0.001700652831197923,0.0011489046827450721,2.491104129819245e-05,0.00014854640824082143,2.6148710968962923e-07,0.0001508595374262969,9.353250369692247e-10,0.0014120913064544771,0.00041399093850850657,1.7834910546605507e-05,4.795652232172699e-08,0.0014915589874018253,4.227770208756204e-15,1.4499225311941808e-11,2.5471445152579245e-14,4.673794020728046e-06
9.234419631928133e-09,0.06210963536780779,0.0,0.14626705956606567,0.031075110263184432,0.31585611198802144,0.3493354050792247,0.2054855530687226,0.09383238395081202,0.0,4.1839748576263305e-21,3.438088131441082e-08,3.9380316158573266e-20,0.0,2.4312233971205103e-28,0.0008570866224796012,6.0934560099229e-23,4.194848883540853e-24,2.601850982823059e-40,1.1348699492391582e-12,1.696464771282736e-20,2.3065647056230308e-64,4.0836083539533917e-13,1.5500085224609932e-44,1.201053774527322e-20,1.879482473944539e-40,2.7261030886920547e-08,1.6459529883193737e-40,6.746540631410368e-06,0.0014151133389764814,0.0017015140512150896,0.0011493526794337237,2.4907692199518486e-05,0.00014853421945187735,2.6133790980441075e-07,0.00015087265077891128,9.420752392254961e-10,0.0014183044194583743,0.0004159872777556977,1.7811426231542214e-05,4.8156605619835386e-08,0.0014970505203438843,4.243371147818328e-15,1.4553546693969475e-11,2.5574475208891672e-14,4.708883230973588e-06
9.269964175593068e-09,0.06210963536780779,0.0,0.14625141795460783,0.031075110263184432,0.31584722378970725,0.3493349640797165,0.20548003118009162,0.09384065135235785,0.0,4.188962299047744e-21,3.4513106327155074e-08,4.020571863022845e-20,0.0,2.486079477551667e-28,0.0008625495430556922,6.182965250178472e-23,4.227074246254111e-24,2.6319527689543664e-40,1.1434583953281162e-12,1.702969659797603e-20,2.351225601932782e-64,4.1363440451489576e-13,1.5679407065989458e-44,1.2186117630449984e-20,1.92187207815689e-40,2.7342760578226785e-08,1.6712089596029318e-40,6.746354226891117e-06,0.0014157570392439192,0.0017023636568005277,0.0011497935467169624,2.4904348754402596e-05,0.00014852192073398418,2.611902463144363e-07,0.00015088541689421808,9.488460737926847e-10,0.0014245173493829626,0.00041798295729263406,1.778823313995086e-05,4.835664759854842e-08,0.001502540537982054,4.258967674322799e-15,1.4607854854164056e-11,2.5677570332384248e-14,4.744097605941815e-06
9.305508719258003e-09,0.06210963536780779,0.0,0.14623580663602892,0.031075110263184432,0.3158383461616317,0.34933453011807025,0.20547451067341743,0.09384891773547238,0.0,4.193936893406043e-21,3.464533117431394e-08,4.10449645572655e-20,0.0,2.541949487964838e-28,0.0008680174262732311,6.273423533825339e-23,4.259422073243311e-24,2.662285393928159e-40,1.1520782751800272e-12,1.7094743611940512e-20,2.3965750735481597e-64,4.1895167995078836e-13,1.58601039993689e-44,1.2363540382513911e-20,1.9650446941828985e-40,2.7424341948858104e-08,1.6967530747591153e-40,6.7461696513426486e-06,0.0014163913475170715,0.0017032017946784475,0.0011502273761383633,2.4901010901482636e-05,0.0001485095132058663,2.610440977939295e-07,0.00015089784220210888,9.556375050412285e-10,0.001430730090033634,0.0004199779723888808,1.776532667822719e-05,4.8556648007690076e-08,0.0015080290429621737,4.274559796198747e-15,1.4662149825393292e-11,2.5780730572697157e-14,4.779437089849426e-06
9.341053262922939e-09,0.06210963536780779,0.0,0.14622022526796405,0.031075110263184432,0.315829478994662,0.34933410310391333,0.20546899154619805,0.09385718309392325,0.0,4.198898818413478e-21,3.477755585853414e-08,4.189822413624959e-20,0.0,2.598848018396675e-28,0.0008734902001444956,6.364836965061335e-23,4.2918923555140755e-24,2.6928497327967955e-40,1.1607295801402887e-12,1.7159788755167024e-20,2.4426210394781545e-64,4.2431277728784786e-13,1.6042181236907869e-44,1.2542817541395992e-20,2.009011577395594e-40,2.750577528763328e-08,1.722587493177697e-40,6.7459868794830695e-06,0.0014170163763273795,0.00170402860970741,0.001150654258070676,2.4897678580157626e-05,0.00014849699797438366,2.60899443130922e-07,0.0001509099329862936,9.624494974085937e-10,0.0014369426352103924,0.0004219723185110491,1.7742702335664474e-05,4.875660659897323e-08,0.001513516037902739,4.290147521221885e-15,1.47164316406104e-11,2.5883955980387782e-14,4.814901626983293e-06
9.376597806587874e-09,0.06210963536780779,0.0,0.14620467351229774,0.031075110263184432,0.31582062218097207,0.34933368294802863,0.20546347379595728,0.093865447421584,0.0,4.203848248653677e-21,3.4909780382428456e-08,4.276566880940808e-20,0.0,2.6567898083709976e-28,0.0008789677935204333,6.457211660107354e-23,4.3244850840741534e-24,2.72364666053815e-40,1.1694123015692142e-12,1.722483202810099e-20,2.4893714789754336e-64,4.297178110388709e-13,1.6225643990321053e-44,1.2723960665981546e-20,2.0537840982566828e-40,2.7587060882768103e-08,1.748714381991804e-40,6.745805886382597e-06,0.001417632236866378,0.0017048442449030597,0.0011510742817307925,2.4894351730578534e-05,0.00014848437613478963,2.60756261522341e-07,0.0001509216953880007,9.692820153991357e-10,0.0014431549787084043,0.0004239659913180862,1.772035568271458e-05,4.895652312598257e-08,0.0015190015253952398,4.305730857285289e-15,1.4770700334217565e-11,2.598724660136051e-14,4.8504911616995645e-06
9.41214235025281e-09,0.06210963536780779,0.0,0.1461891510351127,0.031075110263184432,0.31581177561402646,0.34933326956234045,0.20545795742024517,0.09387371071243146,0.0,4.208785355647031e-21,3.5042004748576086e-08,4.3647471265995284e-20,0.0,2.7157897477897603e-28,0.0008844501360818821,6.550553747148733e-23,4.357200249933359e-24,2.7546770520556378e-40,1.1781264308418812e-12,1.7289873431187064e-20,2.5368344317610403e-64,4.3516689464793937e-13,1.6410497470878379e-44,1.2906981333980326e-20,2.0993737429989364e-40,2.7668199021877168e-08,1.775135916074879e-40,6.7456266474583524e-06,0.0014182390390015853,0.0017056488414606322,0.001151487535194515,2.4891030293639114e-05,0.00014847164877097787,2.6061453246928514e-07,0.00015093313540958165,9.76135023583967e-10,0.0014493671143185544,0.0004259589866566668,1.769828236929209e-05,4.915639734415775e-08,0.001524485508004497,4.321309812155851e-15,1.4824955938708458e-11,2.609060248076282e-14,4.88620563842282e-06
9.447686893917745e-09,0.06210963536780779,0.0,0.14617365750663863,0.031075110263184432,0.31580293918856484,0.34933286285989973,0.205452442416637,0.0938819729605436,0.0,4.213710307914419e-21,3.517422895952308e-08,4.454380544362287e-20,0.0,2.775862877825055e-28,0.0008899371583308471,6.64486936627685e-23,4.3900378441035446e-24,2.785941782178236e-40,1.1868719593479787e-12,1.7354912964869117e-20,2.58501799824905e-64,4.406601404937849e-13,1.6596746889405165e-44,1.3091891141797114e-20,2.145792114309337e-40,2.7749189991975663e-08,1.8018542780376414e-40,6.745449138469217e-06,0.001418836891292201,0.0017064425387772347,0.00115189410541114,2.4887714210966926e-05,0.00014845881695572,2.604742357725746e-07,0.00015094425891802214,9.830084866008177e-10,0.0014555790358280088,0.00042795130055668006,1.7676478123119606e-05,4.935622901077698e-08,0.0015299679882689909,4.3368843933636575e-15,1.4879198486265458e-11,2.6194023666184456e-14,4.922045001645199e-06
9.48323143758268e-09,0.06210963536780779,0.0,0.1461581926012019,0.031075110263184432,0.31579411280058695,0.3493324627548689,0.20544692878273346,0.09389023416009731,0.0,4.2186232710394146e-21,3.530645301778284e-08,4.5454846529556057e-20,0.0,2.8370243918121498e-28,0.0008954287915818373,6.740164669430943e-23,4.422997857598566e-24,2.8174417256605123e-40,1.1956488784916572e-12,1.7419950629590256e-20,2.6339303397711866e-64,4.461976598931967e-13,1.6784397456282269e-44,1.3278701704402877e-20,2.1930509320129953e-40,2.7830034079481147e-08,1.828871658225052e-40,6.745273335510804e-06,0.00141942590100462,0.0017072254744739041,0.0011522940782178546,2.4884403424914393e-05,0.00014844588175089336,2.60335351528082e-07,0.000150955071648364,9.899023691539052e-10,0.0014617907370207822,0.0004299429292268134,1.7654938748113536e-05,4.955601788494083e-08,0.0015354489687011866,4.3524546086290946e-15,1.4933428011452143e-11,2.629751019962177e-14,4.9580091959255845e-06
9.518775981247616e-09,0.06210963536780779,0.0,0.14614275599717524,0.031075110263184432,0.31578529634733726,0.349332069162509,0.20544141651616005,0.09389849430536619,0.0,4.22352440772893e-21,3.5438676925836465e-08,4.638077096197603e-20,0.0,2.8992896361435585e-28,0.000900924967953261,6.836445820340144e-23,4.4560802814342325e-24,2.8491777571826387e-40,1.2044571796913824e-12,1.7484986425792828e-20,2.6835796788014e-64,4.517795631044722e-13,1.6973454381446273e-44,1.346742465520638e-20,2.2411620337577877e-40,2.7910731570215282e-08,1.8561902547132796e-40,6.745099215010519e-06,0.001420006174127761,0.0017079977844174402,0.0011526875383539507,2.4881097878549932e-05,0.0001484328442076997,2.60197860122207e-07,0.00015096557920703715,9.968166360137988e-10,0.0014680022116783141,0.0004319338690502287,1.763366012280954e-05,4.975576372755642e-08,0.001540928451787859,4.368020465588608e-15,1.4987644546467975e-11,2.6401062121324647e-14,4.994098165888768e-06
9.554320524912551e-09,0.06210963536780779,0.0,0.14612734737692915,0.031075110263184432,0.3157764897272902,0.34933168199916437,0.2054359056145669,0.09390675339071844,0.0,4.2284138778724096e-21,3.557090068613316e-08,4.7321756431208533e-20,0.0,2.962674111164107e-28,0.000906425620358882,6.933718994465748e-23,4.4892851066282874e-24,2.881150751350426e-40,1.2132968543797845e-12,1.755002035391843e-20,2.733974299180407e-64,4.574059593309078e-13,1.7163922874389628e-44,1.3658071645926358e-20,2.2901373756997447e-40,2.799128274940562e-08,1.883812273306674e-40,6.7449267537226304e-06,0.001420577815388213,0.001708759602742012,0.0011530745694748538,2.487779751564928e-05,0.00014841970536687532,2.6006174222765327e-07,0.00015097578707510667,1.003751252017285e-09,0.0014742134535800462,0.00043392411658033114,1.761263819882554e-05,4.9955466301321856e-08,0.0015464064399904095,4.383581971509533e-15,1.504184812242301e-11,2.6504679476178225e-14,5.030311856224642e-06
9.589865068577487e-09,0.06210963536780779,0.0,0.14611196642678217,0.031075110263184432,0.31576769284013523,0.34933130118224953,0.20543039607562844,0.09391501141061481,0.0,4.2332918385995866e-21,3.5703124301090704e-08,4.8277981880919146e-20,0.0,3.0271934720670163e-28,0.0009119306824993362,7.031990378943686e-23,4.522612324200361e-24,2.9133615826953403e-40,1.2221678940035196e-12,1.7615052414407933e-20,2.785122546340187e-64,4.630769567243299e-13,1.7355808144160798e-44,1.385065434646417e-20,2.3399890331891542e-40,2.807168790168732e-08,1.9117399275347386e-40,6.744755928723453e-06,0.0014211409282652017,0.001709511061870544,0.0011534552541659785,2.487450228068682e-05,0.00014840646625889276,2.599269787989939e-07,0.00015098570061143558,1.010706182067236e-09,0.0014804244565040032,0.00043591366853662646,1.759186899936201e-05,5.015512537071101e-08,0.0015518829357451791,4.399139133929723e-15,1.509603877414904e-11,2.6608362302608392e-14,5.0666502116874105e-06
9.625409612242422e-09,0.06210963536780779,0.0,0.1460966128369535,0.031075110263184432,0.31575890558676206,0.3493309266302357,0.20542488789704305,0.09392326835960665,0.0,4.238158444336831e-21,3.583534777309583e-08,4.924962750927536e-20,0.0,3.092863529790971e-28,0.0009174400888537087,7.131266172527227e-23,4.556061925171944e-24,2.945811125674528e-40,1.2310702900231229e-12,1.7680082607701444e-20,2.8370328275284446e-64,4.68792662388664e-13,1.7549115399364424e-44,1.404518444477699e-20,2.390729201457392e-40,2.8151947311104815e-08,1.9399754386491094e-40,6.744586717406708e-06,0.0014216956150053786,0.0017102522925358755,0.0011538296739564027,2.487121211882704e-05,0.00014839312790415474,2.597935510683333e-07,0.00015099532505576566,1.0176813911324768e-09,0.001486635214227379,0.0004379025218006677,1.75713486177385e-05,5.0354740701958425e-08,0.0015573579414637612,4.414691960402655e-15,1.5150216533747547e-11,2.6712110635394165e-14,5.1031131770948196e-06
9.660954155907357e-09,0.06210963536780779,0.0,0.14608128630151454,0.031075110263184432,0.3157501278692469,0.34933055826263637,0.20541938107653301,0.09393152423233395,0.0,4.243013846862148e-21,3.596757110450453e-08,5.023687477007566e-20,0.0,3.159700251918158e-28,0.0009229537746711746,7.231552585529885e-23,4.589633900566356e-24,2.9785002546708397e-40,1.2400040339128698e-12,1.7745110934238367e-20,2.8897136120330295e-64,4.745531823835396e-13,1.7743849848161504e-44,1.4241673646751456e-20,2.4423701963044543e-40,2.8232061261113593e-08,1.9685210356205324e-40,6.744419097478801e-06,0.0014222419766374362,0.0017109834238017005,0.0011541979093323668,2.4867926975916095e-05,0.00014837969131318034,2.5966144054129653e-07,0.00015100466553171854,1.0246768442476523e-09,0.001492845720527122,0.000439890673412087,1.7551073215964956e-05,5.055431206304471e-08,0.0015628314595333072,4.430240457913924e-15,1.5204381430833415e-11,2.6815924516961123e-14,5.139700697327371e-06
9.696498699572293e-09,0.06210963536780779,0.0,0.14606598651834235,0.031075110263184432,0.3157413595908373,0.34933019599999493,0.20541387561184368,0.09393977902352336,0.0,4.2478581953588674e-21,3.609979429764263e-08,5.123990637384605e-20,0.0,3.2277197635732853e-28,0.0009284716759627008,7.33285583976856e-23,4.623328241408705e-24,3.011429843992855e-40,1.2489691171606348e-12,1.7810137394457378e-20,2.943173431406316e-64,4.803586217279319e-13,1.7940016698269503e-44,1.4440133676077866e-20,2.494924454787192e-40,2.831203003458185e-08,1.9973789551358486e-40,6.744253046954202e-06,0.001422780112986545,0.0017117045830832823,0.001154560039750606,2.4864646798473475e-05,0.00014836615748678388,2.59530628992817e-07,0.00015101372704971923,1.0316925065130975e-09,0.001499055969180524,0.00044187812056471255,1.7531039023346856e-05,5.075383922368196e-08,0.0015683034923168312,4.445784633789882e-15,1.5258533500594295e-11,2.691980398278508e-14,5.176412717327581e-06
9.732043243237228e-09,0.06210963536780779,0.0,0.1460507131890724,0.031075110263184432,0.31573260065593894,0.349329839763871,0.20540837150074373,0.09394803272798646,0.0,4.252691636468041e-21,3.6232017354806e-08,5.225890628890392e-20,0.0,3.296938348323556e-28,0.0009339937294928122,7.435182168506886e-23,4.657144938725865e-24,3.0446007678748993e-40,1.257965531267758e-12,1.787516198879644e-20,2.997420879689547e-64,4.862090844038374e-13,1.8137621156962565e-44,1.4640576274124858e-20,2.548404535908241e-40,2.839185391379215e-08,2.0265514415949796e-40,6.744088544151046e-06,0.0014233101226886263,0.0017124158961679494,0.001154916143651507,2.486137153368369e-05,0.00014835252741624705,2.5940109846298013e-07,0.00015102251450984362,1.038728343094703e-09,0.0015052659539658087,0.0004438648606027681,1.7511242335124026e-05,5.095332195529957e-08,0.001573774042153505,4.4613244955698144e-15,1.5312672775420055e-11,2.7023749061390236e-14,5.213249182099246e-06
9.767587786902164e-09,0.06210963536780779,0.0,0.14603546601905296,0.031075110263184432,0.31572385097010125,0.3493294894768275,0.20540286874102473,0.09395628534061791,0.0,4.257514314339603e-21,3.636424027826105e-08,5.329405974238992e-20,0.0,3.3673724490795823e-28,0.0009395198727714208,7.538537816398772e-23,4.691083983546444e-24,3.0780139004770783e-40,1.2669932677489048e-12,1.7940184717692823e-20,3.052464613637138e-64,4.921046733599826e-13,1.8336668431071615e-44,1.4843013199814597e-20,2.602823121305632e-40,2.8471533180443136e-08,2.0560407471079164e-40,6.743925567686663e-06,0.0014238321032044488,0.0017131174872353694,0.0011552662984720956,2.4858101129388184e-05,0.00014833880208348424,2.5927283125320606e-07,0.00015103103270459227,1.0457843192237891e-09,0.00151147566866272,0.00044585089101715353,1.749167951114115e-05,5.115276003103016e-08,0.0015792431113589595,4.476860049942759e-15,1.5366799282851242e-11,2.712775979287462e-14,5.250210036706713e-06
9.803132330567099e-09,0.06210963536780779,0.0,0.1460202447172991,0.031075110263184432,0.3157151104400035,0.34932914506241786,0.20539736733050057,0.09396453685639373,0.0,4.2623263706823135e-21,3.649646307024504e-08,5.434555322126772e-20,0.0,3.4390386689972443e-28,0.0009450500440457171,7.642929039432209e-23,4.725145366900752e-24,3.1116701158852896e-40,1.2760523181319359e-12,1.8005205581583078e-20,3.108313352940935e-64,4.980454905155636e-13,1.8537163726984562e-44,1.504745622949847e-20,2.658193015943078e-40,2.855106811565114e-08,2.0858491314917124e-40,6.743764096473117e-06,0.001424346150833562,0.0017138094788776022,0.0011556105806588674,2.4854835534077194e-05,0.00014832498246120167,2.5914580992225295e-07,0.00015103928632159195,1.0528604001969709e-09,0.0015176851070531122,0.00044783620944180533,1.7472346974549557e-05,5.135215322569584e-08,0.0015847107022255711,4.492391303961855e-15,1.5420913058436353e-11,2.7231836210809955e-14,5.287295226274159e-06
9.838676874232034e-09,0.06210963536780779,0.0,0.14600504899644792,0.031075110263184432,0.3157063789734419,0.34932880644517367,0.20539186726700753,0.09397278727036963,0.0,4.267127944812531e-21,3.662868573296651e-08,5.541357447329204e-20,0.0,3.511953772380471e-28,0.0009505841822921298,7.748362104873244e-23,4.759329079820773e-24,3.145570288111255e-40,1.2851426739577717e-12,1.8070224580903087e-20,3.1649758804544454e-64,5.040316367640181e-13,1.8739112250646423e-44,1.5253917156833227e-20,2.714527148800928e-40,2.8630458999951858e-08,2.1159788622674748e-40,6.74360410971305e-06,0.0014248523607280645,0.0017144919921189402,0.0011559490656804434,2.4851574696881812e-05,0.00014831106951305014,2.5902001728223313e-07,0.00015104727994622735,1.0599565513760303e-09,0.0015238942629215344,0.00044982081365013433,1.7453241210539827e-05,5.155150131579462e-08,0.001590176817022753,4.5079182652477824e-15,1.5475014135540053e-11,2.7335978336446896e-14,5.324504695984894e-06
9.87422141789697e-09,0.06210963536780779,0.0,0.1459898785727139,0.031075110263184432,0.3156976564793153,0.3493284735505915,0.20538636854840395,0.09398103657767917,0.0,4.271919173701835e-21,3.67609082686056e-08,5.649831250794535e-20,0.0,3.5861346855849316e-28,0.0009561222272083461,7.854843291210178e-23,4.793635113340143e-24,3.1797152910925355e-40,1.294264326780264e-12,1.813524171608804e-20,3.222461042417018e-64,5.100632119768256e-13,1.8942519207559482e-44,1.5462407792657682e-20,2.7718385735677828e-40,2.8709706113301945e-08,2.146432214657366e-40,6.743445586895439e-06,0.0014253508269062088,0.0017151651464355209,0.0011562818280400713,2.484831856756606e-05,0.0001482970641937726,2.588954363949765e-07,0.0001510550180642041,1.067072738187788e-09,0.0015301031300558197,0.00045180470155154026,1.7434358765103772e-05,5.175080407948707e-08,0.0015956414579972411,4.523440940195057e-15,1.5529102538865303e-11,2.7440186207407034e-14,5.361838391080685e-06
9.909765961561905e-09,0.06210963536780779,0.0,0.1459747331658445,0.031075110263184432,0.3156889428676128,0.3493281463051212,0.20538087117256978,0.09398928477353245,0.0,4.2767001920235325e-21,3.6893130679314435e-08,5.759995759734296e-20,0.0,3.6615984979226433e-28,0.0009616641192053992,7.962378888097989e-23,4.828063458494114e-24,3.2141059986925636e-40,1.3034172681660652e-12,1.820025698757244e-20,3.2807777486779946e-64,5.161403150073364e-13,1.9147389802783468e-44,1.5672939964869895e-20,2.830140469332757e-40,2.878880973508067e-08,2.1772114715816012e-40,6.743288507791279e-06,0.001425841642265843,0.0017158290597747347,0.001156608941287966,2.4845067096519157e-05,0.00014828296744934526,2.5877205056823714e-07,0.00015106250506404534,1.0742089261239728e-09,0.0015363117022476683,0.0004537878711880006,1.7415696243824914e-05,5.195006129658304e-08,0.0016011046273733708,4.5389593354692216e-15,1.5583178304124822e-11,2.7544459857021624e-14,5.399296256861058e-06
