Time (s),Volume (m^3),Ne,X(1),NH3(2),NH2OH(3),HNO3(4),CH3OH(5),H2O(6),N2(7),O2(8),NO2(9),NO(10),N2O(11),CO2(12),H2(13),CO(14),CH4(15),C2H6(16),CH2O(17),CH3(18),C3H8(19),H(20),C2H5(21),HCO(22),CH3CHO(23),OH(24),C2H4(25),H2OX(30),H3NOX(205),HX(26),HNO3X(208),CH4OX(211),H2NOX(204),HOX(29),HNOX(512),H2NO(88),NX(539),HNX(511),OX(27),HNOH(93),CH3OX(210),CH2X(34),CHX(35),CX(33),SX(680),CH2OX(648),CHOX(678)
3.5761234338809888e-09,0.07782336798655136,0.0,0.18982808502781706,0.031075110263184432,0.3179877444672536,0.35035013374444857,0.20632413143381803,0.09310828792924289,0.0,9.73264243732608e-17,3.7239771003485026e-06,2.5104004316970655e-16,0.0,6.418560147539961e-23,0.0005607338332355314,1.6571294979310438e-18,2.4624521385922153e-19,1.4365195531181833e-31,1.8747552062346185e-10,8.861368011149957e-16,2.459047812630838e-50,5.355859485254695e-11,1.1596671230406071e-34,9.538375857606556e-17,1.491790636757995e-32,3.390631807668299e-06,4.7241637803322634e-33,4.815966939206751e-06,0.00014603459486141042,0.0011162810926624044,0.00013093441798979518,9.08395992539525e-06,3.8783632506334964e-05,1.0736842326463255e-06,3.942310047948755e-05,4.7899373082548715e-08,0.0010593681455696349,8.242951263291258e-05,0.00010010497599618134,1.8949369206265182e-06,0.000589576214627962,5.421066842597834e-13,4.1517888710689287e-10,9.729266556091416e-12,5.395558675863754e-05,3.194534213769017e-09,3.546917762375762e-05
3.5921935391536204e-09,0.07782336798655136,0.0,0.18981940312701148,0.031075110263184432,0.3179823335053081,0.3503501230527965,0.2063211378683114,0.09311400573848982,0.0,9.762694186887058e-17,3.7407110900536738e-06,2.5548795544410607e-16,0.0,6.589118879311751e-23,0.0005646516926129245,1.6858882811336084e-18,2.484592073741226e-19,1.4559538604059295e-31,1.8905608023153292e-10,8.901112182488536e-16,2.5147539862042556e-50,5.4079509824733214e-11,1.1753568314515362e-34,9.703125738924768e-17,1.5314206953983453e-32,3.404461681597381e-06,4.807567388414735e-33,4.815833602927687e-06,0.00014604604255627303,0.0011173138484967926,0.00013092837565207853,9.083412311410233e-06,3.8757448168257505e-05,1.072185406042949e-06,3.939643002104423e-05,4.831767225940031e-08,0.001063995740940218,8.277625465584747e-05,9.983530125009461e-05,1.90329125749695e-06,0.0005916396762325218,5.44010273902259e-13,4.1692101378287064e-10,9.796271380940971e-12,5.442484577625732e-05,3.2207562995423495e-09,3.593054050847109e-05
3.608263644426252e-09,0.07782336798655136,0.0,0.18981072654681358,0.031075110263184432,0.317976924248759,0.35035011235789376,0.20631814473470123,0.09311971981754072,0.0,9.792590819780867e-17,3.7574450792413192e-06,2.599991674575072e-16,0.0,6.763394388737634e-23,0.0005685766313834894,1.7150079484321671e-18,2.506830742890615e-19,1.475562494858963e-31,1.9064215412286516e-10,8.940855677730424e-16,2.5714647845233667e-50,5.4604328000742506e-11,1.1911873002772134e-34,9.869925032629335e-17,1.5719140233565603e-32,3.4182798149713187e-06,4.892048794010637e-33,4.815701754769316e-06,0.00014605737187758328,0.0011183432573475113,0.00013092233656561525,9.082864983998424e-06,3.873134392748589e-05,1.0706958489807891e-06,3.936984503439266e-05,4.873767228939528e-08,0.0010686195122696562,8.31232386872474e-05,9.956760561013015e-05,1.911643372212432e-06,0.0005936972747335838,5.45908512378983e-13,4.186612904940367e-10,9.863468136323618e-12,5.4895934755903095e-05,3.2470480995418103e-09,3.639550427812318e-05
3.6243337496988835e-09,0.07782336798655136,0.0,0.18980205527456512,0.031075110263184432,0.3179715166895547,0.35035010165971675,0.20631515203262638,0.09312543019208601,0.0,9.822333946055604e-17,3.774179067911259e-06,2.645743919227873e-16,0.0,6.94144982366139e-23,0.0005725086322746952,1.7444912412032505e-18,2.5291681414808585e-19,1.4953462318696052e-31,1.9223372660170874e-10,8.980598496961748e-16,2.629193724845094e-50,5.5133070199040674e-11,1.2071591560595867e-34,1.0038788982437176e-16,1.613285278541875e-32,3.432086218450469e-06,4.977616729697848e-33,4.815571380957017e-06,0.00014606858397404386,0.001119369338207472,0.0001309163007540298,9.082317942511996e-06,3.8705319421711645e-05,1.0692154928268625e-06,3.934334507343091e-05,4.9159371715241e-08,0.001073239472605013,8.347046262075033e-05,9.93018711583531e-05,1.9199932766605184e-06,0.0005957490064045413,5.478013960941283e-13,4.203997096553763e-10,9.930856505292649e-12,5.5368850457705835e-05,3.2734091493045296e-09,3.6864076261351575e-05
3.640403854971515e-09,0.07782336798655136,0.0,0.18979338929776496,0.031075110263184432,0.3179661108197159,0.35035009095824354,0.20631215976172515,0.09313113688766757,0.0,9.851925155882536e-17,3.7909130560633114e-06,2.6921434763395346e-16,0.0,7.12334909655941e-23,0.0005764476780839379,1.774340906546245e-18,2.551604264954427e-19,1.515305846790833e-31,1.9383078196245292e-10,9.020340640268563e-16,2.6879544449141315e-50,5.566575723100175e-11,1.2232730253152926e-34,1.0209732859406075e-16,1.6555492961547433e-32,3.445880902684703e-06,5.0642799535940657e-33,4.815442467791744e-06,0.00014607967997507608,0.0011203921098900435,0.00013091026823908758,9.08177118631164e-06,3.8679374290553636e-05,1.0677442689099876e-06,3.93169296978183e-05,4.9582769081102674e-08,0.0010778556349295603,8.381792436064361e-05,9.903808006503848e-05,1.9283409826587367e-06,0.000597794867602776,5.496889215295001e-13,4.221362637318603e-10,9.998436169839935e-12,5.5843589634496604e-05,3.2998389852112433e-09,3.7336263710881165e-05
3.6564739602441466e-09,0.07782336798655136,0.0,0.18978472860405618,0.031075110263184432,0.31796070663133397,0.35035008025345415,0.2063091679216348,0.09313683992967561,0.0,9.881366019789575e-17,3.807647043697293e-06,2.739197594963259e-16,0.0,7.309156889882091e-23,0.0005803937516779931,1.80455969722967e-18,2.574139108755773e-19,1.5354421149362823e-31,1.9543330448985066e-10,9.060082107736854e-16,2.7477607034937544e-50,5.620240990067492e-11,1.2395295345356901e-34,1.0382771961608465e-16,1.6987210899219282e-32,3.45966387831342e-06,5.1520472492268256e-33,4.815315001652505e-06,0.00014609066099161664,0.0011214115910373195,0.00013090423904080833,9.081224714765892e-06,3.865350817551859e-05,1.0662821085475028e-06,3.9290598472733615e-05,5.000786293260132e-08,0.0010824680121629439,8.416562182219072e-05,9.877621459218228e-05,1.9366865019549726e-06,0.0005998348547694112,5.515710852443294e-13,4.238709452385737e-10,1.0066206810914514e-11,5.632014903187237e-05,3.326337144489295e-09,3.7812073803699456e-05
3.6725440655167782e-09,0.07782336798655136,0.0,0.1897760731812139,0.031075110263184432,0.31795530411657075,0.3503500695453303,0.2063061765119921,0.09314253934334578,0.0,9.910658088893943e-17,3.824381030813021e-06,2.7869135855668175e-16,0.0,7.4989386613994e-23,0.000584346835992514,1.8351503716375665e-18,2.5967726683313225e-19,1.5557558115802606e-31,1.970412784592423e-10,9.099822899452535e-16,2.808626380896525e-50,5.674304900455416e-11,1.2559293101868935e-34,1.0557921613806016e-16,1.7428158533325173e-32,3.4734351559655627e-06,5.240927425403542e-33,4.815188968998625e-06,0.0001461015281168736,0.001122427800127877,0.00013089821317757177,9.080678527250484e-06,3.862772071996486e-05,1.0648289430707124e-06,3.926435096864615e-05,5.043465181681152e-08,0.0010870766171613587,8.451355293193847e-05,9.851625709678837e-05,1.9450298462278574e-06,0.0006018689644290665,5.534478838750657e-13,4.2560374674082806e-10,1.013416810843995e-11,5.679852538826154e-05,3.3529031652156623e-09,3.829151364123242e-05
3.68861417078941e-09,0.07782336798655136,0.0,0.1897674230171338,0.031075110263184432,0.31794990326765643,0.3503500588338551,0.20630318553243288,0.09314823515375689,0.0,9.939802895133953e-17,3.841115017410311e-06,2.835298820333692e-16,0.0,7.69276064955147e-23,0.0005883069140315748,1.8661156937159843e-18,2.6195049391294754e-19,1.57624771195775e-31,1.9865468813677868e-10,9.13956301550145e-16,2.8705654795149677e-50,5.728769533135035e-11,1.2724729787098074e-34,1.0735197167124936e-16,1.787848960875052e-32,3.4871947462596245e-06,5.33092931608156e-33,4.8150643563718955e-06,0.0001461122824270433,0.001123440755484044,0.0001308921906662171,9.080132623147745e-06,3.8602011569069386e-05,1.0633847038491213e-06,3.923818676109866e-05,5.086313428225937e-08,0.0010916814627177148,8.486171562800561e-05,9.825819003394384e-05,1.9533710270871383e-06,0.0006038971931896092,5.553193141351654e-13,4.273346608542667e-10,1.0202319741331255e-11,5.72787154349896e-05,3.37953658631988e-09,3.877459024952058e-05
3.7046842760620414e-09,0.07782336798655136,0.0,0.18975877809982164,0.031075110263184432,0.31794450407688996,0.35035004811901305,0.20630019498259225,0.09315392738582821,0.0,9.968801951499813e-17,3.857849003488979e-06,2.8843607334638994e-16,0.0,7.890689878804333e-23,0.0005922739688672547,1.897458432919564e-18,2.6423359166005924e-19,1.5969185912644152e-31,2.002735177796436e-10,9.179302455969382e-16,2.933592124352254e-50,5.783636966176591e-11,1.2891611665201598e-34,1.0914613998731952e-16,1.8338359692757968e-32,3.5009426598036632e-06,5.4220617802382e-33,4.814941150398547e-06,0.00014612292498199076,0.0011244504752787167,0.0001308861715221364,9.079587001846049e-06,3.8576380369797594e-05,1.0619493223135137e-06,3.921210543050182e-05,5.12933088789204e-08,0.0010962825615618151,8.521010786035359e-05,9.800199595969293e-05,1.9617100560740487e-06,0.0006059195377419078,5.571853728148823e-13,4.290636802449632e-10,1.0270661387511483e-11,5.7760715896344344e-05,3.4062369475869622e-09,3.926131057939556e-05
3.720754381334673e-09,0.07782336798655136,0.0,0.18975013841738303,0.031075110263184432,0.317939106536637,0.35035003740079024,0.2062972048621045,0.09315961606431752,0.0,9.997656752263293e-17,3.874582989048838e-06,2.934106821474486e-16,0.0,8.09279416501017e-23,0.0005962479836392604,1.9291813641582317e-18,2.665265596196987e-19,1.6177692246566113e-31,2.018977516362757e-10,9.219041220942031e-16,2.9977205635528433e-50,5.838909276827184e-11,1.3059945000085354e-34,1.1096187511511066e-16,1.8807926187380082e-32,3.5146789071953163e-06,5.514333701740835e-33,4.814819337791074e-06,0.000146133456825895,0.0011254569775417376,0.0001308801557593617,9.07904166273928e-06,3.8550826770875844e-05,1.0605227299779307e-06,3.918610656193962e-05,5.17251741582174e-08,0.001100879926360531,8.55587275910395e-05,9.774765753371951e-05,1.970046944661671e-06,0.0006079359948595832,5.590460567810532e-13,4.3079079762950893e-10,1.0339192723927612e-11,5.824452348964101e-05,3.4330037896602556e-09,3.975168150665695e-05
3.736824486607305e-09,0.07782336798655136,0.0,0.1897415039580141,0.031075110263184432,0.31793371063932946,0.3503500266791738,0.20629421517060337,0.0931653012138189,0.0,1.0026368773206193e-16,3.891316974089703e-06,2.984544643499674e-16,0.0,8.299142120771636e-23,0.0006002289415545835,1.9612872677439918e-18,2.688293973372925e-19,1.6388003872513905e-31,2.0352737394658938e-10,9.258779310505033e-16,3.0629651689330557e-50,5.894588541488726e-11,1.3229736055404103e-34,1.1279933133741037e-16,1.9287348341821028e-32,3.5284034990218078e-06,5.6077539892169726e-33,4.814698905349933e-06,0.00014614387898786123,0.0011264602801658603,0.00013087414339064748,9.078496605226336e-06,3.8525350422766665e-05,1.0591048584605803e-06,3.916018974498518e-05,5.215872867301835e-08,0.0011054735697179807,8.590757279445244e-05,9.749515752184483e-05,1.978381704255295e-06,0.000609946561398759,5.609013629768838e-13,4.325160057750932e-10,1.0407913426565931e-11,5.873013492528734e-05,3.459836654044263e-09,4.02457098322494e-05
3.752894591879937e-09,0.07782336798655136,0.0,0.18973287470999295,0.031075110263184432,0.31792831637746477,0.3503500159541525,0.2062912259077216,0.09317098285876084,0.0,1.0054939471847481e-16,3.908050958611385e-06,3.035681821590646e-16,0.0,8.509803160810306e-23,0.0006042168258871927,1.9937789293378295e-18,2.7114210435846096e-19,1.660012854126509e-31,2.0516236894219552e-10,9.298516724743952e-16,3.129340436511582e-50,5.950676835696116e-11,1.340099109456184e-34,1.1465866318773628e-16,1.97767872648672e-32,3.5421164458599627e-06,5.702331575924386e-33,4.814579839965095e-06,0.00014615419248250081,0.0011274604009123227,0.0001308681344275476,9.077951828710672e-06,3.8499950977646265e-05,1.0576956395037311e-06,3.913435457352653e-05,5.259397097763437e-08,0.0011100635041757124,8.625664145753356e-05,9.724447879835045e-05,1.98671434619277e-06,0.0006119512342978136,5.627512884217335e-13,4.342392974995766e-10,1.0476823170467097e-11,5.921754690684839e-05,3.4867350831074387e-09,4.074340228244029e-05
3.768964697152569e-09,0.07782336798655136,0.0,0.1897242506616711,0.031075110263184432,0.3179229237436049,0.3503500052257156,0.20628823707309135,0.09317666102340472,0.0,1.0083370287669059e-16,3.924784942613701e-06,3.087526041015e-16,0.0,8.724847507339169e-23,0.0006082116199777546,2.0266591398967187e-18,2.7346468022901813e-19,1.6814074003204333e-31,2.0680272084662098e-10,9.338253463744285e-16,3.1968609870399573e-50,6.007176234095687e-11,1.3573716380712117e-34,1.1654002544712627e-16,2.0276405937306884e-32,3.55581775827622e-06,5.7980754196212426e-33,4.814462128617489e-06,0.0001461643983104816,0.0011284573574160506,0.00013086212888048716,9.077407332599865e-06,3.847462808938427e-05,1.0562950049926365e-06,3.9108600645601926e-05,5.303089962781757e-08,0.0011146497422128909,8.660593157997981e-05,9.699560434813438e-05,1.995044881744852e-06,0.0006139500105771295,5.645958302108967e-13,4.3596066567155493e-10,1.0545921629740516e-11,5.970675613111107e-05,3.5136986200849366e-09,4.124476550899741e-05
3.785034802425201e-09,0.07782336798655136,0.0,0.18971563180146597,0.031075110263184432,0.3179175327303755,0.3503499944938536,0.20628524866634407,0.09318233573184301,0.0,1.011166264234004e-16,3.941518926096459e-06,3.1400850505558464e-16,0.0,8.94434619543917e-23,0.0006122133072333844,2.0599306956207387e-18,2.7579712449497072e-19,1.7029848008323494e-31,2.0844841387552815e-10,9.377989527591457e-16,3.2655415665329934e-50,6.064088810423823e-11,1.3747918176758422e-34,1.184435731409355e-16,2.0786369224358665e-32,3.569507446826645e-06,5.8949945024362755e-33,4.8143457583803085e-06,0.00014617449745904927,0.0011294511671905048,0.00013085612675883053,9.076863116305208e-06,3.844938141352566e-05,1.0549028869735281e-06,3.908292756324411e-05,5.3469513180759017e-08,0.0011192322962464852,8.695544117443334e-05,9.674851726870866e-05,2.0033733221155545e-06,0.0006159428873388427,5.664349855153865e-13,4.376801032104167e-10,1.0615208477578367e-11,6.0197759288148875e-05,3.5407268090813312e-09,4.174980608936726e-05
3.801104907697833e-09,0.07782336798655136,0.0,0.189707018117854,0.031075110263184432,0.3179121433304654,0.3503499837585586,0.20628226068711042,0.09318800700799791,0.0,1.0139817939939512e-16,3.9582529090594745e-06,3.1933666628105675e-16,0.0,9.168371078439499e-23,0.0006162218711274212,2.0935963979002925e-18,2.7813943670251747e-19,1.7247458306221675e-31,2.100994322369329e-10,9.41772491637081e-16,3.3353970467991593e-50,6.121416637485866e-11,1.3923602745354455e-34,1.2036946153564184e-16,2.130684388810813e-32,3.5831855220569385e-06,5.993097830738981e-33,4.8142307164202194e-06,0.00014618449090252178,0.0011304418476322036,0.00013085012807094473,9.076319179241328e-06,3.8424210607274516e-05,1.0535192176707197e-06,3.905733493233316e-05,5.3909810195086613e-08,0.001123811178631463,8.730516826665525e-05,9.650320077204571e-05,2.0116996784424816e-06,0.000617929861766593,5.682687515817129e-13,4.3939760308639255e-10,1.0684683386269194e-11,6.069055306138597e-05,3.5678191950732977e-09,4.225853052685357e-05
3.817175012970465e-09,0.07782336798655136,0.0,0.18969840959936354,0.031075110263184432,0.31790675553662556,0.3503499730198228,0.20627927313502042,0.09319367487562016,0.0,1.016783756717766e-16,3.974986891502557e-06,3.247378754489213e-16,0.0,9.396994833301484e-23,0.000620237295199229,2.127659053263436e-18,2.8049161639804876e-19,1.746691264610529e-31,2.117557601314228e-10,9.457459630167636e-16,3.4064424259709257e-50,6.179161787135213e-11,1.410077634890448e-34,1.2231784613565821e-16,2.183799859995235e-32,3.5968519945024535e-06,6.092394435009836e-33,4.814116989998449e-06,0.00014619437960275783,0.0011314294160249224,0.00013084413282425926,9.075775520825843e-06,3.8399115329479686e-05,1.0521439295028594e-06,3.903182236245755e-05,5.43517892308631e-08,0.0011283864016609867,8.765511089568582e-05,9.62596381862802e-05,2.0200239617971725e-06,0.0006199109311252714,5.700971257316614e-13,4.4111315832059723e-10,1.0754346027210922e-11,6.118513412766152e-05,3.5949753239122654e-09,4.27709452507961e-05
3.833245118243097e-09,0.07782336798655136,0.0,0.18968980623456905,0.031075110263184432,0.3179013693416687,0.35034996227763976,0.20627628600970338,0.09319933935828766,0.0,1.0195722893615233e-16,3.991720873425518e-06,3.3021292667125336e-16,0.0,9.630290966005945e-23,0.000624259563054018,2.1621214733233162e-18,2.8285366312814545e-19,1.7688218776788169e-31,2.134173817523739e-10,9.497193669067142e-16,3.4786928290350417e-50,6.237326330252614e-11,1.4279445249563687e-34,1.24288882680153e-16,2.2380003953051963e-32,3.610506874688206e-06,6.192893369710571e-33,4.814004566471787e-06,0.00014620416450960078,0.0011324138895435995,0.00013083814102532172,9.07523214047902e-06,3.837409524062207e-05,1.0507769550983618e-06,3.9006389466782994e-05,5.4795448849583945e-08,0.0011329579775666155,8.800526711399085e-05,9.601781295727375e-05,2.0283461831854363e-06,0.0006218860927607699,5.719201053620743e-13,4.4282676198506617e-10,1.0824196070923632e-11,6.168149915729366e-05,3.6221947423270525e-09,4.328705661674984e-05
3.849315223515729e-09,0.07782336798655136,0.0,0.18968120801208518,0.031075110263184432,0.3178959847384682,0.3503499515320039,0.20627329931078783,0.0932050004794047,0.0,1.0223475271881304e-16,4.00845485482817e-06,3.357626205309668e-16,0.0,9.868333816943947e-23,0.0006282886583626878,2.1969864747257178e-18,2.8522557643957873e-19,1.7911384446691577e-31,2.150842812861673e-10,9.536927033154471e-16,3.552163508362783e-50,6.295912336725743e-11,1.4459615709238468e-34,1.2628272713987795e-16,2.2933032474790533e-32,3.624150173128884e-06,6.294603713154457e-33,4.813893433293479e-06,0.0001462138465612992,0.0011333952852579604,0.0001308321526798505,9.074689037623484e-06,3.83491500028036e-05,1.049418227310067e-06,3.898103586192862e-05,5.524078761417527e-08,0.0011375259185185094,8.835563498759448e-05,9.577770865004869e-05,2.036666353547682e-06,0.0006238553440997282,5.737376879446232e-13,4.445384072027833e-10,1.0894233187061742e-11,6.217964481414326e-05,3.6494769979264426e-09,4.3806870906664514e-05
3.865385328788361e-09,0.07782336798655136,0.0,0.1896726149205616,0.031075110263184432,0.31789060171995787,0.35034994078291004,0.20627031303790178,0.0932106582622007,0.0,1.0251096037889214e-16,4.025188835710324e-06,3.413877641115455e-16,0.0,1.0111198566310743e-22,0.0006323245648616868,2.232256879096719e-18,2.8760735587930913e-19,1.8136417403844323e-31,2.1675644291240507e-10,9.576659722514684e-16,3.6268698442401367e-50,6.354921875428928e-11,1.4641293989586776e-34,1.2829953571400362e-16,2.3497258639240887e-32,3.6377819003288657e-06,6.397534567376643e-33,4.813783578014025e-06,0.00014622342668490536,0.00113437362013587,0.00013082616779278394,9.07414621168392e-06,3.832427927973747e-05,1.048067679229141e-06,3.8955761167850235e-05,5.568780408899187e-08,0.0011420902366256374,8.870621259619979e-05,9.553930895009723e-05,2.0449844837592533e-06,0.0006258186826492825,5.755498710255879e-13,4.4624808714770336e-10,1.0964457044425904e-11,6.26795677556778e-05,3.6768216392017674e-09,4.4330394329064435e-05
3.881455434060993e-09,0.07782336798655136,0.0,0.18966402694867773,0.031075110263184432,0.31788522027913074,0.3503499300303541,0.20626732719067237,0.09321631272972963,0.0,1.0278586511050729e-16,4.0419228160717886e-06,3.470891710267387e-16,0.0,1.0358961239502849e-22,0.0006363672663528906,2.267935512990455e-18,2.899990009944861e-19,1.8363325395882811e-31,2.1843385080412505e-10,9.616391737232783e-16,3.7028273453979604e-50,6.414357014203124e-11,1.4824486352018462e-34,1.3033946482696288e-16,2.4072858879638187e-32,3.6514020667822285e-06,6.501695058004537e-33,4.8136749882819015e-06,0.0001462329057966525,0.0011353489110464395,0.00013082018636832653,9.07360366208682e-06,3.829948273673994e-05,1.046725244198269e-06,3.893056500773031e-05,5.6136496839815095e-08,0.0011466509439359942,8.905699803329661e-05,9.53025976645721e-05,2.053300584630757e-06,0.0006277761059968127,5.773566522256297e-13,4.4795579504476723e-10,1.1034867310974428e-11,6.318126463303462e-05,3.704228215529445e-09,4.48576330192286e-05
3.897525539333625e-09,0.07782336798655136,0.0,0.18965544408513865,0.031075110263184432,0.3178798404090392,0.3503499192743326,0.2062643417687263,0.09322196390486927,0.0,1.0305947994488314e-16,4.0586567959123755e-06,3.5286766145021944e-16,0.0,1.0611698712518037e-22,0.000640416746703494,2.3040252078369988e-18,2.9240051133244694e-19,1.8592116170051117e-31,2.2011648912801545e-10,9.656123077393687e-16,3.7800516495420725e-50,6.474219819836087e-11,1.5009199057695569e-34,1.3240267112530195e-16,2.46600116008592e-32,3.6650106829727585e-06,6.607094334128204e-33,4.813567651844201e-06,0.00014624228480231258,0.0011363211747628902,0.00013081420840999218,9.073061388260226e-06,3.827476004072323e-05,1.0453908558241588e-06,3.8905447007874144e-05,5.658686443385084e-08,0.0011512080524368148,8.940798940625791e-05,9.506755872336414e-05,2.0616146669083873e-06,0.0006297276118096887,5.791580292395647e-13,4.49661524169911e-10,1.1105463653834342e-11,6.36847320910845e-05,3.731696277173482e-09,4.538859303937123e-05
3.913595644606257e-09,0.07782336798655136,0.0,0.18964686631867053,0.031075110263184432,0.31787446210279396,0.3503499085148426,0.20626135677168944,0.09322761181032051,0.0,1.0333181775245517e-16,4.0753907752318965e-06,3.5872406214520645e-16,0.0,1.0869488717358114e-22,0.0006444729898459166,2.340528799890346e-18,2.948118864407169e-19,1.882279747320106e-31,2.2180434204462837e-10,9.695853743082257e-16,3.8585585238833093e-50,6.534512358042736e-11,1.5195438367532697e-34,1.34489311474539e-16,2.5258897191907694e-32,3.6786077593739715e-06,6.713741568170857e-33,4.8134615565471795e-06,0.0001462515645975344,0.0011372904279651924,0.000130808233920645,9.072519389633526e-06,3.825011086018973e-05,1.0440644479893857e-06,3.888040679761229e-05,5.7038905439727544e-08,0.0011557615740547995,8.975918483642452e-05,9.483417618007223e-05,2.069926741274261e-06,0.0006316731978350184,5.809539998361386e-13,4.513652678500701e-10,1.1176245739312112e-11,6.41899667684948e-05,3.759225375287985e-09,4.592328037882256e-05
3.929665749878889e-09,0.07782336798655136,0.0,0.18963829363801707,0.031075110263184432,0.31786908535356295,0.35034989775188197,0.20625837219918713,0.09323325646860688,0.0,1.0360289124495407e-16,4.092124754030161e-06,3.6465920649404777e-16,0.0,1.1132409847434444e-22,0.0006485359797777213,2.377449130176512e-18,2.9723312586700783e-19,1.905537705179227e-31,2.234973937085933e-10,9.735583734383267e-16,3.938363865667536e-50,6.595236693445752e-11,1.5383210542197303e-34,1.3659954295603102e-16,2.586969803840538e-32,3.692193306449116e-06,6.821645955759347e-33,4.81335669033674e-06,0.00014626074606816425,0.0011382566872424962,0.00013080226290253753,9.071977665637219e-06,3.8225534865227115e-05,1.0427459548636128e-06,3.885544400920861e-05,5.749261842749413e-08,0.0011603115206563386,9.011058245917889e-05,9.460243421287094e-05,2.0782368183467315e-06,0.0006336128618993929,5.827445618577961e-13,4.530670194631747e-10,1.1247213232903933e-11,6.469696529779237e-05,3.786815061919611e-09,4.646170095420991e-05
3.945735855151521e-09,0.07782336798655136,0.0,0.18962972603193567,0.031075110263184432,0.317863710154572,0.35034988698544883,0.20625538805084404,0.09323889790207417,0.0,1.0387271297747043e-16,4.1088587323069795e-06,3.706739345277676e-16,0.0,1.1400541562975951e-22,0.000652605700561543,2.4147890444417475e-18,2.996642291592178e-19,1.9289862651892236e-31,2.2519562826882893e-10,9.77531305138143e-16,4.0194837027055976e-50,6.656394889556347e-11,1.557252184211003e-34,1.3873352286384818e-16,2.649259853508847e-32,3.7057673346511918e-06,6.930816715594721e-33,4.813253041258853e-06,0.00014626983009054917,0.0011392199690953553,0.0001307962953573462,9.071436215702743e-06,3.820103172750456e-05,1.0414353109142027e-06,3.883055827777365e-05,5.794800196861796e-08,0.0011648579040477456,9.046218042400847e-05,9.437231712528074e-05,2.0865449086807224e-06,0.0006355466019086337,5.845297132204549e-13,4.547667724381423e-10,1.1318365799305667e-11,6.520572430542664e-05,3.8144648900100185e-09,4.700386060963921e-05
3.961805960424153e-09,0.07782336798655136,0.0,0.18962116348919442,0.031075110263184432,0.3178583364991031,0.35034987621554226,0.2062524043262841,0.09324453613288992,0.0,1.0414129535049974e-16,4.125592710062164e-06,3.7676909295557543e-16,0.0,1.1673964196439574e-22,0.0006566821363250276,2.4525513931008607e-18,3.021051958654307e-19,1.9526262019176426e-31,2.2689902986875532e-10,9.815041694161383e-16,4.1019341939032393e-50,6.717989008755242e-11,1.5763378527445043e-34,1.4089140870165624e-16,2.7127785098309104e-32,3.7193298544229614e-06,7.04126308932284e-33,4.8131505974598815e-06,0.00014627881753182418,0.0011401802899377684,0.00013079033128620562,9.07089503926229e-06,3.817660112026981e-05,1.0401324509162573e-06,3.880574924118339e-05,5.84050546359829e-08,0.0011694007359754894,9.081397689455875e-05,9.414380934684534e-05,2.0948510227680446e-06,0.000637474415847538,5.863094519132729e-13,4.56464520254863e-10,1.1389703102422536e-11,6.571624041183213e-05,3.842174413398292e-09,4.754976511687667e-05
