Time (s),Volume (m^3),Ne,X(1),NH3(2),NH2OH(3),HNO3(4),CH3OH(5),H2O(6),N2(7),O2(8),NO2(9),NO(10),N2O(11),CO2(12),H2(13),CO(14),CH4(15),C2H6(16),CH2O(17),CH3(18),C3H8(19),H(20),C2H5(21),HCO(22),CH3CHO(23),OH(24),C2H4(25),H2OX(30),H3NOX(205),HX(26),HNO3X(208),CH4OX(211),H2NOX(204),HOX(29),HNOX(512),H2NO(88),NX(539),HNX(511),OX(27),HNOH(93),CH3OX(210),CH2X(34),CHX(35),CX(33),SX(680),CH2OX(648),CHOX(678),H2X(216),NO2X(213),N2OX(730),H2NX(201),H3NX(202),NOX(214),CNOX(740),NO2X(206),H2NO3(231),SX(544),SX(876),SX(882),H3NO3(822),HNO(87),H2NOX(203),CH3NX(670),CH2NX(679),HNO2(94),HONO(92),SX(685),HNO(549),SX(1060),SX(540),SX(1177),SX(858),SX(1228),SX(1291)
1.1198672640741362e-12,0.135789383521573,0.0,0.3371586173014082,0.03107493944273743,0.31939062732391155,0.3504613718741956,0.20701139596605228,0.09201630078619856,3.1485977126007463e-44,6.94686719286769e-20,5.2270961440266475e-06,5.437681905063948e-15,1.7839411107630202e-31,1.8243657358655235e-28,2.5685809833006202e-12,1.1058642676265767e-22,2.3651048031820914e-17,4.58964022996182e-27,2.3498708059556136e-12,3.83926174739784e-11,1.8821709477095153e-42,1.9488227795354198e-07,1.5546819998037892e-27,9.179015815225765e-19,1.3828868402920462e-34,5.227248267946596e-06,3.880305151209686e-32,1.893717669510632e-06,7.388079232970724e-07,1.0514844837805054e-06,6.668726744012642e-07,5.351886744782279e-07,3.565543369291076e-07,2.2647483513745262e-07,1.1144403219316896e-08,1.7528101599235544e-05,6.710913005230207e-10,4.0049611566244844e-08,5.7180449338404155e-08,1.0519770068242644e-07,2.808309097340263e-07,3.79086695315876e-12,1.8594706491699208e-10,1.7287987758049568e-09,6.1398598285135e-09,1.2304932048617754e-15,2.2076742311161823e-13,9.705694340580783e-18,6.327041696278154e-11,1.2662697906345595e-22,2.0014506218384356e-07,8.807578531523067e-08,3.5186249778390764e-16,1.385389176705849e-21,1.1619619061115192e-07,1.74098079341194e-05,3.4688579802072404e-12,5.678458249384306e-13,9.472031170253746e-11,3.213892719988646e-11,1.8000072730489295e-11,1.5036740119098087e-07,1.910644367990396e-15,4.571644416548998e-13,9.35612869477603e-11,4.6411253469761675e-12,1.909613365224862e-14,2.9154532474515575e-13,3.525129624420038e-18,7.720736941975428e-22,1.920147933950537e-17,2.8006787818004235e-14,2.731656191357407e-15,3.5539641724372204e-16
1.1282914608692038e-12,0.135789383521573,0.0,0.33715857330444216,0.031074938233213275,0.31939048432562345,0.3504611961339416,0.20701139023356435,0.09201629117256147,3.32260770482606e-44,7.106023262881825e-20,5.266414445198254e-06,5.564808001863199e-15,1.854663064385093e-31,1.8938616665269435e-28,2.6111665836058333e-12,1.1379035427017236e-22,2.4008288562694196e-17,4.6939978533819264e-27,2.385016504676832e-12,3.8681425034496266e-11,1.954037070864321e-42,1.9634813428094933e-07,1.590031775115e-27,9.38676021493785e-19,1.4355659577153418e-34,5.266568465283189e-06,3.997983608503509e-32,1.9033245292038294e-06,7.432153555050663e-07,1.0611775802160627e-06,6.714603286192669e-07,5.387470140935894e-07,3.59522679737016e-07,2.2794569729330147e-07,1.1317536892102948e-08,1.765994984470114e-05,6.864523764169467e-10,4.065357985711429e-08,5.800266094304344e-08,1.0622460469532283e-07,2.8288278255084965e-07,3.8185714713206736e-12,1.8732270167237555e-10,1.7284359808781186e-09,6.257842988239593e-09,1.2497663546080867e-15,2.2477375486362826e-13,9.936670364123316e-18,6.422460901630941e-11,1.3246144471988078e-22,2.0157380522663667e-07,8.852593135092238e-08,3.600165440987908e-16,1.4310606611152532e-21,1.170679230484475e-07,1.7540764526525832e-05,3.5696493989932076e-12,6.013794665733168e-13,9.763532377616173e-11,3.26250429408972e-11,1.8285578387207173e-11,1.5153157029422808e-07,1.9398426985055865e-15,4.65575706947651e-13,9.497391079814738e-11,4.7115788080865905e-12,1.9259326566729024e-14,2.9673212524531217e-13,3.6041666630744085e-18,7.909216726804244e-22,1.9808433366002513e-17,2.887849855189253e-14,2.8677581646697116e-15,3.844820623533861e-16
1.1367156576642714e-12,0.135789383521573,0.0,0.3371585293566699,0.031074937024563317,0.3193903413316888,0.3504610203998637,0.20701138450750403,0.09201628161207455,3.5048454065693927e-44,7.267616954976282e-20,5.305732708975338e-06,5.693937418293666e-15,1.9276378847931903e-31,1.9654570056522354e-28,2.6541727337679264e-12,1.1706306637618914e-22,2.4368207991214442e-17,4.799925503030325e-27,2.4204180028481133e-12,3.897023258434196e-11,2.0280818446032065e-42,1.9781398849009452e-07,1.625913375104672e-27,9.597601199670648e-19,1.4898364871743373e-34,5.305888635040867e-06,4.1183125006486276e-32,1.9128782553081188e-06,7.476080936617395e-07,1.0708944861295978e-06,6.760419513476633e-07,5.422989267661311e-07,3.624932993088735e-07,2.2941371535369678e-07,1.1492020437969198e-08,1.7791797989133142e-05,7.020455453624032e-10,4.126198065389696e-08,5.8830191397200486e-08,1.0725523030325687e-07,2.849337669033945e-07,3.846263995165299e-12,1.8869773929944814e-10,1.7279924131941033e-09,6.376728801512274e-09,1.2691894816025866e-15,2.288056346891442e-13,1.017146780442663e-17,6.518592309413062e-11,1.3851809564157839e-22,2.03001031019521e-07,8.897365007766882e-08,3.682966265427682e-16,1.4777734891324999e-21,1.1793958447045665e-07,1.767172099048047e-05,3.672771932907268e-12,6.366714092687091e-13,1.0061656444125254e-10,3.311481903319765e-11,1.857346385344973e-11,1.5269626127957792e-07,1.9692418464894495e-15,4.740423875050646e-13,9.639711460464806e-11,4.782568477317587e-12,1.9421071840330344e-14,3.019756429587996e-13,3.6843598872407465e-18,8.101008399496987e-22,2.0429849842032076e-17,2.977203051578015e-14,3.009478982144353e-15,4.157069979245966e-16
1.145139854459339e-12,0.135789383521573,0.0,0.33715848545781313,0.031074935816782962,0.3193901983420936,0.350460844671954,0.2070113787878597,0.09201627210444395,3.695635175395445e-44,7.431667672858366e-20,5.345050935359005e-06,5.825086698291868e-15,2.0029200461667987e-31,2.039198852196853e-28,2.697601420939439e-12,1.2040553165985692e-22,2.4730806341605335e-17,4.907434901155476e-27,2.4560751897055307e-12,3.9259040123524455e-11,2.104354432649529e-42,1.9927984058187352e-07,1.6623307704977162e-27,9.811561249199114e-19,1.5457341319376454e-34,5.345208777193665e-06,4.2413311016402185e-32,1.922379141713047e-06,7.519861868515147e-07,1.0806351454407373e-06,6.806175505125381e-07,5.458444241034683e-07,3.654661611639981e-07,2.3087890102503459e-07,1.1667853243353108e-08,1.7923646032551522e-05,7.178724768427128e-10,4.187481077166788e-08,5.96630304443198e-08,1.0828958032724153e-07,2.8698386317693155e-07,3.873944529895367e-12,1.9007217823545404e-10,1.7274727051507648e-09,6.4965112912437125e-09,1.288762629291699e-15,2.328628290891275e-13,1.0410124334772551e-17,6.615435876632402e-11,1.4480363498331628e-22,2.0442673379691802e-07,8.941895510658448e-08,3.7670372047951665e-16,1.5255411640731993e-21,1.1881117380226226e-07,1.780267732598721e-05,3.77825978311793e-12,6.73801536046452e-13,1.0366499412349383e-10,3.3608255733491876e-11,1.886373111605281e-11,1.5386147453690838e-07,1.9988412787157334e-15,4.825639722968902e-13,9.783089826919336e-11,4.854094476754983e-12,1.9581401038674837e-14,3.072761482535832e-13,3.765717217307937e-18,8.296441266873137e-22,2.1065961186818672e-17,3.068774054258154e-14,3.1569911317616706e-15,4.492100070046992e-16
1.1535640512544066e-12,0.135789383521573,0.0,0.3371584416075949,0.031074934609867676,0.3193900553568235,0.3504606689502045,0.2070113730746197,0.09201626264937746,3.8953116435165264e-44,7.598194844059319e-20,5.3843691243503615e-06,5.958272398835531e-15,2.080564926226908e-31,2.1151350002024883e-28,2.741454642814038e-12,1.2381872526845855e-22,2.5096083638090898e-17,5.016537770004637e-27,2.491987954533187e-12,3.9547847652052634e-11,2.182904732845781e-42,2.0074569055718031e-07,1.6992879320182656e-27,1.002866283399125e-18,1.6032951222095616e-34,5.384528891715727e-06,4.367078967667344e-32,1.931827480682604e-06,7.563496839953582e-07,1.0903995022449703e-06,6.851871340295562e-07,5.493835176922497e-07,3.6844123083944655e-07,2.3234126595385512e-07,1.1845034669573848e-08,1.805549397497627e-05,7.339348362311828e-10,4.2492066996430635e-08,6.050116786999873e-08,1.0932765754522047e-07,2.890330717565602e-07,3.901613080715034e-12,1.9144601891568187e-10,1.7268813017987761e-09,6.617184663020365e-09,1.308485842023741e-15,2.369451119171405e-13,1.0652677804946398e-17,6.71299156029962e-11,1.513249152786081e-22,2.0585090785339699e-07,8.98618599747009e-08,3.852388007744102e-16,1.574377282892012e-21,1.1968268996103163e-07,1.7933633533049923e-05,3.886147220613676e-12,7.128527454158431e-13,1.0678157806805001e-10,3.410535329848546e-11,1.915638213452071e-11,1.5502721044990867e-07,2.028640461173981e-15,4.911399651241836e-13,9.927526169374014e-11,4.9261569284839974e-12,1.9740346078400216e-14,3.1263391155543294e-13,3.8482465638263095e-18,8.495536992301351e-22,2.1717001736219792e-17,3.1625984895422285e-14,3.31046945493145e-15,4.851375473019179e-16
1.1619882480494742e-12,0.135789383521573,0.0,0.33715839780574025,0.031074933403812923,0.3193899123758646,0.3504604932346073,0.20701136736777256,0.09201625324658441,4.10421996467959e-44,7.767217920034299e-20,5.4236872759505115e-06,6.093511089763316e-15,2.160628814317451e-31,2.1933139437680237e-28,2.785734407621512e-12,1.2730362891359698e-22,2.5464039904895482e-17,5.127245831823852e-27,2.5281561866631968e-12,3.9836655169935426e-11,2.263783382594026e-42,2.0221153841690663e-07,1.736788830389678e-27,1.02489284152121e-18,1.6625562188990786e-34,5.4238489785813035e-06,4.4955959369697214e-32,1.9412235628642098e-06,7.606986338513225e-07,1.1001875008129236e-06,6.897507098039776e-07,5.529162190981952e-07,3.71418473892803e-07,2.338008217270553e-07,1.2023564052870057e-08,1.8187341816427384e-05,7.502342846832475e-10,4.311374608526288e-08,6.134459350177202e-08,1.1036946469209208e-07,2.9108139302720845e-07,3.9292696528299364e-12,1.9281926177310895e-10,1.7262224641673997e-09,6.738743301881319e-09,1.328359165030131e-15,2.410522642223237e-13,1.0899166242133938e-17,6.811259317428135e-11,1.5808894056892821e-22,2.0727354754329136e-07,9.030237814536503e-08,3.939028417764305e-16,1.6242955377201694e-21,1.2055413185603183e-07,1.8064589611672476e-05,3.996468586140218e-12,7.539110391800349e-13,1.0996728623628573e-10,3.4606111984885525e-11,1.9451418841042004e-11,1.5619346939608283e-07,2.058638859085558e-15,4.997698843196917e-13,1.0073020478027081e-10,4.998755954589246e-12,1.9897939132245388e-14,3.180492033466708e-13,3.9319558275226446e-18,8.698170331390611e-22,2.2383207723567274e-17,3.258711908024913e-14,3.4700910288185827e-15,5.236440870894244e-16
1.1704124448445418e-12,0.135789383521573,0.0,0.33715835405197564,0.031074932198614208,0.3193897693992029,0.35046031752515466,0.20701136166730663,0.09201624389577581,4.322716065096999e-44,7.938756376261641e-20,5.463005390160556e-06,6.230819353594648e-15,2.2431689194897155e-31,2.273784882017914e-28,2.8304427341226746e-12,1.3086123086738193e-22,2.58346751662438e-17,5.2395708088579616e-27,2.564579775475661e-12,4.012546267718171e-11,2.3470417642963227e-42,2.036773841619421e-07,1.774837436334535e-27,1.047238044472776e-18,1.7235547173869521e-34,5.4631690377647546e-06,4.626922129694552e-32,1.950567677297662e-06,7.650330850150886e-07,1.1099990855896437e-06,6.943082857306698e-07,5.564425398661334e-07,3.743978559052108e-07,2.3525757987210243e-07,1.2203440704439336e-08,1.8319189556924856e-05,7.667724790267825e-10,4.373984476646252e-08,6.219329720889713e-08,1.1141500445973684e-07,2.9312882737363355e-07,3.956914251434362e-12,1.941919072380927e-10,1.7255002728394741e-09,6.86118176884892e-09,1.3483826444068452e-15,2.4518407408602323e-13,1.114962785181784e-17,6.91023910503413e-11,1.6510286854403988e-22,2.0869464728031848e-07,9.074052300863599e-08,4.0269681730010723e-16,1.6753097172915297e-21,1.214254983886455e-07,1.8195545561858738e-05,4.109258289504799e-12,7.970656121215071e-13,1.1322309320094897e-10,3.5110532049400757e-11,1.9748843140507646e-11,1.5736025174675368e-07,2.0888359369195756e-15,5.084532624329731e-13,1.0219572743079347e-10,5.071891677154738e-12,2.0054212539232595e-14,3.2352229416491835e-13,4.016852899315107e-18,8.904529484706076e-22,2.306481723049344e-17,3.357149765757486e-14,3.636035040526412e-15,5.648924502667118e-16
1.1788366416396094e-12,0.135789383521573,0.0,0.33715831034602944,0.031074930994267065,0.3193896264268242,0.3504601418218385,0.20701135597321046,0.09201623459666426,4.551166898475227e-44,8.112829712341412e-20,5.502323466981601e-06,6.370213785349688e-15,2.3282433785894312e-31,2.3565977240679594e-28,2.87558165160417e-12,1.344925259586199e-22,2.620798944636088e-17,5.353524423350605e-27,2.6012586103986496e-12,4.041427017380034e-11,2.4327320107951555e-42,2.0514322779317439e-07,1.8134377205746455e-27,1.0699041365109394e-18,1.7863284512908094e-34,5.502489069240546e-06,4.7610979477534576e-32,1.959860111424024e-06,7.693530859205054e-07,1.1198342011938775e-06,6.988598696941231e-07,5.599624915200389e-07,3.773793424846466e-07,2.3671155185724782e-07,1.2384663910479636e-08,1.845103719648868e-05,7.835510716508581e-10,4.437035973969465e-08,6.304726890214012e-08,1.1246427949704912e-07,2.951753751804218e-07,3.98454688172099e-12,1.9556395573806548e-10,1.7247186317789685e-09,6.984494797209767e-09,1.3685563270961395e-15,2.493403364522045e-13,1.1404101018673688e-17,7.009930880136549e-11,1.7237401269333388e-22,2.1011420153720064e-07,9.117630788167907e-08,4.116217006074887e-16,1.727433708236498e-21,1.2229678845238682e-07,1.8326501383612546e-05,4.224550809883621e-12,8.424089432907374e-13,1.165499780384514e-10,3.561861374874138e-11,2.004865691053164e-11,1.5852755786706775e-07,2.1192311584087123e-15,5.171896459004088e-13,1.0367182954734149e-10,5.14556421826388e-12,2.0209198719697474e-14,3.290534546018449e-13,4.102945660328182e-18,9.114598185330954e-22,2.376207023542825e-17,3.4579474056015835e-14,3.808482652874085e-15,6.090541705705237e-16
1.187260838434677e-12,0.135789383521573,0.0,0.33715826668763144,0.031074929790767036,0.3193894834587149,0.3504599661246511,0.20701135028547255,0.09201622534896393,4.789950705160574e-44,8.289457452093272e-20,5.541641506414744e-06,6.511710992369424e-15,2.4159112643461056e-31,2.4418030939885085e-28,2.921153199873206e-12,1.381985155690056e-22,2.6583982769472133e-17,5.469118397544213e-27,2.638192580908176e-12,4.070307765980018e-11,2.520907010813854e-42,2.0660906931148901e-07,1.8525936538310405e-27,1.0928933609637218e-18,1.8509157962283046e-34,5.5418090729832485e-06,4.8981640746794675e-32,1.9691011510944683e-06,7.736586848401276e-07,1.129692792417364e-06,7.034054695684624e-07,5.634760855630718e-07,3.8036289926938065e-07,2.3816274909174225e-07,1.2567232932232602e-08,1.858288473513886e-05,8.005717103926341e-10,4.5005287676139385e-08,6.390649853356249e-08,1.1351729240997243e-07,2.972210368319889e-07,4.012167548894263e-12,1.9693540769725736e-10,1.723881272352874e-09,7.108677288602909e-09,1.3888802608684899e-15,2.535208529533621e-13,1.166262430746546e-17,7.110334599757098e-11,1.7990984446794813e-22,2.1153220484528855e-07,9.160974600915808e-08,4.206784643901436e-16,1.7806814962656213e-21,1.2316800093291836e-07,1.845745707693775e-05,4.342380695540649e-12,8.900368892036252e-13,1.1994892421953858e-10,3.613035733961918e-11,2.035086200147428e-11,1.5969538811600045e-07,2.1498239865649036e-15,5.259785947039411e-13,1.0515851103197369e-10,5.2197736999994735e-12,2.036293009540005e-14,3.346429553019179e-13,4.190241981907602e-18,9.328362380367536e-22,2.447520858952533e-17,3.56114003854478e-14,3.987616861980386e-15,6.563098547702314e-16
1.1956850352297445e-12,0.135789383521573,0.0,0.3371582230765136,0.031074928588109715,0.3193893404948609,0.3504597904335844,0.2070113446040814,0.09201621615239056,5.03945727545042e-44,8.468659143653609e-20,5.580959508461087e-06,6.655327594135955e-15,2.5062325934642983e-31,2.529452335765059e-28,2.967159429252183e-12,1.4198020762931563e-22,2.696265515980327e-17,5.586364453680016e-27,2.675381576528179e-12,4.099188513519008e-11,2.6116204143970196e-42,2.0807490871776923e-07,1.8923092068239795e-27,1.1162079602304522e-18,1.9173556735783239e-34,5.5811290489675405e-06,5.038161475484107e-32,1.9782910805790737e-06,7.779499298857517e-07,1.1395748042241246e-06,7.079450932174622e-07,5.669833334776128e-07,3.833484919316217e-07,2.39611182926052e-07,1.275114700602902e-08,1.871473217289539e-05,8.178360384226577e-10,4.564462521864051e-08,6.477097609630889e-08,1.1457404576153996e-07,2.9926581271258013e-07,4.039776258144382e-12,1.9830626353648435e-10,1.7229917575478655e-09,7.233724308916083e-09,1.4093544943048263e-15,2.577254317321173e-13,1.1925236463940567e-17,7.211450220920231e-11,1.8771799545352837e-22,2.1294865179418726e-07,9.204085056362537e-08,4.298680807511965e-16,1.8350671672255065e-21,1.2403913470806716e-07,1.858841264183818e-05,4.4627825643970846e-12,9.400487786842898e-13,1.2342091949716974e-10,3.664576307874745e-11,2.0655460236468296e-11,1.608637428463622e-07,2.180613883695011e-15,5.348196820188377e-13,1.0665577178677411e-10,5.294520244443718e-12,2.0515439014463987e-14,3.4029106696115283e-13,4.27874972563522e-18,9.545930161349777e-22,2.5204476001186408e-17,3.666762725217186e-14,4.173622346441153e-15,7.068495547830809e-16
1.2041092320248121e-12,0.135789383521573,0.0,0.33715817951240906,0.031074927386290703,0.31938919753524847,0.35045961474863074,0.2070113389290255,0.09201620700666147,5.300088217093609e-44,8.650454359572027e-20,5.620277473121732e-06,6.801080222092934e-15,2.59926833471642e-31,2.6195975182562875e-28,3.0136024005732436e-12,1.4583861661560416e-22,2.7344006641580376e-17,5.705274313998048e-27,2.7128254868305008e-12,4.1280692599978834e-11,2.704926638350946e-42,2.0954074601289646e-07,1.932588350272946e-27,1.1398501757821651e-18,1.9856875542402345e-34,5.620448997168203e-06,5.181131396514553e-32,1.987430182575567e-06,7.822268690089514e-07,1.1494801817497618e-06,7.124787484945599e-07,5.704842467253026e-07,3.8633608618129564e-07,2.4105686465207637e-07,1.2936405343336385e-08,1.8846579509778285e-05,8.35345694128276e-10,4.62883689818554e-08,6.564069162439526e-08,1.1563454207191902e-07,3.0130970320627055e-07,4.067373014645454e-12,1.9967652367294172e-10,1.7220534863303194e-09,7.359631084040219e-09,1.4299790767790557e-15,2.619538872599923e-13,1.2191976415724365e-17,7.313277700653168e-11,1.958062595534165e-22,2.1436353703138367e-07,9.246963464590973e-08,4.39191521187397e-16,1.8906049080475785e-21,1.249101886478421e-07,1.8719368078317674e-05,4.5857911040403506e-12,9.925475096451257e-13,1.269669557927317e-10,3.7164831222841075e-11,2.0962453411447894e-11,1.620326224048047e-07,2.2116003114164623e-15,5.437124938538386e-13,1.081636117138518e-10,5.3698039736782105e-12,2.0666757681309306e-14,3.459980603258664e-13,4.368476743343884e-18,9.767293346893517e-22,2.5950118056279552e-17,3.774850357413097e-14,4.366685308353252e-15,7.608731485023688e-16
1.2125334288198797e-12,0.135789383521573,0.0,0.3371581359950526,0.03107492618530562,0.31938905457986383,0.3504594390697821,0.2070113332602935,0.09201619791149554,5.572257227024359e-44,8.834862696907117e-20,5.659595400397775e-06,6.948985519466225e-15,2.695080417036761e-31,2.712291440149481e-28,3.060484185172734e-12,1.4977476354540082e-22,2.7728037239029844e-17,5.825859700737136e-27,2.7505242014348654e-12,4.156950005417528e-11,2.800880871684038e-42,2.1100658119774984e-07,1.9734350548966523e-27,1.1638222481620017e-18,2.0559514623911898e-34,5.659768917560126e-06,5.327115365310864e-32,1.9965187382180227e-06,7.864895500016092e-07,1.1594088703007592e-06,7.17006443242869e-07,5.739788367470792e-07,3.8932564776995527e-07,2.4249980550336573e-07,1.3123007130808703e-08,1.8978426745807542e-05,8.531023109954106e-10,4.6936515552405864e-08,6.651563519249812e-08,1.1669878381846083e-07,3.0335270869696497e-07,4.094957823599179e-12,2.0104618851997394e-10,1.7210696981483174e-09,7.486392995484644e-09,1.4507540584407987e-15,2.6620604015357376e-13,1.246288327321419e-17,7.415816995985864e-11,2.0418259518209626e-22,2.1577685526187685e-07,9.289611128550232e-08,4.486497565712261e-16,1.947309007575248e-21,1.2578116161445105e-07,1.8850323386380033e-05,4.71144107244234e-12,1.0476396475538183e-12,1.3058802907956467e-10,3.7687562028616465e-11,2.127184329518086e-11,1.6320202713182845e-07,2.2427827306727793e-15,5.526566286840596e-13,1.0968203071534095e-10,5.445625009783953e-12,2.081691809132065e-14,3.5176420619142937e-13,4.459430877132282e-18,9.992475738998615e-22,2.671238219960016e-17,3.8854376398321595e-14,4.566993306026869e-15,8.185907292169034e-16
