Time (s),Volume (m^3),Ne,X(1),NH3(2),NH2OH(3),HNO3(4),CH3OH(5),H2O(6),N2(7),O2(8),NO2(9),NO(10),N2O(11),CO2(12),H2(13),CO(14),CH4(15),C2H6(16),CH2O(17),CH3(18),C3H8(19),H(20),C2H5(21),HCO(22),CH3CHO(23),OH(24),C2H4(25),H2OX(30),H3NOX(205),HX(26),HNO3X(208),CH4OX(211),H2NOX(204),HOX(29),HNOX(512),H2NO(88),NX(539),HNX(511),OX(27)
3.707980340264966e-19,0.12058130662282415,0.0,0.2994033843427539,0.031075110263184432,0.31940968187597524,0.3504847921388274,0.2070122201800271,0.09201819553987056,0.0,1.292504647060127e-40,4.853580666282446e-13,3.0451965291635525e-37,0.0,2.2481671638214184e-86,4.722035285964223e-27,5.207278579330635e-63,1.085706059684372e-33,1.5113751347588132e-48,1.991563390661937e-44,6.321355763672455e-19,2.9576783305951437e-78,3.1115223276247537e-15,1.4435814042205102e-49,1.2158645018736937e-63,2.6910473210693156e-87,4.853586987592722e-13,1.1700736204707171e-61,8.352219599163367e-13,2.854838384020656e-13,9.155735704210888e-14,2.2679945455201486e-13,1.8785579797623023e-13,9.13548405867486e-14,2.0251469476038114e-16,8.612501865022344e-22,3.1115223288477406e-15,1.1163347359870799e-29,8.61250189258004e-22,2.0717354320103036e-23
7.415961466353569e-19,0.12058130662282415,0.0,0.2994033843410354,0.031075110263184432,0.31940968187559526,0.35048479213811523,0.20701222017983925,0.09201819553903513,0.0,1.0340039733017588e-39,9.707162361159798e-13,2.436157825601546e-36,0.0,1.4391651951118527e-84,1.888814993928117e-26,8.331695336873825e-62,4.34282492905038e-33,1.2091004067544273e-47,1.593251106442056e-43,1.2642712867007445e-18,9.464574112321803e-77,6.223045314493093e-15,1.1548654089133422e-48,1.9458710338811867e-62,1.7222709353232957e-85,9.70717500368925e-13,1.8721182887053956e-60,1.6704438396720633e-12,5.709677093836678e-13,1.8311475435792147e-13,4.5359894757802224e-13,3.757116197128225e-13,1.8270971619512909e-13,4.050311203905841e-16,3.445001518827099e-21,6.223045319531292e-15,8.930680098967582e-29,3.445001540873018e-21,8.286972647185953e-23
1.1123942592442173e-18,0.12058130662282415,0.0,0.29940338433931696,0.031075110263184432,0.3194096818752153,0.3504847921374031,0.2070122201796514,0.0920181955381997,0.0,3.069699511445128e-39,1.4560744056027293e-12,7.232344052864325e-36,0.0,8.171860579551889e-84,4.013733027353054e-26,3.1520592772256475e-61,9.228503405720043e-33,3.589517084787929e-47,4.7299645545991575e-43,1.8964069970336683e-18,4.52802266059445e-76,9.33456830123086e-15,3.4285069236314414e-48,7.362601435310812e-62,9.778544985877224e-85,1.45607630197066e-12,7.082604218386407e-60,2.5056655265523834e-12,8.564515594234785e-13,2.746721673263593e-13,6.803984334107134e-13,5.635674294108047e-13,2.7406460354926896e-13,6.075488119844114e-16,7.32062890077194e-21,9.33456831202844e-15,2.5536165536069595e-28,7.320628963825217e-21,1.76098611763944e-22
1.4831923718530775e-18,0.12058130662282415,0.0,0.2994033843375985,0.031075110263184432,0.3194096818748353,0.3504847921366909,0.20701222017946355,0.09201819553736428,0.0,6.68871392929825e-39,1.9414325750884934e-12,1.575889764675203e-35,0.0,3.1430748216350625e-83,6.846958135790183e-26,8.204824761844894e-61,1.5742741489728366e-32,7.821369106317929e-47,1.0306344214905025e-42,2.5285427073660162e-18,1.4986193829785472e-75,1.2446091287838056e-14,7.470536425893986e-48,1.9168105477639908e-61,3.760630130708856e-84,1.9414351035644762e-12,1.8435979259358197e-59,3.340887020557344e-12,1.1419353885214994e-12,3.6622959594742197e-13,9.071979120500887e-13,7.514232270701775e-13,3.654195026491669e-13,8.100677695418657e-16,1.2488132479951305e-20,1.2446091306339184e-14,5.3863171999863865e-28,1.2488132612947186e-20,3.004042044592285e-22
2.2247885970707982e-18,0.12058130662282415,0.0,0.2994033843341615,0.031075110263184432,0.3194096818740754,0.3504847921352666,0.20701222017908785,0.09201819553569343,0.0,1.9415273915963526e-38,2.9121489140577076e-12,4.5743220243830283e-35,0.0,2.3930821718079408e-82,1.417576367830009e-25,3.0110875393419945e-60,3.259334734857618e-32,2.2703022614277573e-46,2.9916139054185657e-42,3.7928141280293636e-18,8.74396600903069e-75,1.8669137260746008e-14,2.1684663530422028e-47,7.037765356117562e-61,2.8621351644618043e-83,2.9121527067335246e-12,6.765744536467625e-59,5.011329555900745e-12,1.7129029975684469e-12,5.493444899252976e-13,1.3607968524465678e-12,1.1271347941350467e-12,5.481293284155336e-13,1.2151086557958863e-15,2.585509443698238e-20,1.866913729921708e-14,1.4711703979157973e-27,2.5855094800189165e-20,6.219511220806544e-22
2.9663848222885186e-18,0.12058130662282415,0.0,0.29940338433072455,0.031075110263184432,0.31940968187331553,0.3504847921338423,0.20701222017871215,0.09201819553402259,0.0,4.2459015201784266e-38,3.882865253023298e-12,1.0003526564019791e-34,0.0,9.038429039043747e-82,2.410927199500022e-25,7.808039884211142e-60,5.543274772105851e-32,4.964895094861182e-46,6.542322340479957e-42,5.057085548690594e-18,2.909223293684754e-74,2.4892183233173804e-14,4.742191444065093e-47,1.8256062398273987e-60,1.080741313429863e-82,3.882870309873454e-12,1.754408249709737e-58,6.68177138197303e-12,2.2838705296049762e-12,7.324594414634516e-13,1.8143957663906606e-12,1.5028463169296623e-12,7.308391973752304e-13,1.6201541974495945e-15,4.397274715576172e-20,2.4892183298764218e-14,3.0781807671532185e-27,4.3972747915676125e-20,1.0577797903067751e-21
3.707981047506239e-18,0.12058130662282415,0.0,0.2994033843272876,0.031075110263184432,0.31940968187255564,0.350484792132418,0.20701222017833645,0.09201819553235174,0.0,7.965889199487663e-38,4.853581591985006e-12,1.8767977503074912e-34,0.0,2.7653858230351236e-81,3.683353676007522e-25,1.7072246734192802e-59,8.468871364410384e-32,9.314819014253512e-46,1.2274287244643373e-41,6.3213569693495594e-18,7.844328595838277e-74,3.111522920508714e-14,8.896996651167947e-47,3.9931732449248037e-60,3.3057687540090666e-82,4.853587912982186e-12,3.835972954916412e-58,8.35221244811227e-12,2.854837979130354e-12,9.155744546733278e-13,2.2679946519929125e-12,1.8785577922918686e-12,9.135491126134857e-13,2.0252047270314732e-15,6.71804266787287e-20,3.1115229305456975e-14,5.6037107868504546e-27,6.718042806209231e-20,1.616054489807588e-21
5.1911734979416805e-18,0.12058130662282415,0.0,0.2994033843204137,0.031075110263184432,0.31940968187103586,0.3504847921295694,0.20701222017758503,0.09201819552901006,0.0,2.1796124461664264e-37,6.795014269896526e-12,5.135260650491326e-34,0.0,2.450077053371128e-80,7.082965775879501e-25,6.566908084888065e-59,1.6285339350081931e-31,2.5487042248392356e-45,3.3584686625282535e-41,8.849899810660548e-18,4.6245159604975024e-73,4.3561321147338165e-14,2.4343804123808606e-46,1.5376075065309003e-59,2.925425568352763e-81,6.795023119104093e-12,1.4754861870326574e-57,1.1693092252859068e-11,3.9967726254648525e-12,1.281804669982076e-12,3.175192336391633e-12,2.6299805977396595e-12,1.2789690848325596e-12,2.8353210632919527e-15,1.2918559873562272e-19,4.35613213407282e-14,1.4795451227066305e-26,1.2918560238802615e-19,3.1076421305646597e-21
8.157558398812562e-18,0.12058130662282415,0.0,0.2994033843066659,0.031075110263184432,0.31940968186799623,0.3504847921238721,0.20701222017608217,0.09201819552232669,0.0,8.656293679164745e-37,1.0677879625672283e-11,2.039460014167277e-33,0.0,4.652788582600548e-79,1.728032843088731e-24,4.3349352454912564e-58,3.973129508517934e-31,1.0122135387199499e-44,1.3338101048601218e-40,1.3906985493254924e-17,5.094779627231119e-72,6.845350502557606e-14,9.668100314589621e-46,1.0170577193302806e-58,5.544342842449409e-80,1.0677893530968021e-11,9.739492561175915e-57,1.8374842609179285e-11,6.280640913451793e-12,2.014265851534304e-12,4.989587360089662e-12,4.132825631083072e-12,2.0098095927729453e-12,4.455614470450838e-15,3.151738362952e-19,6.845350549827802e-14,5.721168259978481e-26,3.151738504183055e-19,7.581845452911638e-21
1.1123943299683443e-17,0.12058130662282415,0.0,0.29940338429291813,0.031075110263184432,0.3194096818649566,0.35048479211817485,0.20701222017457932,0.09201819551564332,0.0,2.1672231673540237e-36,1.4560744981384943e-11,5.106070975514933e-33,0.0,2.469780779671574e-78,3.201245570976665e-24,1.4293846003874034e-57,7.360356720334269e-31,2.5342169671515187e-44,3.339378569085494e-40,1.896407117581247e-17,2.171168782919848e-71,9.33456888954546e-14,2.4205429901935313e-45,3.358550084606162e-58,2.9400399868329497e-79,1.4560763942325e-11,3.2113516329096304e-56,2.5056580617342975e-11,8.56450786071145e-12,2.74672803519346e-12,6.803981923259608e-12,5.635669893695101e-12,2.7406508526951476e-12,6.075988926748464e-15,5.83870367276364e-19,9.334568977193745e-14,1.4198516701151914e-25,5.838704023263625e-19,1.404586363789515e-20
1.7056713101425206e-17,0.12058130662282415,0.0,0.2994033842654226,0.031075110263184432,0.3194096818588774,0.35048479210678035,0.2070122201715736,0.09201819550227665,0.0,7.92220064053875e-36,2.2326475692621025e-11,1.8665045368191706e-32,0.0,3.810468469864435e-77,7.507703769921133e-24,8.269083031836053e-57,1.7261763421989683e-30,9.263732311089643e-44,1.2206969469095043e-39,2.9078242540817104e-17,2.0113752124812205e-70,1.4313005661014113e-13,8.848201475686358e-45,1.9505447262475965e-57,4.518099352732331e-78,2.2326504763518573e-11,1.857617828101427e-55,3.842001960048191e-11,1.31322377342651e-11,4.211655407924767e-12,1.0432769668432205e-11,8.641356107423854e-12,4.202335627801503e-12,9.31698091345747e-15,1.3693139224103804e-18,1.4313005866748015e-13,5.156920446160562e-25,1.3693140497121224e-18,3.29420569047645e-20
2.892225270490874e-17,0.12058130662282415,0.0,0.2994033842104318,0.031075110263184432,0.31940968184671903,0.3504847920839913,0.20701222016556223,0.09201819547554344,0.0,3.9715504694067966e-35,3.785793711433624e-11,9.35714367941827e-32,0.0,1.1224938693172248e-75,2.156074605302006e-23,7.470601144500627e-56,4.957217646826133e-30,4.6440859149106226e-43,6.119586907171287e-39,4.9306585270384564e-17,3.1858238672057024e-69,2.4269879193923376e-13,4.435772371749685e-44,1.7759696893056617e-56,1.3209210279081914e-76,3.7857986399824276e-11,1.6779338696141575e-54,6.514674943724262e-11,2.2267681397805206e-11,7.141522174826473e-12,1.7690339634204627e-11,1.465271928906809e-11,7.125714198887441e-12,1.5799937166876745e-14,3.932388896760427e-18,2.4269879785143757e-13,2.5770028434560365e-24,3.932389532908788e-18,9.460996774081548e-20
5.2653331911875797e-17,0.12058130662282415,0.0,0.2994033841004507,0.031075110263184432,0.31940968182240226,0.35048479203841326,0.20701222015353948,0.09201819542207759,0.0,2.464930568122522e-34,6.892085995473896e-11,5.807482401788384e-31,0.0,4.872169025535249e-74,7.142764491495706e-23,8.906707133811456e-55,1.64222516730375e-29,2.8823376214445337e-42,3.7981027667180095e-38,8.976327072775226e-17,7.022144350057782e-68,4.4183626219630504e-13,2.7530484622930385e-43,2.1498168107429223e-55,5.650184012443927e-75,6.892094964811037e-11,1.999764723564517e-53,1.1859961660928022e-10,4.0538504391964767e-11,1.3001303793442831e-11,3.220545746788036e-11,2.6675408669863097e-11,1.2972507423724464e-11,2.876973872359209e-14,1.3027240419077008e-17,4.4183628179074195e-13,1.5975202812363046e-23,1.302724436264787e-17,3.1347284820918464e-19
1.0011549032580992e-16,0.12058130662282415,0.0,0.2994033838804911,0.031075110263184432,0.31940968177376877,0.3504847919472573,0.2070122201294942,0.09201819531514831,0.0,1.7277772904368457e-33,1.3104670562343355e-10,4.0707175751288514e-30,0.0,2.6132405280303366e-72,2.582100802228911e-22,1.2286134871062648e-53,5.936408715713602e-29,2.0203560906708057e-41,2.6622558002033434e-37,1.7067664163541876e-16,1.8527150803367466e-66,8.401112011059975e-13,1.9297316826878798e-42,3.054481851974285e-54,2.94560742474283e-73,1.3104687604738153e-10,2.756535687957436e-52,2.255029810006837e-10,7.707989305077517e-11,2.472105936881485e-11,6.123560474417416e-11,5.072063950260638e-11,2.4666238202268695e-11,5.4724897995805975e-14,4.709188112498254e-17,8.401112719548662e-13,1.1193723998763456e-22,4.709190875731995e-17,1.1335186655694958e-18
1.4757764873974402e-16,0.12058130662282415,0.0,0.2994033836605347,0.031075110263184432,0.3194096817251354,0.35048479185610143,0.20701222010544906,0.09201819520822219,0.0,5.2789596057041165e-33,1.9317255127598035e-10,1.2437455756043166e-29,0.0,1.7723856061273547e-71,5.610645229095069e-22,5.018974985590285e-53,1.2898825961236548e-28,6.172889441229781e-41,8.13411595272717e-37,2.5159001253366026e-16,1.0082882623749542e-65,1.2383861378764285e-12,5.89600040452669e-42,1.2730825386513418e-53,1.972216746161669e-72,1.9317280231691832e-10,1.125498828441638e-51,3.3240318552114414e-10,1.1362093860602226e-10,3.644107139387817e-11,9.026563416613729e-11,7.476567309813483e-11,3.636016141718753e-11,8.070079878345862e-14,1.0232330094852577e-16,1.2383862918329898e-12,3.4198449199112786e-22,1.0232338536929205e-16,2.4636017039416824e-18
2.425019655676123e-16,0.12058130662282415,0.0,0.299403383220632,0.031075110263184432,0.31940968162786904,0.35048479167379,0.20701222005735942,0.09201819499437941,0.0,2.3467494126513385e-32,3.1742424253263083e-10,5.529042470384822e-29,0.0,4.248307424500182e-70,1.515043897712547e-21,3.703331257780956e-52,3.4828357259681173e-28,2.744143876142853e-40,3.616002627820466e-36,4.1341675430186847e-16,1.2955294617718074e-64,2.0349360049995413e-12,2.6210534881230865e-41,9.948712908573859e-53,4.453586850385527e-71,3.1742465446679026e-10,8.292259513311377e-51,5.461941154344279e-10,1.8670200042294986e-10,5.988186478532758e-11,1.4832533944972285e-10,1.2285514858618347e-10,5.974858514091794e-11,1.327148247633517e-13,2.7628803697820747e-16,2.0349364207311868e-12,1.5202365126699564e-21,2.762884122566813e-16,6.655972703048632e-18
3.279338507126937e-16,0.12058130662282415,0.0,0.2994033828247308,0.031075110263184432,0.31940968154032967,0.3504847915097102,0.2070122200140794,0.09201819480193173,0.0,5.630947110320429e-32,4.292507646083911e-10,1.3266753344989178e-28,0.0,2.0983297406791087e-69,2.770696672348273e-21,1.1270665850796612e-51,6.369028986148644e-28,6.584481900505557e-40,8.676477947119222e-36,5.590608218610229e-16,5.066967917884605e-64,2.751830878094132e-12,6.289130610587519e-41,3.140912082183074e-52,2.1366286648761918e-70,4.2925132095798597e-10,2.5211242144728305e-50,7.385951465282594e-10,2.5247378267653885e-10,8.09794558809766e-11,2.00578671148094e-10,1.6613500199053347e-10,8.079882459558626e-11,1.7959838388177257e-13,5.052497143046645e-16,2.7518316383613864e-12,3.647742334921267e-21,5.052506147687409e-16,1.2177466663849609e-17
4.1336573585777513e-16,0.12058130662282415,0.0,0.29940338242884024,0.031075110263184432,0.31940968145279064,0.3504847913456307,0.20701221997080008,0.09201819460949426,0.0,1.107329060031736e-31,5.410772866318328e-10,2.6089148369010014e-28,0.0,7.2835167451794e-69,4.40258926706615e-21,2.6945825651028564e-51,1.0119729469332326e-27,1.2948422374196158e-39,1.706234487868517e-35,7.047048893896413e-16,1.4724662209351677e-63,3.4687257442576135e-12,1.2367612324810225e-40,7.771995593895921e-52,7.236458814384601e-70,5.410779870288462e-10,6.021609439438884e-50,9.309859411105626e-10,3.1824445332576976e-10,1.0207787785076235e-10,2.528316210061625e-10,2.0941421637205057e-10,1.0184968749823454e-10,2.2654914514090278e-13,8.027965758332534e-16,3.468726952264888e-12,7.173319278843309e-21,8.027983466031639e-16,1.9357867946057794e-17
4.987976210028566e-16,0.12058130662282415,0.0,0.29940338203296046,0.031075110263184432,0.31940968136525194,0.3504847911815516,0.20701221992752136,0.09201819441706705,0.0,1.920062957055753e-31,6.529038086029563e-10,4.523750798671125e-28,0.0,2.089188402626712e-68,6.410780745293037e-21,5.486384104078048e-51,1.4734937168767627e-27,2.2452030796671602e-39,2.95854028478171e-35,8.503489568877243e-16,3.5563191841570367e-63,4.185620603490019e-12,2.1444930104170825e-40,1.6386225401454408e-51,2.020021520689201e-69,6.529046526793725e-10,1.2247909689684466e-49,1.1233664997000634e-09,3.8401401238855513e-10,1.2317713068674933e-10,3.050841890265915e-10,2.526927917397276e-10,1.2290117383273703e-10,2.7356710842296274e-13,1.1689303419568444e-15,4.185622362441691e-12,1.2438287661349917e-20,1.1689334124088375e-15,2.8199438946050316e-17
5.84229506147938e-16,0.12058130662282415,0.0,0.2994033816370914,0.031075110263184432,0.3194096812777136,0.35048479101747293,0.2070122198842433,0.09201819422465007,0.0,3.0562088177040593e-31,7.647303305217617e-10,7.200559222761645e-28,0.0,5.1822013708779244e-68,8.795332676937838e-21,1.002528830872637e-50,2.0214652083744175e-27,3.5737419055702046e-39,4.7091773020861285e-35,9.959930243552722e-16,7.536017461159508e-63,4.9025154557913825e-12,3.4134393482153855e-40,3.098677266230743e-51,4.869152891981107e-69,7.64731317909566e-10,2.235729391249314e-49,1.315736822837317e-09,4.4978245988355626e-10,1.4427721438067278e-10,3.5733637521215343e-10,2.959707281029333e-10,1.4395328358229112e-10,3.2065227360564567e-13,1.603652806249176e-15,4.902517868891795e-12,1.9798407288066442e-20,1.6036576935797357e-15,3.8704537719158916e-17
7.550932764381008e-16,0.12058130662282415,0.0,0.2994033808453854,0.031075110263184432,0.31940968110263807,0.3504847906893167,0.20701221979768905,0.0920181938398468,0.0,6.495779466426876e-31,9.883833742024183e-10,1.5304335281098502e-27,0.0,2.3783136779868972e-67,1.4693738879667905e-20,2.672104148740627e-50,3.3767603572575606e-27,7.5957634710972e-39,1.0009059910666055e-34,1.2872811591987641e-15,2.580056490556251e-62,6.336305139601108e-12,7.255050474458315e-40,8.83418431201638e-51,2.097559815817652e-68,9.883846471089602e-10,5.946170546803979e-49,1.7004467646944422e-09,5.813160202371479e-10,1.864798743126872e-10,4.618396020886195e-10,3.82524683849535e-10,1.8605937326627336e-10,4.150242092349256e-13,2.678870266115871e-15,6.3363091706119026e-12,4.208072664073629e-20,2.6788806539304992e-15,6.471378003609914e-17
9.259570467282636e-16,0.12058130662282415,0.0,0.2994033800537223,0.031075110263184432,0.3194096809275639,0.3504847903611619,0.20701221971113737,0.09201819345508448,0.0,1.1864926252283514e-30,1.2120364176738036e-09,2.7954275416907256e-27,0.0,7.824973736492617e-67,2.2098300112529097e-20,5.860380062407547e-50,5.077858396197946e-27,1.3874112247042917e-38,1.8282141204322672e-34,1.578569293920121e-15,6.852661623143647e-62,7.770094795687068e-12,1.3251779759443653e-39,2.0576654274695611e-50,6.571709241781922e-68,1.2120379746270396e-09,1.3014087838585266e-48,2.085115771001448e-09,7.128451345356485e-10,2.2868585758078284e-10,5.663413016577069e-10,4.690760836867065e-10,2.2816795641591523e-10,5.096649510529456e-13,4.02846329201994e-15,7.770100857425217e-12,7.686383119476415e-20,4.028482266177162e-15,9.740444154722747e-17
1.0968208170184264e-15,0.12058130662282415,0.0,0.29940337926210187,0.031075110263184432,0.3194096807524911,0.35048479003300875,0.20701221962458824,0.0920181930703631,0.0,1.9626984384822114e-30,1.4356894609359186e-09,4.624201716780491e-27,0.0,2.1362227408890137e-66,3.10095361461686e-20,1.1337219278272385e-49,7.12475932843774e-27,2.2950583825133362e-38,3.0242353936818648e-34,1.869857428519346e-15,1.5543101159028076e-61,9.20388442404955e-12,2.192112019382758e-39,4.210749650531478e-50,1.7140758558465317e-67,1.4356913004638165e-09,2.512499109754474e-48,2.4697438463179765e-09,8.443698029364572e-10,2.708951641152658e-10,6.708414739427936e-10,5.556249276934631e-10,2.702790328894794e-10,6.045744980292298e-13,5.6524470186689955e-15,9.203892929331738e-12,1.2714983531053941e-19,5.652478406099959e-15,1.367964187775075e-16
1.2676845873085893e-15,0.12058130662282415,0.0,0.2994033784705244,0.031075110263184432,0.3194096805774197,0.350484789704857,0.20701221953804166,0.09201819268568262,0.0,3.0237106773310593e-30,1.6593425039887643e-09,7.123992018873658e-27,0.0,5.16694334425637e-66,4.142795771245846e-20,2.0056082872038707e-49,9.51746315758843e-27,3.5357405921238453e-38,4.6591023109652225e-34,2.1611455629964444e-15,3.159034636746365e-61,1.0637674024688837e-11,3.3771426065403954e-39,7.8610167906800815e-50,3.9581647916187875e-67,1.659344624619302e-09,4.435516563856678e-48,2.854330995122536e-09,9.75890025594182e-10,3.1310779384768025e-10,7.753401189668424e-10,6.421712159474181e-10,3.1239260254774094e-10,6.997528491509566e-13,7.550836312650247e-15,1.0637685386331475e-11,1.9588802423772713e-19,7.550884668313646e-15,1.8290925681131532e-16
1.4385483575987521e-15,0.12058130662282415,0.0,0.29940337767898967,0.031075110263184432,0.3194096804023497,0.3504847893767069,0.20701221945149764,0.09201819230104308,0.0,4.4137626978918104e-30,1.8829955468323412e-09,1.0399014117012255e-26,0.0,1.1387920174536961e-65,5.3354061297895856e-20,3.3140343840020874e-49,1.2255969887262037e-26,5.161181609788016e-38,6.80097209501153e-34,2.4524336973514173e-15,5.904606895296395e-61,1.2071463597605209e-11,4.929673390148786e-39,1.3678456533753831e-49,8.325140129278502e-67,1.882997947093507e-09,7.313764572014943e-48,3.2388772217669305e-09,1.107405802659069e-09,3.5532374671150245e-10,8.79837236752168e-10,7.287149485239966e-10,3.5450866525540333e-10,7.952000034330478e-13,9.723645620744407e-15,1.2071478228424422e-11,2.8594480138918977e-19,9.723716207163032e-15,2.3576195016548715e-16
1.7802758981790777e-15,0.12058130662282415,0.0,0.29940337609604867,0.031075110263184432,0.319409680052214,0.3504847887204111,0.20701221927841726,0.09201819153188674,0.0,8.357751499843742e-30,2.3303016318916948e-09,1.9691220527777182e-26,0.0,4.536853640911304e-65,8.173129915509308e-20,7.770741927850265e-49,1.8770392061787036e-26,9.773038635605437e-38,1.287809027401334e-33,3.035009965695006e-15,1.7120771289964426e-60,1.493904266027031e-11,9.334662511076281e-39,3.536979268369595e-49,2.9996857104881015e-66,2.3303045869981224e-09,1.707557349101208e-47,4.007846925963763e-09,1.3704240206107284e-09,4.397656215675324e-10,1.0888268906958283e-09,9.017947469464293e-10,4.387482692782772e-10,9.8690071753764e-13,1.4892582006147624e-14,1.4939065067889975e-11,5.414695903920368e-19,1.4892715669380715e-14,3.6176280840324487e-16
2.0758940458696126e-15,0.12058130662282415,0.0,0.2994033747268324,0.031075110263184432,0.3194096797493267,0.3504847881526745,0.2070122191286989,0.0920181908666449,0.0,1.3244504924630556e-29,2.7172525807693795e-09,3.1204620542855764e-26,0.0,1.2272560781556592e-64,1.111492626916153e-19,1.439810981627211e-48,2.5521668865440762e-26,1.5487306416186853e-37,2.0407872786091173e-33,3.538979054370373e-15,3.691151014315565e-60,1.7419698386327806e-11,1.479261301897065e-38,7.075755056820708e-49,7.538309708676982e-66,2.7172560111058056e-09,3.1521879294196365e-47,4.6729273240704974e-09,1.5979387728773102e-09,5.128244531280955e-10,1.2696125840882978e-09,1.0515125935929098e-09,5.116294432895079e-10,1.1536025735928492e-12,2.0249714199830575e-14,1.7419728853507252e-11,8.580850381298336e-19,2.0249926019995756e-14,4.926881290081592e-16
2.3715121935601476e-15,0.12058130662282415,0.0,0.2994033733577443,0.031075110263184432,0.31940967944644355,0.3504847875849424,0.20701221897898822,0.09201819020152548,0.0,1.974017406701759e-29,3.1042035290206578e-09,4.650869453956494e-26,0.0,2.9118082658553022e-64,1.4508730352393818e-19,2.459427857154221e-48,3.330806606093602e-26,2.308294092066588e-37,3.0416762412067414e-33,4.042948142680228e-15,7.180228022167021e-60,1.990035402940391e-11,2.2047540295083743e-38,1.2967261179045796e-48,1.6729085446644787e-65,3.1042074301809316e-09,5.364744135243166e-47,5.337885287870057e-09,1.8254402199034461e-09,5.858932311536558e-10,1.4503937061859173e-09,1.2012227911834067e-09,5.84518078042775e-10,1.321109046391764e-12,2.64284942065372e-14,1.990039379185584e-11,1.2789559996526237e-18,2.6428809918949392e-14,6.440563560049644e-16
2.6671303412506825e-15,0.12058130662282415,0.0,0.29940337198878414,0.031075110263184432,0.31940967914356466,0.35048478701721486,0.2070122188292852,0.09201818953652849,0.0,2.807414695356661e-29,3.4911544766455344e-09,6.614389037957578e-26,0.0,6.253449475652962e-64,1.835479999902774e-19,3.946910334886989e-48,4.212958366601826e-26,3.2828174350464515e-37,4.3258213000941395e-33,4.546917230624586e-15,1.29114158729669e-59,2.238100958950008e-11,3.1355644805777113e-38,2.220735954743355e-48,3.377237264348731e-65,3.4911588442235594e-09,8.578133132022727e-47,6.002720839916123e-09,2.052928362468146e-09,6.589719552993004e-10,1.6311702571044038e-09,1.350925340108999e-09,6.574141728366024e-10,1.4894201308029899e-12,3.3428996914376047e-14,2.2381059882935774e-11,1.8189519869111113e-18,3.3429445924742766e-14,8.159659901385456e-16
2.9627484889412175e-15,0.12058130662282415,0.0,0.2994033706199521,0.031075110263184432,0.31940967884069,0.350484786449492,0.20701221867958977,0.09201818887165387,0.0,3.847616227865645e-29,3.878105423644015e-09,9.065148208714479e-26,0.0,1.242470341377132e-63,2.26533935416147e-19,6.029254177061493e-48,5.198622169844014e-26,4.499164895705321e-37,5.9286218724725546e-33,5.050886318203469e-15,2.1825341582769335e-59,2.4861665066617737e-11,4.29735186740737e-38,3.6039136279623115e-48,6.331888345453247e-65,3.878110253233748e-09,1.305654389711071e-46,6.667434002792726e-09,2.2804032013515688e-09,7.320606252196115e-10,1.8119422369596477e-09,1.5006202407613432e-09,7.303177269684897e-10,1.6585358216808584e-12,4.1251297317201305e-14,2.4861727126747057e-11,2.4929666169381775e-18,4.1251912707541694e-14,1.00851568210603e-15
3.553984784322287e-15,0.12058130662282415,0.0,0.299403367882672,0.031075110263184432,0.31940967823495314,0.35048478531405985,0.2070122183802219,0.09201818754227174,0.0,6.640136608802034e-29,4.652007315761808e-09,1.5644445154267937e-25,0.0,4.143129403016303e-63,3.260918403270309e-19,1.256825679644424e-47,7.48048591163481e-26,7.764565852072618e-37,1.0231493084529234e-32,6.058824492264878e-15,5.4209442074292425e-59,2.9822975771923266e-11,7.416281091438139e-38,8.38943771501816e-48,1.8887424701477893e-64,4.6520130561570396e-09,2.7020840309419046e-46,7.996493251164859e-09,2.735312971188492e-09,8.782678010055527e-10,2.1734724839429965e-09,1.7999870988095603e-09,8.761472104425145e-10,1.9991810022640177e-12,5.936159051572914e-14,2.9823065072563746e-11,4.302509531514308e-18,5.93626525883462e-14,1.4559290194275033e-15
4.086097450165251e-15,0.12058130662282415,0.0,0.29940336541955753,0.031075110263184432,0.3194096776898044,0.3504847842921866,0.20701221811081696,0.09201818634624619,0.0,1.0090733801654036e-28,5.348519016525596e-09,2.3774198852264273e-25,0.0,1.044270831124038e-62,4.3119616291758797e-19,2.2097482591477524e-47,9.888174483215788e-26,1.1799481217501832e-36,1.5548365713772047e-32,6.965968847670404e-15,1.0888025925176554e-58,3.428815512292617e-11,1.1270207640757574e-37,1.6115887748228795e-47,4.358991696680632e-64,5.348525561577639e-09,4.72025654457682e-46,9.192228229808825e-09,3.1446862732632316e-09,1.009888270303759e-09,2.498834074352185e-09,2.0693911178800536e-09,1.0074192494714866e-09,2.3085133672437194e-12,7.847215331254585e-14,3.4288273166140166e-11,6.538613814508885e-18,7.847376736037736e-14,1.930177887310597e-15
