Time (s),Volume (m^3),Ne,X(1),NH3(2),NH2OH(3),HNO3(4),CH3OH(5),H2O(6),N2(7),O2(8),NO2(9),NO(10),N2O(11),CO2(12),H2(13),CO(14),CH4(15),C2H6(16),CH2O(17),CH3(18),C3H8(19),H(20),C2H5(21),HCO(22),CH3CHO(23),OH(24),C2H4(25),H2OX(30),H3NOX(205),HX(26),HNO3X(208),CH4OX(211),H2NOX(204),HOX(29),HNOX(512),H2NO(88),NX(539),HNX(511),OX(27),HNOH(93),CH3OX(210),CH2X(34),CHX(35),CX(33),SX(680),CH2OX(648),CHOX(678),H2X(216),NO2X(213),N2OX(730)
1.45157586275754e-09,0.0521079599565058,0.0,0.12705539258062254,0.031075110263184432,0.31846796355364176,0.3499216801831527,0.2067074861414143,0.0920224833984562,0.0,9.470460473773926e-27,1.9846866503233587e-11,7.841594945565743e-30,0.0,7.962904850288111e-41,1.640329780585982e-06,5.94724364398691e-32,4.150701150956313e-31,1.6255525941596781e-52,3.430686457943268e-17,2.8136804769626274e-26,5.086632598024815e-84,5.9662390349793605e-19,1.0006051595253833e-57,3.737742432336052e-29,2.158423909221023e-55,1.9244221702195622e-11,1.768464103900519e-52,1.0409498697771566e-05,0.0007062303538596626,0.0004957396949261219,0.0005631119363489559,7.716828933393896e-05,0.00018450237309823494,6.287889653797227e-08,2.333061136306977e-05,8.942621494988563e-14,1.442983087918337e-05,1.3222993550415287e-05,1.2894728480501878e-05,2.1312957491552796e-11,0.00022755828533673665,2.4947569611306124e-18,4.130615773527023e-14,3.433058240132718e-17,2.138559954292061e-09,1.7783057799769128e-12,5.323750950921671e-09,3.0522748098216065e-09,1.9169368285789438e-13,9.160589855258617e-19
1.4529749627498234e-09,0.0521079599565058,0.0,0.12705329044303884,0.031075110263184432,0.31846708341309604,0.3499211565691869,0.20670727116353535,0.09202252220558521,0.0,9.50257345089768e-27,1.9865799013078507e-11,7.872570906491144e-30,0.0,8.008826316908281e-41,1.6451092550661829e-06,5.969963109359432e-32,4.158696697158064e-31,1.6302559196218322e-52,3.437262035736988e-17,2.816390760294027e-26,5.111186610895142e-84,5.978742363458422e-19,1.0035002727286829e-57,3.7520781232758084e-29,2.1708887084125333e-55,1.9262013324851432e-11,1.7752740849352854e-52,1.0409378657385503e-05,0.0007068893038472328,0.0004962111546389435,0.0005636355502953984,7.716790774574771e-05,0.00018463372988002926,6.292061057185386e-08,2.3369699631226704e-05,8.959767183924226e-14,1.4461850794434506e-05,1.3241714993541137e-05,1.2906745149792668e-05,2.1350591867586015e-11,0.00022777361805857265,2.4971282116593394e-18,4.134728045910511e-14,3.436252069546374e-17,2.14267197826758e-09,1.783961807572916e-12,5.346378541665662e-09,3.063581071426874e-09,1.9205995817170113e-13,9.208224341946124e-19
1.4543740627421067e-09,0.0521079599565058,0.0,0.12705118849981978,0.031075110263184432,0.31846620332650927,0.3499206329911238,0.20670705619876487,0.0920225610732822,0.0,9.534746223117048e-27,1.9884731150876727e-11,7.903641329180839e-30,0.0,8.054967776830372e-41,1.649897804558959e-06,5.992747148072784e-32,4.16669991926465e-31,1.6349683060516074e-52,3.443843832785836e-17,2.819101040729948e-26,5.135835341805475e-84,5.991262465010952e-19,1.0064009633438093e-57,3.766454813999556e-29,2.1834133386456985e-55,1.9279803536932244e-11,1.782103681420189e-52,1.0409258626411572e-05,0.0007075482200767917,0.0004966825424354116,0.00056415912833924,7.716752040159224e-05,0.00018476500363634425,6.296228261802376e-08,2.3408809660407323e-05,8.976929071491309e-14,1.4493902694201731e-05,1.3260445511672092e-05,1.2918742347176705e-05,2.1388252775874734e-11,0.00022798894335231257,2.4994994488160404e-18,4.138861176326875e-14,3.438935320754117e-17,2.146787972961202e-09,1.7896293514569417e-12,5.3690777616051785e-09,3.0749175152368766e-09,1.9242657663526924e-13,9.25605563976975e-19
1.4556332527351617e-09,0.0521079599565058,0.0,0.12704929691719372,0.031075110263184432,0.31846541129471656,0.3499201618015615,0.2067068627416497,0.09202259610600468,0.0,9.563752808548993e-27,1.9901769756811602e-11,7.931685648176032e-30,0.0,8.096683878432691e-41,1.6542152641817164e-06,6.013308092357481e-32,4.173909382018398e-31,1.6392172081644526e-52,3.449772767415622e-17,2.821540290646782e-26,5.158100409755155e-84,6.0025449121161445e-19,1.0090163580155881e-57,3.779428954196612e-29,2.194736850532786e-55,1.929581352187227e-11,1.7882671204361113e-52,1.0409150606471531e-05,0.0007081412158335318,0.0004971067298659853,0.0005646303178842116,7.71671668992273e-05,0.0001848830790510775,6.29997515194685e-08,2.344402727087392e-05,8.992388619542522e-14,1.452277673124719e-05,1.32773107435176e-05,1.2929523153817456e-05,2.142217026413334e-11,0.00022818272976620076,2.501633610093107e-18,4.142555698624357e-14,3.4384600316309213e-17,2.150495763749547e-09,1.7947399944119954e-12,5.389568421821332e-09,3.0851461595580127e-09,1.9275682663071833e-13,9.299272572984191e-19
1.4568924427282166e-09,0.0521079599565058,0.0,0.12704740549216909,0.031075110263184432,0.3184646193066315,0.349919690641076,0.20670666929509782,0.09202263118780493,0.0,9.592807763713203e-27,1.991880806141917e-11,7.95980680500725e-30,0.0,8.138579467475046e-41,1.658540085627355e-06,6.033921525907318e-32,4.1811250621790625e-31,1.6434734630655841e-52,3.4557067393119084e-17,2.823979538218543e-26,5.180442620906867e-84,6.013840972862855e-19,1.011636278641861e-57,3.7924364229382156e-29,2.2061091782172952e-55,1.9311822364449336e-11,1.794446505659504e-52,1.0409042593948894e-05,0.0007087341842709108,0.0004975308588624855,0.0005651014783522436,7.71668087878709e-05,0.00018500108725398443,6.303718633533224e-08,2.3479262467798726e-05,9.007861287388199e-14,1.4551676639417724e-05,1.3294183338042276e-05,1.2940288146365006e-05,2.1456109216933032e-11,0.000228376510164345,2.503767672158864e-18,4.146259017893132e-14,3.439251077931436e-17,2.154206771152659e-09,1.7998599785547719e-12,5.4101173239183595e-09,3.095399324292628e-09,1.93087354549902e-13,9.342649839490678e-19
1.4581516327212716e-09,0.0521079599565058,0.0,0.12704551422482435,0.031075110263184432,0.3184638273622547,0.3499192195096656,0.2067064758590836,0.09202266631869124,0.0,9.621911057737365e-27,1.9935846064713907e-11,7.9880049534039e-30,0.0,8.180655158811406e-41,1.6628722741296333e-06,6.054587536393303e-32,4.1883469597106485e-31,1.647737077104481e-52,3.4616457483183284e-17,2.826418783445355e-26,5.2028621755017395e-84,6.025150660288343e-19,1.014260729130938e-57,3.8054772765302084e-29,2.2175304894156528e-55,1.9327830064759502e-11,1.8006418644546557e-52,1.0408934588745935e-05,0.0007093271254005668,0.0004979549293391049,0.0005655726097453099,7.71664460925793e-05,0.00018511902826347267,6.307458702996813e-08,2.3514515232262225e-05,9.023347074508446e-14,1.4580602401487506e-05,1.331106330091048e-05,1.2951037305130129e-05,2.1490069621686084e-11,0.00022857028454722583,2.5059016903581857e-18,4.149964516883141e-14,3.440025064866471e-17,2.1579209953772774e-09,1.8049893100108639e-12,5.430724573267076e-09,3.105677043948791e-09,1.9341816037976246e-13,9.38618787443112e-19
1.4594108227143266e-09,0.0521079599565058,0.0,0.12704362311523773,0.031075110263184432,0.31846303546158633,0.3499187484073281,0.2067062824335815,0.09202270149867174,0.0,9.651062659483335e-27,1.9952883766710255e-11,8.016280247317646e-30,0.0,8.222911568861014e-41,1.6672118349181744e-06,6.075306211554285e-32,4.195575074577166e-31,1.652008056630604e-52,3.467589794278523e-17,2.828858026327342e-26,5.22535927412688e-84,6.036473987451404e-19,1.0168897133911184e-57,3.8185515713233376e-29,2.2290009522733647e-55,1.9343836622898785e-11,1.806853224208922e-52,1.0408826590764957e-05,0.0007099200392341202,0.000498378941210231,0.0005660437120653849,7.716607883827564e-05,0.00018523690209796374,6.311195356781477e-08,2.3549785545353955e-05,9.038845980383196e-14,1.460955400022092e-05,1.3327950637796488e-05,1.2961770610509147e-05,2.152405146580835e-11,0.00022876405291532374,2.50803565365085e-18,4.1536687708192376e-14,3.440841384863947e-17,2.1616384365849775e-09,1.8101279949183382e-12,5.4513902753037385e-09,3.1159793530413955e-09,1.9374924410724337e-13,9.429887113662532e-19
1.4606700127073815e-09,0.0521079599565058,0.0,0.12704173216348727,0.031075110263184432,0.318462243604627,0.3499182773340617,0.20670608901856613,0.09202273672775459,0.0,9.680262537547528e-27,1.996992116742268e-11,8.044632840922739e-30,0.0,8.265349315611216e-41,1.671558773218468e-06,6.096077639196939e-32,4.202809406742624e-31,1.6562864079933947e-52,3.473538877036151e-17,2.831297266864628e-26,5.247934117715703e-84,6.047810967432384e-19,1.01952323533069e-57,3.8316593637132416e-29,2.2405207353657985e-55,1.9359842038963222e-11,1.8130806123327187e-52,1.04087185999083e-05,0.0007105129257831744,0.0004988028943904579,0.0005665147853144428,7.716570704975064e-05,0.00018535470877589408,6.314928591339616e-08,2.3585073388172477e-05,9.054358004492219e-14,1.463853141837264e-05,1.3344845354384417e-05,1.297248804298393e-05,2.155805473671925e-11,0.0002289578152691195,2.5101695709109928e-18,4.157374360913692e-14,3.4416160580133075e-17,2.1653590948789382e-09,1.8152760393935908e-12,5.47211453553007e-09,3.126306286092116e-09,1.9408060571929012e-13,9.473747993757286e-19
1.4631883926934914e-09,0.0521079599565058,0.0,0.12703795073380658,0.031075110263184432,0.3184606600218368,0.34991733527473406,0.20670570221989476,0.09202280733325911,0.0,9.738806995691963e-27,2.000399506505355e-11,8.101570545019467e-30,0.0,8.350771299025047e-41,1.680274803235584e-06,6.137779103493012e-32,4.217296722826418e-31,1.6648652516266608e-52,3.485452152318386e-17,2.8361757409055955e-26,5.293317845252074e-84,6.070525938277388e-19,1.0248039078811038e-57,3.85797566709037e-29,2.2637089387116443e-55,1.939184944525159e-11,1.825583583445885e-52,1.0408502639177495e-05,0.0007116986170741088,0.0004996506243376009,0.0005674568446074073,7.716494996854374e-05,0.00018559012073588994,6.322384788628948e-08,2.3655701587429316e-05,9.085421405331296e-14,1.4696563643901778e-05,1.3378656949451093e-05,1.299387521157595e-05,2.16261255086026e-11,0.0002293453219357279,2.5144372546162274e-18,4.164785786268942e-14,3.443202149904887e-17,2.1728100632753663e-09,1.8256002314685107e-12,5.513739152884743e-09,3.147034162188146e-09,1.9474416254487128e-13,9.561956426405347e-19
1.4654135476966669e-09,0.0521079599565058,0.0,0.12703461011711642,0.031075110263184432,0.3184592609673696,0.34991650299985894,0.2067053604923897,0.0920228698813989,0.0,9.790695267576127e-27,2.0034100600780835e-11,8.152137562995193e-30,0.0,8.426856885063437e-41,1.6880005981324692e-06,6.174801543302966e-32,4.230117917156753e-31,1.6724698254199706e-52,3.4959950811583904e-17,2.84048618703711e-26,5.333678101417001e-84,6.090641686061116e-19,1.0294848724826872e-57,3.881339905296751e-29,2.2843630586362077e-55,1.9420126301642316e-11,1.8366844016484364e-52,1.040831184637635e-05,0.0007127461629151359,0.0005003994535404547,0.0005682891194517684,7.716426618365774e-05,0.00018579789939484153,6.328961415990247e-08,2.3718164429154177e-05,9.112911630158745e-14,1.4747924719203585e-05,1.3408556345122809e-05,1.3012719165911994e-05,2.1686341727164514e-11,0.00022968768964826592,2.51820787028024e-18,4.1713354486274267e-14,3.444605279235414e-17,2.17940419521735e-09,1.8347535496030257e-12,5.550713189775855e-09,3.1654309063736592e-09,1.953313836286711e-13,9.64043668493007e-19
1.4676387026998424e-09,0.0521079599565058,0.0,0.12703126999446568,0.031075110263184432,0.3184578620494008,0.34991567081573616,0.20670501879726008,0.09202293258298992,0.0,9.842733815611655e-27,2.0064205195887104e-11,8.202948273861222e-30,0.0,8.503518009487909e-41,1.6957495088060998e-06,6.211990026315889e-32,4.242958526057217e-31,1.680097514179077e-52,3.506553736359443e-17,2.844796625848533e-26,5.3742841424116275e-84,6.110800263920208e-19,1.0341800653290844e-57,3.904809589804732e-29,2.3051737218811748e-55,1.944839959304131e-11,1.8478356815837177e-52,1.040812107437048e-05,0.0007137936237253007,0.0005011480982033828,0.0005691213035438482,7.716356860287216e-05,0.0001860054686153414,6.33552731350573e-08,2.3780681730948206e-05,9.140442812275247e-14,1.4799366165102791e-05,1.3438478870838532e-05,1.3031513266206485e-05,2.174662466922692e-11,0.0002300300385867691,2.5219783335438608e-18,4.1778867490344575e-14,3.4459812863099196e-17,2.186008375275458e-09,1.843936186077428e-12,5.587871662982103e-09,3.183905059365473e-09,1.959194722838187e-13,9.719428238587167e-19
1.4698638577030178e-09,0.0521079599565058,0.0,0.12702793036627968,0.031075110263184432,0.3184564632679326,0.3499148387223548,0.20670467713437027,0.09202299543807392,0.0,9.89492245753801e-27,2.0094308850452047e-11,8.25400353599319e-30,0.0,8.580758136094539e-41,1.7035215639519226e-06,6.249345039377897e-32,4.25581854932931e-31,1.6877483529416374e-52,3.517128117059213e-17,2.849107057340544e-26,5.415137088841825e-84,6.131001744769424e-19,1.0388895079871064e-57,3.928385033346581e-29,2.3261418733782677e-55,1.9476669319978092e-11,1.8590375752939098e-52,1.0407930322622235e-05,0.000714840999568035,0.00050189655786197,0.0005699533968945499,7.716285735858283e-05,0.00018621282849961578,6.342082461892575e-08,2.384325338881374e-05,9.1680149488042e-14,1.4850887886113814e-05,1.3468424558290444e-05,1.305025740765535e-05,2.180697426548786e-11,0.0002303723687538945,2.525748639120121e-18,4.1844381301750424e-14,3.4473985444723934e-17,2.1926226041792017e-09,1.8531481743645797e-12,5.625215156903433e-09,3.2024568118903713e-09,1.9650842843833072e-13,9.79893352083611e-19
1.4743141677093688e-09,0.0521079599565058,0.0,0.12702125259499508,0.031075110263184432,0.3184536661145064,0.34991317480777245,0.2067039939047735,0.09202312160888365,0.0,9.99974928123365e-27,2.0154513338276704e-11,8.35685115854044e-30,0.0,8.736989328601719e-41,1.7191352222398662e-06,6.324556606335334e-32,4.281596838194529e-31,1.703119620626869e-52,3.538324051506191e-17,2.857727898369011e-26,5.497588197443872e-84,6.171533708153887e-19,1.0483512290047266e-57,3.975854450646977e-29,2.368554442121156e-55,1.9533198082582682e-11,1.8815938133318603e-52,1.0407548877749983e-05,0.0007169354966040863,0.0005033929203183535,0.0005716173114154402,7.716139440291448e-05,0.00018662692066909002,6.355160434577306e-08,2.396855935720929e-05,9.22328207358481e-14,1.4954171771087135e-05,1.3528385545621936e-05,1.308759539896962e-05,2.1927873143572975e-11,0.00023105697278464555,2.533288788649273e-18,4.197544636312795e-14,3.450210228007482e-17,2.205881211359127e-09,1.8716603398612993e-12,5.700459547637132e-09,3.2397938787597733e-09,1.9768894295759463e-13,9.959495039936838e-19
1.4787644777157197e-09,0.0521079599565058,0.0,0.1270145768066324,0.031075110263184432,0.31845086950710666,0.3499115112560248,0.20670331080253895,0.09202324839414537,0.0,1.0105174229466686e-26,2.0214714064892042e-11,8.460687341603832e-30,0.0,8.895578483457824e-41,1.7348418017515342e-06,6.400440152149865e-32,4.30745278216499e-31,1.71858390877342e-52,3.559582877603114e-17,2.8663487101278616e-26,5.581040460144478e-84,6.212238163760224e-19,1.0578702080678636e-57,4.023750667799471e-29,2.411608409450069e-55,1.958971259369036e-11,1.9043543365960453e-52,1.040716750746639e-05,0.000719029654527327,0.0005048885372338713,0.0005732808631017029,7.715987835123465e-05,0.00018704017672385994,6.368195181499933e-08,2.4094081504121655e-05,9.278712981454688e-14,1.5057775608478581e-05,1.3588439562449828e-05,1.3124732318100319e-05,2.2049037807706248e-11,0.0002317415017617989,2.5408283207097665e-18,4.210655308977397e-14,3.453023878125601e-17,2.2191800225131855e-09,1.890290312260592e-12,5.776451049750967e-09,3.2774436340450894e-09,1.9887292661091711e-13,1.0122140849889706e-18
1.4832147877220707e-09,0.0521079599565058,0.0,0.12700790300453474,0.031075110263184432,0.31844807344574855,0.3499098480670245,0.20670262782662532,0.092023375794163,0.0,1.0211195752362049e-26,2.0274911030935026e-11,8.565519031489913e-30,0.0,9.056553871378421e-41,1.7506415305949772e-06,6.476999595353582e-32,4.3333863796537334e-31,1.7341414976762424e-52,3.580904588455728e-17,2.8749694926224007e-26,5.665502964488086e-84,6.253115702523501e-19,1.0674466177070912e-57,4.072076202396373e-29,2.455311488453988e-55,1.9646212857533746e-11,1.927320369516723e-52,1.040678620748508e-05,0.0007211234738390639,0.0005063834049645006,0.0005749440520406331,7.715831021882263e-05,0.00018745259748673967,6.381186551506695e-08,2.4219819000741584e-05,9.334307649341479e-14,1.5161698631275145e-05,1.3648586865505443e-05,1.3161667356631892e-05,2.217046770473704e-11,0.00023242595570665325,2.5483672348899503e-18,4.223770308229758e-14,3.4558352787693975e-17,2.2325190434328723e-09,1.9090383564360908e-12,5.853194361022998e-09,3.3154076057863466e-09,2.0006037882301015e-13,1.0286890670476044e-18
1.4876650977284216e-09,0.0521079599565058,0.0,0.12700123119201798,0.031075110263184432,0.3184452779304461,0.3499081852406842,0.20670194497601016,0.09202350380922718,0.0,1.0317812259590835e-26,2.0335104237042336e-11,8.671353210023573e-30,0.0,9.21994401442931e-41,1.766534636230559e-06,6.554238865028735e-32,4.359397629074266e-31,1.749792667627489e-52,3.602289177171738e-17,2.883590245857893e-26,5.750984852813219e-84,6.29416691877573e-19,1.0770806304512431e-57,4.1208335790166446e-29,2.4996714611432824e-55,1.9702698878343847e-11,1.9504931401200857e-52,1.0406404973526925e-05,0.0007232169550378783,0.0005078775198979459,0.000576606878319557,7.715669100203083e-05,0.0001878641837827511,6.394134394849361e-08,2.434577101966993e-05,9.390066054146394e-14,1.5265940071137407e-05,1.3708827712880288e-05,1.3198399719483073e-05,2.2292162282079112e-11,0.00023311033464052611,2.555905531634992e-18,4.236889314190273e-14,3.4586579480006333e-17,2.245898279947883e-09,1.9279047359700133e-12,5.930694189177287e-09,3.353687322977066e-09,2.0125129901884322e-13,1.045376433374442e-18
1.4921154077347725e-09,0.0521079599565058,0.0,0.12699456137237064,0.031075110263184432,0.3184424829612123,0.3499065227769166,0.2067012622496897,0.0920236324396152,0.0,1.0425022120596328e-26,2.0395293683850354e-11,8.7781968947244e-30,0.0,9.385777687509453e-41,1.7825213454704958e-06,6.632161900800514e-32,4.3854865288405455e-31,1.765537698916512e-52,3.623736636860808e-17,2.892210969839557e-26,5.837495322420203e-84,6.335392410253248e-19,1.0867724188274115e-57,4.1700253292218555e-29,2.5446961788605318e-55,1.975917066035004e-11,1.9738738800276977e-52,1.0406023801320439e-05,0.0007253100986196331,0.0005093708784536573,0.0005782693420258317,7.715502167864568e-05,0.00018827493643911223,6.407038563199138e-08,2.4471936734917895e-05,9.445988172744255e-14,1.5370499158439903e-05,1.3769162363988592e-05,1.3234928624901263e-05,2.241412098771204e-11,0.00023379463858475382,2.563443210827302e-18,4.250012560278016e-14,3.461482045065191e-17,2.2593177379160155e-09,1.9468897131572053e-12,6.00895525182709e-09,3.3922843155414762e-09,2.0244568662364369e-13,1.0622781784149602e-18
1.4965657177411235e-09,0.0521079599565058,0.0,0.12698789354885331,0.031075110263184432,0.31843968853805943,0.34990486067563414,0.20670057964667823,0.09202376168559107,0.0,1.0532823664819309e-26,2.04554793719952e-11,8.886057138979302e-30,0.0,9.554083919798164e-41,1.7986018844784483e-06,6.71077265283006e-32,4.411653077367003e-31,1.7813768718298624e-52,3.6452469606345625e-17,2.900831664572574e-26,5.925043625734367e-84,6.376792778103869e-19,1.0965221553609484e-57,4.219653991552253e-29,2.590393562681502e-55,1.981562820778008e-11,1.9974638244559645e-52,1.0405642686602179e-05,0.0007274029050774769,0.0005108634770828449,0.000579931443246844,7.715330320823132e-05,0.0001886848562852268,6.419898909660565e-08,2.4598315321907254e-05,9.50207398198353e-14,1.5475375122310022e-05,1.3829591079531262e-05,1.327125330445594e-05,2.2536343270182555e-11,0.0002344788675606912,2.5709802727726887e-18,4.263139955459886e-14,3.464312289071637e-17,2.2727774232314114e-09,1.9659935490074126e-12,6.087982276419751e-09,3.4312001143124153e-09,2.036435410628965e-13,1.07939630786861e-18
