Time (s),Volume (m^3),Ne,X(1),NH3(2),NH2OH(3),HNO3(4),CH3OH(5),H2O(6),N2(7),O2(8),NO2(9),NO(10),N2O(11),CO2(12),H2(13),CO(14),CH4(15),C2H6(16),CH2O(17),CH3(18),C3H8(19),H(20),C2H5(21),HCO(22),CH3CHO(23),OH(24),C2H4(25),H2OX(30),H3NOX(205),HX(26),HNO3X(208),CH4OX(211),H2NOX(204),HOX(29),HNOX(512),H2NO(88),NX(539),HNX(511),OX(27),HNOH(93),CH3OX(210),CH2X(34),CHX(35),CX(33),SX(680),CH2OX(648),CHOX(678),H2X(216),NO2X(213),N2OX(730),H2NX(201),H3NX(202),NOX(214),CNOX(740),NO2X(206),H2NO3(231),SX(544)
6.170036286493133e-19,0.09278304896952998,0.0,0.23038031058822186,0.031075110263100874,0.31940968187573837,0.3504847921391364,0.20701222017980914,0.0920181955394868,0.0,2.440078686046574e-44,1.904254008855047e-14,1.25283092531877e-41,0.0,1.368845444771579e-69,4.456214618407387e-30,1.2256253911740708e-49,2.994110883085242e-35,1.4025233467419064e-54,7.1154579511597805e-28,2.308301757642325e-22,1.4672220349261888e-88,1.5618639120980527e-18,7.843425236907941e-57,9.105917128217207e-46,9.10870138098413e-78,1.9042540319216797e-14,6.773139876584306e-66,1.2191201393123546e-12,4.1670255716019523e-13,2.9212432905901575e-13,3.3104469642851665e-13,2.7420112311283997e-13,1.33344821968621e-13,1.1970234285303188e-13,6.139889735824901e-22,7.64021325502916e-17,8.65239842439633e-30,1.3558055230794966e-21,1.898099500506017e-20,1.181432573158683e-19,1.316165437168176e-13,3.518213147591695e-23,2.2992700669657144e-25,5.8651538716673074e-30,2.1088391999766126e-41,5.204304866481277e-37,1.6907612151850894e-42,3.881026980501621e-41,1.403332947903951e-25,3.2546051982233214e-63,9.377255155713914e-14,5.645862676448983e-14,5.108513737308544e-37,2.0551825049195255e-66,5.2967151773673486e-14,7.495838669414944e-17,2.481246612860654e-38
1.2340073880587686e-18,0.09278304896952998,0.0,0.2303803105851008,0.031075110263017316,0.3194096818751216,0.3504847921387333,0.20701222017940332,0.09201819553826762,0.0,1.9520634314618894e-43,3.8085084212432233e-14,1.0022651714632988e-40,0.0,4.380310074175797e-68,1.8106378407248268e-29,9.807183469525148e-49,1.197644543591106e-34,1.1220189548084673e-53,2.8461836321489765e-27,4.616604004471031e-22,4.695112225396216e-87,3.123728155343511e-18,6.2747417409313055e-56,7.284740682004933e-45,2.9147875359633856e-76,3.808508467343161e-14,1.0837026875800096e-64,2.4382400425547124e-12,8.334051921751426e-13,5.842487685357597e-13,6.620894586882114e-13,5.484022849172461e-13,2.6668967620548176e-13,2.39404674406667e-13,2.4559563066153605e-21,1.528042814209275e-16,6.921920042985631e-29,5.423222958779687e-21,7.59239822453954e-20,2.3633681923965975e-19,2.632331152508984e-13,1.3981990337023525e-22,1.8282836741550453e-24,9.28244034048513e-29,1.3349695970137893e-39,2.0818858281093578e-36,1.3552837785146463e-41,3.120687630687573e-40,5.613332683556333e-25,2.082949979238585e-61,1.875451228250329e-13,1.1291726212249609e-13,4.08681178165957e-36,2.6190148120275738e-64,1.0593431477055734e-13,1.499167892737481e-16,3.969995727455605e-37
1.8510111474682236e-18,0.09278304896952998,0.0,0.23038031058197975,0.031075110262933758,0.3194096818745048,0.35048479213833017,0.2070122201789975,0.09201819553704844,0.0,5.795188719346234e-43,5.71276283360816e-14,2.9754751980078086e-40,0.0,2.0492073888419346e-67,3.8897666855746247e-29,2.804656937418027e-48,2.5449947741008766e-34,3.3309940061539823e-53,6.0481405000260496e-27,6.924906251294765e-22,2.2462262219428626e-86,4.685592398697885e-18,1.862814085237275e-55,2.082981710957264e-44,1.3636030449258412e-75,5.712762902716404e-14,4.13161394920381e-64,3.657359574970708e-12,1.250107819348052e-12,8.76373244394043e-13,9.93134217703141e-13,8.226034321572226e-13,4.0003453344892956e-13,3.5910697845958067e-13,5.218907427620438e-21,2.292064303880271e-16,1.9792366098454438e-28,1.1524349331556816e-20,1.6133845535363013e-19,3.5456809084602866e-19,3.948496867280358e-13,2.957926827105771e-22,5.209585719178151e-24,3.4030919451893834e-28,7.42424167453329e-39,4.424463433738711e-36,3.883527915004944e-41,9.171748549732595e-40,1.1928332509774106e-24,1.0336626980390499e-60,2.8131769397124364e-13,1.6937589495178063e-13,1.16857280502093e-35,1.4407233854974702e-63,1.5890147776594515e-13,2.2487519185311645e-16,1.5135609745339503e-36
2.4680149068776786e-18,0.09278304896952998,0.0,0.2303803105788587,0.0310751102628502,0.319409681873888,0.35048479213792705,0.2070122201785917,0.09201819553582927,0.0,1.262741169465875e-42,7.617017245949855e-14,6.483404583992099e-40,0.0,6.610894373580808e-67,6.702139226088553e-29,5.916799498154185e-48,4.341461779835123e-34,7.258060902801869e-53,1.0317416398285428e-26,9.233208498113524e-22,7.434234338202458e-86,6.247456642161177e-18,4.05897400483734e-55,4.39361430710987e-44,4.399084126528311e-75,7.617017338041408e-14,1.1116380715507079e-63,4.876478736560455e-12,1.6668104386789233e-12,1.1684977566350334e-12,1.3241789734733048e-12,1.09680456483277e-12,5.333793936989641e-13,4.788092550117793e-13,8.902842351083326e-21,3.0560857945159047e-16,4.174783347862678e-28,1.9659184645467475e-20,2.7522440792895164e-19,4.728370721358954e-19,5.2646625814823e-13,5.025202327688587e-22,1.0953957829964456e-23,8.603345060991425e-28,2.7921749264923603e-38,7.548838385213374e-36,8.219474244237753e-41,1.9816709051411345e-39,2.0348332426362682e-24,4.3727779117946493e-60,3.750902649957713e-13,2.258345252523436e-13,2.464858560526812e-35,7.312107376664489e-63,2.118686407598369e-13,2.998335944322545e-16,4.072347647139326e-36
3.702022425696589e-18,0.09278304896952998,0.0,0.23038031057261657,0.031075110262683083,0.31940968187265445,0.3504847921371208,0.20701222017778007,0.0920181955333909,0.0,3.665348219299971e-42,1.1425526070578707e-13,1.881932623404482e-39,0.0,3.6389499349130503e-66,1.4109938978605299e-28,1.6166484796972796e-47,8.988445365800204e-34,2.106791260863656e-52,2.1360900611615942e-26,1.3849812991739368e-21,4.337638568842556e-85,9.371185129343387e-18,1.1781949856829664e-54,1.2000338802775e-43,2.421464628614896e-74,1.14255262085782e-13,4.496175010612914e-63,7.314716189433804e-12,2.5002156589358822e-12,1.7527468665075937e-12,1.986268477398368e-12,1.6452067960020438e-12,8.000691212553075e-13,7.182137435737016e-13,1.8432204840356058e-20,4.584128778051117e-16,1.1402628428511487e-27,4.070184565601283e-20,5.698171124197752e-19,7.094635370367718e-19,7.896994008549759e-13,1.0333193919524496e-21,2.97625095090358e-23,2.993625551541064e-27,2.0177407556853902e-37,1.5637471819350423e-35,2.2735018010074495e-40,5.661109669194409e-39,4.212863859343349e-24,3.938724846756943e-59,5.626354067592435e-13,3.3875177991871537e-13,6.732293411702996e-35,9.248488916792214e-62,3.1780296674410925e-13,4.497503995899902e-16,1.6471307519322314e-35
4.936029944515499e-18,0.09278304896952998,0.0,0.23038031056637445,0.031075110262515967,0.3194096818714209,0.35048479213631456,0.20701222017696844,0.09201819553095253,0.0,8.015703329099045e-42,1.523403489512209e-13,4.115574854266201e-39,0.0,1.1678369302031852e-65,2.437760063114381e-28,3.383683690018834e-47,1.5286991514858888e-33,4.607314970634415e-52,3.6329297562574656e-26,1.846641748534692e-21,1.443184837522035e-84,1.2494913616926127e-17,2.5765796055360067e-54,2.5108752016033074e-43,7.771131420522336e-74,1.5234035078937596e-13,1.2178862081364358e-62,9.752952278647722e-12,3.3336208503548728e-12,2.3369961101770365e-12,2.648357969391272e-12,2.193608973612724e-12,1.0667588598679417e-12,9.576181310057388e-13,3.134835336595656e-20,6.112171765133646e-16,2.3858113221790576e-27,6.92231798037013e-20,9.691095482102916e-19,9.462286739003016e-19,1.0529325433523207e-12,1.7460363476800143e-21,6.198518821053924e-23,7.450782338080368e-27,7.39911720605459e-37,2.6615555632825114e-35,4.8292042318446215e-40,1.224925110180217e-38,7.164978085399774e-24,1.5536236200313326e-58,7.501805480752427e-13,4.516690252860773e-13,1.4086210047004854e-34,4.144772726011131e-61,4.237372927228801e-13,5.99667204746879e-16,4.461624505538335e-35
6.170037463334409e-18,0.09278304896952998,0.0,0.23038031056013233,0.03107511026234885,0.3194096818701873,0.3504847921355083,0.2070122201761568,0.09201819552851419,0.0,1.5038550534568765e-41,1.904254371957391e-13,7.721379368926435e-39,0.0,3.051522983907741e-65,3.783430363321895e-28,6.161952901294291e-47,2.3355068981499433e-33,8.643950027759523e-52,5.550295815790562e-26,2.308302197893487e-21,3.891353446333492e-84,1.5618642104938005e-17,4.8340140612803784e-54,4.570957790923456e-43,2.030573406281597e-73,1.904254394910693e-13,2.735938321738508e-62,1.2191186906798714e-11,4.167026010876039e-12,2.921245497203971e-12,3.3104474485997198e-12,2.7420110938392026e-12,1.3334486103266009e-12,1.19702241008437e-12,4.7893201312305543e-20,7.640214756016871e-16,4.343278394718915e-27,1.0575737804636494e-19,1.4805802245626507e-18,1.183142387872313e-18,1.3161656856253076e-12,2.6499317672312096e-21,1.123122580841359e-22,1.5746457217344203e-26,2.1951296626372448e-36,4.070852989697454e-35,8.984111263160739e-40,2.284466039647536e-38,1.0946467607056627e-23,4.898478821951511e-58,9.377256889118057e-13,5.645862606902153e-13,2.5643407528665547e-34,1.4963974413790882e-60,5.296716186957564e-13,7.495840099028606e-16,1.0022901631218827e-34
8.638052500972229e-18,0.09278304896952998,0.0,0.23038031054764813,0.031075110262014614,0.3194096818677201,0.3504847921338958,0.20701222017453355,0.09201819552363746,0.0,4.114821471622624e-41,2.6659561368197096e-13,2.112710689724431e-38,0.0,1.7070311151195666e-64,7.53338236911466e-28,1.6282986491215202e-46,4.4910969540957523e-33,2.3651422449802773e-51,1.0673022048357737e-25,3.231623096605075e-21,2.294093866739533e-83,2.1866099082276137e-17,1.3226743366679994e-53,1.2068711924517749e-42,1.1359088561191767e-72,2.6659561688863465e-13,1.0609609533557926e-61,1.7067651688141575e-11,5.833836237284085e-12,4.089744710359417e-12,4.634626367860206e-12,3.838815158535045e-12,1.866828147526085e-12,1.6758306363755698e-12,9.209692992773698e-20,1.0696300749424141e-15,1.146753605870637e-26,2.033676885041462e-19,2.847102392761101e-18,1.6574248799305239e-18,1.8426319694841142e-12,5.018874540661316e-21,2.927960558288916e-22,5.699871168754784e-26,1.7919611619315567e-35,7.867177411314687e-35,2.6476407680322556e-39,6.239307375633431e-38,2.104966907235828e-23,4.036849923528009e-57,1.312815969116504e-12,7.904207009829944e-13,6.770616046133915e-34,1.8629120367768795e-59,7.415402706234552e-13,1.0494176202120445e-15,3.886751959141381e-34
1.1106067538610049e-17,0.09278304896952998,0.0,0.23038031053516392,0.03107511026168038,0.3194096818652529,0.35048479213228323,0.2070122201729103,0.09201819551876077,0.0,8.674544322232664e-41,3.427657901644837e-13,4.453852328570707e-38,0.0,5.642822885047373e-64,1.2758433916188716e-27,3.3783775731781802e-46,7.365387468370659e-33,4.9860076246159306e-51,1.750372873340159e-25,4.154943995308702e-21,7.737693717350225e-83,2.811355606135724e-17,2.7883584344682807e-53,2.5021526608544514e-42,3.7549007906121886e-72,3.427657942784804e-13,2.8231163100923603e-61,2.1944110535344893e-11,7.500646338199706e-12,5.258244505819019e-12,5.958805235196243e-12,4.935618990163305e-12,2.4002077328385414e-12,2.1546384225867976e-12,1.510387316577206e-19,1.3752386758268052e-15,2.3775073860827595e-26,3.3352248739630744e-19,4.6692392046064524e-18,2.13231082246159e-18,2.369098252431684e-12,8.110923839246564e-21,6.001491925827203e-22,1.4657470510286856e-25,7.178788394626524e-35,1.2999159402933763e-34,6.27660716952996e-39,1.3191326640991579e-37,3.452140320406462e-23,1.6600056088584822e-56,1.6879062473739492e-12,1.0162551008098546e-12,1.4037182656110034e-33,9.25214740655163e-59,9.534089225272133e-13,1.3492512305175432e-15,1.0342279144943292e-33
1.604209761388569e-17,0.09278304896952998,0.0,0.23038031051019556,0.03107511026101191,0.31940968186031854,0.3504847921290582,0.20701222016966375,0.09201819550900736,0.0,2.646005123558231e-40,4.951061431183538e-13,1.358563964042142e-37,0.0,3.778636986305613e-63,2.8186831979777883e-27,1.016781856505622e-45,1.526976689044262e-32,1.520887003201342e-50,3.628836341514914e-25,6.001585792692082e-21,5.293332088406174e-82,4.06084700247476e-17,8.505358239544553e-53,7.518288648458191e-42,2.5144165015395386e-71,4.951061490350169e-13,1.26538806061241e-60,3.1697010429871835e-11,1.0834266163606632e-11,7.595245843570203e-12,8.607162814116876e-12,7.129225954315586e-12,3.4669670477820412e-12,3.1122526749569536e-12,3.1313034610365073e-19,1.9864558822259275e-15,7.143722393672916e-26,6.914518317178958e-19,9.68016256279002e-18,3.0838928048252123e-18,3.4220308155934977e-12,1.6302950411916306e-20,1.756333557271493e-21,6.3387241959637245e-25,7.170536989109242e-34,2.780258010180706e-34,3.025756472482603e-38,4.0777085947750594e-37,7.156904939346671e-23,1.6586373262577783e-55,2.4380867980478702e-12,1.467923779082926e-12,4.217767698851856e-33,1.4373437518659952e-57,1.3771462262629179e-12,1.9489184511174858e-15,4.635652176877306e-33
2.5914157764436975e-17,0.09278304896952998,0.0,0.2303803104602588,0.03107511025967497,0.3194096818504498,0.35048479212260814,0.20701222016317067,0.09201819548950063,0.0,1.1481242307358743e-39,7.997868489814722e-13,5.894933241134863e-37,0.0,4.701969661864619e-62,8.218017968087472e-27,4.3865265736053855e-45,3.9701651978905293e-32,6.599258647732718e-50,9.43503579205408e-25,9.694869387363337e-21,6.670554405391813e-81,6.55982979724409e-17,3.690547607818495e-52,3.232393379040657e-41,3.128829283850272e-70,7.997868584554688e-13,9.184528418297333e-60,5.120273902020235e-11,1.750150430873529e-11,1.2269255506831412e-11,1.3903877348957304e-11,1.1516437086226667e-11,5.600486254938597e-12,5.027475899542749e-12,8.141442687550312e-19,3.2088903135453913e-15,3.071316470658257e-25,1.7977864638682017e-18,2.5168551889669965e-17,4.994297104015867e-18,5.527895930983906e-12,3.981378869810981e-20,7.13787545312615e-21,4.427325275301561e-24,1.4945629917295273e-32,8.361794959719862e-34,4.000147810856728e-37,1.829409170865382e-36,1.8608073786456208e-22,3.427169621699201e-54,3.938447876031819e-12,2.3712606501105624e-12,1.8133543553043203e-32,5.225436063035987e-56,2.224620833447082e-12,3.1482528922731545e-15,3.3646741494864673e-32
4.5658278065539536e-17,0.09278304896952998,0.0,0.23038031036038573,0.03107511025700109,0.31940968183071233,0.350484792109708,0.20701222015018453,0.09201819545048745,0.0,6.490990486415932e-39,1.4091482605292235e-12,3.332746222295223e-36,0.0,8.964226050401196e-61,3.0506093186777e-26,2.487192168179445e-44,1.2305764284963367e-31,3.7309311864992505e-49,2.924445711228282e-24,1.7081436576323824e-20,1.2781801434934697e-79,1.1557795395147756e-16,2.0864736329048878e-51,1.8202438203953667e-40,5.965060335622869e-69,1.409148276925892e-12,9.421638509438341e-59,9.021391141025332e-11,3.083597457630399e-11,2.1617302792054467e-11,2.4497303926655912e-11,2.0290848164580382e-11,9.867526978308576e-12,8.857901228379114e-12,2.5234893061135115e-18,5.653759250268582e-15,1.729495427808821e-24,5.572346679362816e-18,7.801121046938807e-17,8.844066816027292e-18,9.73962611803221e-12,1.0947627312565012e-19,3.602484556454962e-20,4.2092078048581143e-23,4.889595986019096e-31,4.6137561571217314e-33,1.1465525830816991e-35,1.101539314567609e-35,5.767683664339739e-22,1.1658246670548894e-52,6.939169938543318e-12,4.1779324501102565e-12,1.0211218737374749e-31,3.4307103669831416e-54,3.919570046666446e-12,5.546921774407625e-15,3.451528357142571e-31
8.514651866774466e-17,0.09278304896952998,0.0,0.23038031016064053,0.031075110251653337,0.31940968179123735,0.35048479208390776,0.2070122201242123,0.09201819537246222,0.0,4.3160413816018324e-38,2.6278710829107846e-12,2.2160494145743212e-35,0.0,2.185284283031442e-59,1.3484921499914266e-25,1.6742129651978528e-43,4.277383843079701e-31,2.480800620060513e-48,1.0165135956197758e-23,3.1854570952716723e-20,3.1208495430363385e-78,2.155372662441545e-16,1.387354744289503e-50,1.2087674683775554e-39,1.4541525727089662e-67,2.627871112384812e-12,1.1883836195091762e-57,1.682351170443719e-10,5.7504891020728934e-11,4.031350922487736e-11,4.568414711413739e-11,3.783962557955972e-11,1.8401617661249247e-11,1.6518667405653687e-11,8.771447593008416e-18,1.0543497420051762e-14,1.1484488692407655e-23,1.9369025743157048e-17,2.7115908967534796e-16,1.6659450706669478e-17,1.8163086317198998e-11,3.0825605617727205e-19,1.971881761752531e-19,4.521562231495819e-22,1.9448679858843652e-29,5.703620751727705e-32,4.4486196760103655e-34,8.078973983861803e-35,2.0048000508234523e-21,5.328607775742912e-51,1.2940613689728317e-11,7.791268281913712e-12,6.780628140869879e-31,3.1111374762592226e-52,7.309468468509333e-12,1.0344259537969103e-14,4.353522879150967e-30
1.6412299987215493e-16,0.09278304896952998,0.0,0.23038030976115462,0.03107511024095785,0.3194096817122875,0.3504847920323073,0.207012220072268,0.09201819521641633,0.0,3.1388284253296205e-37,5.065316724818143e-12,1.6116345446589039e-34,0.0,6.0825597858526726e-58,6.609967132471505e-25,1.249921883422261e-42,1.588974625765098e-30,1.8041548938755194e-47,3.7761733209679544e-23,6.140083969939025e-20,8.689817041863146e-77,4.154558921679522e-16,1.0089496234278512e-49,8.788132263546511e-39,4.0475144242510576e-66,5.0653167773748955e-12,1.6805212804268556e-56,3.2427297185452105e-10,1.1084262754694126e-10,7.770636965955505e-11,8.805779361749302e-11,7.293700144354358e-11,3.546983597176649e-11,3.183986184572145e-11,3.2584447007426195e-17,2.032297494496476e-14,8.34879250144272e-23,7.195260891131597e-17,1.0072978811279273e-15,3.275359704249688e-17,3.5010006015814137e-11,8.200584273390275e-19,1.0544232685519552e-18,4.836446601437156e-21,8.0103126411427e-28,1.0451346849109477e-30,1.824363866861259e-32,6.7047352849769626e-34,7.447487794824368e-21,2.8657836139800435e-49,2.494349969664516e-11,1.5017908872908334e-11,4.929264645024441e-30,3.36318357603532e-50,1.4089265293811948e-11,1.99389350622622e-14,6.156413839981756e-29
2.4309948107656517e-16,0.09278304896952998,0.0,0.23038030936167447,0.03107511023026239,0.3194096816333377,0.3504847919807068,0.20701222002032393,0.0920181950603765,0.0,9.697808409045727e-37,7.502762362917816e-12,4.979389292218537e-34,0.0,3.3538586859062777e-57,1.6916152242735195e-24,3.941134797618933e-42,3.486043850884072e-30,5.574165012224708e-47,8.284528483856499e-23,9.09471084379141e-20,4.7915850636760546e-76,6.153745198763806e-16,3.1172776290089463e-49,2.7152091749315626e-38,2.231756307506173e-65,7.502762434461241e-12,7.17233843951121e-56,4.803047515487134e-10,1.6418023558985508e-10,1.1509982691539671e-10,1.3043138695875358e-10,1.0803413868734193e-10,5.253810354160294e-11,4.7160605742223686e-11,7.148691018980174e-17,3.010245405033995e-14,2.57927433121027e-22,1.5785649505966158e-16,2.2098848452000767e-15,4.9465582633314756e-17,5.185692478147202e-11,1.4054661936135264e-18,2.7003541716898664e-18,1.7206658956407523e-20,4.9058615115618554e-27,4.9880607702344865e-30,1.1162883626789836e-31,2.217639074314228e-33,1.6339007883201182e-20,2.1481483562874374e-48,3.694638370949151e-11,2.2244508033957997e-11,1.522846548613036e-29,3.0444833963855727e-49,2.0869062094603916e-11,2.953361058278216e-14,2.6275188931589885e-28
3.220759622809754e-16,0.09278304896952998,0.0,0.2303803089622002,0.031075110219566958,0.31940968155438787,0.3504847919291064,0.20701221996838012,0.09201819490434276,0.0,2.1813053006069202e-36,9.940207997209804e-12,1.1200109054746294e-33,0.0,1.188896811519061e-56,3.3264665632342575e-24,9.042624407223526e-42,6.118946018896506e-30,1.25378377588339e-46,1.4541578896524132e-22,1.204933771682883e-19,1.6985134807744256e-75,8.152931493694936e-16,7.011618973536003e-49,6.107544347750687e-38,7.911269236044417e-65,9.940208083643758e-12,2.0563616680794302e-55,6.363304563525942e-10,2.1751771514977555e-10,1.524938810490586e-10,1.7280492713798639e-10,1.431310373125122e-10,6.960642037048556e-11,6.248089910784262e-11,1.2547886501430442e-16,3.9881934736177336e-14,5.801338453259705e-22,2.770806881841112e-16,3.878907120241614e-15,6.67954091292349e-17,6.870384261417357e-11,2.0078997473730755e-18,5.186839712378139e-18,4.2283471563729423e-20,1.887417351771959e-26,1.5498317457000473e-29,4.289725800165334e-31,5.2650320913351e-33,2.867936008858687e-20,9.827446184048028e-48,4.894926572808156e-11,2.947106576534891e-11,3.4252079472794415e-29,1.7812128448365687e-48,2.7648858870885562e-11,3.912828609952899e-14,7.533306765592082e-28
