Time (s),Volume (m^3),Ne,X(1),NH3(2),NH2OH(3),HNO3(4),CH3OH(5),H2O(6),N2(7),O2(8),NO2(9),NO(10),N2O(11),CO2(12),H2(13),CO(14),CH4(15),C2H6(16),CH2O(17),CH3(18),C3H8(19),H(20),C2H5(21),HCO(22),CH3CHO(23),OH(24),C2H4(25),H2OX(30),H3NOX(205),HX(26),HNO3X(208),CH4OX(211),H2NOX(204),HOX(29),HNOX(512),H2NO(88),NX(539),HNX(511),OX(27),HNOH(93),CH3OX(210),CH2X(34),CHX(35),CX(33),SX(680),CH2OX(648)
1.8101919362512392e-11,0.045450764422602166,0.0,0.11280972907634938,0.031075110263184432,0.31939839063024095,0.3504779962393845,0.20700395992097043,0.09200546546039537,0.0,1.673172721822514e-40,1.3272522633245738e-15,1.1196344023858617e-42,0.0,2.1009779963969243e-59,6.815729316392707e-13,5.703244838587922e-45,7.09610556434746e-40,2.7338398173481483e-67,1.1393768217346322e-23,9.152479395839913e-33,5.830973390177301e-108,8.776022427136146e-26,2.2901658918573354e-73,1.0367482963772361e-41,3.0079036709334377e-76,1.3265099149231294e-15,3.9984774782797975e-68,1.2730089676189733e-05,8.554145983914943e-06,5.4404076566465405e-06,6.795900153497214e-06,5.5588438009875545e-06,2.734917917493669e-06,2.768551221630959e-10,1.0907120172868573e-09,7.287152687806356e-20,6.802728548566595e-12,1.0846894896199193e-09,8.052799124918472e-10,2.189705871235263e-17,2.701415435420716e-06,1.848283006788526e-22,1.4013722777679612e-17,5.218165870303308e-19,8.361721837481646e-15,1.135483446284786e-19
1.8250969579161478e-11,0.045450764422602166,0.0,0.11280942442231044,0.031075110263184432,0.31939829768379946,0.35047794029536994,0.20700389250314782,0.09200542193045752,0.0,1.752362033149631e-40,1.3381806792482243e-15,1.1561375714460063e-42,0.0,2.206925784591301e-59,6.985481050515842e-13,5.893385521169701e-45,7.2134423647509086e-40,2.8019275600644608e-67,1.1582145961645693e-23,9.227838894613424e-33,6.075016845603445e-108,8.917134563419816e-26,2.347203697314352e-73,1.0713137995428459e-41,3.1595855347637624e-76,1.3374260584947605e-15,4.131797706974216e-68,1.2773619891585885e-05,8.624562321032492e-06,5.485205435465722e-06,6.85184416806125e-06,5.604026970002098e-06,2.757411953856383e-06,2.7948255556741003e-10,1.1087362312940198e-09,7.407637467351726e-20,6.971855682640205e-12,1.1025640004033082e-09,8.204186931285595e-10,2.225899065924698e-17,2.7236500888617595e-06,1.8634966013028142e-22,1.4129145724499375e-17,5.222701321743964e-19,8.500077512618398e-15,1.1825993541299802e-19
1.8400019795810564e-11,0.045450764422602166,0.0,0.11280912033005852,0.031075110263184432,0.31939820473773084,0.3504778843515509,0.20700382509496076,0.09200537895231058,0.0,1.834542705475196e-40,1.3491090934274615e-15,1.1935256262269575e-42,0.0,2.317288769738093e-59,7.158028263075461e-13,6.088240833707731e-45,7.331741294808728e-40,2.87113651640894e-67,1.1772067835444956e-23,9.303198368749104e-33,6.327163866956736e-108,9.059370812598322e-26,2.4051807549818854e-73,1.1067364253702868e-41,3.3175884733267975e-76,1.3483420997565596e-15,4.26842428871186e-68,1.2816598321267686e-05,8.694978386091623e-06,5.530003274345059e-06,6.907787987063517e-06,5.6492006306778966e-06,2.779905593997992e-06,2.82109111802061e-10,1.1269079729424085e-09,7.529109917124785e-20,7.14375809883747e-12,1.1205835831658403e-09,8.357010286066498e-10,2.2623886872299832e-17,2.745884615077853e-06,1.878710131576718e-22,1.4244611098855884e-17,5.213590152189318e-19,8.639569186026934e-15,1.2312627341310016e-19
1.854907001245965e-11,0.045450764422602166,0.0,0.11280881679260159,0.031075110263184432,0.3193981117920347,0.3504778284079272,0.2070037576964069,0.09200533651896614,0.0,1.9197992111106493e-40,1.360037505862292e-15,1.231812743604731e-42,0.0,2.432212929776798e-59,7.333393788041136e-13,6.287888052263964e-45,7.451002353646528e-40,2.941475842443058e-67,1.1963533829916403e-23,9.378557818250464e-33,6.5876146095246685e-108,9.202731164106823e-26,2.4641047349862822e-73,1.1430302244772176e-41,3.4821214771974835e-76,1.3592580387096546e-15,4.408411437044474e-68,1.285903195367136e-05,8.765394179446618e-06,5.574801173653656e-06,6.9637316107811025e-06,5.694364785217943e-06,2.802398838137245e-06,2.847347817517098e-10,1.145227237957161e-09,7.651570031802471e-20,7.31845822346669e-12,1.1387482138108425e-09,8.511268814972483e-10,2.2991747294091214e-17,2.7681190142905035e-06,1.8939235939535952e-22,1.4360033436918854e-17,5.233111609897418e-19,8.780192703478073e-15,1.2815112144125788e-19
1.8698120229108736e-11,0.045450764422602166,0.0,0.11280851380303615,0.031075110263184432,0.31939801884671015,0.35047777246449846,0.2070036903074837,0.0920052946235243,0.0,2.008217599390243e-40,1.3709659165527212e-15,1.271013212998009e-42,0.0,2.551847832537815e-59,7.51160045948848e-13,6.492405080385944e-45,7.57122554038997e-40,3.012954694219204e-67,1.2156543936247615e-23,9.453917243121005e-33,6.856572497564559e-108,9.347215607390356e-26,2.523983307446274e-73,1.1802093616164787e-41,3.653398676422075e-76,1.370173875355171e-15,4.5518138062317935e-68,1.2900927688724059e-05,8.83580970144741e-06,5.619599133753528e-06,7.019675039487643e-06,5.739519435821928e-06,2.8248916864996787e-06,2.8735955684498754e-10,1.1636940220659955e-09,7.775017806061749e-20,7.495978479016465e-12,1.1570578682479564e-09,8.666962138703758e-10,2.336257186723014e-17,2.7903532867184823e-06,1.909136968268861e-22,1.4475651780565547e-17,5.19025124035539e-19,8.921956915610935e-15,1.3333830208934678e-19
1.8847170445757822e-11,0.045450764422602166,0.0,0.11280821135454608,0.031075110263184432,0.319397925901757,0.35047771652126447,0.20700362292818886,0.09200525325917258,0.0,2.0998855108190637e-40,1.3818943254987556e-15,1.3111414363667383e-42,0.0,2.6763466941060483e-59,7.692671111599523e-13,6.701870449090593e-45,7.692410854164755e-40,3.0855822277809294e-67,1.2351098145641274e-23,9.529276643364238e-33,7.134244250780618e-108,9.492824131903721e-26,2.5848241424731768e-73,1.2182881156738446e-41,3.8316394240736025e-76,1.3810896096942355e-15,4.698686491238066e-68,1.2942292338964843e-05,8.906224952439665e-06,5.664397155003142e-06,7.075618273453381e-06,5.784664584686261e-06,2.8473841392879376e-06,2.899834290253168e-10,1.1823083209991084e-09,7.899453234579603e-20,7.676341284156216e-12,1.1755125223930313e-09,8.824089873237149e-10,2.373636053435304e-17,2.81258743257785e-06,1.9243502783514074e-22,1.4590711881448868e-17,5.288134016267464e-19,9.064842252475066e-15,1.3869169817692213e-19
1.8996220662406908e-11,0.045450764422602166,0.0,0.11280790944040162,0.031075110263184432,0.3193978329571744,0.35047766057822494,0.20700355555851987,0.09200521241918476,0.0,2.1948921912048263e-40,1.3928227327004012e-15,1.3522119282107233e-42,0.0,2.805866437654578e-59,7.876628578663066e-13,6.916363316847979e-45,7.81455829409665e-40,3.1593675991628735e-67,1.2547196449314975e-23,9.604636018983667e-33,7.420839910800995e-108,9.639556727111285e-26,2.6466349101708242e-73,1.2572808796657761e-41,4.0170683804802536e-76,1.3920052417279742e-15,4.849085027728602e-68,1.2983132630651447e-05,8.976639932764799e-06,5.709195237750079e-06,7.131561312945194e-06,5.8298002340041186e-06,2.8698761967461076e-06,2.92606390723471e-10,1.2010701304892728e-09,8.024876312033039e-20,7.85956905373666e-12,1.194112152168224e-09,8.982651630098439e-10,2.4113113238126073e-17,2.8348214520819977e-06,1.9395635269704838e-22,1.4707040514604835e-17,5.05785857869774e-19,9.208893765663808e-15,1.4421525320719657e-19
1.9130365857391087e-11,0.045450764422602166,0.0,0.11280763816904363,0.031075110263184432,0.31939774930736653,0.35047761022965546,0.20700349493404596,0.0920051761060363,0.0,2.2833279174323698e-40,1.4026582976904343e-15,1.3899930973384736e-42,0.0,2.9268597920409916e-59,8.044677398430548e-13,7.113771339607728e-45,7.925313607177155e-40,3.226771952198341e-67,1.2725005115983945e-23,9.672459435990693e-33,7.686582242382975e-108,9.772577134541538e-26,2.703100232866979e-73,1.2931678335496831e-41,4.19029038525938e-76,1.4018292230882152e-15,4.987504568947229e-68,1.3019446057193215e-05,9.04001318391586e-06,5.7495135650889365e-06,7.181909882430523e-06,5.870414198088029e-06,2.8901187106187508e-06,2.949662719054908e-10,1.2180818770318172e-09,8.138601517181615e-20,8.026942113753102e-12,1.2109757532342991e-09,9.126582975908168e-10,2.4454724875493712e-17,2.854831961776257e-06,1.9532553634726983e-22,1.480920962221592e-17,5.216467798654858e-19,9.339476166666193e-15,1.4933524715295997e-19
1.9251096532876847e-11,0.045450764422602166,0.0,0.11280739438632344,0.031075110263184432,0.3193976740227955,0.3504775649160773,0.2070034403786828,0.09200514377879648,0.0,2.3653509065911068e-40,1.411510304973396e-15,1.4246677222582774e-42,0.0,3.0394412206973986e-59,8.197950172082214e-13,7.295024026521381e-45,8.025659708287597e-40,3.288249588188244e-67,1.2886102267132891e-23,9.733500494248339e-33,7.932208795155269e-108,9.893073962761023e-26,2.7546006834607092e-73,1.326117939898229e-41,4.351469314991515e-76,1.4106707354623366e-15,5.114596719157271e-68,1.3051773551083138e-05,9.097048922935804e-06,5.7858001027311354e-06,7.227223460623936e-06,5.906960189687064e-06,2.908336699564003e-06,2.9708952544929955e-10,1.2334946018345219e-09,8.24163819119207e-20,8.179591020621904e-12,1.2262533658953045e-09,9.257113808597661e-10,2.476422801850597e-17,2.872841333265292e-06,1.9655779916941394e-22,1.4904307724955268e-17,5.2239840868434335e-19,9.457796477133834e-15,1.5406630527008166e-19
1.9281279201748287e-11,0.045450764422602166,0.0,0.11280733349372989,0.031075110263184432,0.31939765520169056,0.3504775535877026,0.20700342674082817,0.09200513574905064,0.0,2.3862225943824224e-40,1.4137233066153109e-15,1.433436756845479e-42,0.0,3.0681433226899638e-59,8.236570178916944e-13,7.340873222803024e-45,8.050844866304823e-40,3.303740047280844e-67,1.292653484645923e-23,9.748760756289325e-33,7.994585760805404e-108,9.923313401921569e-26,2.7675772010207718e-73,1.3344529173793246e-41,4.392561117949975e-76,1.412881103068262e-15,5.146745683449829e-68,1.3059803360991039e-05,9.111307830029104e-06,5.794871743534474e-06,7.238551835302812e-06,5.916095714297234e-06,2.9128911563212493e-06,2.9762024375072335e-10,1.2373629040762899e-09,8.267498607774287e-20,8.218052711176513e-12,1.2300876251412112e-09,9.289893424791556e-10,2.484190764960256e-17,2.8773436632378537e-06,1.9686586378958168e-22,1.4927445589359166e-17,5.216917500802042e-19,9.48749440019364e-15,1.5526755474659027e-19
1.9341644539491167e-11,0.045450764422602166,0.0,0.11280721177187106,0.031075110263184432,0.3193976175595261,0.3504775309309771,0.20700339946630222,0.0920051197516606,0.0,2.4284105910859042e-40,1.41814930968455e-15,1.4510961447213914e-42,0.0,3.126225456625345e-59,8.314173695986736e-13,7.433219563091331e-45,8.101333541576006e-40,3.33486675778549e-67,1.3007589954451046e-23,9.779281277343395e-33,8.120516924080324e-108,9.983930558158819e-26,2.793652367868668e-73,1.3512406713221887e-41,4.4757152905040516e-76,1.417301825695052e-15,5.2114980344361945e-68,1.3075800879822173e-05,9.139825611040754e-06,5.813015032831502e-06,7.261208560832089e-06,5.93436559569696e-06,2.922000021275894e-06,2.9868156589336684e-10,1.2451176535615223e-09,8.319340938324846e-20,8.295336751071953e-12,1.2377739695313764e-09,9.355628923489767e-10,2.4997631522880023e-17,2.88634830771526e-06,1.9748199195074732e-22,1.4973777282398202e-17,5.219858908808942e-19,9.547028059267405e-15,1.5769247633909628e-19
1.9428594624527667e-11,0.045450764422602166,0.0,0.11280703659167376,0.031075110263184432,0.31939756333995084,0.35047749829634073,0.20700336018291435,0.09200509685385576,0.0,2.4902309247275337e-40,1.4245245131916528e-15,1.4768186943431113e-42,0.0,3.211495091442547e-59,8.426808069742464e-13,7.567762750184479e-45,8.174334672416102e-40,3.380044297212613e-67,1.3124786665704555e-23,9.823242954224987e-33,8.30469209589042e-108,1.0071567405141063e-25,2.831498059204315e-73,1.3756994601143723e-41,4.597792858087303e-76,1.4236693942765647e-15,5.305838611410275e-68,1.3098698871816969e-05,9.180902475446623e-06,5.839148600477496e-06,7.293843197131988e-06,5.960678751784701e-06,2.9351202943362405e-06,3.002100228020181e-10,1.2563300968042636e-09,8.394299224442388e-20,8.407504234871067e-12,1.2488871321809432e-09,9.45072719663409e-10,2.522279024301764e-17,2.8993185394016007e-06,1.9836945982085877e-22,1.504119195464586e-17,5.2227544794745e-19,9.633106737805403e-15,1.6123835081027108e-19
1.9515544709564167e-11,0.045450764422602166,0.0,0.11280686158465808,0.031075110263184432,0.3193975091205009,0.35047746566177024,0.20700332090279916,0.09200507412584037,0.0,2.5533112299673226e-40,1.4308997161051305e-15,1.5028815394186044e-42,0.0,3.2986940645856755e-59,8.540455168611387e-13,7.70412395811024e-45,8.247663223314575e-40,3.425628015136039e-67,1.324250883617724e-23,9.867204622731499e-33,8.492193904674177e-108,1.0159586770742804e-25,2.8696840104500333e-73,1.4004887715647816e-41,4.722632586032248e-76,1.430036928044039e-15,5.4014542201809894e-68,1.3121427076213162e-05,9.22197924818165e-06,5.8652821895002814e-06,7.3264777675941364e-06,5.986988677982323e-06,2.9482404331322778e-06,3.0173816123355827e-10,1.2675927337177419e-09,8.469593610370993e-20,8.520676438334065e-12,1.2600495995535147e-09,9.546312953483846e-10,2.5448957578646667e-17,2.912288728362834e-06,1.992569263462323e-22,1.5108745735533524e-17,5.165367843893699e-19,9.719577415688966e-15,1.6484756615824574e-19
1.9602494794600667e-11,0.045450764422602166,0.0,0.11280668674956566,0.031075110263184432,0.31939745490117644,0.35047743302726553,0.20700328162595602,0.09200505156635669,0.0,2.6176707568222294e-40,1.4372749184249843e-15,1.529287666255225e-42,0.0,3.3878571402007993e-59,8.655119525839627e-13,7.842319486175467e-45,8.321319194097906e-40,3.4716197292366716e-67,1.3360756464139e-23,9.911166282863627e-33,8.683067213067116e-108,1.024798865288104e-25,2.90821174429569e-73,1.4256115693432165e-41,4.8502842446800924e-76,1.4364044269976982e-15,5.498356296429348e-68,1.314398675079071e-05,9.263055929309812e-06,5.891415799964588e-06,7.359112272268495e-06,6.0132953747222955e-06,2.961360437700589e-06,3.032659800746307e-10,1.2789055634570437e-09,8.545224095053944e-20,8.634857807782188e-12,1.271261366874776e-09,9.642386113409046e-10,2.5676133518410467e-17,2.9252588746389194e-06,2.001443884506057e-22,1.5175426648986687e-17,5.209745188101691e-19,9.80642489796628e-15,1.685209629644583e-19
1.9689444879637167e-11,0.045450764422602166,0.0,0.1128065120851473,0.031075110263184432,0.31939740068197703,0.35047740039282665,0.20700324235238457,0.09200502917415627,0.0,2.6833289501617753e-40,1.4436501201512156e-15,1.5560400741927872e-42,0.0,3.4790195501380337e-59,8.770805674685909e-13,7.982365706342667e-45,8.395302584592588e-40,3.5180212571942974e-67,1.3479529547861354e-23,9.955127934622066e-33,8.877357285236207e-108,1.0336773049473806e-25,2.9470827834302157e-73,1.4510708303356355e-41,4.980798273960224e-76,1.4427718911377658e-15,5.596556326872187e-68,1.3166379144010484e-05,9.304132518894635e-06,5.9175494319331744e-06,7.391746711204667e-06,6.039598842436743e-06,2.974480308088725e-06,3.0479347825370016e-10,1.2902685851774904e-09,8.621190677434519e-20,8.750052789094713e-12,1.2825224293710794e-09,9.738946595408078e-10,2.5904318050954873e-17,2.938228978269532e-06,2.0103184635026376e-22,1.5242472658291465e-17,5.344157739861741e-19,9.893649117220656e-15,1.7225938910878837e-19
1.9776394964673667e-11,0.045450764422602166,0.0,0.11280633759016316,0.031075110263184432,0.3193973464629028,0.3504773677584534,0.20700320308208436,0.09200500694799991,0.0,2.7503054506585423e-40,1.4500253212838252e-15,1.5831417756034667e-42,0.0,3.572216998051968e-59,8.887518148421526e-13,8.124279063228914e-45,8.469613394625121e-40,3.564834416687724e-67,1.3598828085617393e-23,9.999089578007512e-33,9.075109788668657e-108,1.0425939958440154e-25,2.986298650541724e-73,1.4768695446440014e-41,5.1142257892605324e-76,1.4491393204644646e-15,5.696065849261929e-68,1.3188605495085424e-05,9.345209016999188e-06,5.943683085470085e-06,7.424381084451888e-06,6.0658990815574326e-06,2.9876000443320997e-06,3.063206547395589e-10,1.301681798034677e-09,8.697493356456005e-20,8.866265827708995e-12,1.2938327822694836e-09,9.835994318122799e-10,2.6133511164928943e-17,2.951199039294058e-06,2.019193079156428e-22,1.5311556261971198e-17,5.216740508352576e-19,9.981283585174569e-15,1.7606369985120512e-19
1.9863345049710167e-11,0.045450764422602166,0.0,0.1128061632633825,0.031075110263184432,0.3193972922439536,0.35047733512414575,0.20700316381505485,0.09200498488665755,0.0,2.8186200957349178e-40,1.456400521822815e-15,1.610595795891709e-42,0.0,3.6674856636122896e-59,9.005261480330445e-13,8.268076074104762e-45,8.54425162402201e-40,3.612061025394741e-67,1.3718652075681837e-23,1.0043051213020656e-32,9.276370795960635e-108,1.051548937770016e-25,3.0258608683174684e-73,1.5030107155861326e-41,5.250618587455477e-76,1.4555067149780186e-15,5.7968964523863575e-68,1.3210667034048555e-05,9.386285423686095e-06,5.969816760640298e-06,7.457015392059042e-06,6.092196092515788e-06,3.0007196464568894e-06,3.0784750854004845e-10,1.3131452011844264e-09,8.774132131061691e-20,8.983501368620493e-12,1.3051924207977052e-09,9.933529199850717e-10,2.636371284898411e-17,2.964169057751598e-06,2.0280676843020594e-22,1.5379527366492664e-17,5.039187258401293e-19,1.0069310280312313e-14,1.7993475780134855e-19
1.9950295134746667e-11,0.045450764422602166,0.0,0.11280598910358369,0.031075110263184432,0.31939723802512937,0.3504773024899038,0.20700312455129558,0.09200496298890833,0.0,2.888292920510207e-40,1.4627757217681852e-15,1.6384051734941327e-42,0.0,3.7648622067035103e-59,9.12404020370928e-13,8.413773328893142e-45,8.61921727260976e-40,3.659702900992192e-67,1.383900151633096e-23,1.0087012839662195e-32,9.481186786606042e-108,1.0605421305174902e-25,3.0657709594439065e-73,1.5294973596955503e-41,5.390029152918544e-76,1.4618740746786507e-15,5.8990597760683815e-68,1.323256498182131e-05,9.427361739017528e-06,5.995950457505111e-06,7.489649634074659e-06,6.118489875742884e-06,3.013839114505356e-06,3.093740387008119e-10,1.3246587937828039e-09,8.851107000194867e-20,9.10176385638279e-12,1.3166013401841374e-09,1.0031551158557462e-09,2.659492309177448e-17,2.977139033680975e-06,2.036942155544713e-22,1.544470063096946e-17,5.221097621565474e-19,1.0157689925688593e-14,1.8387343293400854e-19
2.0037245219783167e-11,0.045450764422602166,0.0,0.11280581510955426,0.031075110263184432,0.3193971838064299,0.3504772698557273,0.20700308529080613,0.09200494125354036,0.0,2.9593441587458613e-40,1.4691509211199378e-15,1.6665729598794387e-42,0.0,3.864383771680464e-59,9.243858851867287e-13,8.561387490168292e-45,8.694510340214888e-40,3.707761861155843e-67,1.3959876405842614e-23,1.0130974457932825e-32,9.689604648785247e-108,1.0695735738786455e-25,3.1060304466066014e-73,1.5563325067213274e-41,5.532510663614583e-76,1.4682413995665842e-15,6.002567511165809e-68,1.325430055028027e-05,9.468437963055214e-06,6.022084176124238e-06,7.522283810546911e-06,6.144780431669453e-06,3.0269584485258804e-06,3.1090024430419546e-10,1.336222574986144e-09,8.92841796279883e-20,9.221057735107626e-12,1.328059535657871e-09,1.0130060111887857e-09,2.6827141881957395e-17,2.9901089671207267e-06,2.0458166641710451e-22,1.5513043783891047e-17,5.238385443399162e-19,1.024646895984483e-14,1.8788060269391887e-19
