Time (s),Volume (m^3),Ne,X(1),NH3(2),NH2OH(3),HNO3(4),CH3OH(5),H2O(6),N2(7),O2(8),NO2(9),NO(10),N2O(11),CO2(12),H2(13),CO(14),CH4(15),C2H6(16),CH2O(17),CH3(18),C3H8(19),H(20),C2H5(21),HCO(22),CH3CHO(23),OH(24),C2H4(25),H2OX(30),H3NOX(205),HX(26),HNO3X(208),CH4OX(211),H2NOX(204),HOX(29),HNOX(512),H2NO(88),NX(539),HNX(511),OX(27),HNOH(93),CH3OX(210)
1.711464009070243e-11,0.08478463093452131,0.0,0.21047725950297738,0.031075110263184432,0.31939558960191033,0.3504764727145633,0.20700426189160812,0.09201386756806006,0.0,5.9876861884550726e-24,1.025499188091849e-07,1.1773375197045546e-21,0.0,2.524214394424717e-34,1.0195628775996969e-10,8.431196241976269e-26,3.4447580988878193e-22,2.0750292877182396e-35,4.6312684551115384e-14,1.810918437934419e-16,7.833855387569304e-57,1.5603392214662723e-12,4.3176527257394076e-38,3.1811491684422585e-24,3.361669127960702e-43,1.0250210459798019e-07,2.2579326992739478e-39,4.327849615955441e-06,9.815934275673795e-06,8.160505526735147e-06,8.216875057587242e-06,4.469224637899971e-06,3.83864068324415e-06,6.035254311344718e-08,2.0951618524283817e-07,8.362038462734515e-12,2.0185954971640875e-08,2.0547738996219117e-07,1.6548164615598836e-07,2.511592831978095e-09,3.489063922419491e-06
1.7196108475539638e-11,0.08478463093452131,0.0,0.21047708291443246,0.031075110263184432,0.31939552469606586,0.35047643567818015,0.20700423341387908,0.09201386749236681,0.0,6.1022366866925225e-24,1.0303806689685557e-07,1.1942466132586354e-21,0.0,2.5971918682821567e-34,1.0352840538628686e-10,8.592860055280071e-26,3.4776306280413805e-22,2.104802657352971e-35,4.6754613468520135e-14,1.8195385286609447e-16,8.022089170935977e-57,1.5677962432629214e-12,4.379604147775229e-38,3.2421839805942874e-24,3.4588581187050772e-43,1.0298979680878032e-07,2.3012316377135056e-39,4.327933668403481e-06,9.85723337884345e-06,8.204869713770302e-06,8.253423292636486e-06,4.481097272876553e-06,3.857973320267013e-06,6.072007597511241e-08,2.1152470132459352e-07,8.434481506121885e-12,2.047574288992675e-08,2.074285964683259e-07,1.673472043697005e-07,2.5361140866290815e-09,3.5056690160493524e-06
1.7277576860376844e-11,0.08478463093452131,0.0,0.21047690636821803,0.031075110263184432,0.3193954598092363,0.3504763986650245,0.20700420499635977,0.09201386741983571,0.0,6.218650039844605e-24,1.0352621493295768e-07,1.2113170044692647e-21,0.0,2.671919346061738e-34,1.051176261693551e-10,8.756837483622409e-26,3.510659254343977e-22,2.1348594712259702e-35,4.7198640611666453e-14,1.8281586180467402e-16,8.213924017442075e-57,1.5752535762898046e-12,4.442145350503295e-38,3.3040931876997393e-24,3.558377703612432e-43,1.0347748680718939e-07,2.345150335060668e-39,4.3280147042682095e-06,9.898485303049856e-06,8.249285519924318e-06,8.289948300254177e-06,4.492909728431162e-06,3.8773126496541015e-06,6.108790424501989e-08,2.1354278001900672e-07,8.507234393548816e-12,2.076828618691095e-08,2.093888333199479e-07,1.6922410955129195e-07,2.5607584777976606e-09,3.5222740794027187e-06
1.735904524521405e-11,0.08478463093452131,0.0,0.21047672986389587,0.031075110263184432,0.3193953949414004,0.35047636167508156,0.20700417663874515,0.09201386735036202,0.0,6.336951895463011e-24,1.0401436291752362e-07,1.2285494623731828e-21,0.0,2.7484302470178747e-34,1.0672406268529316e-10,8.92315049201646e-26,3.543843977709949e-22,2.165201072114056e-35,4.764476597672924e-14,1.8367787060943074e-16,8.409411349760988e-57,1.58271122098157e-12,4.50527912791872e-38,3.366885108558935e-24,3.660272389196301e-43,1.0396517459326196e-07,2.3896946769339267e-39,4.3280928291762144e-06,9.939690104779615e-06,8.293752929142616e-06,8.326450095188057e-06,4.504662309444387e-06,3.8966586286450645e-06,6.145602662573702e-08,2.1557041971436734e-07,8.580297133575338e-12,2.1063597725783876e-08,2.113580965978027e-07,1.7111237096868022e-07,2.5855260474738428e-09,3.53887911249033e-06
1.7440513630051258e-11,0.08478463093452131,0.0,0.21047655340103302,0.031075110263184432,0.3193953300925372,0.35047632470833656,0.2070041483407321,0.0920138672838448,0.0,6.457168180942189e-24,1.0450251085058567e-07,1.2459447560593997e-21,0.0,2.8267584669839314e-34,1.0834782782704462e-10,9.091821149170115e-26,3.577184798053706e-22,2.1958288027935075e-35,4.8092989559884787e-14,1.8453987928061344e-16,8.608603077782923e-57,1.5901691777727252e-12,4.569008274015429e-38,3.43056810149712e-24,3.764587316658578e-43,1.0445286016705251e-07,2.4348705767613185e-39,4.328168145067364e-06,9.980847840457994e-06,8.338271925335712e-06,8.362928692176435e-06,4.5163553192522065e-06,3.916011214561571e-06,6.18244418332161e-08,2.176076187762806e-07,8.65366973476497e-12,2.136169036548946e-08,2.1333638236238095e-07,1.73011997849931e-07,2.6104168373774683e-09,3.5554841153228324e-06
1.7521982014888464e-11,0.08478463093452131,0.0,0.2104763769792018,0.031075110263184432,0.31939526526262557,0.3504762877647749,0.20700412010201866,0.09201386722018663,0.0,6.579325105436695e-24,1.0499065873217613e-07,1.2635036546692822e-21,0.0,2.9069383828865107e-34,1.0998903480460484e-10,9.262871627484876e-26,3.6106817152897314e-22,2.2267440060400607e-35,4.8543311357310695e-14,1.8540188781846975e-16,8.811551600912012e-57,1.5976274470976372e-12,4.633335582786145e-38,3.495150564366497e-24,3.871368267901439e-43,1.0494054352861547e-07,2.480683975780358e-39,4.328240750323482e-06,1.0021958566448979e-05,8.382842492379622e-06,8.39938410594817e-06,4.527989059653792e-06,3.9353703648071895e-06,6.219314859642667e-08,2.196543755477251e-07,8.727352205684733e-12,2.1662576960695598e-08,2.1532368665398054e-07,1.7492299938366088e-07,2.6354308889587247e-09,3.5720890879107772e-06
1.760345039972567e-11,0.08478463093452131,0.0,0.21047620059797947,0.031075110263184432,0.3193952004516446,0.3504762508443819,0.20700409192230454,0.0920138671592936,0.0,6.703449161781698e-24,1.0547880656232733e-07,1.2812269273966425e-21,0.0,2.9890048572811196e-34,1.1164779714524752e-10,9.436324203054737e-26,3.6443347293325745e-22,2.2579480246289101e-35,4.89957313651859e-14,1.8626389622324586e-16,9.01830981036346e-57,1.6050860293905322e-12,4.698263848222407e-38,3.560640934548264e-24,3.98066167156773e-43,1.0542822467800523e-07,2.5271408430379614e-39,4.32831073989256e-06,1.0063022339055346e-05,8.42746461411623e-06,8.435816351222696e-06,4.539563830919317e-06,3.954736036867258e-06,6.256214565699912e-08,2.217106883491106e-07,8.801344554905094e-12,2.19662703617646e-08,2.1732000549276929e-07,1.7684538471942956e-07,2.660568243398668e-09,3.5886940302646235e-06
1.7684918784562877e-11,0.08478463093452131,0.0,0.2104760242569484,0.031075110263184432,0.319395135659573,0.3504762139471425,0.2070040638012911,0.09201386710107502,0.0,6.829567128416622e-24,1.0596695434107148e-07,1.2991153434878243e-21,0.0,3.0729932429092026e-34,1.1332422869375051e-10,9.612201255665088e-26,3.678143840096857e-22,2.289442201334711e-35,4.945024957969065e-14,1.8712590449518695e-16,9.228931091460654e-57,1.6125449250854958e-12,4.76379586431456e-38,3.62704768895464e-24,4.0925146091098145e-43,1.0591590361527605e-07,2.574247175390372e-39,4.328378205408601e-06,1.0104039214518738e-05,8.472138274353679e-06,8.472225442710027e-06,4.55107993179769e-06,3.974108188308761e-06,6.29314317688789e-08,2.2377655547833576e-07,8.875646790999976e-12,2.227278341472384e-08,2.193253348788467e-07,1.7877916296812064e-07,2.6858289416097363e-09,3.6052989423947396e-06
1.7766387169400084e-11,0.08478463093452131,0.0,0.2104758479556956,0.031075110263184432,0.3193950708863902,0.3504761770730424,0.207004035738681,0.0920138670454434,0.0,6.957706071311926e-24,1.0645510206844081e-07,1.3171696722417898e-21,0.0,3.1589393872765563e-34,1.1501844361262112e-10,9.7905252687916e-26,3.7121090474972715e-22,2.3212278789315818e-35,4.990686599700651e-14,1.8798791263453678e-16,9.44346932593228e-57,1.620004134616473e-12,4.829934425051766e-38,3.69437934403091e-24,4.206974820886891e-43,1.0640358034048221e-07,2.6220089975030913e-39,4.328443235307305e-06,1.0145009249019709e-05,8.516863456866741e-06,8.508611395110753e-06,4.562537659524265e-06,3.9934867767802125e-06,6.330100569799136e-08,2.2585197521084547e-07,8.950258922546707e-12,2.2582128961236353e-08,2.2133967079230624e-07,1.8072434320231233e-07,2.7112130242362686e-09,3.621903824311403e-06
1.784785555423729e-11,0.08478463093452131,0.0,0.21047567169381287,0.031075110263184432,0.31939500613207494,0.3504761402220668,0.20700400773417857,0.09201386699231445,0.0,7.08789334589898e-24,1.0694324974446759e-07,1.3353906830102064e-21,0.0,3.2468796372531154e-34,1.1673055638232074e-10,9.971318829599117e-26,3.7462303514485766e-22,2.3533064001931012e-35,5.0365580613316305e-14,1.8884992064153797e-16,9.661978894209443e-57,1.6274636584172654e-12,4.896682324422e-38,3.762644455757454e-24,4.324090712290776e-43,1.068912548536778e-07,2.670432361850803e-39,4.328505914937706e-06,1.0185932498677794e-05,8.56164014539717e-06,8.544974223116058e-06,4.5739373098285135e-06,4.012871760011519e-06,6.367086622191655e-08,2.2793694579968833e-07,9.025180958126024e-12,2.2894319838571623e-08,2.2336300919329701e-07,1.8268093445663794e-07,2.736720531655017e-09,3.6385086760248017e-06
1.7929323939074497e-11,0.08478463093452131,0.0,0.21047549547089656,0.031075110263184432,0.31939494139660657,0.3504761033942009,0.20700397978748947,0.09201386694160672,0.0,7.220156599003082e-24,1.07431397369184e-07,1.3537791451975359e-21,0.0,3.336850843694114e-34,1.1846068180148895e-10,1.0154604628940547e-25,3.780507751865604e-22,2.3856791078923141e-35,5.0826393424804206e-14,1.8971192851643187e-16,9.884514677722801e-57,1.6349234969215343e-12,4.964042356412055e-38,3.831851619651784e-24,4.443911359900158e-43,1.0737892715491698e-07,2.719523348717302e-39,4.328566326669916e-06,1.022680901955159e-05,8.60646832365406e-06,8.581313941407724e-06,4.585279176941645e-06,4.03226309581387e-06,6.404101212957415e-08,2.300314654755738e-07,9.100412906322026e-12,2.3209368879576378e-08,2.2539534602208583e-07,1.84648945728136e-07,2.7623515039756655e-09,3.655113497545034e-06
1.8010792323911704e-11,0.08478463093452131,0.0,0.21047531928654747,0.031075110263184432,0.31939487667996397,0.3504760665894301,0.207003951898321,0.09201386689324174,0.0,7.354523770779505e-24,1.0791954494262218e-07,1.3723358282611177e-21,0.0,3.4288903660826328e-34,1.202089349871669e-10,1.0340405461355755e-25,3.8149412486632524e-22,2.4183473448017275e-35,5.1289304427655583e-14,1.9057393625945863e-16,1.011113206119966e-56,1.642383650562799e-12,5.032017315007548e-38,3.9020094707705795e-24,4.5664865176633086e-43,1.0786659724425377e-07,2.7692880661954193e-39,4.3286245499990995e-06,1.0267638867638803e-05,8.651347975314174e-06,8.61763056465813e-06,4.596563553604217e-06,4.0516607420796e-06,6.441144222091756e-08,2.321355324469298e-07,9.17595477572217e-12,2.3527288912645557e-08,2.2743667719911835e-07,1.8662838597659184e-07,2.7881059810413402e-09,3.6717182888821117e-06
1.809226070874891e-11,0.08478463093452131,0.0,0.2104751431403707,0.031075110263184432,0.3193948119821265,0.3504760298077396,0.20700392406638188,0.09201386684714377,0.0,7.491023096652651e-24,1.0840769246481434e-07,1.3910615017112597e-21,0.0,3.5230360771935186e-34,1.2197543137502043e-10,1.0528744225070458e-25,3.8495308417564886e-22,2.451312453693317e-35,5.175431361805712e-14,1.914359438708572e-16,1.0341886934961095e-56,1.6498441197744348e-12,5.100609994192909e-38,3.973126683711726e-24,4.691866623109295e-43,1.0835426512174218e-07,2.819732650186953e-39,4.32868066164583e-06,1.0308422098876317e-05,8.696279084022274e-06,8.653924107530271e-06,4.607790731073663e-06,4.071064656782078e-06,6.478215530663749e-08,2.3424914489995929e-07,9.25180657491725e-12,2.3848092761693245e-08,2.294869986250814e-07,1.8861926412486886e-07,2.8139840024291257e-09,3.6883230500459573e-06
1.8173729093586117e-11,0.08478463093452131,0.0,0.21047496703197568,0.031075110263184432,0.3193947473030731,0.350475993049115,0.20700389629138236,0.0920138668032398,0.0,7.629683109258268e-24,1.0889583993579257e-07,1.4099569351113224e-21,0.0,3.6193263677786878e-34,1.23760286719562e-10,1.0719643921995112e-25,3.8842765310603494e-22,2.484575777338523e-35,5.222142099219671e-14,1.9229795135086527e-16,1.057683569721906e-56,1.6573049049896767e-12,5.169823187951405e-38,4.045211972616351e-24,4.8201028035876336e-43,1.0884193078743608e-07,2.8708632644025913e-39,4.328734735652942e-06,1.0349158769140259e-05,8.741261633391442e-06,8.690194584677764e-06,4.618960999131829e-06,4.090474797975573e-06,6.515315020787457e-08,2.3637230099869777e-07,9.327968312501355e-12,2.4171793246123796e-08,2.3154630618096359e-07,1.906215890592316e-07,2.839985607450574e-09,3.7049277810464083e-06
1.8255197478423323e-11,0.08478463093452131,0.0,0.21047479096097596,0.031075110263184432,0.3193946826427831,0.35047595631354145,0.20700386857303407,0.0920138667614593,0.0,7.770532640388681e-24,1.09383987355589e-07,1.4290228980778076e-21,0.0,3.717800151273816e-34,1.2556361709437264e-10,1.09131276577238e-25,3.9191783164899387e-22,2.518138658508255e-35,5.26906265462635e-14,1.9315995869971934e-16,1.0816035256373508e-56,1.6647660066416152e-12,5.23965969026512e-38,4.1182740911708645e-24,4.951246882536447e-43,1.0932959424138938e-07,2.9226861003618446e-39,4.328786843478987e-06,1.038984893424606e-05,8.7862956070034e-06,8.726442010744838e-06,4.63007464609243e-06,4.109891123795138e-06,6.552442575594037e-08,2.385049988850698e-07,9.404439997071875e-12,2.4498403180802986e-08,2.3361459572811718e-07,1.9263536962965943e-07,2.8661108351522205e-09,3.721532481893216e-06
1.833666586326053e-11,0.08478463093452131,0.0,0.21047461492698907,0.031075110263184432,0.31939461800123564,0.3504759196010045,0.20700384091105017,0.09201386672173432,0.0,7.913600822941087e-24,1.0987213472423575e-07,1.4482601602804432e-21,0.0,3.8184968685264023e-34,1.273855388923227e-10,1.1109218641533147e-25,3.9542361979604285e-22,2.552002439972892e-35,5.316193027644786e-14,1.940219659176547e-16,1.1059543033309487e-56,1.6722274251631979e-12,5.310122295114974e-38,4.1923218326089885e-24,5.0853513857790744e-43,1.0981725548365582e-07,2.9752073773929666e-39,4.328837054088452e-06,1.0430492649948529e-05,8.831380988408811e-06,8.762666400366364e-06,4.641131958808505e-06,4.1293135924564895e-06,6.589598079204715e-08,2.4064723667894604e-07,9.481221637229451e-12,2.482793537602925e-08,2.3569186310831891e-07,1.9466061465015253e-07,2.8923597243160888e-09,3.7381371525960473e-06
1.8418134248097737e-11,0.08478463093452131,0.0,0.21047443892963671,0.031075110263184432,0.3193945533784101,0.35047588291148934,0.20700381330514528,0.09201386668399934,0.0,8.058917092868838e-24,1.1036028204176489e-07,1.4676694914422722e-21,0.0,3.921456492545234e-34,1.2922616882579282e-10,1.1307940186381173e-25,3.989450175387059e-22,2.5861684645022824e-35,5.3635332178941396e-14,1.9488397300490556e-16,1.1307416963694252e-56,1.6796891609872298e-12,5.381213796480709e-38,4.267364029713805e-24,5.222469547849185e-43,1.1030491451428914e-07,3.028433342632888e-39,4.328885434038811e-06,1.0471089971941913e-05,8.876517761127557e-06,8.798867768167845e-06,4.65213322267981e-06,4.148742162255873e-06,6.62678141670456e-08,2.427990124781998e-07,9.558313241577978e-12,2.5160402637505e-08,2.377781041438312e-07,1.9669733289902874e-07,2.918732313460207e-09,3.754741793164484e-06
1.8499602632934943e-11,0.08478463093452131,0.0,0.21047426296854413,0.031075110263184432,0.3193944887742856,0.35047584624498157,0.20700378575503534,0.0920138666481911,0.0,8.206511191135734e-24,1.1084842930820844e-07,1.4872516613397371e-21,0.0,4.026719533271214e-34,1.3108562392689328e-10,1.150931570890623e-25,4.0248202486851383e-22,2.620638074865745e-35,5.411083224993689e-14,1.9574597996170483e-16,1.155971550027437e-56,1.687151214546371e-12,5.452936988340916e-38,4.3434095548197855e-24,5.36265531834436e-43,1.1079257133334302e-07,3.082370271027139e-39,4.328932047564541e-06,1.051164095585995e-05,8.921705908649051e-06,8.83504612876543e-06,4.66307872166018e-06,4.168176791569953e-06,6.663992474117062e-08,2.4496032435876377e-07,9.63571481872457e-12,2.549581776630808e-08,2.398733146374632e-07,1.9874553311921372e-07,2.9452286408391126e-09,3.7713464036080257e-06
1.858107101777215e-11,0.08478463093452131,0.0,0.21047408704334056,0.031075110263184432,0.3193944241888416,0.3504758096014663,0.20700375826043796,0.09201386661424861,0.0,8.356413165673311e-24,1.1133657652359847e-07,1.5070074398027698e-21,0.0,4.134327042369608e-34,1.329640215476835e-10,1.1713368729425856e-25,4.06034641777004e-22,2.6554126138320744e-35,5.458843048562834e-14,1.9660798678828421e-16,1.181649761517283e-56,1.6946135862731383e-12,5.525294664673003e-38,4.4204673198148405e-24,5.505963368308153e-43,1.1128022594087107e-07,3.137024465329781e-39,4.3289769566582075e-06,1.0552145657275939e-05,8.96694541443251e-06,8.871201496765918e-06,4.673968738264854e-06,4.187617438855683e-06,6.70123113837947e-08,2.471311703746866e-07,9.71342637727954e-12,2.5834193558863213e-08,2.419774903726314e-07,2.0080522401852185e-07,2.9718487444443616e-09,3.7879509839360885e-06
