Time (s),Volume (m^3),Ne,X(1),NH3(2),NH2OH(3),HNO3(4),CH3OH(5),H2O(6),N2(7),O2(8),NO2(9),NO(10),N2O(11),CO2(12),H2(13),CO(14),CH4(15),C2H6(16),CH2O(17),CH3(18),C3H8(19),H(20),C2H5(21),HCO(22),CH3CHO(23),OH(24),C2H4(25),H2OX(30),H3NOX(205),HX(26),HNO3X(208),CH4OX(211),H2NOX(204),HOX(29),HNOX(512),H2NO(88),NX(539),HNX(511),OX(27),HNOH(93),CH3OX(210),CH2X(34),CHX(35)
5.179207553020208e-12,0.10125681075141572,0.0,0.2514039691278272,0.031075110263184432,0.3194050415456897,0.35048144687640687,0.20700924485131392,0.09201462290149168,0.0,3.674612946281722e-22,6.535191179218976e-07,3.1277361737862457e-19,0.0,4.461340566536005e-33,6.492152836674939e-12,1.8760007403662416e-24,4.8821112140237214e-20,1.580303010985685e-31,2.5697740379488806e-13,4.353780375072657e-14,2.299234170429654e-50,2.501821032119114e-10,2.29467419996662e-33,3.479027956381657e-23,1.1559158602350058e-40,6.534220263996014e-07,3.3747551442527364e-36,3.5717508739203646e-06,3.1394897921644082e-06,2.752138817340356e-06,2.691744014823288e-06,1.8212675419009006e-06,1.3743590044510036e-06,3.887853748995404e-08,5.771556185172605e-08,2.6380282672941864e-10,3.2804544324902457e-09,5.785393038510834e-08,2.942835083554049e-08,7.368119128221335e-09,1.147874030598567e-06,1.974391510400819e-13,6.186830554075318e-09
5.209635616361072e-12,0.10125681075141572,0.0,0.2514038904188901,0.031075110263184432,0.3194050152597473,0.35048142840852714,0.20700923020686474,0.09201461916046867,0.0,3.740186576018613e-22,6.573585523215761e-07,3.1831873313022867e-19,0.0,4.620902515508912e-33,6.616639063184682e-12,1.92041897744041e-24,4.939644510041004e-20,1.6083198941863158e-31,2.6000023718089977e-13,4.3793588161600586e-14,2.367572685133646e-50,2.516519492092429e-10,2.335356008832977e-33,3.5614836138976956e-23,1.1972577331652804e-40,6.572603206320211e-07,3.454705046883263e-36,3.575487418608608e-06,3.155196767468176e-06,2.7708027548149167e-06,2.7063724602063047e-06,1.8291322877434121e-06,1.3833798226723375e-06,3.9252120457855955e-08,5.841753853078868e-08,2.6544094322613463e-10,3.3396952489351436e-09,5.855838854649587e-08,2.989686239974157e-08,7.458954315909816e-09,1.1545809538325518e-06,1.9859827896961254e-13,6.259606194101164e-09
5.240063679701936e-12,0.10125681075141572,0.0,0.25140381178808463,0.031075110263184432,0.319404988984048,0.35048140995379223,0.20700921558935623,0.09201461548072766,0.0,3.806546729362539e-22,6.611979865190262e-07,3.239290039133644e-19,0.0,4.785191743640294e-33,6.742814467621204e-12,1.965620952211682e-24,4.9975148191835416e-20,1.636665971747737e-31,2.630406806943454e-13,4.4049372551025835e-14,2.437526564809048e-50,2.5312179593161835e-10,2.376515822615968e-33,3.645396091814823e-23,1.2398244253159116e-40,6.610986080432423e-07,3.5360664506410784e-36,3.579162694677643e-06,3.170875058346642e-06,2.7894951650706183e-06,2.7209877609280283e-06,1.8369700977222644e-06,1.3924088943226197e-06,3.9626802947290524e-08,5.91239372850041e-08,2.6708009469889595e-10,3.399654870028774e-09,5.92672984860401e-08,3.036986218112593e-08,7.550383641079844e-09,1.1612874483452337e-06,1.9975743624622127e-13,6.33280578714404e-09
5.2704917430428e-12,0.10125681075141572,0.0,0.2514037332342926,0.031075110263184432,0.31940496271857316,0.3504813915121904,0.20700920099869602,0.09201461186126442,0.0,3.8736984990078964e-22,6.650374205143918e-07,3.296048102965235e-19,0.0,4.954319623509494e-33,6.870693033795015e-12,2.0116158182761335e-24,5.0557221413698325e-20,1.6653431663615714e-31,2.660987332095531e-13,4.430515691903553e-14,2.5091242792404063e-50,2.5459164338831895e-10,2.4181564331408857e-33,3.730782441981226e-23,1.2836447928700605e-40,6.64936888633877e-07,3.618855851361651e-36,3.5827777065425518e-06,3.1865247177810547e-06,2.808216033281768e-06,2.735589928800136e-06,1.844781064077397e-06,1.4014461757326013e-06,4.000257837317905e-08,5.983476013595143e-08,2.687202812195917e-10,3.4603378172120434e-09,5.99806624050304e-08,3.0847363353454625e-08,7.642407642816123e-09,1.1679935141688243e-06,2.0091662362975382e-13,6.406429305859041e-09
5.300919806383664e-12,0.10125681075141572,0.0,0.25140365475641274,0.031075110263184432,0.3194049364633045,0.35048137308370975,0.20700918643479227,0.09201460830109104,0.0,3.941646989926874e-22,6.688768543078165e-07,3.3534653284865996e-19,0.0,5.1283994837189694e-33,7.000288796277823e-12,2.0584127821029135e-24,5.114266476518446e-20,1.6943534007190017e-31,2.6917439360093534e-13,4.456094126566281e-14,2.5823946307694874e-50,2.5606149158862075e-10,2.4602806322322802e-33,3.8176598153059064e-23,1.3287481988082581e-40,6.687751624045346e-07,3.7030898402404776e-36,3.5863334421532527e-06,3.2021457986569127e-06,2.8269653445823257e-06,2.750178975623625e-06,1.852565278732833e-06,1.4104916233431408e-06,4.0379440206321346e-08,6.055000908096092e-08,2.7036150286017844e-10,3.521748614056909e-09,6.069848248050828e-08,3.1329379012018915e-08,7.735026857344456e-09,1.1746991513354688e-06,2.0207584188418198e-13,6.480476722903381e-09
5.3313478697245275e-12,0.10125681075141572,0.0,0.2514035763533601,0.031075110263184432,0.31940491021822326,0.3504813546683385,0.20700917189755338,0.09201460479923587,0.0,4.010397319520008e-22,6.727162878994443e-07,3.411545521391942e-19,0.0,5.307546631652612e-33,7.131615840441779e-12,2.106021103029575e-24,5.173147824548026e-20,1.7236985975107719e-31,2.7226766074298894e-13,4.481672559094067e-14,2.657366756226293e-50,2.5753134054179494e-10,2.5028912117139644e-33,3.906045461756338e-23,1.375164518804983e-40,6.726134293558221e-07,3.788785103824939e-36,3.589830873264412e-06,3.21773835376413e-06,2.8457430840665087e-06,2.764754913188814e-06,1.8603228332977627e-06,1.4195451937049708e-06,4.075738197277749e-08,6.126968609318532e-08,2.720037596926789e-10,3.583891786241691e-09,6.142076086533784e-08,3.181592217430556e-08,7.828241818038951e-09,1.181404359877249e-06,2.0323509176751037e-13,6.5549480109363945e-09
5.361775933065391e-12,0.10125681075141572,0.0,0.2514034980240662,0.031075110263184432,0.3194048839833109,0.3504813362660651,0.207009157386888,0.09201460135474328,0.0,4.0799546177675045e-22,6.765557212894187e-07,3.4702924873801826e-19,0.0,5.4918783763654686e-33,7.264688302498522e-12,2.1544500932573954e-24,5.232366185377289e-20,1.7533806794271879e-31,2.7537853351029475e-13,4.507250989490199e-14,2.7340701288600527e-50,2.5900119025710755e-10,2.545990963409012e-33,3.9959567303561224e-23,1.4229241471592857e-40,6.764516894883431e-07,3.875958424006167e-36,3.5932709557009284e-06,3.233302435797216e-06,2.8645492367893912e-06,2.779317753275362e-06,1.8680538190676204e-06,1.4286068434784662e-06,4.113639725325678e-08,6.1993793121671e-08,2.736470517891821e-10,3.646771861526469e-09,6.214749968827563e-08,3.230700578065481e-08,7.922053055429214e-09,1.1881091398261825e-06,2.0439437404378971e-13,6.6298431426195266e-09
5.392203996406255e-12,0.10125681075141572,0.0,0.25140341976747876,0.031075110263184432,0.31940485775854927,0.35048131787687753,0.2070091429027052,0.09201459796667312,0.0,4.150324027381306e-22,6.80395154477883e-07,3.5297100321550016e-19,0.0,5.681514051604862e-33,7.399520369538025e-12,2.203709117846706e-24,5.291921558925021e-20,1.7834015691581195e-31,2.7850701077751793e-13,4.532829417757957e-14,2.812534560270237e-50,2.6047104074381995e-10,2.5895826791397614e-33,4.0874110691826585e-23,1.4720580027594592e-40,6.802899428026992e-07,3.9646266780109035e-36,3.596654629619072e-06,3.248838097355448e-06,2.883383787767495e-06,2.7938675076522743e-06,1.8757583270251611e-06,1.4376765294334106e-06,4.1516479682513986e-08,6.272233209142897e-08,2.7529137922184316e-10,3.710393369728541e-09,6.287870105404086e-08,3.280264269491101e-08,8.016461097207523e-09,1.1948134912142245e-06,2.055536894836835e-13,6.70516209061632e-09
5.422632059747119e-12,0.10125681075141572,0.0,0.2514033415825612,0.031075110263184432,0.31940483154391963,0.3504812995007641,0.20700912844491423,0.0920145946341008,0.0,4.2215107039579343e-22,6.842345874649805e-07,3.589801961424889e-19,0.0,5.87657503896289e-33,7.536126279567226e-12,2.2538075947122147e-24,5.3518139451100835e-20,1.813763189392999e-31,2.8165309141940725e-13,4.5584078439006046e-14,2.8927902023375564e-50,2.6194089201118834e-10,2.633669150727814e-33,4.180426025364815e-23,1.5225975350817477e-40,6.84128189299488e-07,4.054806838393361e-36,3.5999828197633354e-06,3.264345390943041e-06,2.902246721979372e-06,2.8084041880779135e-06,1.8834364478415334e-06,1.446754208448764e-06,4.189762294875266e-08,6.345530490350578e-08,2.769367420628826e-10,3.7747608426979595e-09,6.361436704338501e-08,3.330284570506603e-08,8.11146646823602e-09,1.2015174140732683e-06,2.067130388493014e-13,6.780904827592421e-09
5.453060123087983e-12,0.10125681075141572,0.0,0.2514032634682927,0.031075110263184432,0.3194048053394037,0.3504812811377131,0.20700911401342476,0.09201459135611685,0.0,4.293519816132062e-22,6.880740202508544e-07,3.650572080903187e-19,0.0,6.0771847911603316e-33,7.674520321548471e-12,2.3047549946183366e-24,5.4120433438514034e-20,1.844467462820824e-31,2.84816774310795e-13,4.5839862679213994e-14,2.974867549154963e-50,2.634107440684638e-10,2.678253169994037e-33,4.275019245080595e-23,1.5745747302231032e-40,6.879664289793059e-07,4.146515973027093e-36,3.603256435719082e-06,3.2798243689693265e-06,2.9211380243661805e-06,2.822927806300014e-06,1.8910882718773437e-06,1.4558398375124338e-06,4.227982079303535e-08,6.419271343505412e-08,2.7858314038458595e-10,3.839878814293136e-09,6.43544997131616e-08,3.3807627523895666e-08,8.207069690553832e-09,1.2082209084351462e-06,2.078724229082756e-13,6.857071326215564e-09
5.483488186428847e-12,0.10125681075141572,0.0,0.2514031854236675,0.031075110263184432,0.3194047791449832,0.3504812627877127,0.2070090996081467,0.0920145881318267,0.0,4.366356545730854e-22,6.919134528356479e-07,3.7120241963081427e-19,0.0,6.28346885546193e-33,7.814716835437769e-12,2.3565608411745155e-24,5.472609755067986e-20,1.8755163121301568e-31,2.8799805832659737e-13,4.6095646898235847e-14,3.0587974389586534e-50,2.648805969248926e-10,2.7233375287585663e-33,4.371208473554825e-23,1.6280221169679803e-40,6.918046618427454e-07,4.239771245096857e-36,3.606476372161043e-06,3.295275083748919e-06,2.9400576798322585e-06,2.8374383740556884e-06,1.8987138891837248e-06,1.4649333737210419e-06,4.2663067008700975e-08,6.49345595394034e-08,2.8023057425930376e-10,3.905751820356524e-09,6.509910109639565e-08,3.43170007895889e-08,8.303271283384212e-09,1.2149239743316305e-06,2.0903184243848875e-13,6.933661559155562e-09
5.5139162497697104e-12,0.10125681075141572,0.0,0.25140310744769506,0.031075110263184432,0.3194047529606397,0.35048124445075135,0.2070090852289904,0.09201458496035042,0.0,4.440026087929044e-22,6.957528852195035e-07,3.7741621133629507e-19,0.0,6.495554897223059e-33,7.956730212222778e-12,2.4092347108305572e-24,5.533513178678904e-20,1.906911660009128e-31,2.9119694234181347e-13,4.635143109610394e-14,3.14461105605907e-50,2.66350450589716e-10,2.7689250188408035e-33,4.4690115550568347e-23,1.6829727728891713e-40,6.956428878903968e-07,4.3345899130904735e-36,3.609643509097749e-06,3.310697587501893e-06,2.9590056732456807e-06,2.8519359030714384e-06,1.9063133895033934e-06,1.4740347742796942e-06,4.304735544078886e-08,6.56808450461301e-08,2.8187904375945097e-10,3.972384398690361e-09,6.584817320235284e-08,3.483097806637032e-08,8.400071763141674e-09,1.221626611794435e-06,2.101912982063448e-13,7.010675499084318e-09
5.544344313110574e-12,0.10125681075141572,0.0,0.2514030295393997,0.031075110263184432,0.319404726786355,0.3504812261268172,0.2070090708758663,0.09201458184082256,0.0,4.514533651404743e-22,6.995923174025643e-07,3.8369896377958027e-19,0.0,6.713572723567772e-33,8.100574893960706e-12,2.4627862328719505e-24,5.594753614603303e-20,1.9386554291454327e-31,2.9441342523152597e-13,4.660721527285049e-14,3.232339932771897e-50,2.6782030507217014e-10,2.8150184320594214e-33,4.5684464328981513e-23,1.7394603304826823e-40,6.99481107122848e-07,4.4309893307907035e-36,3.6127587121119537e-06,3.3260919323539503e-06,2.9779819894388184e-06,2.866420405063168e-06,1.913886862271708e-06,1.4831439965017516e-06,4.3432679985469626e-08,6.6431571761128e-08,2.8352854895750676e-10,4.039781089032498e-09,6.6601718016609e-08,3.534957184511553e-08,8.497471643439084e-09,1.228328820855213e-06,2.1135079098217714e-13,7.088113118675807e-09
5.574772376451438e-12,0.10125681075141572,0.0,0.2514029516978201,0.031075110263184432,0.3194047006221109,0.3504812078158986,0.20700905654868537,0.09201457877239187,0.0,4.58988445849602e-22,7.034317493849726e-07,3.900510575339933e-19,0.0,6.937654307198211e-33,8.24626537381592e-12,2.5172250894152027e-24,5.656331062760394e-20,1.9707495422263353e-31,2.9764750587090023e-13,4.68629994285076e-14,3.3220159513490615e-50,2.6929016038148603e-10,2.8616205602323618e-33,4.669531149430186e-23,1.7975189833366476e-40,7.033193195406831e-07,4.528986947267105e-36,3.6158228325971074e-06,3.3414581703365967e-06,2.9969866132088875e-06,2.8808918917361916e-06,1.921434396617723e-06,1.4922609978085994e-06,4.381903458948278e-08,6.718674146667823e-08,2.8517908992601383e-10,4.107946433032275e-09,6.735973750111884e-08,3.587279454396003e-08,8.595471435094749e-09,1.2350306015455629e-06,2.1251032155165963e-13,7.165974390606055e-09
5.605200439792302e-12,0.10125681075141572,0.0,0.2514028739220098,0.031075110263184432,0.319404674467889,0.3504811895179837,0.2070090422473587,0.09201457575422098,0.0,4.666083745358174e-22,7.072711811668714e-07,3.964728731733662e-19,0.0,7.167933810335413e-33,8.393816196097391e-12,2.572561015403164e-24,5.718245523069464e-20,2.0031959219386683e-31,3.0089918313518485e-13,4.7118783563107295e-14,3.4136713459097304e-50,2.7076001652688987e-10,2.908734195176841e-33,4.772283846041938e-23,1.857183492334283e-40,7.07157525144485e-07,4.628600306867908e-36,3.6188367079899696e-06,3.3567963533873084e-06,3.0160195293184916e-06,2.8953503747852457e-06,1.9289560813652354e-06,1.501385735729419e-06,4.4206413249580887e-08,6.794635592151907e-08,2.8683066673757864e-10,4.1768849742264985e-09,6.812223359428495e-08,3.640065850890109e-08,8.694071646139494e-09,1.241731953897024e-06,2.1366989068594843e-13,7.244259287553167e-09
5.635628503133166e-12,0.10125681075141572,0.0,0.2514027962110358,0.031075110263184432,0.3194046483236713,0.35048117123306094,0.20700902797179782,0.09201457278548629,0.0,4.74313676212177e-22,7.111106127484028e-07,4.0296479127204485e-19,0.0,7.40454760879147e-33,8.543241956295949e-12,2.6288037986003544e-24,5.780496995449871e-20,2.0359964909688356e-31,3.0416845589971095e-13,4.737456767668145e-14,3.5073387043713075e-50,2.722298735176026e-10,2.956362128709344e-33,4.8767227631576966e-23,1.9184891918908727e-40,7.109957239348335e-07,4.7298470492118786e-36,3.6218011619993926e-06,3.372106533349705e-06,3.0350807224961556e-06,2.909795865894498e-06,1.9364520050338376e-06,1.5105181679009586e-06,4.459481001198024e-08,6.871041686091586e-08,2.884832794648704e-10,4.246601258015469e-09,6.888920821102648e-08,3.693317601439325e-08,8.79327278182373e-09,1.2484328779410815e-06,2.1482949915688093e-13,7.3229677821973065e-09
5.6660565664740295e-12,0.10125681075141572,0.0,0.2514027185639797,0.031075110263184432,0.3194046221894395,0.3504811529611188,0.20700901372191446,0.09201456986537776,0.0,4.821048773051394e-22,7.149500441297091e-07,4.095271924048935e-19,0.0,7.647634316173043e-33,8.694557301121355e-12,2.6859632795883015e-24,5.843085479821038e-20,2.069153172002808e-31,3.074553230398922e-13,4.763035176926183e-14,3.603050970380429e-50,2.7369973136284017e-10,3.0045071526456346e-33,4.982866240234751e-23,1.9814719962247964e-40,7.148339159123053e-07,4.8327449091801915e-36,3.6247170048313676e-06,3.38738876197372e-06,3.0541701774368636e-06,2.9242283767375606e-06,1.9439222558399497e-06,1.5196582520673057e-06,4.498421897181808e-08,6.94789259967304e-08,2.901369281806212e-10,4.3170998316390805e-09,6.966066324284779e-08,3.747035926393711e-08,8.893075344624493e-09,1.2551333737091632e-06,2.1598914775847606e-13,7.402099847220661e-09
5.696484629814893e-12,0.10125681075141572,0.0,0.25140264097993614,0.031075110263184432,0.3194045960651757,0.3504811347021453,0.20700899949762078,0.0920145669930985,0.0,4.89982505670513e-22,7.187894753109325e-07,4.161604571472993e-19,0.0,7.897334808216267e-33,8.847776928539132e-12,2.744049351760859e-24,5.906010976102462e-20,2.1026678877261294e-31,3.1075978343122495e-13,4.788613584088013e-14,3.700841445243959e-50,2.751695900718134e-10,3.0531720588007483e-33,5.090732715761096e-23,2.046168405662587e-40,7.186721010774752e-07,4.937311716908295e-36,3.6275850334103706e-06,3.4026430909157693e-06,3.07328787880257e-06,2.9386479189774964e-06,1.9513669216978686e-06,1.5288059460796586e-06,4.537463427261614e-08,7.025188501749046e-08,2.9179161295762556e-10,4.3883852441530016e-09,7.043660055790658e-08,3.8012220390661787e-08,8.993479834252456e-09,1.261833441232645e-06,2.1714883726750376e-13,7.481655455307491e-09
5.726912693155757e-12,0.10125681075141572,0.0,0.2514025634580138,0.031075110263184432,0.31940456995086164,0.350481116456129,0.20700898529882905,0.09201456416786484,0.0,4.979470906094763e-22,7.226289062922147e-07,4.22864966075177e-19,0.0,8.153792247252981e-33,9.002915587807262e-12,2.803071961319547e-24,5.969273484213709e-20,2.136542560823917e-31,3.1408183594928764e-13,4.814191989156791e-14,3.8007437898599815e-50,2.7663944965372795e-10,3.1023596389889984e-33,5.200340727253156e-23,2.1126155129780286e-40,7.22510279430915e-07,5.043565397777787e-36,3.6304060315970883e-06,3.417869571738925e-06,3.092433811222724e-06,2.9530545042668347e-06,1.9587860902207964e-06,1.5379612078960992e-06,4.576605010575044e-08,7.102929558845897e-08,2.9344733386874017e-10,4.460462046404908e-09,7.121702200108244e-08,3.855877145790084e-08,9.094486747658977e-09,1.268533080542847e-06,2.1830856845573702e-13,7.561634579144091e-09
5.757340756496621e-12,0.10125681075141572,0.0,0.2514024859973341,0.031075110263184432,0.3194045438464792,0.3504810982230583,0.20700897112545205,0.09201456138890582,0.0,5.059991628846705e-22,7.26468337073698e-07,4.296410997649734e-19,0.0,8.417152106808335e-33,9.159988079512651e-12,2.8630411072688775e-24,6.032873004074411e-20,2.1707791139808585e-31,3.174214794697411e-13,4.839770392135662e-14,3.902792026648797e-50,2.7810931011778453e-10,3.152072685023976e-33,5.3117089112535e-23,2.180851009765279e-40,7.263484509731942e-07,5.151523972408285e-36,3.63318077040257e-06,3.4330682559130794e-06,3.1116079592947825e-06,2.9674481442475753e-06,1.966179848721876e-06,1.5471239955813675e-06,4.615846070992743e-08,7.181115935170321e-08,2.95104090986883e-10,4.53333479101081e-09,7.200192939404476e-08,3.9110024459762e-08,9.196096579043073e-09,1.2752322916710367e-06,2.1946834212596426e-13,7.642037191418774e-09
5.787768819837485e-12,0.10125681075141572,0.0,0.25140240859703195,0.031075110263184432,0.3194045177520107,0.3504810800029214,0.20700895697740274,0.09201455865546324,0.0,5.141392547363623e-22,7.303077676555239e-07,4.364892387936723e-19,0.0,8.687562196329752e-33,9.319009255607423e-12,2.9239668414116858e-24,6.096809535604272e-20,2.2053794698812153e-31,3.207787128683279e-13,4.865348793027759e-14,4.007020541483912e-50,2.7957917147317864e-10,3.20231398871855e-33,5.424856003328574e-23,2.250913192846038e-40,7.301866157048797e-07,5.261205556649293e-36,3.635910008198873e-06,3.4482391948151175e-06,3.1308103075847072e-06,2.9818288505512035e-06,1.9735482842152155e-06,1.5562942673066317e-06,4.655186037066615e-08,7.259747792616373e-08,2.967618843850337e-10,4.60700803233142e-09,7.279132453532083e-08,3.9665991321690606e-08,9.298309819858414e-09,1.2819310746484296e-06,2.206281590620072e-13,7.722863264821893e-09
