Time (s),Volume (m^3),Ne,X(1),NH3(2),NH2OH(3),HNO3(4),CH3OH(5),H2O(6),N2(7),O2(8),NO2(9),NO(10),N2O(11),CO2(12),H2(13),CO(14),CH4(15),C2H6(16),CH2O(17),CH3(18),C3H8(19),H(20),C2H5(21),HCO(22),CH3CHO(23),OH(24),C2H4(25),H2OX(30),H3NOX(205),HX(26),HNO3X(208),CH4OX(211),H2NOX(204),HOX(29),HNOX(512),H2NO(88),NX(539),HNX(511),OX(27),HNOH(93),CH3OX(210),CH2X(34)
3.3386149754798e-12,0.06662394546715897,0.0,0.16541653524010022,0.031075110263184432,0.31940716168851535,0.3504832761670745,0.2070104015975921,0.09201454910428565,0.0,1.7027603381345632e-32,8.538552954507983e-11,1.2318814024281108e-30,0.0,3.0075489984865595e-46,1.3992128646544841e-13,1.4595576757924047e-34,4.2904419750102096e-29,3.081373939976189e-47,1.681668932458265e-18,3.3550054066149595e-22,4.044159474862878e-76,8.140837840431938e-18,4.24411776787228e-51,1.8335658438533915e-32,1.6457249832107548e-57,8.537795718980459e-11,3.516077214487142e-51,3.646416370161134e-06,1.9066788607279675e-06,1.2188409963679047e-06,1.515887079722475e-06,1.2151366479425076e-06,6.10678467854819e-07,9.968123666281585e-10,1.4129332997167e-09,9.738105115554553e-16,9.929313926041274e-12,1.4073735638100146e-09,4.434090825932722e-10,2.742826499673715e-13,6.034431142311567e-07,2.86083014790305e-12
3.3744784518097224e-12,0.06662394546715897,0.0,0.16541643598361067,0.031075110263184432,0.3194071346370502,0.35048325990435536,0.2070103825097506,0.09201452541853788,0.0,1.7611895972799368e-32,8.630274079870604e-11,1.2721130133857804e-30,0.0,3.2066736426037458e-46,1.444869139595987e-13,1.5232879949240722e-34,4.383112710236903e-29,3.1817447791414813e-47,1.7179911268245709e-18,3.391044785907865e-22,4.266088292154986e-76,8.229215236818424e-18,4.3823631284956777e-51,1.9136299055128885e-32,1.75468556493088e-57,8.629500490286852e-11,3.669606430916547e-51,3.6701019188346538e-06,1.9271172659308142e-06,1.2319799497495903e-06,1.5321488816788068e-06,1.2277426896751294e-06,6.172304163938173e-07,1.014598024597731e-09,1.4434148745317754e-09,9.947573434534314e-16,1.0252290374836564e-11,1.4376744057732035e-09,4.5650830077966874e-10,2.8020456233259793e-13,6.09924852205375e-07,2.922618737826279e-12
3.410341928139645e-12,0.06662394546715897,0.0,0.16541633697020836,0.031075110263184432,0.3194071075860173,0.3504832436421001,0.20701036343119736,0.0920145019670584,0.0,1.8210806563415312e-32,8.72199520097735e-11,1.313213442318603e-30,0.0,3.416665570575018e-46,1.491509752016027e-13,1.5890828863097343e-34,4.476773585991329e-29,3.284271897943577e-47,1.754701382832115e-18,3.427084161779476e-22,4.4976548168496606e-76,8.317612411965977e-18,4.523578431823739e-51,1.996287838531441e-32,1.869592698407156e-57,8.721205082651124e-11,3.8281094406131194e-51,3.6935531998412103e-06,1.9475547561735155e-06,1.2451199404614435e-06,1.548410219711665e-06,1.2403394514935287e-06,6.237821956063429e-07,1.0324789129891332e-09,1.474220950915943e-09,1.0159270750957348e-15,1.0582185864171853e-11,1.4682958823132177e-09,4.698398520507677e-10,2.86189670086119e-13,6.164065811526585e-07,2.9850673855876493e-12
3.4462054044695673e-12,0.06662394546715897,0.0,0.16541623819756826,0.031075110263184432,0.3194070805354165,0.3504832273803087,0.20701034436192559,0.09201447874753044,0.0,1.882460908372503e-32,8.81371631782834e-11,1.3551920670177768e-30,0.0,3.6379941610718245e-46,1.5391452791396329e-13,1.656986462171573e-34,4.571424602011902e-29,3.3889782127035185e-47,1.791799699941033e-18,3.4631235342314083e-22,4.7391695975787365e-76,8.406029367397047e-18,4.667795241550446e-51,2.0815950710697617e-32,1.990703226343857e-57,8.812909496074225e-11,3.9916925211331164e-51,3.716772529999392e-06,1.967991331538791e-06,1.2582609697732209e-06,1.5646710938578524e-06,1.2529269402425748e-06,6.303338054916608e-07,1.050453793089065e-09,1.5053515039516925e-09,1.0373197067781472e-15,1.0919073308248287e-11,1.4992379279143085e-09,4.834049709000601e-10,2.922379715784198e-13,6.228883010922639e-07,3.0481760878427902e-12
3.4820688807994898e-12,0.06662394546715897,0.0,0.16541613966338814,0.031075110263184432,0.3194070534852477,0.35048321111898123,0.20701032530192834,0.09201445575766011,0.0,1.9453582816746152e-32,8.905437430423697e-11,1.3980582683155367e-30,0.0,3.87114383646165e-46,1.5877863007757728e-13,1.7270433009452127e-34,4.6670657580370864e-29,3.49588663973592e-47,1.8292860776126066e-18,3.4991629032652763e-22,4.9909497834750105e-76,8.494466104636008e-18,4.8150451213608353e-51,2.1696076173118915e-32,2.1182822233042657e-57,8.904613730557106e-11,4.1604630734512325e-51,3.7397622032154106e-06,1.988426992109071e-06,1.2714030389382455e-06,1.5809315041539416e-06,1.265505162761915e-06,6.368852460488527e-07,1.0685214421275372e-09,1.5368065087237378e-09,1.0589352387964342e-15,1.126302560831409e-11,1.5305004770733824e-09,4.972048758182818e-10,2.983494651599787e-13,6.293700120432672e-07,3.111944841224988e-12
3.5179323571294122e-12,0.06662394546715897,0.0,0.1654160413653887,0.031075110263184432,0.31940702643551094,0.3504831948581175,0.2070103062511988,0.0920144329951762,0.0,2.009801251737444e-32,8.99715853876354e-11,1.4418214300854763e-30,0.0,4.1166143808727486e-46,1.6374433993203156e-13,1.7992984472771564e-34,4.763697053805394e-29,3.605020095348975e-47,1.867160515309254e-18,3.5352022688826954e-22,5.253319193581748e-76,8.582922625209121e-18,4.965359634930996e-51,2.260382077466435e-32,2.252603169754204e-57,8.996317786100711e-11,4.3345296219584267e-51,3.762524490709695e-06,2.008861737966496e-06,1.2845461491936124e-06,1.5971914506362787e-06,1.2780741258859788e-06,6.434365172768183e-07,1.0866806530728188e-09,1.568585940318999e-09,1.080773671446343e-15,1.1614115652667178e-11,1.562083464299978e-09,5.11240769499405e-10,3.045241491812654e-13,6.358517140245643e-07,3.1763736423450717e-12
3.5537958334593347e-12,0.06662394546715897,0.0,0.16541594330131293,0.031075110263184432,0.3194069993862061,0.35048317859771755,0.20701028720973014,0.09201441045782995,0.0,2.0758188532771735e-32,9.088879642847993e-11,1.4864909392428673e-30,0.0,4.3749212615865445e-46,1.6881271597589403e-13,1.8737974120222284e-34,4.861318489055389e-29,3.7164014958444607e-47,1.90542301249452e-18,3.571241631085277e-22,5.526608386262161e-76,8.671398930644519e-18,5.11877034592809e-51,2.3539756377677985e-32,2.3939481279264408e-57,9.088021662705978e-11,4.5140018144597465e-51,3.785061641241245e-06,2.029295569192923e-06,1.2976903017603998e-06,1.6134509333409855e-06,1.2906338364439843e-06,6.499876191742775e-07,1.1049302344290276e-09,1.6006897738265747e-09,1.1028350050236056e-15,1.197241631665774e-11,1.593986824116238e-09,5.25513839043974e-10,3.107620219927391e-13,6.423334070548726e-07,3.241462487791322e-12
3.589659309789257e-12,0.06662394546715897,0.0,0.16541584546892624,0.031075110263184432,0.3194069723373331,0.35048316233778143,0.20701026817751547,0.09201438814339483,0.0,2.1434406923736108e-32,9.180600742677173e-11,1.532076185744982e-30,0.0,4.646595953757707e-46,1.7398481696700026e-13,1.9505861722410128e-34,4.959930063525684e-29,3.8300537575177375e-47,1.944073568633064e-18,3.6072809898746347e-22,5.811154728608837e-76,8.759895022472187e-18,5.27530881801034e-51,2.4504460704774342e-32,2.5426079195059748e-57,9.179725360373839e-11,4.698990422172152e-51,3.807375881329763e-06,2.0497284858699235e-06,1.310835497843873e-06,1.62970995230396e-06,1.303184301259944e-06,6.565385517397727e-07,1.1232690100363247e-09,1.6331179843377235e-09,1.125119239823936e-15,1.2338000462690796e-11,1.6262104910568877e-09,5.400252561598239e-10,3.170630819448473e-13,6.488150911527341e-07,3.307211374129369e-12
3.6255227861191796e-12,0.06662394546715897,0.0,0.16541574786601598,0.031075110263184432,0.31940694528889185,0.35048314607830894,0.20701024915454797,0.09201436604966638,0.0,2.2126969587040834e-32,9.272321838251208e-11,1.578586562591416e-30,0.0,4.9321862684619115e-46,1.7926170192273517e-13,2.0297111711972976e-34,5.059531776954942e-29,3.9459997966577583e-47,1.983112183190652e-18,3.6433203452523776e-22,6.107302465853145e-76,8.84841090222394e-18,5.435006614827052e-51,2.5498517338850796e-32,2.6988823051361956e-57,9.27142887910522e-11,4.8896073397223484e-51,3.829469415475595e-06,2.0701604880787897e-06,1.323981738633688e-06,1.6459685075608826e-06,1.315725527152669e-06,6.630893149716701e-07,1.1416958188736876e-09,1.6658705469458394e-09,1.1476263761430312e-15,1.2710940940228767e-11,1.6587543996692076e-09,5.547761773602145e-10,3.2342732738802356e-13,6.552967663365158e-07,3.373620297902102e-12
3.661386262449102e-12,0.06662394546715897,0.0,0.16541565049039136,0.031075110263184432,0.31940691824088224,0.3504831298193001,0.20701023014082087,0.09201434417446192,0.0,2.28361843787285e-32,9.364042929570215e-11,1.6260314658244093e-30,0.0,5.232256684071295e-46,1.8464443012031036e-13,2.111219318355519e-34,5.160123629081872e-29,4.0642625295470697e-47,2.022538855634142e-18,3.6793596972201153e-22,6.415402790774573e-76,8.936946571433378e-18,5.597895300018607e-51,2.6522515723100086e-32,2.863080165745936e-57,9.363132218901043e-11,5.0859655851446304e-51,3.851344426377491e-06,2.0905915759005396e-06,1.3371290253040884e-06,1.6622265991472135e-06,1.3282575209357771e-06,6.69639908868161e-07,1.1602095148642178e-09,1.6989474367464294e-09,1.1703564142765714e-15,1.3091310585794017e-11,1.6916184845130114e-09,5.697677441594115e-10,3.2985475667268613e-13,6.617784326244116e-07,3.4406892556295735e-12
3.697249738779025e-12,0.06662394546715897,0.0,0.16541555333988317,0.031075110263184432,0.31940689119330445,0.35048311356075496,0.20701021113632723,0.09201432251562032,0.0,2.356236523834706e-32,9.455764016634315e-11,1.674420294529169e-30,0.0,5.5473886809576036e-46,1.9013406109703677e-13,2.1951579893782067e-34,5.261705619645237e-29,4.184864872461818e-47,2.062353585431477e-18,3.715399045779456e-22,6.735813913110058e-76,9.025502031635888e-18,5.764006437216473e-51,2.7577051161022715e-32,3.0355196856974023e-57,9.454835379762228e-11,5.288179299878716e-51,3.8730030751482116e-06,2.1110217494159125e-06,1.350277359014107e-06,1.6784842270981978e-06,1.340780289417696e-06,6.761903334272643e-07,1.1788089666829616e-09,1.7323486288370933e-09,1.1933093545202195e-15,1.3479182222971396e-11,1.7248026801606186e-09,5.850010832657493e-10,3.363453681492361e-13,6.682600900344455e-07,3.5084182438089105e-12
3.733113215108948e-12,0.06662394546715897,0.0,0.16541545641234368,0.031075110263184432,0.3194068641461582,0.35048309730267335,0.2070101921410603,0.09201430107100188,0.0,2.4305832314114285e-32,9.547485099443632e-11,1.723762450834193e-30,0.0,5.878181079523059e-46,1.957316546505931e-13,2.2815750261234348e-34,5.364277748383848e-29,4.30782974167175e-47,2.1025563720516757e-18,3.751438390932006e-22,7.068901128963248e-76,9.114077284368607e-18,5.933371590043212e-51,2.866272481643953e-32,3.2165285377550134e-57,9.546538361689686e-11,5.496363748767598e-51,3.894447501528008e-06,2.1314510087053785e-06,1.363426740907757e-06,1.6947413914488675e-06,1.353293839401669e-06,6.827405886468278e-07,1.197493057567199e-09,1.7660740983175007e-09,1.2164851971696223e-15,1.3874628662410765e-11,1.7583069211968359e-09,6.004773067722093e-10,3.42899160168056e-13,6.747417385844708e-07,3.5768072589142254e-12
3.7689766914388706e-12,0.06662394546715897,0.0,0.16541535970564616,0.031075110263184432,0.3194068370994435,0.3504830810450554,0.20701017315501327,0.09201427983848803,0.0,2.5066912088997564e-32,9.639206177998285e-11,1.7740673399115927e-30,0.0,6.225250381558941e-46,2.014382708392895e-13,2.3705187366422714e-34,5.467840015036559e-29,4.43318005344022e-47,2.143147214964818e-18,3.7874777326793727e-22,7.415036890213743e-76,9.202672331170402e-18,6.106022322112484e-51,2.9780143713504173e-32,3.4064440698751204e-57,9.638241164684324e-11,5.710635320055389e-51,3.915679824095986e-06,2.151879353849138e-06,1.376577172114227e-06,1.7109980922340418e-06,1.3657981776857633e-06,6.892906745245303e-07,1.2162606851291805e-09,1.8001238202893708e-09,1.2398839425204084e-15,1.4277722701829512e-11,1.7921311422189277e-09,6.16197512344543e-10,3.4951613107950805e-13,6.81223378292174e-07,3.645856297396532e-12
3.8048401677687934e-12,0.06662394546715897,0.0,0.1654152632176851,0.031075110263184432,0.3194068100531603,0.350483064787901,0.20701015417817928,0.09201425881598115,0.0,2.5845937507695647e-32,9.730927252298396e-11,1.8253443699774167e-30,0.0,6.589231114931883e-46,2.0725496998232765e-13,2.462037895176229e-34,5.572392419342284e-29,4.560938724024195e-47,2.1841261136420403e-18,3.823517071023159e-22,7.774600873926284e-76,9.291287173581851e-18,6.28199019702905e-51,3.0929920736715643e-32,3.605613493816643e-57,9.729943788747045e-11,5.931111525385182e-51,3.93670214047938e-06,2.172306784927126e-06,1.3897286537480682e-06,1.7272543294883308e-06,1.3782933110628725e-06,6.958405910578829e-07,1.235110761171273e-09,1.8344977698564499e-09,1.2635055908681906e-15,1.4688537126015052e-11,1.8262752778365981e-09,6.321627834069724e-10,3.5619627923393245e-13,6.877050091750751e-07,3.715565355683661e-12
3.840703644098716e-12,0.06662394546715897,0.0,0.1654151669463755,0.031075110263184432,0.3194067830073085,0.35048304853121,0.20701013521055162,0.09201423800140436,0.0,2.6643248104509496e-32,9.822648322344086e-11,1.877602952291976e-30,0.0,6.97077618159792e-46,2.131828126600557e-13,2.5561817421547165e-34,5.677934961039975e-29,4.69112866967425e-47,2.2254930675555205e-18,3.859556405964969e-22,8.147980051759927e-76,9.379921813145214e-18,6.461306778388777e-51,3.2112674630930827e-32,3.8143940755726034e-57,9.821646233878747e-11,6.157910999796907e-51,3.957516527560758e-06,2.19273330201901e-06,1.402881186909385e-06,1.7435101032461374e-06,1.390779246320724e-06,7.023903382442308e-07,1.254042211503486e-09,1.869195922124492e-09,1.2873501425085634e-15,1.5107144706827335e-11,1.860739262671965e-09,6.483741893255018e-10,3.6293960298164617e-13,6.9418663125053e-07,3.7859344301801745e-12
3.876567120428639e-12,0.06662394546715897,0.0,0.16541507088965313,0.031075110263184432,0.3194067559618881,0.35048303227498245,0.2070101162521234,0.09201421739270135,0.0,2.745919013208893e-32,9.914369388135476e-11,1.9308525011601634e-30,0.0,7.37055720894426e-46,2.1922285971422004e-13,2.6529999841925e-34,5.784467639868645e-29,4.823772806634585e-47,2.267248076178473e-18,3.895595737506405e-22,8.535568759377124e-76,9.468576251404418e-18,6.644003629778653e-51,3.3329030001377105e-32,4.033153327622576e-57,9.913348500080326e-11,6.391153501725189e-51,3.978125041683179e-06,2.213158905204202e-06,1.4160347726840164e-06,1.759765413541659e-06,1.4032559902418817e-06,7.089399160807547e-07,1.273053975763345e-09,1.9042182522012394e-09,1.3114175977371047e-15,1.553361820320132e-11,1.895523031359537e-09,6.648327855888665e-10,3.6974610067294085e-13,7.006682445357308e-07,3.856963517267293e-12
3.912430596758562e-12,0.06662394546715897,0.0,0.165414975045474,0.031075110263184432,0.31940672891689903,0.35048301601921833,0.2070100973028878,0.09201419698783608,0.0,2.829411669104241e-32,1.0006090449672689e-10,1.9851024339317862e-30,0.0,7.789264904458817e-46,2.2537617224821215e-13,2.7525427940871556e-34,5.891990455567346e-29,4.95889405114302e-47,2.309391138985135e-18,3.931635065649069e-22,8.937768765852832e-76,9.55725048990503e-18,6.830112314776777e-51,3.45796173136649e-32,4.262269203006044e-57,1.0005050587352666e-10,6.630959912997231e-51,3.99852971885332e-06,2.23358359456185e-06,1.4291894121437215e-06,1.7760202604088895e-06,1.415723549603756e-06,7.154893245644729e-07,1.2921450072380866e-09,1.939564735196396e-09,1.3357079568493763e-15,1.5968030361149454e-11,1.930626518546193e-09,6.81539613987155e-10,3.7661577065808166e-13,7.0714984904771e-07,3.9286526133028104e-12
3.948294073088485e-12,0.06662394546715897,0.0,0.16541487941181426,0.031075110263184432,0.3194067018723411,0.35048299976391767,0.2070100783628381,0.09201417678479272,0.0,2.914838786039693e-32,1.0097811506955845e-10,2.0403621710018832e-30,0.0,8.227609413727508e-46,2.3164381162731207e-13,2.8548608108165273e-34,6.000503407875182e-29,5.096515319430999e-47,2.351922255450759e-18,3.967674390394557e-22,9.354989343083533e-76,9.645944530194239e-18,7.01966439695238e-51,3.5865072893800353e-32,4.502130291216688e-57,1.0096752495696651e-10,6.877452238830664e-51,4.018732574942592e-06,2.25400737017085e-06,1.442345106346359e-06,1.7922746438816207e-06,1.4281819311786047e-06,7.220385636922427e-07,1.31131427268914e-09,1.9752353462216173e-09,1.3602212201409206e-15,1.641045391376414e-11,1.96604965889116e-09,6.984957027881301e-10,3.835486112873054e-13,7.136314448033394e-07,4.001001714621023e-12
3.984157549418408e-12,0.06662394546715897,0.0,0.16541478398667014,0.031075110263184432,0.31940667482821444,0.3504829835090804,0.20701005943196754,0.0920141567815754,0.0,3.0022370828895397e-32,1.0189532559985065e-10,2.0966411358110548e-30,0.0,8.686320681759301e-46,2.380268394789274e-13,2.96000513953619e-34,6.110006496531305e-29,5.2366595277236015e-47,2.394841425051603e-18,4.003713711744472e-22,9.787647335196225e-76,9.734658373820831e-18,7.21269143986582e-51,3.7186038928197864e-32,4.7531360159175856e-57,1.0188454225113165e-10,7.130753607831442e-51,4.038735605886277e-06,2.2744302321098413e-06,1.4555018563360644e-06,1.808528563993446e-06,1.4406311417335418e-06,7.285876334607624e-07,1.3305607521788676e-09,2.011230060390481e-09,1.3849573879072658e-15,1.6860961581220195e-11,2.0017923870659855e-09,7.157020669112795e-10,3.905446209108196e-13,7.201130318193328e-07,4.074010817532655e-12
4.0200210257483305e-12,0.06662394546715897,0.0,0.16541468876805754,0.031075110263184432,0.31940664778451894,0.3504829672547064,0.20701004051026928,0.09201413697620787,0.0,3.0916440027118784e-32,1.0281253608760472e-10,2.1539487548457858e-30,0.0,9.16614881763904e-46,2.4452631769282906e-13,3.068027351576908e-34,6.220499721274922e-29,5.379349592239537e-47,2.438148647264922e-18,4.0397530297004094e-22,1.0236167227957395e-75,9.82339202233518e-18,7.409225007068588e-51,3.854316346369281e-32,5.0156968344773474e-57,1.0280155775603081e-10,7.390988271991707e-51,4.0585407878806746e-06,2.2948521804572136e-06,1.4686596631434267e-06,1.8247820207777614e-06,1.4530711880305415e-06,7.35136533866572e-07,1.3498834388995379e-09,2.047548852818475e-09,1.4099164604439213e-15,1.7319626070777285e-11,2.0378546377545268e-09,7.331597080996286e-10,3.976037978788003e-13,7.265946101122478e-07,4.147679918324782e-12
4.055884502078253e-12,0.06662394546715897,0.0,0.16541459375401185,0.031075110263184432,0.3194066207412544,0.3504829510007957,0.20701002159773657,0.09201411736673348,0.0,3.1830977260420574e-32,1.0372974653282186e-10,2.2122944576387725e-30,0.0,9.667864462508081e-46,2.5114330842138235e-13,3.1789794844421026e-34,6.331983081845283e-29,5.524608429191158e-47,2.481843921568956e-18,4.075792344263966e-22,1.0700981218181926e-75,9.912145477289209e-18,7.609296662103327e-51,3.993710040755418e-32,5.290234439327186e-57,1.0371857147167267e-10,7.658281606687682e-51,4.0781500775783255e-06,2.315273215291108e-06,1.4818185277856609e-06,1.8410350142677666e-06,1.465502076826442e-06,7.416852649060554e-07,1.3692813390044942e-09,2.084191698622971e-09,1.4350984380463787e-15,1.7786520076782373e-11,2.074236345652918e-09,7.508696150893395e-10,4.047261405413908e-13,7.330761796984873e-07,4.222009013260764e-12
4.091747978408176e-12,0.06662394546715897,0.0,0.165414498942588,0.031075110263184432,0.319406593698421,0.3504829347473482,0.20701000269436265,0.09201409795121497,0.0,3.276637184266089e-32,1.0464695693550326e-10,2.2716876767692483e-30,0.0,1.0192259160872685e-45,2.5787887407977506e-13,3.292914041805314e-34,6.444456577981686e-29,5.672458954784453e-47,2.5259272474429224e-18,4.1118316554367376e-22,1.118252928314197e-75,1.0000918740236381e-17,7.812937968503812e-51,4.1368509527497245e-32,5.577181961138906e-57,1.046355833980659e-10,7.932760110677556e-51,4.097565412281282e-06,2.335693336689419e-06,1.4949784512667808e-06,1.8572875444964677e-06,1.4779238148729543e-06,7.482338265754418e-07,1.3887534714415024e-09,2.1211585729232126e-09,1.4605033210101143e-15,1.8261716280672132e-11,2.1109374454695564e-09,7.68832763777128e-10,4.119116472487005e-13,7.395577405943001e-07,4.296998098580179e-12
4.127611454738099e-12,0.06662394546715897,0.0,0.16541440433185997,0.031075110263184432,0.31940656665601846,0.350482918494364,0.20700998380014074,0.09201407872773423,0.0,3.372302073072828e-32,1.0556416729565019e-10,2.332137847863309e-30,0.0,1.0740145735240217e-45,2.647340773462415e-13,3.409883993507667e-34,6.557920209423482e-29,5.822924085219065e-47,2.5703986243670095e-18,4.147870963220316e-22,1.1681259249975805e-75,1.0089711812731682e-17,8.020180489794979e-51,4.2838056451696273e-32,5.876984173823863e-57,1.0555259353521914e-10,8.214551406099369e-51,4.11678871013248e-06,2.356112544729797e-06,1.5081394345777651e-06,1.8735396114966797e-06,1.4903364089166653e-06,7.547822188708076e-07,1.4082988677882372e-09,2.1584494508402906e-09,1.4861311096305862e-15,1.874528735097539e-11,2.1479578719250763e-09,7.870501173855247e-10,4.191603163508029e-13,7.460392928157834e-07,4.372647170498747e-12
4.163474931068022e-12,0.06662394546715897,0.0,0.16541430991992076,0.031075110263184432,0.3194065396140469,0.350482902241843,0.20700996491506407,0.09201405969439207,0.0,3.470132865983655e-32,1.0648137761326381e-10,2.3936544095942416e-30,0.0,1.1312358664083188e-45,2.71709981162283e-13,3.5299427755553438e-34,6.672373975910067e-29,5.976026736688276e-47,2.6152580518223617e-18,4.1839102676162964e-22,1.2197626865096603e-75,1.017852469633159e-17,8.231055789492926e-51,4.4346412668797236e-32,6.190097701352846e-57,1.0646960188314096e-10,8.503784238468919e-51,4.13582187030522e-06,2.3765308394896517e-06,1.5213014786967284e-06,1.8897912153010271e-06,1.502739865699043e-06,7.613304417880775e-07,1.4279165720898904e-09,2.196064307497126e-09,1.5119818042032353e-15,1.9237305943315518e-11,2.185297559752332e-09,8.055226266260112e-10,4.2647214619773454e-13,7.525208363788842e-07,4.44895622520828e-12
4.199338407397945e-12,0.06662394546715897,0.0,0.16541421570488218,0.031075110263184432,0.31940651257250624,0.35048288598978516,0.20700994603912598,0.0920140408493081,0.0,3.570170827958473e-32,1.0739858788834534e-10,2.456246803682849e-30,0.0,1.1909754463131067e-45,2.7880764873288447e-13,3.653144290117047e-34,6.787817877180886e-29,6.131789825379033e-47,2.660505529291075e-18,4.219949568626268e-22,1.273209586360123e-75,1.0267357392594068e-17,8.445595431104902e-51,4.5894255527930574e-32,6.516991226396908e-57,1.073866084418399e-10,8.800588476677653e-51,4.154666773190756e-06,2.396948221046155e-06,1.5344645845890823e-06,1.906042355941947e-06,1.5151341919564424e-06,7.678784953230256e-07,1.4476056406988627e-09,2.2340031180184543e-09,1.538055405023486e-15,1.9737844700412835e-11,2.222956443696377e-09,8.242512298600551e-10,4.338471351394936e-13,7.590023712994005e-07,4.5259252588765975e-12
4.235201883727868e-12,0.06662394546715897,0.0,0.1654141216848747,0.031075110263184432,0.3194064855313963,0.35048286973819043,0.20700992717231956,0.09201402219062053,0.0,3.6724580290768143e-32,1.0831579812089601e-10,2.519924474897779e-30,0.0,1.253321206998996e-45,2.860281435267283e-13,3.7795429055214775e-34,6.904251912975438e-29,6.290236267471938e-47,2.7061410562561878e-18,4.255988866251823e-22,1.3285138038678918e-75,1.035620990307853e-17,8.663830978129336e-51,4.748226823872389e-32,6.858145700789173e-57,1.0830361321132442e-10,9.105095112990567e-51,4.173325280584051e-06,2.4173646894762397e-06,1.5476287532076997e-06,1.9222930334516903e-06,1.5275193944201114e-06,7.744263794712785e-07,1.4673651421165237e-09,2.2722658575308024e-09,1.5643519123867445e-15,2.0246976252086992e-11,2.2609344585144403e-09,8.432368532580727e-10,4.41285281526038e-13,7.654838975929825e-07,4.6035542676474845e-12
4.2710653600577905e-12,0.06662394546715897,0.0,0.16541402785804712,0.031075110263184432,0.31940645849071714,0.35048285348705877,0.20700990831463817,0.09201400371648608,0.0,3.7770373582928584e-32,1.09233008310917e-10,2.584696871055848e-30,0.0,1.3183633232090076e-45,2.933725292764039e-13,3.909193456254802e-34,7.021676083033263e-29,6.451388979141253e-47,2.7521646322016684e-18,4.29202816049455e-22,1.385723331101999e-75,1.0445082229345842e-17,8.885793994055827e-51,4.911113987131476e-32,7.214054557807577e-57,1.09220616191603e-10,9.417436263044126e-51,4.191799235867686e-06,2.4377802448566045e-06,1.5607939854930755e-06,1.938543247862324e-06,1.5398954798161955e-06,7.809740942283147e-07,1.4871941568370024e-09,2.3108525011624755e-09,1.5908713265884007e-15,2.076477321525937e-11,2.299231538975909e-09,8.62480410956347e-10,4.4878658370728455e-13,7.719654152751347e-07,4.681843247640618e-12
4.306928836387713e-12,0.06662394546715897,0.0,0.16541393422256653,0.031075110263184432,0.3194064314504686,0.35048283723639023,0.2070098894660751,0.0920139854250795,0.0,3.8839525372631787e-32,1.1015021845840959e-10,2.650573443022373e-30,0.0,1.3861942897961094e-45,3.0084186997861396e-13,4.042151242958129e-34,7.140090387093953e-29,6.615270876554908e-47,2.798576256612412e-18,4.328067451356037e-22,1.4448869798224484e-75,1.0533974372958283e-17,9.111516042365151e-51,5.078156535636347e-32,7.585223926278591e-57,1.1013761738268405e-10,9.737745165844152e-51,4.210090464193954e-06,2.4581948872637184e-06,1.5739602823734835e-06,1.954792999205731e-06,1.552262454865742e-06,7.875216395894678e-07,1.5070917771929916e-09,2.3497630240435357e-09,1.617613647923827e-15,2.1291308193955446e-11,2.3378476198623082e-09,8.819828052119243e-10,4.563510400331072e-13,7.784469243612173e-07,4.7607921949515156e-12
4.342792312717636e-12,0.06662394546715897,0.0,0.16541384077661817,0.031075110263184432,0.31940640441065077,0.3504828209861848,0.2070098706266236,0.09201396731459377,0.0,3.9932481342460647e-32,1.1106742856337493e-10,2.7175636447114984e-30,0.0,1.4569089611835338e-45,3.0843722989437847e-13,4.178472032424984e-34,7.259494824897148e-29,6.7819048758745e-47,2.8453759289742274e-18,4.364106738837871e-22,1.5060543884210736e-75,1.0622886335479538e-17,9.341028686529275e-51,5.249424548506589e-32,7.972172846501897e-57,1.1105461678457597e-10,1.0066156183763765e-50,4.228200772665136e-06,2.4786086167738186e-06,1.5871276447651347e-06,1.9710422875136167e-06,1.5646203262847067e-06,7.940690155499266e-07,1.5270571072035324e-09,2.3889974013057864e-09,1.6445788766883785e-15,2.182665377930716e-11,2.376782635967282e-09,9.017449265555206e-10,4.639786488533358e-13,7.849284248664465e-07,4.84040110565147e-12
4.378655789047559e-12,0.06662394546715897,0.0,0.16541374751840507,0.031075110263184432,0.31940637737126343,0.3504828047364422,0.20700985179627687,0.09201394938323963,0.0,4.1049695780712363e-32,1.1198463862581423e-10,2.7856769330865205e-30,0.0,1.5306045911578837e-45,3.161596735492333e-13,4.318212057598786e-34,7.379889396182536e-29,6.951313893255308e-47,2.89256364877383e-18,4.400146022941638e-22,1.5692760288623967e-75,1.0711818118474678e-17,9.574363490011349e-51,5.424988690916621e-32,8.375433487996043e-57,1.1197161439728706e-10,1.0402804802541277e-50,4.2461319505120254e-06,2.499021433462915e-06,1.6002960735723317e-06,1.9872911128175036e-06,1.576969100783959e-06,8.006162221047379e-07,1.547089262423759e-09,2.4285556080827527e-09,1.671767013177393e-15,2.2370882549555284e-11,2.4160365220965716e-09,9.217676539424582e-10,4.716694085177547e-13,7.914099168058974e-07,4.9206699757875e-12
