Time (s),Volume (m^3),Ne,X(1),NH3(2),NH2OH(3),HNO3(4),CH3OH(5),H2O(6),N2(7),O2(8),NO2(9),NO(10),N2O(11),CO2(12),H2(13),CO(14),CH4(15),C2H6(16),CH2O(17),CH3(18),C3H8(19),H(20),C2H5(21),HCO(22),CH3CHO(23),OH(24),C2H4(25),H2OX(30),H3NOX(205),HX(26),HNO3X(208),CH4OX(211),H2NOX(204),HOX(29),HNOX(512),H2NO(88),NX(539),HNX(511),OX(27),HNOH(93),CH3OX(210),CH2X(34),CHX(35),CX(33),SX(680),CH2OX(648),CHOX(678),H2X(216),NO2X(213),N2OX(730),H2NX(201),H3NX(202),NOX(214),CNOX(740),NO2X(206),H2NO3(231),SX(544),SX(876)
4.780854382164288e-13,0.1547348997255798,0.0,0.3842037869386357,0.031075030357909775,0.31923712072740484,0.3503070578341358,0.20701183002981488,0.0920171533886153,0.0,1.2964531425764466e-19,6.961724462440246e-06,1.3133218937430305e-15,0.0,1.1976391458259906e-27,9.633870622298702e-12,3.1072979120377474e-22,1.0194446421251708e-16,3.8455128442097014e-26,2.7494544884550878e-12,2.7018696361021735e-10,1.5690970189400762e-40,1.5528778930873161e-06,5.286176110372091e-26,1.2064333626592096e-17,2.3808979766877982e-33,6.962066483545637e-06,3.468523484434215e-31,1.0412835971368297e-06,3.481531464538568e-07,3.9061610123458014e-07,3.104431166184309e-07,2.5818066975642477e-07,1.535522114548489e-07,1.1623761299185134e-07,3.2716479456253665e-09,0.00017095829157718538,1.290516763914738e-10,1.4498492904368948e-08,1.2628878916874138e-08,1.026745787714581e-06,1.2673807995027835e-07,8.043397425653999e-12,2.597402885535548e-10,3.6626976419928043e-09,1.0281775443483636e-09,5.690721770116419e-16,5.445355941970413e-14,1.7039765528712153e-17,3.837625418367694e-11,7.2737566682023e-24,9.228244698556232e-08,4.3080670111479245e-08,1.1604283602693922e-16,2.722182160663571e-22,5.296639248559453e-08,0.00017040911228314142,2.0527991486674524e-11,2.4359660203499406e-13
4.840515533089385e-13,0.1547348997255798,0.0,0.3842037517062355,0.031075029399458214,0.319234968639045,0.35030484125704453,0.20701182535738896,0.09201714240656493,0.0,1.3456244835137808e-19,7.048578307784175e-06,1.3631041166210686e-15,0.0,1.2739940165995171e-27,9.87619731472444e-12,3.247407880119537e-22,1.0450592081749061e-16,3.991283379805878e-26,2.817609748858788e-12,2.735586713836118e-10,1.6694763915470185e-40,1.5722505360807376e-06,5.486557197963758e-26,1.2518613866723537e-17,2.532697680863402e-33,7.048925337949272e-06,3.644350655779977e-31,1.0522556682491969e-06,3.5173072600262773e-07,3.9662255538428987e-07,3.1406556309695685e-07,2.612062356144258e-07,1.555980641868209e-07,1.176382424615875e-07,3.3554941493155585e-09,0.0001730905852493239,1.3395608379536902e-10,1.4861996661922894e-08,1.2942247988329212e-08,1.03986216678269e-06,1.2825858034672282e-07,8.139978191636303e-12,2.629512447026636e-10,3.7330584779619024e-09,1.0774263856265513e-09,5.844407699195104e-16,5.699979271123624e-14,1.7686398186252047e-17,3.933829805900835e-11,7.835972590693512e-24,9.339540626639755e-08,4.347844441751625e-08,1.2049996888544918e-16,2.9206640420449786e-22,5.36263884177082e-08,0.00017253455105885419,2.156821897631299e-11,2.690561681305938e-13
4.900176684014481e-13,0.1547348997255798,0.0,0.38420371651536533,0.03107502844178573,0.3192328165829379,0.3503026247142138,0.20701182068960175,0.09201713146900657,0.0,1.3960247579420034e-19,7.135431591866842e-06,1.414128689519124e-15,0.0,1.354187813643548e-27,1.0121546507438944e-11,3.3921168169531955e-22,1.0709918924063923e-16,4.1406919187456554e-26,2.8865774064755117e-12,2.7693037904912903e-10,1.7749284996699302e-40,1.5916230313259346e-06,5.691939198676037e-26,1.2984081175205893e-17,2.692129995232181e-33,7.135783648316032e-06,3.826764815383459e-31,1.063183268763059e-06,3.5529171769877114e-07,4.0265454129907445e-07,3.1768208045653403e-07,2.642271631365717e-07,1.5764438092460635e-07,1.1903774401630278e-07,3.4404010436828388e-09,0.0001752228511829768,1.3898204283378443e-10,1.5229924774019333e-08,1.3259369161919314e-08,1.0529862815730356e-06,1.2977761441279819e-07,8.236465821020684e-12,2.661591386333344e-10,3.803305048474438e-09,1.1282577467958664e-09,6.000115706821829e-16,5.962509049765459e-14,1.8349206470905862e-17,4.0312208355447105e-11,8.433894963652628e-24,9.450703693743218e-08,4.387341023606312e-08,1.2507029142145867e-16,3.1305583962808606e-22,5.4286339520622573e-08,0.00017465996205688245,2.2646680755053484e-11,2.968068201657211e-13
4.959837834939578e-13,0.1547348997255798,0.0,0.38420368136590816,0.031075027484886875,0.3192306645590627,0.3503004082056333,0.2070118160264461,0.09201712057576003,0.0,1.4476692025097381e-19,7.222284314698301e-06,1.4664109224126133e-15,0.0,1.4383630127438987e-27,1.0369918779010748e-11,3.541521435068876e-22,1.0972427058752474e-16,4.293783300619296e-26,2.956356677707761e-12,2.8030208660684346e-10,1.885643224574919e-40,1.6109953788304689e-06,5.902383750085161e-26,1.3460867948579038e-17,2.859478224101164e-33,7.222641414620196e-06,4.015927566687523e-31,1.0740665789247132e-06,3.5883619833693666e-07,4.087119789330342e-07,3.212926783592574e-07,2.672434594334979e-07,1.596910808209171e-07,1.2043612011347845e-07,3.5263672611288983e-09,0.00017735508937873973,1.4413090010817545e-10,1.560227253276663e-08,1.3580239423444405e-08,1.066118133716022e-06,1.3129518356290142e-07,8.332860403660202e-12,2.693639731309345e-10,3.873413984847136e-09,1.1806935793952168e-09,6.157844165483941e-16,6.233047768568057e-14,1.902839128114944e-17,4.1297983494611285e-11,9.069307795461043e-24,9.561732848317705e-08,4.42655875711216e-08,1.2975521453631728e-16,3.352337344632839e-22,5.49462447844579e-08,0.00017678534527782008,2.3764213768460107e-11,3.2702170082395073e-13
5.019498985864674e-13,0.1547348997255798,0.0,0.3842036462577465,0.031075026528756204,0.3192285125673992,0.35029819173129273,0.2070118113679149,0.0920171097266458,0.0,1.5005730571992993e-19,7.309136476288599e-06,1.5199661252161203e-15,0.0,1.526665541896279e-27,1.0621314713862504e-11,3.6957193869355516e-22,1.1238116596368922e-16,4.450602365013476e-26,3.0269467797138825e-12,2.8367379405682934e-10,2.0018151278678513e-40,1.630367578601884e-06,6.117952489754447e-26,1.3949106453309252e-17,3.0350325378467163e-33,7.309498636836115e-06,4.212002429006846e-31,1.0849057782499007e-06,3.6236424435654e-07,4.1479478853664527e-07,3.248973664514771e-07,2.702551316049391e-07,1.617380841318653e-07,1.2183337315954766e-07,3.613391377994284e-09,0.00017948729983720821,1.4940398988278438e-10,1.5979035154702238e-08,1.3904855765206806e-08,1.0792577245326632e-06,1.3281128921006385e-07,8.429162029321042e-12,2.7256575096178426e-10,3.94336236107335e-09,1.2347553936910326e-09,6.317591436224299e-16,6.511695800019334e-14,1.9724153559838248e-17,4.2295621898323293e-11,9.744060167017079e-24,9.672627052171417e-08,4.46549962854404e-08,1.345561470013188e-16,3.586483921744292e-22,5.560610318756367e-08,0.0001789107007222606,2.4921656171372325e-11,3.598845137821929e-13
5.079160136789771e-13,0.1547348997255798,0.0,0.3842036111907633,0.031075025573388333,0.3192263606079268,0.350295975291182,0.20701180671400107,0.09201709892148506,0.0,1.5547515653659035e-19,7.3959880766477874e-06,1.5748096077830008e-15,0.0,1.6192448211944064e-27,1.08757349022726e-11,3.854809263736815e-22,1.1506987647465532e-16,4.6111939515112976e-26,3.0983469304073417e-12,2.8704550139916067e-10,2.1236435084780827e-40,1.6497396306477035e-06,6.338707055234317e-26,1.4448928825915494e-17,3.2190900523045235e-33,7.396355314938213e-06,4.415154836041684e-31,1.0957010455267702e-06,3.6587593184340553e-07,4.2090289065569616e-07,3.284961543638233e-07,2.73262186739745e-07,1.6378531222164714e-07,1.2322950551062137e-07,3.701471915256649e-09,0.00018161948255897745,1.548026335561434e-10,1.6360207781830034e-08,1.423321518587541e-08,1.0924050550388449e-06,1.3432593276595228e-07,8.525370787682757e-12,2.757644748735801e-10,4.013127705221136e-09,1.29046424727787e-09,6.479355868655271e-16,6.798551356322706e-14,2.0436694294482517e-17,4.330512198860985e-11,1.0460067692529441e-23,9.78338528035784e-08,4.504165610150973e-08,1.3947449538369396e-16,3.8334920330261994e-22,5.6265913696564973e-08,0.00018103602839079748,2.6119846800163483e-11,3.9559000524035294e-13
5.138821287714867e-13,0.1547348997255798,0.0,0.3842035761648411,0.03107502461877791,0.3192242086806253,0.35029375888529074,0.20701180206469758,0.09201708816009978,0.0,1.6102199737767783e-19,7.482839115785907e-06,1.6309566799049852e-15,0.0,1.7162538026682197e-27,1.1133179940376615e-11,4.018890594148172e-22,1.1779040322592604e-16,4.7756028996922927e-26,3.1705563484559903e-12,2.9041720863391163e-10,2.2513324596421615e-40,1.6691115349754327e-06,6.564709084062284e-26,1.4960467073095533e-17,3.4119549080616426e-33,7.483211448900983e-06,4.625552134393649e-31,1.1064525588188235e-06,3.6937133653139904e-07,4.2703620613023734e-07,3.320890517112319e-07,2.7626463191589787e-07,1.658326875665914e-07,1.246245194732152e-07,3.790607339231727e-09,0.0001837516375446425,1.6032813912006935e-10,1.674578548265652e-08,1.4565314690351801e-08,1.105560125949603e-06,1.3583911564087047e-07,8.621486768338154e-12,2.78960147595833e-10,4.082688010211424e-09,1.3478407342988811e-09,6.643135800977001e-16,7.093710450088134e-14,2.116621451752343e-17,4.4326482187701946e-11,1.1219313987213057e-23,9.894006521064783e-08,4.5425586602548745e-08,1.445116639735515e-16,4.0938664043658133e-22,5.692567526640925e-08,0.00018316132828402382,2.7359624631209524e-11,4.3434445856884867e-13
5.198482438639964e-13,0.1547348997255798,0.0,0.3842035411798623,0.031075023664919627,0.3192220567854744,0.3502915425136089,0.20701179741999726,0.09201707744231263,0.0,1.6669935326501611e-19,7.569689593713002e-06,1.688422651311758e-15,0.0,1.8178490100722658e-27,1.1393650430168608e-11,4.1880638431158115e-22,1.205427473229847e-16,4.9438740491324254e-26,3.2435742532813396e-12,2.937889157611561e-10,2.385090925887515e-40,1.688483291592558e-06,6.796020213762964e-26,1.5483853071851976e-17,3.6139383496507656e-33,7.5700670386989816e-06,4.843363582083454e-31,1.117160495467856e-06,3.728505338040546e-07,4.331946560935406e-07,3.3567606809297063e-07,2.7926247420052854e-07,1.6788013375856988e-07,1.2601841730497687e-07,3.8807960622766636e-09,0.00018588376479479813,1.6598180060622773e-10,1.7135763253225604e-08,1.4901151289638368e-08,1.1187229376834148e-06,1.3735083924376035e-07,8.71751006079333e-12,2.821527718403205e-10,4.152021743971194e-09,1.4069049752912252e-09,6.808929559999827e-16,7.397266857817452e-14,2.191291530661047e-17,4.5359700918034764e-11,1.202385214120313e-23,1.0004489775504238e-07,4.58068072334859e-08,1.4966905471177204e-16,4.368122524330124e-22,5.75853868404139e-08,0.00018528660040253262,2.864182822566874e-11,4.763662019981647e-13
5.25814358956506e-13,0.1547348997255798,0.0,0.38420350623570926,0.031075022711808207,0.319219904922454,0.3502893261761261,0.20701179277989315,0.092017066767947,0.0,1.725087495694196e-19,7.656539510439112e-06,1.7472228316705288e-15,0.0,1.924190578624312e-27,1.1657146979502291e-11,4.362430410636855e-22,1.2332690987129516e-16,5.1160522394040927e-26,3.317399865057832e-12,2.971606227809679e-10,2.525132760016121e-40,1.7078549005065478e-06,7.032702081848082e-26,1.601921856961815e-17,3.825358804646781e-33,7.656922084306836e-06,5.068760347070641e-31,1.1278250320968781e-06,3.7631359869619357e-07,4.393781619710716e-07,3.39257213092664e-07,2.822557206499339e-07,1.6992757550776886e-07,1.274112012154137e-07,3.972036443495287e-09,0.00018801586431003902,1.7176489752036801e-10,1.753013601815152e-08,1.524072200070834e-08,1.1318934903665035e-06,1.3886110498220344e-07,8.813440754468028e-12,2.8534235030155163e-10,4.221107858957645e-09,1.4676766076604642e-09,6.976735461170682e-16,7.709312086182961e-14,2.26769977848797e-17,4.6404776602247735e-11,1.2875806198979311e-23,1.0114834057803073e-07,4.6185337301932575e-08,1.5494806711885725e-16,4.656786579048907e-22,5.824504735031437e-08,0.00018741184474691666,2.9967295160699754e-11,5.218861292479832e-13
5.317804740490157e-13,0.1547348997255798,0.0,0.38420347133226407,0.031075021759438406,0.31921775309154393,0.35028710987283235,0.2070117881443782,0.09201705613682701,0.0,1.7845171201457203e-19,7.743388865974267e-06,1.80737253058559e-15,0.0,2.035442294694237e-27,1.1923670202091978e-11,4.54209263054109e-22,1.2614289197630149e-16,5.292182310076131e-26,3.3920324047121153e-12,3.005323296934207e-10,2.6716767800881474e-40,1.727226361724851e-06,7.274816325816473e-26,1.6566695184383908e-17,4.0465419626657664e-33,7.743776585699235e-06,5.301915505775308e-31,1.138446344613032e-06,3.797606058955362e-07,4.455866454794713e-07,3.4283249627831926e-07,2.852443783095921e-07,1.7197493864482216e-07,1.2880287336661953e-07,4.064326789444986e-09,0.0001901479360909596,1.7767869426436218e-10,1.7928898631649693e-08,1.5584023846377764e-08,1.1450717838371503e-06,1.403699142624221e-07,8.909278938695542e-12,2.885288856572442e-10,4.289925801050379e-09,1.5301747767868941e-09,7.146551808603343e-16,8.029935341094296e-14,2.345866312123326e-17,4.746170766318435e-11,1.3777372643567762e-23,1.0225038394894532e-07,4.656119597914972e-08,1.6035009822473545e-16,4.960395379974417e-22,5.890465571631299e-08,0.00018953706131776856,3.133686144727287e-11,5.711482329657126e-13
5.377465891415253e-13,0.1547348997255798,0.0,0.38420343646940897,0.031075020807805036,0.3192156012927244,0.3502848936037174,0.20701178351344526,0.09201704554877742,0.0,1.8452976668089532e-19,7.83023766032851e-06,1.868887057597858e-15,0.0,2.1517716354432663e-27,1.2193220717513475e-11,4.727153769274185e-22,1.2899069474342834e-16,5.472309100713826e-26,3.467471093922313e-12,3.0390403649858806e-10,2.824946826405585e-40,1.7465976752548992e-06,7.522424583154077e-26,1.7126414404821274e-17,4.277820854266521e-33,7.830630542850934e-06,5.5430040416017925e-31,1.1490246082104907e-06,3.8319162974430486e-07,4.518200286255492e-07,3.464019272023514e-07,2.8822845421418084e-07,1.7402215012230678e-07,1.3019343587400184e-07,4.157665354844755e-09,0.00019227998013815405,1.8372443954620524e-10,1.833204587856512e-08,1.5931053855179465e-08,1.158257817650017e-06,1.4187726848928092e-07,9.005024702722675e-12,2.9171238056881315e-10,4.358455517809702e-09,1.5944181277657187e-09,7.31837689511235e-16,8.359223499544733e-14,2.4258112530619888e-17,4.8530492523892255e-11,1.473082188476454e-23,1.0335101826410589e-07,4.693440230100773e-08,1.6587654249952664e-16,5.279496284726421e-22,5.956421084712821e-08,0.00019166225011568058,3.275136093475797e-11,6.244101508154461e-13
5.43712704234035e-13,0.1547348997255798,0.0,0.3842034016470256,0.031075019856902933,0.31921344952597547,0.3502826773687711,0.20701177888708747,0.0920170350036238,0.0,1.9074444000940676e-19,7.917085893511867e-06,1.9317817221844056e-15,0.0,2.2733498084136083e-27,1.2465799151204743e-11,4.917718024682361e-22,1.3187031927808053e-16,5.656477450878902e-26,3.5437151551173038e-12,3.0727574319654347e-10,2.9851718184958534e-40,1.7659688411041053e-06,7.77558849133396e-26,1.7698507590409922e-17,4.519535929754742e-33,7.917483955736745e-06,5.792202843464344e-31,1.1595599973733494e-06,3.866067442408211e-07,4.580782337052852e-07,3.499655154016089e-07,2.912079553875924e-07,1.7606913801560318e-07,1.315828908070073e-07,4.252050343284069e-09,0.0001944119964522165,1.899033657781664e-10,1.8739572475397983e-08,1.6281809061238922e-08,1.171451591080469e-06,1.4338316906628783e-07,9.10067813571009e-12,2.9489283768186964e-10,4.4266774661001734e-09,1.6604247977819495e-09,7.492209002250406e-16,8.697261084224274e-14,2.5075547274316555e-17,4.961112960762316e-11,1.5738499750599516e-23,1.0445023404575082e-07,4.730497516893949e-08,1.715287917852675e-16,5.614647111242334e-22,6.022371164004449e-08,0.000193787411141245,3.421162470250244e-11,6.819437240285314e-13
5.496788193265446e-13,0.1547348997255798,0.0,0.38420336686499607,0.03107501890672697,0.3192112977912773,0.35028046116798345,0.20701177426529768,0.0920170245011924,0.0,1.9709725880556673e-19,8.003933565534365e-06,1.9960718337579785e-15,0.0,2.4003517910685505e-27,1.274140613446647e-11,5.113890524798567e-22,1.3478176668564323e-16,5.844732200129537e-26,3.6207638114759914e-12,3.1064744978736017e-10,3.152585812095386e-40,1.7853398592798634e-06,8.034369687816304e-26,1.828310597156269e-17,4.772035137889982e-33,8.004336824331547e-06,6.049690704314774e-31,1.1700526858785007e-06,3.900060230410955e-07,4.643611833028421e-07,3.5352327039739864e-07,2.9418288884295136e-07,1.7811583152312398e-07,1.329712401898459e-07,4.347479907932175e-09,0.0001965439850337407,1.962166884633112e-10,1.9151473071326112e-08,1.663628650415209e-08,1.1846531031289037e-06,1.4488761739559573e-07,9.196239326732345e-12,2.980702596267294e-10,4.494572619079544e-09,1.7282124091198734e-09,7.668046400349047e-16,9.044130240883168e-14,2.5911168660211208e-17,5.070361733783275e-11,1.6802828981235256e-23,1.0554802194097664e-07,4.767293335088688e-08,1.7730823522859674e-16,5.966416045462587e-22,6.088315698096283e-08,0.0001959125443950537,3.57184804386428e-11,7.440355681960715e-13
5.556449344190543e-13,0.1547348997255798,0.0,0.38420333212320174,0.031075017957272057,0.31920914608861034,0.3502782450013443,0.20701176964806892,0.09201701404131009,0.0,2.0358975024311542e-19,8.090780676406033e-06,2.0617727016665017e-15,0.0,2.5329563702830635e-27,1.3020042304462477e-11,5.315777326630098e-22,1.3772503807148217e-16,6.037118188020368e-26,3.698616286926584e-12,3.140191562711115e-10,3.327428056133202e-40,1.80471072978955e-06,8.298829810048415e-26,1.8880340649750762e-17,5.035674004495475e-33,8.091189148610272e-06,6.315648319672062e-31,1.1805028467985053e-06,3.9338953946040785e-07,4.706688002895866e-07,3.570752016955122e-07,2.971532615826303e-07,1.8016216096591502e-07,1.3435848600221426e-07,4.4439521522474485e-09,0.00019867594588332017,2.0266560557064386e-10,1.956774224922403e-08,1.699448322886515e-08,1.1978623525250764e-06,1.4639061487800344e-07,9.2917083647777e-12,3.0124464901892954e-10,4.562122472554241e-09,1.7977980628059385e-09,7.845887348562431e-16,9.399910718425864e-14,2.6765178043086644e-17,5.1807954138180684e-11,1.7926310724470915e-23,1.0664437272068557e-07,4.8038295482240316e-08,1.8321625921440129e-16,6.335381542791183e-22,6.154254574445137e-08,0.0001980376498776985,3.7272751806425445e-11,8.109876560517829e-13
5.61611049511564e-13,0.1547348997255798,0.0,0.3842032974215241,0.03107501700853314,0.31920699441795486,0.35027602886884346,0.20701176503539426,0.09201700362380458,0.0,2.1022344186789892e-19,8.177627226136887e-06,2.128899635192572e-15,0.0,2.6713461817849914e-27,1.3301708304219966e-11,5.52348541494771e-22,1.4070013454094315e-16,6.233680254102482e-26,3.777271806145872e-12,3.1739086264787057e-10,3.509943049714445e-40,1.8240814526405222e-06,8.569030495464725e-26,1.9490342597628884e-17,5.3108157109709564e-33,8.178040928547913e-06,6.5902582861539474e-31,1.1909106525044418e-06,3.9675736647488393e-07,4.770010078231192e-07,3.606213187862499e-07,3.001190805982664e-07,1.8220805778663416e-07,1.3574463018001616e-07,4.541465130686434e-09,0.0002008078790015485,2.0925129689915561e-10,1.998837452667822e-08,1.735639628555622e-08,1.2110793377324252e-06,1.4789216291295733e-07,9.387085338748484e-12,3.044160084597531e-10,4.629309050703531e-09,1.869198332882932e-09,8.025730094913971e-16,9.764679851711886e-14,2.763777682490546e-17,5.2924138432530623e-11,1.911152603199657e-23,1.0773927727854093e-07,4.840108006677193e-08,1.8925424730042282e-16,6.722132223580411e-22,6.220187679379709e-08,0.0002001627275897709,3.8875257798344645e-11,8.8311791196078e-13
5.675771646040736e-13,0.1547348997255798,0.0,0.3842032627598444,0.031075016060505212,0.3192048427792914,0.35027381277047087,0.20701176042726668,0.09201699324850415,0.0,2.1699986160168545e-19,8.264473214736952e-06,2.1974679435529354e-15,0.0,2.8157077495468663e-27,1.3586404782629659e-11,5.73712270107618e-22,1.4370705719935242e-16,6.434463237923435e-26,3.856729594558496e-12,3.2076256891771033e-10,3.700380599103922e-40,1.8434520278401205e-06,8.845033381486802e-26,2.011324265916043e-17,5.5978311727086005e-33,8.264892164119519e-06,6.8737051000104805e-31,1.2012762746687534e-06,4.0010957672306073e-07,4.833577293463129e-07,3.6416163114444674e-07,3.030803528707785e-07,1.8425345454791338e-07,1.3712967461608112e-07,4.640016849412169e-09,0.0002029397843890188,2.1597492343109452e-10,2.0413364356998314e-08,1.772202272951901e-08,1.2243040569523877e-06,1.493922628985524e-07,9.482370337461253e-12,3.0758434053676064e-10,4.696114911175451e-09,1.9424292613123534e-09,8.207572876345671e-16,1.0138512547036693e-13,2.852916645509615e-17,5.4052168644950036e-11,2.036113735551902e-23,1.0883272662993056e-07,4.8761305477562017e-08,1.95423580152824e-16,7.127266762897168e-22,6.286114898105737e-08,0.0002022877775318623,4.052681207843932e-11,9.60760817796063e-13
