Time (s),Volume (m^3),Ne,X(1),NH3(2),NH2OH(3),HNO3(4),CH3OH(5),H2O(6),N2(7),O2(8),NO2(9),NO(10),N2O(11),CO2(12),H2(13),CO(14),CH4(15),C2H6(16),CH2O(17),CH3(18),C3H8(19),H(20),C2H5(21),HCO(22),CH3CHO(23),OH(24),C2H4(25),H2OX(30),H3NOX(205),HX(26),HNO3X(208),CH4OX(211),CH3OX(210),H2NOX(204),HOX(29),H2NO(88),HNOX(526),H3NX(202),NX(608),OX(27),HNX(525),H2X(216),H2NX(201),CH2X(34),CHX(35),CX(33),SX(667),NO2X(206),SX(613),SX(725),CH2OX(511),CHOX(665),NO2X(213),SX(672),H2NO3(231),CH2NX(666),CNO2X(792),SX(731),S(698),S(882),CH3NX(657),HN2O2(399),SX(545),H2NOX(203),SX(542),SX(1241),HNOH(93),S(1037),SX(481),SX(1371),SX(482),CNO2X(669),HNO2X(492)
5.541292429818734e-12,0.13560010218963095,0.0,33.666882747705664,0.031000809594832163,0.318662359370963,0.35007786609125036,0.20669531346145298,0.09166545948367276,5.553541001041583e-31,1.5733973653355557e-16,2.5351020931211827e-05,3.6770445836592183e-14,1.32484916659962e-19,4.804260188820608e-23,1.0902813082531152e-08,5.173513623743372e-18,5.573066776216556e-16,5.251177163634801e-25,5.234954776996096e-09,1.837175540426602e-10,5.036158604348016e-39,9.085155280048683e-07,1.7524864109449586e-25,9.967792901315306e-15,3.615021642865725e-29,2.582521955909423e-05,1.8499605487981803e-27,0.00035229796318929927,0.00018396937122798273,0.0008421767580145725,0.00024097631471939093,0.00017414050330065702,0.00012445800263089906,0.00017079742378367974,7.610796461694808e-05,8.378579576807565e-05,2.2502071586832493e-05,1.728510098940931e-05,4.072786127071231e-06,0.00010524228288505627,8.368033576155194e-05,1.3697221088883043e-11,7.107010708239943e-05,1.6508543490991166e-09,8.216617840814401e-08,1.8067159726752978e-07,1.6614607885925852e-05,4.8946493259621653e-05,3.852869097450262e-08,3.384079269198326e-06,3.2306853226217927e-12,5.112099312175948e-10,1.5051258666537564e-07,9.434333008137692e-12,8.262961797473783e-05,9.944543262730448e-10,6.891710530383621e-16,1.4221633444742941e-06,6.631760745830121e-08,3.3351800801950522e-06,3.2575239555671245e-12,2.729269401425508e-07,5.126756802601838e-10,8.267369292784783e-05,4.911551469159552e-10,4.549945198955587e-16,7.326660285552112e-05,1.0028092835309665e-12,3.3845477417595365e-07,5.524765870341334e-13,1.3411441135454887e-08,2.7118780212796373e-12,1.8533735393764526e-11
5.553656510581754e-12,0.13560010218963095,0.0,33.66687760795715,0.03100065873807049,0.31866078024668354,0.350077157580339,0.2066947931907155,0.09166538328319017,5.639887412178815e-31,1.5890044515768526e-16,2.5407224587320626e-05,3.701524280644408e-14,1.3393302187181387e-19,4.8574874062571964e-23,1.0990912338489643e-08,5.218660766278433e-18,5.597950757935948e-16,5.286392784985891e-25,5.2572869250890985e-09,1.8412719388880041e-10,5.0925768070396534e-39,9.10496085961948e-07,1.7642389349338456e-25,1.0033317054842958e-14,3.655111592868149e-29,2.5884446776930476e-05,1.866223712331727e-27,0.0003523736700275523,0.00018408356016765418,0.0008446952243126832,0.00024131496673545166,0.00017434246773844402,0.00012469820868676849,0.00017105404149863766,7.621473349878034e-05,8.397311462475773e-05,2.2574971876232576e-05,1.7292507372770296e-05,4.086531192288148e-06,0.00010564680451367146,8.400024378225646e-05,1.3837165715370985e-11,7.115207387393201e-05,1.6540408174174143e-09,8.232542438096705e-08,1.8086092768801632e-07,1.6687686319542706e-05,4.901578057760624e-05,3.861017678456772e-08,3.4165295467555996e-06,3.2450937845503854e-12,5.135178436784904e-10,1.511792336506899e-07,9.462754937735336e-12,8.281290518964043e-05,9.984908239631037e-10,6.929874686044402e-16,1.4268042134046873e-06,6.651403520359392e-08,3.354360633318571e-06,3.2678673493464085e-12,2.7522514234279277e-07,5.177850250552975e-10,8.287829252591258e-05,4.965109148244918e-10,4.613190702159102e-16,7.357354118746533e-05,1.0138729030156447e-12,3.3992180431258e-07,5.562482070448342e-13,1.3500066675476879e-08,2.7186885215486607e-12,1.8634920582505904e-11
5.566020591344773e-12,0.13560010218963095,0.0,33.66687246911081,0.031000507913151124,0.31865920129393827,0.3500764497215077,0.20669427345655522,0.09166530770069571,5.727366513815374e-31,1.6047298710665956e-16,2.5463426680772518e-05,3.7261116121074603e-14,1.3539331055041428e-19,4.911182767447442e-23,1.1079531840226247e-08,5.264100254129137e-18,5.622890115292093e-16,5.321765448324755e-25,5.279662119319521e-09,1.8453683269882531e-10,5.1494994367814015e-39,9.124764612514894e-07,1.7760438680780968e-25,1.009912213014777e-14,3.695554653822073e-29,2.5943686326557617e-05,1.8825925539010245e-27,0.0003524487616424419,0.00018419720077194338,0.0008472154812160711,0.00024165296837458318,0.00017454389650409236,0.00012493826330655698,0.00017130992020357328,7.632132704114394e-05,8.416043578671785e-05,2.264783522942342e-05,1.7299892363678612e-05,4.100264921709923e-06,0.00010605189298860407,8.432048542441806e-05,1.3978239564431212e-11,7.123377327525198e-05,1.6572252774752485e-09,8.248457130815287e-08,1.8105054993354469e-07,1.67609196719002e-05,4.9084831477625615e-05,3.869131176028748e-08,3.449157750021964e-06,3.259530573585168e-12,5.158319638193869e-10,1.518473282688148e-07,9.491219018031061e-12,8.299618775328043e-05,1.0025346994701806e-09,6.968182832333979e-16,1.4314404469844091e-06,6.671014030265656e-08,3.3735914327254266e-06,3.2782102570999963e-12,2.7753651816403836e-07,5.229322269346598e-10,8.308295477553628e-05,5.019115686431449e-10,4.677171513419273e-16,7.38809329933073e-05,1.0250313096816475e-12,3.413918119773622e-07,5.600382828191403e-13,1.3589075913909045e-08,2.7254984088333425e-12,1.8736427429208436e-11
5.578384672107793e-12,0.13560010218963095,0.0,33.66686733116182,0.031000357120026592,0.31865762251195806,0.3500757425135085,0.2066937542575537,0.09166523273118775,5.815990347874128e-31,1.620574236543327e-16,2.55196272118397e-05,3.75080680769243e-14,1.3686585248784026e-19,4.9653493203180826e-23,1.116867349343264e-08,5.309833324256738e-18,5.647884847948476e-16,5.357295502634624e-25,5.302080332548548e-09,1.8494647047379686e-10,5.206929867676934e-39,9.144566539969552e-07,1.7879013268392643e-25,1.0165208681387974e-14,3.736353130357651e-29,2.6002938239865835e-05,1.8990675161533277e-27,0.0003525232430384084,0.0001843102957189388,0.0008497375242490805,0.00024199032088399375,0.000174744791015418,0.00012517816658603152,0.00017156506084744762,7.642774550560806e-05,8.434775925715958e-05,2.272066102850566e-05,1.7307256181030137e-05,4.1139873311341385e-06,0.00010645754737818385,8.464105918690189e-05,1.41204492936409e-11,7.131520595126086e-05,1.6604077305429046e-09,8.26436192552591e-08,1.8124046490866438e-07,1.683430782407726e-05,4.91536459694038e-05,3.877209693883624e-08,3.4819639525733307e-06,3.273995647855339e-12,5.181522983398191e-10,1.5251687035337602e-07,9.51972535006099e-12,8.317946566654951e-05,1.0065859465549436e-09,7.006635355582904e-16,1.436072068247239e-06,6.690592040771653e-08,3.3928723390042837e-06,3.2885526265362966e-12,2.7986110181079803e-07,5.281174594233618e-10,8.328767948126194e-05,5.073573634871007e-10,4.741894476904379e-16,7.418877692904104e-05,1.0362850710935822e-12,3.4286479594719043e-07,5.638468701643116e-13,1.3678469628441677e-08,2.7323076715040346e-12,1.88382563496165e-11
5.590748752870812e-12,0.13560010218963095,0.0,33.66686219410543,0.03100020635864997,0.31865604389997765,0.3500750359550955,0.2066932355922959,0.09166515836970539,5.905771053044978e-31,1.6365381623437122e-16,2.557582618079414e-05,3.7756100970044846e-14,1.3835071765745146e-19,5.019990125643064e-23,1.1258339206136353e-08,5.355861216095995e-18,5.672934955568741e-16,5.392983296896478e-25,5.324541537654523e-09,1.8535610721477432e-10,5.264871488833883e-39,9.164366643215484e-07,1.7998114276781363e-25,1.0231577262445744e-14,3.777509336868643e-29,2.6062202548650983e-05,1.915649042541893e-27,0.0003525971191791784,0.00018442284767365848,0.0008522613489505233,0.00024232702550849972,0.00017494515268648412,0.00012541791862089675,0.00017181946438535447,7.653398915267988e-05,8.453508503927664e-05,2.279344865975632e-05,1.7314599041770392e-05,4.127698437910742e-06,0.00010686376675211892,8.496196357188719e-05,1.4263801584910461e-11,7.139637256616998e-05,1.6635881778898221e-09,8.280256828781679e-08,1.8143067352901666e-07,1.6907850657660234e-05,4.922222406641593e-05,3.885253333905751e-08,3.5149482254492865e-06,3.2884889654327124e-12,5.204788539496788e-10,1.5318785973802102e-07,9.548274035970205e-12,8.336273893033804e-05,1.0106445590164998e-09,7.045232643894195e-16,1.4406990997684821e-06,6.710137318916188e-08,3.412203212083567e-06,3.2988944056647118e-12,2.821989273903278e-07,5.333408962011913e-10,8.349246644788924e-05,5.128485551147543e-10,4.807366484726616e-16,7.449707165241415e-05,1.0476347565977408e-12,3.443407549994367e-07,5.676740250118993e-13,1.3768248596444555e-08,2.739116298334638e-12,1.8940407759921743e-11
5.603112833633832e-12,0.13560010218963095,0.0,33.666857057936845,0.03100005562897491,0.3186544654572355,0.3500743300450257,0.2066927174593707,0.09166508461132812,5.9967208652887075e-31,1.6526222644014392e-16,2.5632023587907602e-05,3.8005217096099386e-14,1.39847976213377e-19,5.075108257067636e-23,1.1348530888695084e-08,5.402185171554726e-18,5.698040437816688e-16,5.428829180089064e-25,5.347045707532948e-09,1.8576574292281417e-10,5.323327704397041e-39,9.184164923482139e-07,1.81177428705474e-25,1.0298228426927412e-14,3.819025597531034e-29,2.6121479284614183e-05,1.9323375773252777e-27,0.00035267039498809586,0.00018453485928811365,0.0008547869508736219,0.0002426630834905304,0.0001751449829276111,0.0001256575195067951,0.00017207313177843874,7.664005824181775e-05,8.472241313625271e-05,2.2866197513624137e-05,1.7321921160910532e-05,4.141398260932221e-06,0.00010727055018149006,8.528319708486834e-05,1.4408303144513178e-11,7.147727378349203e-05,1.6667666207845966e-09,8.296141847133039e-08,1.8162117671985983e-07,1.698154805475189e-05,4.929056578587646e-05,3.8932621961030715e-08,3.5481106371671826e-06,3.3030104843326482e-12,5.228116373693369e-10,1.5386029625641868e-07,9.576865178982036e-12,8.354600754553516e-05,1.0147105306927338e-09,7.083975087143045e-16,1.4453215636573676e-06,6.729649633553128e-08,3.4315839112377843e-06,3.309235542794486e-12,2.8455002891218e-07,5.386027111000698e-10,8.369731548047595e-05,5.183853999256995e-10,4.873594477177008e-16,7.480581582293876e-05,1.0590809373209137e-12,3.4581968791195547e-07,5.715198034186212e-13,1.3858413594967094e-08,2.7459242784925675e-12,1.9042882076762722e-11
5.615476914396851e-12,0.13560010218963095,0.0,33.66685192265135,0.0309999049309556,0.3186528871829737,0.3500736247820582,0.20669219985737075,0.09166501145117541,6.088852118341557e-31,1.6688271602461176e-16,2.5688219433451605e-05,3.825541875036276e-14,1.4135769849000116e-19,5.130706801132446e-23,1.1439250453791e-08,5.4488064350133664e-18,5.723201294356279e-16,5.464833501188899e-25,5.369592815096455e-09,1.8617537759897007e-10,5.382301933581587e-39,9.203961381996391e-07,1.8237900214283395e-25,1.0365162728163642e-14,3.8609042463216716e-29,2.6180768479361313e-05,1.949133565566645e-27,0.00035274307534845093,0.00018464633320137183,0.0008573143255859512,0.00024299849607013247,0.00017534428314538636,0.0001258969693393067,0.00017232606399381645,7.674595303144425e-05,8.49097435512616e-05,2.293890698472486e-05,1.732922275154317e-05,4.155086820623935e-06,0.00010767789673874516,8.560475823465601e-05,1.455396070311475e-11,7.155791026603275e-05,1.6699430604950419e-09,8.312016987127717e-08,1.8181197541602317e-07,1.7055399897979902e-05,4.935867114872703e-05,3.901236378673775e-08,3.581451253736055e-06,3.3175601625149898e-12,5.251506553297574e-10,1.5453417974225946e-07,9.605498883359747e-12,8.372927151302873e-05,1.0187838554606269e-09,7.122863076947618e-16,1.4499394815486085e-06,6.749128755350351e-08,3.451014295093855e-06,3.3195759865335525e-12,2.8691444028775883e-07,5.439030781014926e-10,8.390222638433983e-05,5.239681549587133e-10,4.940585442955778e-16,7.51150081019024e-05,1.0706241861691966e-12,3.4730159346308276e-07,5.753842615670861e-13,1.3948965400738489e-08,2.7527316015278763e-12,1.9145679717224463e-11
5.627840995159871e-12,0.13560010218963095,0.0,33.66684678824426,0.030999754264546753,0.3186513090764382,0.3500729201649546,0.20669168278489242,0.09166493888440652,6.182177244220735e-31,1.6851534690021618e-16,2.574441371769745e-05,3.8506708227721794e-14,1.4287995500144584e-19,5.1867888572975904e-23,1.1530499816425076e-08,5.495726253324533e-18,5.748417524851625e-16,5.500996609170262e-25,5.392182833274812e-09,1.8658501124429277e-10,5.4417976107062974e-39,9.223756019982542e-07,1.8358587472574386e-25,1.0432380719209648e-14,3.903147627036871e-29,2.624007016440261e-05,1.9660374531330676e-27,0.00035281516510380544,0.00018475727203962,0.0008598434686693803,0.00024333326448497435,0.00017554305474267457,0.00012613626821394956,0.0001725782620044938,7.685167377895898e-05,8.509707628746716e-05,2.3011576471836182e-05,1.7336504024858123e-05,4.168764138934071e-06,0.0001080858054976939,8.592664553337815e-05,1.4700781015802765e-11,7.163828267588275e-05,1.67311749828814e-09,8.32788225531073e-08,1.8200307056090988e-07,1.7129406070505226e-05,4.942654017962443e-05,3.9091759779481345e-08,3.6149701386709403e-06,3.332137957884994e-12,5.274959145726062e-10,1.552095100292555e-07,9.634175254376976e-12,8.391253083370542e-05,1.0228645272365648e-09,7.161897006670363e-16,1.4545528745949654e-06,6.768574456788605e-08,3.4704942216374158e-06,3.3299156857873867e-12,2.892921953298796e-07,5.492421713339656e-10,8.410719896505968e-05,5.295970778897294e-10,5.00834641940879e-16,7.542464715237848e-05,1.082265077826787e-12,3.487864704316364e-07,5.79267455766656e-13,1.4039904790167807e-08,2.759538257363491e-12,1.9248801098838113e-11
5.64020507592289e-12,0.13560010218963095,0.0,33.666841654710865,0.030999603629703665,0.31864973113687856,0.3500722161924788,0.20669116624053557,0.0916648669062201,6.276708773730708e-31,1.7016018113876734e-16,2.5800606440916226e-05,3.875908782267551e-14,1.4441481644105129e-19,5.2433575379666726e-23,1.1622280893911405e-08,5.542945875812585e-18,5.7736891289670045e-16,5.537318853005208e-25,5.414815735014899e-09,1.8699464385983043e-10,5.501818185226761e-39,9.243548838662335e-07,1.8479805809997811e-25,1.0499882952845374e-14,3.9457580933110267e-29,2.629938437115219e-05,1.9830496866948274e-27,0.0003528866690583164,0.0001848676784162268,0.0008623743757200172,0.0002436673899703512,0.0001757412991186269,0.00012637541622617933,0.00017282972678928953,7.69572207407515e-05,8.528441134802345e-05,2.3084205377892665e-05,1.7343765190158032e-05,4.182430239324918e-06,0.00010849427553350226,8.624885749648094e-05,1.4848770862116137e-11,7.171839167440921e-05,1.6762899354299751e-09,8.343737658224331e-08,1.8219446310609745e-07,1.7203566456029826e-05,4.949417290692827e-05,3.917081088469232e-08,3.648667353005833e-06,3.3467438282942663e-12,5.298474218503517e-10,1.5588628695114045e-07,9.662894398280026e-12,8.40957855084505e-05,1.026952539976623e-09,7.2010772713891775e-16,1.459161763459874e-06,6.787986512160297e-08,3.4900235482191273e-06,3.3402545897578544e-12,2.9168332775233416e-07,5.546201650704447e-10,8.431223302847742e-05,5.352724270298066e-10,5.076884492759019e-16,7.573473163923695e-05,1.094004188754769e-12,3.5027431759691536e-07,5.831694424541436e-13,1.4131232539344143e-08,2.766344236284508e-12,1.935224663958041e-11
5.65256915668591e-12,0.13560010218963095,0.0,33.66683652204657,0.030999453026382132,0.31864815336354785,0.350071512863397,0.2066906502229041,0.09166479551185376,6.372459336970382e-31,1.7181728097133076e-16,2.5856797603378788e-05,3.901255982933542e-14,1.4596235368085419e-19,5.300415968510836e-23,1.1714595605871582e-08,5.590466554273179e-18,5.799016106366843e-16,5.573800581663564e-25,5.437491493280708e-09,1.8740427544662843e-10,5.562367121768599e-39,9.263339839254965e-07,1.860155639112351e-25,1.0567669981575694e-14,3.9887380086351973e-29,2.6358711130927582e-05,2.0001707137247272e-27,0.0003529575919770564,0.00018497755493180544,0.0008649070423481506,0.00024400087375918897,0.00017593901766869163,0.00012661441347138988,0.0001730804593327554,7.70625941722138e-05,8.547174873607449e-05,2.315679310998034e-05,1.735100645487383e-05,4.196085146762558e-06,0.00010890330592268737,8.657139264272959e-05,1.4997937046074417e-11,7.179823792224806e-05,1.679460373185873e-09,8.359583202407997e-08,1.823861540108151e-07,1.7277880938804472e-05,4.956156936268863e-05,3.9249518029207644e-08,3.6825429553082607e-06,3.3613777315416903e-12,5.322051839263633e-10,1.5656451034166937e-07,9.691656422259434e-12,8.427903553814806e-05,1.031047887676843e-09,7.240404267896006e-16,1.4637661683101358e-06,6.807364697568204e-08,3.5096021315609713e-06,3.3505926479420656e-12,2.9408787116945764e-07,5.60037233725776e-10,8.451732838069902e-05,5.409944613230847e-10,5.146206798343792e-16,7.604526022915456e-05,1.105842097189885e-12,3.517651337387001e-07,5.870902781946421e-13,1.4222949424036743e-08,2.7731495289289507e-12,1.945601675787336e-11
5.664933237448929e-12,0.13560010218963095,0.0,33.66683139024675,0.030999302454538476,0.3186465757557031,0.35007081017647784,0.20669013473060538,0.09166472469658403,6.469441663841093e-31,1.7348670878811397e-16,2.5912987205355784e-05,3.9267126541425783e-14,1.4752263777106346e-19,5.35796728729277e-23,1.1807445874229048e-08,5.638289542972839e-18,5.824398456715726e-16,5.610442144112932e-25,5.4602100810533236e-09,1.8781390600572917e-10,5.623447900160673e-39,9.283129022977081e-07,1.872384038051375e-25,1.0635742357630599e-14,4.03208974637569e-29,2.6418050474949324e-05,2.0174009824973886e-27,0.00035302793858633176,0.00018508690417427503,0.0008674414641781933,0.0002443337170820495,0.00017613621178462323,0.00012685326004491273,0.0001733304606250997,7.716779432775291e-05,8.565908845475452e-05,2.3229339079331267e-05,1.7358228024580102e-05,4.209728887709132e-06,0.00010931289574311213,8.689424949420904e-05,1.5148286396207057e-11,7.187782207929589e-05,1.6826288128204041e-09,8.3754188943984e-08,1.825781442409745e-07,1.735234940363589e-05,4.962872958263358e-05,3.932788212214468e-08,3.7165970016912476e-06,3.3760396253743525e-12,5.345692075749989e-10,1.5724418003461908e-07,9.720461434414744e-12,8.446228092368101e-05,1.035150564373486e-09,7.279878394673049e-16,1.468366108809719e-06,6.826708790924113e-08,3.529229827762535e-06,3.360929810131233e-12,2.9650585909570256e-07,5.654935518541345e-10,8.472248482809651e-05,5.467634403447365e-10,5.216320520848067e-16,7.63562315906251e-05,1.1177793831433055e-12,3.53258917637252e-07,5.910300196822165e-13,1.431505621969512e-08,2.77995412627759e-12,1.9560111872583695e-11
5.677297318211949e-12,0.13560010218963095,0.0,33.666826259306816,0.030999151914129566,0.3186449983126048,0.3500701081304925,0.2066896197622505,0.09166465445572579,6.567668584555458e-31,1.751685271383517e-16,2.596917524711762e-05,3.952279025228389e-14,1.4909573993953416e-19,5.416014645690721e-23,1.1900833623203477e-08,5.686416098648508e-18,5.849836179678393e-16,5.647243889318693e-25,5.482971471330914e-09,1.8822353553817255e-10,5.685064015468304e-39,9.302916391042795e-07,1.884665894272322e-25,1.0704100632965411e-14,4.075815689792623e-29,2.6477402434340498e-05,2.034740942088565e-27,0.0003530977135739973,0.0001851957287189227,0.0008699776368486272,0.00024466592116713435,0.00017633288285449247,0.00012709195604201755,0.00017357973166211033,7.727282146080319e-05,8.584643050718791e-05,2.33018427013178e-05,1.7365430103010326e-05,4.223361490112296e-06,0.00010972304407397997,8.721742657632482e-05,1.5299825765582628e-11,7.195714480470221e-05,1.685795255597153e-09,8.391244740729384e-08,1.8277043476934118e-07,1.7426971735893878e-05,4.969565360615654e-05,3.940590405424705e-08,3.7508295458281175e-06,3.3907294674884776e-12,5.369394995816932e-10,1.579252958637878e-07,9.74930954372576e-12,8.464552166593088e-05,1.0392605641432805e-09,7.3195000518849e-16,1.472961604112394e-06,6.846018571947374e-08,3.5489064923072907e-06,3.3712660264095208e-12,2.989373249452159e-07,5.709892941464663e-10,8.492770217730909e-05,5.525796242989073e-10,5.287232894541795e-16,7.666764439396953e-05,1.1298166283993793e-12,3.5475566807331323e-07,5.949887237406829e-13,1.4407553701449191e-08,2.786758019644964e-12,1.9664532403022414e-11
