Time (s),Volume (m^3),Ne,X(1),NH3(2),NH2OH(3),HNO3(4),CH3OH(5),H2O(6),N2(7),O2(8),NO2(9),NO(10),N2O(11),CO2(12),H2(13),CO(14),CH4(15),C2H6(16),CH2O(17),CH3(18),C3H8(19),H(20),C2H5(21),HCO(22),CH3CHO(23),OH(24),C2H4(25),H2OX(30),H3NOX(205),HX(26),HNO3X(208),CH4OX(211),CH3OX(210),H2NOX(204),HOX(29),H2NO(88),HNOX(526),H3NX(202),NX(608)
7.273150530514503e-12,0.09987580875752079,0.0,24.79694211959459,0.031020247247572054,0.3187694802185722,0.3501165400987666,0.20661965949457256,0.09164461386398859,0.0,5.751362468508594e-22,7.434238976348978e-07,4.540397216450851e-19,0.0,1.6890287668977236e-30,1.764801820462564e-09,4.1702141591975383e-22,2.368235260223375e-22,1.841881902477759e-31,3.799698155982655e-11,3.826086698527907e-14,2.910223681724412e-50,2.2516131230409086e-10,2.3029419903465423e-33,8.123844021720814e-21,3.5755362644064223e-38,7.364317460737464e-07,5.598699146883682e-34,0.00037345876124517515,0.000420617934866583,0.00039204449805793515,0.0003675086168750066,0.00023177242071476382,0.00016078822689249555,0.00020803016454109207,5.579474601240266e-07,2.468269107803484e-10,1.1125271749999969e-05,5.486301561235979e-05,4.2803979812595763e-07
7.308876373019691e-12,0.09987580875752079,0.0,24.79693335335747,0.031020037421879,0.31876647645287964,0.35011490389143407,0.2066181249481084,0.09164446837402523,0.0,5.836509356682755e-22,7.470737436389701e-07,4.6077844018582825e-19,0.0,1.739356741646477e-30,1.7932091160161527e-09,4.252552372468719e-22,2.391538066816042e-22,1.869144730610275e-31,3.83710526437088e-11,3.8448639720007316e-14,2.982375934789659e-50,2.2627995231086183e-10,2.337029239023804e-33,8.284294441817547e-21,3.682070525535027e-38,7.40013049344898e-07,5.7094793364318845e-34,0.0003736036561691594,0.0004222995158222148,0.0003942779596130832,0.0003691411743615525,0.0002325179310202927,0.00016157726267688712,0.0002092306447731701,5.651344646278458e-07,2.4815225479020097e-10,1.1240451507310566e-05,5.507284130541551e-05,4.345632203450074e-07
7.34460221552488e-12,0.09987580875752079,0.0,24.796924593227835,0.031019828089357146,0.31876347389149906,0.35011326926199027,0.20661659330055981,0.09164432564475346,0.0,5.922492294088654e-22,7.507235725943314e-07,4.675837226358701e-19,0.0,1.790927588129314e-30,1.8219401583646028e-09,4.336102160608368e-22,2.4149548210497693e-22,1.8966751509970726e-31,3.874695490542129e-11,3.863641106146479e-14,3.0559519673412275e-50,2.273987679426958e-10,2.3714510632761963e-33,8.447106553646907e-21,3.7912355041641767e-38,7.43594004804757e-07,5.821895113196348e-34,0.00037374579059480445,0.0004239778260755004,0.0003965141809500451,0.0003707721539763807,0.00023326054882756345,0.0001623662920420937,0.00021043249074652489,5.723889784087213e-07,2.494786942065877e-10,1.1356264540802347e-05,5.528217382726639e-05,4.41154014320795e-07
7.380328058030067e-12,0.09987580875752079,0.0,24.796915839139963,0.031019619248847555,0.31876047253215756,0.35011163620891034,0.20661506454071896,0.09164418562363158,0.0,6.009315361309836e-22,7.543733845174227e-07,4.744559012596051e-19,0.0,1.8437657182455937e-30,1.8509971836494753e-09,4.420875308999904e-22,2.4384855211327866e-22,1.92447446848316e-31,3.912468833007966e-11,3.8824181012280895e-14,3.1309727406533604e-50,2.2851775989302091e-10,2.4062090945718068e-33,8.612303336902601e-21,3.9030828663576164e-38,7.471746125281926e-07,5.9359624898899935e-34,0.00037388521706663145,0.00042565287206154293,0.0003987531587056756,0.00037240155724430345,0.0002340002853330534,0.00016315531499952926,0.00021163569750430678,5.797113680998438e-07,2.508062289060933e-10,1.1472711275763405e-05,5.549101433685829e-05,4.478125495490129e-07
7.416053900535256e-12,0.09987580875752079,0.0,24.796907091029194,0.031019410899194,0.31875747237258656,0.35011000473067116,0.2066135386574213,0.09164404825911798,0.0,6.096982638876328e-22,7.580231794246691e-07,4.813953084172076e-19,0.0,1.897895901107723e-30,1.8803824342965353e-09,4.506883659266694e-22,2.462130165274103e-22,1.9525439878882699e-31,3.950425290282602e-11,3.901194957507484e-14,3.207459420568974e-50,2.2963692885407208e-10,2.4413049643470793e-33,8.779907880963857e-21,4.017665034081196e-38,7.507548725901911e-07,6.051697557096671e-34,0.00037402198712902185,0.00042732466020316154,0.0004009948895215855,0.00037402938568865544,0.00023473715168989678,0.00016394433156056073,0.00021284026010029097,5.87102000550144e-07,2.5213485876533137e-10,1.1589792134345926e-05,5.5699363990412894e-05,4.5453919577216814e-07
7.451779743040444e-12,0.09987580875752079,0.0,24.79689834883189,0.03101920303924298,0.31875447341052204,0.3501083748257506,0.20661201563954562,0.09164391350065232,0.0,6.185498207264704e-22,7.616729573324798e-07,4.884022765650029e-19,0.0,1.9533432664933712e-30,1.910098159013664e-09,4.594139109260756e-22,2.485888751683496e-22,1.9808850140069155e-31,3.98856486088288e-11,3.919971675245577e-14,3.285433378490237e-50,2.3075627551689225e-10,2.4767403040068862e-33,8.949943384873262e-21,4.135035192506275e-38,7.543347850658548e-07,6.169116483269528e-34,0.0003741561513452536,0.00042899319691091397,0.0004032393700441331,0.000375655640831294,0.00023547115900805323,0.00016473334173650842,0.00021404617359885642,5.945612428222674e-07,2.534645836609454e-10,1.1707507535574198e-05,5.590722394143408e-05,4.6133432297775493e-07
7.487505585545632e-12,0.09987580875752079,0.0,24.79688961248543,0.031018995667843694,0.3187514756437047,0.35010674649262835,0.20661049547601368,0.09164378129863657,0.0,6.274866146898156e-22,7.653227182572483e-07,4.954771382558346e-19,0.0,2.0101333083139878e-30,1.940146612788759e-09,4.682653613051445e-22,2.5097612785715105e-22,2.009498851608449e-31,4.0268875433282624e-11,3.938748254702268e-14,3.3649161923691347e-50,2.3187580057133472e-10,2.512516744924608e-33,9.12243315731462e-21,4.2552472973475966e-38,7.579143500304037e-07,6.288235514729344e-34,0.00037428775931617586,0.00043065848858312073,0.00040548659692441624,0.00037728032419260133,0.00023620231835447454,0.00016552234553864615,0.00021525343307496515,6.020894621905518e-07,2.54795403469608e-10,1.182585789535261e-05,5.611459534071437e-05,4.681983013964326e-07
7.52323142805082e-12,0.09987580875752079,0.0,24.79688088192816,0.031018788783848072,0.31874847906987963,0.35010511972978553,0.20660897815579007,0.09164365160441701,0.0,6.365090538146572e-22,7.689724622153524e-07,5.026202261394352e-19,0.0,2.0682918880996333e-30,1.970530056887616e-09,4.772439180914153e-22,2.533747744149441e-22,2.0383868054371217e-31,4.065393336140822e-11,3.957524696136457e-14,3.4459296476979807e-50,2.3299550470606437e-10,2.548635918442199e-33,9.2974006165908e-21,4.3783560822356345e-38,7.614935675591743e-07,6.409070975662892e-34,0.00037441685969852784,0.0004323205416058884,0.00040773656681826346,0.00037890343729148616,0.00023693064075327135,0.0001663113429782014,0.0002164620336141417,6.096870261390127e-07,2.561273180680215e-10,1.1944843626473657e-05,5.632147933634123e-05,4.7513150150020714e-07
7.558957270556008e-12,0.09987580875752079,0.0,24.796872157099433,0.03101858238611071,0.3187454836867964,0.35010349453570466,0.2066074636678822,0.0916435243702659,0.0,6.456175461326594e-22,7.726221892231536e-07,5.098318729627911e-19,0.0,2.127845238500095e-30,2.0012507588517976e-09,4.863507879319024e-22,2.5578481466293307e-22,2.067550180212139e-31,4.104082237845236e-11,3.976300999806037e-14,3.528495738499908e-50,2.3411538860856e-10,2.585099455870265e-33,9.474869290601634e-21,4.504417066123399e-38,7.650724377276205e-07,6.531639268121305e-34,0.0003745435002229091,0.00043397936235313255,0.00040998927638622546,0.00038052498164538453,0.00023765613718587894,0.00016710033406635582,0.00021767197031245176,6.173543023593274e-07,2.574603273329173e-10,1.2064465138625904e-05,5.6527877073703517e-05,4.821342940006184e-07
7.594683113061197e-12,0.09987580875752079,0.0,24.79686343793952,0.031018376473488915,0.3187424894922092,0.3501018709088697,0.2066059520013401,0.09164339954936426,0.0,6.548124996701692e-22,7.762718992969979e-07,5.171124115705126e-19,0.0,2.188819966802303e-30,2.0323109924964816e-09,4.955871830919654e-22,2.5820624842239654e-22,2.0969902806277206e-31,4.14295424696877e-11,3.995077165967909e-14,3.6126366683193156e-50,2.3523545296511545e-10,2.6219089884881293e-33,9.654862816821797e-21,4.6334865607276876e-38,7.686509606113135e-07,6.65595687201843e-34,0.00037466772771140787,0.0004356349571866019,0.0004122447222935674,0.000382144958770262,0.00023837881859122277,0.000167889318814245,0.0002188832382764821,6.250916587488287e-07,2.5879443114105676e-10,1.2184722838401936e-05,5.673378969549783e-05,4.892070498469313e-07
7.630408955566385e-12,0.09987580875752079,0.0,24.796854724389675,0.03101817104484268,0.31873949648387656,0.350100248847766,0.20660444314525597,0.09164327709578414,0.0,6.640943224482238e-22,7.799215924532155e-07,5.244621749051967e-19,0.0,2.2512430584640397e-30,2.063713037908299e-09,5.049543214541826e-22,2.6063907551468672e-22,2.1267084113531543e-31,4.182009362041264e-11,4.013853194877981e-14,3.6983748512122907e-50,2.3635569846084205e-10,2.6590661475439078e-33,9.837404942278697e-21,4.765621678004787e-38,7.722291362859417e-07,6.782040345129197e-34,0.0003747895880948937,0.000437287332455901,0.00041450290121025944,0.00038376337018061453,0.00023909869586588275,0.00016867829723295918,0.00022009583262331937,6.328994634084989e-07,2.6012962936923034e-10,1.2305617129306299e-05,5.693921834173478e-05,4.963501402243321e-07
7.666134798071573e-12,0.09987580875752079,0.0,24.79684601639202,0.031017966099034667,0.31873650465956166,0.350098628350881,0.20660293708876448,0.09164315696447206,0.0,6.734634224825575e-22,7.835712687081207e-07,5.3188149600779405e-19,0.0,2.315141880663925e-30,2.0954591814431545e-09,5.144534265172219e-22,2.6308329576122854e-22,2.1567058770328557e-31,4.2212475815951354e-11,4.0326290867911674e-14,3.7857329127369905e-50,2.3747612577966963e-10,2.696572564254581e-33,1.0022519523530399e-20,4.9008803376606e-38,7.758069648273113e-07,6.909906323087999e-34,0.00037490912642998105,0.0004389364944985133,0.0004167638098109695,0.0003853802173894707,0.00023981577986425726,0.0001694672693335431,0.00022130974848052974,6.407780846409684e-07,2.614659218942584e-10,1.2427148411763427e-05,5.7144164149745405e-05,5.035639365521287e-07
7.701860640576761e-12,0.09987580875752079,0.0,24.796837313889622,0.031017761634930224,0.3187335140170321,0.3500970094167027,0.20660143382104215,0.09164303911123206,0.0,6.82920207783608e-22,7.872209280780121e-07,5.393707080179734e-19,0.0,2.3805441858676937e-30,2.1275517157240358e-09,5.240857273947156e-22,2.6553890898351964e-22,2.186983982286422e-31,4.26066890416535e-11,4.0514048419614003e-14,3.8747336909439924e-50,2.3859673560434913e-10,2.7344298698060597e-33,1.0210230526643536e-20,5.039321274695202e-38,7.793844463113452e-07,7.039571519387047e-34,0.00037502638691566957,0.0004405824496398252,0.000419027444775054,0.0003869955019083925,0.00024053008139872663,0.00017025623512699646,0.00022252498098613823,6.487278909485213e-07,2.6280330859299046e-10,1.2549317083125547e-05,5.734862825418739e-05,5.10848810481957e-07
7.73758648308195e-12,0.09987580875752079,0.0,24.79682861682641,0.03101755765139736,0.31873052455405976,0.35009539204372114,0.20659993333130755,0.0916429234927096,0.0,6.924650863565236e-22,7.908705705791726e-07,5.469301441744836e-19,0.0,2.4474781154107462e-30,2.159992939638796e-09,5.338524588141325e-22,2.680059150031298e-22,2.217544031708692e-31,4.300273328289426e-11,4.070180460641629e-14,3.9654002373666106e-50,2.3971752861645345e-10,2.7726396953532625e-33,1.0400562027171262e-20,5.181004046981805e-38,7.82961580814084e-07,7.171052725374771e-34,0.00037514141290966843,0.00044222520419314837,0.00042129380278655023,0.00038860922524747735,0.00024124161123981585,0.00017104519462427388,0.00022374152528860814,6.567492510311002e-07,2.641417893423059e-10,1.2672123537680557e-05,5.755261178705146e-05,5.182051338959891e-07
7.773312325587138e-12,0.09987580875752079,0.0,24.796819925147204,0.031017354147306747,0.3187275362684215,0.3500937762304276,0.20659843560882094,0.09164281006637535,0.0,7.020984662011707e-22,7.945201962278693e-07,5.545601378155178e-19,0.0,2.5159722030969685e-30,2.1927851583379396e-09,5.437548611156538e-22,2.704843136417e-22,2.2483873298697984e-31,4.3400608525074196e-11,4.0889559430838264e-14,4.057755818011179e-50,2.4083850549638e-10,2.8112036720201785e-33,1.0593538210131177e-20,5.325989042880139e-38,7.865383684116866e-07,7.30436681025418e-34,0.00037525424694440963,0.0004438647644597436,0.0004235628805341672,0.0003902213889153593,0.00024195038011635636,0.0001718341478362854,0.00022495937654682055,6.648425337843199e-07,2.654813640191137e-10,1.27955681666599e-05,5.7756115877667556e-05,5.256332789051493e-07
7.809038168092326e-12,0.09987580875752079,0.0,24.796811238797655,0.031017151121531698,0.3187245491578979,0.3500921619753149,0.20659694064288414,0.09164269879050968,0.0,7.118207553121405e-22,7.981698050403538e-07,5.622610223790746e-19,0.0,2.5860553788138336e-30,2.225930683232373e-09,5.537941802510463e-22,2.7297410472094296e-22,2.2795151813152258e-31,4.380031475361914e-11,4.1077312895389885e-14,4.1518239143472986e-50,2.4195966692335174e-10,2.8501234308999415e-33,1.0789183369983297e-20,5.474337488884226e-38,7.901148091804291e-07,7.439530721081267e-34,0.0003753649307427562,0.00044550113672884277,0.00042583467471127816,0.0003918319944192103,0.0002426563987156479,0.00017262309477389658,0.00022617852993005375,6.730081082974822e-07,2.668220325003522e-10,1.2919651358246441e-05,5.795914165271118e-05,5.331336178473332e-07
7.844764010597514e-12,0.09987580875752079,0.0,24.796802557724277,0.031016948572948202,0.31872156322027456,0.35009054927687744,0.20659544842284042,0.09164258962418707,0.0,7.216323616787554e-22,8.018193970328613e-07,5.700331314033195e-19,0.0,2.657756972163751e-30,2.25943183199116e-09,5.639716677825397e-22,2.7547528806264234e-22,2.310928890565863e-31,4.420185195398004e-11,4.126506500257145e-14,4.247628224298057e-50,2.430810135754194e-10,2.889400603054899e-33,1.0987521910608025e-20,5.626111457304538e-38,7.936909031967055e-07,7.5765614827633905e-34,0.0003754735052334113,0.00044713432727767297,0.00042810918201591187,0.0003934410432647423,0.000243359677683619,0.00017341203544792868,0.00022739898061796286,6.81246343851595e-07,2.681637946629897e-10,1.3044373497582262e-05,5.8161690236209586e-05,5.407065232856302e-07
7.880489853102702e-12,0.09987580875752079,0.0,24.796793881874382,0.03101674650043486,0.3187185784533415,0.35008893813361075,0.20659395893807425,0.09164248252726113,0.0,7.315336932850761e-22,8.054689722216124e-07,5.778767985269445e-19,0.0,2.731106716111695e-30,2.293290928539243e-09,5.742885808817014e-22,2.7798786348865233e-22,2.3426297621180624e-31,4.460522011163298e-11,4.145281575487352e-14,4.345192663230211e-50,2.4420254612946323e-10,2.929036819516678e-33,1.1188578345284125e-20,5.781373873984553e-38,7.972666505370275e-07,7.71547619805766e-34,0.0003755800105660348,0.00044876434237147903,0.00043038639915074414,0.00039504853695620823,0.00024406022762498732,0.00017420096986915876,0.0002286207238005596,6.895576099173966e-07,2.695066503840239e-10,1.3169734966776533e-05,5.8363762749548076e-05,5.483523680065528e-07
7.91621569560789e-12,0.09987580875752079,0.0,24.79678521119612,0.03101654490287294,0.31871559485489265,0.3500873285440122,0.20659247217801122,0.0916423774603497,0.0,7.415251581099091e-22,8.091185306228108e-07,5.857923574895289e-19,0.0,2.8061347506490807e-30,2.3275103030551685e-09,5.847461823283144e-22,2.8051183082089756e-22,2.3746191004436936e-31,4.501041921207892e-11,4.164056515477712e-14,4.444541364944329e-50,2.4532426526119434e-10,2.9690337112862578e-33,1.139237729666672e-20,5.940188526051654e-38,8.008420512780247e-07,7.856292047569335e-34,0.0003756844861260716,0.00045039118826354616,0.00043266632282309004,0.0003966544769964036,0.00024475805910341913,0.00017498989804832032,0.00022984375467819152,6.979422761533835e-07,2.708505995404824e-10,1.3295736144913279e-05,5.856536031147614e-05,5.560715250182697e-07
7.951941538113079e-12,0.09987580875752079,0.0,24.79677654563842,0.031016343779146298,0.3187126124227269,0.3500857205065803,0.20659098813211801,0.09164227438482038,0.0,7.516071641268131e-22,8.127680722526458e-07,5.937801421318962e-19,0.0,2.882871626473893e-30,2.3620922919687806e-09,5.953457405092538e-22,2.8304718988137322e-22,2.406898209990194e-31,4.5417449240843766e-11,4.182831320475361e-14,4.545698682664914e-50,2.464461716451568e-10,3.0093929093340322e-33,1.15989434967653e-20,6.102620069702424e-38,8.044171054964452e-07,7.999026289750248e-34,0.00037578697054929764,0.0004520148711952233,0.00043494894974489525,0.00039825886488666795,0.00024545318264168836,0.00017577881999610283,0.00023106806846152222,7.064007124038425e-07,2.721956420094221e-10,1.34223774080592e-05,5.876648403811376e-05,5.638643675488416e-07
7.987667380618267e-12,0.09987580875752079,0.0,24.79676788515098,0.031016143128141452,0.3187096311546474,0.35008411401981526,0.2065895067899018,0.09164217326277607,0.0,7.617801193041061e-22,8.164175971272898e-07,6.018404863964734e-19,0.0,2.9613483086870694e-30,2.397039237958912e-09,6.060885294173644e-22,2.855939404921442e-22,2.439468395180627e-31,4.582631018347813e-11,4.201605990726484e-14,4.648689190030487e-50,2.4756826595472936e-10,3.050116044599886e-33,1.1808301786921733e-20,6.268734038022272e-38,8.079918132691547e-07,8.143696260897164e-34,0.00037588750173608924,0.00045363539739594555,0.000437234276632728,0.0003998617021268866,0.0002461456087218349,0.00017656773572315265,0.00023229366037151044,7.14933288696885e-07,2.7354177766793005e-10,1.3549659129271413e-05,5.8967135042957475e-05,5.717312690444648e-07
8.023393223123455e-12,0.09987580875752079,0.0,24.796759229684287,0.031015942948747523,0.3187066510484614,0.35008250908221844,0.20658802814091046,0.09164207405704126,0.0,7.720444316048715e-22,8.200671052629008e-07,6.099737243276473e-19,0.0,3.041596180505126e-30,2.4323534899510576e-09,6.169758286503414e-22,2.8815208247534557e-22,2.4723309604137354e-31,4.623700202555727e-11,4.220380526476311e-14,4.753537682083629e-50,2.486905488621266e-10,3.0912047479932534e-33,1.2020477117788292e-20,6.438596848839418e-38,8.115661746731373e-07,8.290319375150227e-34,0.0003759861168654207,0.00045525277308325736,0.00043952230020777067,0.00040146299021549147,0.0002468353477853222,0.0001773566452400727,0.00023352052563939044,7.235403752424887e-07,2.7488900639312294e-10,1.3677581678605237e-05,5.9167314436886675e-05,5.796726031677173e-07
