Time (s),Volume (m^3),Ne,X(1),NH3(2),NH2OH(3),HNO3(4),CH3OH(5),H2O(6),N2(7),O2(8),NO2(9),NO(10),N2O(11),CO2(12),H2(13),CO(14),CH4(15),C2H6(16),CH2O(17),CH3(18),C3H8(19),H(20),C2H5(21),HCO(22),CH3CHO(23),OH(24),C2H4(25),H2OX(30),H3NOX(205),HX(26),HNO3X(208),CH4OX(211),CH3OX(210),H2NOX(204),HOX(29),H2NO(88),HNOX(526),H3NX(202),NX(608),OX(27),HNX(525),H2X(216),H2NX(201),CH2X(34),CHX(35),CX(33),SX(667),NO2X(206),SX(613),SX(725),CH2OX(511),CHOX(665),NO2X(213),SX(672),H2NO3(231),CH2NX(666),CNO2X(792)
1.5930355443066583e-12,0.1547348997255798,0.0,38.41975177134378,0.03105013846257287,0.3186510325721221,0.3497909694856715,0.2068933589165724,0.09177022883572034,0.0,9.841860206713154e-18,2.3137882333050043e-05,4.738800240277229e-14,0.0,4.7273727361805896e-23,4.873070220501288e-10,2.543363592949747e-18,2.8391967079125556e-17,1.4220552290180826e-24,2.8787853295737235e-09,9.000255452579732e-10,6.441279589403443e-38,5.044889161363928e-06,1.9547977735490007e-24,4.266399574792123e-14,9.415718893487163e-29,2.3275917864553205e-05,2.8099334175824863e-27,0.00024766111083097535,7.95674445109207e-05,0.00018975140920804263,8.938888983227154e-05,7.49904160666592e-05,3.867509542964323e-05,7.360138634596657e-05,3.700358257156552e-05,0.0005687051918510645,4.525827514460939e-06,8.452263961572079e-06,3.392645943088414e-07,1.3523782753505073e-05,1.639507439107992e-05,2.534968284381935e-13,2.7078348559613878e-05,2.4559243646734475e-09,8.089320840067709e-08,6.529427444395923e-07,4.455162485349895e-06,1.7330625130934212e-05,1.2284112565000105e-07,1.889890495141466e-07,7.185815877349473e-13,1.749393308790813e-10,4.220322284895336e-08,1.0932933025072838e-11,0.0005636112231253614,3.214050870700306e-10,1.2068389365539598e-15
1.5983361375425839e-12,0.1547348997255798,0.0,38.41974896220238,0.031050060642234704,0.31864854737135645,0.34978872567673147,0.20689301131085752,0.09176977337658754,0.0,9.973177160764685e-18,2.321465533251704e-05,4.7861007955442636e-14,0.0,4.8056601354757323e-23,4.914783874551465e-10,2.5752271592886574e-18,2.8597220977875405e-17,1.4362955205252207e-24,2.8971796744956854e-09,9.030194232932427e-10,6.549144043570668e-38,5.0614987564384995e-06,1.9743728378392553e-24,4.3082194363202915e-14,9.571713829794968e-29,2.335358382750244e-05,2.8468927827752643e-27,0.0002481155737609356,7.97006382031083e-05,0.00019062372628872584,8.962573630880311e-05,7.519209162095951e-05,3.8787829498185105e-05,7.38846420782212e-05,3.712036591826178e-05,0.0005705933885374861,4.556129419330466e-06,8.461822022121317e-06,3.411587508460273e-07,1.3612032973683763e-05,1.6501394152431668e-05,2.563700164106026e-13,2.7147799268225443e-05,2.463085195682455e-09,8.113133560010861e-08,6.526581312462187e-07,4.488373124099876e-06,1.7385057457336893e-05,1.2362591709309936e-07,1.9241549308548075e-07,7.234618152652564e-13,1.7618359350355034e-10,4.248269229694189e-08,1.096146057216053e-11,0.0005654824895580074,3.23488721126657e-10,1.2145101684561632e-15
1.6036367307785094e-12,0.1547348997255798,0.0,38.41974615415639,0.03104998283921509,0.3186460623456085,0.34978648224055636,0.2068926639806316,0.09176931956108401,0.0,1.010590341710987e-17,2.329142692782854e-05,4.833714019959233e-14,0.0,4.8849754790446243e-23,4.956755969510847e-10,2.607384779875679e-18,2.8803316064930195e-17,1.450630550468788e-24,2.915627534620053e-09,9.060132962995828e-10,6.658448621709393e-38,5.078107219703931e-06,1.994078131339746e-24,4.350305804004856e-14,9.729758358945679e-29,2.34312511470535e-05,2.8842114765242038e-27,0.00024856839327188984,7.98332818278827e-05,0.00019149730483601009,8.986223749777397e-05,7.539349195318156e-05,3.890046673003013e-05,7.416792284035978e-05,3.7237121057248416e-05,0.0005724815584994609,4.5865158196737435e-06,8.471322342980085e-06,3.430468249184672e-07,1.3700561287913538e-05,1.6608021162594386e-05,2.5926776668163583e-13,2.721710405040554e-05,2.4702398760614964e-09,8.136925865671169e-08,6.523754513221178e-07,4.521678549864014e-06,1.7439447756122588e-05,1.24411354220773e-07,1.9588293387489687e-07,7.283580198499553e-13,1.7743115938940766e-10,4.276307180410768e-08,1.0989951311707457e-11,0.000567353729392191,3.2557537389821915e-10,1.2222046294530533e-15
1.608937324014435e-12,0.1547348997255798,0.0,38.41974334720119,0.03104990505341531,0.3186435774942855,0.34978423917664236,0.2068923169255192,0.09176886738326716,0.0,1.0240050582076616e-17,2.3368197119186036e-05,4.881640929973054e-14,0.0,4.9653287431908205e-23,4.998987661132723e-10,2.6398381969849682e-18,2.901025339434647e-17,1.4650606327853197e-24,2.9341288639681438e-09,9.09007164280976e-10,6.769207694903848e-38,5.094714551496122e-06,2.0139140855870483e-24,4.392659449393699e-14,9.889872394108006e-29,2.3508919822495812e-05,2.921891754708257e-27,0.00024901957530714996,7.99653776537766e-05,0.00019237214234155045,9.009839389949976e-05,7.559461743860115e-05,3.9013007208344037e-05,7.445122702566817e-05,3.735384802674064e-05,0.0005743697017401976,4.616986437463658e-06,8.480765296380317e-06,3.449287166604022e-07,1.3789367629344902e-05,1.6714954985972415e-05,2.62190231203906e-13,2.728626302332707e-05,2.4773884110932706e-09,8.160697774798604e-08,6.520947182862729e-07,4.5550786659340815e-06,1.7493795779336493e-05,1.2519748607744072e-07,1.9939157085866514e-07,7.332701914062913e-13,1.7868202774339896e-10,4.3044361250978646e-08,1.1018406239447746e-11,0.0005692249426311113,3.276650312619442e-10,1.2299223962559196e-15
1.6142379172503605e-12,0.1547348997255798,0.0,38.41974054133219,0.031049827284737274,0.31864109281679764,0.3497819964844866,0.2068919701451454,0.0917684168372159,0.0,1.0375630328258288e-17,2.3444965906790926e-05,4.929882541906728e-14,0.0,5.046729966731403e-23,5.041480108575028e-10,2.672589157348476e-18,2.921803402016433e-17,1.4795860814098949e-24,2.9526836166007643e-09,9.120010272413999e-10,6.88143572950306e-38,5.1113207521504335e-06,2.0338811321156946e-24,4.435281143356522e-14,1.0052075973513488e-28,2.3586589853119752e-05,2.9599358794400824e-27,0.0002494691257885353,8.009692793999954e-05,0.00019324823630526738,9.033420601357124e-05,7.57954684519822e-05,3.912545101622111e-05,7.47345530346061e-05,3.747054686399552e-05,0.0005762578182628982,4.647540993826565e-06,8.490151252199776e-06,3.4680432648546955e-07,1.3878451931217773e-05,1.682219518656715e-05,2.6513756260790024e-13,2.7355276305556334e-05,2.484530806055922e-09,8.18444930512142e-08,6.518159445141242e-07,4.588573376916666e-06,1.7548101278837807e-05,1.2598436239264868e-07,2.0294160251381448e-07,7.381983197878615e-13,1.799361978351516e-10,4.332656051809861e-08,1.1046826321147672e-11,0.0005710961292779612,3.2975767923945583e-10,1.237663544002343e-15
1.619538510486286e-12,0.1547348997255798,0.0,38.4197377365448,0.03104974953308355,0.3186386083125571,0.34977975416358686,0.20689162363913569,0.09176796791703065,0.0,1.051265439470379e-17,2.3521733290844455e-05,4.978439871951382e-14,0.0,5.1291892511692843e-23,5.0842344743974e-10,2.705639412150403e-18,2.9426658996407343e-17,1.4942072102761403e-24,2.9712917466181727e-09,9.149948851848259e-10,6.995147287435255e-38,5.127925822001684e-06,2.0539797024581773e-24,4.4781716560854323e-14,1.0216389260803934e-28,2.366426123821658e-05,2.998346119058765e-27,0.0002499170506164503,8.02279349364763e-05,0.00019412558423531287,9.056967433885524e-05,7.59960453675777e-05,3.923779823668407e-05,7.501789927482742e-05,3.758721760531743e-05,0.0005781459080707592,4.678179209053555e-06,8.499480577976829e-06,3.4867355506187643e-07,1.3967814126859183e-05,1.6929741327984442e-05,2.681099142039684e-13,2.74241440170387e-05,2.4916670662230676e-09,8.208180474346372e-08,6.515391411933489e-07,4.622162588677334e-06,1.760236400630701e-05,1.2677203354947806e-07,2.0653322684246483e-07,7.431423947846332e-13,1.811936689950448e-10,4.360966948602733e-08,1.1075212493379319e-11,0.0005729672893359275,3.3185330399246463e-10,1.2454281462898197e-15
1.6248391037222116e-12,0.1547348997255798,0.0,38.41973493283445,0.03104967179835732,0.3186361239809788,0.34977751221344167,0.2068912774071162,0.091767520616833,0.0,1.0651134587107508e-17,2.3598499271547757e-05,5.027313936168325e-14,0.0,5.2127167608652916e-23,5.12725192455821e-10,2.738990717021649e-18,2.963612937708252e-17,1.5089243333162309e-24,2.9899532081600468e-09,9.17988738115221e-10,7.110357026522241e-38,5.144529761384144e-06,2.074210228144948e-24,4.52133175709554e-14,1.0382832545378497e-28,2.3741933977078452e-05,3.037124748122552e-27,0.0002503633556699622,8.035840088388497e-05,0.0001950041836480363,9.080479937349578e-05,7.619634855913029e-05,3.935004895268429e-05,7.530126416119889e-05,3.770386028606343e-05,0.0005800339711669697,4.708900802611711e-06,8.508753638925084e-06,3.5053630328844394e-07,1.4057454149681038e-05,1.7037592973441914e-05,2.7110743998430947e-13,2.749286627908429e-05,2.498797196863782e-09,8.231891300158917e-08,6.512643183777208e-07,4.655846208286712e-06,1.7656583713253116e-05,1.275605505538231e-07,2.1016664139529762e-07,7.481024061229639e-13,1.824544406121504e-10,4.38936880353405e-08,1.110356566428556e-11,0.0005748384228081904,3.339518918186077e-10,1.253216275209699e-15
1.6301396969581372e-12,0.1547348997255798,0.0,38.419732130196614,0.031049594080462407,0.31863363982147996,0.34977527063355035,0.20689093144871337,0.09176707493076598,0.0,1.0791082777999048e-17,2.3675263849101828e-05,5.0765057504890816e-14,0.0,5.297322723210081e-23,5.170533628411602e-10,2.7726448320342775e-18,2.984644621618035e-17,1.523737764460891e-24,3.008667955405454e-09,9.209825860365457e-10,7.227079700793811e-38,5.161132570631547e-06,2.094573140704424e-24,4.564762215225541e-14,1.055142624274035e-28,2.381960806899838e-05,3.0762740474015893e-27,0.0002508080468068778,8.048832801369495e-05,0.00019588403206795076,9.103958161491505e-05,7.639637839987294e-05,3.946220324710171e-05,7.558464611581672e-05,3.782047494064874e-05,0.0005819220075547136,4.7397054931553535e-06,8.517970797947976e-06,3.523924722715342e-07,1.414737193317785e-05,1.7145749685776287e-05,2.741302946249566e-13,2.7561443214353896e-05,2.505921203242596e-09,8.255581800223428e-08,6.509914850391007e-07,4.689624143968431e-06,1.7710760151020893e-05,1.2834996500455702e-07,2.1384204329414806e-07,7.530783434656261e-13,1.8371851213224375e-10,4.417861604662972e-08,1.1131886714335912e-11,0.0005767095296979249,3.36053429147432e-10,1.2610280013813756e-15
1.6354402901940627e-12,0.1547348997255798,0.0,38.419729328626765,0.03104951637930328,0.31863115583348,0.3497730294234129,0.20689058576355443,0.09176663085299366,0.0,1.0932510906932864e-17,2.3752027023707544e-05,5.1260163307154444e-14,0.0,5.38301742879581e-23,5.214080758704538e-10,2.806603521695979e-18,3.005761056767467e-17,1.5386478176393966e-24,3.0274359425728094e-09,9.239764289527562e-10,7.345330160802121e-38,5.1777342500770876e-06,2.1150688716629863e-24,4.6084637986383095e-14,1.0722190894842964e-28,2.3897283513270178e-05,3.1157963038706735e-27,0.0002512511298638206,8.061771854820464e-05,0.00019676512702769962,9.127402155981453e-05,7.659613526252974e-05,3.957426120274505e-05,7.586804356802186e-05,3.7937061602552025e-05,0.0005838100172371681,4.770592998537296e-06,8.527132415653251e-06,3.542419633028792e-07,1.4237567410924518e-05,1.7254211027450652e-05,2.7717863348775984e-13,2.76298749468449e-05,2.5130390906195166e-09,8.279251992183409e-08,6.507206491175939e-07,4.7234963050489265e-06,1.776489307079813e-05,1.2914032906460006e-07,2.1755962925370453e-07,7.580701964118313e-13,1.8498588305588213e-10,4.44644534005025e-08,1.1160176497072639e-11,0.0005785806100082986,3.381579025365194e-10,1.2688633939866654e-15
1.6407408834299883e-12,0.1547348997255798,0.0,38.41972652812038,0.031049438694785002,0.31862867201640127,0.34977078858252986,0.20689024035126685,0.09176618837770126,0.0,1.1075430980677693e-17,2.382878879556567e-05,5.1758466925195163e-14,0.0,5.469811231587647e-23,5.257894491573817e-10,2.840868554944552e-18,3.0269623485522644e-17,1.553654806779576e-24,3.0462571239198482e-09,9.269702668678025e-10,7.46512335393608e-38,5.194334800053424e-06,2.135697852544984e-24,4.6524372748214893e-14,1.0895147170436041e-28,2.3974960309188497e-05,3.1556938107020058e-27,0.0002516926106563076,8.074657470057926e-05,0.00019764746606802273,9.150811970417597e-05,7.67956195193165e-05,3.9686222902351774e-05,7.615145495441326e-05,3.80536203043209e-05,0.0005856980002175045,4.8015630358200725e-06,8.536238850367342e-06,3.560846778383202e-07,1.4328040516574085e-05,1.7362976560561713e-05,2.802526126223681e-13,2.769816160187733e-05,2.5201508642500353e-09,8.3029018936617e-08,6.5045181756992e-07,4.757462601908996e-06,1.7818982223622835e-05,1.299316954329013e-07,2.2131959560230322e-07,7.630779544972605e-13,1.86256552936549e-10,4.475119997758225e-08,1.118843583984676e-11,0.0005804516637424739,3.4026529866774746e-10,1.2767225208043036e-15
1.6460414766659138e-12,0.1547348997255798,0.0,38.41972372867299,0.03104936102681329,0.31862618836966783,0.3497685481104028,0.2068898952114788,0.09176574749909511,0.0,1.1219855073405816e-17,2.3905549164876814e-05,5.225997851443757e-14,0.0,5.557714549095045e-23,5.301976006543125e-10,2.8754417051423773e-18,3.0482486023664793e-17,1.5687590458078125e-24,3.0651314537435913e-09,9.299640997856292e-10,7.58647432473573e-38,5.210934220892678e-06,2.1564605148727342e-24,4.696683410588072e-14,1.1070315865410996e-28,2.4052638456048757e-05,3.195968867257958e-27,0.000252132494978825,8.087489867488818e-05,0.00019853104673772353,9.174187654326247e-05,7.699483154194144e-05,3.979808842858815e-05,7.643487871885965e-05,3.8170151077577405e-05,0.0005875859564988876,4.832615321287171e-06,8.54529045814968e-06,3.5792051747747055e-07,1.4418791183855547e-05,1.7472045846846994e-05,2.833523887682078e-13,2.776630330608003e-05,2.5272565293851e-09,8.326531522260661e-08,6.501849964160355e-07,4.791522945937126e-06,1.787302736039044e-05,1.3072411731734534e-07,2.2512213830180686e-07,7.681016071940949e-13,1.875305213788628e-10,4.503885565850833e-08,1.1216665544543484e-11,0.0005823226909036066,3.423756043436848e-10,1.284605448244515e-15
1.6513420699018394e-12,0.1547348997255798,0.0,38.419720930280135,0.031049283375294442,0.3186237048927065,0.3497663080065339,0.20688955034381887,0.09176530821140236,0.0,1.1365795326882182e-17,2.3982308131841482e-05,5.276470822901025e-14,0.0,5.646737862542843e-23,5.346326486520051e-10,2.910324750070905e-18,3.069619923602485e-17,1.583960848649044e-24,3.0840588863803077e-09,9.32957927710176e-10,7.709398215206627e-38,5.227532512926443e-06,2.1773572901665283e-24,4.741202972076992e-14,1.1247717903146104e-28,2.4130317953147112e-05,3.236623779083842e-27,0.00025257078860490477,8.100269266614246e-05,0.00019941586659363557,9.197529257161952e-05,7.719377170160596e-05,3.990985786404937e-05,7.671831331250965e-05,3.8286653953023256e-05,0.0005894738860844767,4.863749570454257e-06,8.554287592806889e-06,3.597493839443086e-07,1.450981934657164e-05,1.7581418447692044e-05,2.864781193564619e-13,2.7834300187376904e-05,2.5343560912711484e-09,8.350140895562388e-08,6.499201907840578e-07,4.825677249484504e-06,1.792702823186105e-05,1.3151764840859154e-07,2.2896745296655992e-07,7.731411439110496e-13,1.88807788036848e-10,4.532742032393594e-08,1.1244866388296686e-11,0.0005841936914948467,3.4448880648411476e-10,1.2925122413835867e-15
1.656642663137765e-12,0.1547348997255798,0.0,38.41971813293734,0.031049205740135404,0.31862122158494655,0.3497640682704259,0.2068892057479161,0.0917648705088712,0.0,1.1513263950653358e-17,2.4059065696660054e-05,5.327266622174629e-14,0.0,5.736891717042154e-23,5.390947117793122e-10,2.9455194719251487e-18,3.091076417650986e-17,1.599260529226767e-24,3.1030393762054845e-09,9.35951750645377e-10,7.833910265134218e-38,5.2441296764857725e-06,2.1983886099446272e-24,4.7859967247537147e-14,1.142737433485123e-28,2.420799879978046e-05,3.277660857900693e-27,0.0002530074972872004,8.112995886033186e-05,0.0002003019232005899,9.220836828307603e-05,7.739244036900529e-05,4.002153129125956e-05,7.700175719380049e-05,3.8403128960445355e-05,0.0005913617889774242,4.894965498080371e-06,8.563230605906926e-06,3.6157117906870895e-07,1.4601124938596655e-05,1.769109392413754e-05,2.896299625120453e-13,2.790215237497329e-05,2.5414495551501163e-09,8.373730031128878e-08,6.496574049535257e-07,4.859925425821705e-06,1.798098458866659e-05,1.3231234285485315e-07,2.3285573488141303e-07,7.781965539934131e-13,1.9008835261226779e-10,4.5616893854536236e-08,1.1273039124192086e-11,0.0005860646655193378,3.4660489212268663e-10,1.3004429639984065e-15
1.6619432563736905e-12,0.1547348997255798,0.0,38.4197153366402,0.0310491281212437,0.31861873844581934,0.3497618289015825,0.20688886142340016,0.09176443438577044,0.0,1.1662273222236299e-17,2.413582185953277e-05,5.378386264418366e-14,0.0,5.828186721761044e-23,5.435839090028838e-10,2.981027657308183e-18,3.112618189900997e-17,1.614658401463035e-24,3.122072877633792e-09,9.389455685951616e-10,7.96002581239821e-38,5.2607257119012e-06,2.2195549057232708e-24,4.8310654334108134e-14,1.16093063399122e-28,2.4285680995246405e-05,3.3190824215980545e-27,0.0002534426267575623,8.125669943446191e-05,0.00020118921413138203,9.244110417074537e-05,7.759083791432918e-05,4.013310879267184e-05,7.728520882846487e-05,3.851957612872119e-05,0.0005932496651808769,4.92626281817914e-06,8.572119846793107e-06,3.6338580476891507e-07,1.469270789387428e-05,1.780107183688646e-05,2.928080770555792e-13,2.7969859999342416e-05,2.548536926259411e-09,8.397298946502256e-08,6.493966423970456e-07,4.89426738909698e-06,1.8034896181318036e-05,1.3310825523762e-07,2.3678717901881157e-07,7.832678267230854e-13,1.9137221485301486e-10,4.590727613099623e-08,1.130118448195885e-11,0.0005879356129802177,3.487238484036869e-10,1.3083976786009048e-15
1.667243849609616e-12,0.1547348997255798,0.0,38.41971254138431,0.031049050518527486,0.3186162554747585,0.349759589899508,0.2068885173699012,0.09176399983638975,0.0,1.1812835487306961e-17,2.4212576620659747e-05,5.429830764656566e-14,0.0,5.920633550095021e-23,5.481003596268679e-10,3.0168510972256476e-18,3.1342453457398526e-17,1.630154779278463e-24,3.14115934511905e-09,9.419393815634523e-10,8.087760293286946e-38,5.277320619502719e-06,2.240856609016675e-24,4.8764098621685666e-14,1.1793535226234754e-28,2.4363364538843228e-05,3.360890794226775e-27,0.00025387618272711273,8.138291655659096e-05,0.00020207773696673934,9.267350072702644e-05,7.778896470726257e-05,4.024459045066843e-05,7.756866668953671e-05,3.863599548582421e-05,0.0005951375146979754,4.957641244029963e-06,8.580955662598042e-06,3.651931630349587e-07,1.4784568146415428e-05,1.791135174631109e-05,2.9601262250536445e-13,2.803742319221195e-05,2.555618209831931e-09,8.420847659204926e-08,6.491379058203636e-07,4.928703054296134e-06,1.8088762760212556e-05,1.3390544054832896e-07,2.407619800549464e-07,7.883549513186245e-13,1.926593745515611e-10,4.619856703401884e-08,1.1329303168649284e-11,0.0005898065338806178,3.508456625789317e-10,1.3163764464723611e-15
1.6725444428455416e-12,0.1547348997255798,0.0,38.41970974716524,0.0310489729318955,0.31861377267120056,0.3497573512637075,0.20688817358704975,0.09176356685503938,0.0,1.1964963159888763e-17,2.4289329980240995e-05,5.4816011377841445e-14,0.0,6.014242939837334e-23,5.52644183292615e-10,3.052991587080259e-18,3.155957990553201e-17,1.645749976592227e-24,3.1602987331541942e-09,9.449331895541673e-10,8.217129242811775e-38,5.29391439961981e-06,2.2622941513370338e-24,4.922030774475531e-14,1.1980082430588145e-28,2.4441049429869847e-05,3.403088305991814e-27,0.0002543081708863213,8.150861238586671e-05,0.00020296748929528864,9.290555844360456e-05,7.798682111698628e-05,4.035597634756069e-05,7.785212925735525e-05,3.875238705882921e-05,0.0005970253375318542,4.989100488189188e-06,8.589738398257505e-06,3.66993155913025e-07,1.487670563029609e-05,1.8021933212460137e-05,2.9924375907935164e-13,2.810484208655067e-05,2.5626934110960946e-09,8.444376186739758e-08,6.48881197200906e-07,4.963232337203922e-06,1.814258407564071e-05,1.3470395416598238e-07,2.4478033238496375e-07,7.934579169352934e-13,1.9394983154346231e-10,4.64907664443229e-08,1.1357395869306427e-11,0.0005916774282236639,3.529703220047727e-10,1.3243793276975246e-15
1.6778450360814672e-12,0.1547348997255798,0.0,38.41970695397864,0.03104889536125708,0.31861129003458366,0.3497551129936867,0.206887830074477,0.09176313543605023,0.0,1.2118668722540839e-17,2.4366081938476383e-05,5.5336983985666386e-14,0.0,6.109025693349041e-23,5.572154999783793e-10,3.089450926666329e-18,3.177756229724997e-17,1.6614443073220658e-24,3.179490996271241e-09,9.4792699257122e-10,8.34814829502141e-38,5.310507052581419e-06,2.2838679641945265e-24,4.967928933109142e-14,1.2168969518948327e-28,2.4518735667625835e-05,3.44567729324505e-27,0.0002547385969050796,8.163378907256286e-05,0.00020385846871352387,9.313727781145273e-05,7.818440751217778e-05,4.046726656558913e-05,7.813559501956796e-05,3.886875087391775e-05,0.0005989131336856418,5.020640262501273e-06,8.598468396524205e-06,3.687856854907654e-07,1.4969120279655205e-05,1.8132815795065702e-05,3.0250164769711097e-13,2.8172116816555195e-05,2.5697625352758017e-09,8.467884546590274e-08,6.486265178248286e-07,4.997855154366936e-06,1.8196359877793625e-05,1.35503851835715e-07,2.4884243013723577e-07,7.985767126651107e-13,1.9524358570591747e-10,4.6783874242643053e-08,1.138546324761928e-11,0.0005935482960124757,3.5509781413921547e-10,1.3324063811985161e-15
1.6831456293173927e-12,0.1547348997255798,0.0,38.41970416182014,0.03104881780652216,0.3186088075643487,0.3497528750889522,0.20688748683181452,0.09176270557377367,0.0,1.2273964726546183e-17,2.444283249556566e-05,5.5861235616402564e-14,0.0,6.204992677728912e-23,5.61814429999021e-10,3.1262309201642814e-18,3.199640168637499e-17,1.6772380853842837e-24,3.1987360890412557e-09,9.50920790618517e-10,8.480833183316302e-38,5.327098578715974e-06,2.3055784790973112e-24,5.014105100176278e-14,1.2360218186840777e-28,2.4596423251411356e-05,3.4886600984781e-27,0.0002551674664327748,8.175844875811556e-05,0.00020475067282577384,9.336865932083258e-05,7.838172426101178e-05,4.0578461186923554e-05,7.841906247113191e-05,3.898508695638352e-05,0.0006008009031624607,5.052260278109941e-06,8.607145997981468e-06,3.70570653883555e-07,1.506181202869254e-05,1.8243999053550254e-05,3.057864499817995e-13,2.823924751763687e-05,2.576825587590449e-09,8.49137275622082e-08,6.483738683226217e-07,5.03257142305795e-06,1.8250089916770074e-05,1.3630518964830745e-07,2.529484671866926e-07,8.037113275369068e-13,1.9654063695638088e-10,4.7077890309729917e-08,1.1413505946565538e-11,0.0005954191372501666,3.572281265391455e-10,1.3404576647684606e-15
1.6884462225533183e-12,0.1547348997255798,0.0,38.419701370685424,0.031048740267601276,0.3186063252599388,0.349750637549011,0.2068871438586945,0.09176227726258147,0.0,1.2430863792099565e-17,2.4519581651708443e-05,5.63887764151192e-14,0.0,6.302154824983107e-23,5.66441094005708e-10,3.1633333761351932e-18,3.2216099126712695e-17,1.6931316246937502e-24,3.218033966074319e-09,9.539145836999605e-10,8.615199740762987e-38,5.343688978351378e-06,2.327426127551535e-24,5.060560037113863e-14,1.255385025968294e-28,2.467411218052716e-05,3.532039070315153e-27,0.0002555947850983649,8.188259357515981e-05,0.00020564409924417033,9.359970346129526e-05,7.857877173116087e-05,4.068956029366304e-05,7.870253011431397e-05,3.9101395330637716e-05,0.0006026886459654273,5.083960245469323e-06,8.61577154105685e-06,3.7234796322169244e-07,1.5154780811666584e-05,1.8355482547033557e-05,3.090983282621264e-13,2.8306234326408693e-05,2.5838825732549644e-09,8.514840833076719e-08,6.481232487033072e-07,5.067381061241653e-06,1.830377394258373e-05,1.3710802402064325e-07,2.5709863716721873e-07,8.088617505163825e-13,1.9784098525122533e-10,4.737281452634991e-08,1.1441524589041633e-11,0.0005972899519398442,3.5936124685766056e-10,1.3485332351048276e-15
1.6937468157892438e-12,0.1547348997255798,0.0,38.419698580570156,0.031048662744405525,0.3186038431207991,0.349748400373371,0.20688680115474956,0.09176185049686578,0.0,1.2589378608495314e-17,2.4596329407104248e-05,5.691961652559309e-14,0.0,6.400523132194674e-23,5.710956129856191e-10,3.2007601075153186e-18,3.243665567205166e-17,1.709125239163903e-24,3.237384582019494e-09,9.569083718194478e-10,8.751263900408454e-38,5.360278251815019e-06,2.349411341061332e-24,5.107294504689436e-14,1.2749887693126245e-28,2.475180245427455e-05,3.575816563505794e-27,0.00025602055851045195,8.200622564756529e-05,0.00020653874558861595,9.38304107216826e-05,7.877555028979645e-05,4.08005639678361e-05,7.898599645868964e-05,3.921767602021439e-05,0.0006045763620976521,5.115739874355077e-06,8.62434536203562e-06,3.7411751563853717e-07,1.524802656289244e-05,1.8467265834339626e-05,3.1243744557431773e-13,2.8373077380672346e-05,2.5909334974797822e-09,8.538288794584452e-08,6.478746583872693e-07,5.102283987541775e-06,1.8357411705170217e-05,1.3791241167710393e-07,2.6129313348311944e-07,8.140279705061715e-13,1.991446305844548e-10,4.7668646773285376e-08,1.1469519778479962e-11,0.0005991607400846103,3.614971628415022e-10,1.3566331478424326e-15
1.6990474090251694e-12,0.1547348997255798,0.0,38.419695791470026,0.0310485852368466,0.31860136114637755,0.34974616356154103,0.20688645871961286,0.09176142527103905,0.0,1.2749521934314922e-17,2.4673075761952436e-05,5.745376609030905e-14,0.0,6.500108661692823e-23,5.757781082616444e-10,3.238512931610635e-18,3.265807237616339e-17,1.725219242706749e-24,3.2567878915647898e-09,9.599021549808695e-10,8.889041695594497e-38,5.376866399433764e-06,2.3715345511288237e-24,5.1543092630017425e-14,1.2948352573397792e-28,2.482949407195537e-05,3.61999493891786e-27,0.00025644479225735595,8.21293470904727e-05,0.0002074346094867528,9.406078159012821e-05,7.897206030358908e-05,4.0911472291400604e-05,7.926946002114096e-05,3.933392904777587e-05,0.0006064640515622396,5.1475988738754984e-06,8.63286779507423e-06,3.758792132595792e-07,1.5341549216739762e-05,1.8579348474003505e-05,3.1580396566407807e-13,2.8439776819405378e-05,2.5979783654708294e-09,8.561716658151799e-08,6.476280962377655e-07,5.137280121209505e-06,1.8411002954394305e-05,1.3871840963189792e-07,2.6553214931966106e-07,8.192099763459083e-13,2.0045157298646543e-10,4.796538693133451e-08,1.1497492099453239e-11,0.0006010315016875606,3.6363586232858835e-10,1.3647574575860795e-15
1.704348002261095e-12,0.1547348997255798,0.0,38.41969300338075,0.03104850774483679,0.3185988793361239,0.3497439271130303,0.20688611655291797,0.09176100157953387,0.0,1.2911306597614469e-17,2.474982071645226e-05,5.799123525046043e-14,0.0,6.600922541222028e-23,5.804887014920876e-10,3.2765936700913943e-18,3.28803502928023e-17,1.741413949232863e-24,3.2762438494371303e-09,9.628959331881126e-10,9.028549260272061e-38,5.393453421533962e-06,2.393796189254126e-24,5.201605071481309e-14,1.3149267117641642e-28,2.490718703287197e-05,3.66457656353028e-27,0.0002568674919071879,8.225196001032931e-05,0.00020833168857393053,9.42908165540583e-05,7.916830213870944e-05,4.102228534624397e-05,7.955291932585274e-05,3.945015443511804e-05,0.0006083517143622884,5.179536952482624e-06,8.641339172213646e-06,3.776329581924327e-07,1.543534870763066e-05,1.8691730024278178e-05,3.1919805298855133e-13,2.8506332782748397e-05,2.605017182429578e-09,8.585124441168029e-08,6.473835605911472e-07,5.17236938209321e-06,1.8464547440056975e-05,1.3952607517231444e-07,2.698158776526948e-07,8.244077568122978e-13,2.0176181252285285e-10,4.826303488131134e-08,1.1525442118265828e-11,0.0006029022367517845,3.6577733324563866e-10,1.3729062179428063e-15
