Time (s),Volume (m^3),Ne,X(1),NH3(2),NH2OH(3),HNO3(4),CH3OH(5),H2O(6),N2(7),O2(8),NO2(9),NO(10),N2O(11),CO2(12),H2(13),CO(14),CH4(15),C2H6(16),CH2O(17),CH3(18),C3H8(19),H(20),C2H5(21),HCO(22),CH3CHO(23),OH(24),C2H4(25),H2OX(30),H3NOX(205),HX(26),HNO3X(208),CH4OX(211),CH3OX(210),H2NOX(204),HOX(29),H2NO(88),HNOX(526),H3NX(202)
3.493238674960635e-10,0.07659248437779444,0.0,18.954024729601986,0.030439236308317755,0.2975094927527417,0.3404284028722282,0.19945301572269195,0.09153554978023108,0.0,1.2462015063042966e-22,2.526649029048473e-07,2.8048636480697203e-19,0.0,1.4694108295776668e-27,9.78188430369737e-05,5.271347656603595e-21,1.0843798189925925e-24,3.1259898494695695e-35,1.2486450540440806e-10,4.054097710639601e-17,2.0651879042374763e-56,8.324049063605882e-12,2.1127678449234129e-38,3.1741133484657117e-19,2.404857486103546e-37,1.73941734271294e-07,1.2033852952573083e-35,0.000482683072209002,0.009963018968092081,0.023255013147762408,0.010056136602408889,0.0009506459633579112,0.006608558369301113,0.00703221053567491,4.141143468556294e-08,2.4050428579803507e-10,0.004904959379342541,0.0006358739548666947
3.5090203407206725e-10,0.07659248437779444,0.0,18.953768727315495,0.030439101506496927,0.297430745589812,0.34040450064892186,0.19942390276651756,0.09153555713024011,0.0,1.2630511941987674e-22,2.5379285238334876e-07,2.851394959707347e-19,0.0,1.5078253566266184e-27,9.932876053195613e-05,5.359929647949311e-21,1.094265108527551e-24,3.1681893814375016e-35,1.2598755972838595e-10,4.072110839927363e-17,2.1119261047620173e-56,8.383696636196966e-12,2.1412893160643867e-38,3.2274440159263644e-19,2.4676930790053246e-37,1.7444433956429807e-07,1.2251442950519223e-35,0.00048267657982507855,0.009984182546599833,0.02337912614562948,0.010080037697765769,0.0009504941354327022,0.006637823152277624,0.007049508797332173,4.11791537872419e-08,2.4237161546538455e-10,0.004945244700239818,0.0006360087566875167
3.52480200648071e-10,0.07659248437779444,0.0,18.95351300065503,0.030438969591380233,0.2973521378809914,0.3403807243797314,0.1993947948817904,0.09153556447211092,0.0,1.2800513168016296e-22,2.549207228721215e-07,2.898467399916132e-19,0.0,1.5470577091493708e-27,0.00010085453512263743,5.449564260681477e-21,1.1041984138483096e-24,3.210763884615738e-35,1.2711557587059793e-10,4.090121339978322e-17,2.1595037893950514e-56,8.443432093691639e-12,2.1700642198162845e-38,3.281408226665487e-19,2.531865070007279e-37,1.7494507380861747e-07,1.2471958771390937e-35,0.0004826700943948097,0.010005270070467219,0.02350323687384574,0.010103812839085806,0.0009503423466349709,0.006667082824674539,0.007066645706121403,4.094984947539401e-08,2.4424382158944325e-10,0.004985627974531583,0.0006361406718042168
3.5405836722407476e-10,0.07659248437779444,0.0,18.95325755007976,0.030438840504629968,0.2972736693054432,0.3403570734049676,0.19936569206674373,0.0915355718058853,0.0,1.297202532098331e-22,2.5604851478741334e-07,2.946084405181633e-19,0.0,1.5871213076041564e-27,0.0001023962462202131,5.540258638322447e-21,1.1141798248241798e-24,3.2537149624881947e-35,1.2824855296460986e-10,4.108129211250442e-17,2.2079321384739144e-56,8.503254236468048e-12,2.1990936399330476e-38,3.3360102769454957e-19,2.597395344843509e-37,1.7544394416586684e-07,1.2695426266926358e-35,0.00048266361593049046,0.010026282279043792,0.02362734383266189,0.010127462686057551,0.000950190597121712,0.006696337388101414,0.007083621767499473,4.072346097890005e-08,2.4612088222305034e-10,0.005026108278248195,0.0006362697585544761
3.556365338000785e-10,0.07659248437779444,0.0,18.953002376040498,0.030438714189083317,0.2971953395437262,0.34033354706839025,0.19933659431961953,0.09153557913160346,0.0,1.3145054979902195e-22,2.571762285432916e-07,2.9942494115003305e-19,0.0,1.6280297261216066e-27,0.0001039539729820082,5.632019932071982e-21,1.1242094323790506e-24,3.297044217822271e-35,1.2938649014426062e-10,4.126134454201518e-17,2.257222429441495e-56,8.56316187159319e-12,2.228378659684398e-38,3.391254467603585e-19,2.6643060386389454e-37,1.7594095776943303e-07,1.2921871398007887e-35,0.00048265714444419553,0.010047219899372378,0.02375144553670755,0.010150987894921268,0.0009500388870405858,0.006725586844168881,0.007100437494876776,4.049992926798516e-08,2.480027755168421e-10,0.005066684690377436,0.0006363960741011288
3.5721470037608227e-10,0.07659248437779444,0.0,18.952747478979703,0.030438590588728647,0.2971171482777611,0.34031014471718846,0.199307501638667,0.09153558644930418,0.0,1.3319608722952434e-22,2.583038645516548e-07,3.042965854299815e-19,0.0,1.6697966934689063e-27,0.0001055277943093249,5.7248553006925905e-21,1.1342873284951717e-24,3.340753252669124e-35,1.3052938654366206e-10,4.144137069289195e-17,2.3073860372360195e-56,8.62315381283362e-12,2.2579203618560228e-38,3.4471451039825994e-19,2.732619537447826e-37,1.7643612172458996e-07,1.3151320234603493e-35,0.00048265067994777923,0.010068083646339232,0.023875540514924215,0.010174389118486941,0.0009498872165304716,0.006754831194488599,0.0071170934094564155,4.027919699595334e-08,2.498894797187985e-10,0.005107356292909317,0.0006365196744558067
3.58792866952086e-10,0.07659248437779444,0.0,18.95249285933145,0.03043846964868243,0.2970390951907968,0.3402868657019646,0.19927841402214302,0.09153559375902492,0.0,1.3495693127486455e-22,2.5943142322224436e-07,3.0922371683600315e-19,0.0,1.712436094014339e-27,0.0001071177888453405,5.818771910395939e-21,1.144413606216902e-24,3.3848436683639327e-35,1.3167724129719975e-10,4.162137056970953e-17,2.3584344346804017e-56,8.683228880665403e-12,2.2877198287497584e-38,3.503686495862551e-19,2.802358479792311e-37,1.769294431086129e-07,1.3383798955708097e-35,0.00048264422245287487,0.010088874222823218,0.023999627310497342,0.010197667006152173,0.0009497355857219746,0.006784070440673253,0.007133590040074667,4.006120844263018e-08,2.5178097317379483e-10,0.005148122170879802,0.000636640614502023
3.6037103352808977e-10,0.07659248437779444,0.0,18.952238517521458,0.03043835131516658,0.2969611799673778,0.34026370937671496,0.19924933146831103,0.09153560106080179,0.0,1.3673314770036496e-22,2.605589049626555e-07,3.142066787735312e-19,0.0,1.755961968692054e-27,0.00010872403497304354,5.913776934730054e-21,1.154588359654434e-24,3.429317065526183e-35,1.3283005353953243e-10,4.180134417704119e-17,2.4103791928712545e-56,8.743385902283414e-12,2.3177781421837713e-38,3.56088295739262e-19,2.8735457582010474e-37,1.774209289708923e-07,1.3619333849284895e-35,0.00048263777197089596,0.010109592319844173,0.02412370448078778,0.010220822203919991,0.0009495839947379162,0.0068133045843365115,0.007149927923042512,3.984590945951593e-08,2.53677234323153e-10,0.005188981412413737,0.0006367589480178676
3.619492001040935e-10,0.07659248437779444,0.0,18.951984453967047,0.030438235535486125,0.2968834022933116,0.3402406750988132,0.1992202539754408,0.09153560835466952,0.0,1.385248022632148e-22,2.616863101783485e-07,3.19245814567721e-19,0.0,1.800388515967041e-27,0.00011034661081320738,6.009877554467293e-21,1.1648116839874877e-24,3.4741750440599197e-35,1.3398782240559283e-10,4.1981291519458604e-17,2.463231981567571e-56,8.803623711610087e-12,2.3480963834927415e-38,3.618738807023615e-19,2.9462045207476936e-37,1.779105863330475e-07,1.3857951312206818e-35,0.0004826313285130354,0.010130238616710455,0.024247770597262575,0.010243855354416576,0.000949432443693805,0.006842533627093021,0.007166107601988212,3.963324741659512e-08,2.5557824170419594e-10,0.005229933108766991,0.0006368747276983229
3.635273666800973e-10,0.07659248437779444,0.0,18.95173066907718,0.03043812225800734,0.2968057618556372,0.34021776222899186,0.19919118154180826,0.09153561564066182,0.0,1.403319607125379e-22,2.6281363927265993e-07,3.243414674558249e-19,0.0,1.845730092800391e-27,0.00011198559422240755,6.107080957493244e-21,1.1750836754689782e-24,3.5194192031540344e-35,1.351505470305873e-10,4.2161212601531934e-17,2.5170045695790136e-56,8.86394114930342e-12,2.3786756335280496e-38,3.6772583674409926e-19,3.0203581725894367e-37,1.7839842218903939e-07,1.4099677850197913e-35,0.0004826248920902659,0.010150813781165575,0.0243718242454251,0.01026676709690891,0.0009492809326982724,0.00687175757055837,0.007182129627701069,3.942317115077369e-08,2.5748397394980353e-10,0.005270976354367668,0.000636988005177109
3.6510553325610103e-10,0.07659248437779444,0.0,18.95147716325241,0.030438011432136407,0.2967282583425943,0.34019497013132505,0.19916211416569468,0.09153562291881102,0.0,1.4215468878946038e-22,2.639408926468137e-07,3.294939805796622e-19,0.0,1.8920012156148496e-27,0.0001136410627910849,6.205394338696582e-21,1.1854044314286483e-24,3.5650511412825237e-35,1.3631822654999652e-10,4.2341107427829734e-17,2.571708825153802e-56,8.924337062764288e-12,2.4095169726579556e-38,3.736445965498458e-19,3.0960303775055292e-37,1.7888444350528283e-07,1.434454007777484e-35,0.0004826184627133401,0.010171318469533891,0.024495864024744334,0.010289558067322296,0.0009491294618534745,0.006900976416349071,0.007197994557976456,3.9215630915946985e-08,2.593944097879709e-10,0.005312110246856368,0.0006370988310480399
3.666836998321048e-10,0.07659248437779444,0.0,18.951223936884947,0.030437903008298507,0.296650891443593,0.3401722981732115,0.19913305184538657,0.09153563018914851,0.0,1.4399305222717725e-22,2.6506807069993225e-07,3.3470369697818084e-19,0.0,1.939216561260615e-27,0.0001153130938416512,6.304824899859811e-21,1.195774050276674e-24,3.6110724562047686e-35,1.3749086009957506e-10,4.252097600291902e-17,2.627356716366211e-56,8.984810306143059e-12,2.4406214807677826e-38,3.7963059321520972e-19,3.1732450594357475e-37,1.7936865722075904e-07,1.4592564718188338e-35,0.00048261204039279116,0.010191753326865345,0.02461988854858354,0.010312228898257805,0.0009489780312554666,0.006930190166082535,0.007213702957462021,3.901057833469791e-08,2.6130952804136884e-10,0.005353333887125524,0.0006372072548859437
