Time (s),Volume (m^3),Ne,X(1),NH3(2),NH2OH(3),HNO3(4),CH3OH(5),H2O(6),N2(7),O2(8),NO2(9),NO(10),N2O(11),CO2(12),H2(13),CO(14),CH4(15),C2H6(16),CH2O(17),CH3(18),C3H8(19),H(20),C2H5(21),HCO(22),CH3CHO(23),OH(24),C2H4(25),H2OX(30),H3NOX(205),HX(26),HNO3X(208),CH4OX(211),CH3OX(210),H2NOX(204),HOX(29),H2NO(88),HNOX(526),H3NX(202),NX(608),OX(27),HNX(525),H2X(216),H2NX(201),CH2X(34),CHX(35),CX(33),SX(667),NO2X(206),SX(613)
1.3721157058230628e-21,0.10054149576763871,0.0,24.96445339910397,0.03107511026316509,0.31940968187621244,0.3504847921394505,0.20701222018012103,0.09201819554042374,0.0,8.715692805443438e-51,1.5541776256816528e-16,7.122122415728814e-48,0.0,6.542995455882877e-83,1.8815204311828454e-34,1.182026599309616e-53,1.4925105189078597e-41,3.231648433693356e-60,2.078231406211246e-30,9.068803899293668e-24,6.267029531324798e-98,5.242253871788374e-20,4.343887532098295e-62,2.4711968641432922e-54,1.4543527321812066e-90,1.5541777163690189e-16,3.0567574028528764e-72,2.8222011331408653e-13,9.646450484048208e-14,6.763515625219754e-14,7.663514893583138e-14,6.347615515376565e-14,3.0468554476832335e-14,3.08686415528498e-14,2.772036107903339e-14,5.2422538718948854e-20,4.7643321853499495e-25,1.3069882762153927e-14,2.1058297304384792e-35,9.973453030717147e-24,1.1934218510232708e-24,2.900034736255466e-46,2.1707864501762305e-14,5.292461789914937e-26,5.191862288888289e-31,4.122414556552541e-37,5.945052961052694e-54,1.2261623830048457e-14,3.1318021897012353e-46
2.7442325748040074e-21,0.10054149576763871,0.0,24.96445339910325,0.031075110263145748,0.31940968187606966,0.35048479213936146,0.20701222018002707,0.0920181955401415,0.0,6.972561140184816e-50,3.1083565688565927e-16,5.697703567588822e-47,0.0,2.0937909721689344e-81,7.542163321071794e-34,9.456221392507908e-53,5.97004587127474e-41,2.5853213038246753e-59,8.312930910049735e-30,1.8137615486308683e-23,2.005452377873668e-96,1.0484512187499695e-19,3.475113462548673e-61,1.9769891117951887e-53,4.6540042070368465e-89,3.1083567502300543e-16,4.890817397226486e-71,5.644404655897e-13,1.9292909144487202e-13,1.3527036986955248e-13,1.5327036283216365e-13,1.2695236410411304e-13,6.09371347820736e-14,6.17373092779412e-14,5.5440745638024276e-14,1.0484512187952019e-19,1.9057340858682626e-24,2.6139776600845834e-14,1.6846650339811547e-34,3.989383747511139e-23,4.773690439177747e-24,2.322126206119984e-45,4.341574740539069e-14,2.1169652948027817e-25,4.153454650320613e-30,3.531107290091504e-36,2.03493935041244e-52,2.4523258054407935e-14,5.010889192698009e-45
5.4884663127658966e-21,0.10054149576763871,0.0,24.964453399101803,0.03107511026310706,0.3194096818757841,0.3504847921391834,0.2070122201798392,0.092018195539577,0.0,5.578051670478351e-49,6.216714455204895e-16,4.558165108076702e-46,0.0,6.700326534512074e-80,3.0297274039527383e-33,7.564982453915556e-52,2.3880191076328016e-40,2.0682580658064735e-58,3.325173421052253e-29,3.627523866032226e-23,6.417452293751705e-95,2.096902881893886e-19,2.780092144785252e-60,1.5816401225489688e-52,1.4893269526709981e-87,6.216714817946501e-16,7.825312277671541e-70,1.1288811693020348e-12,3.858582646232458e-13,2.70540797194492e-13,3.065407906129035e-13,2.539047819662061e-13,1.2187429539217618e-13,1.2347464474176725e-13,1.1088151469929506e-13,2.0969028820800727e-19,7.622938767500016e-24,5.22795642693847e-14,1.3477325270803704e-33,1.5957540053532383e-22,1.9094767827203082e-23,1.8610559077006682e-44,8.683151321224464e-14,8.46769773872876e-25,3.322703735578943e-29,3.1979541583829904e-35,7.359916563741917e-51,4.904652650311161e-14,8.017427260094851e-44
1.0976933788689675e-20,0.10054149576763871,0.0,24.964453399098915,0.031075110263029688,0.31940968187521307,0.35048479213882716,0.2070122201794634,0.09201819553844802,0.0,4.462442439710594e-48,1.243343022789518e-15,3.646532988067453e-45,0.0,2.144227625382136e-78,1.222179510334149e-32,6.051991140209439e-51,9.552077948729498e-40,1.6546068617411662e-57,1.3300695798202942e-28,7.255048500828356e-23,2.053585483525004e-93,4.193806208188331e-19,2.224074265723087e-59,1.2653895271569124e-51,4.7661338247028886e-86,1.2433430953356901e-15,1.2520503197888727e-68,2.257762573371138e-12,7.717166108583685e-13,5.410816522052887e-13,6.130816461266851e-13,5.078096175359847e-13,2.4374861661086167e-13,2.4694931572399256e-13,2.2176305259499266e-13,4.1938062089435886e-19,3.049175992261732e-23,1.045591395710827e-13,1.0781862216894838e-32,6.383017028590162e-22,7.637908345228839e-23,1.4942113868883626e-43,1.7366304482434132e-13,3.386946735258252e-24,2.6580655393694162e-28,3.1552396315085085e-34,2.897933671585714e-49,9.809306340045773e-14,1.2827887258954633e-42
2.1953868740537235e-20,0.10054149576763871,0.0,24.964453399093134,0.03107511026287494,0.3194096818740709,0.35048479213811473,0.20701222017871185,0.09201819553619006,0.0,3.569954393092549e-47,2.4866861773250477e-15,2.9172267511022304e-44,0.0,6.862313362185509e-77,4.971016667327981e-32,4.841599848779301e-50,3.8208314830932973e-39,1.3236856530268624e-56,5.320278742023128e-28,1.4510097770394278e-22,6.571474746481028e-92,8.387612860803664e-19,1.7792596325304155e-58,1.0124352267687289e-50,1.5253461838541567e-84,2.486686322408772e-15,2.00328079592636e-67,4.515525368087078e-12,1.5434333028421153e-12,1.0821633636705551e-12,1.2261633569634544e-12,1.0156192880579124e-12,4.874972590421537e-13,4.938986579067353e-13,4.4352612747901184e-13,8.387612863845721e-19,1.21967049432228e-22,2.0911829003295966e-13,8.625490574733623e-32,2.5532070084124705e-21,3.055163581170891e-22,1.2039545063073218e-42,3.4732610804208964e-13,1.3546724945662735e-23,2.126295938078788e-27,3.4790912052998286e-33,1.2746682878663107e-47,1.9618613719490517e-13,2.0524622533042337e-41
4.390773864423235e-20,0.10054149576763871,0.0,24.964453399081574,0.031075110262565445,0.31940968187178664,0.35048479213668987,0.20701222017720874,0.09201819553167415,0.0,2.855963690992379e-46,4.973372486385998e-15,2.3337815451503637e-43,0.0,2.1964421551093291e-75,2.054231553003346e-31,3.873290438917602e-49,1.5283326539270733e-38,1.0589485878678887e-55,2.128111581312154e-27,2.902019630942076e-22,2.1028721107251186e-90,1.677522616614011e-18,1.42340779399546e-57,8.101458368660066e-50,4.882280189951706e-83,4.973372776518942e-15,3.205249500816391e-66,9.031050903829896e-12,3.0868666848636125e-12,2.1643267923757843e-12,2.4523267778738178e-12,2.0312386266312488e-12,9.749945438804226e-13,9.877973431453895e-13,8.87052273617546e-13,1.6775226178350388e-18,4.878682175044676e-22,4.182365903906375e-13,6.900392782031377e-31,1.0212828392049267e-20,1.2220654812486017e-21,9.768973003806574e-42,6.946522344518063e-13,5.417839922739959e-23,1.700786177686117e-26,4.3107851860057513e-32,6.301375252841694e-46,3.9237228478282067e-13,3.283939840206677e-40
8.781547845162258e-20,0.10054149576763871,0.0,24.964453399058453,0.031075110261946454,0.3194096818672181,0.3504847921338402,0.2070122201742025,0.09201819552264232,0.0,2.28477102338379e-45,9.94674510446746e-15,1.867025293842544e-42,0.0,7.0318261300010635e-74,8.74330438306431e-31,3.098649031490868e-48,6.113330736843437e-38,8.471588964613896e-55,8.512446493890496e-27,5.804039338705231e-22,6.729191061144434e-89,3.3550452777236103e-18,1.1387262703693723e-56,6.484328731671716e-49,1.56307982149034e-81,9.946745684595309e-15,5.128399382925434e-65,1.8062101760559277e-11,6.173733441122623e-12,4.328653672885073e-12,4.9046536166418466e-12,4.062477293895846e-12,1.949989113459699e-12,1.9755947171153745e-12,1.7741045513765983e-12,3.3550452826161326e-18,1.951472911905376e-21,8.36473188841689e-13,5.520314357337813e-30,4.0851314000516243e-20,4.888262023871566e-21,8.034827878293866e-41,1.3893044871681193e-12,2.1664560942435654e-22,1.3602281015404267e-25,5.891602372055092e-31,3.438195999644047e-44,7.847445799547349e-13,5.254303936822096e-39
1.317232182590128e-19,0.10054149576763871,0.0,24.96445339903533,0.031075110261327463,0.3194096818626495,0.35048479213099054,0.20701222017119628,0.09201819551361048,0.0,6.782914035210617e-45,1.4920117722508488e-14,5.542731389814879e-42,0.0,3.290305236766867e-73,1.9357773492473014e-30,8.860231287223227e-48,1.2990827891166665e-37,2.515002995935304e-54,1.808894890450906e-26,8.706059046426239e-22,3.2193659488793e-88,5.032567938875522e-18,3.3805936448189164e-56,1.854715492377652e-48,7.3139781782653e-81,1.492011859252771e-14,1.9552021760960665e-64,2.7093152402532414e-11,9.26060018959765e-12,6.492980576493193e-12,7.356980452357177e-12,6.09371595127837e-12,2.9249836829417146e-12,2.9633920945780342e-12,2.6611568146176346e-12,5.032567949277386e-18,4.146879966736806e-21,1.254709785028436e-12,1.578464896615999e-29,8.68090421981929e-20,1.0387556864661679e-20,2.379207835946548e-40,2.0839567397813125e-12,4.602720959394914e-22,3.8887440027396247e-25,2.085775495827977e-30,1.863889460238511e-43,1.1771168751227319e-12,2.0032033935554037e-38
1.7563095806640303e-19,0.10054149576763871,0.0,24.96445339901221,0.03107511026070847,0.31940968185808094,0.3504847921281409,0.20701222016819004,0.09201819550457865,0.0,1.4779612758147955e-44,1.9893490340509078e-14,1.2077320033785175e-41,0.0,1.0617277814682381e-72,3.4248041476014226e-30,1.8688867538309656e-47,2.216082411662276e-37,5.480059185824758e-54,3.085761881284941e-26,1.1608078754105105e-21,1.065499078659238e-87,6.710090600069744e-18,7.366135661377602e-56,3.913533584733528e-48,2.360129808114143e-80,1.9893491500316135e-14,5.2606145349974174e-64,3.612420282974931e-11,1.2347466930288691e-11,8.65730750320023e-12,9.809307285019808e-12,8.124954598778819e-12,3.899978252326468e-12,3.95118947553337e-12,3.548209063340656e-12,6.710090617818801e-18,7.0740893839127e-21,1.672946378950879e-12,3.329439630196194e-29,1.4808601274040893e-19,1.7719950004114626e-20,5.1740116990473694e-40,2.7786089922913854e-12,7.850132979337183e-22,8.2012282733093345e-25,5.166818323538182e-30,6.876137998187682e-43,1.5694891702868118e-12,5.389766540346954e-38
2.634464376811835e-19,0.10054149576763871,0.0,24.96445339896597,0.03107511025947049,0.3194096818489438,0.35048479212244155,0.20701222016217757,0.09201819548651499,0.0,4.290065670724351e-44,2.9840235576415354e-14,3.505673451693467e-41,0.0,5.848361789775015e-72,7.516750644952695e-30,5.104554110582465e-47,4.588117152935134e-37,1.5906921359230407e-53,6.388678030686895e-26,1.7412118169363926e-21,6.2168467937957925e-87,1.006513592255749e-17,2.1381619561709153e-55,1.0697593521951444e-47,1.3000872375503312e-79,2.98402373155551e-14,2.1277442146226843e-63,5.418630318016337e-11,1.8521200393402242e-11,1.2985961410826258e-11,1.4713960943180575e-11,1.2187431870587092e-11,5.849967390867711e-12,5.9267842456411386e-12,5.322313526713806e-12,1.0065135959314249e-17,1.4646003564609058e-20,2.509419561481581e-12,9.093732260574827e-29,3.0659327693168737e-19,3.668690576207962e-20,1.491076978672979e-39,4.167913497069515e-12,1.6247288392626613e-21,2.239437234997923e-24,1.760147403881147e-29,4.83640015561904e-42,2.354233760605779e-12,2.179983275126114e-37
3.5126191729596394e-19,0.10054149576763871,0.0,24.964453398919726,0.031075110258232508,0.31940968183980667,0.3504847921167422,0.2070122201561651,0.09201819546845133,0.0,9.381889785109673e-44,3.978698081217293e-14,7.666512466575779e-41,0.0,1.8777606892543126e-71,1.3475400615140753e-29,1.0680519615924266e-46,7.803185565969037e-37,3.4786643017987104e-53,1.0865468019608505e-25,2.321615758446778e-21,2.068420096747988e-86,1.3420181245200828e-17,4.675919054619396e-55,2.239911622429564e-47,4.174348355024803e-79,3.978698313026462e-14,5.763472636454509e-63,7.224840274084218e-11,2.4694933827891308e-11,1.7314615403395613e-11,1.961861459011548e-11,1.624990910605545e-11,7.79995652905129e-12,7.90237902859272e-12,7.096417936699035e-12,1.3420181307723719e-17,2.4909016051016553e-20,3.3458927356856294e-12,1.9027129742433364e-28,5.214348568792206e-19,6.239481776101009e-20,3.2528461971322075e-39,5.557218001468436e-12,2.762362303006997e-21,4.684589458296374e-24,4.330209788979282e-29,1.755099701984656e-41,3.1389783509103412e-12,5.904975390017554e-37
4.390773969107444e-19,0.10054149576763871,0.0,24.964453398873484,0.031075110256994526,0.31940968183066953,0.3504847921110429,0.20701222015015264,0.09201819545038767,0.0,1.760170206990367e-43,4.973372604777119e-14,1.438342076548027e-40,0.0,4.909016066228897e-71,2.1668274068845174e-29,1.9443636857673594e-46,1.1921504341416748e-36,6.52644766068258e-53,1.6599979979231181e-25,2.902019699940558e-21,5.577215965880861e-86,1.6775226568010876e-17,8.772660517941321e-55,4.0807010989645057e-47,1.0913249593348555e-78,4.9733728944406893e-14,1.2947460981914335e-62,9.031050145537612e-11,3.0868667231711286e-11,2.164326948697598e-11,2.4523268225022678e-11,2.031238630258819e-11,9.749945666851657e-12,9.877973825305533e-12,8.870522289482927e-12,1.6775226663541065e-17,3.805534816434982e-20,4.182365900968262e-12,3.46381626306714e-28,7.9663463062039755e-19,9.532518288296438e-20,6.126478815893923e-39,6.94652250546106e-12,4.218896236994993e-21,8.526149747869347e-24,9.081291876449296e-29,5.164476669602424e-41,3.923722941199471e-12,1.3265344563955204e-36
6.147083561403054e-19,0.10054149576763871,0.0,24.964453398781,0.031075110254518565,0.31940968181239526,0.35048479209964417,0.2070122201381277,0.09201819541426035,0.0,4.816146361014892e-43,6.962721651847972e-14,3.935565964409901e-40,0.0,2.7513087512808566e-70,4.647917941297723e-29,5.133797325516567e-46,2.292462991674262e-36,1.785754981284831e-52,3.1921172593954136e-25,4.062827582877262e-21,3.2879708083197597e-85,2.3485317214141552e-17,2.400359741396513e-54,1.079401272166796e-46,6.117030726332684e-78,6.962722057095407e-14,5.0208579432050085e-62,1.2643469629285964e-10,4.321613394541751e-11,3.0300577932888535e-11,3.433257545799843e-11,2.8437340576401097e-11,1.3649923941278685e-11,1.3829163460879245e-11,1.241873081985364e-11,2.3485317397864717e-17,7.317908474656498e-20,5.855312204208892e-12,9.14549645623051e-28,1.5319000991932211e-18,1.8330694507889699e-19,1.727338002122962e-38,9.725131512201902e-12,8.106685738357295e-21,2.249738650265409e-23,3.2608456539372066e-28,4.1595468621607e-40,5.49321212173046e-12,5.1441293375648204e-36
9.659702745994273e-19,0.10054149576763871,0.0,24.96445339859603,0.031075110249566645,0.3194096817758467,0.3504847920768468,0.20701222011407783,0.09201819534200571,0.0,1.9127242898868094e-42,1.0941419745795685e-13,1.5630032916382516e-39,0.0,2.933504808525614e-69,1.385887056626059e-28,1.9852414507886978e-45,5.592915244549718e-36,7.092095364651987e-52,7.787799126301522e-25,6.384443348548486e-21,3.622322079475988e-84,3.690549850843279e-17,9.532987657246099e-54,4.189752882651805e-46,6.5233198891760414e-77,1.0941420381714138e-13,3.229248975288423e-61,1.986830756648927e-10,6.791106699939309e-11,4.7615195932912723e-11,5.395118977749663e-11,4.46872486499341e-11,2.1449880485466634e-11,2.173154289958789e-11,1.951514718409299e-11,3.690549895671277e-17,1.7853480019967358e-19,9.201204702060095e-12,3.536418510037819e-27,3.7373720064602135e-18,4.472134178614787e-19,7.469416661027808e-38,1.528234952073639e-11,1.9745874427066283e-20,8.686859923562057e-23,2.0240532182290587e-27,7.329852867013772e-39,8.632190482604522e-12,3.3085325723363284e-35
1.317232193058549e-18,0.10054149576763871,0.0,24.964453398411063,0.031075110244614724,0.3194096817392982,0.3504847920540494,0.20701222009002795,0.0920181952697511,0.0,4.788770485313752e-42,1.4920117839484512e-13,3.9131954728249987e-39,0.0,1.240790945809479e-68,2.9958162372631217e-28,4.927045470063132e-45,1.0361064501063335e-35,1.7756044160920774e-51,1.4427161068144007e-24,8.706059113949901e-21,1.5436727655426738e-83,5.0325679805432866e-17,2.386715647835473e-53,1.043050917581283e-45,2.7594848453053963e-76,1.4920118705411137e-13,1.0656912935347869e-60,2.7093144128787096e-10,9.260599955502476e-11,6.492981541182148e-11,7.356980390155584e-11,6.093715609079987e-11,2.924983702342776e-11,2.963392256190357e-11,2.6611562618864513e-11,5.0325680635931884e-17,3.307417535080356e-19,1.2547097054946693e-11,8.776509025252882e-27,6.923607642367632e-18,8.284779716877733e-19,1.999893831839056e-37,2.0839567522668948e-11,3.6525486278193085e-20,2.1533763193526044e-22,6.537972554476772e-27,3.8156909566623457e-38,1.1771168843227807e-11,1.0918558518397428e-34
2.0197560299767927e-18,0.10054149576763871,0.0,24.96445339804113,0.031075110234710882,0.31940968166620115,0.35048479200845467,0.20701222004192824,0.0920181951252419,0.0,1.7505165568968808e-41,2.2877514026085755e-13,1.430453492678203e-38,0.0,1.1470968289871543e-67,9.190165821964434e-28,1.7896524218307666e-44,2.4299127080598543e-35,6.490653368680867e-51,3.3835077487775625e-24,1.3349290643943549e-20,1.43006159994245e-82,7.716604240755709e-17,8.724546875029192e-53,3.815771459824857e-45,2.5520097584978864e-75,2.287751535004078e-13,6.092556540261916e-60,4.1542813129910713e-10,1.4199586317170703e-10,9.955905880507028e-11,1.1280703156353409e-10,9.343696907510186e-11,4.4849750080675155e-11,4.5438682557153837e-11,4.0804390700845096e-11,7.71660443553745e-17,7.756670211097827e-19,1.923888132595718e-11,3.1876380535785685e-26,1.6237482743146582e-17,1.9429752226742867e-18,8.496336104933841e-37,3.195400350673423e-11,8.538589715773994e-20,7.799330725215289e-22,3.700386809596369e-26,5.708140757091589e-37,1.8049125563722276e-11,6.2421389613918086e-34
3.42480370381328e-18,0.10054149576763871,0.0,24.96445339730126,0.0310751102149032,0.3194096815200071,0.35048479191726517,0.20701221994572877,0.09201819483622369,0.0,8.775673751511718e-41,3.879230639618263e-13,7.171136496784257e-38,0.0,1.834702326091932e-66,3.926163686048804e-27,8.944688105678069e-44,6.978201358427336e-35,3.2538884673451614e-50,9.716726982112674e-24,2.2635753700694164e-20,2.2650792908204415e-81,1.3084676764430146e-16,4.3737819364138104e-52,1.935270725176345e-44,4.084612400405391e-74,3.8792308628242805e-13,5.353047703080065e-59,7.04421346385547e-10,2.407755844268475e-10,1.688175633337346e-10,1.9128148454296907e-10,1.5843658745411556e-10,7.604957612047182e-11,7.704820523008478e-11,6.919003571474733e-11,1.308467732382531e-16,2.2275536220605834e-18,3.2622448128956654e-11,1.5929161417735917e-25,4.663064700146274e-17,5.5798187391165e-18,5.562267792076782e-36,5.418287539566662e-11,2.4357610623976794e-19,3.873924437399125e-21,3.2830360722838775e-25,1.636472841298524e-35,3.060503900170287e-11,5.4844731986933586e-33
6.2348990514862545e-18,0.10054149576763871,0.0,24.964453395821522,0.031075110175287836,0.319409681227619,0.3504847917348861,0.20701221975332992,0.09201819425818791,0.0,5.4465948784474826e-40,7.062189112395415e-13,4.450743772040036e-37,0.0,4.150029256559912e-65,2.1588881513380827e-26,5.546784943288226e-43,2.3117358656666573e-34,2.019515849120194e-49,3.218953584012094e-23,4.12086798012489e-20,4.992653177867032e-80,2.382082182477728e-16,2.7145742793033334e-51,1.2351441838736998e-43,9.251534561388839e-73,7.062189514041849e-13,6.1929773909506605e-58,1.2824071168266607e-09,4.3833500302465784e-10,3.073346433641904e-10,3.4823038112391923e-10,2.8843579385432504e-10,1.3844922790127792e-10,1.402672613054762e-10,1.259612811431386e-10,2.3820823677988157e-16,7.379431624084433e-18,5.938957477899441e-11,9.874684957369822e-25,1.5447776571037665e-16,1.8484802434565348e-17,5.104467617493654e-35,9.864061885674338e-11,7.960305389579383e-19,2.3718217150713217e-20,3.84304229785018e-24,6.872869912701899e-34,5.571686586563089e-11,6.345023638726385e-32
1.1855089746832204e-17,0.10054149576763871,0.0,24.96445339286205,0.031075110096057127,0.3194096806428428,0.35048479137012817,0.20701221936853234,0.092018193102119,0.0,3.817755800104864e-39,1.3428106052980843e-12,3.119720332513419e-36,0.0,1.1532331225295508e-63,1.3844054488621773e-25,3.8891794332479623e-42,8.356593906498169e-34,1.415566692242451e-48,1.1636055975065624e-22,7.835453195057255e-20,1.3172562864278889e-78,4.52931119974655e-16,1.9027634445495028e-50,9.150096663575019e-43,2.5771436439129913e-71,1.3428106798785586e-12,8.358251416115683e-57,2.4383760187924607e-09,8.334537445706007e-10,5.843690873610089e-10,6.621281367742167e-10,5.484340852237571e-10,2.632485302677437e-10,2.6670541637427565e-10,2.39503593602882e-10,4.529311869665792e-16,2.6675591866230244e-17,1.1292380025529325e-10,6.919092717532174e-24,5.584145321589209e-16,6.681991465403706e-17,5.840529991469354e-34,1.875561045117392e-10,2.8010943459235476e-18,1.6214224941828362e-19,5.1591214981376284e-23,3.4898468985925595e-32,1.0594051954535438e-10,8.563457966199347e-31
1.7475280442178153e-17,0.10054149576763871,0.0,24.964453389902584,0.03107511001682644,0.3194096800580667,0.3504847910053702,0.20701221898373495,0.09201819194605362,0.0,1.1664569784710932e-38,1.9794022986941108e-12,9.531828966127771e-36,0.0,6.442506203948429e-63,4.076444207918672e-25,1.188821466691232e-41,1.815748458303671e-33,4.325047803637311e-48,2.5283208627394375e-22,1.155003840308485e-19,7.168798179274484e-78,6.676540223948025e-16,5.813603062138501e-50,2.914492310711391e-42,1.4414048747864742e-70,1.9794024059940698e-12,3.518737595852119e-56,3.5943414022129173e-09,1.2285723585837617e-09,8.614039099959554e-10,9.760258424090858e-10,8.084322146853949e-10,3.8804783104068195e-10,3.9314362866702966e-10,3.530456682004373e-10,6.676541679578418e-16,5.796161851405235e-17,1.664579886332698e-10,2.1138754064079134e-23,1.2133407976779987e-15,1.4518853283359255e-16,2.2454397667361712e-33,2.764715884771823e-10,5.951388544004505e-18,4.871346293796342e-19,2.077505169288246e-22,2.3147528920821403e-31,1.5616417316090116e-10,3.605128361215919e-30
2.871566183287005e-17,0.10054149576763871,0.0,24.964453383983656,0.031075109858365126,0.31940967888851457,0.3504847902758545,0.20701221821414056,0.09201818963393338,0.0,5.185457940228816e-38,3.2525856834986163e-12,4.2373527628324345e-35,0.0,9.124656796634417e-62,1.7063871034347556e-24,5.291493679473448e-41,4.902735746430639e-33,1.9226900975741485e-47,6.826765590161358e-22,1.897920879842576e-19,9.211045630598507e-77,1.0970998293149903e-15,2.584423929227088e-49,1.4256388255458286e-41,2.0498568532753592e-69,3.252585851148429e-12,2.6189396530627636e-55,5.906261613478569e-09,2.0188092040121566e-09,1.4154746915448835e-09,1.6038211036326614e-09,1.3284279878860666e-09,6.376464278059794e-10,6.46020224924117e-10,5.80129103812051e-10,1.0971002223540106e-15,1.5650327364077822e-16,2.7352625409446155e-10,9.396800369047607e-23,3.2761587425383597e-15,3.9202625084046125e-16,1.503320888544708e-32,4.5430255133933425e-10,1.53082061983966e-17,2.075659238376504e-18,1.470164980644394e-21,5.00871797585004e-30,2.5661148019946487e-10,2.6832396457602116e-29
3.883200508449276e-17,0.10054149576763871,0.0,24.964453378656632,0.03107510971575001,0.31940967783591784,0.35048478961929047,0.20701221752150614,0.0920181875530372,0.0,1.244233408247576e-37,4.3984507275568675e-12,1.0167386941103663e-34,0.0,3.7518544398106985e-61,3.9574363095119604e-24,1.2708513876838223e-40,8.965586722803204e-33,4.613430887258072e-47,1.2484042010829991e-21,2.5665462130618303e-19,3.6025481419198725e-76,1.483601057914315e-15,6.201239188721827e-49,3.6469786095675496e-41,8.44495339233938e-69,4.3984509437198895e-12,8.118744226455181e-55,7.986977770305101e-09,2.7300219287362394e-09,1.9141396905643008e-09,2.1688366676812858e-09,1.7964236300433076e-09,8.622851594448879e-10,8.736093572609463e-10,7.84503382379422e-10,1.483601776662116e-15,2.861961268596356e-16,3.6988756613362e-10,2.2547075158617234e-22,5.99107336408291e-15,7.168947563689974e-16,4.3901279173101063e-32,6.143504121368521e-10,2.6946336547838958e-17,4.8416912669712695e-18,4.3718401915493025e-21,2.3587185381467562e-29,3.4701405631468824e-10,8.318077086140457e-29
4.8948348336115474e-17,0.10054149576763871,0.0,24.964453373329626,0.031075109573134963,0.3194096767833213,0.3504847889627266,0.20701221682887228,0.09201818547215242,0.0,2.4467924017047033e-37,5.544315769468568e-12,1.9994226233548167e-34,0.0,1.1389162895004818e-60,7.545807854584379e-24,2.501532715139428e-40,1.4245391470234144e-32,9.072338945012452e-47,1.983585361889199e-21,3.2351715440439453e-19,1.0469042864855847e-75,1.8701022887601187e-15,1.2194773298644812e-48,7.630216166033169e-41,2.5677002182980947e-68,5.544316028648391e-12,1.9683341767980817e-54,1.0067682527219391e-08,3.4412342402549974e-09,2.4128059174408154e-09,2.7338520696801416e-09,2.264418747621181e-09,1.0869238859207726e-09,1.1011986750026952e-09,9.888768902819373e-10,1.8701034307769502e-15,4.547361916894055e-16,4.662487579747286e-10,4.433874415269483e-22,9.519185320924163e-15,1.1390718020722434e-15,1.0130959479130782e-31,7.743982674599825e-10,4.1247849698879895e-17,9.256784847877805e-18,1.0205528309733035e-20,7.863111792087216e-29,4.374166322219795e-10,2.0166615057734042e-28
5.906469158773819e-17,0.10054149576763871,0.0,24.964453368002626,0.031075109430519988,0.31940967573072476,0.3504847883061629,0.20701221613623894,0.09201818339127905,0.0,4.24263737856871e-37,6.690180809233718e-12,3.466916438573538e-34,0.0,2.880923872574731e-60,1.2718769291635022e-23,4.341703619405678e-40,2.0742149941569048e-32,1.573106182544115e-46,2.8882200356034833e-21,3.903796872788922e-19,2.5284965681612253e-75,2.2566035218525067e-15,2.1145234307338982e-48,1.4022483438782449e-40,6.505695250368759e-68,6.6901811059338475e-12,4.055320393617682e-54,1.2148375884281083e-08,4.152446138568665e-09,2.911473372437363e-09,3.2988673096292767e-09,2.732413340620253e-09,1.3115626072336349e-09,1.3287881781491543e-09,1.193249627522504e-09,2.2566051846985107e-15,6.621234914484099e-16,5.626098296179457e-10,7.688135857304167e-22,1.3860491710845052e-14,1.65855740014102e-15,2.0012282328049015e-31,9.3444611730864e-10,5.791173264996952e-17,1.562061183190888e-17,2.0312229198678914e-20,2.156069405596256e-28,5.278192079213389e-10,4.154889119158675e-28
