Time (s),Volume (m^3),Ne,X(1),NH3(2),NH2OH(3),HNO3(4),CH3OH(5),H2O(6),N2(7),O2(8),NO2(9),NO(10),N2O(11),CO2(12),H2(13),CO(14),CH4(15),C2H6(16),CH2O(17),CH3(18),C3H8(19),H(20),C2H5(21),HCO(22),CH3CHO(23),OH(24),C2H4(25),H2OX(30),H3NOX(205),HX(26),HNO3X(208),CH4OX(211),CH3OX(210),H2NOX(204),HOX(29),H2NO(88),HNOX(526),H3NX(202),NX(608),OX(27)
9.01913833603642e-23,0.07540679193649383,0.0,18.72350643783138,0.03107511026318369,0.31940968187634794,0.3504847921395352,0.20701222018020962,0.09201819554068992,0.0,1.5128704903510274e-60,4.69049248310634e-20,2.3141365406753885e-58,0.0,5.5794396833118765e-99,7.790966681578341e-42,4.589336855590524e-65,4.0487223628901537e-50,2.2988527293963685e-73,7.244901131551547e-36,5.1126083754258554e-30,1.0903639801481685e-119,6.699193680434086e-26,1.3049782013201619e-76,8.046817062655188e-66,6.202169180284255e-109,4.6904924836169623e-20,4.206002445580476e-86,1.6065521816925342e-14,5.4912904265462e-15,3.4918266522936805e-15,4.362494374205578e-15,3.613412038993556e-15,1.7344377787208775e-15,1.757212936495808e-15,1.7593707629226325e-19,6.699193682411807e-26,3.4734454012290293e-28,7.440096459405044e-16,5.885064735107667e-41,3.907082475965291e-30
1.8038399003624863e-22,0.07540679193649383,0.0,18.723506437831343,0.031075110263182947,0.31940968187634067,0.3504847921395308,0.20701222018020426,0.09201819554067385,0.0,1.2103155442393452e-59,9.38104858595141e-20,1.8513385280219237e-57,0.0,1.7859847004973332e-97,3.540772103656924e-41,3.6715161622243824e-64,1.619505419637905e-49,1.8391112855006352e-72,2.897989932536112e-35,1.0225286095981208e-29,3.4892462419715624e-118,1.3398478225847344e-25,1.0439990812331941e-75,6.439549885921871e-65,1.9853452328338295e-107,9.381048586971385e-20,6.729726159636902e-85,3.213126153869558e-14,1.0982655334492526e-14,6.983700666162152e-15,8.725047919329026e-15,7.226873088672592e-15,3.4688990825787285e-15,3.5144497070417047e-15,3.5187653890837027e-19,1.3398478233758598e-25,1.3893922941389817e-27,1.4880293832935161e-15,4.708107663576011e-40,1.5628488884974874e-29
3.607692033880175e-22,0.07540679193649383,0.0,18.72350643783127,0.03107511026318146,0.3194096818763262,0.3504847921395221,0.20701222018019358,0.09201819554064172,0.0,9.682600962333079e-59,1.8762160791641317e-19,1.4810825407174665e-56,0.0,5.718595545112685e-96,1.7558007552404246e-40,2.937235326433717e-63,6.478054627660981e-49,1.4713006692826611e-71,1.1592018690237538e-34,2.0450641537091385e-29,1.116571838484526e-116,2.6797047317025375e-25,8.352058731077541e-75,5.154902234800657e-64,6.357088220002816e-106,1.8762160793676158e-19,1.076765965378613e-83,6.426274098014792e-14,2.1965385150375425e-14,1.3967448693906103e-14,1.7450155009571342e-14,1.4453795187980593e-14,6.937821690294223e-15,7.028923248136524e-15,7.037554641170542e-19,2.6797047348671147e-25,5.557597443977095e-27,2.976068857996445e-15,3.7665084812063494e-39,6.251427350175029e-29
7.215396300915552e-22,0.07540679193649383,0.0,18.72350643783112,0.031075110263178482,0.3194096818762972,0.3504847921395047,0.20701222018017218,0.09201819554057745,0.0,7.746111413350283e-58,3.75243852030202e-19,1.1848707199404317e-55,0.0,1.8321286390173483e-94,9.739105468935345e-40,2.349803180531242e-62,2.5912284409001562e-48,1.177045191796637e-70,4.636819268139636e-34,4.0901352419309625e-29,3.5730507489750968e-115,5.359418550078754e-25,6.681673417447003e-74,4.129104848770769e-63,2.0367882885286906e-104,3.7524385207069448e-19,1.722833368515032e-82,1.285256998547e-13,4.393084478210225e-14,2.793494474942205e-14,3.490036919003767e-14,2.8907639386396317e-14,1.3875666905724386e-14,1.4057870330338267e-14,1.4075133144403014e-18,5.359418562737211e-25,2.223044631088153e-26,5.952147807389924e-15,3.013215725133754e-38,2.5005772991778414e-28
1.4430804834986307e-21,0.07540679193649383,0.0,18.72350643783082,0.03107511026317253,0.3194096818762392,0.35048479213946976,0.2070122201801294,0.09201819554044893,0.0,6.196901388096491e-57,7.504883402577423e-19,9.478984509482758e-55,0.0,5.876708989616839e-93,6.068357573500332e-39,1.8798580493022583e-61,1.0364926943280638e-47,9.416380159888842e-70,1.8547300656672134e-33,8.180277418373765e-29,1.1433795782148086e-113,1.0718846187393624e-24,5.345349307010729e-73,3.3115621121395653e-62,6.533803909666251e-103,7.504883403379095e-19,2.756539648766959e-81,2.5705161757039387e-13,8.786176404539994e-14,5.5869936860566126e-14,6.980079755089709e-14,5.781532778242663e-14,2.7751357336581402e-14,2.8115764494790173e-14,2.8150290147103143e-18,1.0718846238027745e-24,8.892189831363815e-26,1.1904305706127376e-14,2.4105761561814205e-37,1.0002321913794473e-27
2.886162190312782e-21,0.07540679193649383,0.0,18.723506437830224,0.031075110263160625,0.31940968187612323,0.3504847921394,0.20701222018004384,0.09201819554019187,0.0,4.957526013447343e-56,1.5009773167126734e-18,7.58319510830941e-54,0.0,1.8894344143325215e-91,4.165514023671016e-38,1.503907900783888e-60,4.145973413244781e-47,7.533111578121573e-69,7.41892497949268e-33,1.636056177125599e-28,3.658819991962796e-112,2.143770146427312e-24,4.2762836748322173e-72,2.6624889969507364e-61,2.1011018206446793e-101,1.500977316869737e-18,4.4104684453462376e-80,5.141034528681402e-13,1.7572360257137158e-13,1.1173992108330297e-13,1.3960165427232304e-13,1.1563070457128273e-13,5.5502738198282204e-14,5.623155282388768e-14,5.630060413744412e-18,2.1437701666810192e-24,3.5568781939522185e-25,2.3808621503404238e-14,1.9284623553776863e-36,4.0009313080184615e-27
5.772325603941084e-21,0.07540679193649383,0.0,18.72350643782903,0.031075110263136817,0.31940968187589125,0.35048479213926037,0.2070122201798727,0.09201819553967777,0.0,3.966022771945216e-55,3.0019552696219376e-18,6.066559088109963e-53,0.0,6.10305954605107e-90,3.0567421420264124e-37,1.203159320188519e-59,1.6583898924806093e-46,6.026492242578225e-68,2.967570935160886e-32,3.2721130477006915e-28,1.170823252095625e-110,4.287541202703109e-24,3.4210286315533935e-71,2.1511717428376622e-60,6.789335042806814e-100,3.0019552699229824e-18,7.056753518406608e-79,1.0282071229290678e-12,3.5144727962081985e-13,2.234798895305715e-13,2.792033677140032e-13,2.3126145813617677e-13,1.1100549992163082e-13,1.1246312948285744e-13,1.1260123205788897e-17,4.287541283718058e-24,1.4227517298649218e-24,4.761725309716582e-14,1.5427704564779614e-35,1.6003730309737703e-26
1.1544652431197689e-20,0.07540679193649383,0.0,18.723506437826646,0.0310751102630892,0.31940968187542734,0.35048479213898115,0.20701222017953044,0.09201819553864955,0.0,3.172819002028655e-54,6.003911175438075e-18,4.853248472947991e-52,0.0,1.989373752325206e-88,2.335126030341987e-36,9.6257972001444e-59,6.633560624256342e-46,4.8211949860878156e-67,1.1870285627361728e-31,6.544226788845467e-28,3.746635774166632e-109,8.5750833188543e-24,2.7368235819137016e-70,1.7548253281904183e-59,2.2147031878704046e-98,6.00391117598783e-18,1.1290808834117e-77,2.0564144609126625e-12,7.028946337097362e-13,4.4695982643228786e-13,5.584067945926769e-13,4.625229652146923e-13,2.220110233681163e-13,2.249262828038959e-13,2.2520248765783025e-17,8.575083642914335e-24,5.691007824048371e-24,9.523451628152038e-14,1.2342165940566453e-34,6.401493133556873e-26
2.3089306085710897e-20,0.07540679193649383,0.0,18.72350643782188,0.031075110262993966,0.31940968187449953,0.35048479213842276,0.2070122201788459,0.09201819553659311,0.0,2.5382555154077245e-53,1.2007822987060783e-17,3.882599262342074e-51,0.0,6.598919301865734e-87,1.8239937405497732e-35,7.701471840194452e-58,2.653424460544022e-45,3.85695646567485e-66,4.7481146282805885e-31,1.3088454271113376e-27,1.198923666522609e-107,1.7150167565555066e-23,2.189459136196236e-69,1.458080581413719e-58,7.356589356598966e-97,1.2007822987950961e-17,1.8065296698256827e-76,4.112829128326809e-12,1.405789341847648e-12,8.939197002644376e-13,1.1168136483312775e-12,9.250459791666332e-13,4.4402207026024e-13,4.4985258945836866e-13,4.504049978939189e-17,1.715016886179569e-23,2.276403310553423e-23,1.9046904263755517e-13,9.873733668015854e-34,2.560597450658221e-25
4.6178613394737315e-20,0.07540679193649383,0.0,18.72350643781234,0.031075110262803497,0.3194096818726439,0.35048479213730593,0.20701222017747684,0.09201819553248024,0.0,2.0306045378333426e-52,2.4015646610267936e-17,3.1060796082665323e-50,0.0,2.2607246418008144e-85,1.4415521570132036e-34,6.162511143586055e-57,1.06136982636566e-44,3.0855653632407794e-65,1.899245926773205e-30,2.617690923556264e-27,3.8365560828982805e-106,3.4300336116550157e-23,1.751567417211212e-68,1.2532168251404934e-57,2.5266131608843014e-95,2.401564661121097e-17,2.890447676796635e-75,8.225658428942935e-12,2.8115787579637893e-12,1.787839448043606e-12,2.2336273557334907e-12,1.8500920062501535e-12,8.880441640410984e-13,8.997052028168974e-13,9.008100145109215e-17,3.430034130151361e-23,9.105613604212815e-23,3.809380952989272e-13,7.898987300740783e-33,1.0242390159528646e-24
9.235722801279015e-20,0.07540679193649383,0.0,18.72350643779326,0.03107511026242256,0.3194096818689326,0.3504847921350723,0.2070122201747387,0.09201819552425448,0.0,1.6244836804587164e-51,4.803129385652919e-17,2.484863773649395e-49,0.0,8.188369121794006e-84,1.1461845912850475e-33,4.932142446479071e-56,4.2454793895967617e-44,2.4684523668423215e-64,7.596983857965063e-30,5.235381916411492e-27,1.2276980025085913e-104,6.860067344891451e-23,1.4012539770532523e-67,1.1413771760455063e-56,9.189190553735536e-94,4.803129385506595e-17,4.624716446876214e-74,1.645131689332651e-11,5.623157589557341e-12,3.575678944061416e-12,4.467254770237966e-12,3.7001840571357515e-12,1.7760883515892595e-12,1.7994104297322883e-12,1.8016200323242273e-16,6.860069418877023e-23,3.6422455141897017e-22,7.618762004188814e-13,6.319189987288967e-32,4.096956105130459e-24
1.3853584263084298e-19,0.07540679193649383,0.0,18.723506437774184,0.03107511026204162,0.3194096818652213,0.3504847921328386,0.20701222017200055,0.09201819551602873,0.0,4.822685968699263e-51,7.20469411026374e-17,7.376939410097308e-49,0.0,4.026915220793232e-83,3.3967810484350215e-33,1.41069117186749e-55,9.02164375525449e-44,7.328218028360441e-64,1.6143590792414995e-29,7.853072909232096e-27,5.873527900859729e-104,1.0290101101165305e-22,4.159972780876167e-67,3.528219922137975e-56,4.5259668873918065e-93,7.204694109625588e-17,1.7631731599070368e-73,2.4676975220861412e-11,8.43473642051216e-12,5.363518440538702e-12,6.7008821844424925e-12,5.5502761047399055e-12,2.6641325391238647e-12,2.6991156568460127e-12,2.7024300347168344e-16,1.0290105508384763e-22,7.739771763067946e-22,1.1428143053360455e-12,1.8068933977788087e-31,8.706031715408152e-24
2.308930718669486e-19,0.07540679193649383,0.0,18.723506437736027,0.031075110261279744,0.3194096818577987,0.3504847921283713,0.20701222016652426,0.09201819549957724,0.0,2.259047658410085e-50,1.200782355942416e-16,3.455513782632604e-48,0.0,7.344436777124776e-82,1.5882451870233233e-32,6.488913822712824e-55,2.4942191695142597e-43,3.432691633768563e-63,4.463228067399927e-29,1.3088454894734805e-26,8.856930136425733e-103,1.7150168705862694e-22,1.948618846540163e-66,2.005390045562475e-55,8.303299897654535e-92,1.2007823556797563e-16,1.449920896279718e-72,4.1128291328536545e-11,1.4057894079866878e-11,8.939197435331169e-12,1.1168137011651744e-11,9.250460186822439e-12,4.440220914138852e-12,4.498526111866795e-12,4.504049977819258e-16,1.7150180890528564e-22,2.139819264210302e-21,1.9046905143592144e-12,8.303810699749363e-31,2.40696168099432e-23
3.140145781794437e-19,0.07540679193649383,0.0,18.723506437701687,0.031075110260594056,0.3194096818511184,0.35048479212435074,0.20701222016159562,0.09201819548477089,0.0,5.21298173887628e-50,1.6330640063619085e-16,7.973948787108806e-48,0.0,2.896704880169187e-81,3.662852394636712e-32,1.4615383073414644e-54,4.441465359677468e-43,7.921284323173228e-63,7.947686834085615e-29,1.7800298681575375e-26,3.231055477414013e-102,2.3324229624524825e-22,4.496635750526949e-66,5.093372265625589e-55,3.2820062654986977e-91,1.6330640058391262e-16,4.2287571265266426e-72,5.593447538328271e-11,1.911873597122237e-11,1.215730853212896e-11,1.5188666355170925e-11,1.2580625850094295e-11,6.03870045160854e-12,6.117995522026318e-12,6.125507876786782e-16,2.3324251321804847e-22,3.810384129519233e-21,2.5903791018248473e-12,1.8691794478138857e-30,4.28608557582086e-23
3.9713608449193876e-19,0.07540679193649383,0.0,18.723506437667346,0.03107511025990837,0.3194096818444381,0.3504847921203302,0.20701222015666698,0.09201819546996454,0.0,1.0037280870388999e-49,2.0653456567761667e-16,1.5353355907669045e-47,0.0,8.225498819640973e-81,7.04991009225354e-32,2.7639558131204123e-54,6.9331901139305445e-43,1.5251953601197647e-62,1.2406451323542807e-28,2.2512142468297532e-26,8.663797308280168e-102,2.9498290621974316e-22,8.658000020008087e-66,1.0637416155802728e-54,9.333409526789863e-91,2.0653456559073525e-16,9.676223302540786e-72,7.074065897001007e-11,2.4179577860393416e-11,1.537541963049814e-11,1.920919569766428e-11,1.5910791502143698e-11,7.637179989031869e-12,7.737464932864139e-12,7.74696572301593e-16,2.949832449173483e-22,5.948063407154975e-21,3.2760676885969433e-12,3.532870780491165e-30,6.69064000073089e-23
4.802575908044338e-19,0.07540679193649383,0.0,18.723506437633006,0.03107511025922268,0.31940968183775775,0.3504847921163096,0.20701222015173834,0.09201819545515819,0.0,1.7065845417639624e-49,2.4976273071854805e-16,2.6104480201446746e-47,0.0,2.008202777430224e-80,1.1983507193438728e-31,4.622579980755245e-54,9.939232581200201e-43,2.593207122864274e-62,1.7785550834906942e-28,2.7223986254907834e-26,1.9905023115333572e-101,3.5672351693846833e-22,1.4720728838226314e-65,1.955802994106296e-54,2.28195066865338e-90,2.497627305889484e-16,1.9135433203871723e-71,8.554684211464404e-11,2.924041974750102e-11,1.8593530730351667e-11,2.3229725039188644e-11,1.9240957143592308e-11,9.235659526411406e-12,9.356934344342679e-12,9.368423519428094e-16,3.5672400248613494e-22,8.526981756819213e-21,3.961756274713922e-12,5.9050593741383244e-30,9.591519236749208e-23
6.465006034294241e-19,0.07540679193649383,0.0,18.72350643756433,0.031075110257851302,0.3194096818243971,0.3504847921082685,0.20701222014188106,0.0920181954255455,0.0,3.773276256925717e-49,3.3621906079928323e-16,5.771727903443472e-47,0.0,8.250079882326129e-80,2.6487595051423366e-31,9.880373070286736e-54,1.7124209620262578e-42,5.733608049514188e-62,3.064255698349601e-28,3.664767382787335e-26,7.177419343501694e-101,4.8020474007312205e-22,3.25476853034186e-65,4.9361503266957e-54,9.400402041896102e-90,3.3621906056574096e-16,5.352518744690219e-71,1.1515920739572625e-10,3.936210351701061e-11,2.502975293344374e-11,3.127078372002758e-11,2.590128840231461e-11,1.2432618601070611e-11,1.2595873168760915e-11,1.261133899864572e-15,4.802055766185981e-22,1.469105606172109e-20,5.333133445453892e-12,1.2606627662299314e-29,1.652513728781596e-22
8.127436160544142e-19,0.07540679193649383,0.0,18.72350643749565,0.031075110256479924,0.31940968181103646,0.35048479210022737,0.20701222013202378,0.09201819539593281,0.0,7.069182921689946e-49,4.226753908781908e-16,1.0813255609490668e-46,0.0,2.3971936008187823e-79,4.96143970043025e-31,1.7987164058841568e-53,2.621031428815238e-42,1.074183848274455e-61,4.690149601227255e-28,4.607136140042542e-26,1.915232790229882e-100,6.036859659587534e-22,6.097765586647391e-65,1.0327781270526491e-53,2.7358547279047862e-89,4.226753905107095e-16,1.1985177832891927e-70,1.4477157104265147e-10,4.9483787278892896e-11,3.146597514202255e-11,3.931184239728473e-11,3.256161962185207e-11,1.5629577675567945e-11,1.5834811995547517e-11,1.5854254293719518e-15,6.036872463752154e-22,2.2486129591804966e-20,6.7045106137722765e-12,2.2923782632724325e-29,2.5293373752513215e-22
9.789866286794044e-19,0.07540679193649383,0.0,18.723506437426973,0.031075110255108545,0.3194096817976758,0.35048479209218625,0.2070122201221665,0.09201819536632012,0.0,1.1963923410585487e-48,5.091317209551467e-16,1.830041242807903e-46,0.0,6.015204267995168e-79,8.3955984770997e-31,2.978984271453857e-53,3.7326495745211796e-42,1.817954554551297e-61,6.679311328727607e-28,5.549504897253599e-26,4.425377156330879e-100,7.271671947819553e-22,1.0319891458654134e-64,1.9398009226375539e-53,6.874510589571786e-89,5.091317204216953e-16,2.3680501099462497e-70,1.7438393294457868e-10,5.960547103263055e-11,3.790219735646025e-11,4.73529010707171e-11,3.9221950799546844e-11,1.8826536749892422e-11,1.9073750824863132e-11,1.909716939215945e-15,7.271690182419554e-22,3.2022829313564035e-20,8.075887779504829e-12,3.792040917094983e-29,3.602066651933789e-22
1.3114726539293848e-18,0.07540679193649383,0.0,18.723506437289615,0.03107511025236579,0.3194096817709546,0.35048479207610395,0.2070122201024519,0.09201819530709475,0.0,2.845169687721213e-48,6.820443811030938e-16,4.352065618295577e-46,0.0,3.4404097075511673e-78,1.9961952871976217e-30,6.890893897141404e-53,6.576348213765384e-42,4.323321885775441e-61,1.176790809312143e-27,7.434242411540774e-26,1.9859206553063327e-99,9.741296614065997e-22,2.4541984556395277e-64,5.731653333989923e-53,3.944053480008176e-88,6.82044380139804e-16,7.556648188457503e-70,2.336086514151105e-10,7.984883851521291e-11,5.077464180324249e-11,6.343501840589208e-11,5.254261302705062e-11,2.522045489801308e-11,2.555162849122389e-11,2.558299898805771e-15,9.741328740596228e-22,5.641924650189787e-20,1.0818642103066716e-11,8.747035190753716e-29,6.346281146367828e-22
1.6439586791793651e-18,0.07540679193649383,0.0,18.723506437152256,0.031075110249623037,0.31940968174423334,0.35048479206002164,0.2070122200827373,0.09201819524786942,0.0,5.556508118824812e-48,8.549570412431125e-16,8.499418675756772e-46,0.0,1.1967190141400695e-77,3.898061469428179e-30,1.327174554676212e-52,1.0244750999793176e-41,8.443283105910446e-61,1.8332254362610632e-27,9.318979925648591e-26,5.954714137673354e-99,1.2210921399649132e-21,4.792956181965163e-64,1.3237154424766623e-52,1.3739075084269652e-87,8.549570397198606e-16,1.822570528226674e-69,2.928333627967144e-10,1.0009220596470826e-10,6.364708627382606e-11,7.951713572552927e-11,6.586327508457156e-11,3.161437304543153e-11,3.2029506167858564e-11,3.2068827785145264e-15,1.2210971446923454e-21,8.789089529226396e-20,1.3561396416123834e-11,1.680320209899657e-28,9.886348072473775e-22
2.308930729679326e-18,0.07540679193649383,0.0,18.72350643687754,0.03107511024413753,0.31940968169079087,0.35048479202785704,0.20701222004330816,0.09201819512941871,0.0,1.5538419618847797e-47,1.2007823614993492e-15,2.3768081756978418e-45,0.0,9.727117490629851e-77,1.0899251511971936e-29,3.671245273205113e-52,2.0057314502861998e-41,2.3611101260865918e-60,3.58911399109987e-27,1.30884549533258e-25,3.5094831926614504e-98,1.715017132906358e-21,1.340319545510128e-63,4.994014691555137e-52,1.1193237367397208e-86,1.200782358465542e-15,7.267179506903056e-69,4.1128276427899817e-10,1.4057894076437178e-10,8.93919752864447e-11,1.1168137031815928e-10,9.250459868932574e-11,4.44022093381604e-11,4.498526155197017e-11,4.504048298129533e-15,1.715026931230618e-21,1.7207400458008577e-19,1.90469050107028e-11,4.621790075579915e-28,1.9355626640880778e-21
3.638874830679248e-18,0.07540679193649383,0.0,18.723506436328105,0.031075110233166513,0.31940968158390587,0.3504847919635279,0.20701221996444985,0.09201819489251739,0.0,6.253266460608639e-47,1.892433001916616e-15,9.565204498017683e-45,0.0,1.7242906650058108e-75,4.385766683413291e-29,1.4782177790860634e-51,4.958583887591139e-41,9.502028598191573e-60,8.873033737224711e-27,2.0627405006526423e-25,3.91429976865626e-97,2.702867262093811e-21,5.39396892649859e-63,3.116652434151676e-51,1.988433562250411e-85,1.8924329942991153e-15,4.773303813265085e-68,6.48181482116755e-10,2.2155240996637553e-10,1.408817535974985e-10,1.7600983931683485e-10,1.4578724385760813e-10,6.997788191518578e-11,7.089677244356695e-11,7.0983783781147016e-15,2.7028914855823786e-21,4.2540260718180815e-19,3.001792207371502e-11,1.839098105303718e-27,4.785111226123191e-21
6.298763032679091e-18,0.07540679193649383,0.0,18.723506435229236,0.03107511021122448,0.3194096813701359,0.3504847918348696,0.2070122198067332,0.09201819441871512,0.0,3.3572566061225698e-46,3.275734282370309e-15,5.135372335720802e-44,0.0,5.336133988287154e-74,2.354436408769741e-28,8.081488294870063e-51,1.4825802082812885e-40,5.101453532080778e-59,2.6529720044515335e-26,3.5705305104312166e-25,6.933585249819264e-96,4.678568093709306e-21,2.895916545363448e-62,2.88397996614239e-50,6.16281169662181e-84,3.275734259334849e-15,4.5808360426397646e-67,1.1219785772719825e-09,3.8349934678102785e-10,2.4386131136291677e-10,3.0466677656781947e-10,2.523525260289514e-10,1.2112922703550567e-10,1.2271979472027397e-10,1.2287034700960813e-14,4.678640520163232e-21,1.2719225948701065e-18,5.195995569513689e-11,9.821219745374603e-27,1.430712610371953e-20
1.1618539436678778e-17,0.07540679193649383,0.0,18.723506433031503,0.031075110167340415,0.31940968094259603,0.3504847915775529,0.2070122194913,0.0920181934711119,0.0,2.1658187184245925e-45,6.042336841754324e-15,3.3129101269694933e-43,0.0,2.3062788654558456e-72,1.5188085769417848e-27,5.444274663591345e-50,5.040635842349993e-40,3.291027419132612e-58,9.019859944157061e-26,6.58611052654215e-25,1.6190171142305674e-94,8.629972049912292e-21,1.8682010321915443e-61,3.423143370626857e-49,2.6659941478975324e-82,6.042336762880552e-15,5.558681827030711e-66,2.0695714054973645e-09,7.073932140528853e-10,4.4982043146701527e-10,5.619806480843097e-10,4.654830577106187e-10,2.2343191714122143e-10,2.2636584124775007e-10,2.2664331998129018e-14,8.630218293169464e-21,4.324419439399402e-18,9.584402091956196e-11,6.323737835043446e-26,4.864287036827888e-20
2.225809224467815e-17,0.07540679193649383,0.0,18.723506428636043,0.03107511007957229,0.3194096800875162,0.3504847910629197,0.2070122188604337,0.09201819157591094,0.0,1.5496204595864888e-44,1.157554195442886e-14,2.3703539198957424e-42,0.0,1.2019324740007276e-70,1.0866623770488746e-26,4.236538439861997e-49,1.8495210182938815e-39,2.3546954192359837e-57,3.3095865723282194e-25,1.2617270544979117e-24,4.40188572628843e-93,1.6532789134228034e-20,1.336678141038527e-60,4.682454410668592e-48,1.3901077590598157e-80,1.1575541663868644e-14,7.69762235988171e-65,3.964751613609298e-09,1.3551809231667518e-09,8.617386899683034e-10,1.0766083791753463e-09,8.917439904296003e-10,4.28037296812956e-10,4.3365794219896904e-10,4.341886519852282e-14,1.6533692655318138e-20,1.58672537106337e-17,1.8361214329471882e-10,4.521956198366366e-25,1.784811958473189e-19
4.3537197860676894e-17,0.07540679193649383,0.0,18.72350641984514,0.031075109904036075,0.3194096783773566,0.35048479003365324,0.2070122175987016,0.0920181877855308,0.0,1.171192283335131e-43,2.2641952155403942e-14,1.7914993747513633e-41,0.0,6.923448589678527e-69,8.21280423537407e-26,3.720074646685509e-48,7.075821954363091e-39,1.7796622911397076e-56,1.266168133333387e-24,2.467959052671348e-24,1.2965477706107776e-91,3.2338459990510246e-20,1.0102519687104349e-59,6.9127525629475505e-47,8.00955678840186e-79,2.2641951041431436e-14,1.1438279387261622e-63,7.755090236586044e-09,2.6507562396750614e-09,1.6855752801432695e-09,2.105863793589628e-09,1.7442653332902551e-09,8.372480539976372e-10,8.482421756864797e-10,8.492768602585549e-14,3.2341916644574177e-20,6.070429304066362e-17,3.591483557502532e-10,3.417118315715128e-24,6.828239417852643e-19
6.481630347667563e-17,0.07540679193649383,0.0,18.723506411054274,0.031075109728499903,0.3194096766671971,0.35048478900438673,0.20701221633697017,0.09201818399517972,0.0,3.660593696577131e-43,3.370836232388037e-14,5.599386684246786e-41,0.0,4.842706059255502e-68,2.5669240786988327e-25,1.289764515110693e-47,1.5682637864397574e-38,5.5623834312259565e-56,2.8062968143696508e-24,3.6741910434928434e-24,7.246555701271377e-91,4.814417976366262e-20,3.1575703098810905e-59,2.9873344133298463e-46,5.602719010327785e-78,3.370835985310966e-14,4.952340091737691e-63,1.1545399802048794e-08,3.946331420557473e-09,2.5094119678814298e-09,3.13511914431352e-09,2.5967859793814843e-09,1.246458808303937e-09,1.2628264512874185e-09,1.2643617942502319e-13,4.815184098720684e-20,1.345431635931069e-16,5.346845251460847e-10,1.0679983273423859e-23,1.5133864272983201e-18
8.609540909267437e-17,0.07540679193649383,0.0,18.723506402263432,0.03107510955296378,0.31940967495703765,0.35048478797512045,0.20701221507523945,0.0920181802048577,0.0,8.284966380407854e-43,4.4774772459858154e-14,1.2673021022442486e-40,0.0,2.132205338217254e-67,5.809667952155985e-25,3.2056041708014997e-47,2.766996879516065e-38,1.2589258313768625e-55,4.9513447349787696e-24,4.8804230269624e-24,2.5914377257032097e-90,6.394994845368498e-20,7.1464811382508316e-59,8.625339033613574e-46,2.4669378932985597e-77,4.477476809890331e-14,1.4314082336995889e-62,1.533568031020768e-08,5.241906465813991e-09,3.3332487531827845e-09,4.164374431347022e-09,3.449305928703786e-09,1.6556695597318572e-09,1.677410769001778e-09,1.6794434540039334e-13,6.396346568322479e-20,2.373838680697085e-16,7.10220651482221e-10,2.4171576586535705e-23,2.6701662240292393e-18
1.0737451470867311e-16,0.07540679193649383,0.0,18.72350639347262,0.031075109377427693,0.31940967324687825,0.35048478694585417,0.20701221381350948,0.09201817641456475,0.0,1.5728506236928962e-42,5.584118256333728e-14,2.4058988299483935e-40,0.0,7.166226167889468e-67,1.1029287450138846e-24,6.635299537661609e-47,4.303781464355328e-38,2.3899943391813058e-55,7.701311903869806e-24,6.086655003080023e-24,7.220033682118976e-90,7.975576606057494e-20,1.3567161019171023e-58,1.9950952378473132e-45,8.291504716309226e-77,5.584117577881241e-14,3.3132196832573438e-62,1.912593176128125e-08,6.53748137544463e-09,4.157085636047333e-09,5.193629654690138e-09,4.301825181257703e-09,2.0648803082814e-09,2.0919951288295488e-09,2.094521839564959e-13,7.97767907325608e-20,3.6922640796436637e-16,8.857567347586719e-10,4.5888023730949284e-23,4.153160806860312e-18
1.4993272594067058e-16,0.07540679193649383,0.0,18.72350637589109,0.031075109026355657,0.3194096698265596,0.35048478488732177,0.2070122112900516,0.092018168834066,0.0,4.161008097368854e-42,7.797400267279958e-14,6.364868137025367e-40,0.0,4.955430066527869e-66,2.9178158043110106e-24,2.050266753954343e-46,8.391505048520263e-38,6.322778276732612e-55,1.5016003978395696e-23,8.499118933259483e-24,3.568429148603041e-89,1.113675480249456e-19,3.5892198388350316e-58,7.196665015631349e-45,5.733806950508449e-76,7.797398944097706e-14,1.1961424716384143e-61,2.6706347492984725e-08,9.12863078782833e-09,5.804759694465991e-09,7.2521399103052346e-09,6.006861596062455e-09,2.883301796745365e-09,2.9211639748252878e-09,2.924668788277165e-13,1.114085418908243e-19,7.199169976105367e-16,1.236828772132556e-09,1.213970990444656e-22,8.097784946104078e-18
1.9249093717266806e-16,0.07540679193649383,0.0,18.72350635830968,0.031075108675283798,0.31940966640624135,0.35048478282878964,0.20701220876659646,0.09201816125368346,0.0,8.679304264493998e-42,1.001068226522673e-13,1.3276289310012438e-39,0.0,1.9795017373925113e-65,6.086166971253115e-24,4.877022834538084e-46,1.3831434408083398e-37,1.318846658078108e-54,2.475037302161875e-23,1.091158283403125e-23,1.1628428831259586e-88,1.4297952565674854e-19,7.486630690457199e-58,1.8917877625033654e-44,2.2904789958184944e-75,1.0010680083960377e-13,3.145801153155125e-61,3.428664699891623e-08,1.1719779657708705e-08,7.452434143137377e-09,9.310649911158852e-09,7.711895223800213e-09,3.701723273695854e-09,3.750332989274555e-09,3.7548026407506415e-13,1.4304709446121591e-19,1.1866149403818855e-15,1.5879006372678212e-09,2.5321751887565265e-22,1.3347238545947716e-17
