Time (s),Volume (m^3),Ne,X(1),NH3(2),NH2OH(3),HNO3(4),CH3OH(5),H2O(6),N2(7),O2(8),NO2(9),NO(10),N2O(11),CO2(12),H2(13),CO(14),CH4(15),C2H6(16),CH2O(17),CH3(18),C3H8(19),H(20),C2H5(21),HCO(22),CH3CHO(23),OH(24),C2H4(25),H2OX(30),H3NOX(205),HX(26),HNO3X(208),CH4OX(211),CH3OX(210),H2NOX(204),HOX(29),H2NO(88),HNOX(526),H3NX(202),NX(608),OX(27),HNX(525),H2X(216)
1.3954091414251217e-10,0.06662394546715897,0.0,16.515040448962157,0.030264163390609163,0.3093424844011518,0.3445309187047772,0.20282278202340753,0.09143179935713251,0.0,1.080861589796542e-22,3.537825075623404e-09,2.3957038026742707e-24,0.0,1.4212906540565362e-34,1.2132335824241638e-06,3.906690122952862e-26,3.2870264306749346e-29,2.2069012537723494e-42,2.908788723809554e-13,1.3855576869450606e-20,5.019746277340563e-68,1.1779260139109354e-14,3.0396658817041625e-46,4.906439833103986e-24,7.752473034539613e-46,3.0605751676259205e-09,1.0534078787211633e-42,0.0005996524126265926,0.0072225220379905815,0.005827033431401192,0.005953869896937791,0.001701504914323404,0.002487933242192974,0.0023734273341608396,8.875703149181584e-06,1.4912226603654115e-12,0.00022094907299518757,0.0008109468725752965,6.104882682212463e-05,0.0002281675736132722,0.00018925020174366988,2.901289364765783e-08
1.4061689702530396e-10,0.06662394546715897,0.0,16.514843612318376,0.030259629332338223,0.30926836880229475,0.34448791204121726,0.2028017383209179,0.09143211450759059,0.0,1.1232600101752176e-22,3.564874383309628e-09,2.466200497630512e-24,0.0,1.4869919021306015e-34,1.2431046954880504e-06,4.0246576220458213e-26,3.3375224284510974e-29,2.258102758010025e-42,2.9536483508856523e-13,1.3961510153913222e-20,5.215480152322058e-68,1.1938920005350206e-14,3.1101880474703597e-46,5.054590782813848e-24,8.11081703834118e-46,3.080613666544331e-09,1.0861607085020707e-42,0.000599651135376904,0.007272748289381599,0.005877601600333337,0.005996876533448465,0.0017035577066479995,0.002506924152353533,0.0023902153412334684,8.940024844679473e-06,1.512902193868325e-12,0.00022416772313861775,0.0008154809308462354,6.23890650163311e-05,0.00023167207594854825,0.00019179265377781065,2.99448645038102e-08
1.4169287990809575e-10,0.06662394546715897,0.0,16.51464683705422,0.03025511648040483,0.30919430453845337,0.34444494789681207,0.202780746381896,0.0914324344918598,0.0,1.1669650487628756e-22,3.5919203159782672e-09,2.538192573558234e-24,0.0,1.5551844596108545e-34,1.2734850557658997e-06,4.145218249450947e-26,3.3883984581479506e-29,2.3100871319539972e-42,2.9988490770865994e-13,1.4067432460351686e-20,5.417262629628512e-68,1.2099401682334852e-14,3.181788495259184e-46,5.205998143498486e-24,8.482748969707e-46,3.1006031914344137e-09,1.1196699745249627e-42,0.0005996499155710037,0.007322897728503456,0.005928250243322358,0.006039840650807713,0.001705561157130219,0.002525912640888679,0.002406978888682894,9.004267391319338e-06,1.5347177903184946e-12,0.00022740652877807288,0.000819993782779625,6.374755190025146e-05,0.00023520154760377964,0.00019434663850264317,3.089949911164002e-08
1.4276886279088754e-10,0.06662394546715897,0.0,16.514450122093447,0.03025062473601686,0.30912029155906057,0.3444020262297704,0.20275980511403727,0.0914327593470672,0.0,1.2120060047379222e-22,3.618962876966091e-09,2.611699394929842e-24,0.0,1.6259422696744292e-34,1.3043796476651442e-06,4.268407604982736e-26,3.4396544344845973e-29,2.3628602333826726e-42,3.0443908589596683e-13,1.4173343815516878e-20,5.62523239403623e-68,1.226070123822936e-14,3.2544752932533036e-46,5.360706614752981e-24,8.868672185140518e-46,3.1205438585202383e-09,1.1539471834766958e-42,0.0005996487533135057,0.007372970503897169,0.005978979197028547,0.006082762290806746,0.001707516353048875,0.0025448987128242335,0.002423717952567763,9.068430974254795e-06,1.5566690405136059e-12,0.0002306654229884331,0.0008244855271675948,6.512437648981957e-05,0.0002387559440546804,0.00019691205979493283,3.1877176345291834e-08
1.4384484567367933e-10,0.06662394546715897,0.0,16.514253466385277,0.030246154000842875,0.30904632981365715,0.34435914699834524,0.20273891344908812,0.09143308911032437,0.0,1.2584125844568397e-22,3.646002069606588e-09,2.686740411017143e-24,0.0,1.6993408626671431e-34,1.3357934707757863e-06,4.3942614719776895e-26,3.491290272992634e-29,2.416427918429498e-42,3.09027365314147e-13,1.427924424559541e-20,5.8395302190739985e-68,1.2422814771059743e-14,3.328256507369702e-46,5.5187611264656596e-24,9.268998703582034e-46,3.140435783753014e-09,1.1890039274821573e-42,0.0005996476487104078,0.007422966763886724,0.0060297882974066335,0.006125641495192653,0.0017094243577356343,0.0025638823730820197,0.002440432509124076,9.132515779346899e-06,1.578755536384791e-12,0.00023394433891127248,0.0008289562623415768,6.651962716840658e-05,0.00024233522065547674,0.00019948882202904463,3.2878278633410855e-08
1.4492082855647112e-10,0.06662394546715897,0.0,16.51405686890388,0.030241704177009984,0.3089724192518912,0.34431631016083364,0.20271807034231656,0.09143342381872724,0.0,1.3062149033584119e-22,3.6730378972299716e-09,2.7633351553404467e-24,0.0,1.7754573769899163e-34,1.3677315398233747e-06,4.522815816210972e-26,3.543305890019958e-29,2.4707960415848555e-42,3.136497416356107e-13,1.4385133776222133e-20,6.060298982214966e-68,1.2585738408402918e-14,3.403140201262294e-46,5.6802068374561894e-24,9.68414932058945e-46,3.160279082811741e-09,1.2248518840750072e-42,0.0005996466018690684,0.0074728866565789125,0.006080677379712059,0.0061684783056685025,0.0017112862111024517,0.0025828636264821577,0.002457122534765289,9.196521993151514e-06,1.600976870993493e-12,0.00023724320975501925,0.0008334060861744651,6.793339168945401e-05,0.0002459393326393364,0.00020207683007467743,3.390319196777587e-08
1.459968114392629e-10,0.06662394546715897,0.0,16.51386032864785,0.03023727516710169,0.3088985598235177,0.34427351567557624,0.20269727477199376,0.09143376350935617,0.0,1.355443487846711e-22,3.700070363163184e-09,2.841503245122755e-24,0.0,1.8543705800766362e-34,1.4001988846215546e-06,4.6541067848177615e-26,3.5957012027346384e-29,2.5259704556978887e-42,3.1830621054133665e-13,1.4491012432492214e-20,6.287683680059748e-68,1.2749468307080762e-14,3.4791344363244403e-46,5.8450891341195685e-24,1.011455372302347e-45,3.1800738711038442e-09,1.2615028161684375e-42,0.0005996456128981874,0.007522730329863159,0.006131646278507201,0.006211272763893483,0.0017131029301573953,0.002601842477745311,0.0024737880060824212,9.260449802906808e-06,1.6233326385283438e-12,0.00024056196879511605,0.000837835096082764,6.936575717909569e-05,0.0002495682351187979,0.00020467598929460986,3.49523059118877e-08
1.470727943220547e-10,0.06662394546715897,0.0,16.513663844639677,0.030232866874155724,0.3088247514783987,0.3442307635009576,0.20267652573888784,0.09143410821927579,0.0,1.4061292771528185e-22,3.7270994707298976e-09,2.9212643807489532e-24,0.0,1.9361608894627383e-34,1.4332005500241809e-06,4.788170705219272e-26,3.648476129128851e-29,2.58195701197827e-42,3.2299676772069514e-13,1.459688023897306e-20,6.521831443510722e-68,1.2914000652857413e-14,3.5562472716913816e-46,6.013453629076014e-24,1.056065060423331e-45,3.1998202637658267e-09,1.2989685720259542e-42,0.0005996446819077847,0.007572497931411352,0.0061826948276675195,0.006254024911482994,0.0017148755095091103,0.002620818931494885,0.0024904288998441573,9.324299396520697e-06,1.6458224343020466e-12,0.00024390054937418063,0.0008422433890287262,7.081681013876867e-05,0.00025322188308619963,0.0002072862055424583,3.602601360951221e-08
1.4814877720484648e-10,0.06662394546715897,0.0,16.51346741592526,0.030228479201661967,0.30875099416650204,0.344188053595406,0.20265582226576773,0.09143445798553511,0.0,1.4583036251752396e-22,3.754125223250517e-09,3.0026383452299666e-24,0.0,2.0209103939437384e-34,1.4667415958770066e-06,4.925044084053442e-26,3.701630588022868e-29,2.6387615599979072e-42,3.277214088712753e-13,1.470273721971591e-20,6.762891552937561e-68,1.3079331660139578e-14,3.634486764242588e-46,6.1853461598266976e-24,1.1022887779738734e-45,3.2195183756638976e-09,1.3372610852321754e-42,0.0005996438090091793,0.007622189608677678,0.006233822860387655,0.006296734790008772,0.0017166049218601653,0.0026397929922591687,0.002507045192996945,9.388070962558435e-06,1.6684458547482718e-12,0.0002472588849021658,0.0008466310615224821,7.228663644781263e-05,0.0002569002314141076,0.00020990738516044592,3.712471179317844e-08
1.4922476008763827e-10,0.06662394546715897,0.0,16.513271041573383,0.030224112053560296,0.308677287837901,0.34414538591739335,0.20263516339691937,0.09143481284516745,0.0,1.5119983022990027e-22,3.781147624042185e-09,3.0856450036717865e-24,0.0,2.108702874822959e-34,1.5008270969689376e-06,5.0647636061102623e-26,3.7551644990691136e-29,2.6963899476925903e-42,3.3248012969871676e-13,1.4808583398267226e-20,7.0110154533339305e-68,1.3245457571679999e-14,3.713860968604033e-46,6.360812787415313e-24,1.1501722303404296e-45,3.239168321394615e-09,1.3763923746636483e-42,0.0005996429943149713,0.007671805508898437,0.006285030209187449,0.0063394024409990065,0.0017182921184895354,0.0026587646644734434,0.0025236368626650957,9.451764690230174e-06,1.6912024974185573e-12,0.0002506369088565202,0.000850998209624156,7.377532136605867e-05,0.0002606032348557441,0.00021253943497718356,3.8248800792630856e-08
1.5030074297043006e-10,0.06662394546715897,0.0,16.513074720675267,0.030219765334238473,0.30860363244277444,0.3441027604254349,0.20261454819767102,0.09143517283519036,0.0,1.5672454971934175e-22,3.808166676418788e-09,3.170304302749327e-24,0.0,2.199623827247664e-34,1.5354621429828698e-06,5.207366133271715e-26,3.809077782756269e-29,2.754848021363588e-42,3.372729259165434e-13,1.491441879767978e-20,7.266356769465437e-68,1.341237465828392e-14,3.7943779371503825e-46,6.539899795095474e-24,1.1997620584101543e-45,3.2587702152855234e-09,1.4163745444596827e-42,0.000599642237939021,0.007721345779091878,0.006336316705917932,0.006382027905938435,0.0017199380297244543,0.002677733952482029,0.0025402038861508784,9.515380769378614e-06,1.7140919609792201e-12,0.0002540345547823479,0.0008553449289459749,7.528294953640674e-05,0.0002643308480454147,0.000215182262305462,3.939868454323582e-08
1.5137672585322185e-10,0.06662394546715897,0.0,16.512878452344076,0.03021543894853008,0.30853002793140577,0.3440601770780891,0.20259397575393054,0.09143553799260569,0.0,1.6240778185884713e-22,3.835182383690956e-09,3.2566362701850322e-24,0.0,2.2937604816328593e-34,1.5706518384460959e-06,5.352888703456331e-26,3.8633703604134464e-29,2.8141416256791816e-42,3.4209979324600266e-13,1.5020243440523562e-20,7.529071321008772e-68,1.3580079218518586e-14,3.87604572000712e-46,6.72265368700386e-24,1.2511058502855097e-45,3.2783241713957834e-09,1.4572197839932032e-42,0.0005996415399964302,0.007770810566058017,0.006387682181767217,0.006424611226268463,0.0017215435654018812,0.002696700860540296,0.002556746240934612,9.578919390466711e-06,1.7371138452082793e-12,0.00025745175629256933,0.0008596713146543668,7.680960498739234e-05,0.00026808302549893533,0.00021783577494005556,4.0574770594341926e-08
1.5245270873601364e-10,0.06662394546715897,0.0,16.512682235714472,0.030211132801712403,0.3084564742541827,0.34401763583395795,0.20257344517173145,0.09143590835439944,0.0,1.682528297029841e-22,3.862194749166064e-09,3.344661014232174e-24,0.0,2.391201825172012e-34,1.6064013026802967e-06,5.501368529568311e-26,3.918042154214409e-29,2.8742766036761545e-42,3.4696072741590723e-13,1.5126057348896373e-20,7.79931713768207e-68,1.3748567578425726e-14,3.958872365052593e-46,6.909121186839175e-24,1.3042521530468552e-45,3.2978303035168097e-09,1.498940367841613e-42,0.0005996409006035243,0.007820200016378462,0.006439126467266371,0.00646715244338727,0.001723109615319799,0.0027156653928166303,0.002573263904674754,9.642380744565388e-06,1.76026775099238e-12,0.00026088844706808093,0.0008639774614720475,7.835537113574236e-05,0.00027185972161405925,0.0002204998811555369,4.1777470117593824e-08
1.5352869161880543e-10,0.06662394546715897,0.0,16.51248606994214,0.030206846799504347,0.30838297136159687,0.34397513665168633,0.20255295557679,0.09143628395754186,0.0,1.7426303866125022e-22,3.889203776148245e-09,3.434398723162785e-24,0.0,2.492038623433938e-34,1.642715669751113e-06,5.652842998451222e-26,3.973093087181855e-29,2.935258796761227e-42,3.518557241624802e-13,1.5231860544434235e-20,8.077254474366486e-68,1.3917836091236997e-14,4.042865917919988e-46,7.099349236546798e-24,1.3592504845626148e-45,3.3172887251728967e-09,1.541548655757681e-42,0.0005996403198778334,0.007869514276416245,0.00649064939229521,0.006509651598649906,0.0017246370496785755,0.0027346275533943524,0.002589756855207993,9.705765023341335e-06,1.7835532803237351e-12,0.00026434456085791574,0.0008682634636800984,7.992033078891993e-05,0.000275660890670903,0.00022317448970410344,4.300719791519934e-08
1.5460467450159722e-10,0.06662394546715897,0.0,16.512289954203354,0.030202580848064407,0.30830951920424315,0.3439326794899621,0.20253250611407184,0.09143666483898735,0.0,1.8044179666929108e-22,3.916209467938378e-09,3.525869664760169e-24,0.0,2.5963634420451393e-34,1.6796000884172966e-06,5.807349669846239e-26,4.028523083191749e-29,2.997094044712441e-42,3.5678477922920453e-13,1.5337653048321563e-20,8.363045826218987e-68,1.4087881137092326e-14,4.128034421999244e-46,7.29338499500918e-24,1.4161513453466197e-45,3.336699549621853e-09,1.5850570926404332e-42,0.0005996397979380742,0.007918753492315618,0.00654225078608803,0.00655210873336841,0.0017261267195126002,0.0027535873462735997,0.002606225070549332,9.769072419044862e-06,1.80697003629707e-12,0.0002678200314794029,0.0008725294151200356,8.150456614765882e-05,0.00027948648683237293,0.00022585950981341446,4.4264372428149484e-08
1.55680657384389e-10,0.06662394546715897,0.0,16.512093887694554,0.03019833485398858,0.3082361177328197,0.34389026430751624,0.2025120959473675,0.09143705103567452,0.0,1.8679253435797364e-22,3.943211827834107e-09,3.619094185815897e-24,0.0,2.7042706684568207e-34,1.717059722079452e-06,5.964926275354914e-26,4.084332066977711e-29,3.059788185680503e-42,3.6174788836667504e-13,1.5443434881301102e-20,8.656855943776364e-68,1.425869912276117e-14,4.214385918438891e-46,7.491275836741931e-24,1.475006230462223e-45,3.3560628898556247e-09,1.629478208506069e-42,0.0005996393349041326,0.007967917810001906,0.00659393047723932,0.0065945238888119,0.0017275794571124168,0.0027725447753731603,0.0026226685288921713,9.832303124497776e-06,1.830517623106578e-12,0.0002713147928183279,0.0008767754091958664,8.310815880848676e-05,0.00028333646414458987,0.00022855485118443954,4.554941574439131e-08
1.567566402671808e-10,0.06662394546715897,0.0,16.511897869631923,0.030194108724308305,0.30816276689812705,0.3438478910631224,0.20249172425887824,0.09143744258452598,0.0,1.9331872522031426e-22,3.970210859129832e-09,3.7140927116312895e-24,0.0,2.8158565337958893e-34,1.7550997487283663e-06,6.125610717406457e-26,4.140519964135454e-29,3.123347056190077e-42,3.667450473324537e-13,1.5549206063683642e-20,8.958851848050466e-68,1.4430286481366636e-14,4.301928446147849e-46,7.693069350595565e-24,1.535867641472788e-45,3.3753788586009248e-09,1.6748246184588843e-42,0.0005996389308970472,0.008017007375181294,0.006645688293709384,0.006636897106206682,0.0017289960764375577,0.002791499844532272,0.00263908720860839,9.89545733308132e-06,1.854195646042883e-12,0.0002748287788290928,0.0008810015388761386,8.473118976623865e-05,0.0002872107765373149,0.00023126042398931808,4.6862753606953083e-08
1.5783262314997258e-10,0.06662394546715897,0.0,16.51170189925096,0.03018990236648847,0.3080894666510678,0.343805559715597,0.20247139024881033,0.09143783952244855,0.0,2.0002388577625752e-22,3.997206565116723e-09,3.810885745523256e-24,0.0,2.931219134799171e-34,1.7937253608929203e-06,6.289441068229487e-26,4.197086701127282e-29,3.187776491141034e-42,3.7177625189092853e-13,1.565496661535756e-20,9.269202845614634e-68,1.460263967211244e-14,4.3906700417971274e-46,7.898813338462903e-24,1.5987890984381456e-45,3.394647568319855e-09,1.7211090226622128e-42,0.0005996385860389911,0.008066022333340675,0.00669752406282992,0.006679228426736345,0.0017303773735202843,0.0028104525575123815,0.0026554810882484284,9.958535238724166e-06,1.878003711490015e-12,0.0002783619235348759,0.0008852078966959777,8.637373941655863e-05,0.00029110937782437406,0.00023397613886922967,4.820481542202157e-08
1.5890860603276437e-10,0.06662394546715897,0.0,16.511505975806077,0.030185715688425326,0.3080162169426463,0.3437632702237991,0.20245109313497867,0.09143824188633311,0.0,2.0691157573530581e-22,4.024198949082713e-09,3.9094938683344856e-24,0.0,3.0504584558301567e-34,1.8329417655876057e-06,6.456455568828295e-26,4.254032205286626e-29,3.253082323809658e-42,3.768414978131757e-13,1.5760716555798077e-20,9.588080543681382e-68,1.4775755180012608e-14,4.480618739821513e-46,8.108555813992097e-24,1.6638251519566457e-45,3.41386913121053e-09,1.768344206309378e-42,0.0005996383004532566,0.00811496282974744,0.006749437611309568,0.00672151789154186,0.0017317241268604384,0.002829402917998856,0.0026718501465413593,1.0021537035890478e-05,1.9019414269223862e-12,0.00028191416102779106,0.0008893945747591181,8.803588755839232e-05,0.00029503222170408237,0.0002367019069322754,4.957603426697128e-08
1.5998458891555616e-10,0.06662394546715897,0.0,16.511310098570217,0.030181548598444522,0.30794301772396837,0.3437210225466303,0.2024308321524186,0.09143864971305457,0.0,2.139853981569973e-22,4.051188014312511e-09,4.009937737947913e-24,0.0,3.173676390977523e-34,1.8727541842596225e-06,6.626692627963529e-26,4.3113564048226433e-29,3.319270385849816e-42,3.819407808768237e-13,1.58664559040764e-20,9.9156588651713e-68,1.4949629515624096e-14,4.571782572421153e-46,8.32234500130527e-24,1.7310313952523796e-45,3.4330436592077e-09,1.8165430395946568e-42,0.0005996380742642383,0.008163829009449317,0.006801428765239378,0.0067637655417216854,0.0017330370978115934,0.0028483509296026743,0.0026881943623949644,1.008446291956796e-05,1.926008400901787e-12,0.00028548542546904783,0.0008935616647399187,8.971771339646787e-05,0.00029897926175966857,0.00023943763975137005,5.097684689834533e-08
