Time (s),Volume (m^3),Ne,X(1),NH3(2),NH2OH(3),HNO3(4),CH3OH(5),H2O(6),N2(7),O2(8),NO2(9),NO(10),N2O(11),CO2(12),H2(13),CO(14),CH4(15),C2H6(16),CH2O(17),CH3(18),C3H8(19),H(20),C2H5(21),HCO(22),CH3CHO(23),OH(24),C2H4(25),H2OX(30),H3NOX(205),HX(26),HNO3X(208),CH4OX(211),CH3OX(210),H2NOX(204),HOX(29),H2NO(88)
2.6076854842129506e-12,0.054791484931128634,0.0,13.60390121950803,0.031075110263184432,0.3192311033862105,0.3503773051837562,0.20688116963313427,0.09169685519650578,0.0,2.0447525944661046e-39,2.017953538953638e-13,4.716038826920577e-37,0.0,6.423789378292755e-53,1.3659415700425293e-12,4.0504735388694385e-39,6.488064748556874e-39,9.469421550043017e-58,8.762936881305574e-20,1.6825677595576786e-27,5.806254907371897e-93,1.9216610374283162e-21,1.1492042228916964e-62,1.7442225964723468e-36,9.799716305323564e-67,2.0128813549578992e-13,8.825209825015786e-59,0.0003213401514160699,0.0001352763701052035,8.603255420116896e-05,0.00010748695558171133,8.83203029714897e-05,4.2730244109314176e-05,4.330212003956208e-05,1.9278468123306722e-10,1.65149933814731e-18
2.656483289921957e-12,0.054791484931128634,0.0,13.603887035332534,0.031075110263184432,0.31922776288601323,0.3503752943379382,0.20687873150792158,0.09169207001511234,0.0,2.1616955833320868e-39,2.0557097492713728e-13,5.068314998631048e-37,0.0,7.17935133869579e-53,1.4440528469143222e-12,4.362087079030802e-39,6.7329623534353e-39,1.0010948551303193e-57,9.093925635970735e-20,1.7140436349830943e-27,6.370156954945925e-93,1.9911231946262716e-21,1.2149236665666228e-62,1.878410173715991e-36,1.0952323995066931e-66,2.0504461359896073e-13,9.504490900620771e-59,0.0003261253292117401,0.00013780665967537216,8.76420770791642e-05,0.00010949780139592331,8.995911937478604e-05,4.352955291871854e-05,4.4112330666596115e-05,1.9638247973570564e-10,1.7138150115978398e-18
2.705281095630963e-12,0.054791484931128634,0.0,13.603872890390795,0.031075110263184432,0.31922442243155114,0.35037328351276475,0.206876293902494,0.09168732346645499,0.0,2.28301409961358e-39,2.0934657429034242e-13,5.439931528285649e-37,0.0,8.007550842368809e-53,1.5250860351808187e-12,4.691336497522688e-39,6.982390206196697e-39,1.0572733854534023e-57,9.431048427497194e-20,1.7455191394980115e-27,6.977041724500148e-93,2.0618071963139734e-21,1.2831016475448064e-62,2.0201921407511403e-36,1.2215736213191846e-66,2.088007161258823e-13,1.0222247711451662e-58,0.000330871874271703,0.00014033690727986863,8.925158509804071e-05,0.00011150862656559664,9.15974270764628e-05,4.432885064461874e-05,4.492253752425607e-05,1.9997988187273256e-10,1.777282106627014e-18
2.7540789013399693e-12,0.054791484931128634,0.0,13.603858784370768,0.031075110263184432,0.3192210820228115,0.3503712727082299,0.20687385681668466,0.09168261523867548,0.0,2.408788480439752e-39,2.1312215198520167e-13,5.831581261369594e-37,0.0,8.913868661941314e-53,1.6090947450304944e-12,5.038874295473216e-39,7.236348002511364e-39,1.1155149226033254e-57,9.774305170853104e-20,1.7769942731815004e-27,7.62932057247935e-93,2.1337125597190775e-21,1.3537832831963173e-62,2.1698494783785998e-36,1.359831313921605e-66,2.1255644311286504e-13,1.0979906143850135e-58,0.0003355800984542427,0.00014286711292689616,9.086107826863385e-05,0.00011351943109672307,9.323522623680285e-05,4.512813729365564e-05,4.573274061684587e-05,2.035768854858359e-10,1.8419004839484277e-18
2.8028767070489755e-12,0.054791484931128634,0.0,13.603844716962906,0.031075110263184432,0.31921774165978206,0.3503692619243276,0.20687142025032668,0.09167794502243294,0.0,2.539099061556425e-39,2.1689770801193737e-13,6.243969099191113e-37,0.0,9.9040898811757e-53,1.6961325843950138e-12,5.405364778400666e-39,7.494835440857968e-39,1.1758566419002015e-57,1.0123695781057427e-19,1.8084690361126054e-27,8.329493369204874e-93,2.2068388022651033e-21,1.42701368930182e-62,2.3276682506048127e-36,1.5108879098206938e-66,2.1631179459621318e-13,1.1778918007774382e-58,0.0003402503111001997,0.00014539727662459974,9.247055660170453e-05,0.00011553021499524813,9.487251701600178e-05,4.592741287243269e-05,4.6542939948632406e-05,2.0717348840504937e-10,1.90767000429092e-18
2.8516745127579817e-12,0.054791484931128634,0.0,13.603830687860174,0.031075110263184432,0.31921440134245027,0.35036725116105205,0.20686898420325336,0.09167331251088368,0.0,2.6740261773260998e-39,2.2067324237077191e-13,6.6778119923782925e-37,0.0,1.0984314941733183e-52,1.7862531589505793e-12,5.791484053631582e-39,7.757852222492124e-39,1.2383357173548706e-57,1.0479220173179674e-19,1.8399434283703468e-27,9.080150092175091e-93,2.281185441571288e-21,1.5028379800530448e-62,2.4939396035295133e-36,1.675673940678229e-66,2.2006677061222485e-13,1.2620761035717292e-58,0.00034488281905329244,0.00014792739838106661,9.408002010793983e-05,0.00011754097826707164,9.650929957416836e-05,4.6726677387516284e-05,4.7353135523845685e-05,2.1076968844885745e-10,1.974590528398572e-18
2.900472318466988e-12,0.054791484931128634,0.0,13.60381669675801,0.031075110263184432,0.31921106107080427,0.3503652404183973,0.2068665486752983,0.09166871739966094,0.0,2.813650160727985e-39,2.2444875506192747e-13,7.133838934379244e-37,0.0,1.2160970885849673e-52,1.8795100721192708e-12,6.197920027719478e-39,8.025398051415327e-39,1.3029893216692854e-57,1.0840878262339593e-19,1.8714174500337182e-27,9.88397241924941e-93,2.356751995452451e-21,1.5813012680532558e-62,2.6689597642336448e-36,1.8551697517714136e-66,2.2382137119719204e-13,1.3506938881625266e-58,0.0003494779266802756,0.0001504574782043268,9.568946879795347e-05,0.00011955172091804815,9.814557407132469e-05,4.752593084543608e-05,4.8163327346679215e-05,2.1436548342429929e-10,2.0426619170307015e-18
2.949270124175994e-12,0.054791484931128634,0.0,13.60380274335431,0.031075110263184432,0.31920772084483157,0.3503632296963575,0.20686411366629498,0.09166415938685488,0.0,2.958051343358023e-39,2.2822424608562624e-13,7.612790954965575e-37,0.0,1.3440822794866771e-52,1.975956925070372e-12,6.625372403864129e-39,8.297472634344201e-39,1.3698546262369017e-57,1.1208669963706906e-19,1.9028911011816897e-27,1.074373532171598e-92,2.4335379819188528e-21,1.662448664317723e-62,2.8530300396675148e-36,2.0504072463046807e-66,2.275755963874006e-13,1.4438981119817538e-58,0.00035403593589093435,0.0001529875161023534,9.72989026822865e-05,0.0001215624429539871,9.978134066740677e-05,4.832517325268525e-05,4.897351542129028e-05,2.179608711270717e-10,2.1118840309618653e-18
2.9980679298850003e-12,0.054791484931128634,0.0,13.603788827349401,0.031075110263184432,0.31920438066452034,0.3503612189949271,0.20686167917607712,0.09165963817299294,0.0,3.107310055428917e-39,2.3199971544209035e-13,8.11542111373916e-37,0.0,1.4830985423562882e-52,2.075647316721687e-12,7.074552679331436e-39,8.574075680680048e-39,1.4389688011430605e-57,1.1582595192501038e-19,1.9343643818932034e-27,1.1662308657242922e-92,2.5115429191760636e-21,1.7463252782741898e-62,3.046456815539224e-36,2.2624716595640234e-66,2.313294462191303e-13,1.541844324390607e-58,0.00035855714615791933,0.00015551751208306308,9.890832177140785e-05,0.00012357314438065343,0.00010141659952226455,4.912440461572078e-05,4.978369975180022e-05,2.2155584934163204e-10,2.182256730981852e-18
3.0468657355940065e-12,0.054791484931128634,0.0,13.60377494844604,0.031075110263184432,0.3192010405298586,0.35035920831410017,0.20685924520447846,0.09165515346101992,0.0,3.2615066257701584e-39,2.357751631315417e-13,8.642494493642226e-37,0.0,1.633893503022981e-52,2.178634843740843e-12,7.54618414287389e-39,8.855206902478733e-39,1.5103690151653782e-57,1.196265386399081e-19,1.9658372922471784e-27,1.2642658762713412e-92,2.5907663256248183e-21,1.8329762177633438e-62,3.249551555203328e-36,2.492503362904965e-66,2.3508292072865506e-13,1.6446906665716016e-58,0.00036304185453641915,0.00015804746615431662,0.00010051772607571492,0.00012558382520376764,0.00010305135079566256,4.992362494096377e-05,5.0593880342294724e-05,2.2515041584129982e-10,2.2537798778956795e-18
3.0956635413030127e-12,0.054791484931128634,0.0,13.603761106349372,0.031075110263184432,0.3191977004408345,0.3503571976538712,0.20685681175133305,0.0916507049562785,0.0,3.4207213818280505e-39,2.395505891542026e-13,9.19478819447074e-37,0.0,1.797252140243981e-52,2.284973100546587e-12,8.04100187215161e-39,9.140866014420872e-39,1.584092435774134e-57,1.2348845893494187e-19,1.9973098323225074e-27,1.3687850046944371e-92,2.671207719860885e-21,1.9224465890392867e-62,3.4626307985497524e-36,2.7416996975652727e-66,2.3883601995224254e-13,1.7525978714206725e-58,0.00036749035568367554,0.0001605773783239194,0.00010212711560553408,0.00012759448542900653,0.00010468559464727998,5.0722834234799696e-05,5.140405719682415e-05,2.2874456838835711e-10,2.3264533325235975e-18
3.144461347012019e-12,0.054791484931128634,0.0,13.603747300766932,0.031075110263184432,0.31919436039743615,0.35035518701423435,0.2068543788164748,0.09164629236649012,0.0,3.585034649665738e-39,2.4332599351029467e-13,9.773091326391085e-37,0.0,1.973998007844839e-52,2.394715679310069e-12,8.559752731153971e-39,9.43105273378233e-39,1.6601762291326528e-57,1.2741171196378015e-19,2.0287820021980584e-27,1.4801046583289078e-92,2.7528666206749293e-21,2.0147814967700006e-62,3.6860161608929744e-36,3.0113168382935425e-66,2.425887439261546e-13,1.8657292634393312e-58,0.0003719029418783408,0.0001631072485996217,0.0001037364903711213,0.00012960512506200305,0.00010631933123671102,5.152203250357876e-05,5.221423031940375e-05,2.323383047341495e-10,2.4002769557010782e-18
3.193259152721025e-12,0.054791484931128634,0.0,13.603733531408595,0.031075110263184432,0.319191020399652,0.35035317639518426,0.206851946399738,0.0916419154017355,0.0,3.754526753963237e-39,2.4710137620003986e-13,1.037820500346006e-36,0.0,2.164994476417806e-52,2.5079161699561122e-12,9.103195367621804e-39,9.725766780405036e-39,1.7386575600976963e-57,1.3139629688057728e-19,2.060253801952673e-27,1.598551370212354e-92,2.8357425470523773e-21,2.1100260440378206e-62,3.920034331861442e-36,3.302671686784761e-66,2.4634109268664717e-13,1.9842507586268728e-58,0.00037627990303967877,0.00016563707698911918,0.00010534585038266283,0.00013161574410834728,0.00010795256072346543,5.2321219753616064e-05,5.302439971401402e-05,2.3593162261918506e-10,2.4752506082788184e-18
3.2420569584300314e-12,0.054791484931128634,0.0,13.603719797986601,0.031075110263184432,0.31918768044747053,0.35035116579671516,0.20684951450095695,0.09163757377443568,0.0,3.929278018017454e-39,2.508767372236601e-13,1.101094233714813e-36,0.0,2.371145994572816e-52,2.6246281601644782e-12,9.672100210470175e-39,1.002500787666807e-38,1.8195735922198442e-57,1.3544221283997085e-19,2.09172523166517e-27,1.724461958321679e-92,2.9198350181732816e-21,2.208225332339902e-62,4.1650170742872364e-36,3.617143794913976e-66,2.5009306626997005e-13,2.1083308643726476e-58,0.00038062152674661035,0.00016816686350005334,0.00010695519565027552,0.00013362634257358617,0.00010958528326696849,5.3120395991191965e-05,5.383456538460092e-05,2.3952451977323313e-10,2.5513741511227374e-18
3.2908547641390376e-12,0.054791484931128634,0.0,13.603706100215494,0.031075110263184432,0.31918434054088,0.3503491552188218,0.206847083119966,0.09163326719933325,0.0,4.1093687637422184e-39,2.5465207658137704e-13,1.1672128429866016e-36,0.0,2.59339936973561e-52,2.7449052353711173e-12,1.026724946721177e-38,1.0328775747459095e-38,1.902961487743885e-57,1.3954945899707928e-19,2.1231962914143407e-27,1.858183684798514e-92,3.005143553412186e-21,2.3094244615886865e-62,4.421301223096001e-36,3.956177317759198e-66,2.5384466471236747e-13,2.2381406793483744e-58,0.00038492809825660634,0.00017069660814001222,0.00010856452618400752,0.0001356369204632243,0.00011121749902656161,5.391956122255234e-05,5.464472733507621e-05,2.4311699391542233e-10,2.6286474451139694e-18
3.3396525698480438e-12,0.054791484931128634,0.0,13.603692437812127,0.031075110263184432,0.31918100067986926,0.3503471446614986,0.20684465225659968,0.0916289953934734,0.0,4.294879311668307e-39,2.584273942734124e-13,1.2362600368494529e-36,0.0,2.832745068487515e-52,2.8688009787694114e-12,1.0889437121380801e-38,1.0637070120146051e-38,1.988858407609198e-57,1.4371803450749873e-19,2.1546669812789514e-27,2.00007441516304e-92,3.0916676723379964e-21,2.413668530112375e-62,4.689228684197107e-36,4.321282996404654e-66,2.575958880500776e-13,2.3738538934005223e-58,0.00038919990052442663,0.00017322631091653024,0.00011017384199383886,0.000137647477782724,0.00011284920816150248,5.4718715453908845e-05,5.545488556931768e-05,2.4670904275433777e-10,2.7070703511488657e-18
3.38845037555705e-12,0.054791484931128634,0.0,13.603678810495635,0.031075110263184432,0.31917766086442684,0.35034513412474,0.2068422219106927,0.09162475807618552,0.0,4.485889980943471e-39,2.6220269029998786e-13,1.3083207217917724e-36,0.0,3.0902185364414126e-52,2.996368971311402e-12,1.1539468929957558e-38,1.0949890724549148e-38,2.0773015114501424e-57,1.4794793852730102e-19,2.186137301337745e-27,2.1505027775162106e-92,3.1794068947138407e-21,2.521002634655392e-62,4.969146433374074e-36,4.7140401705155305e-66,2.613467363193327e-13,2.5156467874427313e-58,0.00039343721422070943,0.00017575597183708914,0.00011178314308968185,0.00013965801453750583,0.00011448041083096544,5.551785869143919e-05,5.6265040091169456e-05,2.503006639881176e-10,2.7866427301389913e-18
3.437248181266056e-12,0.054791484931128634,0.0,13.603665217987434,0.031075110263184432,0.3191743210945415,0.3503431236085407,0.20683979208207978,0.09162055496906465,0.0,4.682481089332464e-39,2.659779646613248e-13,1.3834810014559336e-36,0.0,3.36690153764842e-52,3.127662791709014e-12,1.2218162420793484e-38,1.1267237292913174e-38,2.1683279575964397e-57,1.5223917021303059e-19,2.2176072516694373e-27,2.309848321730388e-92,3.2683607404969433e-21,2.6314718703788556e-62,5.261406515175234e-36,5.136098820675339e-66,2.650972095563593e-13,2.6636982333483008e-58,0.00039764031775040866,0.0001782855909091183,0.00011339242948138179,0.00014166853073294884,0.00011611110719404172,5.63169909412874e-05,5.707519090444223e-05,2.538918553045486e-10,2.8673644430111204e-18
3.4860459869750624e-12,0.054791484931128634,0.0,13.60365166001116,0.031075110263184432,0.3191709813702022,0.35034111311289556,0.2068373627705958,0.09161638579595326,0.0,4.884732953217066e-39,2.69753217357645e-13,1.4618281759922453e-36,0.0,3.663923513529809e-52,3.2627360164352673e-12,1.2926346890036853e-38,1.158910955988006e-38,2.2619749030735615e-57,1.5659172872170215e-19,2.2490768323527204e-27,2.478501678628386e-92,3.358528729838489e-21,2.7451213308610427e-62,5.566366041804646e-36,5.589181640477033e-66,2.6884730779737833e-13,2.8181896938427216e-58,0.0004018094872710845,0.0001808151681399951,0.00011500170117871743,0.0001436790263743909,0.00011774129740973987,5.711611220956412e-05,5.788533801291358e-05,2.574826143811618e-10,2.949235350707237e-18
3.5348437926840686e-12,0.054791484931128634,0.0,13.603638136292696,0.031075110263184432,0.3191676416913977,0.350339102637799,0.20683493397607577,0.09161225028292298,0.0,5.092725887596114e-39,2.7352844838916977e-13,1.5434507414132538e-36,0.0,3.982462961328697e-52,3.401642219725478e-12,1.366486339955899e-38,1.1915507262461756e-38,2.3582795036031145e-57,1.6100561321079814e-19,2.2805460434662604e-27,2.6568647191509374e-92,3.449910383083492e-21,2.861996108097862e-62,5.884387192013254e-36,6.075086138359018e-66,2.7259703107860455e-13,2.979305222396267e-58,0.00040594499671104436,0.00018334470353704513,0.00011661095819140152,0.00014568950146712917,0.00011937098163698588,5.791522250234685e-05,5.8695481420328244e-05,2.610729388853263e-10,3.0322553141845304e-18
3.583641598393075e-12,0.054791484931128634,0.0,13.603624646560144,0.031075110263184432,0.31916430205811724,0.350337092183246,0.2068325056983548,0.09160814815825684,0.0,5.306540206085525e-39,2.7730365775612043e-13,1.6284383889483667e-36,0.0,4.323748832076046e-52,3.544434973578445e-12,1.4434564774381122e-38,1.2246430140013364e-38,2.4572789136032232e-57,1.6548082283826607e-19,2.3120148850886976e-27,2.8453507135125756e-92,3.542505220770665e-21,2.982141292503313e-62,6.215837209990298e-36,6.595686769177203e-66,2.7634637943624753e-13,3.147231463116634e-58,0.0004100471177873394,0.00018587419710754314,0.0001182202005290812,0.00014769995601642013,0.00012100016003462372,5.87143218256802e-05,5.950562113039829e-05,2.646628264743435e-10,3.116424194415392e-18
3.632439404102081e-12,0.054791484931128634,0.0,13.603611190543782,0.031075110263184432,0.3191609624703496,0.3503350817492311,0.20683007793726807,0.09160407915243111,0.0,5.526256220918324e-39,2.810788454587186e-13,1.7168820043988076e-36,0.0,4.689061948065481e-52,3.691167847757637e-12,1.523631560010173e-38,1.2581877934206597e-38,2.5590102861889197e-57,1.7001735676251608e-19,2.3434833572986494e-27,3.0443844903459494e-92,3.636312763632294e-21,3.105601972909965e-62,6.561088404254963e-36,7.15293709550423e-66,2.8009535290651065e-13,3.322157650641638e-58,0.0004141161200236136,0.00018840364885871293,0.00011982942820133881,0.0001497103900274802,0.00012262883276141536,5.951341018557615e-05,6.031575714680351e-05,2.682522747955391e-10,3.2017418523874156e-18
