Time (s),Volume (m^3),Ne,X(1),NH3(2),NH2OH(3),HNO3(4),CH3OH(5),H2O(6),N2(7),O2(8),NO2(9),NO(10),N2O(11),CO2(12),H2(13),CO(14),CH4(15),C2H6(16),CH2O(17),CH3(18),C3H8(19),H(20),C2H5(21),HCO(22),CH3CHO(23),OH(24),C2H4(25),H2OX(30),H3NOX(205),HX(26),HNO3X(208),CH4OX(211),CH3OX(210),H2NOX(204),HOX(29),H2NO(88),HNOX(526),H3NX(202),NX(608),OX(27),HNX(525),H2X(216),H2NX(201),CH2X(34),CHX(35),CX(33),SX(667),NO2X(206),SX(613),SX(725),CH2OX(511)
3.659474247762429e-11,0.051829194243811355,0.0,12.859824882080558,0.030756857070133422,0.3166897449923359,0.34878828456313354,0.20530764200071375,0.09107940290105697,0.0,1.6905848390112783e-27,4.170117526571332e-13,2.2665293722095105e-34,0.0,1.1222144901251464e-48,3.513546443422615e-09,1.5414481942246755e-36,1.1862688687617285e-38,1.2105340592817873e-57,1.7569514579799497e-18,4.80728724776563e-28,1.5298833842112113e-92,3.094637484676049e-20,6.919306314928605e-63,9.894136998913373e-34,2.488275422729935e-63,4.032455525067578e-13,3.6483750125597385e-57,0.0010824521514970968,0.0018370129012737003,0.001456075787290812,0.0014624646921014156,0.0011240423380277436,0.000580535721071924,0.0005852661471331951,1.7756194435323654e-05,4.6028190671311193e-17,1.7962195145447569e-06,0.0002584596459151481,4.8509844421594654e-08,0.0003684887930460133,1.96821629529952e-06,2.0751144292534767e-11,0.0003536383153319352,5.263505470679167e-18,9.055433476727195e-14,2.3852121562695134e-15,1.2027468015873002e-10,0.00023404288312447826,3.798859976612827e-14,7.249499561810431e-13,3.390641989209775e-14
3.67109404142614e-11,0.051829194243811355,0.0,12.859799478005563,0.030756131370077825,0.31668115190903534,0.3487829156532528,0.20530251463148316,0.09107977510562805,0.0,1.707210234467864e-27,4.18332655654988e-13,2.2947458855439264e-34,0.0,1.1436584875050835e-48,3.546036710392271e-09,1.560962444416542e-36,1.1937938928445688e-38,1.2220780649913083e-57,1.7681086553446495e-18,4.8224894842435765e-28,1.5542846154573528e-92,3.113055285017063e-20,6.985290836723929e-63,1.001939328601414e-33,2.53581148321067e-63,4.0447920937221256e-13,3.6948652646870985e-57,0.0010825615325323456,0.0018428140032930465,0.001460355627183154,0.001467092758450322,0.001127335093300352,0.0005823703342651746,0.0005871062208685619,1.7755783234868278e-05,4.631656096737978e-17,1.80759285278924e-06,0.000259334648858646,4.896867042907633e-08,0.0003696889963689497,1.980452506892632e-06,2.1011526701531915e-11,0.0003544168508305928,5.280141092004657e-18,9.083966027009955e-14,2.3852509167387706e-15,1.2103866266891567e-10,0.000234783726645347,3.799092229662907e-14,7.346611236772808e-13,3.434073230191144e-14
3.6827138350898507e-11,0.051829194243811355,0.0,12.859774082924417,0.030755407929808038,0.3166725590980707,0.34877754685581597,0.20529738897455702,0.09108014907519452,0.0,1.7239438978933003e-27,4.1965353832019457e-13,2.3232197837632078e-34,0.0,1.1654421954494731e-48,3.5787166389168663e-09,1.5806603999034124e-36,1.20134261138269e-38,1.2336950814928011e-57,1.7793010556308883e-18,4.837691341118329e-28,1.5789959479663537e-92,3.131518730350944e-20,7.051692681781702e-63,1.014582871784532e-33,2.5841003475446184e-63,4.057125770704967e-13,3.7417979887695215e-57,0.0010826691918082044,0.0018486149051879207,0.001464632602273954,0.0014717207266855277,0.0011306261893262815,0.0005842048943982994,0.0005889461796770093,1.7755372561906166e-05,4.660580418031152e-17,1.819001758899758e-06,0.0002602101070257751,4.943034692516214e-08,0.00037088914874567025,1.992724633027061e-06,2.1274306390560043e-11,0.00035519263969979693,5.296776243239156e-18,9.112504605389828e-14,2.3852898527621797e-15,1.218050559943875e-10,0.0002355245558358748,3.799324642315963e-14,7.444645948288906e-13,3.477923160484093e-14
3.6943336287535617e-11,0.051829194243811355,0.0,12.859748696811359,0.030754686750581177,0.3166639665594255,0.3487721781708163,0.20529226502909784,0.09108052478204305,0.0,1.740786175859861e-27,4.209744006531789e-13,2.3519525427645545e-34,0.0,1.1875698906996627e-48,3.6115866446193594e-09,1.6005431944666397e-36,1.2089150234711286e-38,1.2453853371084689e-57,1.790528657820697e-18,4.852892818516646e-28,1.6040203231040527e-92,3.1500277384328e-20,7.11851315517149e-63,1.0273450571705446e-33,2.6331514884253017e-63,4.069456556661582e-13,3.789175976769692e-57,0.0010827751570199513,0.0018544156069709645,0.001468906711010617,0.0014763485968124182,0.0011339156269246512,0.0005860394014895341,0.00059078602356481,1.775496241629642e-05,4.689592005611861e-17,1.8304462298242712e-06,0.0002610860207648865,4.989488229070212e-08,0.00037208925019640465,2.0050326539838195e-06,2.1539497246297872e-11,0.00035596568034608814,5.31341092388095e-18,9.141042122540802e-14,2.3853312906987353e-15,1.2257386013765296e-10,0.0002362653706974305,3.799557216472065e-14,7.543609501303223e-13,3.522194495400748e-14
3.7059534224172727e-11,0.051829194243811355,0.0,12.859723319640977,0.030753967833617224,0.31665537429308316,0.348766809598247,0.20528714279426882,0.09108090219890505,0.0,1.7577374148950034e-27,4.2229524265436657e-13,2.3809456415985287e-34,0.0,1.2100458899701479e-48,3.6446471418731082e-09,1.62061196518338e-36,1.216511128204657e-38,1.2571490601438897e-57,1.8017914608964575e-18,4.868093916565227e-28,1.629360700700537e-92,3.168582227069204e-20,7.185753561867833e-63,1.0402266146046802e-33,2.682974467013945e-63,4.0817844522372994e-13,3.837002029349277e-57,0.0010828794554180747,0.0018602161086548044,0.0014731779518862907,0.001480976368836369,0.0011372034069141693,0.0005878738555570995,0.0005926257525382327,1.775455279789412e-05,4.718690834087837e-17,1.8419262625109888e-06,0.0002619623904157388,5.036228490216496e-08,0.00037328930074140325,2.0173765500428736e-06,2.180711318497482e-11,0.0003567359712217352,5.3300451338982315e-18,9.169574738196086e-14,2.3853706980403573e-15,1.2334507507569742e-10,0.00023700617123138,3.7997899539586616e-14,7.643507718667962e-13,3.5668899592620696e-14
3.7175732160809837e-11,0.051829194243811355,0.0,12.859697951388231,0.030753251180099098,0.31664678229902715,0.3487614411381016,0.20528202226923337,0.09108128129894962,0.0,1.774797961481396e-27,4.236160643241836e-13,2.4102005624599688e-34,0.0,1.2328745501925065e-48,3.6778985438040415e-09,1.640867852424868e-36,1.224130924677789e-38,1.2689864788880258e-57,1.813089463840902e-18,4.883294635390709e-28,1.655020059106978e-92,3.187182114118805e-20,7.253415206750295e-63,1.0532282760464338e-33,2.7335789334785336e-63,4.0941094580773033e-13,3.8852789558681876e-57,0.0010829821138154182,0.0018660164102520542,0.0014774463234397677,0.001485604042762747,0.0011404895301131343,0.0005897082566192015,0.0005944653666035423,1.775414370655032e-05,4.7478768780733235e-17,1.8534418539083685e-06,0.0002628392163095173,5.083256313163773e-08,0.00037448930040093794,2.029756301483312e-06,2.2077168152275472e-11,0.00035750351082463423,5.346678873846355e-18,9.19810678295708e-14,2.3854108757782622e-15,1.241187006965741e-10,0.0002377469574390861,3.800022856535382e-14,7.744346441139786e-13,3.612012285395455e-14
3.7291930097446946e-11,0.051829194243811355,0.0,12.859672592028414,0.03075253679117277,0.31663819057724113,0.34875607279037313,0.2052769034531555,0.09108166205577638,0.0,1.791968162056951e-27,4.249368656630556e-13,2.4397187906788943e-34,0.0,1.2560602687599729e-48,3.711341262292862e-09,1.6613119998546845e-36,1.2317744119847852e-38,1.2808978216132306e-57,1.8244226656371095e-18,4.8984949751196635e-28,1.68100139525246e-92,3.2058273174929507e-20,7.321499394603503e-63,1.066350775568457e-33,2.7849746275342576e-63,4.1064315748266255e-13,3.934009574383847e-57,0.0010830831585942134,0.0018718165117753108,0.0014817118242553787,0.0014902316185969094,0.001143773997339434,0.0005915426046940303,0.0005963048657669975,1.7753735142112103e-05,4.7771501121890756e-17,1.8649930009651133e-06,0.00026371649876885206,5.130572534682567e-08,0.00037568924919530026,2.0421718885835013e-06,2.2349676123244298e-11,0.0003582682976982047,5.363312143742462e-18,9.226638463201135e-14,2.3854503379207923e-15,1.2489473693397574e-10,0.00023848772932190873,3.800255925898385e-14,7.846131527376628e-13,3.657564216141164e-14
3.7408128034084056e-11,0.051829194243811355,0.0,12.859647241537168,0.030751824667947323,0.3166295991277085,0.34875070455505497,0.20527178634519946,0.09108204444340864,0.0,1.8092483630148458e-27,4.262576466714083e-13,2.469501814711447e-34,0.0,1.2796074837727206e-48,3.7449757079772755e-09,1.6819455544270357e-36,1.2394415892196563e-38,1.2928833165752553e-57,1.8357910652685113e-18,4.913694935878604e-28,1.7073077247007963e-92,3.224517755156289e-20,7.390007430117194e-63,1.079594849355449e-33,2.8371713789855214e-63,4.11875080313015e-13,3.9831967116504443e-57,0.0010831826157130001,0.001877616413237159,0.0014859744529628907,0.0014948590963442042,0.001147056809410546,0.000593376899799762,0.0005981442500348531,1.77533271044225e-05,4.806510511062359e-17,1.8765797006301747e-06,0.00026459423810783737,5.178177991105216e-08,0.00037688914714480225,2.0546232916212496e-06,2.2624651102190524e-11,0.0003590303304312856,5.379944943603284e-18,9.255167736866633e-14,2.385491203909707e-15,1.2567318374058465e-10,0.0002392284868812049,3.8004891636839115e-14,7.948868853934578e-13,3.703548502850875e-14
3.7524325970721166e-11,0.051829194243811355,0.0,12.859621899890472,0.030751114811495034,0.31662100795041304,0.3487453364321403,0.20526667094453005,0.09108242843628664,0.0,1.8266389107035568e-27,4.275784073496675e-13,2.4995511261308285e-34,0.0,1.3035206742838612e-48,3.778802290254244e-09,1.702769666385023e-36,1.2471324554761692e-38,1.3049431920132591e-57,1.847194661718884e-18,4.928894517793983e-28,1.733942081707343e-92,3.243253345127388e-20,7.458940617886259e-63,1.0929612357030502e-33,2.890179108269525e-63,4.1310671436326135e-13,4.0328432031182066e-57,0.0010832805107134286,0.001883416114650168,0.001490234208237399,0.001499486476009971,0.001150337967143539,0.0005952111419545575,0.0005999835194133584,1.775291959332057e-05,4.835958049326947e-17,1.8882019498527519e-06,0.00026547243463205,5.226073518325841e-08,0.00037808899426977524,2.0671104908739637e-06,2.290210712259321e-11,0.00035978960765802986,5.3965772737233664e-18,9.283695203136852e-14,2.385530352615255e-15,1.264540410480219e-10,0.00023996923011832878,3.800722571471216e-14,8.052564315264852e-13,3.749967905885006e-14
3.7640523907358276e-11,0.051829194243811355,0.0,12.859596567064632,0.03075040722285148,0.31661241704533816,0.34873996842162264,0.20526155725031253,0.0910828140092607,0.0,1.8441401514268835e-27,4.288991476982587e-13,2.529868219618261e-34,0.0,1.3278043605461411e-48,3.812821417282269e-09,1.7237854892589206e-36,1.2548470098478522e-38,1.3170776761498164e-57,1.8586334539723548e-18,4.944093720992186e-28,1.760907519275798e-92,3.2620340054793385e-20,7.528300262410788e-63,1.106450675016731e-33,2.9440078270013907e-63,4.1433805969786027e-13,4.0829518929326564e-57,0.0010833768687269504,0.0018892156160268943,0.0014944910887992218,0.0015041137575995394,0.0011536174713550726,0.0005970453311765635,0.0006018226739087604,1.77525126086414e-05,4.865492701623115e-17,1.8998597455822905e-06,0.00026635108863856964,5.2742599518003514e-08,0.00037928879059056993,2.079633466618813e-06,2.3182058247006454e-11,0.0003605461280577984,5.413209134252928e-18,9.312221598912462e-14,2.3855713767314037e-15,1.2723730877992856e-10,0.00024070995903463174,3.800956150785208e-14,8.157223823710747e-13,3.7968251946140503e-14
3.7756721843995386e-11,0.051829194243811355,0.0,12.859571243036276,0.030749701903015614,0.31660382641246754,0.3487346005234953,0.20525644526171238,0.09108320113758481,0.0,1.8617524314439774e-27,4.302198677176077e-13,2.5604545929539626e-34,0.0,1.3524631042593031e-48,3.847033495983703e-09,1.7449941798644492e-36,1.2625852514279972e-38,1.329286997190921e-57,1.8701074410133972e-18,4.959292545599541e-28,1.788207109214996e-92,3.280859654340361e-20,7.598087668096112e-63,1.1200639098106887e-33,2.9986676385207373e-63,4.155691163812555e-13,4.1335256339338753e-57,0.0010834717144814071,0.0018950149173798806,0.0014987450934137916,0.0015087409411182313,0.0011568953228613971,0.0005988794674839117,0.0006036617135273003,1.775210615021606e-05,4.8951144425976453e-17,1.911553084768483e-06,0.00026723020041599774,5.322738126546435e-08,0.0003804885361275558,2.0921921991328857e-06,2.3464518566964836e-11,0.00036129989035505215,5.42984052526777e-18,9.340746390901835e-14,2.385610131874418e-15,1.28022986880496e-10,0.0002414506736314623,3.801189903098927e-14,8.262853309504656e-13,3.844123147418951e-14
3.7872919780632496e-11,0.051829194243811355,0.0,12.85954592778235,0.03074899885294986,0.3165952360517848,0.3487292327377515,0.20525133497789574,0.09108358979690995,0.0,1.879476096969368e-27,4.315405674081401e-13,2.591311747008128e-34,0.0,1.3775015088181328e-48,3.881438932047073e-09,1.766396898301053e-36,1.2703471793096672e-38,1.341571383326e-57,1.881616621826835e-18,4.974490991742315e-28,1.815843942195695e-92,3.299730209894413e-20,7.668304139252856e-63,1.1338016847067382e-33,3.0541687384397703e-63,4.1679988447787603e-13,4.1845672876557715e-57,0.001083565072307512,0.001900814018721655,0.0015029962208915463,0.0015133680265713594,0.0011601715224783544,0.0006007135508947193,0.0006055006382752161,1.7751700217871658e-05,4.924823246903823e-17,1.9232819643612694e-06,0.00026810977024447735,5.371508877143559e-08,0.00038168823090112096,2.104786668693348e-06,2.374950220288899e-11,0.0003620508933192442,5.4464714469547474e-18,9.369269444697528e-14,2.3856519797594724e-15,1.2881107528053233e-10,0.00024219137391016628,3.801423829835787e-14,8.36945872076509e-13,3.8918645516899963e-14
3.7989117717269606e-11,0.051829194243811355,0.0,12.859520621280103,0.03074829807358019,0.31658664596327374,0.3487238650643846,0.20524622639802909,0.09108397996327798,0.0,1.8973114941729937e-27,4.3286124677028133e-13,2.6224411857319324e-34,0.0,1.402924219561186e-48,3.916038129929449e-09,1.7879948079501746e-36,1.2781327925857007e-38,1.353931062727917e-57,1.8931609953978358e-18,4.989689059546708e-28,1.8438211278073497e-92,3.3186455903817867e-20,7.738950980096968e-63,1.1476647464332049e-33,3.11052141519287e-63,4.18030364052136e-13,4.236079724325346e-57,0.0010836569661452282,0.001906612920064732,0.001507244470087821,0.0015179950139642283,0.0011634460710213787,0.0006025475814270894,0.0006073394481587408,1.7751294811431344e-05,4.954619089201433e-17,1.935046381310837e-06,0.0002689897983957133,5.420573037732964e-08,0.00038288787493167095,2.117416855577604e-06,2.40370233039914e-11,0.0003627991357647102,5.463101899488274e-18,9.397791025524404e-14,2.385689650512734e-15,1.296015739195924e-10,0.00024293205987208685,3.8016579323715487e-14,8.477046023493714e-13,3.940052203826571e-14
3.8105315653906716e-11,0.051829194243811355,0.0,12.859495323507096,0.030747599565796233,0.31657805614691786,0.34871849750338796,0.2052411195212793,0.09108437161311508,0.0,1.915258969180228e-27,4.3418190580445733e-13,2.653844416148543e-34,0.0,1.428735924020217e-48,3.950831492858816e-09,1.809789075473539e-36,1.285942090348714e-38,1.3663662635529806e-57,1.904740560711918e-18,5.004886749138862e-28,1.8721417946148872e-92,3.3376057140997097e-20,7.810029494749781e-63,1.1616538438238214e-33,3.167736050587712e-63,4.192605551684347e-13,4.288065822861949e-57,0.001083747419550043,0.0019124116214216153,0.0015114898399027346,0.0015226219033021343,0.0011667189693054943,0.0006043815590991108,0.0006091781431841044,1.7750889930714283e-05,4.984501944156758e-17,1.9468463325676197e-06,0.0002698702851329918,5.469931442017684e-08,0.00038408746823962977,2.1300827400634557e-06,2.432709604818234e-11,0.0003635446165505577,5.479731882990785e-18,9.426311140794437e-14,2.3857331277584656e-15,1.3039448272266796e-10,0.0002436727315185643,3.801892212036089e-14,8.585621201572436e-13,3.988688909237333e-14
3.8221513590543826e-11,0.051829194243811355,0.0,12.859470034441184,0.03074690333045135,0.316569466602701,0.34871313005475507,0.20523601434681363,0.09108476472322584,0.0,1.9333188680719052e-27,4.355025445110933e-13,2.685522948344152e-34,0.0,1.4549413521702815e-48,3.98581942283649e-09,1.831780870811424e-36,1.293775071691108e-38,1.3788772139409538e-57,1.9163553167549447e-18,5.020084060644861e-28,1.9008090902154597e-92,3.3566104994029434e-20,7.881540987238038e-63,1.1757697278166202e-33,3.2258231203578855e-63,4.2049045789115634e-13,4.340528470876552e-57,0.001083836455699142,0.0019182101228047924,0.0015157323292810802,0.0015272486945903645,0.0011699902181453198,0.0006062154839288584,0.0006110167233575318,1.77504855755357e-05,5.014471786442579e-17,1.9586818150822983e-06,0.0002707512307112014,5.5195849232625365e-08,0.0003852870108454379,2.1427843024292543e-06,2.4619734641976043e-11,0.00036428733458055497,5.496361397612246e-18,9.454829615937813e-14,2.3857683440508698e-15,1.3118980164073381e-10,0.00024441338885093655,3.802126670115022e-14,8.695190256760473e-13,4.0377774823396955e-14
3.8337711527180936e-11,0.051829194243811355,0.0,12.859444754060517,0.03074620936836273,0.3165608773306069,0.3487077627184793,0.20523091087379983,0.09108515927078696,0.0,1.9514915368843515e-27,4.3682316289061505e-13,2.7174782954590118e-34,0.0,1.481545276680528e-48,4.021002320639554e-09,1.8539713671809458e-36,1.3016317357050743e-38,1.3914641420150607e-57,1.9280052625131276e-18,5.03528099419072e-28,1.9298261812952028e-92,3.37565986470438e-20,7.953486761493959e-63,1.1900131514528295e-33,3.284793194717013e-63,4.2172007228467057e-13,4.393470564671015e-57,0.001083924097397484,0.0019240084242267389,0.00151997193721221,0.0015318753878341993,0.001173259818355066,0.0006080493559343922,0.0006128551886852457,1.775008174570687e-05,5.044528590738175e-17,1.9705528258058e-06,0.0002716326353768529,5.5695343142941505e-08,0.0003864865027695532,2.155521522954064e-06,2.4914953320397057e-11,0.00036502728880301853,5.512990443519425e-18,9.483346589717464e-14,2.385815749664343e-15,1.319875305872263e-10,0.0002451540318705387,3.8023613078512263e-14,8.805759208691462e-13,4.087320746559514e-14
3.8453909463818046e-11,0.051829194243811355,0.0,12.859419482343519,0.030745517680311484,0.31655228833061916,0.34870239549455395,0.20522580910140603,0.0910855552333414,0.0,1.9697773216094117e-27,4.3814376094344787e-13,2.7497119736784986e-34,0.0,1.50855251316567e-48,4.056380585823304e-09,1.876361741074336e-36,1.3095120814825954e-38,1.4041272758819936e-57,1.9396903969730234e-18,5.050477549902394e-28,1.959196253685974e-92,3.39475372847563e-20,8.025868121355266e-63,1.2043848698757686e-33,3.3446569389143717e-63,4.2294939841333217e-13,4.4468950092373465e-57,0.0010840103670837792,0.0019298065256999188,0.0015242086627299252,0.0015365019830389092,0.001176527770748536,0.000609883175133759,0.0006146935391734636,1.7749678441035128e-05,5.074672331729315e-17,1.982459361689299e-06,0.0002725144993681005,5.619780447500974e-08,0.0003876859440324499,2.1682943819178177e-06,2.521276634688674e-11,0.00036576447821069975,5.5296190208553224e-18,9.511861969887129e-14,2.385844814071956e-15,1.3278766952898552e-10,0.0002458946605787033,3.802596126446256e-14,8.917334094870558e-13,4.137321534330688e-14
