Time (s),Volume (m^3),Ne,X(1),NH3(2),NH2OH(3),HNO3(4),CH3OH(5),H2O(6),N2(7),O2(8),NO2(9),NO(10),N2O(11),CO2(12),H2(13),CO(14),CH4(15),C2H6(16),CH2O(17),CH3(18),C3H8(19),H(20),C2H5(21),HCO(22),CH3CHO(23),OH(24),C2H4(25),H2OX(30),H3NOX(205),HX(26),HNO3X(208),CH4OX(211),CH3OX(210),H2NOX(204),HOX(29),H2NO(88),HNOX(526),H3NX(202),NX(608),OX(27),HNX(525),H2X(216),H2NX(201),CH2X(34),CHX(35)
1.0010630253259041e-10,0.06210963536780779,0.0,15.400092114526705,0.030693630327769762,0.3114031817220551,0.3461965181624775,0.20333340618993115,0.09143006345143043,0.0,9.593759351255128e-23,3.713146729635749e-10,7.85578336498177e-27,0.0,4.2589095860054463e-38,2.840378169222059e-07,9.643372067264369e-29,1.3588041151548557e-31,3.2831807233227943e-46,1.3974055937682287e-14,1.8281437973998817e-22,3.4073947955487024e-74,4.727332966750107e-16,1.9560997342080348e-50,1.8306918515647028e-26,3.2848107347416507e-50,3.3585363311047685e-10,2.353538875936259e-46,0.0006899356063382882,0.005315153335888072,0.0038434057524004187,0.004288273605746998,0.0019517107393747775,0.001727042895980737,0.0016802501761326338,2.18908360252871e-05,1.1258604717498491e-13,6.742048886693537e-05,0.0008919989923206973,1.1637479681324384e-05,0.0008200421905881307,7.073495025658753e-05,5.229005820418952e-09,0.00035078466645626375,9.480432751325694e-15,6.035490510537524e-08
1.002932409078505e-10,0.06210963536780779,0.0,15.400057293823872,0.030693968226238686,0.3113885597899938,0.346188704853863,0.20332856150260875,0.09143030723223393,0.0,9.649816448768303e-23,3.7200382430371947e-10,7.909764732307868e-27,0.0,4.306183864465486e-38,2.854756184614022e-07,9.713968275017142e-29,1.3638513035558554e-31,3.3015287331893647e-46,1.4026116965170174e-14,1.8315307460129603e-22,3.4392113943622143e-74,4.741566411040825e-16,1.9670313699756196e-50,1.8440935385325517e-26,3.321260930948633e-50,3.364144352302506e-10,2.3711128404304544e-46,0.0006899370569222317,0.005324687781338316,0.0038496566409983346,0.004296086913672281,0.001953359859278018,0.0017302382386401752,0.0016832222430276295,2.1894307920782172e-05,1.1298858656926173e-13,6.766460373319017e-05,0.0008937888755184491,1.169849827494704e-05,0.0008216650170425545,7.09608479896327e-05,5.265468965428045e-09,0.0003502412733122923,9.514212763254708e-15,6.057966470952468e-08
1.004801792831106e-10,0.06210963536780779,0.0,15.400022479440645,0.030694306970797128,0.3113739390621545,0.346180892257671,0.20332372131201443,0.09143055120254914,0.0,9.706095286037509e-23,3.7269296009094234e-10,7.964008817781363e-27,0.0,4.353892184164586e-38,2.869180021003198e-07,9.784945454364174e-29,1.368907741254396e-31,3.319944727811229e-46,1.407827422460818e-14,1.8349176139640062e-22,3.4712648521647045e-74,4.755812519284355e-16,1.9780035106554124e-50,1.8575675451920401e-26,3.3580456677998215e-50,3.3697500705222273e-10,2.3887848655747037e-46,0.0006899385096113239,0.005334220815775718,0.0038559082551633005,0.004303899509175149,0.001955004573012942,0.0017334334903249442,0.0016861937015833221,2.1897780264715266e-05,1.1339177846485896e-13,6.790913053048092e-05,0.0008955779727583677,1.1759715569862907e-05,0.0008232880550460808,7.118699823851533e-05,5.3021149786272225e-09,0.0003496977720187514,9.548127960712017e-15,6.080483926028284e-08
1.0066711765837069e-10,0.06210963536780779,0.0,15.399987671340163,0.030694646550681003,0.31135931953841856,0.3461730803738341,0.20331888560661512,0.09143079536245026,0.0,9.762596329199775e-23,3.7338208032666155e-10,8.018516365852013e-27,0.0,4.4020376961079494e-38,2.8836497544023406e-07,9.856304920189656e-29,1.3739734277225413e-31,3.3384288312844892e-46,1.4130527713257566e-14,1.8383044013278252e-22,3.503556485161897e-74,4.770071275839315e-16,1.989016230183119e-50,1.871114121129733e-26,3.3951673729873824e-50,3.3753534866715873e-10,2.406555313976078e-46,0.0006899399644032243,0.005343752439452573,0.0038621606093768904,0.004311711392323029,0.0019566448920386903,0.0017366286511089632,0.0016891645518450752,2.1901253054742853e-05,1.137956225245796e-13,6.815406910281547e-05,0.0008973662801521258,1.1821131806887193e-05,0.0008249113045058612,7.141340072455627e-05,5.338944432110579e-09,0.00034915417724256444,9.582228691089156e-15,6.103042874398896e-08
1.0085405603363078e-10,0.06210963536780779,0.0,15.399952869485793,0.030694986955213027,0.3113447012186679,0.3461652692022846,0.20331405437490774,0.09143103971201168,0.0,9.819320044547261e-23,3.74071185012295e-10,8.073288121572976e-27,0.0,4.450623568087519e-38,2.898165460950654e-07,9.928047989270155e-29,1.379048362432816e-31,3.3569811676977814e-46,1.4182877428381804e-14,1.8416911081790343e-22,3.536087614394513e-74,4.784342665169857e-16,2.000069602489993e-50,1.8847335162913033e-26,3.432628487132015e-50,3.3809546016578844e-10,2.4244245489009995e-46,0.0006899414212956121,0.0053532826526211585,0.0038684137179961324,0.0043195225631833265,0.0019582808277846023,0.0017398237210659519,0.001692134793858188,2.1904726288545817e-05,1.1420011841138167e-13,6.839941929423314e-05,0.000899153793849059,1.1882747226604692e-05,0.0008265347653287344,7.16400551702209e-05,5.37595789887979e-09,0.0003486105035252859,9.616267531674489e-15,6.125643314729016e-08
1.0104099440889087e-10,0.06210963536780779,0.0,15.39991807384116,0.03069532817380238,0.3113300841027845,0.34615745874295545,0.20330922760541917,0.0914312842513081,0.0,9.87626689852712e-23,3.747602741492607e-10,8.12832483060068e-27,0.0,4.4996529847384826e-38,2.912727216913541e-07,1.0000175980272813e-28,1.3841325448582074e-31,3.3756018611322734e-46,1.4235323367246584e-14,1.8450777345920567e-22,3.5688595657469216e-74,4.798626671844815e-16,2.0111637015028427e-50,1.8984259809811878e-26,3.4704314638264674e-50,3.386553416388062e-10,2.4423929342751886e-46,0.0006899428802861909,0.005362811455533732,0.003874667595253921,0.004327333021823415,0.0019599123916502854,0.001743018700269434,0.0016951044276678985,2.190819996382942e-05,1.1460526578837834e-13,6.86451809488047e-05,0.0009009405100360296,1.1944562069370621e-05,0.0008281584374212264,7.186696129911046e-05,5.4131559528456216e-09,0.00034806676528352645,9.650426953385907e-15,6.148285245641333e-08
1.0122793278415097e-10,0.06210963536780779,0.0,15.39988328437011,0.03069567019594446,0.31131546819065004,0.3461496489957791,0.20330440528670612,0.09143152898041441,0.0,9.933437357741383e-23,3.754493477389762e-10,8.183627239194675e-27,0.0,4.549129147595842e-38,2.927335098682332e-07,1.0072690213753557e-28,1.3892259744721641e-31,3.3942910356616795e-46,1.4287865527119814e-14,1.8484642806411254e-22,3.601873669955805e-74,4.812923280536832e-16,2.0222986011440325e-50,1.9121917658622475e-26,3.50857876967911e-50,3.3921499317687096e-10,2.4604608346836237e-46,0.0006899443413726841,0.005372338848442527,0.0038809222552594245,0.004335142768310649,0.001961539595005703,0.0017462135887927365,0.0016980734533193812,2.191167407832317e-05,1.1501106431883765e-13,6.889135391063234e-05,0.0009027264249372921,1.2006576575311406e-05,0.0008297823206895526,7.2094118835953e-05,5.450539168829441e-09,0.00034752297680938144,9.684830989373082e-15,6.170968665765282e-08
1.0141487115941106e-10,0.06210963536780779,0.0,15.39984850103674,0.030696013011220546,0.3113008534821465,0.3461418399606884,0.20329958740735518,0.09143177389940578,0.0,9.990831888946831e-23,3.761384057828592e-10,8.239196094217496e-27,0.0,4.599055275151062e-38,2.94198918277401e-07,1.014559201215531e-28,1.3943286507485945e-31,3.4130488153522628e-46,1.4340503905271604e-14,1.8518507464002842e-22,3.635131262618805e-74,4.827232476021517e-16,2.033474375331489e-50,1.926031121955429e-26,3.5470728843575645e-50,3.3977441487060566e-10,2.4786286153704947e-46,0.0006899458045528384,0.005381864831599763,0.0038871777119985264,0.004342951802712353,0.001963162449191241,0.001749408386708991,0.0017010418708577491,2.1915148629780696e-05,1.1541751366618265e-13,6.913793802384957e-05,0.0009045115348143558,1.2068790984325499e-05,0.0008314064150396216,7.232152750659486e-05,5.488108122564712e-09,0.00034697915227086364,9.719134671930858e-15,6.193693573778209e-08
1.0160180953467115e-10,0.06210963536780779,0.0,15.399813723805385,0.030696356609297575,0.31128623997715604,0.3461340316376158,0.20329477395598244,0.09143201900835757,0.0,1.0048450959054882e-22,3.7682744828232714e-10,8.295032143134512e-27,0.0,4.6494346029087975e-38,2.9566895458309427e-07,1.0218882699806184e-28,1.3994405731618702e-31,3.4318753242628447e-46,1.439323849897426e-14,1.8552371319433855e-22,3.66863368420318e-74,4.841554243176589e-16,2.044691097978705e-50,1.9399443006394204e-26,3.5859163006323933e-50,3.40333606810598e-10,2.496896642239153e-46,0.0006899472698244215,0.005391389405257638,0.003893433979334242,0.0043507601250958264,0.001964780965517795,0.0017526030940911343,0.0017040096803280524,2.1918623615979642e-05,1.1582461349399126e-13,6.938493313262142e-05,0.0009062958359658467,1.2131205536084171e-05,0.0008330307203770357,7.254918703799195e-05,5.525863390698508e-09,0.00034643530571233845,9.753526179451901e-15,6.216459968305109e-08
1.0178874790993124e-10,0.06210963536780779,0.0,15.399778952640611,0.030696700979927802,0.31127162767556066,0.3461262240264943,0.20328996492123375,0.0914322643073454,0.0,1.0106295035131454e-22,3.775164752387973e-10,8.351136134013799e-27,0.0,4.700270383443685e-38,2.971436264620598e-07,1.0292563602917705e-28,1.4045617411868226e-31,3.4507706864448146e-46,1.444606930550229e-14,1.858623437344093e-22,3.702382280054466e-74,4.855888566981026e-16,2.0559488429947438e-50,1.953931553650314e-26,3.6251115244208436e-50,3.408925690874e-10,2.515265281852073e-46,0.0006899487371852231,0.005400912569668328,0.0038996910710071353,0.004358567735528349,0.0019663951552668347,0.0017557977110119081,0.00170697688177528,2.1922099034721553e-05,1.1623236346599605e-13,6.963233908114428e-05,0.0009080793247273689,1.2193820470032299e-05,0.000834655236607093,7.277709715820097e-05,5.563805550792997e-09,0.0003458914510549627,9.788243416720364e-15,6.239267847966894e-08
1.0197568628519134e-10,0.06210963536780779,0.0,15.399744187507237,0.030697046112948517,0.31125701657724253,0.3461184171272564,0.20328516029178442,0.09143250979644513,0.0,1.0164364584396853e-22,3.7820548665368684e-10,8.407508815525985e-27,0.0,4.751565886457219e-38,2.98622941603526e-07,1.0366636049583016e-28,1.4096921542987426e-31,3.4697350259421315e-46,1.4498996322132388e-14,1.8620096626758814e-22,3.736378400405117e-74,4.870235432514238e-16,2.0672476842842442e-50,1.967993133081264e-26,3.6646610748306435e-50,3.414513017915281e-10,2.533734901430801e-46,0.0006899502066330545,0.005410434325083997,0.003905949000635772,0.00436637463407717,0.0019680050296904954,0.0017589922375438605,0.0017099434752443595,2.1925574883831763e-05,1.166407632460844e-13,6.988015571364577e-05,0.0009098619974713656,1.2256636025389166e-05,0.00083627996363479,7.300525759637093e-05,5.601935181326935e-09,0.0003453476020971273,9.82282235325565e-15,6.262117211455651e-08
1.0216262466045143e-10,0.06210963536780779,0.0,15.399709428370294,0.03069739199828174,0.3112424066820841,0.3461106109398351,0.20328036005633926,0.09143275547573279,0.0,1.0222660074225639e-22,3.788944825284129e-10,8.464150936944125e-27,0.0,4.803324398834691e-38,3.001069077091745e-07,1.0441101369775097e-28,1.414831811973383e-31,3.4887684667913372e-46,1.455201954614341e-14,1.8653958080120375e-22,3.770623400383169e-74,4.88459482495521e-16,2.078587695747424e-50,1.98212929138215e-26,3.704567484203871e-50,3.4200980501346355e-10,2.5523058688559134e-46,0.0006899516781657482,0.0054199546717567815,0.003912207781717145,0.004374180820809517,0.0019696106000116407,0.0017621866737593452,0.0017129094607801563,2.1929051161159276e-05,1.170498124982983e-13,7.0128382874385e-05,0.0009116438506069771,1.2319652441149213e-05,0.000837904901364824,7.323366808273442e-05,5.640252861697157e-09,0.000344803772514902,9.857428862628984e-15,6.285008057401487e-08
1.0233086919818552e-10,0.06210963536780779,0.0,15.399678150245299,0.03069770393004746,0.3112292588050457,0.3461035859797034,0.20327604359200033,0.09143297674976544,0.0,1.0275319580662534e-22,3.795145655299977e-10,8.515359837099566e-27,0.0,4.850305663483637e-38,3.0144646015408563e-07,1.0508457165549445e-28,1.4194654075487662e-31,3.505957747721714e-46,1.459982270281678e-14,1.8684432704787316e-22,3.801657816410029e-74,4.897528976488235e-16,2.0888289676377523e-50,1.9949158077237605e-26,3.7407904707336373e-50,3.4251226178068445e-10,2.569106696531501e-46,0.0006899530043259555,0.005428521779495502,0.00391784142374011,0.004381205780321088,0.0019710519425451957,0.001765061589192347,0.0017155783280164494,2.1932180175121038e-05,1.1741851184641338e-13,7.035213819199895e-05,0.0009132468147254741,1.2376539148326317e-05,0.0008393675253933451,7.343945108957075e-05,5.674900036252858e-09,0.00034431435366210066,9.888901540753064e-15,6.30564528510541e-08
1.0249911373591962e-10,0.06210963536780779,0.0,15.399646876924143,0.03069801645586347,0.3112161119023855,0.3460965615960397,0.2032717306694866,0.09143319817796794,0.0,1.0328162818587135e-22,3.8013463594623054e-10,8.566788138046287e-27,0.0,4.897667062523291e-38,3.027897917604182e-07,1.05761332398746e-28,1.4241064904141566e-31,3.523203191622915e-46,1.4647703783285712e-14,1.8714906682613345e-22,3.832895921363835e-74,4.910473252225557e-16,2.0991037010914e-50,2.0077631222608816e-26,3.7773064397874075e-50,3.430145328065006e-10,2.585990183592937e-46,0.0006899543321716139,0.00543708774654049,0.003923475775943171,0.00438823016336472,0.0019724898159629895,0.0017679364315799364,0.001718246702895697,2.193530953268063e-05,1.1778773675025367e-13,7.057622579786964e-05,0.0009148491095158638,1.2433588919745831e-05,0.0008408303199434285,7.364543622265158e-05,5.709700424908888e-09,0.0003438249712809049,9.92035462673933e-15,6.326316111522974e-08
1.0266735827365371e-10,0.06210963536780779,0.0,15.399615608381826,0.0306983295685578,0.3112029659740179,0.34608953778879503,0.20326742128062472,0.09143341976039619,0.0,1.0381190129035504e-22,3.807546937781442e-10,8.618436387255424e-27,0.0,4.945411028022172e-38,3.0413690816845397e-07,1.0644130566199366e-28,1.4287550601883343e-31,3.540504888902193e-46,1.4695662785571022e-14,1.8745380014128822e-22,3.86433871333866e-74,4.923427641566233e-16,2.1094119499724575e-50,2.020671419769271e-26,3.8141172651139058e-50,3.4351661815679913e-10,2.602956599594211e-46,0.0006899556617011876,0.0054456525730755155,0.0039291108479148065,0.0043952539699893736,0.0019739242283859904,0.0017708112009744597,0.00172091458545048,2.193843923231871e-05,1.181574869652267e-13,7.080064557852705e-05,0.0009164507324360906,1.2490801929170652e-05,0.0008422932849449846,7.385162328753382e-05,5.744654451958886e-09,0.00034333563508882247,9.951623758701094e-15,6.347020535685994e-08
1.0283560281138781e-10,0.06210963536780779,0.0,15.39958434459351,0.03069864326101331,0.3111898210198573,0.34608251455792033,0.2032631154172606,0.09143364149710628,0.0,1.0434401853144604e-22,3.813747390267713e-10,8.670305132593028e-27,0.0,4.99354000346551e-38,3.0548781502657066e-07,1.0712450119201484e-28,1.4334111164903804e-31,3.5578629299619465e-46,1.4743699707694933e-14,1.8775852699862885e-22,3.895987193662136e-74,4.93639213397259e-16,2.119753768142127e-50,2.033640885257886e-26,3.8512248292545963e-50,3.4401851789744346e-10,2.620006214521586e-46,0.0006899569929131552,0.00545421625928434,0.003934746649164819,0.004402277200243989,0.0019753551879161542,0.0017736858974281382,0.0017235819757133383,2.194156927253118e-05,1.1852776224684146e-13,7.102539742052163e-05,0.0009180516809678197,1.2548178350218065e-05,0.0008437564203277314,7.405801209046422e-05,5.779762542302523e-09,0.000342846354724235,9.983355907502413e-15,6.367758556545721e-08
1.0298716978734601e-10,0.06210963536780779,0.0,15.399556183938076,0.030698926348660182,0.31117797991850077,0.34607618801170725,0.20325923939271817,0.0914338413858868,0.0,1.0482497044951219e-22,3.819333103302945e-10,8.717221536991799e-27,0.0,5.037229788649787e-38,3.067080608095195e-07,1.0774274071521485e-28,1.4376120421210848e-31,3.573548639650222e-46,1.4787041593082503e-14,1.8803304169811765e-22,3.924675404486009e-74,4.948080138059173e-16,2.1290992211724108e-50,2.045377254436119e-26,3.8849096753302748e-50,3.4447050699711284e-10,2.635437214429432e-46,0.0006899581936054443,0.005461930077488159,0.00393982442306545,0.004408603745898514,0.0019766413510917446,0.0017762755716840075,0.0017259845343271412,2.1944389331892052e-05,1.188617826542013e-13,7.122815453060977e-05,0.000919493352919911,1.26000072840937e-05,0.0008450746654415324,7.424411478116888e-05,5.811522740771004e-09,0.0003424056309291449,1.0011904180386499e-14,6.386469646884641e-08
1.0313873676330421e-10,0.06210963536780779,0.0,15.399528027102871,0.030699209895967104,0.31116613960765166,0.34606986193318473,0.20325536621683515,0.09143404139996501,0.0,1.0530742428274764e-22,3.8249187142316357e-10,8.764317736013704e-27,0.0,5.081235832299313e-38,3.079313915485167e-07,1.0836361040455307e-28,1.4418190430235903e-31,3.589280215843641e-46,1.4830446713006108e-14,1.8830755116475913e-22,3.953532098232598e-74,4.959776325397114e-16,2.13847200119309e-50,2.057163551784661e-26,3.918838270239538e-50,3.449223455626809e-10,2.6509361537509436e-46,0.0006899593956608018,0.005469642970518257,0.003944902803324726,0.004414929823862537,0.0019779247244517766,0.0017788651868233891,0.0017283866934605595,2.194720966536702e-05,1.1919622881416222e-13,7.143118095751438e-05,0.0009209344737244754,1.2651969105834624e-05,0.0008463930487231454,7.443038089950663e-05,5.8434086295855996e-09,0.0003419649671359335,1.004034316483961e-14,6.405208001904393e-08
1.0327514704166659e-10,0.06210963536780779,0.0,15.399502689202732,0.030699465477345134,0.31115548400371956,0.3460641688623603,0.20325188278924938,0.09143422151979907,0.0,1.0574291893325262e-22,3.8299456767726027e-10,8.806858371272037e-27,0.0,5.121113168730991e-38,3.090350302779822e-07,1.0892464782769913e-28,1.4456105379635714e-31,3.603477904899135e-46,1.486956538527296e-14,1.885546052138286e-22,3.979647786123329e-74,4.9703098844201e-16,2.146930900330465e-50,2.0678140201779855e-26,3.9495835635957357e-50,3.4532887160479544e-10,2.6649434512234188e-46,0.0006899604786751512,0.00547658378333283,0.003949473869607661,0.0044206228941843255,0.001979077380046949,0.001781195789935579,0.0017305482951445038,2.194974819897899e-05,1.1949759422903433e-13,7.161413493908711e-05,0.0009222310097359555,1.2698848469191183e-05,0.000847579711767283,7.459816002071966e-05,5.872213652559115e-09,0.00034156842671350063,1.0066194043676927e-14,6.422095832095795e-08
1.0341155732002896e-10,0.06210963536780779,0.0,15.399477354369576,0.0306997214232387,0.3111448290400024,0.34605847617031005,0.20324840165997235,0.09143440174118787,0.0,1.061796339771987e-22,3.834972556618889e-10,8.849545258076786e-27,0.0,5.161249465932013e-38,3.1014117420685537e-07,1.0948782669733054e-28,1.4494069534462039e-31,3.617712847526815e-46,1.490873527529377e-14,1.8880165503020112e-22,4.00590108373645e-74,4.980850060247207e-16,2.1554119949241017e-50,2.0785051394122283e-26,3.980528444091978e-50,3.457352757883126e-10,2.6790060849895085e-46,0.0006899615627919244,0.0054835238469634106,0.003954045437456038,0.004426315585731821,0.0019802277849386737,0.0017835263452217161,0.001732709573285808,2.1952286952986162e-05,1.1979930422878196e-13,7.179730693970282e-05,0.0009235270965703675,1.2745835666543794e-05,0.0008487664866475766,7.47660713027872e-05,5.901120965032244e-09,0.0003411719454505394,1.0092013654313024e-14,6.439005745567952e-08
1.0354796759839134e-10,0.06210963536780779,0.0,15.399452022590534,0.03069997772998529,0.3111341747164545,0.3460527838570081,0.20324492282470366,0.09143458206416165,0.0,1.0661757123523368e-22,3.839999353775994e-10,8.892378689385037e-27,0.0,5.201646053969235e-38,3.1124982636503535e-07,1.1005315223789636e-28,1.4532082892691876e-31,3.6319850918985306e-46,1.4947956382017793e-14,1.8904870061666764e-22,4.03229253258893e-74,4.991396847411119e-16,2.1639153136744933e-50,2.0892370086553815e-26,4.0116739364481436e-50,3.4614155814828106e-10,2.693124199989706e-46,0.0006899626480103446,0.005490463161507907,0.003958617511750838,0.004432007898531068,0.001981375943399719,0.001785856852709335,0.001734870527901722,2.1954825926623118e-05,1.2010135868333768e-13,7.198069689894353e-05,0.0009248227329420215,1.279293079008087e-05,0.0008499533733261133,7.493411464406884e-05,5.930130794936964e-09,0.00034077552829547375,1.0117744605614834e-14,6.45593774180359e-08
1.0368437787675371e-10,0.06210963536780779,0.0,15.399426693852787,0.03070023439394569,0.31112352103303026,0.3460470919224284,0.20324144627915122,0.09143476248875071,0.0,1.070567325284397e-22,3.845026068249422e-10,8.93535895832435e-27,0.0,5.242304267922615e-38,3.123609897858771e-07,1.1062062967913155e-28,1.4570145452303527e-31,3.6462946861840416e-46,1.4987228704394897e-14,1.892957419760139e-22,4.058822675607052e-74,5.001950240470728e-16,2.1724408852808917e-50,2.100009727175747e-26,4.043021069245036e-50,3.4654771871973946e-10,2.707297941351247e-46,0.0006899637343296396,0.005497401727064227,0.003963190097339679,0.004437699832608109,0.001982521859694742,0.0017881873124259145,0.0017370311590094779,2.195736511913088e-05,1.2040375746267757e-13,7.21643047564001e-05,0.0009261179175752763,1.2840133931928931e-05,0.0008511403717649009,7.51022899432108e-05,5.959243370469164e-09,0.0003403791801631775,1.0143829707804715e-14,6.472891820235677e-08
1.0382078815511609e-10,0.06210963536780779,0.0,15.399401368143595,0.030700491411503855,0.31111286798968435,0.34604140036654485,0.20323797201903104,0.09143494301498543,0.0,1.0749711967833295e-22,3.8500527000446716e-10,8.978486358192723e-27,0.0,5.283225447897124e-38,3.134746675061837e-07,1.1119026425605353e-28,1.4608257211276594e-31,3.660641678551026e-46,1.5026552241375533e-14,1.8954277911102044e-22,4.085492057128194e-74,5.012510234010973e-16,2.1809887384413055e-50,2.1108233943418626e-26,4.07457087493355e-50,3.4695375753771625e-10,2.721527454388096e-46,0.000689964821749044,0.005504339543730273,0.003967763199036908,0.004443391387988977,0.0019836655380802994,0.0017905177243988817,0.0017391914666262925,2.195990452975686e-05,1.2070650043682154e-13,7.234813045167223e-05,0.0009274126492045101,1.2887445184152743e-05,0.0008523274819258669,7.527059709914396e-05,5.988458920088947e-09,0.0003399829059350718,1.0169747042081882e-14,6.48986798039393e-08
1.0394355740564222e-10,0.06210963536780779,0.0,15.399378577584251,0.030700723026662304,0.31110328079790245,0.3460362782900134,0.20323484713543333,0.09143510557552884,0.0,1.0789451772653713e-22,3.8545765979751017e-10,9.017427057566742e-27,0.0,5.320280457477798e-38,3.144791296931941e-07,1.1170478405729103e-28,1.464259985813756e-31,3.673585986849876e-46,1.506198721227718e-14,1.897651089230098e-22,4.109614000450681e-74,5.02201986715345e-16,2.1887008807322665e-50,2.1205907880923016e-26,4.103139841822153e-50,3.4731908840361175e-10,2.73438182115611e-46,0.0006899658013664732,0.00551058293850944,0.003971879435789417,0.004448513464068045,0.0019846929387262423,0.0017926150543763882,0.0017411354669108854,2.196219018519444e-05,1.2097926329271512e-13,7.251375977883577e-05,0.0009285775193143944,1.2930117821567317e-05,0.0008533959765616685,7.542218619373484e-05,6.014841146627058e-09,0.0003396263263254746,1.0193065386077926e-14,6.505165403966999e-08
1.0405404973111574e-10,0.06210963536780779,0.0,15.399358068161877,0.030700931720548653,0.311094652768526,0.34603166868336743,0.20323203631743839,0.09143525195045199,0.0,1.0825302729675723e-22,3.8586480488608405e-10,9.052575962683344e-27,0.0,5.353813828034984e-38,3.1538489087880633e-07,1.1216935259215701e-28,1.4673542310716016e-31,3.6852618267367675e-46,1.5093914153404243e-14,1.8996520283182517e-22,4.13142088662516e-74,5.030583101179281e-16,2.1956572770479654e-50,2.1294099303259434e-26,4.128993617381629e-50,3.476478019078899e-10,2.7459895644567106e-46,0.0006899666837830597,0.005516201475293511,0.003975584412471372,0.004453123070306874,0.001985616054941042,0.0017945026183267265,0.0017428848431556322,2.196424742518313e-05,1.2122498806687806e-13,7.266297695865592e-05,0.0009296255870646788,1.2968598186197872e-05,0.0008543576990576333,7.555870756591685e-05,6.038656761574825e-09,0.00033930546211953906,1.0214160801076936e-14,6.518948377183542e-08
1.0416454205658926e-10,0.06210963536780779,0.0,15.399337560704085,0.03070114064007685,0.31108602515902417,0.34602705932513766,0.2032292269913252,0.09143539839211899,0.0,1.0861234439168418e-22,3.8627194455112075e-10,9.087821922454278e-27,0.0,5.387522129887127e-38,3.1629230710710365e-07,1.126353457490744e-28,1.4704517039407429e-31,3.696962289141707e-46,1.5125874694568553e-14,1.9016529397397805e-22,4.153320099666967e-74,5.039150656236892e-16,2.2026283433131337e-50,2.1382561159747733e-26,4.1549822150937874e-50,3.479764355919578e-10,2.7576341585385456e-46,0.0006899675669200857,0.005521819520904728,0.0039792897362235,0.004457732428129412,0.001986537710405262,0.0017963901510010707,0.0017446340071885283,2.1966304806961937e-05,1.214709384362862e-13,7.281233695450224e-05,0.000930673355381407,1.3007149645538194e-05,0.0008553194947865673,7.569531527056089e-05,6.062540344898595e-09,0.0003389846549722579,1.0235274414560269e-14,6.532745837279662e-08
1.0427503438206279e-10,0.06210963536780779,0.0,15.399317055204223,0.03070134978336948,0.3110773979693728,0.34602245021531053,0.20322641915483258,0.09143554490054612,0.0,1.0897246998017912e-22,3.8667907879291243e-10,9.123165093077457e-27,0.0,5.421406084927517e-38,3.1720137999856363e-07,1.13102766320278e-28,1.4735524043140578e-31,3.7086873996589736e-46,1.5157868835213505e-14,1.903653823509362e-22,4.175311931578137e-74,5.047722529497803e-16,2.2096140947766896e-50,2.1471293980395714e-26,4.181106191121035e-50,3.4830498947441195e-10,2.7693156809861137e-46,0.0006899684507771562,0.005527437075395107,0.003982995409540859,0.004462341537549482,0.0019874579073655254,0.0017982776524138955,0.00174638295901869,2.19683623301431e-05,1.2171711433194662e-13,7.296183973429263e-05,0.0009317208236110869,1.3045772248397289e-05,0.0008562813637280864,7.583200925449432e-05,6.0864920185203435e-09,0.000338663907413985,1.0256413853646632e-14,6.546557783977422e-08
1.0438552670753631e-10,0.06210963536780779,0.0,15.39929655165567,0.030701559148558988,0.3110687711995477,0.346017841353872,0.20322361280570297,0.09143569147574963,0.0,1.0933340503128947e-22,3.8708620761175155e-10,9.158605630824122e-27,0.0,5.455466417235816e-38,3.18112111175135e-07,1.1357161710026934e-28,1.4766563320844795e-31,3.720437183881951e-46,1.5189896574782745e-14,1.905654679641652e-22,4.197396674971612e-74,5.05629871814444e-16,2.216614546687016e-50,2.156029829564133e-26,4.2073661033096493e-50,3.4863346357384425e-10,2.781034209464279e-46,0.0006899693353538775,0.00553305413881667,0.0039867014349043725,0.004466950398580905,0.0019883766480649993,0.0018001651225796507,0.0017481316986552283,2.197041999434157e-05,1.2196351568488515e-13,7.31114852659486e-05,0.0009327679911044779,1.3084466043557865e-05,0.0008572433058617733,7.596878946466382e-05,6.110511904476357e-09,0.00033834322196086625,1.0277641982395474e-14,6.560384216993487e-08
1.0449601903300983e-10,0.06210963536780779,0.0,15.399276050051826,0.030701768733787656,0.3110601448495247,0.34601323274080825,0.20322080794168218,0.09143583811774582,0.0,1.0969515051424902e-22,3.8749333100793014e-10,9.194143692038818e-27,0.0,5.489703853082226e-38,3.190245022602356e-07,1.1404190088581542e-28,1.4797634871449971e-31,3.732211667403132e-46,1.522195791272017e-14,1.907655508151282e-22,4.219574623071874e-74,5.064879219370054e-16,2.223629714291962e-50,2.164957463635242e-26,4.233762511192996e-50,3.489618579088424e-10,2.7927898217182648e-46,0.0006899702206498596,0.005538670711221426,0.0039904078147808665,0.004471559011237495,0.0019892939347434004,0.001802052561512765,0.0017498802261072463,2.1972477799174987e-05,1.2221014242614617e-13,7.32612735173956e-05,0.0009338148572165825,1.3123231079776377e-05,0.0008582053211671774,7.610565584813473e-05,6.134600124917346e-09,0.00033802260111487413,1.0298858759235564e-14,6.574225136060914e-08
