Time (s),Volume (m^3),Ne,X(1),NH3(2),NH2OH(3),HNO3(4),CH3OH(5),H2O(6),N2(7),O2(8),NO2(9),NO(10),N2O(11),CO2(12),H2(13),CO(14),CH4(15),C2H6(16),CH2O(17),CH3(18),C3H8(19),H(20),C2H5(21),HCO(22),CH3CHO(23),OH(24),C2H4(25),H2OX(30),H3NOX(205),HX(26),HNO3X(208),CH4OX(211),CH3OX(210),H2NOX(204)
1.4218086493287018e-11,0.05435919745378708,0.0,13.49383577232332,0.031075110263184432,0.3184413829092625,0.34990172216766285,0.2063170396450299,0.09117849131316169,0.0,1.6611660836333894e-37,8.435372549002674e-13,1.9560399020728424e-34,0.0,7.288790781106365e-49,2.0540536692664755e-10,1.892599333842784e-36,5.803416720133145e-38,5.2818371216073705e-56,1.89483629380857e-18,5.337504215283135e-27,5.106517021786999e-90,3.5705864111353957e-20,5.769100572085975e-61,8.614772963863498e-34,8.504799512789987e-63,8.435372549002685e-13,3.0092056943935805e-56,0.00083970422754431,0.0007332856306508006,0.00046670175115258905,0.0005830699710333497,0.00046349170966341463,0.00023168882552159148,0.00023501333644172768
1.4314632185437166e-11,0.05435919745378708,0.0,13.493816063723187,0.031075110263184432,0.3184348205361499,0.34989776853555815,0.206312455993049,0.09117704722028132,0.0,1.6952216824452394e-37,8.492603641218684e-13,2.0092703407293496e-34,0.0,7.590725591146792e-49,2.0961378060395494e-10,1.94450840414159e-36,5.882330163069118e-38,5.3900737616327575e-56,1.920639986074235e-18,5.3736869353555494e-27,5.282137078715287e-90,3.618319906571882e-20,5.8873223285532864e-61,8.851053401327381e-34,8.857063582412055e-63,8.492603641218694e-13,3.091726084375691e-56,0.0008411483204246862,0.0007382533737498446,0.00046986660121537094,0.0005870236031323113,0.0004665051331781618,0.00023325905398770462,0.00023660796645522377
1.4411177877587313e-11,0.05435919745378708,0.0,13.493796379662617,0.031075110263184432,0.31842825833285615,0.3498938149784123,0.20630787413432825,0.09117562557371865,0.0,1.7297393825639083e-37,8.549834086767923e-13,2.063574195175556e-34,0.0,7.903010587944037e-49,2.1387922869060997e-10,1.9974777160442516e-36,5.961775496672584e-38,5.49977782634297e-56,1.94661796532628e-18,5.409868851721229e-27,5.462554375243447e-90,3.666358072038013e-20,6.00714688351548e-61,9.092159849631205e-34,9.221401041841801e-63,8.549834086767932e-13,3.1759314710465525e-56,0.0008425699669873595,0.0007432209626635683,0.000473031396068155,0.0005909771602723716,0.00046951680289533866,0.00023482924299130493,0.00023820258083530368
1.4507723569737461e-11,0.05435919745378708,0.0,13.493776719791937,0.031075110263184432,0.3184216962993623,0.34988986149621687,0.20630329406783787,0.09117422602487746,0.0,1.7647222927677514e-37,8.60706388566265e-13,2.118965610446785e-34,0.0,8.225927612474957e-49,2.1820209350565902e-10,2.0515215989345877e-36,6.041752711915583e-38,5.610959163341214e-56,1.972770227185605e-18,5.4460499646945794e-27,5.647866459041079e-90,3.714700670204437e-20,6.1285849930432136e-61,9.33815753298595e-34,9.598140572624242e-63,8.60706388566266e-13,3.2618446147260954e-56,0.0008439695158285557,0.0007481883974073608,0.0004761961357330858,0.0005949306424621176,0.000472526719825122,0.000236399392551917,0.00023979717958535194
1.4604269261887607e-11,0.05435919745378708,0.0,13.493757083766884,0.031075110263184432,0.31841513443564984,0.34988590808896325,0.20629871579254888,0.09117284823057527,0.0,1.800173521729668e-37,8.664293037915124e-13,2.175458819204667e-34,0.0,8.559764219990794e-49,2.2258275733730642e-10,2.1066544781100433e-36,6.122261799861013e-38,5.72362761958538e-56,1.999096767275276e-18,5.482230274589827e-27,5.838172188974197e-90,3.76334746392545e-20,6.251647412502299e-61,9.589112112173907e-34,9.987617517500568e-63,8.664293037915134e-13,3.3494884278311587e-56,0.0008453473101307522,0.000753155677996482,0.0004793608202321367,0.0005988840497100347,0.00047553488497702596,0.00023796950268897612,0.00024139176270867127
1.4700814954037755e-11,0.05435919745378708,0.0,13.493737471248535,0.031075110263184432,0.3184085727417005,0.3498819547566431,0.20629413930743315,0.09117149185295928,0.0,1.8360961780171018e-37,8.721521543537602e-13,2.233068141642969e-34,0.0,8.904813756639218e-49,2.2702160244292328e-10,2.162890874776379e-36,6.203302751659298e-38,5.837793041388393e-56,2.0255975812205047e-18,5.518409781721012e-27,6.033571743798622e-90,3.8122982162388425e-20,6.376344896554085e-61,9.845089684524448e-34,1.0390173969655122e-62,8.721521543537611e-13,3.438885974863946e-56,0.0008467036877467547,0.000758122804446065,0.0004825254495871124,0.0006028373820245074,0.00047854129935990305,0.00023953957342182991,0.00024298633020848335
1.4797360646187902e-11,0.05435919745378708,0.0,13.493717881903205,0.031075110263184432,0.3184020112174959,0.3498780014992481,0.2062895646114632,0.09117015655942355,0.0,1.8724933700920508e-37,8.778749402542342e-13,2.291807985393517e-34,0.0,9.2613754365941e-49,2.3151901104905654e-10,2.2202454060423588e-36,6.28487555854515e-38,5.9534652744185705e-56,2.052272664648652e-18,5.554588486402003e-27,6.234166630852218e-90,3.861552690365739e-20,6.502688199155839e-61,1.0106156783889715e-33,1.0806158862552357e-62,8.778749402542349e-13,3.5300604724004886e-56,0.000848038981282467,0.0007630897767711172,0.0004856900238196516,0.0006067906394138209,0.00048154596398194613,0.00024110960476973924,0.0002445808820879303
1.489390633833805e-11,0.05435919745378708,0.0,13.493698315402375,0.031075110263184432,0.31839544986301843,0.34987404831677,0.2062849917036123,0.09116884202252765,0.0,1.909368206311064e-37,8.835976614941596e-13,2.3516928454322148e-34,0.0,9.629754419692866e-49,2.360753653514379e-10,2.278732784914444e-36,6.366980211834383e-38,6.070654163699962e-56,2.079122013189207e-18,5.59076638894648e-27,6.440059694745953e-90,3.911110649710439e-20,6.630688073561133e-61,1.037238038062043e-33,1.1235928060363628e-62,8.835976614941602e-13,3.6230352890791194e-56,0.0008493535181783767,0.0007680565949865235,0.0004888545429512292,0.000610743821886163,0.0004845488798506908,0.00024267959675187978,0.00024617541835007594
1.4990452030488198e-11,0.05435919745378708,0.0,13.493678771422623,0.031075110263184432,0.31838888867825005,0.3498700952092007,0.20628042058285453,0.09116754791991623,0.0,1.9467237949252532e-37,8.893203180747617e-13,2.4127373039851448e-34,0.0,1.00102618895815e-48,2.40691047514992e-10,2.3383678202914823e-36,6.449616702920836e-38,6.189369553612704e-56,2.106145622473786e-18,5.626943489667948e-27,6.6513551260538244e-90,3.9609718578602593e-20,6.760355272320222e-61,1.0643827881541602e-33,1.1679844448983868e-62,8.893203180747622e-13,3.7178339455889465e-56,0.000850647620789775,0.0007730232591070472,0.0004920190070031591,0.0006146969294496262,0.0004875500479730157,0.0002442495493873429,0.00024776993899790705
1.5086997722638345e-11,0.05435919745378708,0.0,13.493659249645521,0.031075110263184432,0.31838232766317337,0.34986614217653245,0.20627585124816458,0.09116627393424029,0.0,1.9845632440802882e-37,8.950429099972659e-13,2.4749560304347694e-34,0.0,1.0403215132367056e-48,2.453664396738462e-10,2.3991654169594066e-36,6.532785023273365e-38,6.309621287893373e-56,2.133343488136118e-18,5.663119788879731e-27,6.868158470001586e-90,4.0111360785853846e-20,6.891700547280422e-61,1.0920567129928328e-33,1.2138278027637955e-62,8.950429099972663e-13,3.814480114658348e-56,0.0008519216064657308,0.0007779897691473329,0.0004951834159965961,0.0006186499621122077,0.0004905494693551454,0.0002458194626951371,0.0002493644440343342
1.5183543414788493e-11,0.05435919745378708,0.0,13.49363974975759,0.031075110263184432,0.3183757668177709,0.3498621892187571,0.20627128369851805,0.09116501975307917,0.0,2.0228896618164087e-37,9.007654372628968e-13,2.538363781226222e-34,0.0,1.080893761577767e-48,2.50101923931338e-10,2.4611405755859293e-36,6.616485164432897e-38,6.431419209635328e-56,2.1607156058120384e-18,5.6992952868949745e-27,7.090576635154358e-90,4.061603075838702e-20,7.024734649586505e-61,1.1202666405481548e-33,1.2611606001076746e-62,9.007654372628971e-13,3.9129976210434566e-56,0.0008531757876268372,0.0007829561251219068,0.000498347769952539,0.000622602919881812,0.0004935471450026509,0.00024738933669418895,0.00025095893346219363
1.528008910693864e-11,0.05435919745378708,0.0,13.493620271450176,0.031075110263184432,0.31836920614202546,0.349858236335867,0.20626671793289106,0.09116378506886427,0.0,2.0617061560684213e-37,9.064878998728799e-13,2.602975399773685e-34,0.0,1.122775906883002e-48,2.548978823600251e-10,2.5243083927152445e-36,6.700717118009574e-38,6.554773161289061e-56,2.1882619711394774e-18,5.73546998402664e-27,7.318717902103039e-90,4.11237261375565e-20,7.159468329681067e-61,1.149019442430384e-33,1.3100212872362736e-62,9.064878998728801e-13,4.0134104415166655e-56,0.0008544104718417525,0.0007879223270451801,0.000501512068891832,0.0006265558027662519,0.0004965430759204519,0.00024895917140334447,0.0002525534072842478
1.5376634799088788e-11,0.05435919745378708,0.0,13.493600814419429,0.031075110263184432,0.3183626456359203,0.3498542835278542,0.20626215395026065,0.09116256957880349,0.0,2.10101583466571e-37,9.122102978284394e-13,2.668805816366868e-34,0.0,1.1660015562004153e-48,2.597546970016926e-10,2.5886840607627228e-36,6.785480875679967e-38,6.679692984662548e-56,2.2159825797584537e-18,5.771643880587516e-27,7.552691932149593e-90,4.1634444566540613e-20,7.295912337304908e-61,1.1783220338875202e-33,1.360449053624515e-62,9.122102978284394e-13,4.115742704855132e-56,0.0008556259619025515,0.0007928883749314501,0.0005046763128351672,0.0006305086107732508,0.0004995372631128182,0.00025052896684137006,0.0002541478655031865
1.5473180491238936e-11,0.05435919745378708,0.0,13.49358137836619,0.031075110263184432,0.31835608529943843,0.3498503307947113,0.20625759174960454,0.09116137298480712,0.0,2.1408218053322324e-37,9.179326311308004e-13,2.7358700480775664e-34,0.0,1.2106049587925694e-48,2.6467274986736244e-10,2.6542828680096195e-36,6.87077642918436e-38,6.8061885209215975e-56,2.243877427311065e-18,5.807816976890206e-27,7.792609775991147e-90,4.2148183690340074e-20,7.434077421497421e-61,1.2081813738028865e-33,1.4124838373124574e-62,9.179326311308004e-13,4.220018691829296e-56,0.0008568225558989054,0.0007978542687949015,0.0005078405018030874,0.0006344613439104421,0.0005025297075833714,0.0002520987230269541,0.0002557423081216285
1.5569726183389084e-11,0.05435919745378708,0.0,13.493561962995932,0.031075110263184432,0.3183495251325632,0.34984637813643066,0.20625303132990105,0.09116019499341493,0.0,2.181127175686531e-37,9.236548997811871e-13,2.8041831986663258e-34,0.0,1.256621014255527e-48,2.6965242293730137e-10,2.721120198597773e-36,6.956603770324097e-38,6.934269610590197e-56,2.2719465094414774e-18,5.8439892732471364e-27,8.038583882402962e-90,4.266494115577647e-20,7.573974330596973e-61,1.2386044646927094e-33,1.4661663343606834e-62,9.236548997811871e-13,4.326262835191399e-56,0.000858000547291112,0.0008028200086496089,0.0005110046358159883,0.0006384140021853727,0.0005055204103350855,0.00025366843997870714,0.00025733673514212224
1.566627187553923e-11,0.05435919745378708,0.0,13.493542568018684,0.031075110263184432,0.31834296513527827,0.3498424255530049,0.2062484726901294,0.09115903531572406,0.0,2.2219350532417333e-37,9.293771037808246e-13,2.8737604584891823e-34,0.0,1.3040852806885251e-48,2.7469409816102987e-10,2.789211532524317e-36,7.042962890959003e-38,7.063946093550855e-56,2.3001898217959207e-18,5.880160769970555e-27,8.290728106920233e-90,4.318471461149065e-20,7.715613812241274e-61,1.2695983527036998e-33,1.521538008364627e-62,9.293771037808242e-13,4.43449971966401e-56,0.0008591602249819906,0.0008077855945095385,0.0005141687148941191,0.0006423665856055032,0.0005085093723702897,0.00025523811771516365,0.00025893114656714715
1.576281756768938e-11,0.05435919745378708,0.0,13.493523193148974,0.031075110263184432,0.3183364053075673,0.34983847304442645,0.2062439158292694,0.09115789366731837,0.0,2.263248545405555e-37,9.350992431309362e-13,2.944617104404504e-34,0.0,1.3530339829143622e-48,2.7979815745732996e-10,2.8585724456363836e-36,7.129853783004886e-38,7.1952278090449645e-56,2.3286073600226747e-18,5.91633146737253e-27,8.549157720518736e-90,4.3707501707941245e-20,7.859006613367764e-61,1.301170127610637e-33,1.578641100027812e-62,9.35099243130936e-13,4.544754081928572e-56,0.0008603018733876597,0.0008127510263885491,0.0005173327390575874,0.0006463190941782093,0.0005114965946906691,0.0002568077562547832,0.00026052554239911434
1.5859363259839526e-11,0.05435919745378708,0.0,13.493503838105731,0.031075110263184432,0.3183298456494142,0.3498345206106881,0.2062393607463016,0.09115676976819881,0.0,2.305070759480306e-37,9.408213178327465e-13,3.0167684996799207e-34,0.0,1.403504020750501e-48,2.84964982714254e-10,2.9292186096258138e-36,7.217276438431061e-38,7.328124595673132e-56,2.3571991197720677e-18,5.9525013657649526e-27,8.813989418294315e-90,4.423330009740312e-20,8.00416348021399e-61,1.3333269228139505e-33,1.6375186367940087e-62,9.408213178327463e-13,4.657050810613933e-56,0.0008614257725072165,0.0008177163043003941,0.0005204967083263585,0.000650271527910784,0.0005144820782972662,0.0002583773556159509,0.00026211992264036824
1.5955908951989674e-11,0.05435919745378708,0.0,13.49348450261225,0.031075110263184432,0.318323286160803,0.34983056825178277,0.20623480744020736,0.09115566334271469,0.0,2.3474048026628924e-37,9.465433278874801e-13,3.0902300938993462e-34,0.0,1.4555329773308777e-48,2.901949557891329e-10,3.001165792023872e-36,7.305230849258004e-38,7.462646291395536e-56,2.3859650966964624e-18,5.988670465459532e-27,9.085341328141245e-90,4.476210743396578e-20,8.151095158317995e-61,1.366075915337305e-33,1.6982144425383003e-62,9.4654332788748e-13,4.771414946284899e-56,0.000862532197991334,0.0008226814282587238,0.0005236606227202594,0.0006542238868104374,0.0005174658241904819,0.000259946915816979,0.0002637142872931871
1.6052454644139822e-11,0.05435919745378708,0.0,13.493465186396094,0.031075110263184432,0.318316726841718,0.3498266159677031,0.20623025590996863,0.09115457411949623,0.0,2.3902537820448213e-37,9.522652732963602e-13,3.1650174228700857e-34,0.0,1.5091591274784194e-48,2.9548845850858404e-10,3.0744298561959515e-36,7.393717007554992e-38,7.598802733532272e-56,2.4149052864502494e-18,6.0248387667678e-27,9.36333301942939e-90,4.529392137353193e-20,8.29981239251868e-61,1.3994243258251856e-33,1.7607731473170375e-62,9.5226527329636e-13,4.887871681430801e-56,0.0008636214212097923,0.0008276463982770856,0.0005268244822589799,0.0006581761708842989,0.0005204478333700788,0.00026151643687610766,0.00026530863635978427
1.614900033628997e-11,0.05435919745378708,0.0,13.49344588918905,0.031075110263184432,0.3183101676921437,0.34982266375844234,0.20622570615456814,0.09115350183138808,0.0,2.433620804612206e-37,9.579871540606113e-13,3.241146108530045e-34,0.0,1.564421446128254e-48,3.0084587266851987e-10,3.1490267613363e-36,7.482734905437875e-38,7.736603758763697e-56,2.4440196846898423e-18,6.061006270001112e-27,9.648085511680272e-90,4.5828739573815894e-20,8.450325926956195e-61,1.4333794185404827e-33,1.8252401971766915e-62,9.579871540606107e-13,5.006446360454044e-56,0.0008646937093179623,0.0008326112143689269,0.000529988286962075,0.0006621283801394189,0.0005234281068351802,0.0002630859188115061,0.0002669029698423093
1.6245546028440117e-11,0.05435919745378708,0.0,13.49342661072706,0.031075110263184432,0.3183036087120645,0.3498187116239932,0.20622115817298925,0.09115244621538376,0.0,2.4775089772457658e-37,9.637089701814564e-13,3.3186318588550147e-34,0.0,1.6213596168016148e-48,3.06267580034156e-10,3.224972562462729e-36,7.572284535066855e-38,7.876059203130777e-56,2.4733082870736653e-18,6.097172975470642e-27,9.93972128324193e-90,4.6366559694342056e-20,8.60264650507231e-61,1.4679485013620789e-33,1.8916618640215903e-62,9.637089701814556e-13,5.1271644796586865e-56,0.0008657493253222549,0.0008375758765475961,0.0005331520368489663,0.0006660805145827689,0.000526406645584273,0.00026465536164127306,0.0002684972877428485
1.6342091720590265e-11,0.05435919745378708,0.0,13.493407350750134,0.031075110263184432,0.3182970499014651,0.34981475956434893,0.20621661196421615,0.09115140701256148,0.0,2.521921406720834e-37,9.694307216601194e-13,3.397490467766065e-34,0.0,1.6800140401304375e-48,3.1175396234001893e-10,3.302283410411329e-36,7.662365888644356e-38,8.017178902035429e-56,2.5027710892621492e-18,6.133338883487388e-27,1.023836427996269e-89,4.690737939644344e-20,8.756784869610792e-61,1.503138925782437e-33,1.9600852555405247e-62,9.694307216601184e-13,5.2500516872390185e-56,0.0008667885281445566,0.0008425403848263437,0.0005363157319389455,0.0006700325742212433,0.0005293834506152083,0.0002662247653834385,0.00027009159006342653
1.6438637412740412e-11,0.05435919745378708,0.0,13.493388109002325,0.031075110263184432,0.31829049126033065,0.34981080757950284,0.20621206752723362,0.09115038396802039,0.0,2.5668611997073595e-37,9.751524084978236e-13,3.4777378150370125e-34,0.0,1.740425842432633e-48,3.173054012899549e-10,3.380975551831202e-36,7.752978958412928e-38,8.159972690240878e-56,2.5324080869177203e-18,6.169503994362171e-27,1.0544139923863729e-89,4.745119634326007e-20,8.912751762617803e-61,1.5389580869051866e-33,2.0305583251922303e-62,9.751524084978228e-13,5.3751337832681505e-56,0.0008678115726856611,0.0008475047392183245,0.0005394793722511738,0.000673984559061661,0.0005323585229252033,0.0002677941300559642,0.000271685876806007
1.653518310489056e-11,0.05435919745378708,0.0,13.493368885231627,0.031075110263184432,0.31828393278864586,0.34980685566944797,0.20620752486102717,0.09114937683081831,0.0,2.612331462769911e-37,9.80874030695793e-13,3.559389866201988e-34,0.0,1.8026368843380448e-48,3.2292227855713726e-10,3.4610653291791705e-36,7.844123736653229e-38,8.304450401871987e-56,2.5622192757047984e-18,6.205668308405627e-27,1.0857175121810518e-89,4.7998008199737594e-20,9.070557925442238e-61,1.5754134234427146e-33,2.1031298822497245e-62,9.808740306957918e-13,5.5024367196865935e-56,0.0008688187098877189,0.0008524689397365992,0.000542642957804686,0.0006779364691107656,0.0005353318635108422,0.0002693634556767447,0.0002732801479724934
