Time (s),Volume (m^3),Ne,X(1),NH3(2),NH2OH(3),HNO3(4),CH3OH(5),H2O(6),N2(7),O2(8),NO2(9),NO(10),N2O(11),CO2(12),H2(13),CO(14),CH4(15),C2H6(16),CH2O(17),CH3(18),C3H8(19),H(20),C2H5(21),HCO(22),CH3CHO(23),OH(24),C2H4(25),H2OX(30),H3NOX(205),HX(26),HNO3X(208),CH4OX(211),CH3OX(210),H2NOX(204),HOX(29),H2NO(88),HNOX(526),H3NX(202),NX(608),OX(27),HNX(525),H2X(216),H2NX(201),CH2X(34),CHX(35),CX(33),SX(667)
8.012066168252494e-09,0.07782336798655136,0.0,18.91038547447358,0.07371312455105207,0.09605161761523165,0.33790278091748144,0.09997561381700759,0.30120789825423966,0.0,2.290634038207074e-14,8.054666400353588e-06,4.1202281599258075e-15,0.0,5.73595522148705e-20,0.03319146665632204,2.62184442772772e-16,1.0480862633735914e-20,9.59749140558873e-31,7.091577017954087e-08,1.4048345624149205e-15,6.7195352036179706e-49,1.0537459607944889e-10,7.748687649428522e-34,1.439288477478988e-14,1.0337276796408361e-29,4.483783225369694e-07,7.152753873987265e-30,0.0015299536834347844,0.004158910234922568,0.09599186160832784,0.01257395655565409,0.000439343935664311,0.0874504314221922,0.001037352592233184,5.920984124242128e-05,1.3629443342501476e-08,0.0011055852922257435,0.001446922242566009,0.1460127476668027,0.006285027482189718,0.007796657480716683,0.028106890794547344,1.518566483992202e-05,8.044670259224409e-11,7.609092529913664e-08,8.748686039671348e-09,0.019146675169507237
8.02939637287476e-09,0.07782336798655136,0.0,18.9100319253901,0.0737642972536143,0.09580770505797333,0.33790299844507077,0.09982331262432434,0.3014900537494486,0.0,2.2904480189753398e-14,8.07207140355161e-06,4.140529923297024e-15,0.0,5.795573120466994e-20,0.03324855339727192,2.6375100455234275e-16,1.053812335511461e-20,9.650008216726382e-31,7.116827504925815e-08,1.4069109326785558e-15,6.782822439999339e-49,1.0544630026275633e-10,7.791090318576005e-34,1.4478367346827537e-14,1.0438787837459773e-29,4.4838382040594317e-07,7.2064800337108e-30,0.0015313449170634684,0.0041474037074862415,0.09602833648638465,0.012573721623061519,0.0004386663299315912,0.08753552622249128,0.0010334508246496721,5.905390085521838e-05,1.3646618341629364e-08,0.001101500526471182,0.0014476706363875712,0.1461484363384935,0.006265059969403841,0.007804573423047857,0.02816577484471212,1.5182084981404166e-05,8.052633785450291e-11,7.63086513768112e-08,8.806181740021704e-09,0.019214558639817733
8.046726577497026e-09,0.07782336798655136,0.0,18.90967915055065,0.0738153499013403,0.0955643557943302,0.3379032154611655,0.09967125920491189,0.30177152823109127,0.0,2.2902541956656213e-14,8.08947641794051e-06,4.1608894155055034e-15,0.0,5.855674134441577e-20,0.033305595477596504,2.653232345678419e-16,1.0595558624036431e-20,9.702680150860203e-31,7.142102504964706e-08,1.4089841397328585e-15,6.846549474447365e-49,1.055179402626206e-10,7.833618252771656e-34,1.4564154873197406e-14,1.0541051761753432e-29,4.4838930945966666e-07,7.260476816206628e-30,0.0015327327700099306,0.004135922721552078,0.09606477185860686,0.012573487201952335,0.000437989856374206,0.08762030748472492,0.0010295595773343782,5.889841368504176e-05,1.3663749932091233e-08,0.00109742671648579,0.0014484172466447897,0.14628359138503502,0.006245166087819757,0.007812469883129949,0.028224608584830422,1.5178508697879934e-05,8.060569493796652e-11,7.652728261159862e-08,8.864034180813435e-09,0.01928250674124081
8.064056782119292e-09,0.07782336798655136,0.0,18.90932714839586,0.07386628278451554,0.09532156839330358,0.3379034319667969,0.09951945313106005,0.302052323533435,0.0,2.2900526278113372e-14,8.106881443493971e-06,4.181306684112986e-15,0.0,5.916261055772264e-20,0.03336259292477366,2.669011389044263e-16,1.0653168497865895e-20,9.755507199922421e-31,7.167401927680608e-08,1.411054188723341e-15,6.910718207342467e-49,1.0558951604056779e-10,7.876271445571943e-34,1.4650247653502284e-14,1.0644072267593145e-29,4.483947897068317e-07,7.314744849325038e-30,0.0015341172514505754,0.0041244672168678715,0.09610116767667243,0.012573253291295378,0.0004373145129322258,0.08770477588134043,0.0010256788204336888,5.874337839961651e-05,1.3680838213204648e-08,0.0010933638316116938,0.0014491620776819457,0.14641821429131613,0.0062253455470987285,0.007820346875883401,0.028283392095004467,1.5174935999496923e-05,8.068477452595445e-11,7.674682715058046e-08,8.922245843198503e-09,0.01935051923108956
8.081386986741558e-09,0.07782336798655136,0.0,18.908975917369645,0.07391709619262152,0.09507934142809751,0.3379036479629938,0.09936789397585899,0.3023324414853426,0.0,2.2898433745128082e-14,8.124286480185723e-06,4.201781776594094e-15,0.0,5.97733668622442e-20,0.03341954576606084,2.684847236283583e-16,1.0710953033298895e-20,9.808489355187165e-31,7.19272568287725e-08,1.413121084786635e-15,6.975330541416007e-49,1.0566102755911814e-10,7.919049890001617e-34,1.4736645986251732e-14,1.0747853061181392e-29,4.484002611560363e-07,7.369284759957216e-30,0.0015354983705346396,0.004113037133360247,0.0961375238935032,0.01257301989006172,0.000436640297549945,0.08778893208344325,0.0010218085241830476,5.858879366849598e-05,1.3697883284037947e-08,0.001089311841278548,0.0014499051338311489,0.1465523065378527,0.0062055980577741575,0.007828204416322801,0.028342125454704596,1.5171366896169309e-05,8.07635773011688e-11,7.696729320776606e-08,8.980819230035745e-09,0.019418595867214176
8.098717191363824e-09,0.07782336798655136,0.0,18.908625455919164,0.07396779041433844,0.09483767347610536,0.33790386345078305,0.09921658131319756,0.3026118839102839,0.0,2.289626494440381e-14,8.141691527989557e-06,4.222314740336453e-15,0.0,6.038903836973414e-20,0.0334764540284994,2.700739947870435e-16,1.0768912286364715e-20,9.861626607273694e-31,7.21807368055184e-08,1.4151848330505081e-15,7.040388381736552e-49,1.0573247478178193e-10,7.961953578556309e-34,1.482335016886441e-14,1.0852397856603252e-29,4.4840572381578715e-07,7.42409717403267e-30,0.0015368761363842509,0.004101632411133912,0.09617384046325692,0.012572786997224663,0.0004359672081758721,0.08787277676079998,0.0010179486589067608,5.843465816308897e-05,1.3714885243410952e-08,0.0010852707150033763,0.0014506464194123793,0.1466858696008005,0.006185923331253763,0.007836042519556715,0.028400808742774564,1.5167801397579918e-05,8.084210394570632e-11,7.718868906517199e-08,9.03975686623823e-09,0.01948673640800086
8.11604739598609e-09,0.07782336798655136,0.0,18.908275762494853,0.07401836573754773,0.09459656311889696,0.3379040784311891,0.09906551471776145,0.30289065262634834,0.0,2.2894020458375315e-14,8.159096586879305e-06,4.242905622640825e-15,0.0,6.100965328610714e-20,0.033533317738918815,2.7166895840906903e-16,1.0827046312428031e-20,9.914918946149534e-31,7.243445830894696e-08,1.4172454386338794e-15,7.105893635696166e-49,1.0580385767305552e-10,8.00498250320506e-34,1.491036049767024e-14,1.0957710375810324e-29,4.4841117769450085e-07,7.479182716516685e-30,0.001538250558094496,0.004090252990470879,0.0962101173413186,0.012572554611759709,0.00043529524276271866,0.08795631058184118,0.0010140991950178075,5.828097055668674e-05,1.3731844189895676e-08,0.0010812404223904198,0.00145138593873353,0.14681890495196828,0.006166321079821691,0.007843861200787497,0.028459442037436847,1.5164239513182439e-05,8.092035514106563e-11,7.741102307333809e-08,9.099061298935047e-09,0.019554940612370644
8.133377600608355e-09,0.07782336798655136,0.0,18.907926835550356,0.0740688224493347,0.09435600894220522,0.3379042929052342,0.09891469376503165,0.30316874944625644,0.0,2.2891700865239507e-14,8.176501656828861e-06,4.2635544707212425e-15,0.0,6.163523991149925e-20,0.03359013692394089,2.732696205042411e-16,1.0885355166190932e-20,9.968366361133654e-31,7.26884204428885e-08,1.4193029066468366e-15,7.171848212996697e-49,1.058751761984173e-10,8.048136655392905e-34,1.4997677267912718e-14,1.1063794348604609e-29,4.4841662280050656e-07,7.534542011407786e-30,0.0015396216447334807,0.004078898811829723,0.09624635448429249,0.012572322732644586,0.0004346243992673901,0.08803953421366414,0.001010260103017645,5.812772952448959e-05,1.3748760221817073e-08,0.0010772209331309777,0.0014521236960904466,0.1469514140588306,0.006146791016640537,0.007851660475311098,0.028518025416297926,1.5160681252203469e-05,8.0998331568156e-11,7.763430365202753e-08,9.158735097694336e-09,0.01962320823977824
8.150707805230621e-09,0.07782336798655136,0.0,18.90757867354257,0.07411916083599109,0.09411600953591333,0.3379045068739385,0.09876411803128271,0.30344617617737224,0.0,2.288930673898607e-14,8.193906737812173e-06,4.284261331705138e-15,0.0,6.226582664032781e-20,0.03364691160998391,2.748759870636221e-16,1.0943838901694947e-20,1.0021968840899614e-30,7.294262231309667e-08,1.4213572421906531e-15,7.238254025636118e-49,1.0594643032432359e-10,8.091416026043382e-34,1.5085300773751116e-14,1.117065351262236e-29,4.4842205914204726e-07,7.590175681735249e-30,0.0015409894053423914,0.004067569815844819,0.09628255184999382,0.012572091358859205,0.00043395467565097474,0.08812244832203578,0.001006431353496018,5.797493374363304e-05,1.3765633437253711e-08,0.0010732122170032492,0.0014528596957669663,0.14708339838454076,0.006127332855753321,0.007859440358516849,0.028576558956353554,1.5157126623644645e-05,8.107603390730934e-11,7.785853929130154e-08,9.218780854869247e-09,0.019691539050210906
8.168038009852887e-09,0.07782336798655136,0.0,18.907231274931583,0.0741693811830176,0.09387656349404148,0.3379047203383201,0.09861378709358103,0.30372293462171585,0.0,2.2886838649427928e-14,8.211311829803232e-06,4.305026252633482e-15,0.0,6.290144196135121e-20,0.033703641823266704,2.7648806405956917e-16,1.100249757232302e-20,1.0075726373478677e-30,7.319706302724457e-08,1.423408450357804e-15,7.305112987894847e-49,1.0601762001820433e-10,8.134820605561062e-34,1.517323130826274e-14,1.1278291613317936e-29,4.4842748672728174e-07,7.646084349556609e-30,0.0015423538489355627,0.004056265943325588,0.09631870939744032,0.012571860489385665,0.0004332860698787339,0.08820505357139542,0.0010026129171307623,5.782258189321388e-05,1.378246393403851e-08,0.0010692142438721774,0.0014535939420349626,0.1472148593879437,0.006107946312085392,0.007867200865887262,0.028635042733994007,1.5153575636284792e-05,8.115346283828801e-11,7.808373855208597e-08,9.279201185775807e-09,0.01975993280418735
8.185368214475153e-09,0.07782336798655136,0.0,18.906884638180696,0.07421948377512644,0.09363766941473395,0.33790493329939447,0.09846370052978329,0.30399902657597483,0.0,2.288429716223147e-14,8.228716932776089e-06,4.325849280460913e-15,0.0,6.354211445772809e-20,0.03376032758981277,2.781058574457708e-16,1.1061331230801531e-20,1.0129638946262974e-30,7.345174169492104e-08,1.425456536231982e-15,7.372427016322111e-49,1.0608874524845897e-10,8.178350383834098e-34,1.5261469163445113e-14,1.1386712403947587e-29,4.4843290556428663e-07,7.702268635955208e-30,0.0015437149845005393,0.004044987135255757,0.0963548270868441,0.012571630123208244,0.0004326185799200915,0.08828735062485764,0.0009988047646876115,5.7670672654315666e-05,1.3799251809759445e-08,0.0010652269836892894,0.0014543264391543812,0.1473457985235889,0.006088631101446259,0.007874942012997795,0.028693476825009334,1.5150028298681936e-05,8.123061904029317e-11,7.830991006686566e-08,9.339998728913949e-09,0.01982838926275652
8.202698419097419e-09,0.07782336798655136,0.0,18.906538761756387,0.07426946889624401,0.09339932590024617,0.33790514575817543,0.09831385791853471,0.3042744538315171,0.0,2.2881682838946627e-14,8.246122046704843e-06,4.346730462055882e-15,0.0,6.41878728070763e-20,0.03381696893545417,2.79729373157285e-16,1.1120339929202298e-20,1.018370654600856e-30,7.37066574276267e-08,1.4275015048881148e-15,7.440198029722317e-49,1.0615980598445221e-10,8.222005350236701e-34,1.5350014630218276e-14,1.1495919645553251e-29,4.4843831566105806e-07,7.75872916103776e-30,0.0015450728209981364,0.004033733332792622,0.09639090487960325,0.012571400259313385,0.00043195220374862413,0.08836934014421509,0.0009950068670200028,5.7519204710033975e-05,1.381599716176025e-08,0.001061250406492536,0.0014550571913732834,0.147476217241743,0.006069386940531354,0.007882663815516626,0.028751861304594572,1.514648461917545e-05,8.130750319197792e-11,7.853706254084121e-08,9.40117614634013e-09,0.019896908187496527
8.220028623719685e-09,0.07782336798655136,0.0,18.906193644128326,0.07431933682951322,0.0931615315569317,0.3379053577156742,0.09816425883926734,0.3045492181744026,0.0,2.2878996237036685e-14,8.263527171563654e-06,4.367669844200777e-15,0.0,6.48387457815313e-20,0.03387356588583559,2.8135861711057586e-16,1.1179523718944564e-20,1.023792915883856e-30,7.396180933877026e-08,1.4295433613923805e-15,7.508427949141456e-49,1.0623080219650959e-10,8.265785493631666e-34,1.5438867998426936e-14,1.1605917106946303e-29,4.484437170255132e-07,7.815466543931957e-30,0.0015464273673625067,0.004022504477266298,0.09642694273829347,0.012571170896689703,0.0004312869393420511,0.08845102278994126,0.0009912191950688816,5.736817674550137e-05,1.3832700087141123e-08,0.001057284482406131,0.0014557862029278851,0.14760611698840315,0.006050213546923722,0.007890366289204417,0.02881019624735493,1.5142944605888106e-05,8.138411597145493e-11,7.876520475253294e-08,9.462736123857226e-09,0.019965489340513485
8.23735882834195e-09,0.07782336798655136,0.0,18.90584928376934,0.07436908785729623,0.09292428499522923,0.3379055691729002,0.0980149028721985,0.3048233213853964,0.0,2.2876237909907975e-14,8.280932307326721e-06,4.38866747359208e-15,0.0,6.549476224780417e-20,0.03393011846641817,2.8299359520355193e-16,1.1238882650796992e-20,1.0292306770246224e-30,7.42171965436646e-08,1.431582110802225e-15,7.577118697853497e-49,1.0630173385591318e-10,8.309690802372843e-34,1.5528029556842744e-14,1.1716708564691302e-29,4.484491096654921e-07,7.87248140278406e-30,0.0015477786325012034,0.004011300510178992,0.09646294062665974,0.012570942034327948,0.000430622784682224,0.0885323992211933,0.0009874417198625044,5.7217587447911914e-05,1.384936068275943e-08,0.0010533291816403917,0.0014565134780425975,0.14773549920530926,0.0060311106390956715,0.007898049449914039,0.028868481727311,1.5139408266728193e-05,8.146045805630462e-11,7.899434555439627e-08,9.5246813712092e-09,0.020034132484440415
