Time (s),Volume (m^3),Ne,X(1),NH3(2),NH2OH(3),HNO3(4),CH3OH(5),H2O(6),N2(7),O2(8),NO2(9),NO(10),N2O(11),CO2(12),H2(13),CO(14),CH4(15),C2H6(16),CH2O(17),CH3(18),C3H8(19),H(20),C2H5(21),HCO(22),CH3CHO(23),OH(24),C2H4(25),H2OX(30),H3NOX(205),HX(26),HNO3X(208),CH4OX(211),CH3OX(210),H2NOX(204),HOX(29),H2NO(88),HNOX(526),H3NX(202),NX(608),OX(27),HNX(525),H2X(216),H2NX(201),CH2X(34),CHX(35),CX(33),SX(667),NO2X(206),SX(613),SX(725),CH2OX(511),CHOX(665),NO2X(213),SX(672),H2NO3(231),CH2NX(666),CNO2X(792),SX(731),S(698)
9.513460581483386e-14,0.12567964629887188,0.0,31.206200771142086,0.031073619208952716,0.3193984509103014,0.3504775425771894,0.20700498145521085,0.09199696372368686,0.0,4.716933971862116e-24,1.993431131127068e-07,1.3838731058247807e-20,0.0,1.3190775277361832e-33,3.242935674224241e-14,1.0319589181641979e-25,2.12912649078876e-22,1.036316318383134e-31,5.014628299368525e-13,4.865776368631676e-13,2.2634318518012396e-50,2.385529007353366e-09,1.5395973254319052e-32,1.90020802915901e-21,4.846681066563837e-40,1.9937614135688294e-07,5.196779482380776e-36,2.122527664810492e-05,7.387872671582525e-06,5.3879159923209595e-06,5.910588213030563e-06,4.876881330080354e-06,2.3591322178627834e-06,2.4447285502778997e-06,2.1189014411481073e-06,1.9150193840153994e-07,5.1913929284932606e-09,9.921646773704519e-07,2.1757213656156457e-11,4.246732370366759e-08,1.8223284644732894e-08,9.604974674428323e-19,1.6822791766714987e-06,1.1419591491436572e-11,6.392726155391876e-10,2.0262139286899197e-09,3.354990734766735e-11,9.504927484304642e-07,1.317211932788678e-13,6.075670257835748e-19,1.7124292246955415e-16,1.3085770199889745e-15,1.977044998131743e-11,3.550326797174825e-16,1.891152211247065e-07,2.3838972234246827e-15,1.1354022822456234e-22,7.269185425891783e-15,3.1449712563131006e-12
9.694325017310137e-14,0.12567964629887188,0.0,31.206199729449693,0.031073591022856572,0.3193982379262363,0.35047740533385524,0.2070048446794803,0.09199657245167242,0.0,4.995055888530073e-24,2.0313248679512374e-07,1.4642991925317784e-20,0.0,1.449312866801894e-33,3.3839631153125886e-14,1.1008620076317151e-25,2.2108582328457724e-22,1.0965521212315845e-31,5.20703415916833e-13,4.958280063074788e-13,2.4869232721809288e-50,2.430859491642087e-09,1.6290862922053632e-32,2.010643539946593e-21,5.3252119650534404e-40,2.0316676468183042e-07,5.603317682995234e-36,2.1616424387375205e-05,7.526598364683321e-06,5.493055268408082e-06,6.022376106505591e-06,4.968755927618871e-06,2.403929324689351e-06,2.4921959003465114e-06,2.1585249950194977e-06,1.951425619320872e-07,5.391958217682577e-09,1.0106261760437819e-06,2.3023959474145148e-11,4.408841858302399e-08,1.892387861650077e-08,1.0203091050555917e-18,1.7142487102027254e-06,1.1636895396968878e-11,6.533656518675698e-10,2.113058332166956e-09,3.639142469702257e-11,9.685626143748845e-07,1.4159123081306762e-13,7.048668048011946e-19,1.8074726744723001e-16,1.4183990032366148e-15,2.0529254198427793e-11,3.837932086333102e-16,1.9271046864540548e-07,2.5849567577762937e-15,1.250861437823946e-22,8.300908718376105e-15,3.3287757920053328e-12
9.875189453136889e-14,0.12567964629887188,0.0,31.20619868818194,0.03107356284268088,0.31939802496187863,0.3504772681121305,0.20700470793500142,0.09199618163175019,0.0,5.284128405828866e-24,2.0692184470739535e-07,1.5477820240199775e-20,0.0,1.5896371732961924e-33,3.528598562267141e-14,1.1730625938519074e-25,2.2941295643030417e-22,1.1590779486635366e-31,5.403059134010013e-13,5.05078369640276e-13,2.7277300347803827e-50,2.476189165659016e-09,1.7219774202322002e-32,2.1252764923346286e-21,5.840814212384614e-40,2.0695739510951355e-07,6.03325153022311e-36,2.200712003790772e-05,7.665260109058834e-06,5.59829484909158e-06,6.1341424041790335e-06,5.060599306201466e-06,2.448724442319481e-06,2.53969959403539e-06,2.1981243254693382e-06,1.987831816992678e-07,5.596373135756218e-09,1.0290729325960104e-06,2.4339023115456447e-11,4.5739539230953684e-08,1.9637727773951698e-08,1.0826986553901161e-18,1.7462176284389283e-06,1.1854189654611648e-11,6.674592622350184e-10,2.2016808304967534e-09,3.941031191643344e-11,9.866324643440957e-07,1.5197079218153531e-13,8.1540158910607345e-19,1.9055520562680618e-16,1.5349764158512442e-15,2.1302344554661645e-11,4.1421987418007644e-16,1.9630571236108226e-07,2.7984802289318883e-15,1.3753839306248403e-22,9.453242439573758e-15,3.5196439456728486e-12
1.005605388896364e-13,0.12567964629887188,0.0,31.20619764733832,0.031073534668420975,0.3193978120172196,0.35047713091201094,0.20700457122176352,0.09199579126339771,0.0,5.584383988157934e-24,2.1071118684990206e-07,1.6343785776698986e-20,0.0,1.740625535418001e-33,3.676878904641744e-14,1.24866011593063e-25,2.37894049953906e-22,1.2239365227422303e-31,5.602703063187798e-13,5.143287268629559e-13,2.9868393416444605e-50,2.5215180296174673e-09,1.818334179270822e-32,2.2441851334016712e-21,6.3956010234918834e-40,2.1074803262262164e-07,6.487461599626115e-36,2.2397364122264637e-05,7.803857934175623e-06,5.703634691668874e-06,6.245887110222121e-06,5.152411476429661e-06,2.4935175708481133e-06,2.5872395976503866e-06,2.2376994539563987e-06,2.0242379770353002e-07,5.804640303046739e-09,1.0475049589445162e-06,2.5703314767842045e-11,4.742066733931735e-08,2.0364834295348984e-08,1.1477315447750731e-18,1.7781859243095039e-06,1.2071474264827033e-11,6.81553295114296e-10,2.2920742745007643e-09,4.261377082488544e-11,1.0047022981798054e-06,1.6287273517591978e-13,9.406566471080548e-19,2.0066884508606157e-16,1.6585758707232752e-15,2.2089720903223854e-11,4.463705100445545e-16,1.999009522721822e-07,3.024966767727787e-15,1.5094739618723281e-22,1.073725428308544e-14,3.7177116902852444e-12
1.0236918324790392e-13,0.12567964629887188,0.0,31.206196606918336,0.031073506500072207,0.31939759909225024,0.35047699373349245,0.20700443453975603,0.09199540134609303,0.0,5.89605664049561e-24,2.1450051322302428e-07,1.7241458289862207e-20,0.0,1.902874486793772e-33,3.828841131814279e-14,1.3277554005348453e-25,2.4652910529423878e-22,1.291170565446597e-31,5.805965786003574e-13,5.235790779769141e-13,3.265275223040619e-50,2.5668460837306673e-09,1.918220038953725e-32,2.3674477079036665e-21,6.991764422893233e-40,2.1453867720385932e-07,6.966844716474169e-36,2.2787157162404104e-05,7.942391869486728e-06,5.809074753443985e-06,6.357610228805268e-06,5.244192448901386e-06,2.5383087103701788e-06,2.63481587737695e-06,2.2772504019208025e-06,2.060644099453218e-07,6.016762336471416e-09,1.065922266997363e-06,2.711774492999306e-11,4.9131784616150014e-08,2.1105200354027257e-08,1.215473865183528e-18,1.8101535907513613e-06,1.228874922807717e-11,6.956476187058721e-10,2.384231359430354e-09,4.6009138349944404e-11,1.0227721157231154e-06,1.7430964673974728e-13,1.0822482845411796e-18,2.1109021580562356e-16,1.7894685523001497e-15,2.2891383097322205e-11,4.8030350439468e-16,2.0349618837915045e-07,3.2649244544467835e-15,1.6536521134180919e-22,1.2164735984356798e-14,3.9231151487514334e-12
1.0417782760617143e-13,0.12567964629887188,0.0,31.20619556692148,0.031073478337629912,0.31939738618696145,0.3504768565765707,0.20700429788896835,0.0919950118793149,0.0,6.219381935063042e-24,2.1828982382714247e-07,1.8171407515983298e-20,0.0,2.077002398733007e-33,3.98452233302518e-14,1.4104506618126374e-25,2.553181238911636e-22,1.3608227986712883e-31,6.012847141766903e-13,5.32829422983546e-13,3.5640992118916268e-50,2.6121733282117545e-09,2.0216984687875363e-32,2.4951424582740733e-21,7.631576686535944e-40,2.1832932883594695e-07,7.47231395476223e-36,2.3176499679680892e-05,8.080861944431662e-06,5.914614991730058e-06,6.46931176409809e-06,5.335942234210964e-06,2.5830978609806013e-06,2.682428399280934e-06,2.3167771907840264e-06,2.0970501842509081e-07,6.232741849522304e-09,1.084324868653311e-06,2.8583224411031342e-11,5.087287278564714e-08,2.1858828118385225e-08,1.2859923760307995e-18,1.8421206207089163e-06,1.2506014544824207e-11,7.097421183712259e-10,2.478144628305985e-09,4.960388573039677e-11,1.0408419168145237e-06,1.8629381837301346e-13,1.2419320788075974e-18,2.2182127258688787e-16,1.9279301730829344e-15,2.3707330990167364e-11,5.160777781626595e-16,2.0709142068243205e-07,3.5188702485170207e-15,1.8084554584094704e-22,1.3748228329023851e-14,4.1359905937179764e-12
1.0598647196443895e-13,0.12567964629887188,0.0,31.206194527347254,0.03107345018108944,0.31939717330134415,0.35047671944124165,0.20700416126938986,0.09199462286254259,0.0,6.5545970379332255e-24,2.220791186626368e-07,1.9134203172608835e-20,0.0,2.263649872465287e-33,4.143959697415873e-14,1.49684950131321e-25,2.642611071855457e-22,1.4329359442267006e-31,6.223346969795012e-13,5.420797618842465e-13,3.884411018205527e-50,2.6574997632737775e-09,2.1288329381530496e-32,2.6273476246240023e-21,8.31739178358701e-40,2.221199875016203e-07,8.004798636227159e-36,2.356539219484712e-05,8.219268188436433e-06,6.020255363851569e-06,6.580991720269391e-06,5.427660842949124e-06,2.627885022774295e-06,2.7300771293094286e-06,2.356279841948909e-06,2.1334562314328496e-07,6.452581452256407e-09,1.1027127758018212e-06,3.0100664329999434e-11,5.2643913588150595e-08,2.262571975187836e-08,1.3593545059729995e-18,1.8740870071340842e-06,1.2723270215530261e-11,7.238366943983889e-10,2.573806474941894e-09,5.3405617701661366e-11,1.0589117012939242e-06,1.9883722204851992e-13,1.4216113795502797e-18,2.3286389784929877e-16,2.0742409296710945e-15,2.45375644349729e-11,5.537527635185109e-16,2.106866491824717e-07,3.787329917151166e-15,1.9744376648043034e-22,1.5501045650517215e-14,4.356474447366604e-12
1.0779511632270646e-13,0.12567964629887188,0.0,31.206193488195154,0.03107342203044616,0.3193969604353894,0.35047658232750123,0.20700402468100998,0.09199423429525601,0.0,6.901940735584054e-24,2.2586839772988763e-07,2.0130414958543636e-20,0.0,2.4634801313584233e-33,4.3071905140671365e-14,1.5870569079068802e-25,2.733580566192521e-22,1.507552723838999e-31,6.437465109412804e-13,5.5133009468041e-13,4.2273492035028035e-50,2.7028253891297e-09,2.239686916305266e-32,2.764141444742341e-21,9.051646818166903e-40,2.2591065318363084e-07,8.565244329364689e-36,2.395383522805295e-05,8.357610630913543e-06,6.1259958271462365e-06,6.692650101487172e-06,5.519348285702994e-06,2.672670195846165e-06,2.7777620332916103e-06,2.3957583767996527e-06,2.1698622410035165e-07,6.676283751285889e-09,1.121086000323063e-06,3.1670976115349076e-11,5.444488878013462e-08,2.3405877413011682e-08,1.4356283547062698e-18,1.9060527429862732e-06,1.29405162406574e-11,7.379312600701351e-10,2.6712091466863257e-09,5.742207166360098e-11,1.0769814690006057e-06,2.1195148672222237e-13,1.6233460756435684e-18,2.4421990430950775e-16,2.2286854583457823e-15,2.538208328495526e-11,5.933883825358183e-16,2.1428187387971437e-07,4.070837962905079e-15,2.152169091626373e-22,1.7437299734641693e-14,4.58470328121098e-12
1.0960376068097398e-13,0.12567964629887188,0.0,31.20619244946468,0.031073393885695404,0.3193967475890881,0.3504764452353451,0.2070038881238181,0.09199384617693569,0.0,7.261653461396225e-24,2.2965766102927517e-07,2.116061255385634e-20,0.0,2.677179413117991e-33,4.474252172037384e-14,1.6811792577050475e-25,2.8260897363515047e-22,1.5847158591501453e-31,6.655201399952836e-13,5.605804213734304e-13,4.594091855240778e-50,2.7481502059923945e-09,2.3543238723734294e-32,2.9056021540958846e-21,9.83686347102755e-40,2.2970132586474524e-07,9.154612848446451e-36,2.4341829298847258e-05,8.495889301261987e-06,6.231836338966653e-06,6.804286911918623e-06,5.611004573056107e-06,2.7174533802911092e-06,2.825483076939602e-06,2.435212816701828e-06,2.2062682129673845e-07,6.90385134976837e-09,1.1394445540879225e-06,3.329507150442835e-11,5.6275780134191965e-08,2.4199303255332663e-08,1.5148826947667116e-18,1.9380178212323806e-06,1.3157752620667702e-11,7.520257399839734e-10,2.770344746927989e-09,6.166111683097858e-11,1.0950512197732522e-06,2.2564787552428215e-13,1.8493616173247474e-18,2.558910375510137e-16,2.3915527901983e-15,2.62408873933338e-11,6.350450260437244e-16,2.1787709477460447e-07,4.36993755017384e-15,2.34223687811831e-22,1.9571923044376856e-14,4.820813815892667e-12
1.1141240503924149e-13,0.12567964629887188,0.0,31.20619141115534,0.03107336574683255,0.31939653476243135,0.35047630816476916,0.20700375159780363,0.0919934585070627,0.0,7.633977322096234e-24,2.3344690856117957e-07,2.2225365619884933e-20,0.0,2.905457361968247e-33,4.645182160400856e-14,1.7793243139801554e-25,2.920138596771081e-22,1.6644680717179239e-31,6.876555680755343e-13,5.698307419647011e-13,4.985857261235255e-50,2.7934742140746485e-09,2.472807275361068e-32,3.0518079858294652e-21,1.0675649441174482e-39,2.3349200552774594e-07,9.773882252537055e-36,2.472937492617839e-05,8.634104228867278e-06,6.337776856681738e-06,6.91590215573013e-06,5.7026297155884e-06,2.7622345762040156e-06,2.873240225849357e-06,2.4746431830023764e-06,2.2426741473289237e-07,7.1352868473972864e-09,1.157788448958009e-06,3.497386254296748e-11,5.81365694390198e-08,2.5005999427424127e-08,1.597186973330991e-18,1.9699822348467826e-06,1.337497935602321e-11,7.661200685873475e-10,2.871205237405401e-09,6.613075336660257e-11,1.1131209534499427e-06,2.3993726371593533e-13,2.1020582853867134e-18,2.6787897848988486e-16,2.5631363058055437e-15,2.7113976613330758e-11,6.787835326625742e-16,2.214723118675865e-07,4.685180430630685e-15,2.545245025851703e-22,2.192069117973082e-14,5.0649429209763335e-12
1.1322104939750901e-13,0.12567964629887188,0.0,31.206190373266626,0.031073337613852958,0.3193963219554101,0.35047617111576923,0.20700361510295606,0.09199307128511879,0.0,8.019156124144601e-24,2.3723614032598095e-07,2.332524379924238e-20,0.0,3.1490474208144996e-33,4.82001806828574e-14,1.8816012270856391e-25,3.0157271618998946e-22,1.7468520830159646e-31,7.10152779116822e-13,5.790810564556153e-13,5.403904584079394e-50,2.8387974135891586e-09,2.5952005941460296e-32,3.2028371707660854e-21,1.1570699887433326e-39,2.3728269215543072e-07,1.042404684451124e-35,2.511647262839478e-05,8.77225544310143e-06,6.4438173376779784e-06,7.0274958370872724e-06,5.794223723876221e-06,2.8070137836797652e-06,2.9210334455015606e-06,2.5140494970296164e-06,2.2790800440926072e-07,7.37059284039231e-09,1.1761176967856621e-06,3.670826158456329e-11,6.002723849940586e-08,2.5825968072897262e-08,1.6826113140176355e-18,2.0019459768113294e-06,1.3592196447185907e-11,7.80214188899119e-10,2.9737824403479905e-09,7.083911149725326e-11,1.1311906698681505e-06,2.548301174953955e-13,2.3840206978513396e-18,2.801853457419384e-16,2.7437336894558357e-15,2.800135079817128e-11,7.246651680204749e-16,2.2506752515910467e-07,5.017126867617476e-15,2.7618144738638304e-22,2.450024448936826e-14,5.317227614744219e-12
1.1502969375577652e-13,0.12567964629887188,0.0,31.206189335798044,0.031073309486751997,0.3193961091680154,0.35047603408834105,0.2070034786392647,0.09199268451058619,0.0,8.41743540006939e-24,2.410253563240594e-07,2.446081671582208e-20,0.0,3.408707223386849e-33,4.9987975849122036e-14,1.988120534375856e-25,3.1128554461965536e-22,1.8319106144337712e-31,7.330117570547033e-13,5.883313648475651e-13,5.849534535559848e-50,2.8841198047485367e-09,2.72156729748052e-32,3.3587679374070415e-21,1.2524798869960515e-39,2.410733857306129e-07,1.11061171700711e-35,2.5503122923245685e-05,8.910342973322986e-06,6.549957739360505e-06,7.139067960154823e-06,5.885786608492317e-06,2.8517910028132297e-06,2.96886270126254e-06,2.5534317800932457e-06,2.3154859032629038e-07,7.609771921489878e-09,1.1944323094139591e-06,3.849918129016234e-11,6.194776913621432e-08,2.6659211330384707e-08,1.771226518689006e-18,2.0339090401153433e-06,1.3809403894617787e-11,7.943080513966973e-10,3.0780680404697193e-09,7.579445061240182e-11,1.1492603688647435e-06,2.703364737330024e-13,2.698027545456628e-18,2.9281169789534953e-16,2.933646882926649e-15,2.890300980108337e-11,7.727516041495224e-16,2.2866273464960323e-07,5.366345559490397e-15,2.9925831668488286e-22,2.7328108753739993e-14,5.577805063989835e-12
1.1683833811404404e-13,0.12567964629887188,0.0,31.206188298749094,0.03107328136552504,0.31939589640023824,0.3504758970824806,0.20700334220671904,0.09199229818294787,0.0,8.829062434744939e-24,2.44814556555795e-07,2.5632653974803496e-20,0.0,3.685218986365322e-33,5.18155849963034e-14,2.0989941601260066e-25,3.2115234641296106e-22,1.9196863872767455e-31,7.562324858255003e-13,5.97581667141943e-13,6.324090051070121e-50,2.929441387765305e-09,2.8519708539911434e-32,3.519678511932058e-21,1.3540820791698093e-39,2.4486408623612116e-07,1.182112001676338e-35,2.588932632788188e-05,9.04836684887701e-06,6.6561980191540435e-06,7.250618529096751e-06,5.97731838000585e-06,2.8965662336992737e-06,3.016727958385204e-06,2.59279005348435e-06,2.351891724844282e-07,7.852826679933753e-09,1.2127322986767225e-06,4.034753462754281e-11,6.389814318637207e-08,2.750573133353366e-08,1.863104069253959e-18,2.065871417755604e-06,1.4026601698780814e-11,8.084016130489297e-10,3.184053586835092e-09,8.100515834576952e-11,1.167330050275984e-06,2.864659207137332e-13,3.04706154591243e-18,3.057595356929708e-16,3.1331820388167167e-15,2.9818953475297944e-11,8.231048990599794e-16,2.3225794033952607e-07,5.733413561926701e-15,3.238206116447076e-22,3.042271486152606e-14,5.846812583810939e-12
1.1864698247231155e-13,0.12567964629887188,0.0,31.20618726211928,0.031073253250167458,0.3193956836520696,0.3504757600981837,0.2070032058053085,0.0919919123016873,0.0,9.25428629161603e-24,2.4860374102156774e-07,2.6841325162657663e-20,0.0,3.979389901486347e-33,5.368338701958039e-14,2.214335415452039e-25,3.311731230177553e-22,2.010222122766214e-31,7.798149493663025e-13,6.068319633401401e-13,6.828956964021167e-50,2.9747621628518974e-09,2.986474732178939e-32,3.685647118199418e-21,1.4621731839772712e-39,2.486547936547996e-07,1.2570098412996823e-35,2.627508335885636e-05,9.186327099095097e-06,6.762538134503715e-06,7.362147548076218e-06,6.06881904898239e-06,2.941339476432751e-06,3.064629182009985e-06,2.632124338475401e-06,2.388297508841208e-07,8.099759701465692e-09,1.2310176763985266e-06,4.2254234870795e-11,6.587834250285449e-08,2.83655302109992e-08,1.9583161294711764e-18,2.0978331027363495e-06,1.4243789860136894e-11,8.224948364753883e-10,3.2917304946169513e-09,8.64797496397967e-11,1.185399713937528e-06,3.0322757996292144e-13,3.4343196059414978e-18,3.190303041286575e-16,3.3426494734356854e-15,3.07491816740488e-11,8.757874764905861e-16,2.358531422293171e-07,6.118916209199908e-15,3.499355455684936e-22,3.3803417403472946e-14,6.124387637401784e-12
1.2045562683057907e-13,0.12567964629887188,0.0,31.206186225908112,0.03107322514067464,0.3193954709235005,0.35047562313544606,0.20700306943502247,0.0919915268662886,0.0,9.693357838867595e-24,2.523929097217573e-07,2.8087399847152754e-20,0.0,4.292052527630652e-33,5.5591761816187607e-14,2.3342589982305437e-25,3.4134787588287794e-22,2.103560542039453e-31,8.037591316149648e-13,6.160822534435478e-13,7.365564680249245e-50,3.0200821302206615e-09,3.125142400419415e-32,3.856751977746088e-21,1.5770591426838786e-39,2.5244550796950774e-07,1.3354111627059595e-35,2.6660394532124966e-05,9.32422375329538e-06,6.868978042875741e-06,7.4736550212555764e-06,6.160288625983916e-06,2.98611073110851e-06,3.1125663371658133e-06,2.6714346563202647e-06,2.4247032552581464e-07,8.350573568316175e-09,1.2492884543947052e-06,4.42201955998007e-11,6.788834895467165e-08,2.9238610086437452e-08,2.056935546753188e-18,2.1297940880692658e-06,1.4460968379147897e-11,8.365876892143488e-10,3.401090046763732e-09,9.222686579311802e-11,1.2034693596844248e-06,3.206300892282507e-13,3.863223179169431e-18,3.32625394461861e-16,3.562363619255303e-15,3.1693694250572617e-11,9.308621058330763e-16,2.3944834031941994e-07,6.5234470344323614e-15,3.776720486624709e-22,3.749051211047354e-14,6.410667835844639e-12
