Time (s),Volume (m^3),Ne,X(1),NH3(2),NH2OH(3),HNO3(4),CH3OH(5),H2O(6),N2(7),O2(8),NO2(9),NO(10),N2O(11),CO2(12),H2(13),CO(14),CH4(15),C2H6(16),CH2O(17),CH3(18),C3H8(19),H(20),C2H5(21),HCO(22),CH3CHO(23),OH(24),C2H4(25),H2OX(30),H3NOX(205),HX(26),HNO3X(208),CH4OX(211),CH3OX(210),H2NOX(204),HOX(29),H2NO(88),HNOX(526),H3NX(202),NX(608),OX(27),HNX(525),H2X(216),H2NX(201),CH2X(34),CHX(35),CX(33)
1.3458196763613908e-10,0.045450764422602166,0.0,11.258921932042547,0.03061989978276423,0.3101488092623282,0.34547498696074885,0.20127972226821042,0.09075014389569422,0.0,1.5225191101945434e-29,9.797063365334143e-15,2.5675206733202896e-37,0.0,3.2164747390355463e-52,2.709096011088438e-08,1.5656751351282976e-39,8.123175058882044e-43,1.0994525703986136e-64,6.228217893651354e-20,6.70805085203749e-32,1.2852702101532353e-103,3.431290061647671e-22,9.210227947938174e-71,2.8456319552841536e-36,4.57672819296973e-69,8.724874470284382e-15,1.1968689856425514e-62,0.0016201345447769554,0.006258417256770884,0.003770010476640465,0.005009805178781656,0.003756751121667925,0.001975746744612086,0.001990104538214426,6.414135420387891e-06,3.64053806659374e-18,5.925667482399032e-06,0.0009651465383135975,2.7974243846048077e-07,0.0006479281620982713,5.894429022539491e-06,5.853538342376853e-10,0.0004903149222039081,3.610701937286051e-19,4.403571636805163e-11,1.6889270417821438e-12
1.3511742505708487e-10,0.045450764422602166,0.0,11.258831527007603,0.030620767721279838,0.3101125624309847,0.3454552254728925,0.20125863493565965,0.09075157015418657,0.0,1.5406240882928405e-29,9.835761765472906e-15,2.6046008254579456e-37,0.0,3.2927546833577536e-52,2.7369811236259097e-08,1.5900723925475836e-39,8.187457442814487e-43,1.1125356071880872e-64,6.277606597804841e-20,6.734373470464292e-32,1.31089112766873e-103,3.4521392367552193e-22,9.319825899611862e-71,2.889973986545503e-36,4.685161263916273e-69,8.755369057777564e-15,1.2159346743167017e-62,0.0016201427984932986,0.006282915420815079,0.003781653328128626,0.00502956666663801,0.0037701023987575335,0.001983482799710913,0.001997845668066281,6.413664523033017e-06,3.668108238057301e-18,5.972485074129594e-06,0.0009693496314412289,2.830177186402743e-07,0.0006504548410049901,5.939348717913721e-06,5.938474568492989e-10,0.0004891564154408204,3.6412057842876965e-19,4.4389726578123895e-11,1.6972493927978799e-12
1.3565288247803066e-10,0.045450764422602166,0.0,11.258741152453176,0.030621639800708665,0.3100763202667804,0.3454354653200696,0.20123756030077297,0.09075299659802616,0.0,1.5588700917852937e-29,9.874457952038955e-15,2.642052793131122e-37,0.0,3.370526195038496e-52,2.7650334052930728e-08,1.61474848450332e-39,8.251989603245966e-43,1.1257213146151181e-64,6.32718829437699e-20,6.760693331853602e-32,1.3369178371764406e-103,3.4730133826628388e-22,9.430283933811502e-71,2.934822794720234e-36,4.795711761745006e-69,8.78583286193755e-15,1.2352265026729444e-62,0.0016201510429554452,0.006307410450015416,0.003793289061734019,0.005049326819460884,0.003783441912660936,0.0019912179203304126,0.0020055854213820177,6.413194588345764e-06,3.695771320899649e-18,6.019483529872534e-06,0.0009735532649926754,2.863178794509514e-07,0.0006529810062341486,5.984424677366551e-06,6.024273222948223e-10,0.0004879927095727568,3.6718898549729376e-19,4.4745144082885115e-11,1.7055773877555629e-12
1.3618833989897645e-10,0.045450764422602166,0.0,11.258650808028102,0.03062251586334387,0.31004008276894934,0.3454157065021293,0.20121649835314542,0.09075442322622501,0.0,1.5772576376206878e-29,9.913151925181831e-15,2.6798786101842063e-37,0.0,3.449812243656661e-52,2.7932532260338722e-08,1.6397054286576523e-39,8.316771499683165e-43,1.1390100831529364e-64,6.376962960060758e-20,6.787010437865384e-32,1.3633551126262498e-103,3.493912341894396e-22,9.541605321571441e-71,2.9801820467949082e-36,4.908412228881714e-69,8.816265912283029e-15,1.2547462375665662e-62,0.0016201592792957382,0.006331902344878176,0.0038049178585370822,0.0050690856374011216,0.0037967696732266517,0.001998952107027077,0.0020133237983942765,6.412725610889585e-06,3.723527196031141e-18,6.066662810628454e-06,0.0009777574161261285,2.89643006775736e-07,0.0006555066577129511,6.029656775338981e-06,6.110939324020947e-10,0.00048682398525412053,3.7027548649517984e-19,4.51019690046502e-11,1.7139107116033588e-12
1.3672379731992224e-10,0.045450764422602166,0.0,11.258560493385508,0.03062339575345011,0.310003849936727,0.34539594901892157,0.20119544908238157,0.0907558500378546,0.0,1.5957872423948167e-29,9.951843685051056e-15,2.718080311776764e-37,0.0,3.53063605679675e-52,2.821640957440858e-08,1.6649452484881952e-39,8.381803091665918e-43,1.152402303155259e-64,6.426930571562972e-20,6.813324790158233e-32,1.3902077647407637e-103,3.5148359592040313e-22,9.653793332924853e-71,3.026055420324427e-36,5.023295572074006e-69,8.846668238304244e-15,1.2744956525116851e-62,0.0016201675085906876,0.0063563911059087925,0.003816539897366087,0.005088843120608932,0.00381008569029449,0.002006685360356475,0.002021060799335142,6.412257585307505e-06,3.751375744493461e-18,6.114022877404968e-06,0.0009819620622716677,2.929931864221543e-07,0.0006580317953646163,6.075044886729866e-06,6.198477899854508e-10,0.0004856504208953368,3.7338014749150365e-19,4.546020114463488e-11,1.722249370494573e-12
1.3725925474086803e-10,0.045450764422602166,0.0,11.25847020818281,0.030624279317256912,0.30996762176935083,0.3453761928702964,0.20117441247809578,0.0907572770320432,0.0,1.614459422350273e-29,9.990533231796139e-15,2.7566599343809244e-37,0.0,3.613021121857124e-52,2.850196972753984e-08,1.6904699732734807e-39,8.447084338767236e-43,1.1658983648564008e-64,6.477091105604298e-20,6.839636390389394e-32,1.4174806411485457e-103,3.535784081547379e-22,9.766851236904682e-71,3.07244660340559e-36,5.140395064927183e-69,8.877039869463009e-15,1.2944765276788797e-62,0.0016201757318635396,0.006380876733611874,0.00382815535480448,0.005108599269233894,0.0038233899736955686,0.0020144176808732706,0.002028796424436143,6.4117905063215755e-06,3.77931684745948e-18,6.161563691216701e-06,0.0009861671811305513,2.96368504122254e-07,0.000660556419108423,6.1205888868910075e-06,6.286893988505872e-10,0.0004844721926701056,3.765030333345943e-19,4.581984024679407e-11,1.730593427949093e-12
1.3779471216181382e-10,0.045450764422602166,0.0,11.258379952081683,0.0306251664029519,0.3099313982660596,0.34535643805610533,0.2011533885299117,0.09075870420797363,0.0,1.633274693376236e-29,1.0029220565566568e-14,2.7956195157789398e-37,0.0,3.696991187862889e-52,2.87892164685893e-08,1.716281638078441e-39,8.512615200593354e-43,1.1794986583713798e-64,6.527444538919243e-20,6.865945240214748e-32,1.445178626517263e-103,3.5567565580529624e-22,9.880782301544486e-71,3.1193592946506944e-36,5.2597443504465e-69,8.907380835192752e-15,1.3146906498928231e-62,0.0016201839500867273,0.0064053592284912045,0.0038397644051985994,0.005128354083424976,0.003836682533252326,0.002022149069131221,0.002036530673928264,6.411324368732286e-06,3.807350386233114e-18,6.209285213085255e-06,0.000990372750674453,2.9976904553282165e-07,0.0006630805288597542,6.166288651622269e-06,6.376192637994221e-10,0.0004832894745230353,3.7964421514461694e-19,4.61808863845402e-11,1.7389426181348191e-12
1.3833016958275961e-10,0.045450764422602166,0.0,11.25828972474803,0.030626056860673826,0.3098951794260937,0.3453366845761997,0.2011323772274627,0.09076013156488048,0.0,1.6522335710082542e-29,1.0067905686511812e-14,2.8349610950607276e-37,0.0,3.782570267279197e-52,2.9078153562854052e-08,1.742382283739887e-39,8.57839563678375e-43,1.193203573696031e-64,6.577990848256111e-20,6.892251341288824e-32,1.47330664268683e-103,3.577753239993618e-22,9.995589793879441e-71,3.1667972031611404e-36,5.381377443579934e-69,8.937691164898527e-15,1.3351398126299142e-62,0.0016201921641843127,0.006429838591049766,0.0038513672206654196,0.0051481075633305305,0.0038499633787785355,0.0020298795256831854,0.002044263548041946,6.410859167417996e-06,3.8354762422491756e-18,6.257187404039212e-06,0.0009945787491446951,3.0319489623559907e-07,0.0006656041245301417,6.2121440571666735e-06,6.466378906349517e-10,0.00048210243817729706,3.8280376372010637e-19,4.654333956010467e-11,1.747296746505993e-12
1.388656270037054e-10,0.045450764422602166,0.0,11.258199525852003,0.030626950542505145,0.3098589652486953,0.34531693243043193,0.2011113785603918,0.09076155910204799,0.0,1.6713365704280304e-29,1.0106588594781333e-14,2.874686712621735e-37,0.0,3.869782637833491e-52,2.936878479204561e-08,1.7687739568520443e-39,8.644425607011186e-43,1.2070135007071055e-64,6.628730010376987e-20,6.918554695264793e-32,1.5018696488023869e-103,3.5987739807582607e-22,1.0111276979947117e-70,3.2147640485011414e-36,5.505328733773186e-69,8.967970887957056e-15,1.3558258160159156e-62,0.001620200375034219,0.006454314821789729,0.0038629639711010113,0.005167859709098312,0.0038632325200793163,0.0020376090510811325,0.002051995047007099,6.410394897334346e-06,3.863694297073243e-18,6.3052702251140965e-06,0.0009987851550513926,3.0664614173749485e-07,0.000668127206027311,6.258154980205566e-06,6.557457861660914e-10,0.0004809112531430022,3.8598173835353003e-19,4.690719922141473e-11,1.7556561729261974e-12
1.394010844246512e-10,0.045450764422602166,0.0,11.258109355067951,0.030627847302464407,0.3098227557331078,0.34529718161865475,0.20109039251835129,0.09076298681880778,0.0,1.6905842064632043e-29,1.0145269290524562e-14,2.9147984101608014e-37,0.0,3.958652844338355e-52,2.96611139542635e-08,1.795458709752085e-39,8.71070507098173e-43,1.2209288291623883e-64,6.679662002057721e-20,6.94485530379447e-32,1.5308726414472684e-103,3.6198186358236915e-22,1.0227847124788512e-70,3.263263560671421e-36,5.631632987525495e-69,8.998220033716748e-15,1.3767504668235912e-62,0.0016202085834704392,0.006478787921212483,0.0038745548241890435,0.00518761052087548,0.0038764899669511505,0.0020453376458761463,0.002059725171053101,6.409931553513662e-06,3.892004432401507e-18,6.353533637352365e-06,0.0010029919471725862,3.101228674707955e-07,0.0006706497732552269,6.304321297853747e-06,6.649434582125144e-10,0.0004797160867256156,3.8917821256290326e-19,4.727246562008747e-11,1.7640204536740718e-12
1.398829961035024e-10,0.045450764422602166,0.0,11.258028225132268,0.030628656899127277,0.3097901711543036,0.34527940702849613,0.2010715158663713,0.09076427191692708,0.0,1.708031168420579e-29,1.0180080025106996e-14,2.951230724840131e-37,0.0,4.040073982891404e-52,2.992566508530534e-08,1.819727271453937e-39,8.770569872429526e-43,1.2335430650459716e-64,6.725665644660368e-20,6.96852350547874e-32,1.55735568326035e-103,3.638779154321815e-22,1.0333517882651318e-70,3.307371642999599e-36,5.747347640128389e-69,9.025418145543635e-15,1.3957881947482607e-62,0.0016202159696548316,0.006500811033830512,0.003884981686551044,0.005205385111034108,0.0038884116784888914,0.0020522925859809147,0.00206668110732779,6.409515331985425e-06,3.9175621853550785e-18,6.397125081618671e-06,0.0010067783729702593,3.132737767784325e-07,0.0006729196439777691,6.346003744908938e-06,6.732985425061354e-10,0.00047863716937595664,3.920709174270126e-19,4.7602408159498494e-11,1.7715522779470902e-12
1.4036490778235362e-10,0.045450764422602166,0.0,11.25794711747539,0.03062946876868052,0.3097575903504055,0.3452616335186447,0.20105264942476223,0.09076555715958681,0.0,1.7255960775699609e-29,1.0214888967773088e-14,2.9879789093628666e-37,0.0,4.122876340868901e-52,3.0191597423630906e-08,1.8442363990316567e-39,8.830636701870893e-43,1.2462432756729495e-64,6.771825443494993e-20,6.992189485890666e-32,1.584202887349263e-103,3.6577588255352364e-22,1.0439908859810337e-70,3.351916949012179e-36,5.865022542793617e-69,9.05259153486294e-15,1.415022022448886e-62,0.0016202233550758822,0.006522831610851508,0.003895404025244544,0.005223158620885519,0.00390032393259684,0.00205924677314348,0.002073635930269826,6.409099853253361e-06,3.943194341736886e-18,6.440862744787003e-06,0.001010565079532762,3.1644545638882e-07,0.0006751890979861979,6.38781187342532e-06,6.817271295679952e-10,0.0004775552797239265,3.9497870877442235e-19,4.7933489658467634e-11,1.779088236515012e-12
1.4084681946120483e-10,0.045450764422602166,0.0,11.25786603186858,0.030630282808693326,0.3097250133208653,0.34524386108899435,0.2010337931860002,0.09076684254639011,0.0,1.7432793084842008e-29,1.0249696118631743e-14,3.0250444548283162e-37,0.0,4.20707837365151e-52,3.045891377195673e-08,1.8689876005135418e-39,8.890905530000899e-43,1.259029744930003e-64,6.818141381659694e-20,7.015853246231609e-32,1.611417974535423e-103,3.67675754833394e-22,1.0547022434413435e-70,3.39690221945887e-36,5.984683833921957e-69,9.079740223010948e-15,1.43445328086357e-62,0.0016202307402581558,0.006544849652639375,0.0039058219579515205,0.005240931050535782,0.003912226736398736,0.002066200207763771,0.0020805896400453525,6.4086851138529595e-06,3.968900815574266e-18,6.4847465984716565e-06,0.0010143520519420607,3.196379684278737e-07,0.0006774581352028651,6.4297455947010515e-06,6.902295917177959e-10,0.0004764705351915646,3.979016391331116e-19,4.8265710500596876e-11,1.7866278059491603e-12
1.412805399721709e-10,0.045450764422602166,0.0,11.2577930734884,0.030631017216795627,0.30969569722090284,0.3452278668257937,0.2010168312883355,0.0907679995174489,0.0,1.7592956908127895e-29,1.0281021022499184e-14,3.058676022432439e-37,0.0,4.284072323367566e-52,3.0700684139033176e-08,1.8914719044282664e-39,8.94532015999384e-43,1.2706115529597241e-64,6.85995921117294e-20,7.037148733369986e-32,1.636229188369373e-103,3.6938726054227985e-22,1.0644044437385036e-70,3.437767403147281e-36,6.094099165959206e-69,9.10415294046223e-15,1.452111320227272e-62,0.001620237387132255,0.006564663722924498,0.003915194426382655,0.005256925313736412,0.003922931185691996,0.002072457655828473,0.002086847027223011,6.408312477697082e-06,3.992100112464789e-18,6.5243670362221505e-06,0.0010177605422193592,3.2252909229755506e-07,0.0006794999122748326,6.467593252565987e-06,6.979452791190433e-10,0.0004754919200921812,4.0054526608888183e-19,4.856568322558518e-11,1.7934165615487167e-12
1.416708884320404e-10,0.045450764422602166,0.0,11.257727425925774,0.030631679556884343,0.3096693153441599,0.34521347273686975,0.20100157263668683,0.09076904089076221,0.0,1.7737928633150668e-29,1.0309212195204662e-14,3.0891661542403432e-37,0.0,4.354360455819009e-52,3.091923961486111e-08,1.911877386107471e-39,8.994433183267837e-43,1.281095286110109e-64,6.897703370155309e-20,7.05631313583859e-32,1.658818922895763e-103,3.709289222397196e-22,1.0731867753583164e-70,3.474854327785634e-36,6.193982957662389e-69,9.126107306970063e-15,1.4681420179773408e-62,0.0016202433697892146,0.006582494630875781,0.003923626746382404,0.005271319402660365,0.003932558654461824,0.0020780888384304454,0.0020924779049739948,6.407977612783903e-06,4.0130308370368704e-18,6.560126637686551e-06,0.0010208283485803218,3.251456116468244e-07,0.0006813372228855772,6.501743009535659e-06,7.049410433975004e-10,0.0004746093388053845,4.0293507914499713e-19,4.8836447439190325e-11,1.7995290523243547e-12
1.420612368919099e-10,0.045450764422602166,0.0,11.257661792432371,0.030632343142973747,0.3096429359428015,0.34519907935647826,0.2009863206657692,0.09077008235802642,0.0,1.7883683319655314e-29,1.033740219249889e-14,3.119867160572293e-37,0.0,4.4256003208300356e-52,3.113870815785789e-08,1.9324443860199433e-39,9.04367868584834e-43,1.2916361180520284e-64,6.93554994212943e-20,7.075476083851792e-32,1.6816567230400437e-103,3.7247181635414417e-22,1.0820169392249033e-70,3.512234808440873e-36,6.295217328850742e-69,9.148045504915341e-15,1.484304630748288e-62,0.001620249353145308,0.006600323876106029,0.0039320563801849865,0.00528571278305174,0.003942179935533616,0.0020837195279986695,0.002098108052670758,6.4076432269455795e-06,4.034010168709218e-18,6.595982104292824e-06,0.0010238963034057947,3.2777590945566436e-07,0.0006831742598935026,6.535975011088529e-06,7.119859413363263e-10,0.00047372508855591866,4.053349137892451e-19,4.9107958927873395e-11,1.8056439117665622e-12
1.4245158535177938e-10,0.045450764422602166,0.0,11.257596172891807,0.030633007923014557,0.3096165590165382,0.3451846866845638,0.20097107537159606,0.09077112391907843,0.0,1.8030222953798723e-29,1.0365591014439723e-14,3.1507798354921836e-37,0.0,4.497802074513867e-52,3.135909127789808e-08,1.9531737127426427e-39,9.093056652203686e-43,1.302234199505223e-64,6.973498918130143e-20,7.094637578046347e-32,1.7047446142195193e-103,3.740159377570445e-22,1.0908950615977382e-70,3.549910314651212e-36,6.397816661947054e-69,9.16996754560153e-15,1.500599874218818e-62,0.0016202553374356353,0.006618151458807702,0.003940483387603526,0.005300105454966202,0.003951795032682413,0.0020893497247446067,0.002103737470400967,6.40730931843376e-06,4.0550380619561906e-18,6.631933420964282e-06,0.0010269643990990277,3.304200186475392e-07,0.0006850110232528788,6.570289210601304e-06,7.190801721054988e-10,0.0004728392290280077,4.0774480024502734e-19,4.9380217646243427e-11,1.81176111108776e-12
1.4284193381164887e-10,0.045450764422602166,0.0,11.257530567188848,0.030633673845486962,0.3095901845650806,0.3451702947210707,0.20095583675018366,0.09077216557376488,0.0,1.8177549520733406e-29,1.0393778661085015e-14,3.1819049734289857e-37,0.0,4.570975952043792e-52,3.158039048939634e-08,1.974066176446272e-39,9.142567066811688e-43,1.3128896811560471e-64,7.011550289196139e-20,7.113797619058632e-32,1.7280846326860922e-103,3.7556128137349957e-22,1.0998212687083273e-70,3.587882318851122e-36,6.501795450949449e-69,9.191873440324165e-15,1.5170284659403142e-62,0.0016202613228864314,0.006635977379173052,0.0039489078278459,0.0053144974184592695,0.0039614039496808475,0.0020949794288794813,0.0021093661582521506,6.406975885520541e-06,4.0761144712887495e-18,6.667980572626172e-06,0.0010300326281368559,3.3307797212523103e-07,0.0006868475129170013,6.604685561563762e-06,7.262239351698639e-10,0.00047195181930265347,4.1016476130032477e-19,4.9653223501591e-11,1.8178806688481024e-12
1.4323228227151836e-10,0.045450764422602166,0.0,11.257464975209402,0.03063434085939862,0.30956381258814014,0.3451559034659436,0.20094060479755074,0.09077320732194179,0.0,1.8325665004607015e-29,1.0421965132492615e-14,3.2132433691765163e-37,0.0,4.645132268036279e-52,3.180260731129512e-08,1.9951225888923514e-39,9.192209914159624e-43,1.3236027136574873e-64,7.049704046369938e-20,7.132956207524646e-32,1.7516788255534953e-103,3.7710784218162885e-22,1.1087956867602245e-70,3.6261522963660024e-36,6.607168301968216e-69,9.213763200370839e-15,1.53359112533636e-62,0.0016202673097153691,0.006653801637394129,0.003957329759517022,0.005328888673586303,0.00397100669029913,0.0021006086406142824,0.002114994116311702,6.406642926498334e-06,4.0972393512544485e-18,6.704123544205666e-06,0.0010331009830694565,3.3574980277087843e-07,0.000688683728838198,6.639164017577788e-06,7.334174302901041e-10,0.0004710629178599032,4.1259482339839874e-19,4.9926976527796744e-11,1.824002477046959e-12
