Time (s),Volume (m^3),Ne,X(1),NH3(2),NH2OH(3),HNO3(4),CH3OH(5),H2O(6),N2(7),O2(8),NO2(9),NO(10),N2O(11),CO2(12),H2(13),CO(14),CH4(15),C2H6(16),CH2O(17),CH3(18),C3H8(19),H(20),C2H5(21),HCO(22),CH3CHO(23),OH(24),C2H4(25),H2OX(30),H3NOX(205),HX(26),HNO3X(208),CH4OX(211),H2NOX(204),HOX(29),HNOX(512),H2NO(88),NX(539),HNX(511),OX(27),H2NO3(231),CH3OX(210),CH2OX(659),CHOX(675),CH2X(34),CHX(35),CX(33)
3.893572069560437e-12,0.07782336798655136,0.0,0.019322289551112478,0.031075110263184432,0.31940936522794533,0.3504845981337082,0.2070119984496077,0.09201782746157884,0.0,4.446225874750439e-28,4.0559817725096136e-09,8.157599438166368e-26,0.0,1.1781387031057237e-41,6.14659124947217e-14,2.7040031627602623e-31,3.4118620244477414e-28,1.859593285669856e-40,2.4657902308380887e-17,9.667056035543758e-19,3.7779980144171315e-65,1.1147971905350253e-14,1.5011958382491757e-43,1.513266821317381e-29,2.741870601673422e-51,4.055905642982636e-09,7.202266011321285e-46,3.680694316410324e-07,2.3786828321252376e-07,1.5569588779442575e-07,1.8994944654490718e-07,1.4566974872113504e-07,7.756578495462996e-08,4.076268565982357e-10,6.037773581307831e-10,4.723577467744147e-13,9.483131651806041e-12,6.006089365352008e-10,2.1901045391278478e-10,4.031559274153685e-13,7.605408498176751e-08,7.930816214422149e-20,6.412113987811293e-17,6.944973237682295e-17,7.401398608381378e-14,6.699499169060097e-12
3.923191383021981e-12,0.07782336798655136,0.0,0.019322281692017832,0.031075110263184432,0.3194093628285811,0.35048459666833337,0.20701199685553595,0.09201782624501831,0.0,4.548614704475484e-28,4.086836565986023e-09,8.345198773032783e-26,0.0,1.2329059966373518e-41,6.28916564656437e-14,2.7872235539172123e-31,3.4639690938328373e-28,1.9023560200499942e-40,2.5034466605829893e-17,9.740595553028259e-19,3.9239015763719535e-65,1.1232793940915595e-14,1.5357169557231306e-43,1.559799409189945e-29,2.869329967770872e-51,4.086759273986233e-09,7.42393205488876e-46,3.692859236078586e-07,2.3965532041687683e-07,1.5690100702093395e-07,1.9138396342920876e-07,1.4668524305109523e-07,7.815952998707209e-08,4.126493029089269e-10,6.129937141766313e-10,4.763960797594541e-13,9.70095303771574e-12,6.097526450642911e-10,2.2352269925401128e-10,4.062228265963236e-13,7.66325589608311e-08,8.143136641319276e-20,6.64288466952736e-17,6.997800121236755e-17,7.502819328396256e-14,6.801924169262279e-12
3.9528106964835256e-12,0.07782336798655136,0.0,0.019322273847740802,0.031075110263184432,0.31940936042935847,0.3504845952031159,0.20701199526278388,0.09201782504205387,0.0,4.65256831951059e-28,4.1176913593334355e-09,8.535652558761681e-26,0.0,1.289778645037169e-41,6.433947408484559e-14,2.872350233799665e-31,3.516471051150301e-28,1.9457693538734083e-40,2.5413884229602667e-17,9.814135069946317e-19,4.0742784712047195e-65,1.1317616233602285e-14,1.5707632832826103e-43,1.607396967090557e-29,3.001689104163175e-51,4.117612896054952e-09,7.650675788401253e-46,3.704888196138134e-07,2.4144202121522143e-07,1.5810645049396433e-07,1.9281832301649e-07,1.4769941813282155e-07,7.875332829817938e-08,4.176889733551033e-10,6.222797991433649e-10,4.804411319327558e-13,9.922080722078424e-12,6.189649837202361e-10,2.2809030814956326e-10,4.0928972574328646e-13,7.721103168132965e-08,8.359797965207331e-20,6.880041652259906e-17,7.050625650463485e-17,7.605272904204725e-14,6.905122542425925e-12
3.98243000994507e-12,0.07782336798655136,0.0,0.019322266018127497,0.031075110263184432,0.31940935803027715,0.3504845937380558,0.20701199367134984,0.09201782385253361,0.0,4.758098814941878e-28,4.148546152551866e-09,8.728982352320148e-26,0.0,1.348820902764877e-41,6.580954092551363e-14,2.9594120923636822e-31,3.5693678963931634e-28,1.989838199028633e-40,2.5796155173493526e-17,9.8876745862984e-19,4.229230782085081e-65,1.140243878348781e-14,1.606338786152726e-43,1.6560756207079778e-29,3.139097549555094e-51,4.148466509188838e-09,7.8825741663739e-46,3.7167827159301696e-07,2.43228385675501e-07,1.5931221838394576e-07,1.9425252532504406e-07,1.4871227568045365e-07,7.934717983535442e-08,4.227456919849931e-10,6.316356110159329e-10,4.844929032922761e-13,1.0146539490752162e-11,6.282459423392644e-10,2.3271346948410662e-10,4.1235662485625964e-13,7.778950314415109e-08,8.580861908825867e-20,7.123708203240986e-17,7.103449713892792e-17,7.708767386786709e-14,7.009094204555924e-12
4.012049323406614e-12,0.07782336798655136,0.0,0.01932225820302574,0.031075110263184432,0.3194093556313373,0.3504845922731528,0.20701199208123214,0.0920178226763073,0.0,4.865218294697914e-28,4.179400945641326e-09,8.925209710773407e-26,0.0,1.4100984839252106e-41,6.730203270091819e-14,3.048438236806873e-31,3.6226596295544977e-28,2.0345674674040916e-40,2.6181279431301137e-17,9.96121410208497e-19,4.388862133552559e-65,1.1487261590649702e-14,1.6424474295584975e-43,1.7058516168842334e-29,3.28170823966666e-51,4.179320113387942e-09,8.119704722012601e-46,3.728544297817451e-07,2.4501441386563285e-07,1.6051831085935698e-07,1.9568657037315073e-07,1.4972381740589533e-07,7.994108454600852e-08,4.278192847570136e-10,6.410611477733382e-10,4.885513938359713e-13,1.037435412688803e-11,6.375955107538695e-10,2.37392370219825e-10,4.154235239352459e-13,7.836797335017417e-08,8.806390670577806e-20,7.374008908140642e-17,7.156276481412459e-17,7.813310826053532e-14,7.113839071614119e-12
4.041668636868158e-12,0.07782336798655136,0.0,0.019322250402285055,0.031075110263184432,0.3194093532325388,0.35048459080840716,0.207011990492429,0.09201782151322634,0.0,4.97393887168426e-28,4.2102557386018314e-09,9.124356191284838e-26,0.0,1.4736785842069392e-41,6.881712526450915e-14,3.1394579915676874e-31,3.6763462506274256e-28,2.0799620708880984e-40,2.656925699682847e-17,1.0034753617306504e-18,4.553277703066352e-65,1.1572084655165523e-14,1.6790931787248533e-43,1.7567413236142035e-29,3.4296775582915636e-51,4.210173708652315e-09,8.362145567212387e-46,3.740174427374024e-07,2.468001058535088e-07,1.6172472808674805e-07,1.971204581790762e-07,1.5073404501881793e-07,8.053504237756195e-08,4.3290957951896697e-10,6.505564073886372e-10,4.92616603561798e-13,1.0605549410928498e-11,6.470136787928089e-10,2.421271954172902e-10,4.18490422980248e-13,7.89464423002685e-08,9.036446929098063e-20,7.631069672667856e-17,7.20910193624886e-17,7.918911283334459e-14,7.219357059519082e-12
4.071287950329702e-12,0.07782336798655136,0.0,0.019322242615756595,0.031075110263184432,0.31940935083388167,0.35048458934381876,0.20701198890493872,0.09201782036314389,0.0,5.084272667918747e-28,4.241110531433396e-09,9.326443351116025e-26,0.0,1.5396299029855018e-41,7.035499461001115e-14,3.232500898324737e-31,3.730427759605109e-28,2.126026921368861e-40,2.6960087863882773e-17,1.010829313196346e-18,4.722584232555118e-65,1.1656907977112874e-14,1.716279998876631e-43,1.8087612300452076e-29,3.583165388736329e-51,4.241027294982004e-09,8.609975392555758e-46,3.7516745735728377e-07,2.4858546170699487e-07,1.6293147023076081e-07,1.985541887610735e-07,1.5174296022666326e-07,8.112905327744391e-08,4.380164059874638e-10,6.601213878289423e-10,4.966885324677128e-13,1.0840150120605855e-11,6.565004362811052e-10,2.469181282561042e-10,4.215573219912688e-13,7.952490999529478e-08,9.271093847462141e-20,7.895017724129262e-17,7.261925444117745e-17,8.025576819789217e-14,7.32564808414626e-12
4.1009072637912465e-12,0.07782336798655136,0.0,0.019322234843293186,0.031075110263184432,0.3194093484353658,0.35048458787938747,0.20701198731875964,0.09201781922591466,0.0,5.196231814667417e-28,4.271965324136032e-09,9.531492747626801e-26,0.0,1.6080226655892494e-41,7.191581687151737e-14,3.32759671599609e-31,3.7849041564807557e-28,2.172766930734476e-40,2.735377202627552e-17,1.018183264605631e-18,4.896890039966787e-65,1.174173155656941e-14,1.754011855238576e-43,1.8619279464765893e-29,3.742335165640286e-51,4.271880872377059e-09,8.863273467311053e-46,3.7630461889712534e-07,2.503704814939317e-07,1.6413853745414968e-07,1.999877621373825e-07,1.5275056473464636e-07,8.172311719309276e-08,4.431395957275702e-10,6.697560870554193e-10,5.00767180551672e-13,1.107818103094061e-11,6.660557730400472e-10,2.517653500553178e-10,4.2462422096831087e-13,8.01033764361048e-08,9.510395064633239e-20,8.165981612946475e-17,7.314752092420527e-17,8.13331549406558e-14,7.432712061327963e-12
4.130526577252791e-12,0.07782336798655136,0.0,0.01932222708474926,0.031075110263184432,0.3194093460369913,0.35048458641511343,0.20701198573389,0.09201781810139503,0.0,5.309828452581173e-28,4.302820116709754e-09,9.739525938275278e-26,0.0,1.6789286457293157e-41,7.349976832358262e-14,3.4247754207385844e-31,3.839775441247615e-28,2.220187010872932e-40,2.775030947782234e-17,1.0255372159585517e-18,5.07630503081836e-65,1.1826555393612803e-14,1.7922927130353434e-43,1.91625820435931e-29,3.907353927176325e-51,4.3027344408375274e-09,9.122119639430806e-46,3.7742907098944907e-07,2.5215516528213486e-07,1.6534592991780248e-07,2.0142117832623013e-07,1.5375686024575908e-07,8.231723407195587e-08,4.4827898213267726e-10,6.794605030232911e-10,5.048525478116321e-13,1.1319666914239893e-11,6.756796788871897e-10,2.566690402936255e-10,4.276911199113771e-13,8.06818416235416e-08,9.754414700097043e-20,8.444091214132907e-17,7.367577533013082e-17,8.242135377479167e-14,7.540548906853094e-12
4.160145890714335e-12,0.07782336798655136,0.0,0.019322219339980882,0.031075110263184432,0.31940934363875795,0.3504845849509966,0.20701198415032818,0.09201781698944297,0.0,5.425074731833103e-28,4.333674909154577e-09,9.950564480617893e-26,0.0,1.7524211880931006e-41,7.510702538131587e-14,3.5240672059471344e-31,3.89504161389898e-28,2.268292073672109e-40,2.8149700212343024e-17,1.0328911672551547e-18,5.260940709745687e-65,1.1911379488320784e-14,1.8311265374914974e-43,1.9717688562955293e-29,4.078392367632444e-51,4.333588000363456e-09,9.386594335550084e-46,3.785409556617021e-07,2.539395131393946e-07,1.6655364778076015e-07,2.0285443734583023e-07,1.5476184846077224e-07,8.291140386149e-08,4.5343440040458915e-10,6.892346336818358e-10,5.089446342455499e-13,1.1564632540095876e-11,6.853721436363556e-10,2.6162937662934063e-10,4.307580188204701e-13,8.126030555843954e-08,1.0003217359681667e-19,8.729477728730879e-17,7.42040044290212e-17,8.352044541532827e-14,7.64915853646731e-12
4.189765204175879e-12,0.07782336798655136,0.0,0.01932221160884569,0.031075110263184432,0.31940934124066594,0.3504845834870368,0.20701198256807235,0.09201781588991806,0.0,5.541982812256461e-28,4.364529701470515e-09,1.0164629932309451e-25,0.0,1.8285752311013748e-41,7.673776460047127e-14,3.625502482254038e-31,3.950702674428181e-28,2.317087031019779e-40,2.855194422366146e-17,1.040245118495486e-18,5.4509101920532844e-65,1.1996203840771105e-14,1.87051729383151e-43,2.028476876038197e-29,4.255624890374073e-51,4.364441550954895e-09,9.656778560984873e-46,3.796404133541925e-07,2.557235251334766e-07,1.6776169120023688e-07,2.042875392143841e-07,1.557655310782394e-07,8.350562650916119e-08,4.586056875338286e-10,6.990784769743878e-10,5.130434398513819e-13,1.1813102675384165e-11,6.951331570976344e-10,2.666465349201527e-10,4.3382491769559264e-13,8.183876824162438e-08,1.0256868125279931e-19,9.02227368521e-17,7.473226961262161e-17,8.463051053473206e-14,7.758540865873057e-12
4.219384517637423e-12,0.07782336798655136,0.0,0.01932220389120291,0.031075110263184432,0.3194093388427151,0.35048458202323424,0.20701198098712092,0.0920178148026814,0.0,5.6605648634833415e-28,4.3953844936575786e-09,1.0381743851103148e-25,0.0,1.9074673298289998e-41,7.839216267753902e-14,3.7291118775282847e-31,4.0067586228285895e-28,2.366576794803604e-40,2.895704150560556e-17,1.0475990696795923e-18,5.646328215264124e-65,1.2081028451041568e-14,1.910468947279765e-43,2.0863993584906375e-29,4.439229661187186e-51,4.3952950926118895e-09,9.932753899730428e-46,3.8072758293782653e-07,2.5750720133212156e-07,1.6897006033164033e-07,2.0572048395008027e-07,1.5676790979449923e-07,8.409990196244495e-08,4.6379268228015795e-10,7.089920308383398e-10,5.171489646270844e-13,1.2065102084262209e-11,7.049627090773857e-10,2.7172068924267e-10,4.3689181653674747e-13,8.241722967391345e-08,1.0515432559355984e-19,9.322612940827448e-17,7.52605245926856e-17,8.575162994548142e-14,7.868695810729243e-12
4.249003831098967e-12,0.07782336798655136,0.0,0.0193221961869133,0.031075110263184432,0.3194093364449055,0.3504845805595888,0.20701197940747218,0.09201781372759571,0.0,5.7808330650839795e-28,4.426239285715785e-09,1.0601927794850643e-25,0.0,1.9891756790892622e-41,8.007039644983493e-14,3.834926236874868e-31,4.06320945909362e-28,2.4167662769111384e-40,2.936499205200729e-17,1.05495302080752e-18,5.847311150669424e-65,1.2165853319210004e-14,1.950985463060552e-43,2.1455535197061417e-29,4.629388662002203e-51,4.426148625334486e-09,1.0214602514459629e-45,3.8180260173164504e-07,2.5929054180304535e-07,1.7017875532859054e-07,2.071532715710947e-07,1.5776898630367906e-07,8.469423016882636e-08,4.689952251533102e-10,7.189752932051415e-10,5.212612085706143e-13,1.232065552816771e-11,7.148607893782373e-10,2.768520119117483e-10,4.399587153439374e-13,8.299568985611562e-08,1.077897671280239e-19,9.630630682951128e-17,7.578874725902576e-17,8.688388446799562e-14,7.979623286651423e-12
4.2786231445605116e-12,0.07782336798655136,0.0,0.019322188495839186,0.031075110263184432,0.3194093340472369,0.35048457909610037,0.20701197782912442,0.09201781266452518,0.0,5.902799606706726e-28,4.457094077645147e-09,1.082520332150205e-25,0.0,2.0737801366818284e-41,8.177264289558929e-14,3.9429766226340877e-31,4.120055183216722e-28,2.4676603892298304e-40,2.9775795856702536e-17,1.0623069718793154e-18,6.053977014878444e-65,1.2250678445354282e-14,1.992070806398072e-43,2.205956696887552e-29,4.8262877449986585e-51,4.457002149122734e-09,1.0502407146521346e-45,3.8286560552016693e-07,2.6107354661394006e-07,1.7138777634293967e-07,2.08585902095591e-07,1.5876876229769716e-07,8.528861107580003e-08,4.742131583939331e-10,7.290282620003013e-10,5.25380171679928e-13,1.2579787765817023e-11,7.248273877990888e-10,2.8204067349960976e-10,4.430256141171651e-13,8.357414878903148e-08,1.1047567112733463e-19,9.946463430346415e-17,7.631701093868337e-17,8.80273548592711e-14,8.09132320921186e-12
4.308242458022056e-12,0.07782336798655136,0.0,0.019322180817844394,0.031075110263184432,0.31940933164970947,0.3504845776327691,0.2070119762520759,0.09201781161333555,0.0,6.026476688218651e-28,4.487948869445679e-09,1.1051591989106036e-25,0.0,2.1613622468043121e-41,8.349907913403517e-14,4.053294314380865e-31,4.177295795191383e-28,2.519264043647016e-40,3.018945291353114e-17,1.0696609228950247e-18,6.266445481368293e-65,1.233550382955231e-14,2.0337289425164353e-43,2.2676263483868517e-29,5.030116687090658e-51,4.487855663976679e-09,1.0796251115938807e-45,3.839167285705362e-07,2.628562158324727e-07,1.725971235247913e-07,2.1001837554172048e-07,1.5976723946626644e-07,8.588304463087034e-08,4.79446325954737e-10,7.391509351433864e-10,5.295058539529822e-13,1.2842523553203566e-11,7.348624941351097e-10,2.8728684285475284e-10,4.4609251285643326e-13,8.415260647345345e-08,1.1321270766590766e-19,1.0270249034427291e-16,7.684526733988082e-17,8.91821220302622e-14,8.203795493939177e-12
4.3378617714836e-12,0.07782336798655136,0.0,0.019322173152794275,0.031075110263184432,0.3194093292523232,0.3504845761695949,0.207011974676325,0.09201781057389403,0.0,6.151876519846781e-28,4.518803661117393e-09,1.1281115355809812e-25,0.0,2.252005263627454e-41,8.524988242549549e-14,4.165910808924053e-31,4.234931295011135e-28,2.5715821520499283e-40,3.060596321633684e-17,1.0770148738546934e-18,6.484837892033699e-65,1.242032947188203e-14,2.0759638366396625e-43,2.3305800537047536e-29,5.2410692447931106e-51,4.518709169896365e-09,1.109621832140795e-45,3.849561036494784e-07,2.646385495262869e-07,1.7380679702251895e-07,2.114506919276223e-07,1.6076441949689677e-07,8.647753078155136e-08,4.846945734818521e-10,7.493433105480245e-10,5.336382553877338e-13,1.3108887643596211e-11,7.449660981777421e-10,2.9259068712065676e-10,4.491594115617447e-13,8.473106291016575e-08,1.1600155172542273e-19,1.0602126680472583e-16,7.737348310139924e-17,9.034826690910912e-14,8.31704005631853e-12
4.367481084945144e-12,0.07782336798655136,0.0,0.019322165500555634,0.031075110263184432,0.3194093268550779,0.3504845747065776,0.20701197310187003,0.09201780954606938,0.0,6.279011322319974e-28,4.549658452660304e-09,1.1513794979859182e-25,0.0,2.3457941750339194e-41,8.702523017146955e-14,4.28085782030574e-31,4.292961682669535e-28,2.624619626325688e-40,3.1025326758967207e-17,1.0843688247583682e-18,6.70927726873683e-65,1.2505155372421413e-14,2.118779453991681e-43,2.3948355134902898e-29,5.459343209468735e-51,4.54956266688184e-09,1.1402393240295802e-45,3.8598386204006826e-07,2.6642054776300177e-07,1.7501679698278494e-07,2.1288285127142353e-07,1.617603040748984e-07,8.70720694753672e-08,4.899577482963868e-10,7.596053861219034e-10,5.377773759821392e-13,1.3378904787537714e-11,7.551381897147012e-10,2.979523717542815e-10,4.5222631023310217e-13,8.530951809994465e-08,1.1884288305151996e-19,1.0942236888808208e-16,7.79017449494089e-17,9.152587033582532e-14,8.431056811791734e-12
4.397100398406688e-12,0.07782336798655136,0.0,0.019322157860996787,0.031075110263184432,0.3194093244579737,0.35048457324371746,0.20701197152870932,0.09201780852973176,0.0,6.4078933270114045e-28,4.580513244074427e-09,1.174965241959862e-25,0.0,2.4428157265207054e-41,8.882529991471902e-14,4.398167279800565e-31,4.351386958160183e-28,2.678381378361312e-40,3.1447543535273624e-17,1.0917227756060949e-18,6.939888324857062e-65,1.2589981531248478e-14,2.1621797597963313e-43,2.4604105495403992e-29,5.685140462955844e-51,4.5804161549331495e-09,1.1714860928638836e-45,3.870001335583087e-07,2.6820221061021276e-07,1.7622712355055935e-07,2.143148535912392e-07,1.627548948833846e-07,8.766666065985171e-08,4.952356993761857e-10,7.699371597667718e-10,5.419232157341551e-13,1.3652599732843084e-11,7.653787585299762e-10,3.03372060544367e-10,4.552932088705084e-13,8.588797204355843e-08,1.2173738618712784e-19,1.1290721515955964e-16,7.84300037649174e-17,9.271501331861408e-14,8.545845675756845e-12
4.4267197118682325e-12,0.07782336798655136,0.0,0.01932215023398747,0.031075110263184432,0.31940932206101047,0.35048457178101433,0.20701196995684112,0.09201780752475283,0.0,6.538534776081662e-28,4.611368035359773e-09,1.1988709233471262e-25,0.0,2.543158445265163e-41,9.065026933935256e-14,4.517871335915031e-31,4.410207121476716e-28,2.732872320043706e-40,3.187261353911125e-17,1.0990767263979196e-18,7.176797476840789e-65,1.2674807948441265e-14,2.2061687192773616e-43,2.527323104799516e-29,5.918667033576896e-51,4.611269634050338e-09,1.2033707021141345e-45,3.880050465695255e-07,2.6998353813549156e-07,1.7743777686913763e-07,2.157466989051726e-07,1.6374819360327474e-07,8.826130428254902e-08,5.005282773377899e-10,7.803386293784412e-10,5.460757746417383e-13,1.3929997224598014e-11,7.756877944038306e-10,3.0884991562953186e-10,4.583601074739659e-13,8.64664247417676e-08,1.2468575060780538e-19,1.1647723755749714e-16,7.895821214297018e-17,9.391577689608183e-14,8.661406563568355e-12
4.456339025329777e-12,0.07782336798655136,0.0,0.019322142619398887,0.031075110263184432,0.3194093196641883,0.3504845703184681,0.2070119683862638,0.09201780653100565,0.0,6.670947922622467e-28,4.642222826516358e-09,1.2230986980018965e-25,0.0,2.646912664354629e-41,9.250031627091025e-14,4.64000235438681e-31,4.469422172612803e-28,2.7880973632596714e-40,3.230053676433896e-17,1.1064306771338882e-18,7.420132855751207e-65,1.2759634624077857e-14,2.2507502976584317e-43,2.595591243359162e-29,6.160133152527828e-51,4.64212310423345e-09,1.235901773117379e-45,3.889987280045784e-07,2.7176453040638636e-07,1.7864875708015927e-07,2.1717838723131524e-07,1.6474020191329739e-07,8.885600029101316e-08,5.0583533441859e-10,7.908097928467855e-10,5.502350527028456e-13,1.4211122005157272e-11,7.860652871128045e-10,3.1438609751617647e-10,4.614270060434778e-13,8.704487619532481e-08,1.2768867055547887e-19,1.2013388140419707e-16,7.948647167791165e-17,9.512824198973358e-14,8.777739390537382e-12
