Time (s),Volume (m^3),Ne,X(1),NH3(2),NH2OH(3),HNO3(4),CH3OH(5),H2O(6),N2(7),O2(8),NO2(9),NO(10),N2O(11),CO2(12),H2(13),CO(14),CH4(15),C2H6(16),CH2O(17),CH3(18),C3H8(19),H(20),C2H5(21),HCO(22),CH3CHO(23),OH(24),C2H4(25),H2OX(30),H3NOX(205),HX(26),HNO3X(208),CH4OX(211),H2NOX(204),HOX(29),HNOX(512),H2NO(88),NX(539),HNX(511),OX(27),H2NO3(231),CH3OX(210),CH2OX(659),CHOX(675),CH2X(34)
5.80496243073173e-12,0.06210963536780779,0.0,0.015420122348831724,0.031075110263184432,0.31940925873664705,0.3504845375659184,0.20701191602330943,0.0920176820672014,0.0,6.028875557290505e-34,2.166541033833633e-11,2.806859301725824e-32,0.0,1.7613126552727673e-48,4.3585607522538323e-14,1.1951340130851243e-36,4.653901209179534e-34,6.503499064925935e-50,4.7370756942853005e-20,1.0707834855613447e-23,2.284098942082236e-80,3.925381839460989e-19,3.8747469156939564e-54,2.268998371159877e-34,1.3632563017563723e-60,2.166486834631501e-11,2.701382175683289e-54,5.134720235652272e-07,3.2024443757003297e-07,2.0454936830294252e-07,2.5455195558765606e-07,2.0285540016145726e-07,1.0241333108107278e-07,1.345881217455393e-10,2.405914929554682e-10,4.233582957839494e-16,2.1609210944530014e-12,2.3918682597191664e-10,1.0844595192647952e-10,9.779151678111313e-18,1.0130130058906025e-07,3.8199448386157844e-21,4.120787989022685e-20,2.0477729529702287e-13
5.856948369460352e-12,0.06210963536780779,0.0,0.015420109641240255,0.031075110263184432,0.31940925494961747,0.3504845352885579,0.2070119133717908,0.09201767991745255,0.0,6.207063064488465e-34,2.1859433348005106e-11,2.8830304043611643e-32,0.0,1.8580955914834738e-48,4.476898746892523e-14,1.2385234409953774e-36,4.737629733863377e-34,6.679793312307229e-50,4.8222974900908774e-20,1.0803728058105305e-23,2.3882226779676764e-80,3.960695214007563e-19,3.9797820025662456e-54,2.351374370035107e-34,1.4381663071706365e-60,2.1858881605392497e-11,2.7994564582541734e-54,5.156217656998122e-07,3.2310771745320854e-07,2.063871503771222e-07,2.568291220782533e-07,2.0459981478782307e-07,1.0332841709292765e-07,1.363967567011367e-10,2.449131294172115e-10,4.308830019455567e-16,2.219378367400105e-12,2.4347048859082705e-10,1.1098984417170632e-10,9.866728109471727e-18,1.022084008708119e-07,3.957287347407605e-21,4.3069752045336496e-20,2.084610475048509e-13
5.908934308188974e-12,0.06210963536780779,0.0,0.01542009696080721,0.031075110263184432,0.3194092511626294,0.3504845330112407,0.20701191072152153,0.09201767779367882,0.0,6.389259572630822e-34,2.205345635641318e-11,2.9605687672360145e-32,0.0,1.9592702960013872e-48,4.597363174507989e-14,1.2830837092584778e-36,4.822104738936888e-34,6.859245055516262e-50,4.90827900053196e-20,1.0899621259369128e-23,2.4961095555773328e-80,3.9960114332114773e-19,4.086698307070513e-54,2.4359732352113814e-34,1.516475541579421e-60,2.205289477628692e-11,2.900177240505603e-54,5.177455329311663e-07,3.2597091527246454e-07,2.0822504459832023e-07,2.591062452217108e-07,2.0634298163042862e-07,1.0424346653727869e-07,1.382099076199064e-10,2.492731126986968e-10,4.384739809134852e-16,2.2788783451730816e-12,2.4779182159128076e-10,1.1356775777251804e-10,9.954304539346964e-18,1.0311549961461618e-07,4.098295117072649e-21,4.499826241232272e-20,2.1217762991517228e-13
5.9609202469175964e-12,0.06210963536780779,0.0,0.015420084307217809,0.031075110263184432,0.3194092473756828,0.3504845307339669,0.20701190807250058,0.09201767569556642,0.0,6.575537490642696e-34,2.2247479363560577e-11,3.039486606243773e-32,0.0,2.0649947711004885e-48,4.719973102103098e-14,1.328835693161206e-36,4.907326224376594e-34,7.041882320243858e-50,4.9950202243218175e-20,1.099551445940549e-23,2.607860668496915e-80,4.031330497246064e-19,4.195512526749891e-54,2.5228345987116792e-34,1.5983062987408472e-60,2.2246907858998424e-11,3.003591708360472e-54,5.19843639041732e-07,3.288340310368327e-07,2.1006305105696987e-07,2.613833250228136e-07,2.0808490158400628e-07,1.0515847941713564e-07,1.4002748722683258e-10,2.5367143959000986e-10,4.461312326560418e-16,2.339430169228753e-12,2.5215081585700235e-10,1.1617977731628436e-10,1.0041880967737053e-17,1.0402259682365659e-07,4.2430325844343034e-21,4.699518135472937e-20,2.1592704225389006e-13
6.012906185646219e-12,0.06210963536780779,0.0,0.015420071680161069,0.031075110263184432,0.31940924358877787,0.35048452845673644,0.20701190542472717,0.09201767362280536,0.0,6.765970501781314e-34,2.2441502369447325e-11,3.119796138692843e-32,0.0,2.1754312445054507e-48,4.8447476002543595e-14,1.3758004524267661e-36,4.993294190159209e-34,7.227733132179781e-50,5.0825211601763784e-20,1.1091407658214975e-23,2.7235789048410755e-80,4.0666524062847933e-19,4.3062413591468795e-54,2.6119984427101352e-34,1.6837841429112255e-60,2.2440920853527126e-11,3.109747464653401e-54,5.219163940234122e-07,3.3169706475528623e-07,2.119011698418043e-07,2.6366036148629994e-07,2.0982557554261106e-07,1.0607345573547071e-07,1.4184940986317328e-10,2.5810810688161673e-10,4.538547571415337e-16,2.4010429790461367e-12,2.565474622737984e-10,1.1882598577003165e-10,1.012945739464203e-17,1.0492969250107971e-07,4.391564741572501e-21,4.9062310219787435e-20,2.1970928424524535e-13
6.064892124374841e-12,0.06210963536780779,0.0,0.01542005907932974,0.031075110263184432,0.3194092398019145,0.35048452617954934,0.20701190277820036,0.0920176715750894,0.0,6.960633583007426e-34,2.2635525374073446e-11,3.201509583306751e-32,0.0,2.2907462440622305e-48,4.971705743113825e-14,1.4239992312142598e-36,5.080008636261635e-34,7.416825517012738e-50,5.170781806814182e-20,1.1187300855798157e-23,2.8433689630413114e-80,4.10197716050127e-19,4.418901501803345e-54,2.703505099530978e-34,1.7730379666400564e-60,2.2634933759873167e-11,3.218692529129835e-54,5.239641041233584e-07,3.345600164367401e-07,2.1373940103988737e-07,2.659373546168626e-07,2.1156500439962114e-07,1.0698839549521892e-07,1.436755914566202e-10,2.6258311136436063e-10,4.616445543382682e-16,2.463725912126881e-12,2.609817517295526e-10,1.2150646451042074e-10,1.0217033820061933e-17,1.0583678664999579e-07,4.543957135671632e-21,5.120148160416901e-20,2.2352435561181497e-13
6.116878063103463e-12,0.06210963536780779,0.0,0.015420046504420287,0.031075110263184432,0.3194092360150925,0.3504845239024055,0.2070119001329192,0.09201766955211599,0.0,7.1596030244043674e-34,2.2829548377438957e-11,3.2846391602242614e-32,0.0,2.411110673059569e-48,5.1008666084109305e-14,1.4734534581181636e-36,5.1674695626609495e-34,7.609187500430384e-50,5.2598021629563655e-20,1.1283194052155615e-23,2.9673373676339186e-80,4.1373047600692374e-19,4.5335096522605167e-54,2.7973952516474726e-34,1.8662000490688435e-60,2.282894657803667e-11,3.3304753384451627e-54,5.25987071889209e-07,3.374228860900523e-07,2.1557774473664457e-07,2.6821430441914873e-07,2.133031890477392e-07,1.0790329869927858e-07,1.4550594949200243e-10,2.6709644982945743e-10,4.695006242145528e-16,2.52748810399571e-12,2.654536751142228e-10,1.2422129335317733e-10,1.0304610243996795e-17,1.0674387927347911e-07,4.7002758688685374e-21,5.341455961966919e-20,2.2737225607450895e-13
6.1688640018320854e-12,0.06210963536780779,0.0,0.015420033955132828,0.031075110263184432,0.31940923222831213,0.350484521625305,0.20701189748888288,0.09201766755358623,0.0,7.36295644864644e-34,2.3023571379543893e-11,3.3691970909994965e-32,0.0,2.5366998862072262e-48,5.232249277454297e-14,1.5241847461678057e-36,5.255676969334411e-34,7.804847108119313e-50,5.349582227326619e-20,1.1379087247287926e-23,3.0955924850478962e-80,4.1726352051625646e-19,4.650082508058992e-54,2.893709931680859e-34,1.963406114738214e-60,2.3022959308017762e-11,3.4451447461638123e-54,5.279855962137786e-07,3.402856737240246e-07,2.1741620101589225e-07,2.704912108977612e-07,2.1504013037899316e-07,1.088181653505118e-07,1.4734040298253642e-10,2.716481190684931e-10,4.774229667386948e-16,2.592338688200853e-12,2.699632233198361e-10,1.269705505819735e-10,1.0392186666446647e-17,1.0765097037456853e-07,4.860587598100592e-21,5.570344015881288e-20,2.3125298535256866e-13
6.220849940560708e-12,0.06210963536780779,0.0,0.015420021431171091,0.031075110263184432,0.3194092284415734,0.35048451934824776,0.20701189484609048,0.09201766557920488,0.0,7.570772830511916e-34,2.3217594380388267e-11,3.455195598602054e-32,0.0,2.6676937662654423e-48,5.365872835133476e-14,1.5762148928268393e-36,5.344630856259454e-34,8.0038323657650725e-50,5.44012199865117e-20,1.1474980441195662e-23,3.2282445393929e-80,4.2079684959552557e-19,4.768636766738734e-54,2.9924905223992985e-34,2.064795392899079e-60,2.3216971949816576e-11,3.5627500227583697e-54,5.299599723792116e-07,3.4314837934740235e-07,2.192547699598676e-07,2.7276807405725834e-07,2.16775829284737e-07,1.0973299545174475e-07,1.4917887244159998e-10,2.762381158734195e-10,4.854115818790017e-16,2.6582867963144917e-12,2.745103872404856e-10,1.297543129767808e-10,1.0479763087411529e-17,1.0855805995626769e-07,5.024959534953838e-21,5.807005116038944e-20,2.351665431635643e-13
6.27283587928933e-12,0.06210963536780779,0.0,0.015420008932242383,0.031075110263184432,0.319409224654876,0.35048451707123385,0.2070118922045411,0.09201766362868016,0.0,7.783132516442213e-34,2.341161737997211e-11,3.5426469074171235e-32,0.0,2.8042768013308214e-48,5.5017563699206515e-14,1.6295658799927278e-36,5.434331223413678e-34,8.206171299052148e-50,5.531421475658739e-20,1.1570873633879404e-23,3.365405628247139e-80,4.2433046326214393e-19,4.8891891258390736e-54,3.0937787567168144e-34,2.170510677331884e-60,2.3410984503433235e-11,3.683340855608687e-54,5.319104921005955e-07,3.4601100296887625e-07,2.2109345164925695e-07,2.7504489390215507e-07,2.1851028665565215e-07,1.1064778900576836e-07,1.510212798550326e-10,2.808664370365511e-10,4.934664696037812e-16,2.725341557933185e-12,2.790951577723263e-10,1.3257265584169544e-10,1.0567339506891471e-17,1.0946514802154573e-07,5.193459445511208e-21,6.051635287491285e-20,2.3911292922339316e-13
6.324821818017952e-12,0.06210963536780779,0.0,0.015419996458057524,0.031075110263184432,0.31940922086822016,0.35048451479426335,0.2070118895642338,0.09201766170172397,0.0,8.000117244142854e-34,2.360564037829544e-11,3.6315632432456046e-32,0.0,2.9466381627737176e-48,5.6399189738723114e-14,1.684259873996215e-36,5.524778070774856e-34,8.411891933663978e-50,5.623480657080528e-20,1.1666766825339724e-23,3.507189738445326e-80,4.278643615335367e-19,5.011756282898711e-54,3.197616717692238e-34,2.2806983866701017e-60,2.3604996968867866e-11,3.806967349001e-54,5.338374435690552e-07,3.488735445970821e-07,2.229322461632244e-07,2.7732167043692286e-07,2.2024350338174784e-07,1.1156254601533848e-07,1.528675486539407e-10,2.8553307935056206e-10,5.015876298813404e-16,2.7935121006783045e-12,2.837175258135716e-10,1.3542565303225349e-10,1.0654915924886509e-17,1.1037223457333739e-07,5.3661556502008034e-21,6.304433813000909e-20,2.430921432462774e-13
6.3768077567465744e-12,0.06210963536780779,0.0,0.015419984008330827,0.031075110263184432,0.31940921708160586,0.3504845125173361,0.2070118869251678,0.09201765979805154,0.0,8.221810162227544e-34,2.379966337535829e-11,3.721956833304226e-32,0.0,3.094971783831789e-48,5.780379742630851e-14,1.7403192256008106e-36,5.6159713983209175e-34,8.621022295282945e-50,5.716299541650174e-20,1.1762660015577201e-23,3.6537127618665846e-80,4.313985444271416e-19,5.13635493545571e-54,3.3040468385281584e-34,2.3955086252316073e-60,2.3799009346120594e-11,3.933680024127037e-54,5.357411114943209e-07,3.5173600424060236e-07,2.2477115357943938e-07,2.795984036659908e-07,2.2197548035236229e-07,1.124772664831765e-07,1.5471760368800983e-10,2.902380396084821e-10,5.097750626799875e-16,2.8628075501964697e-12,2.8837748226448906e-10,1.383133769822385e-10,1.074249234139668e-17,1.1127931961454373e-07,5.543117023644261e-21,6.565603259572951e-20,2.471041849447622e-13
6.428793695475197e-12,0.06210963536780779,0.0,0.01541997158278004,0.031075110263184432,0.31940921329503297,0.35048451024045213,0.20701188428734213,0.09201765791738163,0.0,8.448295849901323e-34,2.3993686371160676e-11,3.8138399062256626e-32,0.0,3.249476438855275e-48,5.923157775426157e-14,1.7977664700022676e-36,5.707911206029961e-34,8.83359040959039e-50,5.809878128103737e-20,1.1858553204592408e-23,3.805092511222381e-80,4.349330119604081e-19,5.263001781047505e-54,3.413111902569867e-34,2.515095244354488e-60,2.3993021635191545e-11,4.0635298190831443e-54,5.376217771467844e-07,3.5459838190796576e-07,2.266101739741038e-07,2.818750935937458e-07,2.2370621845616359e-07,1.1339195041196967e-07,1.5657137119930356e-10,2.949813146036941e-10,5.180287679680301e-16,2.9332370301599705e-12,2.9307501802739725e-10,1.41235898729997e-10,1.0830068756422017e-17,1.121864031480323e-07,5.724412994505165e-21,6.83534950497916e-20,2.5114905402971396e-13
6.480779634203819e-12,0.06210963536780779,0.0,0.015419959181126328,0.031075110263184432,0.3194092095085016,0.35048450796361147,0.2070118816507559,0.09201765605943633,0.0,8.679660336683937e-34,2.4187709365702628e-11,3.907224692058649e-32,0.0,3.4103558232082235e-48,6.068272175077128e-14,1.8566243268280624e-36,5.800597493880237e-34,9.04962430226658e-50,5.90421641517966e-20,1.195444639238592e-23,3.961448735844432e-80,4.384677641507972e-19,5.391713517210898e-54,3.5248550433043093e-34,2.63961590424055e-60,2.418703383608084e-11,4.196568088869399e-54,5.394797183990473e-07,3.57460677607649e-07,2.2844930742197925e-07,2.841517402245333e-07,2.2543571858115073e-07,1.1430659780437151e-07,1.5842877879655034e-10,2.9976290112992986e-10,5.26348745713776e-16,3.004809662267199e-12,2.978101240066618e-10,1.4419328794426494e-10,1.0917645169962551e-17,1.1309348517663769e-07,5.9101135453375514e-21,7.113881764274537e-20,2.5522675021031835e-13
6.532765572932441e-12,0.06210963536780779,0.0,0.015419946803094189,0.031075110263184432,0.3194092057220117,0.3504845056868141,0.20701187901540824,0.09201765422394118,0.0,8.915991122169701e-34,2.4381732358984164e-11,4.002123422268106e-32,0.0,3.577818633821647e-48,6.215742047993179e-14,1.9169157001368813e-36,5.894030261850157e-34,9.269151998990758e-50,5.999314401618748e-20,1.2050339578958309e-23,4.122903137472643e-80,4.42002801015782e-19,5.522506841482062e-54,3.639319744359038e-34,2.7692321363034286e-60,2.43810459487886e-11,4.332846605388727e-54,5.413152097669656e-07,3.603228913480766e-07,2.302885539964126e-07,2.864283435626575e-07,2.2716398161465414e-07,1.1522120866300221e-07,1.6028975542990008e-10,3.0458279598126806e-10,5.347349958855332e-16,3.077534566243078e-12,3.0258279110869217e-10,1.4718561294952074e-10,1.1005221582018323e-17,1.1400056570316183e-07,6.100289212434464e-21,7.401412616306752e-20,2.5933727319407896e-13
6.5847515116610634e-12,0.06210963536780779,0.0,0.015419934448411455,0.031075110263184432,0.31940920193556327,0.35048450341006004,0.20701187638129825,0.09201765241062494,0.0,9.15737719582483e-34,2.457575535100531e-11,4.098548329735251e-32,0.0,3.7520786504024155e-48,6.365586504175682e-14,1.978663678418094e-36,5.9882095099182775e-34,9.492201525441098e-50,6.095172086164136e-20,1.214623276431015e-23,4.2895793860430086e-80,4.455381225728466e-19,5.655398451396537e-54,3.7565498395011585e-34,2.9041094060242206e-60,2.457505797331496e-11,4.472417557446032e-54,5.431285224502008e-07,3.6318502313762153e-07,2.3212791376936238e-07,2.88704903612382e-07,2.2889100844333682e-07,1.1613578299044914e-07,1.621542313661499e-10,3.094409959521301e-10,5.431875184516095e-16,3.1514208598394834e-12,3.073930102419375e-10,1.502129407508666e-10,1.1092797992589362e-17,1.1490764473037443e-07,6.295011085676581e-21,7.698158030218141e-20,2.63480622686815e-13
6.636737450389686e-12,0.06210963536780779,0.0,0.01541992211680924,0.031075110263184432,0.3194091981491563,0.3504845011333493,0.20701187374842506,0.09201765061921971,0.0,9.403909056818769e-34,2.4769778341766094e-11,4.196511648757721e-32,0.0,3.9333548172942815e-48,6.517824657219397e-14,2.041891534591245e-36,6.083135238063305e-34,9.718800907294734e-50,6.19178946756127e-20,1.2242125948442013e-23,4.4616031354755435e-80,4.490737288394859e-19,5.790405044489234e-54,3.876589512636288e-34,3.0444171763118865e-60,2.4769069909660033e-11,4.615333550747314e-54,5.449199243722803e-07,3.6604707298460676e-07,2.3396738681142375e-07,2.909814203779303e-07,2.3061679995319534e-07,1.1705032078926706e-07,1.640221381644231e-10,3.143374978372775e-10,5.517063133803132e-16,3.2264776588356663e-12,3.122407723168838e-10,1.5327533705845352e-10,1.1180374401675704e-17,1.158147222610134e-07,6.49435080838091e-21,8.004337391940446e-20,2.676567983926601e-13
6.688723389118308e-12,0.06210963536780779,0.0,0.015419909808021885,0.031075110263184432,0.3194091943627908,0.3504844988566818,0.2070118711167877,0.09201764884946083,0.0,9.655678733890366e-34,2.496380133126654e-11,4.296025615049685e-32,0.0,4.1218713259944324e-48,6.672475624313827e-14,2.1066227260055314e-36,6.178807446264099e-34,9.948978170227754e-50,6.289166544557879e-20,1.2338019131354477e-23,4.639102039462189e-80,4.526096198332063e-19,5.92754331829443e-54,3.999483297807513e-34,3.1903289713710113e-60,2.4963081757823943e-11,4.7616476078987934e-54,5.466896802201719e-07,3.689090408973046e-07,2.3580697319185344e-07,2.932578938634865e-07,2.3234135702956034e-07,1.1796482206197872e-07,1.658934086523001e-10,3.1927229843180906e-10,5.60291380639952e-16,3.3027140770386804e-12,3.1712606824605004e-10,1.5637286631145243e-10,1.1267950809277384e-17,1.1672179829778515e-07,6.698380577149545e-21,8.320173530682169e-20,2.7186580001406104e-13
