Time (s),Volume (m^3),Ne,X(1),NH3(2),NH2OH(3),HNO3(4),CH3OH(5),H2O(6),N2(7),O2(8),NO2(9),NO(10),N2O(11),CO2(12),H2(13),CO(14),CH4(15),C2H6(16),CH2O(17),CH3(18),C3H8(19),H(20),C2H5(21),HCO(22),CH3CHO(23),OH(24),C2H4(25),H2OX(30),H3NOX(205),HX(26),HNO3X(208),CH4OX(211),H2NOX(204),HOX(29),HNOX(512),H2NO(88),NX(539),HNX(511),OX(27),H2NO3(231),CH3OX(210),CH2OX(659),CHOX(675),CH2X(34),CHX(35),CX(33),SX(708),HNOH(93),H2NX(201),H3NX(202),HNO2(94),HONO(92),H2X(216),NO3(95),HNO(87),H3NO3(626),H2NOX(203),H2N2X(602),N2O2(378),OCX(32),S(567),HNO(549),NO(1160),SX(540),SX(1251),S(1268),ONONO(331),SX(1279),NOX(214),CH2OH(45),S(1443),S(1482),S(1458),CNOX(1420),NH2(85),NH(86),N2OX(1412),S(1414),S(1422),CH3NX(699),CH2NX(707),CH3O(46),H3NO(550),CHNO2(385),S(1654),S(2008),NO2X(206),SX(544)
6.567418469184898e-12,0.11156171647114635,0.0,0.027698003203838,0.03107502892607817,0.3194085207613103,0.3504807351075514,0.20701186029510274,0.09201783707548909,2.25110236481757e-30,3.442451785303449e-20,3.265981020512686e-06,1.2336421679191118e-16,1.0409240160427373e-19,2.0280865383482612e-30,6.501244745215777e-12,2.1852690712863916e-20,2.7686962195357415e-18,9.092811365668389e-29,2.834778729283752e-13,1.2112764507289982e-12,4.04607103501906e-43,6.238936642503265e-09,1.5847124874591122e-27,2.087373078254535e-21,1.7845948069018455e-37,3.267779580236699e-06,7.05882351905917e-27,3.5900179544730923e-07,3.370519331644234e-07,6.859139642548073e-07,3.24503002026552e-07,2.0616950417676008e-07,2.052047891386449e-07,5.96191732045204e-08,1.605087021932593e-08,4.0999691983203706e-07,2.755590081386022e-09,4.139303269761758e-08,1.0167241648621016e-07,4.0451443813134e-07,1.502819200804383e-07,8.796482140340491e-16,6.23864387129573e-14,1.26818290278388e-13,1.306541108306368e-11,1.1150552114352461e-11,3.293470704053383e-09,7.853394873984583e-09,9.824053295860308e-08,3.509240083348789e-08,1.8400525604946095e-10,6.977337506083753e-12,9.416173474523373e-18,1.532343306041384e-11,1.6110148720759943e-12,1.3067142848191205e-11,8.291284361737887e-08,1.763922220700479e-17,1.5823927184835473e-39,9.659427134060531e-18,9.438573137289075e-22,2.1935996156117786e-15,4.516160927629349e-24,4.7983578508036463e-20,6.698389644914409e-16,1.0315345490522971e-24,4.446722548410007e-28,5.548756094264065e-31,5.463189369657109e-16,9.718263470896114e-11,9.596349707700761e-20,3.2436735382996455e-18,1.6140491927671055e-32,1.1495363024896368e-21,2.157820669065879e-09,2.4559584693548674e-16,1.0598285041088842e-25,1.3226810106944186e-29,1.6376297392866048e-26,6.375626021612216e-16,1.4680027549518472e-13,1.6985790666737598e-11,2.9357334532113565e-21,8.708972569350356e-41,1.246755966278313e-49,4.220576511401331e-41,6.136736394007828e-08,4.467903649345033e-10
6.610587208721988e-12,0.11156171647114635,0.0,0.027697987050224793,0.03107502846651158,0.3194085133800896,0.3504807088030105,0.20701185847701725,0.09201783689390076,2.327455602349784e-30,3.5142750826592105e-20,3.2874474778053435e-06,1.2587248530787696e-16,1.0617311918742132e-19,2.0976869360442894e-30,6.648419480864004e-12,2.2374094948347856e-20,2.805214218227022e-18,9.273299889763765e-29,2.871916610430211e-13,1.2192383486953062e-12,4.207040552758153e-43,6.279943141600167e-09,1.6263860945602832e-27,2.1303218237369324e-21,1.8454263549330135e-37,3.289255837516776e-06,7.244560094222833e-27,3.5919249151385626e-07,3.3850886167171447e-07,6.916902286202652e-07,3.262731124863753e-07,2.0697655590480874e-07,2.066922772156302e-07,5.979504887893277e-08,1.6263484019225296e-08,4.126940507265648e-07,2.810216592262109e-09,4.1924173169593834e-08,1.0271769988342498e-07,4.071732668243169e-07,1.5124801484039512e-07,8.941014542852258e-16,6.319444834298822e-14,1.2763358962904883e-13,1.3149601115263176e-11,1.1145959058834811e-11,3.3368276290319484e-09,7.954759523822944e-09,9.877178706747794e-08,3.520820735812202e-08,1.8643186175070001e-10,7.069789521348433e-12,9.686310738581404e-18,1.5502514222974766e-11,1.6335074944324748e-12,1.3239491634050778e-11,8.349550840377829e-08,1.8207876766838404e-17,1.6474038624752568e-39,9.822021026653813e-18,9.564866454929776e-22,2.236416162488298e-15,4.653646609118143e-24,4.795221125644463e-20,6.883547507941765e-16,1.0387546213346504e-24,4.569241046174738e-28,5.59869779618709e-31,5.573020431646315e-16,9.844698525169907e-11,9.736042118282724e-20,3.31194543767358e-18,1.645804075538539e-32,1.179795779820467e-21,2.1723844780516757e-09,2.5028799105351135e-16,1.1097813922741987e-25,1.3739752099820918e-29,1.691228870679964e-26,6.452415319707059e-16,1.4861917462429958e-13,1.7208759944725196e-11,2.9745385488377695e-21,9.086505463799589e-41,1.3225649012650108e-49,4.432970736602714e-41,6.176181408866677e-08,4.586141706084546e-10
6.6537559482590774e-12,0.11156171647114635,0.0,0.027697970900377483,0.031075028007688674,0.319408506001337,0.350480682502653,0.20701185666397356,0.09201783671718257,2.4058802043370595e-30,3.587132041691624e-20,3.3089139170640304e-06,1.284149884520576e-16,1.0828155793108315e-19,2.1692067566806372e-30,6.798018098952279e-12,2.2904246759375995e-20,2.8419714728375716e-18,9.456161197801892e-29,2.909292902671951e-13,1.2272002463528755e-12,4.373311433894633e-43,6.320949603813116e-09,1.668876198594958e-27,2.173874816727277e-21,1.907923374191923e-37,3.3107320500425565e-06,7.433937905382353e-27,3.5937839291816426e-07,3.399583489424615e-07,6.974789298967191e-07,3.280390409152199e-07,2.0777855746047536e-07,2.0817972243024694e-07,5.99701034522929e-08,1.6477375295227712e-08,4.153912099347066e-07,2.8655494273477587e-09,4.24583577972825e-08,1.0376606037627298e-07,4.098320940531918e-07,1.5221383000427043e-07,9.087134062784401e-16,6.400935062226093e-14,1.2844865341591628e-13,1.3233767166697154e-11,1.1141469398361738e-11,3.3804627581531373e-09,8.056802152699146e-09,9.930126169953879e-08,3.5323305184045317e-08,1.888743592749262e-10,7.162855583613353e-12,9.962514353817567e-18,1.5682618773722776e-11,1.6561626590904344e-12,1.341296957011303e-11,8.407868737349548e-08,1.879074264110682e-17,1.7146380905219297e-39,9.986209911139936e-18,9.692018579328438e-22,2.279785118522271e-15,4.7944400959579395e-24,4.4888611213048693e-20,7.072555483387033e-16,1.0499313195488836e-24,4.694292677013415e-28,5.6507092934757525e-31,5.68430046557427e-16,9.971950591934603e-11,9.876881896084955e-20,3.381208033139029e-18,1.67797282922496e-32,1.210648940854197e-21,2.1869527196866056e-09,2.550405165984656e-16,1.1617330497067584e-25,1.4269025325876415e-29,1.746196650998365e-26,6.529534509050914e-16,1.504480328212818e-13,1.743318107196555e-11,3.0135995171428773e-21,9.477740977400812e-41,1.4024326260218368e-49,4.654540799677193e-41,6.215603451338656e-08,4.706671906141351e-10
6.696924687796167e-12,0.11156171647114635,0.0,0.027697954754172163,0.03107502754960736,0.3194084986250399,0.35048065620646907,0.20701185485594017,0.09201783654521374,2.4864184835272813e-30,3.661031055096089e-20,3.3303803382890144e-06,1.3099196553046431e-16,1.1041790554545698e-19,2.2426862344629792e-30,6.950065745392358e-12,2.344323170232905e-20,2.8789679834120895e-18,9.641410786134828e-29,2.946907543241977e-13,1.2351621437019064e-12,4.545022435551082e-43,6.36195602919416e-09,1.7121933944708166e-27,2.2180367727498255e-21,1.972120525657041e-37,3.332208217811975e-06,7.627004229910546e-27,3.5955962044502775e-07,3.4140043383577525e-07,7.032800163029308e-07,3.2980079718990207e-07,2.0857554043806765e-07,2.096670988699977e-07,6.014435248917542e-08,1.6692539714045957e-08,4.180883974604368e-07,2.921592685875596e-09,4.2995578078155374e-08,1.048174837022389e-07,4.12490919818016e-07,1.5317936565291057e-07,9.234849806565556e-16,6.483120538239239e-14,1.2926348170789446e-13,1.3317909245364952e-11,1.1137082302224543e-11,3.4243760114355942e-09,8.159522735638142e-09,9.982895495469828e-08,3.543770415462848e-08,1.9133274854363776e-10,7.25653580134334e-12,1.0244883387273094e-17,1.5863746712610868e-11,1.6789803612048678e-12,1.3587576656173881e-11,8.466238050340721e-08,1.938806905694633e-17,1.7841562507947707e-39,1.0151998774574222e-17,9.820029841363923e-22,2.323709975878182e-15,4.938600255148963e-24,5.128027547165824e-20,7.265339750008883e-16,1.0530852309344377e-24,4.821912536638879e-28,5.701983444709228e-31,5.797038123756379e-16,1.0100019671394367e-10,1.0018871566610399e-19,3.451469437353906e-18,1.7105581362154476e-32,1.2421035454681138e-21,2.2015253824653238e-09,2.5985382536884545e-16,1.215749229204508e-25,1.4815036772397094e-29,1.8025579293423704e-26,6.606981059452876e-16,1.5228683304031656e-13,1.7659054008989408e-11,3.0529163793524575e-21,9.883081041229623e-41,1.4865470787212802e-49,4.885618610826441e-41,6.255002245689091e-08,4.829521823691105e-10
6.7400934273332566e-12,0.11156171647114635,0.0,0.027697938611487918,0.031075027092265593,0.31940849125118564,0.35048062991444867,0.20701185305288552,0.09201783637787661,2.5691133363689276e-30,3.7359805343977986e-20,3.351846741480564e-06,1.3360365585788125e-16,1.1258234981285092e-19,2.318166186914431e-30,7.104587673140942e-12,2.3991135601215667e-20,2.916203749995299e-18,9.829064151144716e-29,2.9847604693933263e-13,1.2431240407425978e-12,4.722315020904937e-43,6.402962417795132e-09,1.7563483453876855e-27,2.262812417138926e-21,2.0380529702911504e-37,3.3536843408230116e-06,7.823806650106726e-27,3.5973629183655235e-07,3.428351550113399e-07,7.090934364776622e-07,3.315583911639009e-07,2.093675362342289e-07,2.1115438083637596e-07,6.031781124792089e-08,1.6908972907372114e-08,4.2078561330772894e-07,2.978350454662677e-09,4.3535825480316274e-08,1.058719558685829e-07,4.151497441188409e-07,1.5414462186712844e-07,9.384170864928655e-16,6.566007294217005e-14,1.3007807457385922e-13,1.3402027359379008e-11,1.1132796933457735e-11,3.4685673089001876e-09,8.262921236294186e-09,1.0035486500148237e-07,3.5551414007759985e-08,1.938070294783794e-10,7.350830283020955e-12,1.0533517924229707e-17,1.6045898039591232e-11,1.7019605931168258e-12,1.3763312892029355e-11,8.524658776138715e-08,2.0000107592652318e-17,1.856020443457305e-39,1.0319392609173778e-17,9.94890057053425e-22,2.368194225220469e-15,5.086186639322897e-24,5.2296335630378715e-20,7.462099945456616e-16,1.049212962892108e-24,4.952135966635732e-28,5.751590905725575e-31,5.911242028786356e-16,1.0228905763753586e-10,1.0162013645823574e-19,3.522737780778342e-18,1.7435626789570623e-32,1.274167405926527e-21,2.2161024548704347e-09,2.647283191342855e-16,1.2718973740401243e-25,1.5378200739710825e-29,1.8603378080908968e-26,6.684752443289944e-16,1.5413555827521417e-13,1.7886378716328154e-11,3.092489156692332e-21,1.0302936614072256e-40,1.5751035382961663e-49,5.126545783242691e-41,6.294377515217756e-08,4.954719129427236e-10
6.783262166870346e-12,0.11156171647114635,0.0,0.027697922472206746,0.031075026635661362,0.31940848387976173,0.3504806036265822,0.20701185125477858,0.09201783621505645,2.6540082471882506e-30,3.811988909944896e-20,3.373313126638948e-06,1.3625029875513015e-16,1.1477507858738164e-19,2.3956880196989486e-30,7.261609241936177e-12,2.4548044547960086e-20,2.9536787726319424e-18,1.0019136789243986e-28,3.022851618399058e-13,1.2510859374751484e-12,4.905333394143084e-43,6.443968769667652e-09,1.8013517828375418e-27,2.3082064850356384e-21,2.1057563731982967e-37,3.375160419073688e-06,8.024393053196751e-27,3.599085218688077e-07,3.4426255093042247e-07,7.149191394737483e-07,3.3331183266741483e-07,2.101545760491751e-07,2.1264154284351912e-07,6.049049468616217e-08,1.7126670472348594e-08,4.2348285748055617e-07,3.035826808044541e-09,4.407909144300211e-08,1.0692946314703232e-07,4.178085669557177e-07,1.551095987277036e-07,9.53510631255892e-16,6.64960141042407e-14,1.3089243208264996e-13,1.348612151696383e-11,1.1128612478452664e-11,3.5130365705811576e-09,8.366997607044838e-09,1.0087899007639413e-07,3.5664444376798196e-08,1.9629720200074106e-10,7.445739137130406e-12,1.0828519072487193e-17,1.622907275461527e-11,1.7251033443767615e-12,1.3940178277475569e-11,8.583130910638028e-08,2.0627112173953512e-17,1.9302940378295782e-39,1.0488396412728845e-17,1.007863109495687e-21,2.4132413557023886e-15,5.23725949056118e-24,4.655676584328775e-20,7.662901471240661e-16,1.0457816853727058e-24,5.084998554371209e-28,5.800551186041451e-31,6.026920773300342e-16,1.0358608869216862e-10,1.0306310640139707e-19,3.595021211607281e-18,1.7769891399548558e-32,1.306848386929564e-21,2.230683925372937e-09,2.6966439962892345e-16,1.3302466488677372e-25,1.595893892039698e-29,1.9195616428362922e-26,6.762846135622417e-16,1.5599419155839617e-13,1.8115155154513758e-11,3.132317870388315e-21,1.0737727823947031e-40,1.668304857424472e-49,5.377673850325322e-41,6.33372898227666e-08,5.082291588785887e-10
6.826430906407436e-12,0.11156171647114635,0.0,0.027697906336213482,0.031075026179792728,0.31940847651075555,0.35048057734285964,0.20701184946158824,0.09201783605664147,2.7411472923667155e-30,3.88906463090258e-20,3.3947794937644313e-06,1.389321335463573e-16,1.1699627979467332e-19,2.4752937314572728e-30,7.42115591803507e-12,2.5114044902709925e-20,2.9913930513667846e-18,1.0211644196875556e-28,3.061180927552246e-13,1.2590478338997537e-12,5.0942245356399455e-43,6.484975084863129e-09,1.8472145066045258e-27,2.3542237213843724e-21,2.175266907792271e-37,3.3966364525620723e-06,8.228811631333137e-27,3.6007642242655666e-07,3.4568265985687655e-07,7.207570747522731e-07,3.3506113150741563e-07,2.1093669088792396e-07,2.141285596168573e-07,6.06624174662553e-08,1.73456279720381e-08,4.2618012998289117e-07,3.0940258078102387e-09,4.462536737708008e-08,1.0798999206856851e-07,4.204673883286972e-07,1.560742963153827e-07,9.687665207754248e-16,6.733909015169222e-14,1.3170655430307193e-13,1.3570191726255473e-11,1.1124528132918573e-11,3.557783716548423e-09,8.471751789084376e-09,1.0140132848328306e-07,3.577680479151538e-08,1.9880326603235684e-10,7.541262472158872e-12,1.1129988966630339e-17,1.64132708576336e-11,1.7484086017677232e-12,1.411817281230873e-11,8.641654448847718e-08,2.126933907005998e-17,2.007041689658205e-39,1.0659015189109827e-17,1.0209221741368978e-21,2.4588548549549797e-15,5.391879744210446e-24,5.4208565526517347e-20,7.867594698556929e-16,1.0457409796832112e-24,5.220536132902652e-28,5.849707513721538e-31,6.144082919744207e-16,1.0489128987989028e-10,1.045176504641483e-19,3.668327895702984e-18,1.8108402017718948e-32,1.340154405719233e-21,2.245269782432661e-09,2.7466246854481995e-16,1.390867970941285e-25,1.6557680478728645e-29,1.9802550422952948e-26,6.841259614306937e-16,1.5786271595990803e-13,1.8345383284078803e-11,3.1724025416662285e-21,1.1187884110888072e-40,1.7663617011357262e-49,5.639364486280762e-41,6.373056368287843e-08,5.212267060164228e-10
6.869599645944525e-12,0.11156171647114635,0.0,0.027697890203395744,0.031075025724657757,0.3194084691441547,0.3504805510632713,0.2070118476732837,0.09201783590252263,2.830575144518623e-30,3.967216165248174e-20,3.416245842857282e-06,1.4164939955634155e-16,1.1924614143155548e-19,2.5570259186554486e-30,7.583253273951876e-12,2.5689223294164716e-20,3.0293465862446133e-18,1.0406601870513043e-28,3.0997483341659696e-13,1.26700973001661e-12,5.289138237359764e-43,6.525981363432764e-09,1.8939473847649526e-27,2.4008688809295112e-21,2.246621259976663e-37,3.4181124412862748e-06,8.437110881595149e-27,3.602401025761048e-07,3.470955198581413e-07,7.266071921768392e-07,3.368062974677043e-07,2.1171391156151615e-07,2.156154060918335e-07,6.0833593960615e-08,1.756584093589147e-08,4.2887743081870616e-07,3.152951503138344e-09,4.517464466554069e-08,1.0905352941830744e-07,4.2312620823783014e-07,1.5703871471087958e-07,9.84185659207861e-16,6.818936284444213e-14,1.3252044130390448e-13,1.3654237995309047e-11,1.1120543083555844e-11,3.602808666866505e-09,8.577183712516618e-09,1.0192187859271934e-07,3.5888504679033814e-08,2.013252214949038e-10,7.637400396585569e-12,1.143803077228521e-17,1.6598492348596006e-11,1.7718763493284118e-12,1.429729649632513e-11,8.700229384898748e-08,2.192704688948569e-17,2.0863293585420723e-39,1.0831253948440706e-17,1.0340672835127878e-21,2.5050382090761304e-15,5.550109032695165e-24,5.752881205363773e-20,8.076408944830646e-16,1.0474532018011302e-24,5.358784780881586e-28,5.89923400729242e-31,6.262737000144048e-16,1.0620466120275134e-10,1.0598379351936818e-19,3.742666016527485e-18,1.8451185470292742e-32,1.3740934320626182e-21,2.2598600144987003e-09,2.7972292752543273e-16,1.453834041645056e-25,1.717486213034469e-29,2.0424438681959114e-26,6.919990360082508e-16,1.597411145847784e-13,1.857706306555646e-11,3.212743191751868e-21,1.1653844370998482e-40,1.8694927911435557e-49,5.911989730144961e-41,6.41235939376128e-08,5.344673493132269e-10
6.912768385481615e-12,0.11156171647114635,0.0,0.027697874073643852,0.031075025270254564,0.31940846177994686,0.35048052478780756,0.20701184588983437,0.09201783575259372,2.9223370766688546e-30,4.0464519997670783e-20,3.437712173917766e-06,1.4440233610782425e-16,1.2152485156576193e-19,2.6409277804459644e-30,7.747926988197318e-12,2.6273666619924533e-20,3.0675393773102364e-18,1.0604025306660963e-28,3.1385537755733094e-13,1.2749716258259123e-12,5.4902271384833895e-43,6.566987605427546e-09,1.941561353687325e-27,2.4481467282120463e-21,2.3198566323364915e-37,3.4395883852444437e-06,8.649339605988869e-27,3.6039966863630977e-07,3.485011688062343e-07,7.32469442007934e-07,3.385473403089656e-07,2.1248626868822934e-07,2.171020574125844e-07,6.100403825695634e-08,1.778730486021382e-08,4.3157475999197246e-07,3.2126079305339312e-09,4.572691466398679e-08,1.1012006223047302e-07,4.257850266831671e-07,1.5800285399487539e-07,9.997689490024235e-16,6.904689441593128e-14,1.3333409315389095e-13,1.3738260332256139e-11,1.1116656549431149e-11,3.648111341600076e-09,8.683293296447167e-09,1.0244063884137305e-07,3.5999553364753726e-08,2.0386306831010052e-10,7.734153018876196e-12,1.1752748690364818e-17,1.6784737227451514e-11,1.7955065683760862e-12,1.4477549329321168e-11,8.758855712051319e-08,2.2600496575646894e-17,2.1682243254358494e-39,1.1005117707479622e-17,1.0472984700211396e-21,2.5517949026197435e-15,5.712009689327386e-24,4.80151835874274e-20,8.289481590710528e-16,1.0493463101859637e-24,5.499780822454422e-28,5.9490653972177064e-31,6.382891515879871e-16,1.0752620266280457e-10,1.0746156034417419e-19,3.818043775074964e-18,1.8798268584061193e-32,1.4086734883051676e-21,2.27445461000984e-09,2.848461781591455e-16,1.5192193783364107e-25,1.7810928222149185e-29,2.106154235140299e-26,6.999035856664903e-16,1.6162937057179038e-13,1.8810194459480535e-11,3.253339841870938e-21,1.2136057101777782e-40,1.9779251560014426e-49,6.195932213262621e-41,6.451637778312832e-08,5.479538926638358e-10
6.955937125018704e-12,0.11156171647114635,0.0,0.027697857946850767,0.031075024816581323,0.3194084544181198,0.35048049851645835,0.20701184411120982,0.0920178356067511,3.016478966430671e-30,4.1267806400496646e-20,3.4591784869461468e-06,1.4719118251886104e-16,1.2383259833562954e-19,2.7270431235415e-30,7.915202845018783e-12,2.686746204685811e-20,3.105971424608484e-18,1.0803930001854953e-28,3.1775971891273344e-13,1.2829335213278531e-12,5.697646761259595e-43,6.607993810898265e-09,1.990067418032338e-27,2.4960620375662095e-21,2.395010748341416e-37,3.4610642844347725e-06,8.865546911447321e-27,3.6055522424779984e-07,3.4989964437874184e-07,7.383437748973917e-07,3.402842697688234e-07,2.1325379269478407e-07,2.18588488930584e-07,6.117376416344613e-08,1.801001520863013e-08,4.3427211750666074e-07,3.2729991137665216e-09,4.628216870111858e-08,1.1118957778346095e-07,4.284438436647584e-07,1.5896671424801907e-07,1.0155172908693822e-15,6.991174757005876e-14,1.341475099217392e-13,1.3822258745294419e-11,1.1112867762190941e-11,3.693691660863873e-09,8.790080449075091e-09,1.029576077313987e-07,3.610996007327328e-08,2.0641680639970634e-10,7.83152044750915e-12,1.2074247961304163e-17,1.69720054941483e-11,1.81929923752933e-12,1.4658931311093327e-11,8.81753342270213e-08,2.3289951402237947e-17,2.2527952102428874e-39,1.118061149021032e-17,1.0606157659218388e-21,2.599128418585009e-15,5.8776447521136435e-24,5.651262810003491e-20,8.506556778736264e-16,1.0499257568170767e-24,5.643560827159838e-28,5.9987018165743816e-31,6.504554937462447e-16,1.0885591426210494e-10,1.0895097561985205e-19,3.894469389804093e-18,1.9149678186396106e-32,1.4439026495035984e-21,2.289053557394984e-09,2.9003262197285146e-16,1.5871003465002934e-25,1.8466330812435253e-29,2.1714125104437689e-26,7.078393590861119e-16,1.6352746709350902e-13,1.904477742638543e-11,3.294192513249073e-21,1.2634980548725994e-40,2.0918943871745862e-49,6.491585390254451e-41,6.490891240682255e-08,5.616891487208542e-10
