Time (s),Volume (m^3),Ne,X(1),NH3(2),NH2OH(3),HNO3(4),CH3OH(5),H2O(6),N2(7),O2(8),NO2(9),NO(10),N2O(11),CO2(12),H2(13),CO(14),CH4(15),C2H6(16),CH2O(17),CH3(18),C3H8(19),H(20),C2H5(21),HCO(22),CH3CHO(23),OH(24),C2H4(25),H2OX(30),H3NOX(205),HX(26),HNO3X(208),CH4OX(211),H2NOX(204),HOX(29),HNOX(512),H2NO(88),NX(539),HNX(511),OX(27),H2NO3(231),CH3OX(210),CH2OX(659),CHOX(675),CH2X(34),CHX(35),CX(33),SX(708),HNOH(93),H2NX(201),H3NX(202),HNO2(94),HONO(92),H2X(216),NO3(95),HNO(87),H3NO3(626),H2NOX(203),H2N2X(602),N2O2(378),OCX(32),S(567),HNO(549),NO(1160),SX(540)
6.933947648867025e-22,0.1081582643956193,0.0,0.02685569704943189,0.031075110263184425,0.3194096818763551,0.35048479213953926,0.20701222018021492,0.09201819554070584,8.617219842407957e-112,1.963977807056682e-50,2.270805858709895e-16,7.290840602782169e-47,5.525149708492996e-78,1.685421515474263e-80,1.3107086368788588e-33,6.315075474273698e-56,1.2490316106814525e-38,3.2881352109356952e-59,2.3514972958091153e-33,4.9569551693104706e-23,3.476727053374064e-96,2.623548818523516e-19,9.765052759229983e-61,9.744927236893196e-52,1.086067915396945e-87,2.2708063544867644e-16,1.6089237645628742e-74,1.47922748851106e-16,5.056087091685408e-17,4.3547013310683394e-17,4.016751943562008e-17,3.327036916257777e-17,1.6179478695153586e-17,8.109544457108012e-18,1.7836155306365342e-28,1.63899686725673e-17,5.366060328745211e-39,5.013104399894762e-28,1.504283225329569e-27,1.616776955069585e-17,1.5969777198997466e-17,5.234998726215273e-42,1.912020987970051e-50,3.437190391172917e-29,1.2288905443272784e-34,2.2248538970649713e-40,6.659151468316746e-58,4.005349896746721e-20,1.1377952302373434e-17,6.850443656339423e-18,1.6303129157346337e-30,5.833369433146881e-32,5.88281698886593e-49,1.0225292926933122e-22,9.927204726983834e-33,6.982708193955651e-32,8.089739347109083e-18,8.56158097057428e-67,3.5686206789843466e-87,1.4274446844896139e-69,2.0257218071875208e-78,2.433486105273371e-37,1.494448896372519e-56,1.275643458676296e-55
1.3873919578923336e-21,0.1081582643956193,0.0,0.02685569704943151,0.031075110263184415,0.319409681876355,0.350484792139539,0.20701222018021487,0.09201819554070569,2.758859672131818e-110,1.5727751017348877e-49,4.543584615646261e-16,5.837609521466808e-46,4.420302697001455e-77,5.400007435006961e-79,5.246251248852906e-33,5.055900389002763e-55,4.99938151304502e-38,2.6331749637474656e-58,9.412117362031886e-33,9.918216989506526e-23,1.1142180389557634e-94,5.24937700178941e-19,7.819962013654655e-60,7.801867122704276e-51,3.479708051795932e-86,4.543585607630697e-16,2.5772670286103277e-73,2.9597401434681146e-16,1.0116566960582332e-16,8.713186069787845e-17,8.036993680129713e-17,6.65696439414783e-17,3.2373014280909166e-17,1.6226134562766257e-17,7.13911035909226e-28,3.2794177109408544e-17,4.296111057489417e-38,2.0065482126914256e-27,6.021053175723011e-27,3.234958581690039e-17,3.195342909575261e-17,2.0953637593764923e-41,1.530779373390565e-49,1.3757669943263699e-28,9.838563418190043e-34,1.809169788925154e-39,2.1664954844629193e-56,8.014179690432146e-20,2.2765789880382196e-17,1.3706839043569541e-17,6.525500381015186e-30,2.334867993209674e-31,4.710050568593015e-48,2.0459469701385822e-22,3.9734689952277014e-32,2.7949030238557197e-31,1.6186507138582527e-17,2.743088329602803e-65,5.7127501222260904e-86,2.2857727995263e-68,6.4908914238930125e-77,9.740286311953514e-37,1.1964678114274103e-55,2.0434047932094557e-54
2.775386343903596e-21,0.1081582643956193,0.0,0.026855697049430746,0.031075110263184394,0.31940968187635477,0.3504847921395384,0.20701222018021476,0.0920181955407054,8.831759317673473e-109,1.2588575352061795e-48,9.089142129518884e-16,4.672063326770728e-45,3.536827750071492e-76,1.7290685368259536e-77,2.0991845724774693e-32,4.046257179997623e-54,2.0004038048163526e-37,2.1076072103208544e-57,3.766072929859027e-32,1.984074062989862e-22,3.568164614616211e-93,1.0501033368321077e-18,6.259139081649859e-59,6.243864845241314e-50,1.114193597344978e-84,9.089144113918342e-16,4.126020010964496e-72,5.920765451011502e-16,2.0237526697017036e-16,1.7430155549509577e-16,1.6077477152759244e-16,1.33168193486828e-16,6.476008545864652e-17,3.24593147663232e-17,2.8565740560840164e-27,6.560259398310862e-17,3.438194521986574e-37,8.028806501027817e-27,2.4092055481280016e-26,6.471321834930895e-17,6.392073288905455e-17,8.384184285989215e-41,1.2250887216563528e-48,5.504820625894667e-28,7.873787867951853e-33,1.4925964018233503e-38,7.147982611565827e-55,1.6031839307737004e-19,4.554146503627948e-17,2.741962981437619e-17,2.611050138192253e-29,9.342513279262203e-31,3.769560652807253e-47,4.0927823290885988e-22,1.5899051665702392e-31,1.1183252625199919e-30,3.2380042721832586e-17,8.783298507170577e-64,9.142759346641606e-85,3.658734900600981e-67,2.0784592518410369e-75,3.897383290272631e-36,9.575378888135863e-55,3.2713491225955456e-53
5.55137511592612e-21,0.1081582643956193,0.0,0.026855697049429215,0.031075110263184352,0.3194096818763544,0.3504847921395373,0.20701222018021456,0.0920181955407048,2.828308111864858e-107,1.0073410719714563e-47,1.81802571572637e-15,3.7384411243611476e-44,2.8313365752475553e-75,5.534725797858619e-76,8.398110934161631e-32,3.237620955943523e-53,8.002917803996608e-37,1.6865127682549154e-56,1.5066744038742179e-31,3.9685787910682754e-22,1.1422395614600666e-91,2.100434610138394e-18,5.008579363267019e-58,4.996040538189205e-49,3.566519149295225e-83,1.818026112649275e-15,6.60354685425106e-71,1.1842816056615396e-15,4.047944616444989e-16,3.486409451808395e-16,3.215844409599479e-16,2.66365292527722e-16,1.2953422783902602e-16,6.492567514239886e-17,1.1428156315732187e-26,1.312194277305791e-16,2.7510779997739948e-36,3.212045405037635e-26,9.638390967700578e-26,1.2944048341412396e-16,1.278553404748251e-16,3.3542195883637057e-40,9.802570917079583e-48,2.2022552015276928e-27,6.300141772571649e-32,1.2658532504969194e-37,2.423087462595852e-53,3.2067158662082794e-19,9.109281534759313e-17,5.4845211341375176e-17,1.044590076651081e-28,3.737613659653889e-30,3.0162579133979117e-46,8.18645306322654e-22,6.360655951748365e-31,4.474029259758342e-30,6.476711388954544e-17,2.811522377434169e-62,1.4630281547204226e-83,5.85523396709996e-66,6.6532679641482786e-74,1.5592071260290935e-35,7.661758084229032e-54,5.235680258567798e-52
1.110335265997117e-20,0.1081582643956193,0.0,0.026855697049426155,0.031075110263184273,0.3194096818763536,0.35048479213953504,0.20701222018021417,0.09201819554070362,9.074498455657047e-106,8.059748875559929e-47,3.636248721275159e-15,2.991069121004803e-43,2.2710680410669582e-74,1.771385342635007e-74,3.359522364773614e-31,2.5903434087157726e-52,3.201427657098337e-36,1.349381035457478e-55,6.027188114220508e-31,7.937588247225085e-22,3.655849758265759e-90,4.201097156750775e-18,4.007370791725084e-57,3.997211936632536e-48,1.1414621023740507e-81,3.636249515163804e-15,1.0567207085937129e-69,2.368691722989165e-15,8.096328507756933e-16,6.973197249175631e-16,6.432037797437182e-16,5.327594904102883e-16,2.59082512699404e-16,1.2985839577039737e-16,4.571634572313498e-26,2.624530952258014e-16,2.2010713752872146e-35,1.2849227304734341e-25,3.855670161311542e-25,2.5889501354374565e-16,2.5572455564303243e-16,1.3417969751936837e-39,7.842801038596821e-47,8.80948573149913e-27,5.040456255840175e-31,1.1272641133571809e-36,8.619351606032784e-52,6.413779784971862e-19,1.8219551596829666e-16,1.096963743369158e-16,4.178700373568503e-28,1.4951671421274983e-29,2.4132519984436844e-45,1.6373794596454052e-21,2.5444694533771484e-30,1.789757356211272e-29,1.29541256229822e-16,8.998258831550559e-61,2.3409877419501484e-82,9.369807396235926e-65,2.1293969819561217e-72,6.237336325497237e-35,6.129988685727968e-53,8.378305946972038e-51
2.2207307748061267e-20,0.1081582643956193,0.0,0.02685569704942004,0.03107511026318411,0.319409681876352,0.3504847921395305,0.2070122201802134,0.09201819554070124,2.933882160670664e-104,6.4482072452778604e-46,7.272694732372041e-15,2.3929817935045094e-42,1.836051781415138e-73,5.668870078377323e-73,1.3438673000575743e-30,2.072374242469444e-51,1.2806231717946224e-35,1.0795731608782874e-54,2.4109733488720292e-30,1.5875607159538627e-21,1.1699812401764338e-88,8.402422249974767e-18,3.206099566211258e-56,3.1979213610348104e-47,3.6529603141698245e-80,7.27269632019145e-15,1.6908757132416125e-68,4.7375119424718045e-15,1.6193096281682322e-15,1.3946772858519557e-15,1.2864424569874958e-15,1.0655478853785346e-15,5.181790828186364e-16,2.5972383652978294e-16,1.8287282417766252e-25,5.249204302173715e-16,1.760940695314787e-34,5.139900066948931e-25,1.5423308190842289e-24,5.178040738029556e-16,5.114629859661126e-16,5.367405847631825e-39,6.274538200837523e-46,3.523736074507268e-26,4.032339277341604e-30,1.0850250509226001e-35,3.3115416240175707e-50,1.2827907814076731e-18,3.6440091720200863e-16,2.1939870009416787e-16,1.6715481652409175e-27,5.980911933795705e-29,1.9307028860377718e-44,3.27484779227156e-21,1.017829198031581e-29,7.159320739832927e-29,2.5908954092977865e-16,2.8796648026592154e-59,3.7456733172864215e-81,1.4996182590699889e-63,6.814628705903463e-71,2.495036230404333e-34,4.904224115051739e-52,1.3406263634108643e-49
4.441521792424146e-20,0.1081582643956193,0.0,0.026855697049407802,0.031075110263183783,0.3194096818763488,0.3504847921395214,0.20701222018021181,0.09201819554069651,9.772076409580197e-103,5.1587290591402374e-45,1.454558675456303e-14,1.9144360364254216e-41,1.5302749404758828e-72,1.8141083467324958e-71,5.3756079382801696e-30,1.6579405654782075e-50,5.122596906944436e-35,8.636858625417195e-54,9.644089604917723e-30,3.175164498416539e-21,3.7441148859562737e-87,1.6805072436419696e-17,2.564960828578731e-55,2.5583978170422807e-46,1.1689923573112774e-78,1.454558993024109e-14,2.7054992086659417e-67,9.475152320746636e-15,3.238663179473909e-15,2.7893924135645316e-15,2.5729198101799996e-15,2.1311246721274807e-15,1.0363722246510069e-15,5.194547160621089e-16,7.3150618034398915e-25,1.0498551002050133e-15,1.408785995871675e-33,2.056001857088633e-24,6.169448767521474e-24,1.0356221943212416e-15,1.0229398465589353e-15,2.1470056586321916e-38,5.0197489380582e-45,1.4093618426795516e-25,3.225600583847043e-29,1.1610753009147583e-34,1.413700250156384e-48,2.565616463859727e-18,7.288117196386526e-16,4.38803350673355e-16,6.686328695004177e-27,2.3924134475129543e-28,1.544607647685552e-43,6.549784561446476e-21,4.071399632326767e-29,2.8637865599677e-28,5.181861104073059e-16,9.215282549644582e-58,5.993083732433207e-80,2.402675304165624e-62,2.180768182981239e-69,9.980349384158981e-34,3.9234729878317106e-51,2.1450801181884857e-48
8.883103827660184e-20,0.1081582643956193,0.0,0.02685569704938333,0.031075110263183135,0.31940968187634244,0.35048479213950323,0.20701222018020865,0.09201819554068703,3.61800584849313e-101,4.127048553481426e-44,2.90913707989339e-14,1.5315690724936642e-40,1.4208104024525604e-71,5.805258595254345e-70,2.1502885389191247e-29,1.3263711039987067e-49,2.0490596069165194e-34,6.909596237358235e-53,3.8576750838574877e-29,6.350372063341767e-21,1.1981447510359209e-85,3.3610372809297286e-17,2.0520011336021923e-54,2.0467425482860368e-45,3.740847641367295e-77,2.9091377150317783e-14,4.3288771890883036e-66,1.8950432834534527e-14,6.477370268167658e-15,5.578822692364964e-15,5.145874511384803e-15,4.2622782328751896e-15,2.072758514691368e-15,1.0389164671809791e-15,2.9260544952928034e-24,2.0997244401983028e-15,1.1270421738326234e-32,8.224091094142801e-24,2.4678045893337553e-23,2.071258435357279e-15,2.0458935675312298e-15,8.588107142957777e-38,4.0158456552524415e-44,5.636215006401053e-25,2.5799554044136636e-28,1.3975857166954908e-33,6.788652017171261e-47,5.131268135288162e-18,1.4576333243888201e-15,8.776126480904613e-16,2.6745586850453554e-26,9.56975113947589e-28,1.2357119677657292e-42,1.3099658515486746e-20,1.6285764254097627e-28,1.145526276897496e-27,1.0363792496728162e-15,2.948947247654676e-56,9.58872178108041e-79,3.875702526616694e-61,6.978582373340987e-68,3.992181493346206e-33,3.138816551824092e-50,3.43219055263924e-47
1.7766267898132262e-19,0.1081582643956193,0.0,0.026855697049334385,0.031075110263181837,0.31940968187632973,0.3504847921394669,0.20701222018020235,0.09201819554066808,1.786150195713021e-99,3.301664965461013e-43,5.81829388876312e-14,1.2252633592632484e-39,1.7657428904272177e-70,1.857700657838912e-68,8.60138570649837e-29,1.0611078363753083e-48,8.196280116129274e-34,5.527720725029649e-52,1.5430778816801482e-28,1.270078719319172e-20,3.8341079839600166e-84,6.722097355500347e-17,1.6416138952762851e-53,1.6374037614219698e-44,1.1970827845474065e-75,5.818295159038078e-14,6.926266266206816e-65,3.790099289106323e-14,1.2954784389884745e-14,1.1157683343467593e-14,1.029178389307359e-14,8.524585303369873e-15,4.145531120274575e-15,2.077839937635595e-15,1.1704277580349223e-23,4.1994631202569076e-15,9.016390917300936e-32,3.2896531744322274e-23,9.87126839312161e-23,4.1425309174272135e-15,4.091801008622413e-15,3.4352581139018537e-37,3.212694150246476e-43,2.2534663553032845e-24,2.0630880160307855e-27,1.8675541120511476e-32,3.620928262816016e-45,1.0262572704242351e-17,2.915276533396673e-15,1.7552312279596027e-15,1.0698289154458266e-25,3.827919926216393e-27,9.885922475503394e-42,2.619940808632902e-20,6.514338881076678e-28,4.58212841351283e-27,2.0727655294456607e-15,9.43672213384977e-55,1.5341089711452233e-77,6.53923275621425e-60,2.2331566228121285e-66,1.5968816227614015e-32,2.5110695985747044e-49,5.491554816765937e-46
3.553259603907642e-19,0.1081582643956193,0.0,0.026855697049236498,0.03107511026317924,0.31940968187630425,0.3504847921393943,0.20701222018018972,0.09201819554063018,1.3759056337932283e-97,2.6413424214932256e-42,1.1636607506484807e-13,9.802139341210283e-39,3.42570517935259e-69,5.944670791825783e-67,3.4407130869578625e-28,8.4889623835975e-48,3.278520384163041e-33,4.422194074147034e-51,6.172327220822978e-28,2.5401617452889625e-20,1.2269217198178152e-82,1.3444217504621973e-16,1.3132963115982671e-52,1.3099269060556319e-43,3.8306833959661445e-74,1.1636610047014528e-13,1.1082076233431252e-63,7.580210911993278e-14,2.590961241063727e-14,2.2315405019685485e-14,2.058360257356789e-14,1.70491992403563e-14,8.291076433450923e-15,4.155686751412337e-15,4.6817229928704787e-23,8.398940480662221e-15,7.213134172959174e-31,1.3158646199713796e-22,3.9485172611649346e-22,8.285075881558521e-15,8.183615887391157e-15,1.374105100407022e-36,2.5701629851046445e-42,9.005649965195142e-24,1.649055378067876e-26,2.6917199122134108e-31,2.0846231854567507e-43,2.0525186746540108e-17,5.830562949442451e-15,3.510468327837603e-15,4.279326544620768e-25,1.5311718649441003e-26,7.909025730122103e-41,5.23989138790605e-20,2.6057422157985842e-27,1.8328560265987067e-26,4.145538093958643e-15,3.019765639601774e-53,2.4542826656985772e-76,1.4381383013553123e-58,7.146056131083174e-65,6.387549961529588e-32,2.008863969554082e-48,8.786527784923348e-45
7.106525232096472e-19,0.1081582643956193,0.0,0.02685569704904072,0.03107511026317404,0.31940968187625335,0.3504847921392491,0.2070122201801645,0.09201819554055436,1.6034413325132584e-95,2.1130781168750565e-41,2.327323474185708e-13,7.841724558899426e-38,1.002503906708737e-67,1.9022992655473427e-65,1.3764067285224506e-27,6.791299191621635e-47,1.311409821209448e-32,3.5377622569792662e-50,2.4689340253876823e-27,5.080327797227742e-20,3.9261609673730828e-81,2.6888457802786806e-16,1.0506391274328445e-51,1.0479430960748457e-42,1.225821658727926e-72,2.3273239822822823e-13,1.7731362127790106e-62,1.5160432604092347e-13,5.181926756141576e-14,4.463084986821254e-14,4.1167239603023383e-14,3.409842629831746e-14,1.6582167467843317e-14,8.311379870435942e-15,1.8726916219870744e-22,1.6797895202625252e-14,5.7705159594386195e-30,5.263465202945731e-22,1.5794088026384202e-21,1.6570165809786906e-14,1.636724563127416e-14,5.496417193809808e-36,2.0561475487902911e-41,3.5956906943771466e-23,1.3169799835371434e-25,4.0648787032547205e-30,1.258205498422381e-41,4.105043444869408e-17,1.1661135773654286e-14,7.020942288152491e-15,1.71173279438447e-24,6.124695251609347e-26,6.327650084340549e-40,1.047979520687112e-19,1.0422982409670012e-26,7.331433428781418e-26,8.291083242853792e-15,9.66327337229911e-52,2.453133446775017e-76,9.421519827032147e-57,2.2866914042930032e-63,2.555029014393848e-31,1.6070972884511407e-47,1.4058477058434522e-43
1.4213056488474135e-18,0.1081582643956193,0.0,0.026855697048649166,0.03107511026316365,0.31940968187615154,0.3504847921389586,0.20701222018011403,0.09201819554040273,2.0448866792293093e-93,1.6904641654102183e-40,4.654648921231723e-13,6.2733850400031425e-37,3.198644614568696e-66,6.087365171776851e-64,5.5065835907794004e-27,5.433234119499756e-46,5.245642619928992e-32,2.8302126046490864e-49,9.875742361547374e-27,1.0160659901102095e-19,1.256373343793581e-79,5.377693839880276e-16,8.40512133207756e-51,8.383551252893692e-42,3.92263415496815e-71,4.654649937386099e-13,2.8370211490179297e-61,3.032086977359371e-13,1.0363857430006674e-13,8.926174554997706e-14,8.233451233580202e-14,6.81968771501933e-14,3.3164351168786686e-14,1.6622764074364236e-14,7.490771599164195e-22,3.359580465116097e-14,4.6164162886466505e-29,2.105387443926583e-21,6.317638345999034e-21,3.3140345666106713e-14,3.273450506442225e-14,2.198567309129314e-35,1.6450285099816396e-40,1.4330448797797665e-22,1.0499766000987586e-24,6.295101461176857e-29,7.790802919173568e-40,8.210100832324321e-17,2.3322281390558987e-14,1.4041889251017948e-14,6.846935530342791e-24,2.4498796613386096e-25,5.062792078253415e-39,2.0959613486476353e-19,4.169195848944682e-26,2.932575235982176e-25,1.6582173620120816e-14,3.092251235378083e-50,2.450837532124523e-76,9.998496566447862e-55,7.3170861954166225e-62,1.0220168802596262e-30,1.2856847503298546e-46,2.2493590832018067e-42
2.8426119001229457e-18,0.1081582643956193,0.0,0.026855697047866056,0.031075110263142868,0.31940968187594787,0.3504847921383777,0.2070122201800131,0.09201819554009949,2.6171448060131805e-91,1.352372001150826e-39,9.309299815209991e-13,5.018710442767284e-36,1.0234734511128085e-64,1.9479581497262506e-62,2.2033891268525295e-26,4.346894085762573e-45,2.0982577149907303e-31,2.264171203343429e-48,3.950298185319559e-26,2.032132410883798e-19,4.0203976349046635e-78,1.0755389958957982e-15,6.724100390693475e-50,6.706843915023351e-41,1.2552437638697665e-69,9.309301847362364e-13,4.5392363932023367e-60,6.064171925382964e-13,2.072771735257467e-13,1.7852356085504737e-13,1.6466905249683014e-13,1.3639376579776154e-13,6.632872509930586e-14,3.3245524345750043e-14,2.996309871136731e-21,6.719162356667094e-14,3.69313455561974e-28,8.42155264628232e-21,2.5270554367678024e-20,6.628070537819851e-14,6.546902371224669e-14,8.794458927328881e-35,1.3167391980843947e-39,5.690746549438099e-22,8.342650803503122e-24,9.857088288053125e-28,4.878747763770479e-38,1.6420246995336475e-16,4.664457249829196e-14,2.808377934569269e-14,2.738775082482466e-23,9.799521785364327e-25,4.0512938576201676e-38,4.19192926123872e-19,1.6676790572173703e-25,1.1730304672798977e-24,3.316435469256184e-14,9.895210115806366e-49,2.4463018260987974e-76,1.2249101849605602e-52,2.3412542446450094e-60,4.0881058184061546e-30,1.0285577272135921e-45,3.598977214666001e-41
4.263918151398478e-18,0.1081582643956193,0.0,0.026855697047082946,0.031075110263122086,0.3194096818757442,0.35048479213779676,0.2070122201799122,0.09201819553979625,1.6661397570210416e-90,4.014854942801243e-39,1.3963950709074504e-12,1.4537332578753944e-35,4.5279846961851744e-64,9.112983273312786e-62,4.6833058065385775e-26,1.2429983197661614e-44,4.4587980612436375e-31,6.721759204605904e-48,8.394384406530577e-26,3.0481988316561043e-19,1.9234307578021464e-77,1.6133086077910205e-15,1.996217584034963e-49,1.917738446329376e-40,5.872310668190783e-69,1.3963953757107262e-12,1.7301296453506687e-59,9.096254387531916e-13,3.109157584998067e-13,2.677854001045451e-13,2.4700358735332944e-13,2.0459064138914892e-13,9.949310555845568e-14,4.986827648066988e-14,6.36715948090685e-21,1.0078744250061947e-13,1.0560057879423279e-27,1.789580133074102e-20,5.369992270084632e-20,9.942106508974248e-14,9.82035421415994e-14,1.868886485495114e-34,3.767275335057638e-39,1.2032487968863608e-21,2.3761579543165905e-23,3.604374449429771e-27,2.7081192791077083e-37,2.4630424546456823e-16,6.99668634799479e-14,4.212566560931239e-14,5.81989759399682e-23,2.0823985777377395e-24,1.1667287251951796e-37,6.287901430499843e-19,3.543818603422469e-25,2.4926899760167198e-24,4.9746536082909876e-14,4.629200199305383e-48,1.4650213148314228e-72,6.724947661207422e-52,1.1037002145663958e-59,8.68728662136267e-30,2.941049890678248e-45,1.3721103316945314e-40
5.685224402674011e-18,0.1081582643956193,0.0,0.026855697046299837,0.031075110263101304,0.31940968187554053,0.35048479213721584,0.20701222017981127,0.092018195539493,7.628711828055341e-90,8.748158284777258e-39,1.861860160282525e-12,3.1016925895433725e-35,1.546865288755758e-63,2.939914771084035e-61,7.990892891290494e-26,2.6219788483177066e-44,7.6061853007527745e-31,1.4646360655543023e-47,1.4319832889901108e-25,4.0642652524271285e-19,6.365893005813541e-77,2.1510782196736946e-15,4.349653385776611e-49,4.045066198736914e-40,1.8944501877951078e-68,1.8618605666620794e-12,4.649902210517468e-59,1.212833436380827e-12,4.1455432922224863e-13,3.570472633008788e-13,3.293381169053003e-13,2.727875039243578e-13,1.326574925462342e-13,6.649102047912866e-14,1.0861626172577003e-20,1.3438326145300653e-13,2.227422210631298e-27,3.0528133624085514e-20,9.160573872449875e-20,1.3256142480073864e-13,1.3093806035248039e-13,3.188286104950913e-34,7.953815434527829e-39,2.043189684186731e-21,4.994281266317735e-23,9.097269285100939e-27,1.0169791740512053e-36,3.2840633485691233e-16,9.328915433552622e-14,5.616754804187813e-14,9.928061087389384e-23,3.552327165369919e-24,2.47668655279826e-37,8.383877856431004e-19,6.045338346664566e-25,4.2522360498029356e-24,6.632871779116501e-14,1.4934136615399074e-47,3.4509245030065506e-72,3.3888468677273186e-51,3.5923995158056446e-59,1.4819590173433557e-29,6.203561633847829e-45,3.6917647863032554e-40
8.527836905225076e-18,0.1081582643956193,0.0,0.026855697044733624,0.03107511026305974,0.31940968187513324,0.35048479213605394,0.2070122201796094,0.0920181955388865,1.0106173708413099e-88,2.5393206813026085e-38,2.792790339005977e-12,8.661183024055916e-35,9.508049664704916e-63,1.6182669382886053e-60,1.6550050359583806e-25,7.162260047060575e-44,1.5747641263949176e-30,4.2513870125567863e-47,2.964739635961296e-25,6.096398093966168e-19,3.7142957661558795e-76,3.2266174434095925e-15,1.2625702963549239e-48,1.1048332100483407e-39,1.042794211289929e-67,2.792790948510485e-12,1.875007123088697e-58,1.8192488482176504e-12,6.218314372194635e-13,5.355710459030261e-13,4.940071635598397e-13,4.091811983527319e-13,1.9898628184407726e-13,9.973648938028533e-14,2.248762062248238e-20,2.0157489940105484e-13,6.083781421271406e-27,6.320462748209314e-20,1.896579989874349e-19,1.988421442214453e-13,1.964070962615026e-13,6.602304629556911e-34,2.1801047401401938e-38,4.197943039489199e-21,1.3560935252933925e-22,3.1592699740324167e-26,7.332006465331194e-36,4.926112503016024e-16,1.3993373575078443e-13,8.425130391576397e-14,2.0554790377996687e-22,7.354642543043558e-24,6.848585202978138e-37,1.2575840698437293e-18,1.251610724939763e-24,8.803715033699215e-24,9.949308195378401e-14,8.220448402762448e-47,4.765681415250186e-72,4.228165949230131e-50,2.0190250831653054e-58,3.068245987513052e-29,1.6944028721480708e-44,1.493197954556395e-39
1.1370449407776141e-17,0.1081582643956193,0.0,0.02685569704316741,0.031075110263018176,0.31940968187472596,0.35048479213489203,0.20701222017940754,0.09201819553828,4.6564809391995536e-88,5.553208172688923e-38,3.723720517687596e-12,1.8425563016048635e-34,3.1917017376705043e-62,5.193450424721987e-60,2.81568098725004e-25,1.498740505944298e-43,2.6782613888073717e-30,9.297304304949022e-47,5.0422457123299775e-25,8.12853093550049e-19,1.235791182618713e-75,4.302156667099346e-15,2.761098958273422e-48,2.3116809329104894e-39,3.346604884012979e-67,3.723721330273809e-12,5.0723957183317256e-58,2.4256633459121513e-12,8.29108492808412e-13,7.140949165876107e-13,6.586761907077393e-13,5.455748447689021e-13,2.653150951500012e-13,1.3298192836081302e-13,3.824555734895262e-20,2.6876653741690833e-13,1.2729306540147919e-26,1.0749452217627697e-19,3.2255849887843986e-19,2.651228636401375e-13,2.618761313671264e-13,1.123206962049243e-33,4.5809621281322306e-38,7.087946820181338e-21,2.8226612462525303e-22,7.853042378265582e-26,2.6859559041055667e-35,6.568173199996818e-16,1.8657831670240508e-13,1.1233504570150734e-13,3.4958315658699733e-22,1.250832100622777e-23,1.4464394637072074e-36,1.676781919373748e-18,2.1286623206595684e-24,1.4972813805836903e-23,1.326574472854614e-13,2.6381611041041453e-46,8.203840454248856e-72,1.8848999999590414e-49,6.566126175588032e-58,5.2183468311677e-29,3.545291976323111e-44,4.0446636724331555e-39
1.4213061910327205e-17,0.1081582643956193,0.0,0.026855697041601193,0.031075110262976612,0.3194096818743187,0.3504847921337301,0.20701222017920567,0.0920181955376735,1.7020635203648447e-87,1.0418574578158075e-37,4.654650696324392e-12,3.393380669060493e-34,8.625384570093176e-62,1.3570320416920866e-59,4.303196702672531e-25,2.728692076646409e-43,4.091778293462936e-30,1.74430086642764e-46,7.703412206444702e-25,1.0160663777029762e-18,3.3321444749941913e-75,5.377695890739658e-15,5.180197557521226e-48,4.2083273076795906e-39,8.744571887466857e-67,4.6546517119459735e-12,1.138625947419708e-57,3.032076864169812e-12,1.0363854922456598e-12,8.926188816630985e-13,8.233451969556694e-13,6.81968439743442e-13,3.316439341788564e-13,1.6622733528355646e-13,5.843057630959743e-20,3.3595817550541015e-13,2.3173217372296253e-26,1.6422734718595893e-19,4.927963674780507e-19,3.3140358305667114e-13,3.273451656119662e-13,1.7167541931022336e-33,8.391284301443653e-38,1.0748827510848491e-20,5.111468325212075e-22,1.6579110476633537e-25,7.96112486281944e-35,8.210246263982132e-16,2.3322289715726715e-13,1.4041877239281973e-13,5.340840807038366e-22,1.9109888500511765e-23,2.6507056689006064e-36,2.0959814460423987e-18,3.2521154688267053e-24,2.2875076636766564e-23,1.6582181386970162e-13,6.893430464066393e-46,1.4354971794619502e-71,6.761644778495614e-49,1.736072677547569e-57,7.972555068390812e-29,6.45413339971824e-44,9.086213816766946e-39
