Time (s),Volume (m^3),Ne,X(1),NH3(2),NH2OH(3),HNO3(4),CH3OH(5),H2O(6),N2(7),O2(8),NO2(9),NO(10),N2O(11),CO2(12),H2(13),CO(14),CH4(15),C2H6(16),CH2O(17),CH3(18),C3H8(19),H(20),C2H5(21),HCO(22),CH3CHO(23),OH(24),C2H4(25),H2OX(30),H3NOX(205),HX(26),HNO3X(208),CH4OX(211),H2NOX(204),HOX(29),HNOX(512),H2NO(88),NX(539),HNX(511),OX(27),H2NO3(231),CH3OX(210),CH2OX(659),CHOX(675),CH2X(34),CHX(35)
6.332114431734727e-09,0.045450764422602166,0.0,0.010412476897340164,0.031075110263184432,0.3190392975367162,0.3502598417611257,0.2069043937358933,0.0920277613452679,0.0,5.283744228566035e-31,4.64130302314574e-13,5.0667847225429205e-33,0.0,3.637658976025047e-45,2.4931111393461135e-06,8.0104089455409e-36,1.8579026581703303e-39,1.1696082309399821e-59,1.317970602796138e-19,3.200647407775566e-30,3.051892784235241e-95,5.0252258753050115e-21,9.797908949685267e-66,1.4544510686854375e-32,5.207992025235245e-62,4.529647709521923e-13,5.718204372456915e-59,1.4979010764958012e-06,0.00028627888470773383,0.00016808327258198026,0.00022495037794999852,2.0792777424823268e-05,6.388869500065304e-05,1.7743665000244486e-09,8.947562009995143e-06,8.765845569710149e-15,3.822127154831344e-06,7.4470707558481715e-06,2.0379886228980646e-07,2.743672806682768e-23,8.702333076783852e-05,6.674061701880232e-13,1.0254516096166361e-08,2.0024215302169323e-17,8.094546785561395e-11
6.343619769742636e-09,0.045450764422602166,0.0,0.010411071309488313,0.031075110263184432,0.3190386673828319,0.3502594544963631,0.2069042504114501,0.09202779882922985,0.0,5.287575834196698e-31,4.649733524276596e-13,5.122052299322756e-33,0.0,3.677138738719701e-45,2.5055277053550893e-06,8.067897686015481e-36,1.8647247487061872e-39,1.1759945641531598e-59,1.322639576579986e-19,3.206461686103391e-30,3.079717178140651e-95,5.0639372390720866e-21,9.851407776202617e-66,1.4648865725277462e-32,5.264515520250759e-62,4.5376777361600776e-13,5.759433427097968e-59,1.497705575885871e-06,0.0002867825808031496,0.0001683287512023811,0.0002253376427117183,2.0789970711984058e-05,6.395252237759383e-05,1.7737905566522666e-09,8.97334256537248e-06,8.797457028325649e-15,3.831664585440193e-06,7.474383181840757e-06,2.033610810401577e-07,2.750780008004464e-23,8.716939626666528e-05,6.702873629871617e-13,1.0319922918763701e-08,2.011747565428531e-17,8.119297651261897e-11
6.355125107750544e-09,0.045450764422602166,0.0,0.010409666218065746,0.031075110263184432,0.31903803737693187,0.35025906730487,0.20690410712640195,0.09202783635520065,0.0,5.2913910034706665e-31,4.658164016087145e-13,5.177846370127947e-33,0.0,3.716973661651681e-45,2.517980509468944e-06,8.125692209525369e-36,1.871559777762619e-39,1.1824041000877964e-59,1.3273163794276067e-19,3.2122759604041546e-30,3.107744136522535e-95,5.102892456776368e-21,9.90510097351348e-66,1.4753775581739608e-32,5.321547511652679e-62,4.545707056217755e-13,5.80088349493737e-59,1.4975101462481695e-06,0.00028728622879115615,0.00016857399199915487,0.00022572483420400916,2.0787164154260415e-05,6.40161913096085e-05,1.7732152303281771e-09,8.999137636964522e-06,8.829124412173971e-15,3.841201141661379e-06,7.501740534030569e-06,2.0292527133320368e-07,2.757907735949783e-23,8.731542194216622e-05,6.731744500717432e-13,1.0385602704152187e-08,2.0210957760504812e-17,8.144067543755239e-11
6.3666304457584524e-09,0.045450764422602166,0.0,0.010408261622988328,0.031075110263184432,0.319037407518962,0.3502586801866235,0.20690396388071622,0.09202787392311447,0.0,5.29518984538405e-31,4.666594498579153e-13,5.2341711662165997e-33,0.0,3.7571662805612775e-45,2.530469569241326e-06,8.183793571283344e-36,1.878407748986704e-39,1.1888368808012697e-59,1.332001009204697e-19,3.218090230678964e-30,3.1359747633002993e-95,5.142092652605899e-21,9.958988893933956e-66,1.4859242169054204e-32,5.379091630075621e-62,4.553735669797479e-13,5.84255535092762e-59,1.4973147875206282e-06,0.00028778982868158266,0.00016881899496074373,0.00022611195244967103,2.0784357764919838e-05,6.407970200489734e-05,1.7726405156999637e-09,9.024947140542841e-06,8.860847716122359e-15,3.85073681447354e-06,7.529142741748225e-06,2.0249141941662196e-07,2.765056119777006e-23,8.74614078131749e-05,6.760674289640736e-13,1.0451555953878936e-08,2.030466144096683e-17,8.168856382156089e-11
6.378135783766361e-09,0.045450764422602166,0.0,0.010406857524170877,0.031075110263184432,0.3190367778088682,0.3502582931416008,0.2069038206743606,0.09202791153290535,0.0,5.298972467946198e-31,4.675024971754379e-13,5.291030945819832e-33,0.0,3.797719144576755e-45,2.5429949020706845e-06,8.24220282813327e-36,1.885268666035191e-39,1.1952929483508748e-59,1.3366934637779633e-19,3.223904496928924e-30,3.164410166395984e-95,5.181538953594177e-21,1.0013071889779452e-65,1.4965267402981667e-32,5.437151525323985e-62,4.561763577001729e-13,5.8844497712846535e-59,1.4971194996412837e-06,0.0002882933804839974,0.00016906376007667164,0.00022649899747149911,2.078155155701638e-05,6.414305467177755e-05,1.7720664070175139e-09,9.050770992049495e-06,8.892626935038863e-15,3.860271594945035e-06,7.556589734292958e-06,2.0205951165473203e-07,2.7722252893394596e-23,8.760735389851716e-05,6.789662971905944e-13,1.051778316905074e-08,2.0398586514677068e-17,8.193664085769293e-11
6.389641121774269e-09,0.045450764422602166,0.0,0.010405453921527136,0.031075110263184432,0.31903614824659604,0.3502579061697791,0.20690367750730287,0.09202794918450731,0.0,5.302738978190522e-31,4.683455435614589e-13,5.348429994262623e-33,0.0,3.838634816259939e-45,2.555556525200566e-06,8.30092103854918e-36,1.892142532574504e-39,1.201772344793824e-59,1.3413937410151192e-19,3.2297187591551405e-30,3.1930514577415084e-95,5.2212324896190384e-21,1.0067350313364662e-65,1.507185320222778e-32,5.495730866437256e-62,4.569790777932953e-13,5.926567533487369e-59,1.496924282548232e-06,0.0002887968842077091,0.00016930828733754,0.00022688596929228426,2.0778745543394032e-05,6.420624951868184e-05,1.7714928987196418e-09,9.076609107596867e-06,8.924462063792346e-15,3.869805474232928e-06,7.584081440933823e-06,2.0162953452755696e-07,2.779415375087023e-23,8.775326021701125e-05,6.818710522818274e-13,1.0584284850334725e-08,2.0492732799515084e-17,8.218490574090212e-11
6.401146459782178e-09,0.045450764422602166,0.0,0.01040405081496981,0.031075110263184432,0.3190355188320912,0.35025751927113574,0.20690353437951114,0.09202798687785431,0.0,5.306489482185257e-31,4.691885890161541e-13,5.406372624084957e-33,0.0,3.8799158716518684e-45,2.5681544557199165e-06,8.359949262634386e-36,1.8990293522807363e-39,1.2082751121872462e-59,1.3461018387848887e-19,3.2355330173587175e-30,3.2218997532858974e-95,5.261174393401534e-21,1.0121824517003593e-65,1.517900148844205e-32,5.5548333417553775e-62,4.577817272693567e-13,5.968909416277188e-59,1.4967291361798626e-06,0.0002893003398617672,0.00016955257673502387,0.00022727286793481263,2.077593973668996e-05,6.426928675415673e-05,1.7709199855940544e-09,9.10246140346758e-06,8.9563530972525e-15,3.879338443582033e-06,7.611617790910893e-06,2.012014746307391e-07,2.786626508067626e-23,8.789912678746763e-05,6.847816917723581e-13,1.0651061497959063e-08,2.0587100112241164e-17,8.243335766805045e-11
6.412651797790086e-09,0.045450764422602166,0.0,0.010402648204410543,0.031075110263184432,0.31903488956529946,0.35025713244564793,0.20690339129095361,0.09202802461288025,0.0,5.310224085044088e-31,4.700316335397001e-13,5.4648631751632454e-33,0.0,3.921564900318541e-45,2.5807887105633835e-06,8.419288562120582e-36,1.905929128839653e-39,1.2148012925881878e-59,1.350817754957003e-19,3.241347271540756e-30,3.250956173002531e-95,5.3013658005047846e-21,1.0176494853009546e-65,1.528671418621602e-32,5.614462658984252e-62,4.58584306138594e-13,6.011476199657596e-59,1.4965340604749304e-06,0.00028980374745496326,0.0001697966282618684,0.0002276596934218658,2.077313414933783e-05,6.433216658686115e-05,1.7703476622994723e-09,9.128327796114345e-06,8.988300030289821e-15,3.888870494323922e-06,7.639198713436428e-06,2.0077531867549693e-07,2.793858819928753e-23,8.804495362868905e-05,6.876982132007922e-13,1.071811361171361e-08,2.0681688268507076e-17,8.268199583791194e-11
6.424157135797994e-09,0.045450764422602166,0.0,0.010401246089759935,0.031075110263184432,0.31903426044616595,0.3502567456932927,0.2069032482415988,0.09202806238951894,0.0,5.3139428909366565e-31,4.708746771322724e-13,5.523906014831991e-33,0.0,3.963584505396695e-45,2.5934593065116157e-06,8.478940000366945e-36,1.9128418659466866e-39,1.2213509280536123e-59,1.3555414874022013e-19,3.247161521702359e-30,3.280221840896372e-95,5.341807849332823e-21,1.023136167369512e-65,1.5394993223081643e-32,5.674622545261311e-62,4.593868144112412e-13,6.054268664893698e-59,1.4963390553721658e-06,0.000290307106995832,0.00017004044191188227,0.00022804644577622087,2.0770328793570955e-05,6.439488922556485e-05,1.7697759233409284e-09,9.154208202159856e-06,9.020302857775623e-15,3.898401617875979e-06,7.66682413769605e-06,2.0035105348723217e-07,2.8011124429189416e-23,8.81907407594705e-05,6.906206141097347e-13,1.0785441690950592e-08,2.0776497082861062e-17,8.293081945117527e-11
6.435662473805903e-09,0.045450764422602166,0.0,0.010399844470927542,0.031075110263184432,0.31903363147463637,0.35025635901404745,0.20690310523141534,0.09202810020770422,0.0,5.317646003098975e-31,4.717177197940472e-13,5.5835055380057564e-33,0.0,4.005977303639679e-45,2.6061662601915698e-06,8.53890464235924e-36,1.9197675673069353e-39,1.2279240606403994e-59,1.3602730339922303e-19,3.252975767844629e-30,3.3096978850112086e-95,5.382501681129423e-21,1.0286425331372216e-65,1.5503840529509613e-32,5.7353167472212005e-62,4.601892520975281e-13,6.097287594511747e-59,1.4961441208101323e-06,0.0002908104184926524,0.00017028401767993188,0.00022843312502065008,2.0767523681425477e-05,6.445745487914681e-05,1.7692047634253485e-09,9.180102538396661e-06,9.05236157458204e-15,3.907931805740459e-06,7.694493992849889e-06,1.99928666003982e-07,2.808387509889285e-23,8.833648819859918e-05,6.935488920457607e-13,1.0853046234585256e-08,2.0871526368756138e-17,8.317982771044701e-11
6.447167811813811e-09,0.045450764422602166,0.0,0.010398443347821877,0.031075110263184432,0.3190330026506557,0.35025597240788925,0.2069029622603721,0.0920281380673698,0.0,5.321333523843647e-31,4.725607615252004e-13,5.643666167301369e-33,0.0,4.0487459254633834e-45,2.6189095880768086e-06,8.599183554708917e-36,1.9267062366351634e-39,1.234520732405348e-59,1.3650123925998433e-19,3.2587900099686656e-30,3.339385437436894e-95,5.4234484399769035e-21,1.0341686178352048e-65,1.561325803890769e-32,5.796549031061548e-62,4.609916192076816e-13,6.14053377229872e-59,1.4959492567275076e-06,0.0002913136819534481,0.0001705273555619364,0.000228819731177921,2.0764718824743428e-05,6.451986375659381e-05,1.7686341772941983e-09,9.20601072178704e-06,9.084476175582008e-15,3.917461049503542e-06,7.722208208033723e-06,1.9950814327578234e-07,2.815684154294931e-23,8.84821959648545e-05,6.964830445593707e-13,1.0920927741096547e-08,2.0966775938558556e-17,8.342901982025427e-11
6.4586731498217196e-09,0.045450764422602166,0.0,0.010397042720350415,0.031075110263184432,0.31903237397416945,0.3502555858747956,0.20690281932843824,0.09202817596844937,0.0,5.325005554569996e-31,4.73403802325908e-13,5.704392353160433e-33,0.0,4.0918930149922373e-45,2.6316893064878064e-06,8.659777805652236e-36,1.933657877655799e-39,1.2411409854051727e-59,1.369759561098801e-19,3.264604248075566e-30,3.3692856343165796e-95,5.464649272794934e-21,1.0397144566945114e-65,1.5723247687619092e-32,5.858323182608854e-62,4.617939157519242e-13,6.184007983301835e-59,1.4957544630635906e-06,0.00029181689738598906,0.00017077045555486666,0.00022920626427079646,2.0761914235175808e-05,6.458211606699881e-05,1.7680641601142267e-09,9.231932669462872e-06,9.116646655649291e-15,3.926989340834425e-06,7.749966712360095e-06,1.9908947246549734e-07,2.823002510196576e-23,8.862786407700799e-05,6.994230692049546e-13,1.0989086708527752e-08,2.106224560355567e-17,8.367839498704847e-11
6.470178487829628e-09,0.045450764422602166,0.0,0.010395642588419587,0.031075110263184432,0.3190317454451225,0.35025519941474353,0.20690267643558297,0.09202821391087654,0.0,5.328662195774131e-31,4.742468421963458e-13,5.765688573972055e-33,0.0,4.135421230105274e-45,2.644505431592251e-06,8.720688465049346e-36,1.9406224941029304e-39,1.2477848616965053e-59,1.3745145373638687e-19,3.270418482166434e-30,3.399399615853952e-95,5.506105329339304e-21,1.0452800849461223e-65,1.5833811414920801e-32,5.920643007384433e-62,4.625961417404752e-13,6.227711013828125e-59,1.4955597397579478e-06,0.000292320064797792,0.0001710133176567393,0.00022959272432203438,2.0759109924185594e-05,6.464421201955945e-05,1.7674947066613222e-09,9.257868298725517e-06,9.14887300965846e-15,3.936516671484418e-06,7.77776943491944e-06,1.986726408480688e-07,2.830342712261972e-23,8.877349255382336e-05,7.023689635407925e-13,1.1057523634487164e-08,2.1157935173962646e-17,8.39279524192082e-11
6.481683825837536e-09,0.045450764422602166,0.0,0.010394242951934808,0.031075110263184432,0.3190311170634602,0.35025481302771033,0.20690253358177582,0.09202825189458494,0.0,5.332303547058906e-31,4.750898811366895e-13,5.8275593361958695e-33,0.0,4.1793332424822623e-45,2.657357979405349e-06,8.781916604383417e-36,1.947600089720308e-39,1.2544524033358957e-59,1.3792773192708184e-19,3.276232712242361e-30,3.4297285263204783e-95,5.547817762200701e-21,1.0508655378209487e-65,1.5944951163021933e-32,5.983512330670501e-62,4.6339829718355e-13,6.271643651443973e-59,1.4953650867497954e-06,0.0002928231841961219,0.00017125594186660935,0.000229979111354388,2.0756305903050672e-05,6.470615182357657e-05,1.7669258116663934e-09,9.283817527045695e-06,9.181155232484903e-15,3.946043033286017e-06,7.805616304781176e-06,1.9825763580827796e-07,2.837704895767414e-23,8.891908141405636e-05,7.053207251289949e-13,1.1126239016148716e-08,2.1253844458931723e-17,8.417769132704153e-11
6.493189163845445e-09,0.045450764422602166,0.0,0.01039284381080044,0.031075110263184432,0.31903048882912727,0.35025442671367324,0.20690239076698638,0.09202828991950805,0.0,5.3359297071437305e-31,4.75932919147115e-13,5.890009174485346e-33,0.0,4.223631737649909e-45,2.670246965790132e-06,8.843463296759722e-36,1.9545906682613375e-39,1.2611436523798106e-59,1.3840479046964268e-19,3.28204693830445e-30,3.460273514062633e-95,5.589787726803453e-21,1.0564708505498317e-65,1.6056668877062083e-32,6.0469349975763145e-62,4.642003820913607e-13,6.315806684974662e-59,1.4951705039784354e-06,0.0002933262555879928,0.000171498328184567,0.00023036542539060553,2.0753502182866742e-05,6.476793568845263e-05,1.766357470453377e-09,9.309780272063346e-06,9.213493319004812e-15,3.955568418152056e-06,7.833507250994796e-06,1.978444448402123e-07,2.8450891965992464e-23,8.906463067645492e-05,7.082783515354847e-13,1.119523335025266e-08,2.1349973266557533e-17,8.442761092278906e-11
6.504694501853353e-09,0.045450764422602166,0.0,0.010391445164919839,0.031075110263184432,0.3190298607420688,0.3502540404726096,0.20690224799118453,0.09202832798557942,0.0,5.339540773874232e-31,4.767759562277977e-13,5.953042651811343e-33,0.0,4.268319415028127e-45,2.6831724064577587e-06,8.905329616904762e-36,1.9615942334890837e-39,1.2678586508846336e-59,1.3888262915184757e-19,3.287861160353792e-30,3.491035731509144e-95,5.6320163814042646e-21,1.062096058363542e-65,1.616896650510967e-32,6.110914873104452e-62,4.650023964741153e-13,6.360200904503928e-59,1.4949759913836677e-06,0.0002938292789801682,0.00017174047661173275,0.0002307516664534304,2.0750698774550196e-05,6.482956382369029e-05,1.765789678084121e-09,9.335756451587507e-06,9.245887264095202e-15,3.965092818074804e-06,7.861442202590945e-06,1.9743305554735841e-07,2.8524957512553535e-23,8.92101403597589e-05,7.112418403299675e-13,1.1264507133106167e-08,2.144632140388715e-17,8.467771042062691e-11
6.5161998398612616e-09,0.045450764422602166,0.0,0.010390047014195328,0.031075110263184432,0.31902923280222956,0.35025365430449656,0.20690210525434038,0.09202836609273239,0.0,5.343136844231821e-31,4.776189923789136e-13,6.016664359585945e-33,0.0,4.3133989879763694e-45,2.696134316967819e-06,8.967516641165371e-36,1.9686107891762647e-39,1.274597440906667e-59,1.3936124776157519e-19,3.293675378391484e-30,3.522016335178226e-95,5.6745048870909396e-21,1.0677411964927822e-65,1.6281845998160284e-32,6.17545584221716e-62,4.658043403420185e-13,6.404827101373506e-59,1.4947815489053586e-06,0.00029433225437916315,0.0001719823871502525,0.000231137834565601,2.074789568884094e-05,6.489103643889074e-05,1.7652224294322171e-09,9.361745983596194e-06,9.278337062633897e-15,3.974616225125122e-06,7.889421088582484e-06,1.9702345564129885e-07,2.859924696846654e-23,8.935561048270031e-05,7.142111890859036e-13,1.1334060860584005e-08,2.1542888676927052e-17,8.492798903666926e-11
6.52770517786917e-09,0.045450764422602166,0.0,0.010388649358528214,0.031075110263184432,0.3190286050095542,0.3502532682093115,0.20690196255642399,0.09202840424090043,0.0,5.346718014343182e-31,4.784620276006378e-13,6.0808789177865426e-33,0.0,4.358873183840035e-45,2.7091327127286416e-06,9.030025447507817e-36,1.97564033910525e-39,1.2813600645021292e-59,1.398406460868044e-19,3.299489592418621e-30,3.5532164856848195e-95,5.7172544077810844e-21,1.073406300168184e-65,1.6395309310135072e-32,6.240561809902793e-62,4.666062137052712e-13,6.449686068182683e-59,1.4945871764834137e-06,0.00029483518179124446,0.00017222405980329316,0.00023152392974985073,2.074509293630512e-05,6.495235374375232e-05,1.7646557199666062e-09,9.387748786236268e-06,9.310842709499536e-15,3.984138631451588e-06,7.917443837965523e-06,1.9661563294099636e-07,2.8673761710985993e-23,8.95010410640031e-05,7.171863953804721e-13,1.1403895028129164e-08,2.1639674890649253e-17,8.517844598897106e-11
6.539210515877078e-09,0.045450764422602166,0.0,0.010387252197818775,0.031075110263184432,0.31902797736398747,0.3502528821870316,0.20690181989740586,0.09202844243001686,0.0,5.3502843794896815e-31,4.793050618931463e-13,6.145690975080191e-33,0.0,4.4047447439969316e-45,2.7221676089976017e-06,9.092857115516923e-36,1.9826828870680625e-39,1.288146563727157e-59,1.4032082391561472e-19,3.3053038024362965e-30,3.584637347747829e-95,5.760266110220803e-21,1.0790914046203096e-65,1.6509358397879045e-32,6.306236701242376e-62,4.67408016574071e-13,6.494778598787846e-59,1.4943928740580262e-06,0.00029533806122243166,0.00017246549457503802,0.00023190995202890797,2.0742290527337914e-05,6.501351594806904e-05,1.7640895450011967e-09,9.413764777823296e-06,9.343404199571562e-15,3.993660029279679e-06,7.945510379720496e-06,1.9620957537250156e-07,2.8748503123526676e-23,8.964643212238319e-05,7.201674567945533e-13,1.1474010130753487e-08,2.1736679849001077e-17,8.542908049753084e-11
6.550715853884987e-09,0.045450764422602166,0.0,0.010385855531966288,0.031075110263184432,0.319027349865474,0.35025249623763416,0.20690167727725653,0.09202848066001497,0.0,5.35383603411659e-31,4.801480952566141e-13,6.211105208948241e-33,0.0,4.4510164239038186e-45,2.7352390208814235e-06,9.156012726395159e-36,1.98973843686637e-39,1.2949569806378036e-59,1.408017810361857e-19,3.311118008445603e-30,3.6162800901973553e-95,5.803541163983369e-21,1.0847965450796518e-65,1.6623995221159462e-32,6.372484461476233e-62,4.682097489586113e-13,6.540105488302027e-59,1.4941986415694074e-06,0.00029584089267849835,0.00017270669147068072,0.00023229590142549594,2.0739488472166144e-05,6.507452326172888e-05,1.7635238995379408e-09,9.439793876841437e-06,9.376021527730242e-15,4.003180410910923e-06,7.973620642813154e-06,1.9580527096742444e-07,2.8823472595678553e-23,8.979178367654851e-05,7.23154370912695e-13,1.1544406663038298e-08,2.1833903354912286e-17,8.567989178429302e-11
6.562221191892895e-09,0.045450764422602166,0.0,0.010384459360869024,0.031075110263184432,0.31902672251395825,0.3502521103610965,0.20690153469594674,0.09202851893082803,0.0,5.357373071842218e-31,4.809911276912168e-13,6.277126325811229e-33,0.0,4.497690993143004e-45,2.7483469633364866e-06,9.21949336296177e-36,1.9968069923114896e-39,1.301791357290041e-59,1.4128351723679736e-19,3.316932210447631e-30,3.648145885981938e-95,5.847080741467891e-21,1.090521756776633e-65,1.6739221742664182e-32,6.439309056070737e-62,4.690114108690824e-13,6.585667533094465e-59,1.4940044789578672e-06,0.00029634367616497315,0.00017294765049642106,0.0002326817779623329,2.073668678085098e-05,6.513537589471254e-05,1.7629587791728604e-09,9.465836001943306e-06,9.408694688856637e-15,4.012699768722078e-06,8.001774556195609e-06,1.9540270786216007e-07,2.889867152322168e-23,8.993709574519885e-05,7.261471353230814e-13,1.1615085119135046e-08,2.193134521030084e-17,8.593087907315042e-11
6.5737265299008035e-09,0.045450764422602166,0.0,0.010383063684424236,0.031075110263184432,0.3190260953093845,0.3502517245573959,0.20690139215344747,0.09202855724238926,0.0,5.360895585466988e-31,4.818341591971298e-13,6.343759061154031e-33,0.0,4.5447712354690175e-45,2.7614914511691374e-06,9.283300109651873e-36,2.003888557224381e-39,1.3086497357397575e-59,1.4176603230582983e-19,3.322746408443474e-30,3.680235912175793e-95,5.890886017897957e-21,1.096267074941607e-65,1.6855039928000016e-32,6.506714470785132e-62,4.698130023156704e-13,6.63146553079015e-59,1.4938103861641033e-06,0.0002968464116871402,0.00017318837165946125,0.00023306758166213181,2.0733885463290512e-05,6.519607405709182e-05,1.7623941794837474e-09,9.491891071949843e-06,9.441423677832634e-15,4.022218095164341e-06,8.029972048807325e-06,1.9500187429791783e-07,2.8974101308141174e-23,9.008236834702597e-05,7.291457476175147e-13,1.1686045992765898e-08,2.202900521608252e-17,8.618204158994711e-11
6.585231867908712e-09,0.045450764422602166,0.0,0.010381668502528172,0.031075110263184432,0.31902546825169736,0.3502513388265095,0.20690124964972972,0.09202859559463178,0.0,5.364403666982342e-31,4.826771897745283e-13,6.411008179651289e-33,0.0,4.592259948855351e-45,2.7746724990359906e-06,9.347434052515582e-36,2.0109831354356458e-39,1.3155321580427587e-59,1.4224932603176338e-19,3.3285606024342205e-30,3.71255134998605e-95,5.934958171320262e-21,1.1020325348048571e-65,1.6971451745691088e-32,6.574704711738476e-62,4.706145233085585e-13,6.6775002802693655e-59,1.4936163631288716e-06,0.0002973490992500406,0.0001734288549679999,0.00023345331254760062,2.0731084529222298e-05,6.52566179590281e-05,1.7618300956652067e-09,9.517959005850184e-06,9.47420848954093e-15,4.031735382762523e-06,8.05821304957611e-06,1.9460275861943086e-07,2.904976335864208e-23,9.022760150071347e-05,7.321502053913801e-13,1.1757289777224413e-08,2.2126883172178888e-17,8.643337856248052e-11
6.59673720591662e-09,0.045450764422602166,0.0,0.010380273815076103,0.031075110263184432,0.319024841340841,0.35025095316841487,0.2069011071847648,0.0920286339874888,0.0,5.367897407579584e-31,4.835202194235874e-13,6.478878475293096e-33,0.0,4.6401599455412587e-45,2.787890121444242e-06,9.411896279217106e-36,2.018090730785527e-39,1.3224386662547697e-59,1.4273339820317856e-19,3.334374792420959e-30,3.7450933847599824e-95,5.979298382603238e-21,1.107818171596598e-65,1.708845916717719e-32,6.643283805476666e-62,4.714159738579256e-13,6.723772581667261e-59,1.4934224097927954e-06,0.00029785173885847355,0.0001736691004312266,0.00023383897064144184,2.0728283988225906e-05,6.531700781077095e-05,1.7612665232894161e-09,9.544039722801522e-06,9.507049118865022e-15,4.041251624114282e-06,8.08649748741911e-06,1.9420534927340464e-07,2.9125659089164304e-23,9.037279522493678e-05,7.35160506243632e-13,1.1828816965376105e-08,2.222497887752153e-17,8.668488922050362e-11
6.608242543924529e-09,0.045450764422602166,0.0,0.01037887962196228,0.031075110263184432,0.31902421457675967,0.3502505675830891,0.20690096475852407,0.09202867242089335,0.0,5.371376897658619e-31,4.843632481444826e-13,6.547374771510961e-33,0.0,4.6884740520786325e-45,2.8011443327519713e-06,9.476687879033868e-36,2.025211347123904e-39,1.3293693024314312e-59,1.4321824860875586e-19,3.340188978404781e-30,3.777863205992253e-95,6.023907835435646e-21,1.113624020546974e-65,1.7206064166812137e-32,6.712455799039549e-62,4.722173539739475e-13,6.770283236373384e-59,1.4932285260968848e-06,0.00029835433051699655,0.0001739091080593185,0.00023422455596635282,2.072548384972538e-05,6.537724382265649e-05,1.7607034582615224e-09,9.570133142128985e-06,9.539945560689221e-15,4.050766811889321e-06,8.114825291243758e-06,1.938096348086897e-07,2.92017899203975e-23,9.051794953836322e-05,7.381766477767439e-13,1.1900628049659094e-08,2.2323292130063066e-17,8.693657279572773e-11
6.619747881932437e-09,0.045450764422602166,0.0,0.01037748592307997,0.031075110263184432,0.31902358795939745,0.35025018207050956,0.20690082237097915,0.09202871089477851,0.0,5.3748422268365565e-31,4.852062759373888e-13,6.616501921303987e-33,0.0,4.737205109378934e-45,2.8144351471684543e-06,9.54180994285562e-36,2.0323449883102907e-39,1.3363241086283022e-59,1.4370387703727599e-19,3.346003160386771e-30,3.8108620073321506e-95,6.068787716325165e-21,1.1194501168860604e-65,1.7324268721862155e-32,6.782224760028154e-62,4.73018663666796e-13,6.817033047031238e-59,1.4930347119824318e-06,0.0002988568742299271,0.0001741488778634358,0.00023461006854502567,2.0722684122991668e-05,6.543732620510613e-05,1.7601408960028116e-09,9.596239183325502e-06,9.572897809898654e-15,4.060280938828638e-06,8.143196389948772e-06,1.9341560387554016e-07,2.9278157279295945e-23,9.066306445965183e-05,7.411986275967079e-13,1.1972723522084704e-08,2.242182272678374e-17,8.718842852182451e-11
6.6312532199403455e-09,0.045450764422602166,0.0,0.010376092718321461,0.031075110263184432,0.31902296148869835,0.3502497966306536,0.20690068002210182,0.09202874940907727,0.0,5.378293483956209e-31,4.860493028024809e-13,6.686264807365382e-33,0.0,4.7863559727602014e-45,2.827762578754469e-06,9.60726356318355e-36,2.0394916582138362e-39,1.3433031269008596e-59,1.4419028327761948e-19,3.351817338368019e-30,3.844090986590824e-95,6.113939214596982e-21,1.1252964958438628e-65,1.744307481250421e-32,6.852594776671991e-62,4.738199029466396e-13,6.864022817537839e-59,1.4928409673906202e-06,0.00029935937000134344,0.00017438840985571516,0.000234995508400147,2.0719884817145028e-05,6.549725516862492e-05,1.7595788321465322e-09,9.622357766051666e-06,9.605905861379252e-15,4.0697939977437565e-06,8.171610712425077e-06,1.9302324522400282e-07,2.935476259909345e-23,9.080814000745352e-05,7.442264433129959e-13,1.2045103874238078e-08,2.2520570463697875e-17,8.744045563442818e-11
6.642758557948254e-09,0.045450764422602166,0.0,0.010374700007578048,0.031075110263184432,0.3190223351646064,0.35024941126349846,0.20690053771186392,0.09202878796372262,0.0,5.38173075709456e-31,4.868923287399345e-13,6.75666834220919e-33,0.0,4.8359295119941203e-45,2.841126641422602e-06,9.673049834129412e-36,2.0466513607133176e-39,1.3503063993044983e-59,1.4467746711876693e-19,3.357631512349608e-30,3.8775513457485184e-95,6.1593635223923265e-21,1.1311631926503173e-65,1.7562484421824394e-32,6.923569957896473e-62,4.746210718236429e-13,6.911253353043265e-59,1.492647292262858e-06,0.00029986181783508536,0.00017462770404926686,0.00023538087555439826,2.0717085941157428e-05,6.555703092380006e-05,1.7590172628069429e-09,9.648488810135595e-06,9.638969710017755e-15,4.079305981515975e-06,8.200068187556744e-06,1.926325477036782e-07,2.943160731931825e-23,9.095317620041089e-05,7.472600925385365e-13,1.2117769597278792e-08,2.2619535135861306e-17,8.769265337113783e-11
