Time (s),Volume (m^3),Ne,X(1),NH3(2),NH2OH(3),HNO3(4),CH3OH(5),H2O(6),N2(7),O2(8),NO2(9),NO(10),N2O(11),CO2(12),H2(13),CO(14),CH4(15),C2H6(16),CH2O(17),CH3(18),C3H8(19),H(20),C2H5(21),HCO(22),CH3CHO(23),OH(24),C2H4(25),H2OX(30),H3NOX(205),HX(26),HNO3X(208),CH4OX(211),H2NOX(204),HOX(29),HNOX(512),H2NO(88),NX(539),HNX(511),OX(27),H2NO3(231),CH3OX(210),CH2OX(659),CHOX(675),CH2X(34),CHX(35),CX(33),SX(708),HNOH(93)
2.45626732876679e-08,0.0521079599565058,0.0,0.010702984690846845,0.031075110263184432,0.3183370967389895,0.3499013931769724,0.20668907461582434,0.0922394514041259,0.0,1.3460732436181247e-26,3.390202821379924e-10,2.8038247387973477e-24,0.0,1.1949930979827634e-34,0.00014572980752787306,3.1235380947881197e-28,1.1877986659739652e-28,7.87401254010128e-49,8.372701892403486e-16,4.760125589539398e-25,7.053707721716029e-78,9.857957850081114e-16,4.8462149016338466e-54,1.8051429128992207e-25,3.2126205647972937e-49,2.1772741698247164e-10,1.2727405371315198e-48,8.804693168898208e-07,0.0007771167412227748,0.00025521306019729676,0.0005833986235472866,6.5023240348543e-06,3.732282282131144e-05,5.543554458219248e-09,3.572786393792236e-05,1.950792768971971e-11,9.63689611563944e-05,0.00012596639078866784,2.757254216779202e-07,4.58547526886256e-18,0.000304480733476493,1.926407967175348e-10,1.2080185762116596e-05,3.5380577006351005e-18,1.3852850795999807e-13,4.4625660933367715e-17,8.212833645250131e-08,2.0959305747633358e-10
2.4650971095679367e-08,0.0521079599565058,0.0,0.010698312230690964,0.031075110263184432,0.3183345751879782,0.34990028846865606,0.20668811410126547,0.0922404175999806,0.0,1.3470156391702545e-26,3.4023816570634333e-10,2.859304555503349e-24,0.0,1.2190373675767525e-34,0.00014652912775039764,3.1636528941653864e-28,1.1963433365239963e-28,7.959191818820203e-49,8.428278512939191e-16,4.777220710836991e-25,7.181348878299721e-78,9.975768306298288e-16,4.898637840915813e-54,1.8278357968310248e-25,3.2772588250206273e-49,2.1819360070114058e-10,1.2905507214883698e-48,8.800976357711468e-07,0.0007786173268939208,0.00025529999320811624,0.0005845033306457662,6.499437931606419e-06,3.734225762735481e-05,5.543520671379723e-09,3.576376720136275e-05,1.9629932039261627e-11,9.674339138008396e-05,0.00012655691131920583,2.755281293980151e-07,4.644587277303455e-18,0.00030531568573292857,1.9401927521524322e-10,1.2207957447747333e-05,3.548463973027048e-18,1.3925601881560892e-13,4.481971632552841e-17,8.280367733496468e-08,2.106466949777236e-10
2.4739268903690832e-08,0.0521079599565058,0.0,0.01069365223855215,0.031075110263184432,0.31833205987790786,0.3498991884960973,0.20668715442580146,0.0922413841178316,0.0,1.347956864678539e-26,3.414560454378383e-10,2.9156472077723827e-24,0.0,1.2434705884170537e-34,0.0001473289802721009,3.204121297256713e-28,1.204918572064964e-28,8.044982904575464e-49,8.484007173283535e-16,4.794315722120625e-25,7.310830791323399e-78,1.0094447090802813e-15,4.9514372792618364e-54,1.8507205202817172e-25,3.342942635567473e-49,2.186581942679141e-10,1.3085431671508756e-48,8.797269582352987e-07,0.0007801116057911292,0.0002553862752691978,0.0005856033019866017,6.4965595424446285e-06,3.736158636440327e-05,5.54348412484675e-09,3.579951838280912e-05,1.975220449974983e-11,9.711779153729503e-05,0.00012714778263887142,2.75331823833388e-07,4.704352022762288e-18,0.00030614894178509594,1.9540190358541406e-10,1.2336575264915702e-05,3.558854922486879e-18,1.3998489059491683e-13,4.501400515617976e-17,8.348227777245475e-08,2.1170175024143768e-10
2.4827566711702298e-08,0.0521079599565058,0.0,0.01068900465705223,0.031075110263184432,0.3183295507854938,0.3498980932410556,0.20668619558684692,0.09224235095475763,0.0,1.3488969281270307e-26,3.426739213489292e-10,2.9728623372894126e-24,0.0,1.2682974861965717e-34,0.00014812936123499923,3.244944900095067e-28,1.2135243720937722e-28,8.131387982733535e-49,8.539887564314576e-16,4.811410623460131e-25,7.4421732908810315e-78,1.0213996103531396e-15,5.0046145611720545e-54,1.8737978418960235e-25,3.4096846980462703e-49,2.1912120320416404e-10,1.3267190439944353e-48,8.793572794307982e-07,0.0007815996037801436,0.00025547191968970423,0.0005866985558105238,6.49368883165419e-06,3.738080860375118e-05,5.543444585118102e-09,3.583511828877159e-05,1.9874744222488475e-11,9.74921595714809e-05,0.00012773900384102207,2.7513647247726985e-07,4.764774302151182e-18,0.00030698050229947924,1.9678866777091826e-10,1.2466041163954168e-05,3.569230555072066e-18,1.407151188430654e-13,4.520852745746731e-17,8.416414217233088e-08,2.1275821742336734e-10
2.4915864519713763e-08,0.0521079599565058,0.0,0.010684369429213962,0.031075110263184432,0.318327047887556,0.3498970026853628,0.20668523758182936,0.09224331810784425,0.0,1.349835837270183e-26,3.438917934560042e-10,3.0309596487430958e-24,0.0,1.2935228241084884e-34,0.00014893026686007692,3.2861252972681306e-28,1.2221607361086227e-28,8.218409238621135e-49,8.595919377031658e-16,4.828505414925125e-25,7.575396348834193e-78,1.0334417231535882e-15,5.0581710311196976e-54,1.897068518526029e-25,3.477497814824729e-49,2.195826330116869e-10,1.3450795246873741e-48,8.789885945423803e-07,0.0007830813466180684,0.00025555693956788036,0.0005877891102854205,6.490825763772225e-06,3.739992393150297e-05,5.543401822966167e-09,3.587056770743046e-05,1.9997550361735775e-11,9.786649342921458e-05,0.00012833057402329638,2.7494204344068927e-07,4.8258589228143206e-18,0.00030781036794037803,1.9817955365158297e-10,1.2596357084120276e-05,3.579590876784149e-18,1.4144669907862693e-13,4.5403283250706374e-17,8.484927491447338e-08,2.1381609069001858e-10
2.500416232772523e-08,0.0521079599565058,0.0,0.01067974649845674,0.031075110263184432,0.3183245511610189,0.34989591681092364,0.2066842804081893,0.09224428557418364,0.0,1.3507735996376218e-26,3.4510966177538876e-10,3.0899489099046447e-24,0.0,1.3191514029658765e-34,0.00014973169344610854,3.327664081897924e-28,1.2308276636090134e-28,8.30604885752528e-49,8.652102302555023e-16,4.845600096585011e-25,7.710520079315107e-78,1.0455712349068893e-15,5.112108033551111e-54,1.9205333052208346e-25,3.546394889350683e-49,2.2004248917277622e-10,1.3636257846817704e-48,8.786208987905968e-07,0.0007845568599538216,0.00025564134779427046,0.0005888749835066719,6.48797030358502e-06,3.7418931948313625e-05,5.543355613375895e-09,3.590586740909756e-05,2.0120622074693192e-11,9.824079106035338e-05,0.00012892249228738694,2.747485054413466e-07,4.887610702457154e-18,0.00030863853937002593,1.9957454704493223e-10,1.272752495357618e-05,3.5899358935696444e-18,1.4217962679385467e-13,4.5598272546469214e-17,8.55376803511997e-08,2.1487536421864164e-10
2.5092460135736694e-08,0.0521079599565058,0.0,0.010675135808592475,0.031075110263184432,0.3183220605829099,0.34989483559971496,0.20668332406338,0.09224525335087455,0.0,1.35171022253883e-26,3.463275263233455e-10,3.1498399517058808e-24,0.0,1.3451880613207418e-34,0.00015053363736849777,3.3695628456205893e-28,1.2395251540957284e-28,8.394309024693309e-49,8.70843603212544e-16,4.862694668508978e-25,7.84756473922967e-78,1.057788331766912e-15,5.1664269128857634e-54,1.9441929552163364e-25,3.6163889264714045e-49,2.2050077715029395e-10,1.3823590022042868e-48,8.782541874314235e-07,0.0007860261693285825,0.00025572515705488553,0.0005899561934974883,6.485122416125405e-06,3.743783226913398e-05,5.54330573548385e-09,3.594101814666768e-05,2.0243958521494744e-11,9.861505041820056e-05,0.0001295147577388194,2.745558277927308e-07,4.950034469076083e-18,0.0003094650172487065,2.00973633706927e-10,1.285954668936866e-05,3.600265611320963e-18,1.4291389745493878e-13,4.579349534467543e-17,8.622936280718202e-08,2.1593603219735774e-10
2.518075794374816e-08,0.0521079599565058,0.0,0.010670537303821443,0.031075110263184432,0.31831957613036016,0.34989375903378533,0.20668236854486757,0.09224622143502244,0.0,1.3526457130677366e-26,3.47545387116074e-10,3.210642668316503e-24,0.0,1.3716376755825055e-34,0.00015133609507813153,3.411823178566381e-28,1.2482532070708327e-28,8.483191925332906e-49,8.764920257103875e-16,4.879789130766009e-25,7.986550728760443e-78,1.0700931986246467e-15,5.221129013516276e-54,1.968048219925128e-25,3.687493032751417e-49,2.2095750238774225e-10,1.4012803582470044e-48,8.778884557558772e-07,0.0007874893001762387,0.0002558083798343202,0.0005910327582092418,6.4822820666701264e-06,3.745662452296068e-05,5.5432519725182655e-09,3.597602065605958e-05,2.0367558865196356e-11,9.89892694596631e-05,0.0001301073694867377,2.7436398039347144e-07,5.0131350608886186e-18,0.0003102898022348703,2.0237679933270566e-10,1.2992424197409587e-05,3.6105800358773574e-18,1.4364950650226173e-13,4.5988951634678185e-17,8.692432657936661e-08,2.1699808882528268e-10
2.5269055751759625e-08,0.0521079599565058,0.0,0.010665950928728261,0.031075110263184432,0.3183170977806031,0.3498926870952549,0.20668141385013075,0.09224718982373911,0.0,1.3535800781072112e-26,3.4876324416971195e-10,3.272367017220569e-24,0.0,1.398505160135913e-34,0.00015213906310024993,3.4544466693398162e-28,1.2570118220376667e-28,8.572699744612128e-49,8.821554668971146e-16,4.89688348342487e-25,8.127498591869633e-78,1.0824860191166737e-15,5.276215679808425e-54,1.9920998489265264e-25,3.7597204167887486e-49,2.2141267030933465e-10,1.420391036558259e-48,8.775236990896325e-07,0.0007889462778238345,0.0002558910284188199,0.0005921046955217991,6.479449220737298e-06,3.74753083525907e-05,5.5431941117401705e-09,3.60108756566474e-05,2.049142227176523e-11,9.936344614540624e-05,0.00013070032664369493,2.7417293371692035e-07,5.0769173262640085e-18,0.00031111289498524704,2.0378402955732148e-10,1.3126159372456827e-05,3.620879173025807e-18,1.4438644935065416e-13,4.6184641395354723e-17,8.762257593689466e-08,2.1806152831264764e-10
2.535735355977109e-08,0.0521079599565058,0.0,0.010661376628277852,0.031075110263184432,0.31831462551097356,0.34989161976631494,0.20668045997666085,0.092248158514143,0.0,1.354513324333477e-26,3.4998109750033464e-10,3.3350230192922e-24,0.0,1.4257954674583787e-34,0.00015294253803333106,3.497434905000015e-28,1.2658009985008393e-28,8.662834667659442e-49,8.878338959327641e-16,4.913977726554118e-25,8.270429016802053e-78,1.0949669756336145e-15,5.331688256101174e-54,2.016348589956723e-25,3.83308438952967e-49,2.218662863200668e-10,1.4396922236334865e-48,8.771599127926489e-07,0.0007903971274920117,0.0002559731148993009,0.0005931720232438499,6.476623844083852e-06,3.7493883414380265e-05,5.54313194438543e-09,3.604558385168228e-05,2.0615547910069267e-11,9.973757844000471e-05,0.00013129362832545047,2.7398265880095645e-07,5.141386123654322e-18,0.0003119342961549598,2.0519530995648324e-10,1.3260754098095649e-05,3.631163028501937e-18,1.4512472138965252e-13,4.638056459519123e-17,8.832411512102462e-08,2.1912634488091696e-10
2.5445651367782556e-08,0.0521079599565058,0.0,0.010656814347811525,0.031075110263184432,0.31831215929890827,0.3498905570292277,0.20667950692196166,0.09224912750335891,0.0,1.35544545822043e-26,3.5119894712395573e-10,3.3986207588705226e-24,0.0,1.4535135882367566e-34,0.00015374651654799165,3.540789471041219e-28,1.2746207359662198e-28,8.75359887956375e-49,8.935272819893014e-16,4.931071860222109e-25,8.415362836588067e-78,1.107536249328543e-15,5.387548086706687e-54,2.0407951888990513e-25,3.907598364581884e-49,2.223183558057874e-10,1.459185108706067e-48,8.767970922588017e-07,0.0007918418742954547,0.0002560546511743216,0.0005942347591132345,6.4738059027030545e-06,3.7512349378008243e-05,5.543065265607853e-09,3.60801459287046e-05,2.0739934951866543e-11,0.00010011166431209088,0.00013188727365077234,2.7379312723800867e-07,5.2065463215260215e-18,0.0003127540063976351,2.066106260472928e-10,1.339621024672053e-05,3.641431607990942e-18,1.4586431798375758e-13,4.657672119237374e-17,8.90289483450564e-08,2.2019253276290305e-10
2.553394917579402e-08,0.0521079599565058,0.0,0.010652264033043058,0.031075110263184432,0.3183096991219444,0.34988949886632587,0.2066785546835493,0.0922500967885181,0.0,1.356376486043882e-26,3.5241679305652695e-10,3.463170383833854e-24,0.0,1.4816645514835404e-34,0.0001545509953859023,3.5845119513734828e-28,1.2834710339409359e-28,8.8449945653744e-49,8.992355942505954e-16,4.948165884496983e-25,8.562321029546516e-78,1.1201940201253717e-15,5.443796515910332e-54,2.0654403897743767e-25,3.983275858526187e-49,2.227688841332683e-10,1.4788708837381744e-48,8.764352329155169e-07,0.0007932805432433285,0.0002561356489530065,0.0005952929207972683,6.470995362822027e-06,3.753070592624375e-05,5.542993874423161e-09,3.611456255994707e-05,2.0864582571794807e-11,0.00010048570173449947,0.00013248126174124515,2.736043111652897e-07,5.272402798291971e-18,0.0003135720263655126,2.0802996328898192e-10,1.3532529679517451e-05,3.6516849171284655e-18,1.4660523447269207e-13,4.6773111134871397e-17,8.973707979425659e-08,2.212600862028788e-10
2.5622246983805486e-08,0.0521079599565058,0.0,0.010647725630054884,0.031075110263184432,0.3183072449577194,0.3498884452600123,0.20667760325895235,0.09225106636675819,0.0,1.3573064138857122e-26,3.53634635313939e-10,3.528682105673128e-24,0.0,1.5102534246524938e-34,0.00015535597135871767,3.628603928303542e-28,1.2923518919333625e-28,8.937023910101234e-49,9.049588019123894e-16,4.965259799446679e-25,8.711324719787606e-78,1.1329404667271995e-15,5.500434887970726e-54,2.090284934731609e-25,4.0601304912265736e-49,2.2321787665027503e-10,1.4987507434116344e-48,8.76074330223414e-07,0.0007947131592397201,0.0002562161197579261,0.0005963465258930646,6.468192190899325e-06,3.7548952754717934e-05,5.542917573653973e-09,3.614883440272867e-05,2.0989489947361017e-11,0.00010085968868440955,0.00013307559172108372,2.734161832552367e-07,5.338960442243936e-18,0.0003143883567095543,2.0945330708365116e-10,1.3669714246446664e-05,3.6619229615015e-18,1.4734746617166165e-13,4.696973436052808e-17,9.044851362578584e-08,2.223289994566868e-10
