Time (s),Volume (m^3),Ne,X(1),NH3(2),NH2OH(3),HNO3(4),CH3OH(5),H2O(6),N2(7),O2(8),NO2(9),NO(10),N2O(11),CO2(12),H2(13),CO(14),CH4(15),C2H6(16),CH2O(17),CH3(18),C3H8(19),H(20),C2H5(21),HCO(22),CH3CHO(23),OH(24),C2H4(25),H2OX(30),H3NOX(205),HX(26),HNO3X(208),CH4OX(211),H2NOX(204),HOX(29),HNOX(512),H2NO(88),NX(539),HNX(511),OX(27),H2NO3(231),CH3OX(210),CH2OX(659),CHOX(675),CH2X(34),CHX(35),CX(33),SX(708),HNOH(93),H2NX(201),H3NX(202),HNO2(94),HONO(92),H2X(216),NO3(95),HNO(87)
2.024795767815214e-23,0.13399411829887187,0.0,0.033270739573609875,0.031075110263184432,0.31940968187635493,0.35048479213953926,0.20701222018021495,0.09201819554070598,1.2856484671839527e-114,4.857480778865432e-52,8.293228922636598e-17,6.037508110305513e-48,8.854426323705519e-81,1.0647851524680688e-82,6.513322361760174e-34,1.6079238217176864e-56,7.306995131157901e-39,2.7151001896708955e-59,8.50516931791325e-35,5.071909318743206e-22,6.084781907914475e-96,2.556829348470631e-18,7.980579923328008e-60,7.151776621359098e-52,7.184473378813694e-89,8.293279873320054e-17,1.3308032090288232e-75,4.807824959006692e-18,1.6433430218013415e-18,1.1537541443942654e-18,1.305535517273306e-18,1.0813624845795089e-18,5.258697669831216e-19,2.64890886659899e-19,4.079196748597406e-31,2.251472420923306e-16,7.844361483417682e-43,1.5905219762947932e-30,1.5296378379817507e-30,2.2355678642254736e-16,5.190539925993185e-19,7.56576832965972e-43,8.069186984331187e-53,3.175163657268458e-31,1.4621192403207044e-38,2.3329862725247353e-43,3.155180532749748e-64,9.56406705011458e-19,3.6980926512383415e-19,2.226549617363273e-19,3.4288466107479935e-32,1.6479639472914425e-33,7.849730467264115e-51,9.964657774258376e-21,5.356184954748498e-34
4.0513506978961235e-23,0.13399411829887187,0.0,0.03327073957360986,0.031075110263184432,0.3194096818763547,0.3504847921395389,0.20701222018021495,0.09201819554070598,4.115930902118331e-113,3.8899242133516776e-51,1.659366308325983e-16,4.834109905755751e-47,7.083556920136632e-80,3.411519128623812e-81,2.607026366433904e-33,1.2873167440448965e-55,2.924702310351492e-38,2.1742821948836274e-58,3.4042842382565733e-34,1.0148225161655608e-21,1.9500448729014848e-94,5.115880095158869e-18,6.390936473781144e-59,5.72576988344362e-51,2.301869847086029e-87,1.6593765028893189e-16,2.1316718205670908e-74,9.619827003035978e-18,3.2881137959944855e-18,2.3085106816361675e-18,2.6122052965025784e-18,2.163664467401862e-18,1.0521964147450223e-18,5.300119130980835e-19,1.6327417688017395e-30,4.50490094299424e-16,6.280258894356811e-42,6.36623292508396e-30,6.122537703163497e-30,4.473078011564954e-16,1.0385589443575137e-18,3.0282790272148436e-42,6.460255997047469e-52,1.2708928759002429e-30,1.1705843720559415e-37,1.8679045654876214e-42,1.0109559471532823e-62,1.9136443454765575e-18,7.399398241356861e-19,4.455033682663189e-19,1.3724322275148754e-31,6.596150507160322e-33,6.2845763330525905e-50,1.9937972940153916e-20,2.1438698439989628e-33
8.104460558057942e-23,0.13399411829887187,0.0,0.03327073957360984,0.031075110263184432,0.31940968187635427,0.3504847921395383,0.20701222018021495,0.09201819554070596,1.3174048718254977e-111,3.113515976923107e-50,3.3194531404506253e-16,3.868930035730311e-46,5.666896175008711e-79,1.0923596788919015e-79,1.0431501282312678e-32,1.0302446373157115e-54,1.1702618842583332e-37,1.7403070036361174e-57,1.362157123857875e-33,2.030085684748041e-21,6.244811041582071e-93,1.0233981588535331e-17,5.115339458367834e-58,4.5823560851079045e-50,7.370528237454652e-86,3.3194735340039414e-16,3.4125854262076495e-73,1.9243831090839e-17,6.5776553443316596e-18,4.618023756180558e-18,5.2255448549455926e-18,4.328268433028144e-18,2.1048497102933136e-18,1.06025396596962e-18,6.533093819925965e-30,9.011757987136096e-16,5.026115814400738e-41,2.5473224102801765e-29,2.4498125787196392e-29,8.9480983062439e-16,2.077568847871995e-18,1.2117060618722713e-41,5.170168198834949e-51,5.0852264497823186e-30,9.368231800321938e-37,1.4950465927585668e-41,3.237385861054057e-61,3.828119626412309e-18,1.480200942159351e-18,8.91200181315276e-19,5.491516585820825e-31,2.639319391257079e-32,5.029578674139893e-49,3.988460327194529e-20,8.578271895910626e-33
1.6210680278381577e-22,0.13399411829887187,0.0,0.03327073957360979,0.031075110263184432,0.3194096818763534,0.3504847921395371,0.20701222018021495,0.09201819554070595,4.216315542619611e-110,2.491443578069315e-49,6.639626804699889e-16,3.095801021896554e-45,4.533679012256547e-78,3.4966290611321354e-78,4.1732797774799476e-32,8.243522404197977e-54,4.681809565808919e-37,1.3925981880983196e-56,5.449515478871469e-33,4.0606120219130016e-21,1.9990866442424397e-91,2.0470184575288197e-17,4.0933079315012424e-57,3.666581088183917e-49,2.3592964596718134e-84,6.639667596233164e-16,5.461665558426211e-72,3.849183926542287e-17,1.3156738440809545e-17,9.237049905511692e-18,1.0452223971769495e-17,8.657476364207011e-18,4.210156301487855e-18,2.120738071693362e-18,2.6136629375545775e-29,1.8025472075419763e-15,4.021656294287904e-40,1.019094835791619e-28,9.800845536927045e-29,1.789813889560173e-15,4.155588654893318e-18,4.847613258103242e-41,4.1369200844084405e-50,2.0344213351526427e-29,7.496007488359684e-36,1.1965128648302957e-40,1.036494785029335e-59,7.657070188306024e-18,2.9607231782065222e-18,1.7825938073690847e-18,2.1969642204135222e-30,1.0558996186615672e-31,4.024430150685162e-48,7.977786393552926e-20,3.431867341984275e-32
3.242311971902885e-22,0.13399411829887187,0.0,0.033270739573609695,0.03107511026318443,0.31940968187635155,0.35048479213953465,0.20701222018021495,0.09201819554070591,1.349485029858365e-108,1.9934072118752416e-48,1.3279974133198337e-15,2.476903644671679e-44,3.627461906911766e-77,1.119093825458056e-76,1.6694477771690775e-31,6.5954441171499875e-53,1.87287624293273e-36,1.1142196017743385e-55,2.1799836008635178e-32,8.121664696242923e-21,6.398272894491783e-90,4.09425905487937e-17,3.275060941738816e-56,2.93354338833005e-48,7.550912762787963e-83,1.3280055720691526e-15,8.739888181027858e-71,7.698785561050186e-17,2.6314904632979463e-17,1.847510220514336e-17,2.0905582205168815e-17,1.731589222626996e-17,8.420769484268772e-18,4.241706283063523e-18,1.0455502630355448e-28,3.605290025198691e-15,3.2176305252241084e-39,4.076711110185137e-28,3.9206572818409675e-28,3.579822007431717e-15,8.311628268905411e-18,1.93920311360856e-40,3.309850306459506e-49,8.138344648965793e-29,5.997373293830665e-35,9.576987231630854e-40,3.318650455756013e-58,1.5314971312182295e-17,5.921767650300234e-18,3.56538105930028e-18,8.78857210475685e-30,4.223942223449815e-31,3.2198510443481126e-47,1.5956438526270202e-19,1.3728586615338274e-31
6.48479986003234e-22,0.13399411829887187,0.0,0.03327073957360951,0.03107511026318442,0.3194096818763479,0.3504847921395297,0.20701222018021492,0.09201819554070582,4.320884993973641e-107,1.5948267154296356e-47,2.6560668790194916e-15,1.9816280526560595e-43,2.903629463870516e-76,3.5813763082495223e-75,6.678062879434014e-31,5.276605792024881e-52,7.491809815803568e-36,8.91432105381763e-55,8.720289234662788e-32,1.624377004490276e-20,2.047638647939421e-88,8.188740249580379e-17,2.6202146021292925e-55,2.3469461237143187e-47,2.416478355891136e-81,2.6560831969607917e-15,1.3984799794193953e-69,1.539798882843049e-16,5.2631237014175916e-17,3.6951206808284326e-17,4.1812298670973487e-17,3.4632723949216694e-17,1.6841995851397944e-17,8.483642705494551e-18,4.182371234529174e-28,7.210775660512049e-15,2.574226622708957e-38,1.63075079986721e-27,1.5683267283736238e-27,7.159838243174711e-15,1.6623707496807385e-17,7.75712806245555e-40,2.648005939819078e-48,3.255467926544848e-28,4.7981230454117665e-34,7.668314489756983e-39,1.0629177464683498e-56,3.0630773560290206e-17,1.1843856594485133e-17,7.130955562456985e-18,3.5155718916160916e-29,1.689645641593986e-30,2.576003621795751e-46,3.191374279170669e-19,5.4916581040508925e-31
1.296977563629125e-21,0.13399411829887187,0.0,0.033270739573609126,0.03107511026318441,0.31940968187634056,0.35048479213951983,0.20701222018021487,0.09201819554070567,1.3857898815475196e-105,1.2759017519477468e-46,5.312205810418679e-15,1.5853444982493523e-42,2.3282155461649217e-75,1.1460845913421575e-73,2.671279529875354e-30,4.221384847473482e-51,2.996784896221608e-35,7.13168254579134e-54,3.488186661326276e-31,3.248798074222241e-20,6.552749804478616e-87,1.637770263898203e-16,2.0962380232233557e-54,1.877601465360343e-46,7.733028787338941e-80,5.312238446743934e-15,2.2376462664054896e-68,3.0796395356649104e-16,1.0526390176399524e-16,7.390341603007668e-17,8.362573159860697e-17,6.926638739039354e-17,3.3684448591925654e-17,1.6967515549119437e-17,1.6729825311351778e-27,1.442174693113846e-14,2.059430180621137e-37,6.523135913632304e-27,6.2734345466494675e-27,1.4319870714660337e-14,3.324786595212247e-17,3.1029143285491755e-39,2.1184550188423833e-47,1.3022117449415669e-27,3.8385841659906176e-33,6.144974995096205e-38,3.407021586689951e-55,6.126237805792753e-17,2.368803448284482e-17,1.426210456594765e-17,1.406257367098035e-28,6.75872007329537e-30,2.060852029638352e-45,6.38283513225874e-19,2.1967079343824024e-30
2.593972718880907e-21,0.13399411829887187,0.0,0.03327073957360836,0.03107511026318439,0.3194096818763259,0.3504847921395001,0.20701222018021476,0.09201819554070537,4.474077106887292e-104,1.0207375536461867e-45,1.0624483673216544e-14,1.2682924215536915e-41,1.879571032987716e-74,3.667541370160381e-72,1.0685227060533137e-29,3.3771479830249e-50,1.1987261525774209e-34,5.705436319105571e-53,1.3952888581139112e-30,6.497640213686166e-20,2.0969289197127054e-85,3.275562741778387e-16,1.6770169555915687e-53,1.5020989990477548e-45,2.474616900746803e-78,1.0624548946309678e-14,3.580296666872332e-67,6.15932083869184e-16,2.1052923121333964e-16,1.478078345357032e-16,1.6725259743797052e-16,1.3853371425388074e-16,6.736935409805848e-17,3.3935261231420525e-17,6.691998201715058e-27,2.8843689472390103e-14,1.6475636979583963e-36,2.6092809086935164e-26,2.5093993452046643e-26,2.863993565763011e-14,6.649618286079723e-17,1.241178336916758e-38,1.6947841025925438e-46,5.208884612622818e-27,3.0708951661165466e-32,4.9323229283664476e-37,1.0938223391640847e-53,1.225255870588882e-16,4.7376390259523746e-17,2.8524402561638e-17,5.625086689801454e-28,2.703515530981526e-29,1.648701303030867e-44,1.2765756838437975e-18,8.786921126915752e-30
5.18796302938447e-21,0.13399411829887187,0.0,0.033270739573606836,0.03107511026318435,0.31940968187629665,0.3504847921394607,0.20701222018021456,0.09201819554070476,1.4822938429606932e-102,8.16596503801293e-45,2.124903939881023e-14,1.0146406668983248e-40,1.5580527751858392e-73,1.173624546987197e-70,4.2741127596035135e-29,2.701734458896676e-49,4.79492899859739e-34,4.56438516854897e-52,5.581183819467426e-30,1.2995324492613993e-19,6.710250915774229e-84,6.551147697538171e-16,1.3416241793593767e-52,1.2016863299350514e-44,7.918850384989878e-77,2.124916994543901e-14,5.728524779853812e-66,1.2318683434278528e-15,4.2105988991085123e-16,2.9561667179512356e-16,3.345063290530838e-16,2.770683679053893e-16,1.3473916521063382e-16,6.787075257622799e-17,2.6768128977186025e-26,5.768757455488866e-14,1.318058780153652e-35,1.0437176722864634e-25,1.003764843162898e-25,5.728006554356378e-14,1.32992816670325e-16,4.96473843614778e-38,1.3558352858674002e-45,2.0835521587464354e-26,2.456716931973268e-31,3.971937042456973e-36,3.523013540104056e-52,2.450520050835535e-16,9.475310181271992e-17,5.704899850785476e-17,2.250046120250808e-27,1.0814117127775249e-28,1.3189689560875305e-43,2.553160025080882e-18,3.5147863311762406e-29
1.0375943650391598e-20,0.13399411829887187,0.0,0.03327073957360379,0.031075110263184266,0.3194096818762381,0.35048479213938183,0.20701222018021415,0.09201819554070352,5.390829521393967e-101,6.53279787404398e-44,4.2498150849989453e-14,8.117152260720363e-40,1.4205099630521554e-72,3.755616643784311e-69,1.70964960859659e-28,2.1613940446915044e-48,1.91797647710864e-33,3.6515225802000627e-51,2.232479204976873e-29,2.5990693050469546e-19,2.1472928327623727e-82,1.3102317609055398e-15,1.073303589458118e-51,9.613519161490243e-44,2.534044331456492e-75,4.249841194368902e-14,9.165679737866169e-65,2.4637408583583196e-15,8.421212065011662e-16,5.91234347306634e-16,6.690137920288555e-16,5.541376749065428e-16,2.694787878370234e-16,1.3574173518666404e-16,1.0707278837297089e-25,1.1537534471986684e-13,1.0544501534083494e-34,4.1748813078860595e-25,4.015069580831043e-25,1.1456032531540762e-13,2.659860842580938e-16,1.985900294071761e-37,1.0846713802059671e-44,8.334131560477593e-26,1.9653573305833025e-30,3.219246962631161e-35,1.1419285288819175e-50,4.901048412238597e-16,1.895065249184654e-16,1.140981902196326e-16,9.000207369694057e-27,4.325657852126489e-28,1.0551783973559088e-42,5.1063287075600026e-18,1.40591811052296e-28
2.0751904892405854e-20,0.13399411829887187,0.0,0.0332707395735977,0.031075110263184096,0.31940968187612095,0.3504847921392241,0.2070122201802133,0.09201819554070105,2.5538449422819967e-99,5.2262486367046416e-43,8.499637375231523e-14,6.493732589716091e-39,1.6934258816785476e-71,1.2018002207522691e-67,6.838608385209953e-28,1.729117904486439e-47,7.67191566379509e-33,2.9212238423153894e-50,8.929928172499237e-29,5.198143016618025e-19,6.871357128449541e-81,2.620465743208049e-15,8.586445699579334e-51,7.690826736618747e-43,8.108961392483424e-74,8.499689594015448e-14,1.4665119651535058e-63,4.927485871471772e-15,1.684243836462962e-15,1.1824697023003489e-15,1.3380287169625783e-15,1.1082762877013952e-15,5.389580346947574e-16,2.714837000908205e-16,4.282916994047005e-25,2.3075088504974745e-13,8.435613753393097e-34,1.6699546477836528e-24,1.606029872366322e-24,2.291208448590011e-13,5.319726193084842e-16,7.943610230861143e-37,8.677382847873959e-44,3.3335782500051485e-25,1.572252924024003e-29,2.6420999588844988e-34,3.7473534026442854e-49,9.802105138683754e-16,3.790133711273689e-16,2.281965729205655e-16,3.6000875256044295e-26,1.7302653412339826e-27,8.441441180936139e-42,1.0212666072538043e-17,5.623679613904875e-28
4.1503827376434366e-20,0.13399411829887187,0.0,0.033270739573585506,0.03107511026318376,0.31940968187588675,0.35048479213890865,0.20701222018021168,0.09201819554069612,1.878068116633083e-97,4.1810030443494933e-42,1.6999281955683613e-13,5.194990401684197e-38,3.1371998556706687e-70,3.8457653366235297e-66,2.7354460972344932e-27,1.383295515402164e-46,3.0687682165994736e-32,2.3369813851165925e-49,3.5719735380787515e-28,1.0396290439760012e-18,2.198837491286541e-79,5.240933707809325e-15,6.869163353234954e-50,6.152665950035154e-42,2.5948707697634353e-72,1.699938639329471e-13,2.3464217095382935e-62,9.854975830708759e-15,3.3684890835112177e-15,2.3649404281705567e-15,2.6760585627587434e-15,2.2165535084612817e-15,1.077916534830046e-15,5.429676286322713e-16,1.713167897315032e-24,4.615019657092054e-13,6.748496027510477e-33,6.679822847426001e-24,6.4241235567014264e-24,4.582418839458115e-13,1.063945688908676e-15,3.177445275686723e-36,6.9419097224646905e-43,1.3333692613674913e-24,1.257746839081952e-28,2.2203923726807065e-33,1.2587816691275373e-47,1.9604218606130188e-15,7.580270635348262e-16,4.5639333543194e-16,1.440035925774487e-25,6.921065767126448e-27,6.753160260859457e-41,2.0425340802573327e-17,2.2494732924854753e-27
8.300767234449138e-20,0.13399411829887187,0.0,0.03327073957356112,0.031075110263183083,0.3194096818754183,0.3504847921382777,0.2070122201802084,0.09201819554068627,1.9588547987700287e-95,3.34480408946518e-41,3.3998571116535534e-13,4.1559940812351995e-37,8.213632228941824e-69,1.2306456476737384e-64,1.0941795898191966e-26,1.1066370879572866e-45,1.2275076768627826e-31,1.8695860325993343e-48,1.4287898678949924e-27,2.0792585286043364e-18,7.036285108411849e-78,1.0481869636996897e-14,5.495333400016659e-49,4.922134580750109e-41,8.30359145598139e-71,3.399877999179792e-13,3.754276786260462e-61,1.9709955481223054e-14,6.736979526106386e-15,4.72988194344249e-15,5.352118238065953e-15,4.433107930661781e-15,2.155833560779903e-15,1.0859354806477237e-15,6.85267385161306e-24,9.230041270269095e-13,5.398798854874827e-32,2.671929995853303e-23,2.5696502258608002e-23,9.164839621179264e-13,2.127891826106704e-15,1.2709778451427383e-35,5.553527115473218e-42,5.332975715941581e-24,1.0061075629721912e-27,1.9470297223096673e-32,4.409668358890292e-46,3.9208445599247545e-15,1.5160544483083413e-15,9.12786848892725e-16,5.760145534058454e-25,2.7684271884259654e-26,5.402533879157596e-40,4.0850690262960706e-17,8.99789616427072e-27
1.660153622806054e-19,0.13399411829887187,0.0,0.03327073957351236,0.031075110263181733,0.3194096818744814,0.35048479213701583,0.20701222018020185,0.09201819554066655,2.364911612872478e-93,2.6758439331513142e-40,6.799714943803036e-13,3.324796013619527e-36,2.4823303008151413e-67,3.9380672508451985e-63,4.376725478002069e-26,8.853102588763714e-45,4.91003148795e-31,1.4956691958818287e-47,5.715160367687521e-27,4.158517497860756e-18,2.2516120564982487e-76,2.0963741495312132e-14,4.3962678069831466e-48,3.937708387169291e-40,2.6571500609539605e-69,6.799756718858306e-13,6.006844494860818e-60,3.941991371041299e-14,1.3473960205291359e-14,9.459765228112049e-15,1.0704237523539881e-14,8.866216697785693e-15,4.3116677153967305e-15,2.171871164408833e-15,2.741070043483526e-23,1.846008449657468e-12,4.319039933745765e-31,1.0687721742154503e-22,1.0278602427670266e-22,1.8329681184561323e-12,4.255784092493338e-15,5.083906840344081e-35,4.442818183601753e-41,2.1327883116299903e-23,8.047417861847064e-27,1.8306972400758272e-31,1.655232616154236e-44,7.841689981838022e-15,3.0321092176897727e-15,1.8255738295664396e-15,2.3040585797314394e-24,1.107371052595169e-25,4.32203376064229e-39,8.170138918500271e-17,3.599159144958909e-26
3.3203074215283345e-19,0.13399411829887187,0.0,0.033270739573414844,0.03107511026317903,0.3194096818726076,0.35048479213449213,0.20701222018018872,0.09201819554062711,2.9815122786242383e-91,2.1406754111283945e-39,1.3599430608018387e-12,2.659837181829937e-35,7.826632794095535e-66,1.2601817051885014e-61,1.7506954660791995e-25,7.082489517153738e-44,1.964012751322006e-30,1.1965355046261853e-46,2.286064318920882e-26,8.317035436372595e-18,7.205159895678141e-75,4.1927485211702975e-14,3.517014680371431e-47,3.150166989611556e-39,8.502881442806271e-68,1.3599514158126825e-12,9.610952488594317e-59,7.883982588143879e-14,2.6947920739639904e-14,1.8919532813996237e-14,2.14084758339258e-14,1.7732433922925167e-14,8.623336435498795e-15,4.343742450851884e-15,1.096428158257681e-22,3.69201709489919e-12,3.455232345708923e-30,4.27508908462522e-22,4.1114412101913756e-22,3.665936431108449e-12,8.511568593228916e-15,2.033558628184435e-34,3.5542480442553294e-40,8.52793711285321e-23,6.435625451873237e-26,1.901247525371745e-30,6.858423473765424e-43,1.5683380918823754e-14,6.0642187557902264e-15,3.651147605922465e-15,9.216235050466594e-24,4.4294845721074115e-25,3.4576366898967203e-38,1.6340278703415571e-16,1.4396638581415157e-25
6.6406150189728955e-19,0.13399411829887187,0.0,0.0332707395732198,0.031075110263173625,0.31940968186886004,0.35048479212944467,0.20701222018016247,0.09201819554054824,4.394823555238724e-89,1.7125404347066912e-38,2.719886193611465e-12,2.127870008208371e-34,2.887499806679594e-64,4.0325817293476337e-60,7.002823185207699e-25,5.666002739540854e-43,7.856051317909813e-30,9.57228462868856e-46,9.144257560370111e-26,1.6634071313392276e-17,2.3056513769936843e-73,8.385497264352616e-14,2.813611918206215e-46,2.520133688997164e-38,2.720922245779473e-66,2.719902903630983e-12,1.5377524978696982e-57,1.5767963307407757e-13,5.3895838512251834e-14,3.7839072052063175e-14,4.2816951412449904e-14,3.5464867136770806e-14,1.7246675519176124e-14,8.687484699421391e-15,4.385713237107725e-22,7.38403438530505e-12,2.764186130019792e-29,1.7100357401938625e-21,1.644576479337433e-21,7.331873056316698e-12,1.7023137466549328e-14,8.134200857227625e-34,2.8433881289070655e-39,3.408604246452963e-22,5.144809279017982e-25,2.2189742677104655e-29,3.193138140689926e-41,3.136676316543208e-14,1.2128437829341416e-14,7.302294418669065e-15,3.68649416595642e-23,1.7717939070098018e-24,2.766124440572433e-37,3.268055827527378e-16,5.758656347344319e-25
1.328123021386202e-18,0.13399411829887187,0.0,0.033270739572829715,0.031075110263162817,0.31940968186136487,0.35048479211934974,0.20701222018010995,0.0920181955403905,5.654319649568133e-87,1.3700323900245962e-37,5.439772459096942e-12,1.7022962946575428e-33,9.278301754712656e-63,1.290426182245512e-58,2.801162094690528e-24,4.532819677736632e-42,3.142420589958499e-29,7.657827939616329e-45,3.6577030338812175e-25,3.3268143067415623e-17,7.378084742953794e-72,1.6770994750333846e-13,2.250889604120751e-45,2.0161069666928383e-37,8.706951381448193e-65,5.43980587912597e-12,2.460404063384904e-56,3.15359178861734e-13,1.0779166087313821e-13,7.56781667947721e-14,8.563389840050761e-14,7.092972861872955e-14,3.449336026042028e-14,1.7374967899294652e-14,1.7542856735441073e-21,1.4768068965806435e-11,2.211349155779284e-28,6.840143403837907e-21,6.5783054873215814e-21,1.4663746306347666e-11,3.404627470058718e-14,3.2536536132788666e-33,2.2746965368777828e-38,1.3613894722554285e-21,4.109953454067353e-24,2.889619738338048e-28,1.659489655215914e-39,6.273352914919672e-14,2.425687596584414e-14,1.460458508430165e-14,1.4745976951052753e-22,7.08717583094613e-24,2.212923491078459e-36,6.536111742710058e-16,2.303463133463116e-24
2.6562460603640267e-18,0.13399411829887187,0.0,0.03327073957204955,0.031075110263141203,0.3194096818463745,0.35048479209915995,0.20701222018000495,0.09201819554007501,7.238751846546958e-85,1.0960259288236195e-36,1.0879544989532788e-11,1.3618374437510425e-32,2.9694423847114442e-61,4.129363734714838e-57,1.1204909508564834e-23,3.6262835938725493e-41,1.2569682487584863e-28,6.126262446349416e-44,1.4630811777358076e-24,6.653628657539833e-17,2.3609871715785293e-70,3.354198972076268e-13,1.800711711106355e-44,1.612885542067418e-36,2.7862244095269087e-63,1.0879611829549489e-11,3.936646513371136e-55,6.307179960468013e-13,2.1558325285758672e-13,1.5135642135717328e-13,1.7126777570066428e-13,1.4185943179972244e-13,6.898675603843984e-14,3.474992910998317e-14,7.017145514657957e-21,2.953613812556787e-11,1.7690796659370126e-27,2.736057634445459e-20,2.631321772485152e-20,2.9327492804867484e-11,6.809254711825108e-14,1.3014409767580133e-32,1.8197504344132003e-37,5.4292089307008816e-21,3.2785706760449125e-23,4.0874058011690746e-27,9.374765094679814e-38,1.254670670789223e-13,4.851375219644472e-14,2.9209154576134e-14,5.898390834416763e-22,2.834870410218352e-23,1.770376877564049e-35,1.3072223576319578e-15,9.213857015458239e-24
3.9843690993418515e-18,0.13399411829887187,0.0,0.03327073957126938,0.031075110263119588,0.3194096818313842,0.35048479207897015,0.20701222017989995,0.09201819553975953,4.606109977341903e-84,3.2538269902612206e-36,1.631931751943353e-11,3.9465683815234964e-32,1.3127823010593355e-60,1.931808282543109e-56,2.3810814857120806e-23,1.0368957658139753e-40,2.6710575369027574e-28,1.818734171745495e-43,3.1090474378194546e-24,9.980443008331702e-17,1.1295386921479568e-69,5.031298468965789e-13,5.345862915798071e-44,4.6118445289730035e-36,1.3034578054079446e-62,1.6319417779406555e-11,1.4944728225159992e-54,9.460765388418606e-13,3.2337479210473706e-13,2.2703474100960658e-13,2.5690163632486547e-13,2.1278911519779624e-13,1.03480178111964e-13,5.21248851316185e-14,1.4911438301851697e-20,4.430420728408795e-11,5.0584627117980465e-27,5.814122849569636e-20,5.591558124276447e-20,4.399123930184517e-11,1.0213881748550331e-13,2.7655337585922044e-32,5.2033676149492154e-37,1.1513139612607426e-20,9.359284098510099e-23,1.4594853847473969e-26,5.113988407539631e-37,1.882006109708487e-13,7.277062838463433e-14,4.381371222854325e-14,1.2534080553088602e-21,6.024099713997413e-23,5.064541851978009e-35,1.9608335413173256e-15,1.9579452749367362e-23
5.312492138319676e-18,0.13399411829887187,0.0,0.03327073957048921,0.031075110263097974,0.31940968181639384,0.35048479205878036,0.20701222017979495,0.09201819553944404,2.108895874890871e-83,7.089917774234328e-36,2.1759090048799164e-11,8.42383985805501e-32,4.48611755880496e-60,6.232153391429649e-56,4.0619047318530144e-23,2.1871257852400253e-40,4.556509923681166e-28,3.9629260468938365e-43,5.303669050596153e-24,1.330725735911717e-16,3.7383834290996307e-69,6.708397965701945e-13,1.1648353960234146e-43,9.727715643780993e-36,4.205049256850805e-62,2.1759223728697172e-11,3.948906952215778e-54,1.2614348072471518e-12,4.311662786146148e-13,3.027131257602106e-13,3.4253548027311443e-13,2.8371877881295646e-13,1.3797362648096603e-13,6.949983596420587e-14,2.543716584081215e-20,5.907227644136669e-11,1.0669763903565739e-26,9.91821014852205e-20,9.538539309665785e-20,5.865498579728074e-11,1.36185085802344e-13,4.717634750670933e-32,1.097553788849359e-36,1.9602587340561432e-20,1.9712088735001414e-22,3.633358962102766e-26,1.8955336558765908e-36,2.509341608249802e-13,9.702750453040667e-14,5.8418258041539e-14,2.1381666847987835e-21,1.0276405528813647e-22,1.0687068539867473e-34,2.61444472532711e-15,3.3400253302566487e-23
7.968738216275326e-18,0.13399411829887187,0.0,0.03327073956892888,0.031075110263054744,0.31940968178641316,0.35048479201840077,0.20701222017958493,0.09201819553881307,2.7949071405129254e-82,2.057984418768866e-35,3.263863510627457e-11,2.3540910620028664e-31,2.758389691827145e-59,3.4304686200241806e-55,8.409863813536509e-23,5.973793604428839e-40,9.433675031757212e-28,1.1503151825105034e-42,1.098057269527568e-23,1.9960886060673076e-16,2.181227313177717e-68,1.0062596958814326e-12,3.381157824567266e-43,2.6569407736955177e-35,2.3146557244039077e-61,3.263883562594897e-11,1.5169032336210818e-53,1.8921507000824892e-12,6.467491278633004e-13,4.540700480719147e-13,5.138031290321834e-13,4.2557805961400716e-13,2.0696058493276386e-13,1.0424972545101876e-13,5.266444277322215e-20,8.860841475301082e-11,2.9142438981566146e-26,2.0534396261879467e-19,1.9748330479186488e-19,8.798247878453259e-11,2.0427761762383543e-13,9.767156739233466e-32,2.9979366514752807e-36,4.0455662840278115e-20,5.370674124470826e-22,1.2439588508563245e-25,1.3419361798154277e-35,3.7640127452618724e-13,1.4554125672238106e-13,8.762732188118177e-14,4.426802527035283e-21,2.1275992755847374e-22,2.921363349063102e-34,3.921667094108063e-15,6.915101806370093e-23
1.0624984294230975e-17,0.13399411829887187,0.0,0.03327073956736854,0.031075110263011515,0.3194096817564325,0.3504847919780212,0.2070122201793749,0.09201819553818211,1.287880402934214e-81,4.500579816134929e-35,4.3518180161782205e-11,5.010869549990895e-31,9.259999985704119e-59,1.1009287781071024e-54,1.4303307732941888e-22,1.2499316337744152e-39,1.6044210370945683e-27,2.5156095673200744e-42,1.8675077479061004e-23,2.661451476220545e-16,7.257206991254479e-68,1.341679595136274e-12,7.394210822718893e-43,5.559208708848318e-35,7.428346913575727e-61,4.35184475211177e-11,4.017946111647365e-53,2.5228655838907695e-12,8.623317831784396e-13,6.054272098597648e-13,6.850707164678552e-13,5.674372676662746e-13,2.7594764008219054e-13,1.389995958558934e-13,8.956845880277637e-20,1.1814455306009007e-10,6.097573891443713e-26,3.4923632854845782e-19,3.358673188731785e-19,1.173099717661135e-10,2.723701419052333e-13,1.6611251295845166e-31,6.27315981221247e-36,6.859653762495836e-20,1.1212620506267613e-21,3.0682645424950044e-25,4.881699817764866e-35,5.018684101525855e-13,1.9405500875832027e-13,1.168363421831588e-13,7.528831626650455e-21,3.6184891764337815e-22,6.116315772416391e-34,5.228889464082008e-15,1.1760782848126334e-22
