Time (s),Volume (m^3),Ne,X(1),NH3(2),NH2OH(3),HNO3(4),CH3OH(5),H2O(6),N2(7),O2(8),NO2(9),NO(10),N2O(11),CO2(12),H2(13),CO(14),CH4(15),C2H6(16),CH2O(17),CH3(18),C3H8(19),H(20),C2H5(21),HCO(22),CH3CHO(23),OH(24),C2H4(25),H2OX(30),H3NOX(205),HX(26),HNO3X(208),CH4OX(211),H2NOX(204),HOX(29),HNOX(512),H2NO(88),NX(539),HNX(511),OX(27),H2X(216),CH3OX(210),CH2X(34),CHX(35),CX(33),SX(655)
5.537708131556495e-10,0.06210963536780779,0.0,1.5322629720819534,0.031075110263184432,0.3156151951734819,0.3482898700878987,0.20579386539576072,0.09199638562261916,0.0,1.4840449750560923e-22,2.0601001866077077e-09,8.032822875286563e-25,0.0,1.2629411414553337e-34,5.515622513386506e-06,9.375005835033312e-27,4.216241295086504e-30,5.61474411616521e-44,4.2806654136308316e-14,1.0179916864919516e-21,1.7904072559513325e-70,1.708731907883979e-15,3.345229712033417e-48,1.7791684146568316e-24,9.772636624560843e-47,1.944490616862902e-09,2.2177997496037605e-44,6.890635363367362e-05,0.0026535768425040235,0.0024765527326687064,0.0021949199915396044,0.00026149193307387444,0.0007666174711128338,1.630785143603639e-06,0.00016100453064269243,3.581331903655054e-12,0.00011106639347721476,0.00010203720634356987,0.0001645607588251617,4.625040845607483e-08,0.0009566785872522467,2.6827357107567924e-15,8.84156296548178e-12,2.999937047695869e-14,1.8425521119252654e-07
5.568071739164116e-10,0.06210963536780779,0.0,1.5322103567386829,0.031075110263184432,0.3155956829025539,0.3482790497175618,0.20578867546925,0.09199714630311422,0.0,1.5210062558762435e-22,2.0713614161933854e-09,8.209725933289292e-25,0.0,1.304717283558759e-34,5.615066643549363e-06,9.579545599690313e-27,4.2626410545904575e-30,5.707486970795386e-44,4.327590740586328e-14,1.0235595284306475e-21,1.839977240591541e-70,1.7274212560340635e-15,3.400485320465146e-48,1.817981537556083e-24,1.009592628935947e-46,1.9545089931472547e-09,2.2667547378939544e-44,6.890654520922612e-05,0.00266627641371804,0.0024921304819647046,0.002205740350615381,0.0002614816157886007,0.0007696711920510599,1.6383178095463604e-06,0.00016248684264505298,3.6197640588686576e-12,0.00011259848418814578,0.00010277976676241823,0.0001660690221149655,4.7315981242916154e-08,0.0009618768153940409,2.697340876618071e-15,8.889974444290976e-12,3.0042811185507555e-14,1.862708164181996e-07
5.598435346771737e-10,0.06210963536780779,0.0,1.5321577552630354,0.031075110263184432,0.31557618422952416,0.3482682417060182,0.20578348624642515,0.09199791501435507,0.0,1.558645602625191e-22,2.082622296119262e-09,8.38953251962894e-25,0.0,1.347634920499418e-34,5.71575415835739e-06,9.787384208206981e-27,4.309297252349337e-30,5.801244305014708e-44,4.3747703388593627e-14,1.0291272299611341e-21,1.8906385784944338e-70,1.746210660020375e-15,3.45634534928146e-48,1.8574205343000293e-24,1.0428050570565953e-46,1.9645206785138198e-09,2.316514840801499e-44,6.890675072342739e-05,0.002678959488961511,0.0025077180175615294,0.0022165483508979787,0.00026147108428959987,0.0007727130059840384,1.645843615585536e-06,0.00016397293024696807,3.658391260432343e-12,0.00011414173222639988,0.00010352218847904744,0.0001675802770641413,4.840012237994477e-08,0.0009670745432112244,2.711944966145343e-15,8.938385507459564e-12,3.008635787183833e-14,1.882972741588818e-07
5.628798954379358e-10,0.06210963536780779,0.0,1.5321051678897348,0.031075110263184432,0.3155566991463713,0.34825744603952014,0.2057782977182412,0.09199869179644934,0.0,1.596970524419866e-22,2.093882826784718e-09,8.572274033387542e-25,0.0,1.3917187262407202e-34,5.817693469001499e-06,9.998556142762338e-27,4.356209977182517e-30,5.896021611413539e-44,4.422204183978729e-14,1.0346947911023273e-21,1.9424091742674454e-70,1.765100058024375e-15,3.512813070930469e-48,1.897491944650229e-24,1.0769200465527907e-46,1.9745256780617545e-09,2.3670888130761964e-44,6.890697019823721e-05,0.0026916261174203056,0.002523315134366641,0.0022273440061356285,0.00026146034748658793,0.0007757429307562141,1.6533625889509365e-06,0.00016546275499886007,3.6972133537781205e-12,0.00011569613008548086,0.00010426445844267526,0.00016909446295688377,4.95030500096097e-08,0.0009722717708408537,2.7265479796659794e-15,8.986796157125582e-12,3.0130010613125754e-14,1.9033458263208302e-07
5.659162561986978e-10,0.06210963536780779,0.0,1.532052594853683,0.031075110263184432,0.31553722764506026,0.3482466627043322,0.20577310987601463,0.09199947668943562,0.0,1.6359885387478787e-22,2.1051430085886905e-09,8.757982034485915e-25,0.0,1.4369937680245974e-34,5.920892982490661e-06,1.0213096048151456e-26,4.403379319248913e-30,5.991824382168261e-44,4.469892251479954e-14,1.0402622118729023e-21,1.9953071268054827e-70,1.7840893877344486e-15,3.5698917576136425e-48,1.9382023391706483e-24,1.1119570016717265e-46,1.984523996885703e-09,2.418485456284443e-44,6.89072036552006e-05,0.002704276348033673,0.0025389216274496716,0.0022381273300633915,0.0002614494139262119,0.000778760984377866,1.6608747548652261e-06,0.00016695627859311245,3.736230184487389e-12,0.00011726166991921751,0.00010500656389429274,0.00017061151910081402,5.062498350942913e-08,0.0009774684984213352,2.7411499175033803e-15,9.035206395385679e-12,3.01737694854183e-14,1.9238274005632393e-07
5.689526169594599e-10,0.06210963536780779,0.0,1.5320000363899318,0.031075110263184432,0.31551776971754253,0.3482358916867325,0.20576792271140934,0.09200026973328199,0.0,1.6757071705531758e-22,2.1164028419296694e-09,8.946688243484319e-25,0.0,1.4834855104033624e-34,6.025361101260984e-06,1.043103873153864e-26,4.45080537005503e-30,6.088658109041315e-44,4.5178345169053666e-14,1.0458294922913043e-21,2.0493507303278937e-70,1.8031785863549752e-15,3.62758468128583e-48,1.9795583191804695e-24,1.1479356342962715e-46,1.9945156400757928e-09,2.470713618800886e-44,6.890745111543735e-05,0.0027169102294942148,0.002554537292051909,0.0022488983364031667,0.00026143829180687837,0.0007817671850246451,1.6683801365617352e-06,0.00016845346286410555,3.775441598290775e-12,0.00011883834354587316,0.0001057484923633163,0.00017213138482945054,5.1766143487951274e-08,0.000982664726092437,2.7557507799770285e-15,9.083616224299403e-12,3.0217634561446284e-14,1.9444174465114534e-07
5.71988977720222e-10,0.06210963536780779,0.0,1.5319474927336558,0.031075110263184432,0.31549832535575556,0.3482251329730125,0.2057627362164214,0.09200107096788407,0.0,1.7161339513178271e-22,2.1276623272057036e-09,9.138424541382574e-25,0.0,1.5312198192933568e-34,6.131106222785064e-06,1.0652419162210715e-26,4.498488222462988e-30,6.186528283381251e-44,4.566030955804174e-14,1.0513966323757582e-21,2.104558475416332e-70,1.8223675906154382e-15,3.685895113655285e-48,2.0215665167069193e-24,1.1848759670851074e-46,2.004500612717631e-09,2.5237821958000826e-44,6.890771259963206e-05,0.0027295278102478725,0.002570161923595761,0.0022596570388637187,0.0002614269889930071,0.000784761551037101,1.675878755302312e-06,0.00016995426978825087,3.814847441067953e-12,0.0001204261424522281,0.00010649023166426667,0.00017365399950469685,5.29267517806408e-08,0.000987860453995295,2.770350567402545e-15,9.132025645883322e-12,3.026160591319734e-14,1.965115946371179e-07
5.750253384809841e-10,0.06210963536780779,0.0,1.531894964120128,0.031075110263184432,0.31547889455162276,0.34821438654947645,0.20575755038336602,0.09200188043306347,0.0,1.757276418140372e-22,2.138921464814397e-09,9.333222969419714e-25,0.0,1.580222966049223e-34,6.238136739181833e-06,1.0877272471330455e-26,4.546427970698528e-30,6.285440396122768e-44,4.614481543732513e-14,1.0569636321442754e-21,2.1609490500531808e-70,1.841656336779565e-15,3.7448263261836887e-48,2.0642335944381258e-24,1.2227983366288517e-46,2.01447891989231e-09,2.5777001292481466e-44,6.890798812802403e-05,0.0027421291384939293,0.0025857953176942096,0.002270403451140679,0.000261415513028725,0.0007877441009201893,1.6833706303952195e-06,0.00017145866148402403,3.854447558847484e-12,0.00012202505779763317,0.00010723176989347631,0.00017517930251934546,5.4107031445691633e-08,0.0009930556822724246,2.7849492800917305e-15,9.180434662114645e-12,3.030568361097295e-14,1.9859228823585203e-07
5.780616992417462e-10,0.06210963536780779,0.0,1.5318424507846937,0.031075110263184432,0.3154594772970532,0.34820365240244167,0.2057523652048641,0.09200269816856581,0.0,1.7991421128115324e-22,2.150180255152913e-09,9.531115728873325e-25,0.0,1.630521631555977e-34,6.346461036827209e-06,1.1105633951690366e-26,4.59462471035899e-30,6.385399937786756e-44,4.6631862562535296e-14,1.0625304916146654e-21,2.2185413406597003e-70,1.8610447606544953e-15,3.8043815900861863e-48,2.1075662456760423e-24,1.261723396619981e-46,2.024450566676401e-09,2.632476407894408e-44,6.89082777203978e-05,0.0027547142621850225,0.0026014372701602356,0.0022811375869165695,0.0002614038711509894,0.0007907148533427658,1.6908557792130857e-06,0.00017296660021199708,3.894241797806642e-12,0.00012363508041803042,0.00010797309542582782,0.0001767072332995948,5.530720675976776e-08,0.000998250411067728,2.7995469183526207e-15,9.228843274930698e-12,3.034986772249629e-14,2.0068382367000716e-07
5.810980600025083e-10,0.06210963536780779,0.0,1.5317899529627446,0.031075110263184432,0.3154400735839408,0.3481929305182391,0.2057471806738297,0.09200352421405918,0.0,1.8417385808877504e-22,2.161438698617972e-09,9.732135180858688e-25,0.0,1.6821429103375796e-34,6.4560874959657615e-06,1.1337539057466954e-26,4.643078538421269e-30,6.486412398480331e-44,4.7121450689374434e-14,1.0680972108045402e-21,2.2773544331335652e-70,1.880532797599973e-15,3.8645641763313996e-48,2.1515711942894635e-24,1.3016721210355516e-46,2.034415558141956e-09,2.6881200672630785e-44,6.890858139607335e-05,0.0027672832290271715,0.0026170875770162166,0.002291859459860819,0.0002613920703021593,0.0007936738271370659,1.69833421721092e-06,0.0001744780483748681,3.934230004271245e-12,0.0001252562008299401,0.00010871419691152484,0.00017823773130757993,5.652750321367375e-08,0.0010034446405265015,2.8141434824895233e-15,9.27725148622666e-12,3.0394158314366624e-14,2.0278619916330166e-07
5.841344207632703e-10,0.06210963536780779,0.0,1.5317374708896958,0.031075110263184432,0.3154206834041646,0.348182220883212,0.2057419967834581,0.0920043586091321,0.0,1.885073370762559e-22,2.1726967956058536e-09,9.936313846127723e-25,0.0,1.735114314682706e-34,6.567024490323319e-06,1.1573023403975345e-26,4.6917895532497346e-30,6.588483267896902e-44,4.761357957361615e-14,1.0736637897313246e-21,2.337407613886028e-70,1.900120382537558e-15,3.925377355641465e-48,2.1962551946671088e-24,1.3426658073332463e-46,2.0443738993565073e-09,2.744640189644914e-44,6.890889917389708e-05,0.002779836086479816,0.0026327460345032996,0.0023025690836297706,0.0002613801171420453,0.0007966210412981686,1.7058059579441943e-06,0.00017599296851749047,3.9744120247154864e-12,0.0001268884092344152,0.00010945506327289355,0.00017977073604391445,5.7768147507955026e-08,0.0010086383707954443,2.8287389728030785e-15,9.325659297859961e-12,3.043855545115447e-14,2.048994129405222e-07
5.871707815240324e-10,0.06210963536780779,0.0,1.5316850048009627,0.031075110263184432,0.31540130674958833,0.3481715234837173,0.2057368135272142,0.09200520139329199,0.0,1.929154032735708e-22,2.1839545465123934e-09,1.0143684404867698e-24,0.0,1.7894637787887241e-34,6.679280386720449e-06,1.181212276742423e-26,4.740757854604124e-30,6.691618035316188e-44,4.810824897110614e-14,1.0792302284122635e-21,2.3987203708789955e-70,1.9198074499598687e-15,3.986824398492051e-48,2.2416250316707685e-24,1.3847260796615438e-46,2.0543255953830655e-09,2.802045904088896e-44,6.89092310722325e-05,0.002792372881755873,0.0026484124390907435,0.002313266471866701,0.00026136801805947226,0.0007995565149834448,1.71327101308698e-06,0.0001775113233269002,4.014787705761763e-12,0.00012853169552096545,0.0001101956837012135,0.000181306187050246,5.9029367548427655e-08,0.0010138316020226633,2.8433333895902883e-15,9.374066711645437e-12,3.0483059195544815e-14,2.070234632275334e-07
5.902071422847945e-10,0.06210963536780779,0.0,1.5316325549319352,0.031075110263184432,0.31538194361205996,0.3481608383061248,0.20573163089882127,0.092006052605963,0.0,1.9739881180801636e-22,2.1952119517329878e-09,1.035427969649974e-24,0.0,1.8452196629241668e-34,6.792863544686831e-06,1.2054873084671123e-26,4.789983543647421e-30,6.795822189604283e-44,4.8605458637762946e-14,1.0847965268644278e-21,2.4613123946621208e-70,1.9395939339398424e-15,4.048908575112393e-48,2.2876875205885124e-24,1.4278748920842242e-46,2.06427065128012e-09,2.8603463863939006e-44,6.890957710895118e-05,0.0028048936618218,0.0026640865874852414,0.002323951638201832,0.00026135577918337213,0.000802480267511993,1.7207293924501368e-06,0.00017903307563234204,4.055356894180509e-12,0.00013018604927145114,0.0001109360476535773,0.00018284402391182381,6.031139244163767e-08,0.001019024334357682,2.857926733144572e-15,9.42247372935699e-12,3.052766960850754e-14,2.0915834825128738e-07
5.932435030455566e-10,0.06210963536780779,0.0,1.5315801215179576,0.031075110263184432,0.3153625939834116,0.3481501653368172,0.2057264488922505,0.09200691228648453,0.0,2.0195831781072208e-22,2.2064690116625926e-09,1.0568132719477181e-24,0.0,1.9024107576092854e-34,6.907782316076572e-06,1.230131045297791e-26,4.83946672295369e-30,6.901101219213694e-44,4.910520832957852e-14,1.0903626851047222e-21,2.525203579409774e-70,1.9594797681400278e-15,4.111633155485318e-48,2.3344495070879467e-24,1.4721345318188905e-46,2.07420907210164e-09,2.919550859100376e-44,6.89099373014243e-05,0.002817398473397684,0.0026797682766402145,0.0023346245962523496,0.00026134340639342584,0.0008053923183640589,1.7281811039995546e-06,0.0001805581884052936,4.096119436890025e-12,0.00013185145976394693,0.00011167614484977893,0.0001843841862600782,6.161445249025049e-08,0.0010242165679514442,2.8725190037558083e-15,9.470880352731105e-12,3.057238674914088e-14,2.1130406623983327e-07
5.962798638063187e-10,0.06210963536780779,0.0,1.5315277047943041,0.031075110263184432,0.31534325785545914,0.34813950456219045,0.20572126750171066,0.0920077804741091,0.0,2.0659467632299996e-22,2.2177257266957242e-09,1.0785276631083818e-24,0.0,1.961066287814293e-34,7.024045044684609e-06,1.2551471129766768e-26,4.889207496515898e-30,7.007460612183392e-44,4.960749780261908e-14,1.0959287031498915e-21,2.5904140239578093e-70,1.97946488582189e-15,4.175001409347269e-48,2.381917867169551e-24,1.5175276224892054e-46,2.0841408628970672e-09,2.979668591482029e-44,6.891031166651378e-05,0.002829887362957319,0.0026954573037650783,0.0023452853596224086,0.0002613309053302649,0.0008082926871804411,1.7356261538744553e-06,0.00018208662475948853,4.137075180956305e-12,0.0001335279159765747,0.0001124159652692314,0.00018592661377521118,6.29387791883711e-08,0.00102940830295632,2.8871102017103736e-15,9.519286583460924e-12,3.06172106747285e-14,2.1346061542232683e-07
5.993162245670807e-10,0.06210963536780779,0.0,1.531475304996159,0.031075110263184432,0.31532393522000207,0.3481288559686534,0.20571608672163824,0.09200865720800061,0.0,2.113086422025499e-22,2.228982097226458e-09,1.1005744747232092e-24,0.0,2.0212159171752137e-34,7.141660065864157e-06,1.2805391532376425e-26,4.939205969753692e-30,7.114905856138846e-44,5.0112326813025676e-14,1.1014945810165275e-21,2.6569640328401067e-70,1.999549219855148e-15,4.2390166061883396e-48,2.430099507120073e-24,1.5640771273907787e-46,2.0940660287113253e-09,3.0407088995375134e-44,6.891070022056402e-05,0.0028423603767283303,0.002711153466334479,0.002355933941903155,0.00026131828140525513,0.0008111813937618815,1.7430645464057428e-06,0.0001836183479509377,4.178223973592873e-12,0.00013521540659130611,0.0001131554991479128,0.00018747124618879733,6.428460521679539e-08,0.0010345995395261134,2.9017003272911887e-15,9.56769242319812e-12,3.066214144068791e-14,2.156279940290397e-07
6.023525853278428e-10,0.06210963536780779,0.0,1.5314229223585925,0.031075110263184432,0.3153046260688231,0.3481182195426277,0.20571090654668844,0.09200954252723252,0.0,2.1610097002953454e-22,2.240238123648432e-09,1.122957054226123e-24,0.0,2.08288975222746e-34,7.260635706145309e-06,1.3063108237818754e-26,4.9894622495211566e-30,7.223442438292085e-44,5.061969511701498e-14,1.1070603187210728e-21,2.724874117324942e-70,2.019732702727119e-15,4.303682015252295e-48,2.4790013634659922e-24,1.6118063527707933e-46,2.103984574584812e-09,3.1026811459821114e-44,6.891110297939378e-05,0.002854817560692283,0.0027268565620975,0.0023665703566727353,0.0002613055398098791,0.0008140584580684431,1.7504962841344039e-06,0.00018515332137794888,4.219565662160611e-12,0.00013691391999773564,0.00011389473697534084,0.0001890180232863955,6.565216443819318e-08,0.0010397902778160632,2.916289380777762e-15,9.61609787355787e-12,3.070717910062432e-14,2.1780620029136909e-07
6.053889460886049e-10,0.06210963536780779,0.0,1.531370557116542,0.031075110263184432,0.315285330393688,0.34810759527054846,0.20570572697172573,0.09201043647078584,0.0,2.2097241401253966e-22,2.2514938063548424e-09,1.1456787648735372e-24,0.0,2.146118346657227e-34,7.380980282854742e-06,1.3324657982535708e-26,5.0399764441145355e-30,7.333075845441738e-44,5.1129602470879923e-14,1.1126259162798307e-21,2.7941649964512153e-70,2.0400152665520992e-15,4.3690009055366095e-48,2.5286304029270455e-24,1.660738951121453e-46,2.113896505553401e-09,3.165594740239442e-44,6.891151995828806e-05,0.0028672589605848176,0.002742566389086843,0.0023771946174963093,0.00026129268552473506,0.0008169239002188721,1.757921367829957e-06,0.00018669150858114454,4.261100094167586e-12,0.00013862344429682388,0.00011463366949157509,0.00019056688491016986,6.704169189222298e-08,0.0010449805179828507,2.930877362446233e-15,9.664502936111898e-12,3.075232370625938e-14,2.1999523244184693e-07
6.08425306849367e-10,0.06210963536780779,0.0,1.5313182095047904,0.031075110263184432,0.3152660481863452,0.3480969831388634,0.20570054799181528,0.09201133907754731,0.0,2.259237278944348e-22,2.2627491457384503e-09,1.168742985724173e-24,0.0,2.2109327055706697e-34,7.502702103736636e-06,1.359007766215655e-26,5.0907486632799324e-30,7.443811563973083e-44,5.164204863099047e-14,1.1181913737089654e-21,2.8648575980645356e-70,2.0603968430807502e-15,4.4349765457924847e-48,2.578993622369813e-24,1.710898924487201e-46,2.1238018266484417e-09,3.2294591384331464e-44,6.891195117199026e-05,0.0028796846218957987,0.0027582827456279703,0.0023878067379260637,0.00026127972332816836,0.0008197777404899469,1.7653397965089478e-06,0.0001882328732434789,4.302827117268885e-12,0.00014034396730461168,0.00011537228768424675,0.0001921177709615208,6.845342379057899e-08,0.001050170260184601,2.9454642725693933e-15,9.712907612388735e-12,3.0797575307491664e-14,2.2219508871414964e-07
