Time (s),Volume (m^3),Ne,X(1),NH3(2),NH2OH(3),HNO3(4),CH3OH(5),H2O(6),N2(7),O2(8),NO2(9),NO(10),N2O(11),CO2(12),H2(13),CO(14),CH4(15),C2H6(16),CH2O(17),CH3(18),C3H8(19),H(20),C2H5(21),HCO(22),CH3CHO(23),OH(24),C2H4(25),H2OX(30),H3NOX(205),HX(26),HNO3X(208),CH4OX(211),H2NOX(204),HOX(29),HNOX(512),H2NO(88),NX(539),HNX(511),OX(27),H2X(216),CH3OX(210),CH2X(34),CHX(35),CX(33),SX(655),CH2OX(623),CHOX(653),H2NX(201)
9.169930819711702e-09,0.10504946994334764,0.0,2.544515087523378,0.03936529317839806,0.26583077317035464,0.34835284176866776,0.1878823164884446,0.14066457371179922,0.0,1.938725909065274e-10,0.001984907827470895,5.839162155429468e-09,0.0,3.986031852355083e-13,0.030771597224849408,2.9401437284792074e-11,1.1187697373744931e-14,7.602218183349819e-21,9.720348816330123e-07,2.4744002073067486e-10,1.6039728203619255e-32,7.960722240027944e-07,1.6524994591650138e-22,4.455102186872653e-10,1.6729931282332596e-20,0.0007387561063062419,2.2453226353169434e-22,5.697161387012954e-05,0.00010638490705059966,0.008531340365893276,0.0001470367042370887,3.3547101319877865e-05,5.897445466587432e-05,5.155768145554944e-05,5.9387868572956525e-05,3.8793093183249155e-05,0.026268511648367427,0.0004189783447759537,0.0058074267198323795,0.003224650357612476,0.0005421426228125063,1.78327329287472e-10,1.9236718886666e-07,6.09999410206167e-07,0.018334595904688483,1.685122490735095e-08,0.00021782590915453654,3.099569483070435e-06
9.218479898833642e-09,0.10504946994334764,0.0,2.544288907249585,0.0394059618502299,0.2655758153132591,0.34834238035975723,0.1877878634406569,0.1409345359487959,0.0,1.9512947837953727e-10,0.001995386647632858,5.92201325844219e-09,0.0,4.08089217376279e-13,0.030905405515272818,2.97832655843543e-11,1.1342858032453244e-14,7.720679023953033e-21,9.767853476013834e-07,2.486875661827658e-10,1.6460599545818402e-32,7.991160948457156e-07,1.6783021446925803e-22,4.5107650964982645e-10,1.7124819926413477e-20,0.0007396724595007436,2.2803635029844774e-22,5.7071683233136594e-05,0.00010627356991862155,0.008532082722730401,0.00014701921013452374,3.352725479434522e-05,5.889622039278671e-05,5.15167949636091e-05,5.931072566577366e-05,3.906846581369928e-05,0.026387207105974673,0.00042047552650580197,0.00580192205834249,0.003241177781411334,0.0005415325394950182,1.7815988588600002e-10,1.9343820846912912e-07,6.138567644873825e-07,0.018428684541559506,1.6913493614294444e-08,0.00021881050176783423,3.098820220429751e-06
9.267028977955581e-09,0.10504946994334764,0.0,2.54406302537867,0.03944659664379196,0.26532113242332667,0.3483319192477801,0.18769347440103648,0.14120427756260664,0.0,1.9638546014725764e-10,0.0020058651519199457,6.005618729293693e-09,0.0,4.1774394923996895e-13,0.031039032608804727,3.016769547658329e-11,1.1499348893483388e-14,7.840333902305241e-21,9.81530427430383e-07,2.499344816200273e-10,1.6890173675611094e-32,8.021557564809665e-07,1.7043660315279212e-22,4.566764490994682e-10,1.752663675723484e-20,0.0007405775534506953,2.3157527054710055e-22,5.7171642973094714e-05,0.00010616240729577178,0.00853284411265385,0.00014700173421913437,3.350742662826608e-05,5.8818049917191676e-05,5.1475671058622364e-05,5.9233639600589634e-05,3.934390598845794e-05,0.026505723779578178,0.00042197156860038167,0.00579637399191767,0.003257675138657877,0.0005409237763972225,1.779929540034457e-10,1.9451196530564694e-07,6.177212005702645e-07,0.018522711654804663,1.6975550735654002e-08,0.00021979126700293975,3.0980666364902607e-06
9.31557805707752e-09,0.10504946994334764,0.0,2.543837440822755,0.03948719763953468,0.26506672420721517,0.348321458432792,0.18759914929945928,0.14147379769787707,0.0,1.9764052919644055e-10,0.0020163433403383307,6.0899814466679644e-09,0.0,4.275693420237968e-13,0.031172479650153104,3.0554727255849706e-11,1.1657174334721006e-14,7.961188196808153e-21,9.86270132744277e-07,2.5118076746429735e-10,1.732858221970042e-32,8.051911864397754e-07,1.730692313196006e-22,4.623099825052768e-10,1.7935460115132743e-20,0.0007414715346894953,2.3514916860584746e-22,5.727149306454394e-05,0.00010605141801227237,0.008533624180919146,0.00014698427642612669,3.3487616785795804e-05,5.873994412038593e-05,5.143431498463048e-05,5.915661129993655e-05,3.961940929260948e-05,0.02662406182243468,0.00042346646990395993,0.0057907835213083314,0.0032741426431078767,0.0005403163295719593,1.7782653246495989e-10,1.9558846289057094e-07,6.215927282995534e-07,0.018616677308880066,1.703739685140913e-08,0.0002207682144852895,3.0973088464676872e-06
9.36412713619946e-09,0.10504946994334764,0.0,2.5436121525055966,0.0395277649174132,0.26481259037032845,0.3483109979148481,0.1875048880659394,0.14174309551938738,0.0,1.988946789540784e-10,0.0020268212128941973,6.175104279906763e-09,0.0,4.3756736692885e-13,0.03130574776683706,3.0944361202716606e-11,1.1816338723571035e-14,8.083247277183348e-21,9.910044751328945e-07,2.5242642413696646e-10,1.77759580584974e-32,8.082223633844691e-07,1.7572821814584824e-22,4.67977055164521e-10,1.8351368701108658e-20,0.0007423545478169584,2.3875818843819517e-22,5.737123348529063e-05,0.0001059406009163036,0.008534422578730666,0.00014696683669139084,3.346782523130915e-05,5.866190386365837e-05,5.1392731897481604e-05,5.9079641665904724e-05,3.989497137646926e-05,0.02674222138982436,0.00042496022921213527,0.005785151630360754,0.0032905805061100874,0.0005397101950807339,1.7766062009761717e-10,1.9666770470097592e-07,6.25471357492685e-07,0.01871058156797628,1.7099032540206045e-08,0.00022174135395904062,3.096546963534625e-06
9.412676215321399e-09,0.10504946994334764,0.0,2.5433871593624446,0.03956829855689275,0.26455873061684915,0.34830053769400265,0.18741069063062812,0.14201217021170837,0.0,2.001479032795817e-10,0.002037298769593744,6.2609900890804466e-09,0.0,4.4774000513146735e-13,0.031438838069501596,3.1336597584503404e-11,1.1976846416993947e-14,8.206516504484542e-21,9.95733466151697e-07,2.5367145205897917e-10,1.8232435330756375e-32,8.112492670827049e-07,1.7841368263158871e-22,4.736776122122332e-10,1.8774441575295358e-20,0.0007432267355250703,2.42402473644067e-22,5.747086421634847e-05,0.00010582995487367318,0.008535238963130284,0.000146949414951493,3.34480519293978e-05,5.8583929988691536e-05,5.1350926866404016e-05,5.90027315805507e-05,4.017058795465694e-05,0.02686020263900512,0.00042645284527357934,0.005779479286300181,0.0033069889366167064,0.0005391053689938582,1.7749521573051002e-10,1.9774969417826955e-07,6.293570979422979e-07,0.018804424496023393,1.7160458379365235e-08,0.00022271069528241605,3.0957810988570596e-06
9.461225294443338e-09,0.10504946994334764,0.0,2.543162460339901,0.03960879863695368,0.2643051446497726,0.34829007777030946,0.18731655692381385,0.1422810209788635,0.0,2.0140019645707362e-10,0.002047776010443184,6.347641725059138e-09,0.0,4.580892477547373e-13,0.031571751652225116,3.173143665583717e-11,1.2138701761541475e-14,8.331001231109887e-21,1.0004571173218437e-06,2.549158516508335e-10,1.869814943819328e-32,8.142718783820663e-07,1.8112574360098585e-22,4.794115986305618e-10,1.9204758155429485e-20,0.0007440882386233896,2.460821674609037e-22,5.757038524188002e-05,0.00010571947876749275,0.008536072996888617,0.00014693201114366665,3.342829684486789e-05,5.8506023317950976e-05,5.130890487553985e-05,5.892588190629575e-05,4.0446254805183184e-05,0.02697800572916767,0.00042794431679174137,0.005773767440008558,0.003323368141194837,0.0005385018473905838,1.7733031819479838e-10,1.9883443472877024e-07,6.332499594168583e-07,0.018898206156696063,1.7221674944876882e-08,0.00022367624842317745,3.0950113616302205e-06
9.509774373565278e-09,0.10504946994334764,0.0,2.542938054395785,0.03964926523609653,0.2640518321709404,0.34827961814382136,0.18722248687592122,0.14254964704399822,0.0,2.0265155318779942e-10,0.0020582529354487397,6.435062029584164e-09,0.0,4.686170958401109e-13,0.03170448959281978,3.212887865919176e-11,1.2301909093391815e-14,8.456706800814184e-21,1.0051754401302622e-06,2.561596233325824e-10,1.917323705008667e-32,8.172901791850262e-07,1.83864519702535e-22,4.851789592579026e-10,1.964239821533057e-20,0.0007449391960641124,2.4979741276475935e-22,5.766979654913791e-05,0.00010560917149786136,0.008536924348398783,0.0001469146252058046,3.34085599427378e-05,5.8428184655065886e-05,5.126667082545883e-05,5.884909348631549e-05,4.072196776854915e-05,0.027095630821391666,0.00042943464242651484,0.005768017026297053,0.003339718324038868,0.0005378996263592317,1.771659263237563e-10,1.9992192972426316e-07,6.371499516603576e-07,0.018991926613418364,1.7282682811410935e-08,0.00022463802345422127,3.094237859113572e-06
9.558323452687217e-09,0.10504946994334764,0.0,2.5427139404989902,0.03968969843234704,0.26379879288107116,0.34826915881459103,0.18712848041751043,0.14281804764905404,0.0,2.039019685826488e-10,0.0020687295446166517,6.523253835339756e-09,0.0,4.793255603191341e-13,0.03183705295312503,3.252892382541481e-11,1.2466472738384333e-14,8.583638548721126e-21,1.0098884460297176e-06,2.5740276752383364e-10,1.9657836107861693e-32,8.203041524242836e-07,1.8663012940928469e-22,4.909796387978088e-10,2.0087441883386794e-20,0.0007457797449667976,2.5354835207139333e-22,5.7769098128409304e-05,0.0001054990319815557,0.008537792691572574,0.0001468972570764514,3.338884118823572e-05,5.8350414785205676e-05,5.1224229534635076e-05,5.877236714492051e-05,4.099772274685913e-05,0.027213078078602525,0.00043092382079586725,0.005762228964173491,0.0033560396869837315,0.0005372987019973154,1.7700203895287452e-10,2.010121825039389e-07,6.410570843955918e-07,0.019085585929368504,1.734348255232834e-08,0.0002255960305492949,3.0934606966651054e-06
9.606872531809156e-09,0.10504946994334764,0.0,2.5424901176293524,0.03973009830326115,0.2635460264797932,0.34825869978267004,0.18703453747927679,0.14308622205444949,0.0,2.051514381547902e-10,0.002079205837953169,6.612219966024933e-09,0.0,4.902166619852962e-13,0.0319694427792945,3.293157237424296e-11,1.2632397012053783e-14,8.711801801335485e-21,1.0145961464388884e-06,2.5864528464375116e-10,2.015208582965707e-32,8.233137820384716e-07,1.894226910190588e-22,4.968135818276893e-10,2.0539969641047342e-20,0.0007466100206427596,2.573351275373574e-22,5.7868289972961166e-05,0.00010538905915172779,0.008538677705739016,0.00014687990669479464,3.336914054679723e-05,5.8272714475444046e-05,5.118158574088212e-05,5.869570368792897e-05,4.12735157029455e-05,0.027330347665529213,0.000432411850477434,0.0057564041571048314,0.003372332429518942,0.0005366990704116592,1.7683865491990954e-10,2.0210519637511467e-07,6.449713673255527e-07,0.019179184167483532,1.7404074739672853e-08,0.00022655027997882965,3.0926799777750548e-06
9.655421610931096e-09,0.10504946994334764,0.0,2.5422665847775106,0.03977046492592979,0.2632935326656745,0.34824824104810953,0.18694065799205015,0.1433541695387668,0.0,2.063999578124158e-10,0.002089681815464553,6.701963236425569e-09,0.0,5.012924314659996e-13,0.032101660102076435,3.3336824514805444e-11,1.2799686219664047e-14,8.841201876555316e-21,1.0192985527424351e-06,2.5988717511105453e-10,2.0656126714875013e-32,8.263190529482444e-07,1.922423226546781e-22,5.026807328072954e-10,2.1000062321321517e-20,0.0007474301566191356,2.6115788096107957e-22,5.79673720789844e-05,0.00010527925195760802,0.008539579075545242,0.0001468625740006573,3.334945798406304e-05,5.8195084475111965e-05,5.1138744102771774e-05,5.861910390303015e-05,4.154934265950643e-05,0.02744743974866284,0.00043389873001007707,0.00575054349327476,0.003388596748803401,0.0005361007277185135,1.7667577306489903e-10,2.0320097461300082e-07,6.488928101309708e-07,0.01927272139046382,1.746445994418017e-08,0.00022750078210588846,3.0918958040988047e-06
9.703970690053035e-09,0.10504946994334764,0.0,2.542043340944772,0.03981079837698364,0.2630413111362535,0.34823778261095995,0.18684684188679418,0.14362188939844392,0.0,2.0764752385159505e-10,0.002100157477157081,6.792486452486577e-09,0.0,5.1255490919465e-13,0.03223370593708783,3.37446804461164e-11,1.2968344656241376e-14,8.971844083684099e-21,1.023995676291078e-06,2.6112843934402043e-10,2.1170100548714245e-32,8.293199510327378e-07,1.9508914226418292e-22,5.085810360870022e-10,2.146780110728458e-20,0.0007482402846626278,2.650167537839422e-22,5.806634444554076e-05,0.00010516960936421478,0.008540496490859554,0.0001468452589344897,3.3329793465876755e-05,5.811752551615139e-05,5.109570920102357e-05,5.8542568560140255e-05,4.1825199698255674e-05,0.027564354496216026,0.0004353844578954093,0.005744647845836557,0.0034048328396808786,0.0005355036700436615,1.7651339223027246e-10,2.042995204629335e-07,6.528214224741235e-07,0.019366197660777476,1.7524638735295316e-08,0.00022844754738222324,3.0911082754890946e-06
9.752519769174974e-09,0.10504946994334764,0.0,2.5418203851429824,0.03985109873259795,0.2627893615880689,0.34822732447127114,0.18675308909460595,0.14388938094747245,0.0,2.088941329492366e-10,0.0021106328230370377,6.88379241138417e-09,0.0,5.240061453828676e-13,0.03236558128508259,3.415514035755587e-11,1.3138376606607206e-14,9.103733723442887e-21,1.0286875284016705e-06,2.6236907776048307e-10,2.1694150406686053e-32,8.323164631064116e-07,1.979632676210558e-22,5.145144359158882e-10,2.1943267530590387e-20,0.0007490405348029263,2.6891188709135748e-22,5.8165207074512115e-05,0.00010506013035207176,0.0085414296466767,0.00014682796143736183,3.331014695828249e-05,5.804003831345813e-05,5.10524855398488e-05,5.84660984117508e-05,4.2101082959084605e-05,0.02768109207808308,0.0004368690325992857,0.005738718073161318,0.003421040894696147,0.000534907893522526,1.7635151126092054e-10,2.0540083714187168e-07,6.567572140029691e-07,0.019459613040664684,1.7584611681159835e-08,0.00022939058634444131,3.090317490027775e-06
9.801068848296914e-09,0.10504946994334764,0.0,2.541597716394388,0.03989136606849714,0.2625376837166884,0.34821686662909235,0.18665939954671532,0.14415664351710059,0.0,2.1013978215615637e-10,0.0021211078531107254,6.975883901598208e-09,0.0,5.356481999928231e-13,0.03249728713221355,3.4568204429340045e-11,1.3309786345410471e-14,9.236876087982429e-21,1.033374120357279e-06,2.636090907778344e-10,2.2228420659113508e-32,8.353085768962688e-07,2.0086481632444361e-22,5.204808764496178e-10,2.2426543469990836e-20,0.0007498310353558186,2.7284342161383716e-22,5.8263959970547574e-05,0.00010495081391692941,0.008542378243025256,0.00014681068145095555,3.329051842752266e-05,5.796262356520722e-05,5.100907754828033e-05,5.8389694193268644e-05,4.2376988639236146e-05,0.027797652665800986,0.0004383524525532607,0.005732755019081635,0.0034372211041116952,0.0005343133943002685,1.7619012900416163e-10,2.065049278368703e-07,6.607001943451361e-07,0.019552967592141885,1.76443793486178e-08,0.00023032990961027597,3.0895235440567822e-06
9.849617927418853e-09,0.10504946994334764,0.0,2.541375333731511,0.03993160045995946,0.2622862772167372,0.3482064090844722,0.18656577317448425,0.14442367645554235,0.0,2.113844688902507e-10,0.0021315825673844527,7.0687637029845275e-09,0.0,5.474831427096951e-13,0.032628824450289036,3.498387283298059e-11,1.3482578137159509e-14,9.37127646089525e-21,1.0380554634072562e-06,2.6484847881302464e-10,2.2773056975613794e-32,8.382962810194532e-07,2.0379390579938075e-22,5.26480301758129e-10,2.2917711149862188e-20,0.000750611912945987,2.7681149772805945e-22,5.836260314101223e-05,0.0001048416590694918,0.008543341984877046,0.0001467934189175566,3.327090784003579e-05,5.78852819531843e-05,5.096548958148225e-05,5.8313356623348266e-05,4.2652912992490526e-05,0.027914036432511107,0.0004398347161560133,0.005726759513130844,0.003453373655924997,0.0005337201685318844,1.7602924430984683e-10,2.0761179570703957e-07,6.646503731102879e-07,0.019646261377005907,1.770394230324229e-08,0.00023126552787495997,3.088726532208422e-06
9.898167006540792e-09,0.10504946994334764,0.0,2.541153236197011,0.03997180198182141,0.26203514178192644,0.3481959518374587,0.1864722099094063,0.14469047912769056,0.0,2.126281909297734e-10,0.0021420569658645427,7.162434586847286e-09,0.0,5.595130529142541e-13,0.032760194197023716,3.5402145731733643e-11,1.3656756236253484e-14,9.506940117227758e-21,1.0427315687673243e-06,2.6608724228256356e-10,2.3328206329563798e-32,8.412795649612262e-07,2.0675065329701222e-22,5.325126558331315e-10,2.34168531387382e-20,0.0007513832925295025,2.808162554579306e-22,5.8461136595940195e-05,0.00010473266483515247,0.00854432058205856,0.0001467761737800475,3.325131516245424e-05,5.780801414311365e-05,5.09217259220113e-05,5.8237086404218224e-05,4.292885232836246e-05,0.028030243552921594,0.00044131582177474196,0.0057207323707779605,0.0034694987358862743,0.0005331282123822968,1.758688560304903e-10,2.0872144388715406e-07,6.686077599011265e-07,0.019739494456837942,1.7763301109318e-08,0.0002321974519076981,3.0879265474352635e-06
9.946716085662732e-09,0.10504946994334764,0.0,2.5409314228435633,0.040011970708482385,0.2617842771050803,0.3481854948880993,0.18637870968310605,0.1449570509148365,0.0,2.138709464067147e-10,0.0021525310485573305,7.256899316011253e-09,0.0,5.717400196555709e-13,0.03289139731628398,3.582302328103832e-11,1.3832324887013422e-14,9.643872323492284e-21,1.047402447619652e-06,2.6732538160252046e-10,2.3894017002548953e-32,8.442584190533182e-07,2.0973517589481653e-22,5.385778825954195e-10,2.3924052347850227e-20,0.0007521452974160127,2.848578344756428e-22,5.855956034798479e-05,0.0001046238302537332,0.00854531374916435,0.00014675894598189935,3.323174036160193e-05,5.773082078495537e-05,5.0877790781061985e-05,5.8160884221999675e-05,4.320480301131005e-05,0.028146274203270646,0.0004427957677465272,0.005714674393658349,0.003485596527516716,0.0005325375220264412,1.75708963021177e-10,2.0983387548460665e-07,6.725723643034201e-07,0.0198326668930075,1.782245632983977e-08,0.00023312569254823712,3.0871236810393577e-06
9.990410256872478e-09,0.10504946994334764,0.0,2.540732033025265,0.04004809458372269,0.26155873013940445,0.34817608388820886,0.18629461332118372,0.14519676761822353,0.0,2.1498859866093975e-10,0.0021619574529879388,7.342598586690071e-09,0.0,5.829145074303531e-13,0.033009338426263975,3.620404017414487e-11,1.3991529094205935e-14,9.768200265227109e-21,1.0516017791377178e-06,2.684391736861157e-10,2.441248564844643e-32,8.469355928891784e-07,2.1244509056825376e-22,5.440646464281476e-10,2.4387489360495845e-20,0.0007528231870539293,2.8852685294916318e-22,5.8648047941388725e-05,0.0001045260148515373,0.008546219824732334,0.00014674345574246724,3.321413829817117e-05,5.7661410943727956e-05,5.0838105961569167e-05,5.8092360983906834e-05,4.3453165366595335e-05,0.028250551053547474,0.00044412672622537816,0.00570919650210845,0.0035000613583599585,0.0005320069798065339,1.755654818245132e-10,2.1083744628994777e-07,6.761466872271347e-07,0.019916470285782997,1.7875522426971088e-08,0.00023395796883764357,3.086398711649258e-06
9.999999999999999e-09,0.10504946994334764,0.0,2.5406883027402536,0.04005601930070525,0.26150925769355826,0.34817401844884044,0.18627616316050555,0.14524935411430498,0.0,2.1523378946456759e-10,0.002164026271299522,7.361493911423161e-09,0.0,5.853887586741736e-13,0.033035205562224154,3.6287945909350765e-11,1.402662180322467e-14,9.795625494399624e-21,1.0525228595309765e-06,2.686835547290168e-10,2.452745886014082e-32,8.475226817376692e-07,2.13042878709183e-22,5.452724026222156e-10,2.4490090243999632e-20,0.0007529709720486334,2.8933612423024707e-22,5.866745679646176e-05,0.0001045045640303024,0.008546420213813629,0.00014674005790404776,3.321027703124929e-05,5.7646185458578457e-05,5.082937832387935e-05,5.807732939636022e-05,4.3507675081200185e-05,0.02827341803511659,0.00044441871126094736,0.005707991045478632,0.0035032330901789916,0.0005318906759969763,1.7553404488304678e-10,2.1105800645112231e-07,6.769319429628676e-07,0.019934856405629583,1.7887147099626692e-08,0.0002341402347176679,3.0862393033267486e-06
1.0034104428082224e-08,0.10504946994334764,0.0,2.5405328719575366,0.040084192008393416,0.2613334020130456,0.34816667312949,0.18621056791573076,0.1454362963881603,0.0,2.1610546589083237e-10,0.002171383601640605,7.428945105443549e-09,0.0,5.942518474199976e-13,0.03312714599055985,3.658716705729727e-11,1.4151866157984669e-14,9.893563818669041e-21,1.055796894319659e-06,2.695524608479047e-10,2.493982108336154e-32,8.49609165484694e-07,2.151776828703922e-22,5.495779506946627e-10,2.4857581078111716e-20,0.0007534936693704065,2.9222591084399764e-22,5.87364467006037e-05,0.00010442832732177255,0.008547137273037204,0.00014672797946220487,3.319655066425232e-05,5.7592062374752505e-05,5.079828856828475e-05,5.8023893876801e-05,4.3701531437589e-05,0.028354685237596718,0.00044545674276794237,0.005703694838067933,0.0035145043632023244,0.0005314774570152334,1.7542240004055068e-10,2.1184327639023236e-07,6.797268711380152e-07,0.020000224651180717,1.79284244834591e-08,0.00023478727840874604,3.0856715450780058e-06
1.0073429182170995e-08,0.10504946994334764,0.0,2.5403538220241835,0.0401166571194565,0.26113079362043506,0.34815820365287226,0.18613497057762834,0.14565171125227047,0.0,2.1710997465811274e-10,0.0021798669167417,7.50721201986686e-09,0.0,6.045959671283876e-13,0.03323305916273974,3.6933785375331086e-11,1.4297140647977687e-14,1.0007279623447632e-20,1.0595688996965871e-06,2.705539878353116e-10,2.5422095664823077e-32,8.520122973086873e-07,2.1765647556106598e-22,5.545625827186066e-10,2.5286403931395526e-20,0.000754090841757273,2.9558083021387325e-22,5.88159296425982e-05,0.00010434051732114989,0.008547972536091327,0.00014671406271197834,3.318073411128842e-05,5.752970141619637e-05,5.076234198340919e-05,5.796232185935563e-05,4.3925061979028196e-05,0.028448284132294055,0.0004466529512517354,0.005698723475111355,0.0035274845131683923,0.0005310017558271748,1.752939672476518e-10,2.1275045700850579e-07,6.829540535570008e-07,0.020075561698258457,1.7975896416608035e-08,0.000235531127119278,3.0850152688649253e-06
1.0108821460850889e-08,0.10504946994334764,0.0,2.5401928346407163,0.04014585747000707,0.2609485973317159,0.3481505812909826,0.18606696819908147,0.1458454539407788,0.0,2.1801348815353636e-10,0.0021875017231996856,7.578103077503945e-09,0.0,6.140204597627612e-13,0.03332828938104368,3.724720326081144e-11,1.442867622534143e-14,1.0110346006824296e-20,1.062960794967569e-06,2.7145501283185455e-10,2.586242749521869e-32,8.541726152288818e-07,2.1990320437959797e-22,5.590670790020745e-10,2.5677032528051534e-20,0.0007546232785012374,2.98621192247245e-22,5.8887402787903515e-05,0.00010426157601450469,0.00854873189357775,0.00014670154725257613,3.3166509176028354e-05,5.747361955511151e-05,5.072990200902656e-05,5.790694651780034e-05,4.412623876987505e-05,0.028532424504848573,0.0004477288848958525,0.005694233500897612,0.003539151699128371,0.0005305743271830129,1.7517865327468463e-10,2.1356848709821362e-07,6.858625857695286e-07,0.020143331144035815,1.8018508077771345e-08,0.00023619854678578886,3.0844231799628554e-06
1.0144213739530783e-08,0.10504946994334764,0.0,2.540031996158047,0.04017504056077662,0.2607665442214577,0.34814295908738446,0.18599899916505394,0.14603907259792723,0.0,2.1891648575760918e-10,0.0021951363618500246,7.649422336851504e-09,0.0,6.235545524705062e-13,0.033423433141244976,3.75620056802808e-11,1.4560960524509947e-14,1.0214098641613905e-20,1.0663499382384745e-06,2.7235570708644887e-10,2.630877519622862e-32,8.563305615737143e-07,2.2216496293418728e-22,5.635889155200487e-10,2.607213633251454e-20,0.0007551510076679167,3.0168144255171077e-22,5.895881767723563e-05,0.00010418271742514174,0.008549498364174271,0.0001466890408811871,3.3152293665841966e-05,5.7417578666790655e-05,5.06973801907898e-05,5.7851608821116885e-05,4.432741353487595e-05,0.028616471509296824,0.0004488041982535742,0.005689728906344296,0.003550804792705577,0.0005301475624757149,1.7506359988520253e-10,2.1438800342663134e-07,6.887749757449982e-07,0.020211068501547337,1.8061012835708738e-08,0.0002368640343329933,3.0838297604208487e-06
1.0179606018210677e-08,0.10504946994334764,0.0,2.539871306228563,0.0402042064197347,0.26058463416902994,0.3481353370420948,0.18593106344931637,0.14623256701539422,0.0,2.198189674199751e-10,0.002202770832695194,7.72117085163943e-09,0.0,6.33199073914627e-13,0.03351849078255273,3.787819268078583e-11,1.4693995169690192e-14,1.0318539551041858e-20,1.0697363337743752e-06,2.732560707594045e-10,2.67611988799198e-32,8.584861341746273e-07,2.2444179623433926e-22,5.681280704462339e-10,2.6471748148160275e-20,0.0007556740738447821,3.0476163453663395e-22,5.9030174320486555e-05,0.00010410394120860792,0.008550271846408606,0.00014667654357705188,3.313808756824927e-05,5.7361578973126144e-05,5.0664778023755286e-05,5.779630900453436e-05,4.4528584971545485e-05,0.028700425216782427,0.0004498788906279863,0.00568520997551048,0.0035624438606254943,0.0005297214602440506,1.7494880664124336e-10,2.152090071508078e-07,6.916912271763247e-07,0.020278773794165032,1.810341090599452e-08,0.00023752759408263383,3.083235042457342e-06
1.0211459069022581e-08,0.10504946994334764,0.0,2.539726812019805,0.04023044098262134,0.2604210373364223,0.3481284773367023,0.18586994977064103,0.14640660559737725,0.0,2.2063075981619048e-10,0.0022096417129844757,7.786112397427037e-09,0.0,6.419742468373557e-13,0.033603969305594186,3.8163944835687625e-11,1.481436923634652e-14,1.0413126514612818e-20,1.0727817439608169e-06,2.7406611555015987e-10,2.717362514684459e-32,8.604241183367125e-07,2.265038722730712e-22,5.722280990724686e-10,2.6835280319810248e-20,0.0007561408830536653,3.075509015240845e-22,5.909434550772152e-05,0.00010403311276075445,0.00855097389247754,0.00014666530373879836,3.3125310117909406e-05,5.7311214650458426e-05,5.0635368596228035e-05,5.774657174825381e-05,4.4709635353788436e-05,0.02877590384371741,0.00045084558224310807,0.005681130912165087,0.0035729070844845866,0.0005293385334468959,1.748457147847289e-10,2.1594918317537465e-07,6.943191580527289e-07,0.020339681161310512,1.8141478129203756e-08,0.00023812315317407886,3.0826987124302514e-06
