Time (s),Volume (m^3),Ne,X(1),NH3(2),NH2OH(3),HNO3(4),CH3OH(5),H2O(6),N2(7),O2(8),NO2(9),NO(10),N2O(11),CO2(12),H2(13),CO(14),CH4(15),C2H6(16),CH2O(17),CH3(18),C3H8(19),H(20),C2H5(21),HCO(22),CH3CHO(23),OH(24),C2H4(25),H2OX(30),H3NOX(205),HX(26),HNO3X(208),CH4OX(211),H2NOX(204),HOX(29),HNOX(512),H2NO(88),NX(539),HNX(511),OX(27),H2X(216),CH3OX(210),CH2X(34),CHX(35)
2.691517343627649e-12,0.10125681075141572,0.0,2.5141081878290983,0.031075110263184432,0.3193851359978921,0.350469951108597,0.20699544554513172,0.09198900489353816,0.0,5.15695408417715e-23,3.396135152052091e-07,4.3672531611798147e-20,0.0,8.784034541778649e-34,8.068115620051611e-12,1.3726046355778352e-24,5.796517459224088e-23,2.2177887046094488e-32,6.951995632664241e-13,2.262486565183365e-14,8.714100556545039e-52,1.2934980231372208e-10,3.2203367465790276e-34,2.5362035465525125e-23,2.2758715166426195e-41,3.3949166745039324e-07,2.463273169058525e-36,2.9185648150357796e-05,1.753041428116302e-05,1.3238460721656912e-05,1.4501417427075673e-05,1.0777258720008427e-05,6.709269241274478e-06,1.283669893178574e-07,1.5069775237217952e-07,1.3335853416214675e-10,4.4753923682861606e-09,1.5088843780691124e-07,4.885579198403793e-08,4.723510102068576e-16,5.9806375821597895e-06,1.0270006614296676e-12,1.6737036248901533e-08
2.719512008309519e-12,0.10125681075141572,0.0,2.5141073482124567,0.031075110263184432,0.31938488587337754,0.35046980272669886,0.2069952873806981,0.09198887201514129,0.0,5.320672372782736e-23,3.431457851356977e-07,4.504946603559742e-20,0.0,9.346507621345306e-34,8.334165627881836e-12,1.4305199723116217e-24,5.917717495828515e-23,2.2877116793399603e-32,7.097222747220552e-13,2.286017918430873e-14,9.176798071713094e-52,1.3069520878660676e-10,3.321868278615508e-34,2.6433264253360555e-23,2.421603362836851e-41,3.430214037040534e-07,2.5673241043310723e-36,2.9318475169885087e-05,1.7698233890755338e-05,1.3388335916431952e-05,1.4646267055243362e-05,1.087304876602994e-05,6.784974210965933e-06,1.3071520356530999e-07,1.5392252852873012e-07,1.347876337450475e-10,4.618280533380385e-09,1.541192795953465e-07,5.0284872754347216e-08,4.928691270013262e-16,6.042662301130833e-06,1.0376642696275044e-12,1.7086679409844094e-08
2.7475066729913894e-12,0.10125681075141572,0.0,2.5141065108321525,0.031075110263184432,0.3193846358497101,0.35046965446461686,0.20699512951831053,0.0919887411422789,0.0,5.487873986270908e-23,3.466780535713071e-07,4.64550426523082e-20,0.0,9.938676649699896e-34,8.606243970531151e-12,1.4902484328071952e-24,6.040171446357461e-23,2.3590890917625544e-32,7.243948186221919e-13,2.3095492537140668e-14,9.6589444565069e-52,1.3204061833673476e-10,3.4255117235852496e-34,2.753806382551543e-23,2.5750291440854454e-41,3.4655111264205823e-07,2.674636262453968e-36,2.9449296679503788e-05,1.7865770990047422e-05,1.3538460754690408e-05,1.479099686884684e-05,1.0968536855399329e-05,6.8607867550989935e-06,1.330796585042031e-07,1.5718276314196132e-07,1.36217598348355e-10,4.764211527286872e-09,1.5738570807404884e-07,5.173995092866328e-08,5.140602903196021e-16,6.104683323319105e-06,1.048327641890879e-12,1.7439929870923968e-08
2.7755013376732596e-12,0.10125681075141572,0.0,2.51410567565668,0.031075110263184432,0.3193843859267206,0.3504695063222516,0.20699497195701702,0.09198861224467304,0.0,5.658599256862904e-23,3.502103205132443e-07,4.7889556332455925e-20,0.0,1.0561782603436752e-33,8.884428376730157e-12,1.5518274400429416e-24,6.163879308544867e-23,2.4319359121444636e-32,7.39217186036793e-13,2.3330805710672275e-14,1.0161146488084636e-51,1.333860310389577e-10,3.5312888190075104e-34,2.8677127787615254e-23,2.73647038391677e-41,3.500807942720064e-07,2.7852770398396018e-36,2.9578142957570712e-05,1.803302605784857e-05,1.3688835173121308e-05,1.4935606967086528e-05,1.1063723939822332e-05,6.936706458942425e-06,1.3546024459571569e-07,1.6047849134486456e-07,1.3764842796446386e-10,4.9132186677457796e-09,1.6068775975129717e-07,5.3221205169350804e-08,5.359396718733582e-16,6.166700649141529e-06,1.0589907830483435e-12,1.7796787415041458e-08
2.80349600235513e-12,0.10125681075141572,0.0,2.514104842654998,0.031075110263184432,0.3193841361042404,0.35046935829950415,0.2069948146958687,0.09198848529250307,0.0,5.832888723066703e-23,3.537425859627154e-07,4.9353301948220224e-20,0.0,1.1217104939204228e-33,9.16879691007321e-12,1.6152947980786263e-24,6.288841080145606e-23,2.5062671107208347e-32,7.541893680368224e-13,2.3566118705245318e-14,1.0684023434267993e-51,1.3473144696810503e-10,3.6392213023544883e-34,2.9851156815358494e-23,2.906258575541684e-41,3.5361044860145325e-07,2.8993145203702928e-36,2.9705043825317145e-05,1.8199999572169877e-05,1.3839459107524642e-05,1.5080097449078876e-05,1.1158610968003858e-05,7.012732908675517e-06,1.3785685331226276e-07,1.638097480507474e-07,1.3908012258577077e-10,5.06533530592311e-09,1.640254709164859e-07,5.472881293762939e-08,5.58522638010938e-16,6.2287142790131595e-06,1.0696536979409392e-12,1.8157251825126295e-08
2.831490667037e-12,0.10125681075141572,0.0,2.514104011796517,0.031075110263184432,0.31938388638210086,0.35046921039627543,0.20699465773391965,0.0919883602563984,0.0,6.010783134745107e-23,3.5727484992092554e-07,5.084657437346757e-20,0.0,1.1905962380311056e-33,9.459427969426021e-12,1.68068869201945e-24,6.415056758935015e-23,2.582097657694808e-32,7.693113556942442e-13,2.3801431521200446e-14,1.1228207180781782e-51,1.3607686619898398e-10,3.749330911051442e-34,3.106085865384699e-23,3.084735385649889e-41,3.571400756379122e-07,3.016817475342782e-36,2.9830028653750322e-05,1.836669201022561e-05,1.3990332492822003e-05,1.5224468413856475e-05,1.125319888565745e-05,7.0888656913863344e-06,1.4026937712675095e-07,1.671765679537851e-07,1.4051268220467418e-10,5.220594826205327e-09,1.6739887764066672e-07,5.62629505046665e-08,5.818247505516977e-16,6.2907242133472e-06,1.080316391422788e-12,1.8521322884137488e-08
2.8594853317188703e-12,0.10125681075141572,0.0,2.514103183051098,0.031075110263184432,0.31938363676013404,0.3504690626124665,0.2069945010702269,0.09198823710743191,0.0,6.192323458247263e-23,3.608071123890787e-07,5.236966848378398e-20,0.0,1.2629713711261138e-33,9.756400289331256e-12,1.748047687980113e-24,6.542526342708443e-23,2.6594425232376004e-32,7.845831400820187e-13,2.4036744158877262e-14,1.1794342358492939e-51,1.3742228880637917e-10,3.861639382476801e-34,3.230694811691633e-23,3.272252860260333e-41,3.606696753888548e-07,3.137855363412737e-36,2.9953126370450602e-05,1.8533103848434565e-05,1.4141455263067102e-05,1.5368719960368134e-05,1.134748863551476e-05,7.165104395070014e-06,1.4269770950195136e-07,1.705789855295711e-07,1.4194610681357465e-10,5.379030645994508e-09,1.7080801577709042e-07,5.782379296255266e-08,6.058617676213415e-16,6.352730452555029e-06,1.09097886836067e-12,1.8889000375063034e-08
2.8874799964007406e-12,0.10125681075141572,0.0,2.5141023563890417,0.031075110263184432,0.31938338723817195,0.3504689149479784,0.20699434470385059,0.09198811581711332,0.0,6.377550881603566e-23,3.6433937336837806e-07,5.392287915650765e-20,0.0,1.3389758580215879e-33,1.005979294041205e-11,1.817410733048879e-24,6.671249829280795e-23,2.738316677488582e-32,8.000047122740976e-13,2.427205661861429e-14,1.2383086470649058e-51,1.3876771486505234e-10,3.976168453962284e-34,3.3590147086466466e-23,3.4691736326254124e-41,3.6419924786171093e-07,3.262498330539265e-36,3.0074365466266198e-05,1.8699235562421472e-05,1.4292827351456166e-05,1.5512852187478973e-05,1.1441481157334945e-05,7.241448608627033e-06,1.4514174487998882e-07,1.7401703503566563e-07,1.433803964048744e-10,5.5406762155039835e-09,1.7425292096174632e-07,5.9411514235159666e-08,6.306496444882571e-16,6.414732997046229e-06,1.1016411336336891e-12,1.926028408091977e-08
2.915474661082611e-12,0.10125681075141572,0.0,2.514101531781083,0.031075110263184432,0.31938313781604705,0.35046876740271243,0.20699418863385363,0.09198799635738236,0.0,6.566506819783828e-23,3.6787163286002565e-07,5.550650127076158e-20,0.0,1.418753830938314e-33,1.0369685329773579e-11,1.88881715525166e-24,6.801227216486088e-23,2.818735090555357e-32,8.155760633454197e-13,2.4507368900748974e-14,1.2995110020116383e-51,1.4011314444974226e-10,4.092939862793017e-34,3.491118451179244e-23,3.6758711331887324e-41,3.6772879306386955e-07,3.39081720992944e-36,3.0193774001906655e-05,1.8865087627018346e-05,1.4444448690338238e-05,1.565686519397056e-05,1.1535177387914074e-05,7.317897921861499e-06,1.4760137867194557e-07,1.7749075051214434e-07,1.4481555097097792e-10,5.705565017554495e-09,1.7773362861390166e-07,6.102628708888351e-08,6.562045344008357e-16,6.476731847228601e-06,1.1123031921340963e-12,1.9635173784753115e-08
2.943469325764481e-12,0.10125681075141572,0.0,2.514100709198386,0.031075110263184432,0.31938288849359203,0.3504686199765698,0.20699403285930207,0.09198787870060253,0.0,6.759232920018559e-23,3.714038908652227e-07,5.712082970748617e-20,0.0,1.5024536713331887e-33,1.0686157201402606e-11,1.9623066635160866e-24,6.932458502177014e-23,2.900712732513843e-32,8.312971843719077e-13,2.4742681005617728e-14,1.3631096636617274e-51,1.414585776351642e-10,4.211975346207641e-34,3.6270796408915143e-23,3.8927298015962164e-41,3.712583110026786e-07,3.522883521982831e-36,3.0311379614436875e-05,1.9030660516265817e-05,1.459631921122535e-05,1.580075907854094e-05,1.162857826109448e-05,7.394451925479438e-06,1.5007650724757935e-07,1.8100016578214552e-07,1.4625157050429123e-10,5.8737305673708734e-09,1.812501739366393e-07,6.266828314327317e-08,6.825427894257767e-16,6.5387270035081965e-06,1.1229650487668641e-12,2.0013669269636865e-08
2.9714639904463513e-12,0.10125681075141572,0.0,2.5140998886125354,0.031075110263184432,0.31938263927063987,0.3504684726694521,0.20699387737926478,0.0919877628195545,0.0,6.955771067183291e-23,3.749361473851691e-07,5.876615934947187e-20,0.0,1.590228092523167e-33,1.100928863656504e-11,2.037919347635607e-24,7.064943684224535e-23,2.984264573408345e-32,8.471680664304617e-13,2.497799293355587e-14,1.4291743203967158e-51,1.4280401449601003e-10,4.33329664139843e-34,3.7669725859912225e-23,4.1201453007602816e-41,3.747878016854458e-07,3.6587694742360504e-36,3.0427209523673133e-05,1.919595470341457e-05,1.4748438844802577e-05,1.594453393980482e-05,1.172168470777409e-05,7.4711102110870735e-06,1.5256702792515303e-07,1.8454531445241537e-07,1.476884549972224e-10,6.0452064123792e-09,1.8480259191739496e-07,6.43376728815461e-08,7.096809612873742e-16,6.600718466289327e-06,1.1336267084490837e-12,2.039577031867302e-08
2.9994586551282216e-12,0.10125681075141572,0.0,2.514099069995531,0.031075110263184432,0.3193823901470239,0.3504683254812605,0.20699372219281362,0.09198764868742987,0.0,7.156163389245773e-23,3.784684024210642e-07,6.04427850813917e-20,0.0,1.682234223101598e-33,1.1339160054201542e-11,2.1156956782335794e-24,7.198682760517453e-23,3.069405583251644e-32,8.631887005989578e-13,2.521330468489768e-14,1.4977759987310963e-51,1.441494551069477e-10,4.456925485511412e-34,3.9108723012249235e-23,4.3585247329768934e-41,3.7831726511943895e-07,3.798547961307304e-36,3.054129053848242e-05,1.9360970660926613e-05,1.4900807520937984e-05,1.608818987629356e-05,1.1814497655915736e-05,7.547872371189138e-06,1.550728389613763e-07,1.8812622991385345e-07,1.4912620444218145e-10,6.2200261320044935e-09,1.8839091732849266e-07,6.60346256609925e-08,7.376358022077729e-16,6.662706235974597e-06,1.1442881761110404e-12,2.0781476714991547e-08
3.027453319810092e-12,0.10125681075141572,0.0,2.514098253319782,0.031075110263184432,0.31938214112257773,0.3504681784118968,0.20699356729902343,0.09198753627782513,0.0,7.360452262775922e-23,3.8200065597410594e-07,6.215100178983392e-20,0.0,1.7786336911468594e-33,1.1675852211321192e-11,2.1956765067273665e-24,7.333675728962008e-23,3.156150732025062e-32,8.793590779562419e-13,2.5448616259976386e-14,1.5689870760359032e-51,1.4549489954262112e-10,4.582883615646466e-34,4.058854507811073e-23,4.608286858095225e-41,3.818467013118859e-07,3.9422925648409547e-36,3.065364906298676e-05,1.95257088604767e-05,1.5053425168692487e-05,1.6231726986455363e-05,1.1907018030556411e-05,7.624737999187152e-06,1.5759383954145636e-07,1.9174294534205637e-07,1.5056481883158005e-10,6.398223337468896e-09,1.9201518472767965e-07,6.77593097232689e-08,7.664242657481965e-16,6.724690312964919e-06,1.1549494566958794e-12,2.117078824175021e-08
3.055447984491962e-12,0.10125681075141572,0.0,2.5140974385581023,0.031075110263184432,0.3193818921971352,0.35046803146126254,0.20699341269697177,0.09198742556473523,0.0,7.568680318518439e-23,3.855329080454915e-07,6.389110436333443e-20,0.0,1.8795927092232017e-33,1.2019446203393175e-11,2.277903065292454e-24,7.469922587481484e-23,3.2445149896785505e-32,8.956791895821267e-13,2.5683927659124153e-14,1.6428812932622517e-51,1.4684034787764993e-10,4.7111927688574495e-34,4.210995633373158e-23,4.869862313739705e-41,3.853761102699754e-07,4.090077553452099e-36,3.0764311102673895e-05,1.9690169772953636e-05,1.5206291716329567e-05,1.6375145368655296e-05,1.1999246753816522e-05,7.70170668937773e-06,1.6012992976925793e-07,1.9539549369786015e-07,1.520042981578319e-10,6.579831671590361e-09,1.956754284586602e-07,6.951189220458221e-08,7.960635076511376e-16,6.786670697659541e-06,1.165610555158596e-12,2.1563704682134345e-08
3.0834426491738323e-12,0.10125681075141572,0.0,2.514096625683699,0.031075110263184432,0.3193816433705303,0.35046788462925943,0.20699325838573943,0.09198731652254791,0.0,7.780890447027898e-23,3.890651586364171e-07,6.566338769240948e-20,0.0,1.9852821601737083e-33,1.2370023464736582e-11,2.3624169668265556e-24,7.607423334015816e-23,3.3345133261307633e-32,9.12149026557387e-13,2.591923888267211e-14,1.719533767664829e-51,1.4818580018662923e-10,4.841874682152309e-34,4.367372811872835e-23,5.143693837584211e-41,3.889054920008569e-07,4.241977882671137e-36,3.087330227041557e-05,1.9854353868461674e-05,1.5359407091324897e-05,1.6518445121175443e-05,1.2091184744909092e-05,7.778778036950881e-06,1.6268101065757085e-07,1.9908390772788216e-07,1.5344464241335246e-10,6.76488480858185e-09,1.9937168265162804e-07,7.129253914576636e-08,8.2657088668351e-16,6.84864739045606e-06,1.1762714764674037e-12,2.196022581935672e-08
3.1114373138557026e-12,0.10125681075141572,0.0,2.5140958146701724,0.031075110263184432,0.3193813946425978,0.3504677379157892,0.20699310436440974,0.09198720912603742,0.0,7.997125804366194e-23,3.925974077480778e-07,6.746814666958805e-20,0.0,2.09587768370528e-33,1.2727665768908269e-11,2.449260204913737e-24,7.746177966521215e-23,3.4261607112691297e-32,9.287685799637564e-13,2.615454993095034e-14,1.799021005525331e-51,1.495312565441294e-10,4.974951092493176e-34,4.5280638835430796e-23,5.430236491678173e-41,3.924348465116418e-07,4.3980691948883795e-36,3.0980647792395075e-05,2.0018261616321824e-05,1.5512771220375874e-05,1.6661626342214942e-05,1.2182832920148952e-05,7.855951637988316e-06,1.6524698411848336e-07,2.0280821996506164e-07,1.5488585159055902e-10,6.953416453851027e-09,2.0310398122379812e-07,7.310141550225125e-08,8.579639654807522e-16,6.9106203917504495e-06,1.1869322256036033e-12,2.2360351436657262e-08
3.139431978537573e-12,0.10125681075141572,0.0,2.5140950054915088,0.031075110263184432,0.3193811460131722,0.35046759132075395,0.20699295063206918,0.09198710335035905,0.0,8.217429817862232e-23,3.961296553816678e-07,6.930567618944442e-20,0.0,2.2115597637655605e-33,1.3092455229088823e-11,2.5384751537885443e-24,7.886186482969797e-23,3.5194721149499415e-32,9.455378408839236e-13,2.6389860804287883e-14,1.8814209148758456e-51,1.5087671702469577e-10,5.110443736796507e-34,4.693147394821359e-23,5.729957888824352e-41,3.9596417380940277e-07,4.558427819298636e-36,3.108637251394535e-05,2.0181893485073195e-05,1.5666384029411006e-05,1.6804689129890126e-05,1.2274192192961891e-05,7.93322708946175e-06,1.6782775295386155e-07,2.0656846272919892e-07,1.563279256818707e-10,7.145460343800455e-09,2.0687235787993708e-07,7.493868515392661e-08,8.902605113918813e-16,6.972589701937071e-06,1.1975928075600216e-12,2.276408131730297e-08
3.167426643219443e-12,0.10125681075141572,0.0,2.5140941981220712,0.031075110263184432,0.31938089748208853,0.35046744484405534,0.20699279718780703,0.09198699917104304,0.0,8.44184619193368e-23,3.9966190153838026e-07,7.117627114863062e-20,0.0,2.3325138167116992e-33,1.3464474298466658e-11,2.6301045683001317e-24,8.027448881349204e-23,3.61446250699842e-32,9.624568004015274e-13,2.6625171503012752e-14,1.9668128182221935e-51,1.5222218170284847e-10,5.248374351933163e-34,4.862702598282796e-23,6.043338421008047e-41,3.9949347390117464e-07,4.723130771845831e-36,3.119050090529872e-05,2.0345249942474357e-05,1.5820245443599243e-05,1.6947633582234582e-05,1.2365263473893784e-05,8.010603989231226e-06,1.7042322084593167e-07,2.10364668127494e-07,1.5777086467970847e-10,7.3410502456282955e-09,2.1067684611289273e-07,7.680451091490107e-08,9.234784973254938e-16,7.0345553214087065e-06,1.2082532273426668e-12,2.3171415244587658e-08
3.1954213079013133e-12,0.10125681075141572,0.0,2.514093392536599,0.031075110263184432,0.3193806490491821,0.35046729848559577,0.20699264403071543,0.09198689656398923,0.0,8.670418913970658e-23,4.031941462194073e-07,7.308022644590901e-20,0.0,2.458930280270875e-33,1.3843805770620198e-11,2.7241915838764032e-24,8.169965159662266e-23,3.7111468572087936e-32,9.795254496011531e-13,2.686048202745191e-14,2.0552774652672107e-51,1.535676506530823e-10,5.388764674728549e-34,5.036809452573357e-23,6.370871489877519e-41,4.0302274679395466e-07,4.892255755167625e-36,3.1293057067250095e-05,2.0508331455504686e-05,1.5974355387359193e-05,1.709045979719927e-05,1.2456047670619678e-05,8.088081936043412e-06,1.7303329234796623e-07,2.1419686805508387e-07,1.5921466857649507e-10,7.540219957129504e-09,2.1451747920412264e-07,7.869905454315763e-08,9.576361025967025e-16,7.096517250556567e-06,1.218913489970986e-12,2.3582353001831827e-08
3.2234159725831835e-12,0.10125681075141572,0.0,2.514092588710197,0.031075110263184432,0.31938040071428864,0.35046715224527714,0.20699249115988938,0.09198679550546114,0.0,8.903192260281224e-23,4.067263894259402e-07,7.501783698218448e-20,0.0,2.5910047032924825e-33,1.4230532779898213e-11,2.8207797164881587e-24,8.313735315926637e-23,3.809540135344381e-32,9.9674377956833e-13,2.7095792377931294e-14,2.146897045633983e-51,1.5491312394986624e-10,5.531636441962703e-34,5.215548622343057e-23,6.713063739275366e-41,4.065519924947029e-07,5.065881158540036e-36,3.139406473673447e-05,2.0671138490365645e-05,1.612871378436816e-05,1.723316787265259e-05,1.254654568795286e-05,8.16566052952993e-06,1.7565787287507141e-07,2.180650941955785e-07,1.6065933736465496e-10,7.743003306497533e-09,2.1839429022422117e-07,8.062247675010735e-08,9.927517137750143e-16,7.158475489770315e-06,1.2295736004755778e-12,2.3996894372382434e-08
3.2514106372650538e-12,0.10125681075141572,0.0,2.5140917866183337,0.031075110263184432,0.31938015247724383,0.35046700612300175,0.2069923385744268,0.09198669597208083,0.0,9.14021080209846e-23,4.1025863115916917e-07,7.698939766053727e-20,0.0,2.7289378362918844e-33,1.4624738801798338e-11,2.919912862613244e-24,8.458759348174469e-23,3.9096573111376563e-32,1.0141117813895272e-12,2.7331102554775837e-14,2.2417552015890316e-51,1.5625860166764355e-10,5.677011390370417e-34,5.399001478179156e-23,7.070435289820637e-41,4.100812110103422e-07,5.244086057822092e-36,3.1493547292320314e-05,2.0833671512482178e-05,1.6283320557571264e-05,1.7375757906380483e-05,1.2636758427853912e-05,8.243339370205661e-06,1.782968686950751e-07,2.2196937802159623e-07,1.6210487103661452e-10,7.949434152126518e-09,2.2230731203344618e-07,8.257493721004128e-08,1.0288439255331322e-15,7.22043003943809e-06,1.2402335639000792e-12,2.441503913961278e-08
3.279405301946924e-12,0.10125681075141572,0.0,2.5140909862368352,0.031075110263184432,0.3193799043378839,0.35046686011867173,0.20699218627342836,0.09198659794082319,0.0,9.38151941164911e-23,4.1379087142028333e-07,7.899520338625498e-20,0.0,2.8729357227856575e-33,1.502650765334368e-11,3.0216352992007058e-24,8.605037254452062e-23,4.011513354290331e-32,1.031629446152149e-12,2.7566412558309413e-14,2.3399370407654446e-51,1.5760408388083128e-10,5.824911256641343e-34,5.587250096539388e-23,7.443519975541428e-41,4.1361040234775916e-07,5.4269502154004605e-36,3.159152775962003e-05,2.0995930986504002e-05,1.6438175629190225e-05,1.7518229996086514e-05,1.2726686789439689e-05,8.3211180594671e-06,1.8095018691951446e-07,2.2590975079529785e-07,1.6355126958480183e-10,8.15954638241396e-09,2.2625657728224426e-07,8.455659456948277e-08,1.065931541496689e-15,7.28238089994652e-06,1.2508933853020828e-12,2.4836787086922297e-08
3.3073999666287943e-12,0.10125681075141572,0.0,2.514090187541879,0.031075110263184432,0.3193796562960452,0.35046671423218967,0.20699203425599763,0.09198650138901081,0.0,9.627163268283459e-23,4.173231102104711e-07,8.103554906686525e-20,0.0,3.023209791418217e-33,1.5435923493457673e-11,3.125991683634957e-24,8.752569032819542e-23,4.1151232344734274e-32,1.0492967649445317e-12,2.7801722388854892e-14,2.441529148885964e-51,1.5894957066382033e-10,5.975357777420098e-34,5.780377259685195e-23,7.832865582557744e-41,4.171395665138037e-07,5.61455408013412e-36,3.1688028816618666e-05,2.1157917376306966e-05,1.6593278920732246e-05,1.7660584239392004e-05,1.281633166899233e-05,8.39899619959064e-06,1.8361773549472186e-07,2.298862435689194e-07,1.6499853300164673e-10,8.373373915563946e-09,2.3024211841177478e-07,8.656760645644059e-08,1.1040335750948985e-15,7.344328071680736e-06,1.2615530697499218e-12,2.526213799773639e-08
3.3353946313106645e-12,0.10125681075141572,0.0,2.514089390509988,0.031075110263184432,0.31937940835156464,0.35046656846345786,0.20699188252124093,0.0919864062943087,0.0,9.877187864666458e-23,4.2085534753091954e-07,8.311072961216804e-20,0.0,3.179976948879754e-33,1.585307082333705e-11,3.2330270536999474e-24,8.901354681350547e-23,4.220501921327355e-32,1.0671137288559404e-12,2.803703204673413e-14,2.546619602486015e-51,1.6029506209097494e-10,6.1283726893063795e-34,5.978466455614946e-23,8.239034089814382e-41,4.206687035152901e-07,5.8069787872990194e-36,3.1783072798922195e-05,2.1319631144994314e-05,1.6748630352998676e-05,1.7802820733836043e-05,1.2905693959968186e-05,8.476973393730933e-06,1.8629942319300852e-07,2.3389888718530435e-07,1.6644666127958072e-10,8.590950699390776e-09,2.3426396765443335e-07,8.860812948956434e-08,1.1431692504121257e-15,7.40627155502441e-06,1.2722126223246594e-12,2.5691091655506282e-08
3.3633892959925348e-12,0.10125681075141572,0.0,2.514088595118028,0.031075110263184432,0.31937916050427906,0.350466422812379,0.20699173106826754,0.09198631263471896,0.0,1.0131639013029812e-22,4.2438758338281514e-07,8.522103993426803e-20,0.0,3.343459673615374e-33,1.6278034486823088e-11,3.3427868275433366e-24,9.051394198131901e-23,4.327664384461977e-32,1.0850803289765658e-12,2.8272341532267968e-14,2.6552979816366978e-51,1.616405582366328e-10,6.283977728855073e-34,6.181601877997231e-23,8.662601911863595e-41,4.2419781335899655e-07,6.0043061585327544e-36,3.187668170492663e-05,2.1481072754898084e-05,1.690422984609368e-05,1.794493957687565e-05,1.2994774553006753e-05,8.555049245919207e-06,1.889951596039434e-07,2.3794771227843442e-07,1.6789565441103729e-10,8.81231071112319e-09,2.3832215703437376e-07,9.067831928720283e-08,1.1833580030403698e-15,7.468211350359748e-06,1.2828720481220297e-12,2.6123647843708845e-08
3.391383960674405e-12,0.10125681075141572,0.0,2.5140878013431993,0.031075110263184432,0.3193789127540258,0.35046627727885565,0.20699157989618938,0.09198622038857593,0.0,1.0390562851484941e-22,4.27919817767343e-07,8.736677494760693e-20,0.0,3.513886110325361e-33,1.6710899670770977e-11,3.455316803640677e-24,9.202687581263325e-23,4.4366255934566957e-32,1.1031965563975199e-12,2.8507650845776226e-14,2.767655382667714e-51,1.629860591751045e-10,6.4421946325763465e-34,6.389868426104078e-23,9.104160143697304e-41,4.2772689605166646e-07,6.20661870177925e-36,3.196887720090902e-05,2.164224266758034e-05,1.7060077319432662e-05,1.8086940865885824e-05,1.3083574335939567e-05,8.6332233610616e-06,1.9170485512572869e-07,2.420327492739593e-07,1.6934551238845137e-10,9.037487957209e-09,2.4241671836802954e-07,9.2778330476367e-08,1.2246194809326518e-15,7.530147458067524e-06,1.293531352248105e-12,2.655980634584642e-08
3.4193786253562753e-12,0.10125681075141572,0.0,2.5140870091630356,0.031075110263184432,0.31937866510064244,0.35046613186279046,0.2069914290041213,0.09198612953454101,0.0,1.065400585039662e-22,4.3145205068568745e-07,8.954822956899586e-20,0.0,3.6914901652564684e-33,1.7151751905417474e-11,3.570663160759598e-24,9.355234828857122e-23,4.5474005178605204e-32,1.1214624022108322e-12,2.874295998757772e-14,2.8837844308902576e-51,1.6433156498067376e-10,6.603045136935781e-34,6.603351704744273e-23,9.564314807628627e-41,4.312559516000077e-07,6.413999611233463e-36,3.205968062604159e-05,2.1803141343834577e-05,1.721617269175079e-05,1.822882469815964e-05,1.3172094193799077e-05,8.71149534493751e-06,1.9442842095666804e-07,2.4615402838972543e-07,1.707962352042599e-10,9.266516473120259e-09,2.4654768326463343e-07,9.49083167015978e-08,1.266973545257309e-15,7.5920798785270965e-06,1.3041905398211248e-12,2.699956694544672e-08
3.4473732900381455e-12,0.10125681075141572,0.0,2.5140862185553945,0.031075110263184432,0.31937841754396684,0.35046598656408623,0.20699127839118084,0.09198604005159779,0.0,1.0922014818817155e-22,4.3498428213903195e-07,9.176569871764761e-20,0.0,3.8765116022841444e-33,1.7600677064746754e-11,3.688872457924003e-24,9.509035939037884e-23,4.660004127192136e-32,1.139877857509447e-12,2.897826895799027e-14,3.0037792933198475e-51,1.656770757275967e-10,6.766550978354454e-34,6.822138024196608e-23,1.0043687102222494e-40,4.347849800106937e-07,6.626532767286069e-36,3.214911299733023e-05,2.196376924368696e-05,1.7372515881111273e-05,1.837059117090835e-05,1.3260335008827467e-05,8.789864804197922e-06,1.9716576908672894e-07,2.5031157963630405e-07,1.722478228509013e-10,9.499430323158927e-09,2.5071508312673695e-07,9.706843063374075e-08,1.310440271253186e-15,7.654008612116418e-06,1.3148496159749516e-12,2.7442929426062582e-08
3.4753679547200158e-12,0.10125681075141572,0.0,2.5140854294984556,0.031075110263184432,0.31937817008383695,0.35046584138264597,0.20699112805648853,0.09198595191904713,0.0,1.1194636910980894e-22,4.385165121285588e-07,9.401947731520898e-20,0.0,4.0691961397856136e-33,1.8057761366854505e-11,3.8099916343782685e-24,9.664090909942211e-23,4.7744513909399857e-32,1.1584429133872214e-12,2.921357775733069e-14,3.127735691399115e-51,1.6702259149010212e-10,6.93273389320906e-34,7.046314400143204e-23,1.0542913653275073e-40,4.3831398129036316e-07,6.844302736468184e-36,3.223719501447835e-05,2.2124126826397678e-05,1.7529106804913564e-05,1.8512240381261457e-05,1.3348297660485468e-05,8.868331346363753e-06,1.999168122891969e-07,2.5450543281751726e-07,1.7370027532081579e-10,9.736263600262974e-09,2.549189491507284e-07,9.925882397862757e-08,1.3550399490857223e-15,7.715933659212055e-06,1.3255085858534575e-12,2.788989357127192e-08
