Time (s),Volume (m^3),Ne,X(1),NH3(2),NH2OH(3),HNO3(4),CH3OH(5),H2O(6),N2(7),O2(8),NO2(9),NO(10),N2O(11),CO2(12),H2(13),CO(14),CH4(15),C2H6(16),CH2O(17),CH3(18),C3H8(19),H(20),C2H5(21),HCO(22),CH3CHO(23),OH(24),C2H4(25),H2OX(30),H3NOX(205),HX(26),HNO3X(208),CH4OX(211),H2NOX(204),HOX(29),HNOX(512),H2NO(88),NX(539),HNX(511),OX(27),H2X(216),CH3OX(210),CH2X(34),CHX(35),CX(33),SX(655),CH2OX(623)
5.0251706948071964e-11,0.045450764422602166,0.0,1.1275048063903166,0.031075110263184432,0.31909650516851523,0.3502962514364892,0.20678650599412762,0.09185901508485891,0.0,4.160247195727814e-37,3.683553801608688e-15,6.029387787287464e-40,0.0,9.579050263682506e-56,1.4557527213479108e-10,3.373493173031106e-42,1.1607185899494884e-43,5.843936059785237e-66,8.77378479782298e-22,2.539422194433322e-32,9.602644632378181e-106,6.332221427240844e-24,4.895525819914686e-72,6.131446005703301e-39,1.3710833711408856e-72,3.6668285266272275e-15,2.3721531982895826e-65,0.00015918305425916378,0.00023726360026531717,0.0001509781524622275,0.00018854070304708058,0.00015080475632706027,7.574523845902575e-05,8.20876788332269e-09,8.385096970567654e-08,5.595325854803209e-19,1.4416821569731046e-09,8.25758200079784e-08,7.321096692542785e-08,1.0873967374100202e-13,7.490942911498451e-05,5.125745985871841e-21,3.8897574236762095e-16,5.2264690573103245e-18,6.443894924922223e-13,1.7750220913963812e-16
5.0433709328346775e-11,0.045450764422602166,0.0,1.1275016127938522,0.031075110263184432,0.31909537212255246,0.3502955691222754,0.2067857083494342,0.09185898180801563,0.0,4.2392732753575294e-37,3.696891350241901e-15,6.116916388087126e-40,0.0,9.788955949094002e-56,1.4716198768202484e-10,3.422574626339194e-42,1.169138271327143e-43,5.907645802246528e-66,8.837423338523075e-22,2.548614517933842e-32,9.777763614212547e-106,6.3778448041972704e-24,4.948896131337211e-72,6.220653143963997e-39,1.4011267226735543e-72,3.6800449334341305e-15,2.406695721932434e-65,0.00015921636012816386,0.000238122014762688,0.0001515248579949507,0.00018922301726080024,0.00015133146844052966,7.601865330056175e-05,8.238330287906702e-09,8.445837228954088e-08,5.635850862445962e-19,1.4573266785389762e-09,8.316939210287348e-08,7.376160009507311e-08,1.1032007958925875e-13,7.518036169030043e-05,5.144280639679165e-21,3.9032340935265007e-16,5.226868140327692e-18,6.490637860241496e-13,1.8069418660513844e-16
5.0615711708621586e-11,0.045450764422602166,0.0,1.1274984198701774,0.031075110263184432,0.31909423908511697,0.3502948868118551,0.20678491084444764,0.09185894905346813,0.0,4.319490229893947e-37,3.710228872896009e-15,6.205392944804167e-40,0.0,1.0002679681843549e-55,1.4876018609780535e-10,3.4721892980718075e-42,1.1775883627324413e-43,5.971816781033613e-66,8.901291630647226e-22,2.5578068059795345e-32,9.955427888458532e-106,6.42362994264225e-24,5.002652825204858e-72,6.310829420786322e-39,1.4317165130188514e-72,3.693260878768896e-15,2.4416140529660044e-65,0.00015924914391170198,0.00023898042288004136,0.00015207156286428306,0.00018990532768106073,0.0001518580434266918,7.629206161291614e-05,8.267879633395817e-09,8.506795924531243e-08,5.676521525280515e-19,1.4730834144820568e-09,8.376504946724491e-08,7.43142335060026e-08,1.1191762499325147e-13,7.545129168597463e-05,5.162829611570192e-21,3.915937029130808e-16,5.2254306787632225e-18,6.537550286029989e-13,1.839316246697106e-16
5.0797714088896396e-11,0.045450764422602166,0.0,1.1274952276111803,0.031075110263184432,0.31909310605620805,0.35029420450522786,0.20678411347913211,0.09185891681314118,0.0,4.400911330904617e-37,3.723566369571157e-15,6.294824248711123e-40,0.0,1.0220276791766371e-55,1.5036990870861357e-10,3.5223410287961806e-42,1.186068863986797e-43,6.036450657938517e-66,8.965389672008103e-22,2.5669990585766065e-32,1.0135665094764572e-105,6.469576821263017e-24,5.056797293617967e-72,6.401981816455285e-39,1.4628606603324686e-72,3.706476362649303e-15,2.4769109059867357e-65,0.00015928141368569087,0.0002398388246180298,0.0001526182670697358,0.0001905876343082847,0.0001523844813209925,7.656546339641568e-05,8.297415933973223e-09,8.567973049116657e-08,5.717337837181767e-19,1.4889527578049416e-09,8.436279167328328e-08,7.486886641077286e-08,1.135324329742899e-13,7.572221910252775e-05,5.181388199834431e-21,3.932662837819226e-16,5.225432406771326e-18,6.584627370897348e-13,1.8721500094961271e-16
5.097971646917121e-11,0.045450764422602166,0.0,1.1274920360088732,0.031075110263184432,0.31909197303582465,0.3502935222023932,0.2067833162534515,0.09185888507908452,0.0,4.483549945521172e-37,3.736903840267491e-15,6.385217114913954e-40,0.0,1.0441803207304594e-55,1.5199119684012953e-10,3.573033672754942e-42,1.1945797749115098e-43,6.101549094734325e-66,9.02971746041881e-22,2.576191275731269e-32,1.0318503072041728e-105,6.515685418749927e-24,5.111330928661006e-72,6.494117336110602e-39,1.4945671684241453e-72,3.719691385093124e-15,2.5125890053415454e-65,0.00015931317740112996,0.0002406972199772995,0.00015316497061081856,0.00019126993714288986,0.00015291078215886442,7.683885865138444e-05,8.326939203799773e-09,8.629368594528203e-08,5.758299792024885e-19,1.5049351014246075e-09,8.496261829326608e-08,7.542549806252091e-08,1.1516462698714191e-13,7.599314394047642e-05,5.1999079778797314e-21,3.94673833333357e-16,5.2274552634185964e-18,6.631875780190769e-13,1.905447962743168e-16
5.112237381624353e-11,0.045450764422602166,0.0,1.1274895348169063,0.031075110263184432,0.31909108495624483,0.3502929874015317,0.20678269146855666,0.09185886055410496,0.0,4.549183746451003e-37,3.747358016074729e-15,6.456745633762021e-40,0.0,1.0618223960030422e-55,1.5327010930117246e-10,3.613148308576615e-42,1.2012720676413368e-43,6.1529004889806e-66,9.080299567262384e-22,2.583396306798126e-32,1.0463651755615542e-105,6.551939364390358e-24,5.154348523712635e-72,6.567026981553535e-39,1.519817796446444e-72,3.730049278932213e-15,2.5408225625976315e-65,0.00015933772577632745,0.00024137004410723905,0.00015359348804062976,0.00019180473800441036,0.00015332321218658788,7.705314711882551e-05,8.35007107170108e-09,8.677644424739132e-08,5.79050846059578e-19,1.5175416563862448e-09,8.543423212345859e-08,7.586319465904086e-08,1.164562103670975e-13,7.620549880388258e-05,5.214442086075805e-21,3.956171981568805e-16,5.2258958678536555e-18,6.669029654155522e-13,1.9318752622785854e-16
5.126503116331585e-11,0.045450764422602166,0.0,1.1274870340198246,0.031075110263184432,0.3190901968819021,0.3502924526029998,0.2067820667694108,0.0918588363316371,0.0,4.615580352352809e-37,3.7578121759213665e-15,6.528872418086795e-40,0.0,1.0797120986711332e-55,1.5455617262820428e-10,3.653599513033216e-42,1.207983043142875e-43,6.204539118784373e-66,9.131022822753856e-22,2.590601316096823e-32,1.0610429101172498e-105,6.588292642850763e-24,5.197606738964308e-72,6.640548349262467e-39,1.5454228271499067e-72,3.7404068892952776e-15,2.569293348795369e-65,0.00015936197177066113,0.00024204286431894696,0.00015402200506172342,0.00019233953653628792,0.00015373555804896072,7.726743157564767e-05,8.373194949309349e-09,8.726054438468863e-08,5.822806601963951e-19,1.5302180664869375e-09,8.590712609865844e-08,7.630211841983499e-08,1.1775861125664972e-13,7.641785208361681e-05,5.2289749590315005e-21,3.967468059010032e-16,5.226289022858816e-18,6.706285285682323e-13,1.9585930671088537e-16
5.140768851038817e-11,0.045450764422602166,0.0,1.12748453361394,0.031075110263184432,0.3190893088127959,0.3502919178067973,0.20678144215599673,0.09185881240800883,0.0,4.682746324163027e-37,3.7682663198074776e-15,6.601600780476878e-40,0.0,1.0978522001705221e-55,1.5584940672102466e-10,3.694389159795809e-42,1.2147127013299256e-43,6.256465784366218e-66,9.181887225840653e-22,2.597806303630346e-32,1.0758848773273906e-105,6.624745243873274e-24,5.241106244769069e-72,6.71468484466002e-39,1.571386226666689e-72,3.750764216190878e-15,2.598002688437044e-65,0.00015938591905655602,0.0002427156806127267,0.00015445052167385175,0.00019287433273871776,0.00015414781976302928,7.748171202200413e-05,8.396310843415234e-09,8.77459863177765e-08,5.855194213180249e-19,1.542964520829827e-09,8.638130001300316e-08,7.674226898598913e-08,1.1907188966515083e-13,7.663020377992298e-05,5.243507780860929e-21,3.97899383119085e-16,5.226803585288586e-18,6.743644324851955e-13,1.9856037345879774e-16
5.155034585746049e-11,0.045450764422602166,0.0,1.1274820335956064,0.031075110263184432,0.3190884207489259,0.3502913830129242,0.20678081762829706,0.0918587887795927,0.0,4.750688259297686e-37,3.7787204477331284e-15,6.674934042511193e-40,0.0,1.1162454951123026e-55,1.5714983147913068e-10,3.73551912769582e-42,1.2214610421162478e-43,6.308681285939574e-66,9.232892775470382e-22,2.6050112694016825e-32,1.0908924512655907e-105,6.661297157201188e-24,5.284847711473974e-72,6.789439882547645e-39,1.597711994290029e-72,3.761121259627575e-15,2.6269519097050726e-65,0.00015940957126184038,0.00024338849298887973,0.00015487903787676823,0.00019340912661189324,0.00015455999734583485,7.769598845804322e-05,8.419418760801034e-09,8.823277000725867e-08,5.887671291295634e-19,1.5557812084857388e-09,8.6856753660663e-08,7.718364599880716e-08,1.2039610576547267e-13,7.684255389304358e-05,5.258040314227834e-21,3.9897346632418746e-16,5.226718553598398e-18,6.781107792545676e-13,2.0129096342782813e-16
5.169300320453281e-11,0.045450764422602166,0.0,1.1274795339612236,0.031075110263184432,0.31908753269029183,0.35029084822138007,0.20678019318629454,0.0918587654428053,0.0,4.8194127917417906e-37,3.789174559698388e-15,6.748875534757729e-40,0.0,1.1348948014115304e-55,1.5845746680171646e-10,3.7769913007246995e-42,1.22822806541556e-43,6.361186423710733e-66,9.284039470590798e-22,2.612216213413819e-32,1.106067013644074e-105,6.697948372578991e-24,5.328831809420092e-72,6.864816887105014e-39,1.6244041626582917e-72,3.771478019613927e-15,2.6561423444619443e-65,0.00015943293197028427,0.00024406130144770518,0.0001553075536702235,0.00019394391815600592,0.0001549720908144139,7.791026088391414e-05,8.442518708240688e-09,8.872089541374017e-08,5.920237833361156e-19,1.568668318493184e-09,8.73334868358411e-08,7.76262490998104e-08,1.2173131989398643e-13,7.70549024232197e-05,5.272572847261005e-21,4.000673019471117e-16,5.226390033304933e-18,6.818674701777012e-13,2.0405131479410478e-16
5.183566055160513e-11,0.045450764422602166,0.0,1.127477034707233,0.031075110263184432,0.3190866446368931,0.3502903134321649,0.20677956882997192,0.09185874239410659,0.0,4.888926592138646e-37,3.799628655703327e-15,6.8234285967722705e-40,0.0,1.1538029604161256e-55,1.5977233258767368e-10,3.818807568033595e-42,1.2350137711415392e-43,6.413981997878854e-66,9.33532731014982e-22,2.6194211356697407e-32,1.1214099538347974e-105,6.734698879752333e-24,5.373059208942521e-72,6.940819291889422e-39,1.6514667979393616e-72,3.781834496158494e-15,2.685575328250164e-65,0.00015945600472213418,0.00024473410598950003,0.0001557360690539655,0.0001944787073712456,0.00015538410018579822,7.812452929976545e-05,8.465610692499816e-09,8.921036249782721e-08,5.952893836427967e-19,1.5816260398583608e-09,8.781149933277316e-08,7.807007793073748e-08,1.2307759255054244e-13,7.726724937069104e-05,5.28710531909794e-21,4.011877585822911e-16,5.2266986334574866e-18,6.856344974095118e-13,2.0684166696944706e-16
5.197831789867745e-11,0.045450764422602166,0.0,1.1274745358301206,0.031075110263184432,0.31908575658872945,0.35028977864527827,0.20677894455931192,0.09185871962999977,0.0,4.959236367879124e-37,3.810082735748015e-15,6.8985965770971205e-40,0.0,1.1729728370360407e-55,1.6109444873559126e-10,3.8609698239330125e-42,1.2418181592078203e-43,6.467068808635947e-66,9.386756293095534e-22,2.626626036172432e-32,1.136922668890579e-105,6.771548668468043e-24,5.417530580370369e-72,7.017450539835163e-39,1.6789040000154192e-72,3.79219068926983e-15,2.7152522002921903e-65,0.00015947879301464276,0.00024540690661455924,0.00015616458402774,0.00019501349425780066,0.0001557960254770146,7.833879370574381e-05,8.488694720335719e-09,8.970117122012736e-08,5.985639297547319e-19,1.5946545615551526e-09,8.829079094572789e-08,7.851513213354406e-08,1.244349843984496e-13,7.747959473569597e-05,5.301637627012391e-21,4.022895270950288e-16,5.226679902121793e-18,6.894119071279215e-13,2.0966226060634766e-16
5.212097524574977e-11,0.045450764422602166,0.0,1.1274720373264144,0.031075110263184432,0.3190848685458004,0.35028924386072025,0.20677832037429728,0.09185869714703035,0.0,5.030348863190818e-37,3.820536799832523e-15,6.974382833259843e-40,0.0,1.1924073198727932e-55,1.624238351437549e-10,3.903479967892483e-42,1.2486412295279986e-43,6.520447656166899e-66,9.438326418376166e-22,2.6338309149248796e-32,1.15260656356622e-105,6.808497728474132e-24,5.462246594026778e-72,7.094714083252938e-39,1.706719902668233e-72,3.802546598956497e-15,2.7451743034903833e-65,0.0001595013003025918,0.0002460797033231756,0.00015659309859129074,0.00019554827881585764,0.00015620786670508525,7.855305410199367e-05,8.511770798497392e-09,9.019332154124933e-08,6.018474213770561e-19,1.607754072525129e-09,8.877136146900653e-08,7.896141135040252e-08,1.2580355626445518e-13,7.769193851847157e-05,5.316169861560452e-21,4.033862757658148e-16,5.2267495301186645e-18,6.931996851534964e-13,2.1251333759927762e-16
5.226363259282209e-11,0.045450764422602166,0.0,1.1274695391926841,0.031075110263184432,0.31908398050810566,0.3502887090784904,0.20677769627491072,0.09185867494178586,0.0,5.102270859227098e-37,3.830990847956918e-15,7.0507907317719894e-40,0.0,1.2121093213494033e-55,1.6376051171014785e-10,3.946339904540229e-42,1.2554829820156273e-43,6.574119340649459e-66,9.49003768494012e-22,2.6410357719300656e-32,1.168463050339632e-105,6.845546049519768e-24,5.507207920228903e-72,7.172613383829234e-39,1.734918673765037e-72,3.812902225227053e-15,2.775342984426946e-65,0.00015952352999880763,0.00024675249611564,0.00015702161274435853,0.0001960830610456014,0.00015661962388702737,7.876731048865897e-05,8.534838933725556e-09,9.068681342180318e-08,6.051398582149142e-19,1.6209247616775472e-09,8.925321069694323e-08,7.940891522370156e-08,1.2718336913872467e-13,7.790428071925348e-05,5.3307020242925694e-21,4.044930770624405e-16,5.226595673249428e-18,6.969978166303944e-13,2.1539514108615899e-16
5.240628993989441e-11,0.045450764422602166,0.0,1.127467041425542,0.031075110263184432,0.31908309247564487,0.3502881742985888,0.20677707226113506,0.09185865301089521,0.0,5.1750091741560845e-37,3.84144488012127e-15,7.1278236481278296e-40,0.0,1.2320817778406974e-55,1.6510449833245e-10,3.9895515436628323e-42,1.2623434165842198e-43,6.628084662254247e-66,9.541890091735936e-22,2.648240607190974e-32,1.184493549432959e-105,6.882693621355312e-24,5.552415229287933e-72,7.251151912625724e-39,1.7635045154449221e-72,3.823257568090055e-15,2.8057595933638626e-65,0.00015954548547467026,0.00024742528499224097,0.00015745012648668243,0.00019661784094721538,0.00015703129703985367,7.898156286588211e-05,8.557899132752659e-09,9.118164682240004e-08,6.08441239973461e-19,1.634166817889352e-09,8.973633842390478e-08,7.98576433960461e-08,1.285744841748212e-13,7.811662133827618e-05,5.3452340683491984e-21,4.0559841381092345e-16,5.226848991642909e-18,7.008063123501239e-13,2.1830791544893117e-16
5.254894728696673e-11,0.045450764422602166,0.0,1.12746454402164,0.031075110263184432,0.31908220444841756,0.3502876395210151,0.20677644833295306,0.09185863135102834,0.0,5.248570663249531e-37,3.851898896325649e-15,7.205484966803088e-40,0.0,1.2523276498039441e-55,1.6645581490803836e-10,4.0331168002048976e-42,1.2692225331472495e-43,6.682344421144744e-66,9.593883637712327e-22,2.655445420710587e-32,1.2006994888337005e-105,6.91994043373229e-24,5.59786919150908e-72,7.330333150078663e-39,1.7924816643057147e-72,3.833612627554059e-15,2.836425484242847e-65,0.00015956717006061658,0.0002480980699532653,0.00015787863981799917,0.00019715261852088116,0.00015744288618057186,7.919581123380457e-05,8.580951402302878e-09,9.167782170365242e-08,6.117515663578607e-19,1.6474804300051755e-09,9.022074444429075e-08,8.030759551025692e-08,1.2997696268968549e-13,7.832896037577274e-05,5.359766016144544e-21,4.066999174520073e-16,5.226647048714886e-18,7.046251754489091e-13,2.2125190631695003e-16
5.269160463403905e-11,0.045450764422602166,0.0,1.1274620469776708,0.031075110263184432,0.3190813164264235,0.35028710474576924,0.2067758244903474,0.09185860995889557,0.0,5.322962218971607e-37,3.862352896570125e-15,7.2837780812536705e-40,0.0,1.2728499219098231e-55,1.6781448133398682e-10,4.077037594268721e-42,1.276120331618149e-43,6.736899417477309e-66,9.646018321818148e-22,2.662650212491887e-32,1.217082304315838e-105,6.957286476403396e-24,5.643570477191585e-72,7.41016058599826e-39,1.8218543915913207e-72,3.8439674036276255e-15,2.8673420146852775e-65,0.00015958858704663779,0.00024877085099899777,0.0001583071527380437,0.00019768739376677902,0.00015785439132618508,7.941005559256578e-05,8.603995749092179e-09,9.217533802617393e-08,6.150708370732884e-19,1.6608657868373386e-09,9.070642855253339e-08,8.075877120937028e-08,1.3139086616361532e-13,7.8541297831975e-05,5.374297881090181e-21,4.0780340251411417e-16,5.226948406285235e-18,7.084543990590975e-13,2.2422736057185334e-16
5.283426198111137e-11,0.045450764422602166,0.0,1.1274595502903668,0.031075110263184432,0.31908042840966216,0.35028656997285085,0.20677520073330088,0.09185858883124719,0.0,5.398190771067617e-37,3.872806880854766e-15,7.362706393914402e-40,0.0,1.2936516031737552e-55,1.691805175070661e-10,4.121315851113955e-42,1.2830368119103112e-43,6.79175045140117e-66,9.698294143002412e-22,2.669854982537856e-32,1.2336434394609542e-105,6.99473173912251e-24,5.689519756628712e-72,7.490637719568095e-39,1.8516270033795912e-72,3.854321896319309e-15,2.898510545992147e-65,0.00015960973968277075,0.000249443628129721,0.00015873566524654827,0.00019822216668508746,0.00015826581249369178,7.96242959423049e-05,8.62703217982828e-09,9.267419575057943e-08,6.1839905182492815e-19,1.6743230771658496e-09,9.119339054309771e-08,8.12111701366379e-08,1.3281625624024536e-13,7.875363370711357e-05,5.3888296454852556e-21,4.0890790704569526e-16,5.226585024553807e-18,7.12293985216366e-13,2.272345263499987e-16
5.311957667525601e-11,0.045450764422602166,0.0,1.1274545579728847,0.031075110263184432,0.3190786523918365,0.35028550043399626,0.20677395347581654,0.09185854735660175,0.0,5.551186770299619e-37,3.893714801544824e-15,7.522482268492593e-40,0.0,1.3361053517525778e-55,1.719347786801835e-10,4.210952479972035e-42,1.2969258176117989e-43,6.902343832584039e-66,9.803269192403103e-22,2.684264457435721e-32,1.267306482231203e-105,7.069919883726103e-24,5.782164977910042e-72,7.653555123255948e-39,1.912389280077337e-72,3.875030031591254e-15,2.9616090748008793e-65,0.0001596512647086371,0.0002507891706472614,0.0001595926890278599,0.00019929170553964262,0.00015908840296235564,8.005276461526119e-05,8.673081319930735e-09,9.367593524750783e-08,6.250823122576306e-19,1.7014542132703997e-09,9.217114734921492e-08,8.21196362497167e-08,1.3570174359270759e-13,7.91783007151157e-05,5.41789289255952e-21,4.1111797766299137e-16,5.226912023747911e-18,7.200042437447698e-13,2.3334499130581457e-16
