Time (s),Volume (m^3),Ne,X(1),NH3(2),NH2OH(3),HNO3(4),CH3OH(5),H2O(6),N2(7),O2(8),NO2(9),NO(10),N2O(11),CO2(12),H2(13),CO(14),CH4(15),C2H6(16),CH2O(17),CH3(18),C3H8(19),H(20),C2H5(21),HCO(22),CH3CHO(23),OH(24),C2H4(25),H2OX(30),H3NOX(205),HX(26),HNO3X(208),CH4OX(211),H2NOX(204),HOX(29),HNOX(512),H2NO(88),NX(539),HNX(511),OX(27),H2X(216),CH3OX(210),CH2X(34),CHX(35),CX(33),SX(655),CH2OX(623),CHOX(653),H2NX(201),H3NX(202),NO2X(213),NO2X(206),SX(544),SX(776),SX(660),CH2NX(654),H2NO3(231),CNO2X(729)
8.015649320811649e-14,0.1547348997255798,0.0,3.8420623622095342,0.031074971287578024,0.31937997731960377,0.3504545675809545,0.20701154401016664,0.09201620350477022,0.0,6.107708406378133e-22,1.1674540301740904e-06,6.098607217774911e-18,0.0,1.608633101185354e-30,1.8223308291143917e-13,7.752583982541231e-24,6.039888751351199e-20,1.812397799025769e-28,7.895150538266374e-13,4.529992164253817e-11,2.0788169754299218e-44,2.5658189337631733e-07,2.4913907408176433e-28,5.779184293794554e-19,3.1974004006129535e-36,1.1675375925845766e-06,1.9974628040038543e-33,1.9904822260024614e-06,6.77727775921016e-07,5.206152627973352e-07,5.493249549732058e-07,4.553141108181658e-07,2.3770984947314756e-07,2.0091515974239065e-07,8.767286691984622e-10,2.8675504454971717e-05,5.979228967452332e-12,4.060468574809578e-09,3.624645299370089e-09,5.397722529525612e-19,2.1938593567114934e-07,1.3866387097836932e-11,3.8515154197404166e-10,1.0184114147411845e-09,6.481503668387824e-12,7.438581146365907e-17,3.823408781831332e-16,1.5730112349628768e-07,9.033933763209392e-08,1.0819550145143469e-11,8.885816494431439e-08,1.5823246586853775e-13,1.4547339446481567e-18,2.1431080749713015e-16,7.519651637672847e-16,2.8418910457270727e-05,1.2964420740980232e-21
8.093403260562829e-14,0.1547348997255798,0.0,3.842062312178621,0.03107496995095295,0.31937968925633686,0.3504542744790956,0.20701153749694992,0.09201618470864321,0.0,6.28720864829974e-22,1.178778047384829e-06,6.277801859001547e-18,0.0,1.6881366908916222e-30,1.8579830664216392e-13,7.99434237050221e-24,6.158240548837257e-20,1.8656532512166305e-28,8.048726798927318e-13,4.573934226061229e-11,2.1816174297747528e-44,2.590705620884426e-07,2.564597696014575e-28,5.948809797924798e-19,3.35542712553578e-36,1.17886277741899e-06,2.0760355516636252e-33,2.009263285948201e-06,6.840969699576614e-07,5.259493637057254e-07,5.545945946022119e-07,4.596849723965053e-07,2.4014875665014737e-07,2.028512824775103e-07,8.941376568648007e-10,2.895363945559826e-05,6.155749238939376e-12,4.139921592588465e-09,3.6951486984793525e-09,5.556786605761213e-19,2.2150013813562783e-07,1.4000679018118442e-11,3.896042592233543e-10,1.0412402028898904e-09,6.763548257868857e-12,7.645103115900856e-17,3.9873160742590104e-16,1.5882581635776042e-07,9.117410803905365e-08,1.1030408922565671e-11,8.972006944612145e-08,1.645070372551208e-13,1.5721079856870441e-18,2.2311067207063136e-16,7.843265217185395e-16,2.8694556537671725e-05,1.3620729647497106e-21
8.171157200314009e-14,0.1547348997255798,0.0,3.8420622621550513,0.031074968614541284,0.31937940119456365,0.35045398137885053,0.20701153098460726,0.09201616592245805,0.0,6.470192753443101e-22,1.1901020530939577e-06,6.4604725990711074e-18,0.0,1.7707522008128723e-30,1.8939819046115144e-13,8.24133136671011e-24,6.27775240955318e-20,1.9199418538267933e-28,8.203775868607e-13,4.61787628648502e-11,2.2884451496238e-44,2.615592261145583e-07,2.6392248584406832e-28,6.121718661740455e-19,3.519639394779879e-36,1.1901879575767279e-06,2.1569025831344698e-33,2.0280344041366215e-06,6.904623090668187e-07,5.312888566425575e-07,5.598631097997119e-07,4.6405495998753636e-07,2.4259014108682695e-07,2.04787167890491e-07,9.117236994849267e-10,2.9231773974955244e-05,6.3357255584679024e-12,4.220149820509942e-09,3.766328212594629e-09,5.718948420113064e-19,2.2361407470430529e-07,1.4134954049333059e-11,3.940569754802623e-10,1.064325410470367e-09,7.054814531739194e-12,7.854882981765859e-17,4.156458098298558e-16,1.6035046845526277e-07,9.200810592414457e-08,1.1243301351150255e-11,9.058197301902088e-08,1.7096724785233137e-13,1.6976977624975048e-18,2.321719114603341e-16,8.177271966433364e-16,2.897020213891823e-05,1.4302825562688602e-21
8.248911140065189e-14,0.1547348997255798,0.0,3.8420622121388206,0.031074967278342833,0.3193791131342835,0.35045368828021906,0.20701152447313861,0.09201614714620948,0.0,6.65669425378695e-22,1.2014260473015643e-06,6.646652825498175e-18,0.0,1.8565700520469008e-30,1.9303273824128421e-13,8.49361675316631e-24,6.39842466927258e-20,1.9752735323615675e-28,8.360297562043667e-13,4.661818345525376e-11,2.399417320538371e-44,2.6404788545483577e-07,2.7152858720571113e-28,6.297942216983556e-19,3.6902169417075786e-36,1.2015131330568943e-06,2.2401080684422848e-33,2.0467955858304523e-06,6.968237955785014e-07,5.366337394337465e-07,5.651305008046953e-07,4.684240737660075e-07,2.4503400049562875e-07,2.0672281622546136e-07,9.294869615808671e-10,2.950990801304563e-05,6.51919201402208e-12,4.301153402466903e-09,3.838183759011692e-09,5.884237970885727e-19,2.2572774541062606e-07,1.4269212193605461e-11,3.9850965851510636e-10,1.0876668338254758e-09,7.355504923090276e-12,8.067929175499042e-17,4.330944863521274e-16,1.618750792851988e-07,9.284133200416214e-08,1.1458227395297621e-11,9.144387565935343e-08,1.7761676371607407e-13,1.8319923416123743e-18,2.414992413721436e-16,8.521892296404625e-16,2.9245847261013195e-05,1.5011426847727726e-21
8.326665079816369e-14,0.1547348997255798,0.0,3.842062162129926,0.0310749659423574,0.31937882507549586,0.3504533951832008,0.20701151796254366,0.09201612837989223,0.0,6.846746683136192e-22,1.2127500300077362e-06,6.836375925652288e-18,0.0,1.9456823979954303e-30,1.9670195387062477e-13,8.751264605685862e-24,6.520257663768353e-20,2.0316582123253326e-28,8.518291693998874e-13,4.7057604031824847e-11,2.5146533795894386e-44,2.665365401094457e-07,2.7927943808235403e-28,6.477511791384342e-19,3.867342943196048e-36,1.2128383038585939e-06,2.325696596389288e-33,2.065546836289635e-06,7.031814318213173e-07,5.419840099047095e-07,5.703967678561004e-07,4.7279231390663163e-07,2.474803325881024e-07,2.0865822772631248e-07,9.474276074578767e-10,2.9788041569872378e-05,6.706182709505763e-12,4.382932481983266e-09,3.910715255111481e-09,6.052685260260095e-19,2.2784115028803045e-07,1.440345345306009e-11,4.0296227784579395e-10,1.1112642652868435e-09,7.665824132531452e-12,8.284249910083255e-17,4.510887471934307e-16,1.6339964834464753e-07,9.367378699524079e-08,1.167518701940878e-11,9.230577736342247e-08,1.8445928822588054e-13,1.9755048898308983e-18,2.5109740244508168e-16,8.877348850967494e-16,2.9521491903959555e-05,1.5747263382446777e-21
8.404419019567549e-14,0.1547348997255798,0.0,3.842062112128361,0.031074964606584786,0.31937853701819996,0.3504531020877957,0.20701151145282234,0.09201610962350104,0.0,7.040383577139843e-22,1.2240740012125613e-06,7.029675286757948e-18,0.0,2.0381831407051145e-30,2.0040584125242278e-13,9.014341293847677e-24,6.643251728812661e-20,2.089105819221539e-28,8.677758079257471e-13,4.749702459456529e-11,2.6342750367819893e-44,2.690251900785591e-07,2.871764028698177e-28,6.66045870866178e-19,4.051204052124626e-36,1.2241634699809313e-06,2.4137131744873484e-33,2.084288160771328e-06,7.095352201224672e-07,5.473396658803367e-07,5.756619111928152e-07,4.771596805840874e-07,2.499291350749028e-07,2.105934026366981e-07,9.65545801204348e-10,3.006617464543845e-05,6.8967317647156235e-12,4.4654872022141735e-09,3.9839226183600095e-09,6.224320294306506e-19,2.299542893699545e-07,1.4537677829821195e-11,4.0741480476605176e-10,1.135117493145934e-09,7.985979128866263e-12,8.503853184340029e-17,4.696398115870487e-16,1.6492417513136226e-07,9.450547161285446e-08,1.1894180187885358e-11,9.316767812749405e-08,1.9149856212456554e-13,2.128773623423695e-18,2.6097115984473533e-16,9.2438665029253e-16,2.9797136067760283e-05,1.6511076596163737e-21
8.482172959318729e-14,0.1547348997255798,0.0,3.8420620621341226,0.031074963271024804,0.31937824896239536,0.35045280899400344,0.20701150494397438,0.09201609087703069,0.0,7.237638473308965e-22,1.2353979609161272e-06,7.226584295894627e-18,0.0,2.134167947206694e-30,2.0414440430512212e-13,9.282913480944712e-24,6.767407200176949e-20,2.1476262785527043e-28,8.83869653262761e-13,4.793644514347695e-11,2.7584062964793734e-44,2.71513835362347e-07,2.9522084596377657e-28,6.846814288524064e-19,4.24199042985859e-36,1.2354886314230144e-06,2.5042032288913217e-33,2.1030195645299087e-06,7.158851628077465e-07,5.527007051850337e-07,5.809259310536764e-07,4.815261739730176e-07,2.52380405665791e-07,2.1252834120003464e-07,9.838417066917213e-10,3.034430723974681e-05,7.090873315314269e-12,4.548817705946213e-09,4.057805766308296e-09,6.39917308299785e-19,2.3206716268982976e-07,1.4671885326012722e-11,4.118672123014216e-10,1.1592263016981081e-09,8.31617914903666e-12,8.726746790138892e-17,4.887590075459457e-16,1.6644865914376973e-07,9.533638657181722e-08,1.2115206865129589e-11,9.402957794779673e-08,1.9873836355780457e-13,2.2923627810920423e-18,2.711253028286987e-16,9.621672349226718e-16,3.0072779752418314e-05,1.7303619496506628e-21
8.559926899069909e-14,0.1547348997255798,0.0,3.842062012147207,0.031074961935677246,0.3193779609080814,0.3504525159018237,0.2070114984359997,0.09201607214047589,0.0,7.438544911034611e-22,1.2467219091185215e-06,7.427136339996769e-18,0.0,2.2337342658522938e-30,2.0791764696236756e-13,9.55704812393416e-24,6.892724413631917e-20,2.2072295158204154e-28,9.00110686894073e-13,4.8375865678561656e-11,2.8871734788276433e-44,2.7400247596098013e-07,3.03414131759758e-28,7.036609846669126e-19,4.439895778729232e-36,1.24681378818395e-06,2.597212604332402e-33,2.1217410528169707e-06,7.222312622015471e-07,5.580671256428627e-07,5.861888276774703e-07,4.858917942480311e-07,2.548341420696324e-07,2.1446304365950094e-07,1.002315487574395e-09,3.0622439352800424e-05,7.288641512803317e-12,4.632924135597613e-09,4.132364616592268e-09,6.57727364022267e-19,2.3417977028108392e-07,1.4806075943758328e-11,4.1631947506812396e-10,1.1835904713838629e-09,8.656635698021176e-12,8.952938319360477e-17,5.084577716087312e-16,1.6797309988096951e-07,9.616653258628382e-08,1.233826701554432e-11,9.489147682052158e-08,2.0618250811362782e-13,2.466863624165381e-18,2.8156464431433343e-16,1.0010995706131791e-15,3.0348422957936603e-05,1.812565669823372e-21
8.637680838821088e-14,0.1547348997255798,0.0,3.8420619621676098,0.031074960600541927,0.3193776728552575,0.35045222281125626,0.2070114919288981,0.09201605341383143,0.0,7.643136431605747e-22,1.258045845819832e-06,7.631364805853796e-18,0.0,2.3369813426499743e-30,2.1172557317301192e-13,9.836812473387673e-24,7.01920370494756e-20,2.267925456525331e-28,9.164988903051566e-13,4.881528619982128e-11,3.0207052411798997e-44,2.764911118746291e-07,3.117576246531425e-28,7.229876694785148e-19,4.645117374508601e-36,1.2581389402628463e-06,2.6927875640514768e-33,2.1404526308813297e-06,7.28573520626857e-07,5.6343892507768e-07,5.914506013029324e-07,4.902565415837013e-07,2.5729034199439706e-07,2.1639751025803853e-07,1.0209673072896344e-09,3.090057098460224e-05,7.490070524496456e-12,4.717806633218459e-09,4.207599086932686e-09,6.758651983798291e-19,2.3629211217714018e-07,1.4940249685181403e-11,4.207715691341911e-10,1.208209778927492e-09,9.007562549041836e-12,9.182435169145086e-17,5.287476486055391e-16,1.6949749684273327e-07,9.699591036975048e-08,1.2563360603533019e-11,9.575337474182225e-08,2.1383484886180208e-13,2.6528954673906733e-18,2.922940204658014e-16,1.0412068104756648e-15,3.062406568431809e-05,1.8977964451885566e-21
8.793188718323448e-14,0.1547348997255798,0.0,3.8420618622303526,0.031074957930907195,0.31937709675407727,0.3504516366349576,0.2070114789173133,0.09201601599025241,0.0,8.063508896037454e-22,1.280693684719552e-06,8.050984549265134e-18,0.0,2.5549238409916464e-30,2.1944549212599082e-13,1.0413500761747074e-23,7.275649864237165e-20,2.3926351502447574e-28,9.49716732420175e-13,4.969412720087268e-11,3.30258894988997e-44,2.8146836964765754e-07,3.2890068931291112e-28,7.62694948763707e-19,5.078316471876696e-36,1.2807892303709598e-06,2.8918213814358867e-33,2.1778460773233e-06,7.412465238569439e-07,5.741986521730214e-07,6.019707805135484e-07,4.989834181351312e-07,2.622101232340922e-07,2.2026573684290656e-07,1.0588057158806717e-09,3.1456832804462326e-05,7.904047738648066e-12,4.889900398729368e-09,4.3600945590895744e-09,7.131362120993854e-19,2.405159990173307e-07,1.520854654755226e-11,4.296751623411024e-10,1.2582128962572704e-09,9.74169359306893e-12,9.651373471735021e-17,5.711474608208057e-16,1.725461574423958e-07,9.865236409437885e-08,1.30196479498492e-11,9.74771677145774e-08,2.297797188580903e-13,3.0621761598715205e-18,3.1464233525955505e-16,1.125039720000766e-15,3.117534969968247e-05,2.07765549553677e-21
8.924551271609178e-14,0.1547348997255798,0.0,3.842061777832877,0.031074955676439767,0.3193766101073495,0.3504511414778349,0.20701146792872474,0.0920159844081798,0.0,8.430398949995993e-22,1.29982501349741e-06,8.417210329628873e-18,0.0,2.7514275998009983e-30,2.260748892988303e-13,1.0918806113168103e-23,7.495903034142059e-20,2.5014766073776253e-28,9.782354256662537e-13,5.04365126767849e-11,3.5567592638896883e-44,2.856728062404863e-07,3.4386244622080367e-28,7.973471008324941e-19,5.468902652376333e-36,1.299922651007596e-06,3.0683728839865418e-33,2.2094026962730652e-06,7.51939871166206e-07,5.833044874208692e-07,6.108540195619188e-07,5.06352574977944e-07,2.663736792621973e-07,2.2353262049598117e-07,1.091325396945688e-09,3.19267237189798e-05,8.26546578450245e-12,5.037693565679876e-09,4.49101733764548e-09,7.456689105135605e-19,2.4408322556315965e-07,1.5435133037803584e-11,4.3719559890084694e-10,1.301245236851621e-09,1.0396440869425301e-11,1.0057865648971864e-16,6.089124103367555e-16,1.751213190698151e-07,1.0004923647260555e-07,1.3411425793553699e-11,9.893330858885843e-08,2.4393320100209597e-13,3.4499817520506183e-18,3.344686753331705e-16,1.1997308474381658e-15,3.1641035707764495e-05,2.239744440310522e-21
9.055913824894908e-14,0.1547348997255798,0.0,3.8420616934562326,0.03107495342257549,0.31937612346486666,0.3504506463253111,0.20701145694262582,0.09201595285432398,0.0,8.808256333546091e-22,1.3189563094489931e-06,8.794376570057592e-18,0.0,2.959836403525688e-30,2.32803336892528e-13,1.1441091749831633e-23,7.719477607529065e-20,2.6135698126552125e-28,1.0071739366644263e-12,5.1178898113261054e-11,3.826343068239894e-44,2.8987722946328674e-07,3.5927120056447373e-28,8.330319558871618e-19,5.8831525716932775e-36,1.3190560582684295e-06,3.2528826649653706e-33,2.24093109870536e-06,7.626222862704201e-07,5.924256467084862e-07,6.197340564390128e-07,5.13719242532572e-07,2.705442361840174e-07,2.2679883417581632e-07,1.124355432026055e-09,3.239661325990386e-05,8.637790801589781e-12,5.18770374418862e-09,4.623867434866761e-09,7.791773791647018e-19,2.4764969418460043e-07,1.566167138651931e-11,4.4471528321882307e-10,1.3450026899017146e-09,1.1084022202759123e-11,1.0473884102045145e-16,6.48523248180404e-16,1.776963490795914e-07,1.0144392562036444e-07,1.3809007184812787e-11,1.0038944669456415e-07,2.5873395668479354e-13,3.880165745347343e-18,3.551884517220824e-16,1.2780938932303402e-15,3.210672034828981e-05,2.411557549624872e-21
9.187276378180637e-14,0.1547348997255798,0.0,3.8420616091003996,0.031074951169313435,0.3193756368266258,0.350450151177385,0.20701144595901572,0.09201592132865972,0.0,9.197242847432053e-22,1.3380875725747233e-06,9.182644264965657e-18,0.0,3.180682836649389e-30,2.3963085439259325e-13,1.1980690507692847e-23,7.946375203535684e-20,2.7289626290547324e-28,1.0365321762012073e-12,5.1921283510310025e-11,4.112031002939273e-44,2.940816393168801e-07,3.7513353176211163e-28,8.697646014679972e-19,6.322124877302925e-36,1.33818945214919e-06,3.445585987174002e-33,2.2724313098504143e-06,7.732937803308069e-07,6.015621195432773e-07,6.286108922945899e-07,5.210834216398335e-07,2.7472178292073844e-07,2.3006437904702297e-07,1.1578966029256777e-09,3.286650142724876e-05,9.021188009714537e-12,5.339931608562327e-09,4.758644456444249e-09,8.13676104889698e-19,2.512154050427046e-07,1.5888161603931126e-11,4.522341347785549e-10,1.3894840779301979e-09,1.1805534470566282e-11,1.0899459332189985e-16,6.900387729162249e-16,1.802712450789957e-07,1.0283643495919203e-07,1.4212391951989726e-11,1.0184558201205066e-07,2.742016609740781e-13,4.356646132492015e-18,3.7682562039925513e-16,1.3602469052081827e-15,3.2572403621272546e-05,2.5935032687391143e-21
9.318638931466367e-14,0.1547348997255798,0.0,3.8420615247653576,0.031074948916652658,0.31937515019262386,0.3504496560340553,0.2070114349778935,0.09201588983116182,0.0,9.59752030893644e-22,1.357218802875023e-06,9.582174407586264e-18,0.0,3.414515110387603e-30,2.4655746140885336e-13,1.2537937611787009e-23,8.176597441293486e-20,2.8477029195458275e-28,1.0663100550820676e-12,5.266366886794073e-11,4.4145340371125807e-44,2.982860358020873e-07,3.9145601923071335e-28,9.075601218516006e-19,6.786909280305297e-36,1.3573228326456135e-06,3.646721519001151e-33,2.3039033549158973e-06,7.839543644972047e-07,6.107138954348963e-07,6.37484528277998e-07,5.284451131402614e-07,2.7890630838621733e-07,2.333292562722778e-07,1.1919496896740868e-09,3.333638822102876e-05,9.41582275587356e-12,5.494377830120912e-09,4.89534800875492e-09,8.49179577805182e-19,2.5478035829848894e-07,1.6114603700268654e-11,4.5975208090745467e-10,1.4346881971658432e-09,1.2562093031740561e-11,1.1334620537107517e-16,7.335186510553684e-16,1.8284600468073265e-07,1.0422676790529505e-07,1.4621579923452762e-11,1.0330171452136591e-07,2.9035629663947993e-13,4.883639350056271e-18,3.994043028431403e-16,1.4463097081362584e-15,3.3038085526726934e-05,2.7859996647343273e-21
9.450001484752097e-14,0.1547348997255798,0.0,3.8420614404510878,0.031074946664592214,0.319374663562858,0.3504491608953211,0.20701142399925845,0.09201585836180506,0.0,1.000925055212604e-21,1.376350000350315e-06,9.993127989971515e-18,0.0,3.6618972871994754e-30,2.535831776755477e-13,1.3113170675545058e-23,8.410145939928108e-20,2.9698385470905753e-28,1.0965074841314319e-12,5.340605418616209e-11,4.734583763895525e-44,3.0249041891972853e-07,4.082452423860815e-28,9.464335980515862e-19,7.278627001786671e-36,1.3764561997534444e-06,3.856531333506616e-33,2.3353472590869385e-06,7.9460404990808e-07,6.198809638960937e-07,6.463549655381722e-07,5.358043178741057e-07,2.830978014869771e-07,2.365934670123236e-07,1.2265154705252066e-09,3.380627364125809e-05,9.821860513881242e-12,5.651043077200336e-09,5.033977698860761e-09,8.85702291325641e-19,2.583445541129361e-07,1.6340997685759358e-11,4.672690559150763e-10,1.4806138184076794e-09,1.3354831724198466e-11,1.1779395669613273e-16,7.790234137018452e-16,1.854206255029309e-07,1.0561492786955908e-07,1.5036570927575118e-11,1.0475784420224937e-07,3.0721815468100955e-13,5.465678231926877e-18,4.2294878075072493e-16,1.5364038971912181e-15,3.350376606466715e-05,2.9894744532254947e-21
9.581364038037826e-14,0.1547348997255798,0.0,3.8420613561575676,0.03107494441313118,0.31937417693732534,0.35044866576118106,0.20701141302310969,0.09201582692056433,0.0,1.0432595428097614e-21,1.3954811650010205e-06,1.0415666002992476e-17,0.0,3.9234095052286855e-30,2.6070802305142327e-13,1.3706729700109395e-23,8.647022318559268e-20,3.0954173746434875e-28,1.1271243741926734e-12,5.414843946498299e-11,5.072932695319525e-44,3.066947886706236e-07,4.255077806428252e-28,9.864001078192804e-19,7.798431219042404e-36,1.3955895534684341e-06,4.075260907505548e-33,2.3667630475261466e-06,8.052428476905391e-07,6.290633144433621e-07,6.552222052236341e-07,5.431610366813321e-07,2.872962511222041e-07,2.3985701242596916e-07,1.261594721956122e-09,3.427615768795099e-05,1.0239466883993796e-11,5.80992801515541e-09,5.174533134507611e-09,9.232587421815384e-19,2.6190799264699396e-07,1.656734357062845e-11,4.747850004341051e-10,1.5272596876873273e-09,1.4184902861560238e-11,1.223381149265755e-16,8.266144531816506e-16,1.8799510516913355e-07,1.0700091825755642e-07,1.545736479273502e-11,1.0621397103413139e-07,3.248078348549806e-13,6.107630870095889e-18,4.474834908446394e-16,1.6306528313799428e-15,3.396944523510738e-05,3.2043650224624573e-21
