Time (s),Volume (m^3),Ne,X(1),NH3(2),NH2OH(3),HNO3(4),CH3OH(5),H2O(6),N2(7),O2(8),NO2(9),NO(10),N2O(11),CO2(12),H2(13),CO(14),CH4(15),C2H6(16),CH2O(17),CH3(18),C3H8(19),H(20),C2H5(21),HCO(22),CH3CHO(23),OH(24),C2H4(25),H2OX(30),H3NOX(205),HX(26),HNO3X(208),CH4OX(211),H2NOX(204),HOX(29),HNOX(512),H2NO(88),NX(539),HNX(511),OX(27),H2X(216),CH3OX(210),CH2X(34),CHX(35),CX(33),SX(655),CH2OX(623),CHOX(653),H2NX(201),H3NX(202),NO2X(213),NO2X(206),SX(544)
1.3008430386668915e-23,0.11302162890393913,0.0,2.806327045684808,0.031075110263184415,0.31940968187635504,0.3504847921395395,0.20701222018021487,0.0920181955407057,0.0,6.362759497786761e-55,7.666413851269036e-18,1.0284493335170228e-51,0.0,8.409461185899982e-91,8.17941051498774e-37,3.3809443439713854e-58,1.3471413169903527e-43,2.438160811290661e-63,1.920353691789159e-34,3.533217938957309e-24,5.173685040222089e-103,1.7907418914504607e-20,1.1635715768418673e-64,7.589153397711031e-59,8.94430727827629e-98,7.66641738448719e-18,2.243740218017266e-78,2.836809900456142e-16,9.69638411098795e-17,6.800939165985917e-17,7.703184105843692e-17,6.380473141984441e-17,3.1028429155254415e-17,2.788798264045491e-17,7.808778724997286e-30,1.7907418914304313e-20,5.2326913589528195e-42,2.3513813186455554e-29,9.825577931745454e-29,7.099927895166695e-52,3.062627108156309e-17,2.056583115455247e-30,1.1468607414152588e-37,3.357913448579198e-43,3.1129281300857494e-64,5.7686603527617224e-43,3.952713916420904e-53,2.1820232506895995e-17,1.3137537352676946e-17,1.31522594411264e-32,1.2325094569356234e-17,2.2617112868773933e-54
2.6028162624238498e-23,0.11302162890393913,0.0,2.806327045684807,0.031075110263184394,0.3194096818763549,0.35048479213953937,0.20701222018021478,0.09201819554070542,0.0,5.095368023248273e-54,1.533948835749136e-17,8.235935759251034e-51,0.0,2.69434995555225e-89,3.273897175797038e-36,2.7068112351253784e-57,5.392076019554249e-43,1.9525060844605074e-62,7.686419353310029e-34,7.069505572040556e-24,1.658057452078869e-101,3.583039596881308e-20,9.318009595463942e-64,6.075937381299427e-58,2.8657120132247724e-96,1.533949542699739e-17,3.594161977516857e-77,5.6760844489284365e-16,1.9401192534821853e-16,1.3607787054138996e-16,1.5413060812987752e-16,1.276648970110429e-16,6.208381611180209e-17,5.58001946314196e-17,3.1255465164701113e-29,3.5830395968413796e-20,4.1893347875268797e-41,9.411653151153344e-29,3.9327917921963667e-28,5.684535762494553e-51,6.127915056545179e-17,8.231691612954412e-30,9.181858852718513e-37,2.688861551663934e-42,9.975453745323023e-63,2.308967497129706e-42,3.1645745520969353e-52,4.3659422644117864e-17,2.6286488725586384e-17,5.264331354181227e-32,2.4660897300805733e-17,3.6229493850400067e-53
5.206762709937766e-23,0.11302162890393913,0.0,2.8063270456848057,0.031075110263184356,0.3194096818763546,0.3504847921395392,0.2070122201802146,0.09201819554070485,0.0,4.0783595974013073e-53,3.068563736993592e-17,6.592086674420219e-50,0.0,8.627239834689031e-88,1.3099863986490953e-35,2.1662716449679206e-56,2.1575327582482433e-42,1.5627962283021938e-61,3.0755689438089054e-33,1.4142080838207043e-23,5.309752420678078e-100,7.167635007742938e-20,7.458184313468265e-63,4.862596719276195e-57,9.175936793489183e-95,3.0685651512017795e-17,5.754003457552529e-76,1.1354633545784733e-15,3.8810809382423704e-16,2.72214828305714e-16,3.0832814227252093e-16,2.553852281929411e-16,1.2419459002524497e-16,1.1162461861281789e-16,1.2506257278785704e-28,7.167635007663655e-20,3.3527410543916727e-40,3.765887185058073e-28,1.5736289867235546e-27,4.549468933507095e-50,1.2258490953321672e-16,3.2937485052327235e-29,7.348276863604912e-36,2.152689198671926e-41,3.195258140987994e-61,9.238877555960282e-42,2.5326214199758305e-51,8.733780291855688e-17,5.258439147123556e-17,2.1064182525857787e-31,4.9332502763704686e-17,5.800090285373412e-52
1.0414655604965599e-22,0.11302162890393913,0.0,2.8063270456848026,0.03107511026318428,0.31940968187635405,0.3504847921395388,0.2070122201802142,0.09201819554070371,0.0,3.2635139512096715e-52,6.137793539482467e-17,5.275004892472343e-49,0.0,2.7615684254273532e-86,5.240807275719987e-35,1.733346451057474e-55,8.631535933954003e-42,1.2505536042510655e-60,1.2304278465457745e-32,2.8287231370539996e-23,1.699756017873416e-98,1.433682582946594e-19,5.9680584745901896e-62,3.890816514465726e-56,2.9372056328422593e-93,6.137796368205861e-17,9.209081843436321e-75,2.271173173914413e-15,7.763004307736356e-16,5.444887438394121e-16,6.167232105568565e-16,5.108258905547425e-16,2.484161378535207e-16,2.2327346657348976e-16,5.00331727010978e-28,1.4336825829309723e-19,2.6827022421099516e-39,1.506600093872248e-27,6.2955406324848256e-27,3.640314851067502e-49,2.4519642746869664e-16,1.3177135841195106e-28,5.879736714154542e-35,1.7237310770491128e-40,1.0235299744838722e-59,3.6961526203609623e-41,2.0264819289045193e-50,1.7469456346741602e-16,1.051801969618551e-16,8.427044627536626e-31,9.867571368950242e-17,9.282842355771187e-51
2.0830441395021265e-22,0.11302162890393913,0.0,2.806327045684797,0.031075110263184123,0.3194096818763529,0.35048479213953804,0.20701222018021345,0.09201819554070144,0.0,2.6111417106375044e-51,1.227625314446008e-16,4.2205382003792407e-48,0.0,8.838382978864946e-85,2.096500461030014e-34,1.3868088321607543e-54,3.4528953737845736e-41,1.0005695475080595e-59,4.9221119527512535e-32,5.657753243520577e-23,5.440235863578596e-97,2.86752074729109e-19,4.775051262995276e-61,3.112949307547509e-55,9.400508880677678e-92,1.227625880221402e-16,1.4736672349249032e-73,4.542592812445016e-15,1.5526851046618795e-15,1.089036574927008e-15,1.2335133471217226e-15,1.0217072152703648e-15,4.968592335156329e-16,4.465711624863351e-16,2.001489791378986e-27,2.8675207472607907e-19,2.146365574903473e-38,6.0268908501280654e-27,2.518421204666287e-26,2.912553254907422e-48,4.904194633394569e-16,5.271280966818743e-28,4.704234023774188e-34,1.3811202263253052e-39,3.280486569002545e-58,1.4785813753481587e-40,1.6213394757537921e-49,3.494080845650588e-16,2.1037180794037904e-16,3.371092193989873e-30,1.9736213554109725e-16,1.4854706442213763e-49
4.1662012975132597e-22,0.11302162890393913,0.0,2.8063270456847853,0.03107511026318381,0.3194096818763506,0.3504847921395365,0.20701222018021195,0.0920181955406969,0.0,2.0890455964487818e-50,2.455317235441475e-16,3.3766442879091947e-47,0.0,2.8285015083819294e-83,8.386398576632875e-34,1.1094997422137838e-53,1.3812143515554795e-40,8.005063067420554e-59,1.9689248972653032e-31,1.1315813456453694e-22,1.7410381507421358e-95,5.735197075979665e-19,3.8202828184849857e-60,2.4904785447987627e-54,3.008395777577077e-90,2.4553183670230344e-16,2.3580389018864984e-72,9.085432088941118e-15,3.1054544523961536e-15,2.178132237183e-15,2.467093620236235e-15,2.043469864669688e-15,9.937454248620987e-16,8.931665542780326e-16,8.006284943918303e-27,5.735197075922851e-19,1.7171739767759334e-37,2.410854438482238e-26,1.0074094736277523e-25,2.3301718958090253e-47,9.808655350801788e-16,2.108596304443653e-27,3.7635627142356e-33,1.1081558678593244e-38,1.0528356612857193e-56,5.914566156685182e-40,1.2971331553710357e-48,6.988351267600424e-16,4.20755029886566e-16,1.3484917481445062e-29,3.947349792442844e-16,2.376925738767973e-48
8.332515613535526e-22,0.11302162890393913,0.0,2.806327045684762,0.03107511026318319,0.319409681876346,0.3504847921395334,0.20701222018020893,0.09201819554068781,0.0,1.6712893699485934e-49,4.910701077432183e-16,2.7014009239783203e-46,0.0,9.051559601858681e-82,3.354672073377442e-33,8.876208731617076e-53,5.524969812306103e-40,6.40425313506428e-58,7.875859824232372e-31,2.2631933882319765e-22,5.571582375311093e-94,1.147054973335515e-18,3.0563229809753742e-59,1.9924315230964976e-53,9.627244178868237e-89,4.910703340626296e-16,3.772999309430123e-71,1.8171110639672896e-14,6.210993147695849e-15,4.3563235620181846e-15,4.9342541664043816e-15,4.08699516334065e-15,1.9875178076439975e-15,1.7863573377254554e-15,3.2025791345140066e-26,1.1470549733256664e-18,1.3737717890539365e-36,9.643613954366883e-26,4.029719879230971e-25,1.8642032118832552e-46,1.9617576785584294e-15,8.434541765039644e-27,3.010916570904373e-32,8.916774196060825e-38,3.3883984812474054e-55,2.3658745884427064e-39,1.0377311523457816e-47,1.3976892111488018e-15,8.41521473735497e-16,5.39407673562754e-29,7.894806666506489e-16,3.803219354201443e-47
1.6665144245580058e-21,0.11302162890393913,0.0,2.8063270456847156,0.031075110263181945,0.3194096818763368,0.35048479213952716,0.20701222018020288,0.09201819554066963,0.0,1.337052653397314e-48,9.821468761412709e-16,2.1611549371640998e-45,0.0,2.8965586735783495e-80,1.341917993868546e-32,7.101051435725669e-52,2.2100104063392293e-39,5.123483581739521e-57,3.1503759770036426e-30,4.526417473405123e-22,1.7829480080814036e-92,2.2941255048099463e-18,2.4450970758455702e-58,1.5939663680172756e-52,3.0807817539686927e-87,9.821473287832815e-16,6.036908550445863e-70,3.634246773209477e-14,1.242207053761982e-14,8.712706212981355e-15,9.86857525849716e-15,8.174045760171833e-15,3.975062573563662e-15,3.572738904076409e-15,1.281044685395952e-25,2.294125504796305e-18,1.0990304745044583e-35,3.8574848222500566e-25,1.611904348572737e-24,1.49141121122886e-45,3.923541965502154e-15,3.3738389828492733e-26,2.408753736179406e-31,7.215611508854074e-37,1.096593072451521e-53,9.463594556996947e-39,8.301947692038093e-47,2.795397379921487e-15,1.6830543612595866e-15,2.1576526430552673e-28,1.5789720414633377e-15,6.085261507057199e-46
3.3330401509669125e-21,0.11302162890393913,0.0,2.8063270456846223,0.031075110263179453,0.3194096818763184,0.3504847921395147,0.20701222018019078,0.09201819554063329,0.0,1.0696505857574289e-47,1.964300412937017e-15,1.728937629026992e-44,0.0,9.269101266500144e-79,5.367983388973721e-32,5.680875139768915e-51,8.840086588389348e-39,4.098819295114053e-56,1.2601568002850873e-29,9.052865643751155e-22,5.705500263520733e-91,4.588266567756143e-18,1.9560931372205332e-57,1.2751842332955818e-51,9.858623783711645e-86,1.964301318224584e-15,9.659141405845024e-69,7.268518188077178e-14,2.4844225314766098e-14,1.7425471520078895e-14,1.9737217441708646e-14,1.6348146951791224e-14,7.95015210682646e-15,7.145502034602746e-15,5.124204805560607e-25,4.5882665677530875e-18,8.792295969971785e-35,1.5430017770888451e-24,6.447650186520503e-24,1.193184206711814e-44,7.847110539338503e-15,1.3495328222811394e-25,1.9270014517406147e-30,5.90389494420294e-36,3.5877534799618735e-52,3.785457024204645e-38,6.641597478872766e-46,5.590813717447525e-15,3.3661201356126766e-15,8.630654470016792e-28,3.157954791088554e-15,9.7365068455328e-45
6.666091603784725e-21,0.11302162890393913,0.0,2.8063270456844362,0.03107511026317447,0.31940968187628166,0.35048479213948985,0.20701222018016657,0.0920181955405606,0.0,8.557238538341017e-47,3.9286074865270756e-15,1.3831555749587824e-43,0.0,2.966142182137856e-77,2.147426101829057e-31,4.544714045600343e-50,3.536043627981232e-38,3.279068408029345e-55,5.040640020079859e-29,1.8105761984442157e-21,1.82577074642317e-89,9.176548693637881e-18,1.564880700417497e-56,1.0201561286236166e-50,3.154792203453696e-84,3.928609297107182e-15,1.5454696429648915e-67,1.453706100334588e-13,4.968853485825199e-14,3.4851002154958775e-14,3.947450180423537e-14,3.2696349326858126e-14,1.5900331179045933e-14,1.4291028286953142e-14,2.0496871355752935e-24,9.176548693728677e-18,7.033857646490624e-34,6.172022805193886e-24,2.5790666317274065e-23,9.546267087692208e-44,1.569424768680678e-14,5.398067938739881e-25,1.5415849803794015e-29,4.933320857570375e-35,1.1984038863409993e-50,1.514186618527207e-37,5.3132936105036845e-45,1.1181646392422274e-14,6.732251681538497e-15,3.45227056757888e-27,6.3159202903383435e-15,1.5578481704024003e-43
1.3332194509420352e-20,0.11302162890393913,0.0,2.806327045684064,0.031075110263164507,0.3194096818762081,0.3504847921394401,0.2070122201801182,0.0920181955404152,0.0,6.8458043716018864e-46,7.857221633701456e-15,1.1065266486629249e-42,0.0,9.491776961929375e-76,8.591533544881824e-31,3.635777349627123e-49,1.4144192497187903e-37,2.6232599152080414e-54,2.01625857177768e-28,3.6211554665819934e-21,5.842483447963743e-88,1.8353112945358723e-17,1.2519070365948679e-55,8.161352579747249e-50,1.0095470688774599e-82,7.857225254872352e-15,2.472757043128317e-66,2.90741465760165e-13,9.93771539019971e-14,6.970206350745777e-14,7.894907051370376e-14,6.539275404430446e-14,3.180068934626038e-14,2.858208075684483e-14,8.198758973367408e-24,1.8353112945927945e-17,5.627094466797434e-33,2.4688122617886824e-23,1.0316279630430228e-22,7.638246975491226e-43,3.1388521980925703e-14,2.1591682606207506e-24,1.233236607190244e-28,4.282955317009111e-34,4.156920307984671e-49,6.056753840515465e-37,4.2506409756418495e-44,2.236331174206247e-14,1.34645147622687e-14,1.3809099829427236e-26,1.2631851288835348e-14,2.4925627338462218e-42
2.6664400320691603e-20,0.11302162890393913,0.0,2.80632704568332,0.03107511026314458,0.319409681876061,0.3504847921393407,0.2070122201800214,0.0920181955401244,0.0,5.476648913643296e-45,1.5714449928027275e-14,8.852221944044931e-42,0.0,3.0374357195488153e-74,3.4380700605019234e-30,2.90862518836026e-48,5.657680595923335e-37,2.098610007681322e-53,8.065039414244897e-28,7.242314002855855e-21,1.8695974328573384e-86,3.670624144862988e-17,1.001526619780737e-54,6.529233216568367e-49,3.2306257556570245e-81,1.5714457170402588e-14,3.956415760347045e-65,5.814831748989059e-13,1.9875439181658065e-13,1.3940418654341294e-13,1.5789820787030045e-13,1.3078556334844712e-13,6.360140577179131e-14,5.71641855573918e-14,3.2795056790474393e-23,3.670624145131883e-17,4.50167891551638e-32,9.8752553293027e-23,4.1265144642799744e-22,6.112556261941311e-42,6.277707056589298e-14,8.636185288832663e-24,9.865368909668813e-28,3.964393576327495e-33,1.5362922920148046e-47,2.4227028088785175e-36,3.400514955945912e-43,4.472664244010565e-14,2.6929040879243373e-14,5.523643443553484e-26,2.5263713285819084e-14,3.988104906627355e-41
5.332881194323411e-20,0.11302162890393913,0.0,2.8063270456818312,0.031075110263104725,0.3194096818757668,0.3504847921391418,0.20701222017982784,0.09201819553954282,0.0,4.381321297436388e-44,3.142890651658714e-14,7.081781057053566e-41,0.0,9.720206129774624e-73,1.3763918431337235e-29,2.326902855588827e-47,2.2630729577740313e-36,1.6788888363499433e-52,3.22601679083696e-27,1.4484631075396804e-20,5.98271615235228e-85,7.341249845449008e-17,8.01221692025995e-54,5.2236226063048125e-48,1.0338464607033138e-79,3.142892100146263e-14,6.330268809080789e-64,1.1629665839177018e-12,3.9750886695412096e-13,2.7880843393915615e-13,3.157964823341333e-13,2.6157118143373264e-13,1.2720283898726122e-13,1.1432839460154012e-13,1.311802692343337e-22,7.341249846607003e-17,3.6013444727872226e-31,3.950103390331709e-22,1.6506063012707887e-21,4.893172637071825e-41,1.2555416772274524e-13,3.4540806808877244e-23,7.891448160644327e-27,4.0322246394815654e-32,6.234822185449561e-46,9.690812183098004e-36,2.7204124304647178e-42,8.945330383124312e-14,5.385809293524977e-14,2.2094580797447317e-25,5.0527437279745413e-14,6.380971487769139e-40
1.0665763518831912e-19,0.11302162890393913,0.0,2.8063270456788536,0.031075110263025015,0.31940968187517843,0.35048479213874406,0.2070122201794407,0.09201819553837966,0.0,3.5050579045196416e-43,6.28578196933398e-14,5.665426246241178e-40,0.0,3.110726721375232e-71,5.514872349079899e-29,1.8615255767303153e-46,9.052293269864626e-36,1.3431114011596445e-51,1.2904069211321175e-26,2.896926522045162e-20,1.914469867501414e-83,1.46825012463482e-16,6.409775121002445e-53,4.1792734133696774e-47,3.3086014868988563e-78,6.285784866358101e-14,1.0128432966792458e-62,2.3259333649205505e-12,7.950178144626947e-13,5.57616934025992e-13,6.315930302643572e-13,5.231424155123042e-13,2.5440570687583354e-13,2.2865681046205425e-13,5.247211633110255e-22,1.4682501251145007e-16,2.8810761200685465e-30,1.5800416095979637e-21,6.60242618124803e-21,3.919538464403056e-40,2.5110836198412065e-13,1.3813169665873904e-22,6.311800289129444e-26,4.602483867039181e-31,2.838839924517152e-44,3.8763237975848857e-35,2.1763295349378912e-41,1.7890662659372252e-13,1.0771619633549076e-13,8.837833723358828e-25,1.010548852674335e-13,1.0209557326004158e-38
2.1331528167848913e-19,0.11302162890393913,0.0,2.8063270456728984,0.031075110262865593,0.31940968187400165,0.35048479213794853,0.20701222017866647,0.09201819553605332,0.0,2.8040466701826506e-42,1.2571564604537675e-13,4.532341557025842e-39,0.0,9.955989876097046e-70,2.213387673561227e-28,1.4892253147662606e-45,3.620917595666693e-35,1.0744892537558559e-50,5.161628092279204e-26,5.793853351045288e-20,6.126304693969719e-82,2.93650040470552e-16,5.127820730701392e-52,3.3440183261947344e-46,1.05893939777928e-76,1.2571570398781099e-13,1.6205495039051702e-61,4.651866778787287e-12,1.5900356984138148e-12,1.1152339553812258e-12,1.2631861221350371e-12,1.046284875301449e-12,5.088114484835071e-13,4.57313633271953e-13,2.098884843821241e-21,2.93650040665721e-16,2.304861121889467e-29,6.320166959268202e-21,2.6409706237722932e-20,3.143625501628515e-39,5.022167502975552e-13,5.522745715719524e-22,5.04726698871872e-25,5.883336832055766e-30,1.448059817232857e-42,1.5505283172460274e-34,1.7410627853224077e-40,3.5781327203949927e-13,2.1543240028888558e-13,3.5351337700059495e-24,2.0210978124215144e-13,1.633529419274144e-37
3.1997292816865916e-19,0.11302162890393913,0.0,2.806327045666943,0.031075110262706172,0.31940968187282487,0.350484792137153,0.20701222017789223,0.09201819553372699,0.0,8.324513844451561e-42,1.8857347239594532e-13,1.3455389469715946e-38,0.0,4.657975869859679e-69,4.714380395663437e-28,4.258262724533993e-45,7.694450070572374e-35,3.189890084157227e-50,1.0968459948863066e-25,8.690780180034578e-20,2.930934357243827e-81,4.404750684667082e-16,1.522321832910174e-51,9.562945017551612e-46,4.954338531566203e-76,1.8857355931203417e-13,6.178305116324539e-61,6.97780004451507e-12,2.385053571298908e-12,1.6728509979180218e-12,1.894779210015949e-12,1.5694273267225961e-12,7.632171959217095e-13,6.859704471707227e-13,4.460130432298052e-21,4.4047506888350254e-16,6.590462447273326e-29,1.3430355130304063e-20,5.612062620499132e-20,9.067148501875912e-39,7.53325138401673e-13,1.1732131819028683e-21,1.4428460600678151e-24,2.0436815027408572e-29,7.743682188058437e-42,3.2948708752026744e-34,4.97835044860712e-40,5.367199174060937e-13,3.231486013951933e-13,7.512159436434877e-24,3.0316467721621115e-13,6.227831143138487e-37
5.332882211489992e-19,0.11302162890393913,0.0,2.8063270456550327,0.031075110262387334,0.3194096818704713,0.350484792135562,0.20701222017634371,0.09201819552907432,0.0,3.8993776788406446e-41,3.1428912509120915e-13,6.302787926776007e-38,0.0,6.805791045627229e-68,1.311168221238696e-27,1.9569524149311758e-44,2.1272891845055393e-34,1.4942117251684107e-49,3.032456639087014e-25,1.4484633837969813e-19,4.419674611002517e-80,7.34125124415365e-16,7.130876212666342e-51,4.396432018216446e-45,7.238959698487162e-75,3.142892699604533e-13,5.080471950648125e-60,1.1629665983414902e-11,3.975089272804984e-12,2.78808516772017e-12,3.1579653698187013e-12,2.6157121960929005e-12,1.27202871412023e-12,1.1432840393237487e-12,1.2330949365867604e-20,7.341251255731089e-16,3.0287317601048537e-28,3.7130982851710214e-20,1.5515702271464661e-19,4.200821568068068e-38,1.2555419137726428e-12,3.2409525780614438e-21,6.625834220895554e-24,1.4405179173686088e-28,1.8154490394429552e-40,9.109336650960629e-34,2.287866690320657e-39,8.945332078225536e-13,5.385809922194613e-13,2.0768911842833696e-23,5.052744691616975e-13,5.1213704945000754e-36
7.252719848313053e-19,0.11302162890393913,0.0,2.8063270456443132,0.03107511026210038,0.3194096818683531,0.3504847921341301,0.20701222017495005,0.09201819552488692,0.0,8.998209815724402e-41,4.2743321251220234e-13,1.4544322929976051e-37,0.0,2.4371738826102573e-67,2.343985385559824e-27,4.4050999369283185e-44,3.7880717924067195e-34,3.448045231814253e-49,5.399906854985066e-25,1.9699102130076514e-19,1.612320952722723e-79,9.984101747338931e-16,1.6455220709078211e-50,9.898825334263482e-45,2.592320555600976e-74,4.274334095440086e-13,1.4816966658314916e-59,1.5816344849784217e-11,5.406121368405846e-12,3.791795988982918e-12,4.294832900750138e-12,3.5573685514889657e-12,1.7299590993374808e-12,1.5548662434693968e-12,2.1957767863633753e-20,9.984101767989594e-16,6.817644848975185e-28,6.611928001183064e-20,2.7628868234817183e-19,9.525695241598116e-38,1.7075370109302088e-12,5.768066361996898e-21,1.4908507050198635e-23,3.868366426052108e-28,7.58880658693994e-40,1.6221016631451572e-33,5.1499727798634846e-39,1.2165651689415276e-12,7.324701347622942e-13,3.698327884973823e-23,6.871732819105085e-13,1.493669927745948e-35
9.172557485136113e-19,0.11302162890393913,0.0,2.806327045633594,0.031075110261813425,0.3194096818662349,0.3504847921326982,0.2070122201735564,0.09201819552069952,0.0,1.7325508564957425e-40,5.40577299928174e-13,2.8004213798823236e-37,0.0,6.441345179096361e-67,3.673446176567657e-27,8.325959880613825e-44,5.913233555394831e-34,6.6390024706164585e-49,8.429330842493012e-25,2.491357042214615e-19,4.32329996280629e-79,1.262695225015096e-15,3.1683531855703805e-50,1.8713787380228628e-44,6.8514502999322025e-74,5.405775491275406e-13,3.390413322042425e-59,2.000302320952239e-11,6.837153426161189e-12,4.795506882688635e-12,5.431700418036676e-12,4.4990248782667e-12,2.1878895044949855e-12,1.966448417139225e-12,3.427638614157642e-20,1.2626952282420149e-15,1.2885792497339253e-27,1.0321313005697142e-19,4.3129052288988355e-19,1.8116954627121275e-37,2.159532107371918e-12,8.999139365843804e-21,2.816580392182268e-23,8.551453927752925e-28,2.238423630924502e-39,2.5321216910630464e-33,9.733803088091715e-39,1.5385971297896994e-12,9.263592675681654e-13,5.77314204825048e-23,8.690720946570683e-13,3.417808950877706e-35
1.1092395121959173e-18,0.11302162890393913,0.0,2.8063270456228744,0.03107511026152647,0.3194096818641167,0.35048479213126627,0.20701222017216273,0.09201819551651212,0.0,2.94576246196019e-40,6.537213873394021e-13,4.761404923444944e-37,0.0,1.4594994959961957e-66,5.2858901670054185e-27,1.3916586264470762e-43,8.477050649939521e-34,1.1287936622467642e-48,1.2084059219041713e-24,3.012803871418078e-19,9.93275617136451e-79,1.5269802752610421e-15,5.386979461838724e-50,3.128706167057276e-44,1.552437360960747e-73,6.537216887110508e-13,6.7047160239508176e-59,2.4189701090693806e-11,8.268185448167427e-12,5.799217844826657e-12,6.568567922434157e-12,5.44068117801139e-12,2.6458199284881723e-12,2.378030562021414e-12,4.913769470482105e-20,1.5269802798902436e-15,2.153811308114932e-27,1.479635339875112e-19,6.182863370673376e-19,3.0458042033196965e-37,2.611527203137424e-12,1.289423952742198e-20,4.7059011725316956e-23,1.6223619917302034e-27,5.667673480458976e-39,3.6299785060617544e-33,1.6269734851959155e-38,1.86062909038207e-12,1.1202483911764451e-12,8.27621927836183e-23,1.0509709074015015e-12,6.758965114214616e-35
1.4932070395605294e-18,0.11302162890393913,0.0,2.806327045601436,0.031075110260952558,0.31940968185988033,0.35048479212840244,0.20701222016937543,0.09201819550813733,0.0,6.5131116182524015e-40,8.800095621510407e-13,1.0527516092856726e-36,0.0,5.103321540548395e-66,9.164131092447336e-27,2.97105815482416e-43,1.4605030271629253e-33,2.495774595371254e-48,2.081951115205824e-24,4.0556975298170213e-19,3.5815862376766735e-78,2.0555503756725287e-15,1.1910667942518992e-49,6.682715003111546e-44,5.4284179259937645e-73,8.800099678780208e-13,1.8753547697471222e-58,3.256305576167409e-11,1.1130249410654729e-11,7.806639925165134e-12,8.842302901835868e-12,7.323993715852408e-12,3.5616808194289708e-12,3.2011947861361144e-12,8.465887061597873e-20,2.0555503836545945e-15,4.5981413234590386e-27,2.5492497266564648e-19,1.0652396288202885e-18,6.574412311004375e-37,3.515517393126369e-12,2.2196039612537526e-20,1.0039970719577948e-22,4.131018339329619e-27,2.3983391974497e-38,6.254051373886698e-33,3.4734380151675487e-38,2.50469301098346e-12,1.5080266174180668e-12,1.4259019801989004e-22,1.414768532885519e-12,1.8906020014694469e-34
1.8771745669251415e-18,0.11302162890393913,0.0,2.8063270455799976,0.031075110260378645,0.31940968185564395,0.3504847921255386,0.20701222016658813,0.09201819549976255,0.0,1.2202228095062385e-39,1.1062977369451453e-12,1.972316154869218e-36,0.0,1.3295453610224794e-65,1.411173878513877e-26,5.402592375825972e-43,2.2354458561326397e-33,4.675800550179196e-48,3.1866342640954845e-24,5.098591188203023e-19,9.557155720221162e-78,2.58412047595369e-15,2.231447816718292e-49,1.2157628112888126e-43,1.414267002428234e-72,1.1062982470449096e-12,4.199135462956222e-58,4.093640866367727e-11,1.3992313240998802e-11,9.814062258464488e-12,1.1116037833594388e-11,9.207306153768293e-12,4.477541779994111e-12,4.02435890384e-12,1.2957886562074765e-19,2.5841204881773493e-15,8.361220468190526e-27,3.9018815182906465e-19,1.630455652394432e-18,1.2072816466203573e-36,4.419507580615794e-12,3.3944473537413996e-20,1.824529434101099e-22,8.656271107347933e-27,7.023324643680488e-38,9.572447719747837e-33,6.316151215433129e-38,3.148756930639303e-12,1.8958048096616493e-12,2.1824854952144807e-22,1.7785661583616762e-12,4.23337174139609e-34
2.2611420942897535e-18,0.11302162890393913,0.0,2.806327045558559,0.031075110259804733,0.31940968185140756,0.3504847921226748,0.20701222016380083,0.09201819549138776,0.0,2.0651116866492592e-39,1.3325859117205268e-12,3.3379585344533114e-36,0.0,3.00592156999429e-65,2.0220340070599623e-26,8.93702052132522e-43,3.183531469245031e-33,7.91335015691398e-48,4.538132929512396e-24,6.14148484657521e-19,2.208296503568157e-77,3.112690576095685e-15,3.776514361779802e-49,2.0121079068145733e-43,3.197527557627373e-72,1.3325865262117119e-12,8.29659000479391e-58,4.930975967671806e-11,1.6854376930236675e-11,1.1821484861889279e-11,1.3389772714478184e-11,1.1090618484981354e-11,5.393402814906048e-12,4.847522907915484e-12,1.8453518084722983e-19,3.1126905935099486e-15,1.3831090154627433e-26,5.556727146183667e-19,2.3219558846307084e-18,2.013993733561593e-36,5.323497765436162e-12,4.8299033303656144e-20,3.0162291748558475e-22,1.624167750358268e-26,1.770675714254547e-37,1.363226583999486e-32,1.0448337030670993e-37,3.792820849285462e-12,2.2835829656011857e-12,3.1081098364629385e-22,2.14236378382944e-12,8.36436198783998e-34
3.0290771490189777e-18,0.11302162890393913,0.0,2.806327045515682,0.031075110258656908,0.3194096818429348,0.35048479211694716,0.20701222015822623,0.09201819547463819,0.0,4.9110922790745485e-39,1.7851622612140647e-12,7.938080293613592e-36,0.0,1.2970867399308179e-64,3.610793205536773e-26,2.0615297788320772e-42,5.608887497708894e-33,1.8818930284914417e-47,7.995484652097712e-24,8.22727216327735e-19,9.909893571596593e-77,4.169830775954336e-15,8.98102056461911e-49,4.64672226308267e-43,1.3798544927819416e-71,1.7851630845450514e-12,2.647486770981223e-57,6.605645592947333e-11,2.2578503877442636e-11,1.583633089437777e-11,1.7937242320754875e-11,1.4857242821286426e-11,7.225125111959658e-12,6.4938505687784795e-12,3.251223141012196e-19,4.169830806650315e-15,3.190393710496905e-26,9.790089436540525e-19,4.09092488641797e-18,4.717275692100122e-36,7.1314781269193255e-12,8.49321234209164e-20,6.946567118740844e-22,4.8518776514627717e-26,1.0260971097735892e-36,2.4017997681522708e-32,2.4102980841079358e-37,5.0809486834918226e-12,3.0591391665224393e-12,5.47600630521596e-22,2.8699590347393145e-12,2.669138771619276e-33
