Time (s),Volume (m^3),Ne,X(1),NH3(2),NH2OH(3),HNO3(4),CH3OH(5),H2O(6),N2(7),O2(8),NO2(9),NO(10),N2O(11),CO2(12),H2(13),CO(14),CH4(15),C2H6(16),CH2O(17),CH3(18),C3H8(19),H(20),C2H5(21),HCO(22),CH3CHO(23),OH(24),C2H4(25),H2OX(30),H3NOX(205),HX(26),HNO3X(208),CH4OX(211),H2NOX(204),HOX(29),HNOX(512),H2NO(88),NX(539),HNX(511),OX(27),H2X(216),CH3OX(210),CH2X(34),CHX(35),CX(33),SX(655),CH2OX(623),CHOX(653),H2NX(201),H3NX(202)
7.684984442536525e-09,0.10054149576763871,0.0,2.442353220892161,0.0385411119065957,0.27529910998407714,0.34942231379549715,0.19116262985322585,0.13147242700317874,0.0,3.813058514142225e-11,0.0008689040283922095,7.293009755296913e-10,0.0,3.328056124827456e-14,0.02393734851887906,5.500372408368105e-12,1.1634958005335591e-15,3.118432838971919e-22,5.459514612607966e-07,4.8802338850450484e-11,7.19474776729109e-35,2.7406679023209827e-07,4.203069211652069e-24,1.0011905388955281e-10,7.53569158192044e-22,0.0003731445194223695,1.5162603816238656e-23,5.4517127631349195e-05,0.00014848938107839843,0.008733507276858055,0.00019357358634993776,3.784389738914275e-05,7.293274708343213e-05,4.314294371635168e-05,7.342514931015176e-05,1.5276661144019025e-05,0.02139275690370169,0.0004218785935826176,0.004744656406419593,0.0023385193171799527,0.0009159560825798797,1.413945814003305e-10,1.0974429799181123e-07,2.291608039685687e-07,0.014494135448644009,2.2432381648487515e-08,0.0004007473135807904,2.0507318810817205e-06,2.3624632442242368e-05
7.717989190998063e-09,0.10054149576763871,0.0,2.442200969604058,0.03857144356759762,0.27512576239194403,0.34941860088858395,0.19109846903982314,0.1316521462064777,0.0,3.832333044881634e-11,0.0008726310607301155,7.381012561851304e-10,0.0,3.394248005044205e-14,0.024027677428801193,5.560588205867e-12,1.1767006680848097e-15,3.157986330881675e-22,5.482034959229905e-07,4.900371190994135e-11,7.348107128323664e-35,2.750890756325839e-07,4.256459637458104e-24,1.0119016334561499e-10,7.684562031754435e-22,0.0003736457891131834,1.5358400107824026e-23,5.458536565856284e-05,0.00014838708338592608,0.008734029955080271,0.00019355945212500282,3.782883640120965e-05,7.286874281010167e-05,4.3119680245921364e-05,7.336225868008388e-05,1.5370356466646376e-05,0.021471521405957258,0.00042309756340282905,0.004741602696790751,0.002349349103595026,0.0009151126571919164,1.4127636912259925e-10,1.1017557819608556e-07,2.3032839960304449e-07,0.014557294551724309,2.2502667591956803e-08,0.0004026035878675142,2.0507914414333595e-06,2.363342613024641e-05
7.750993939459601e-09,0.10054149576763871,0.0,2.4420488503777116,0.03860175839558661,0.27495253885579796,0.3494148880105768,0.19103433751622698,0.13183176617695272,0.0,3.85159153532534e-11,0.0008763580533272302,7.469721211466375e-10,0.0,3.461432464398293e-14,0.024117922449778624,5.621154523816901e-12,1.1899992498772816e-15,3.1978661664916176e-22,5.504534505703474e-07,4.920501718015338e-11,7.504049693623299e-35,2.7611102967579934e-07,4.310291987973127e-24,1.0226709119921912e-10,7.8356404385502665e-22,0.0003741429031644126,1.555581189723261e-23,5.4653551716319176e-05,0.00014828489496570112,0.008734564124804858,0.00019354532866416494,3.7813784841720475e-05,7.280475322152991e-05,4.30963053272428e-05,7.329937759657055e-05,1.546411659677227e-05,0.021550206199230322,0.0004243158878774285,0.004738528247425485,0.0023601657431795275,0.0009142707512713066,1.4115841052062772e-10,1.1060766072473745e-07,2.3149747246271823e-07,0.014620426593329143,2.257278259475892e-08,0.0004044561048923707,2.0508485335660997e-06,2.3642216804928775e-05
7.78399868792114e-09,0.10054149576763871,0.0,2.441896862916751,0.038632056415246176,0.27477943928972004,0.3494111751614994,0.19097023526129037,0.13201128660652417,0.0,3.8708338847612735e-11,0.0008800850061835866,7.559138397605805e-10,0.0,3.5296194022040675e-14,0.024208084005874583,5.682071390306182e-12,1.2033918144335798e-15,3.2380735758680024e-22,5.527013289425154e-07,4.9406254691699954e-11,7.662607436686313e-35,2.7713264008343623e-07,4.364567947103694e-24,1.0334983283914294e-10,7.988948344614149e-22,0.00037463589788321136,1.575484480242124e-23,5.472168580630648e-05,0.0001481828152400931,0.008735109622230746,0.0001935312159434503,3.779874269874873e-05,7.274077901267937e-05,4.3072820808724195e-05,7.323650678209986e-05,1.5557940396150728e-05,0.021628811307756835,0.0004255335667377131,0.004735433414466535,0.0023709692921565807,0.0009134303613164302,1.4104070507730556e-10,1.1104054643453383e-07,2.3266802428843985e-07,0.01468353161099449,2.264272690477311e-08,0.0004063048517733719,2.050903194199228e-06,2.3651004460026164e-05
7.817003436382678e-09,0.10054149576763871,0.0,2.4417450069266957,0.038662337651171504,0.27460646360742547,0.3494074623413754,0.19090616225388657,0.13219070719251558,0.0,3.890059995557246e-11,0.0008838119192992198,7.649266808367204e-10,0.0,3.5988187636894606e-14,0.024298162515774345,5.743338830668611e-12,1.2168786298536985e-15,3.27860978777189e-22,5.54947134770577e-07,4.960742447517346e-11,7.823812582953899e-35,2.78153894783737e-07,4.419289197117024e-24,1.0443838360332843e-10,8.144507384977926e-22,0.0003751248092555653,1.595550443034202e-23,5.478976793088323e-05,0.00014808084363887258,0.00873566628571273,0.0001935171139390368,3.7783709960410354e-05,7.267682086826779e-05,4.304922851438919e-05,7.31736469486778e-05,1.5651826737552596e-05,0.02170733675659343,0.00042675059969639155,0.004732318549366936,0.0023817598066459686,0.0009125914838246881,1.4092325227519113e-10,1.1147423617063264e-07,2.3384005680783112e-07,0.014746609641911488,2.2712500770846393e-08,0.0004081498159540771,2.0509554595754723e-06,2.36597890893553e-05
7.850008184844217e-09,0.10054149576763871,0.0,2.441593282114955,0.038692602127870124,0.27443361172227015,0.34940374955022796,0.19084211847290905,0.13237002763758107,0.0,3.9092697731191295e-11,0.0008875387926741658,7.740109126482369e-10,0.0,3.669040539909096e-14,0.024388158392870393,5.804956867536248e-12,1.2304599638160281e-15,3.3194760296603767e-22,5.571908717770444e-07,4.9808526561145216e-11,7.987697610627113e-35,2.7917478190961027e-07,4.474457418642326e-24,1.0553273877995058e-10,8.302339287143075e-22,0.00037560967294915983,1.6157796376969255e-23,5.485779809306858e-05,0.00014797897959909398,0.008736233955730043,0.00019350302262725302,3.7768686614863505e-05,7.261287946290226e-05,4.30255302442206e-05,7.31107987979646e-05,1.5745774504660895e-05,0.02178578257160511,0.00042796698644807335,0.004729183998951896,0.0023925373426510617,0.000911754115292893,1.4080605159657422e-10,1.1190873076680142e-07,2.3501357173551634e-07,0.014809660722930237,2.278210444278164e-08,0.00040999098519934273,2.0510053654674332e-06,2.366857068681236e-05
7.883012933305755e-09,0.10054149576763871,0.0,2.441441688190815,0.0387228498697624,0.2742608835472586,0.3494000367880804,0.19077810389727187,0.13254924764963386,0.0,3.9284631258495224e-11,0.0008912656263084617,7.831668029318314e-10,0.0,3.740294767657399e-14,0.024478072045346144,5.866925520891618e-12,1.2441360835783548e-15,3.3606735276878457e-22,5.594325436758605e-07,5.000956098016553e-11,8.15429525147996e-35,2.801952897967256e-07,4.5300742906720924e-24,1.066328936084712e-10,8.462465870824923e-22,0.0003760905243162215,1.6361726227326335e-23,5.4925776296532875e-05,0.00014787722256498118,0.00873681247485538,0.00019348894198457808,3.7753672650308455e-05,7.254895546121206e-05,4.3001727774498256e-05,7.30479630214096e-05,1.5839782591967194e-05,0.02186414877945308,0.0004291827266697482,0.004726030105479769,0.0024033019560463207,0.0009109182522176419,1.4068910252353708e-10,1.1234403104563731e-07,2.3618857077336202e-07,0.014872684890563596,2.2851538171325738e-08,0.0004118283475911213,2.0510529471839296e-06,2.3677349246372257e-05
7.916017681767293e-09,0.10054149576763871,0.0,2.441290224865439,0.03875308090118213,0.2740882789950509,0.34939632405495585,0.19071411850590925,0.13272836694177606,0.0,3.9476399651068914e-11,0.0008949924202021458,7.923946188879062e-10,0.0,3.81259152938173e-14,0.02456790387625785,5.929244808119144e-12,1.2579072559788467e-15,3.402203506707191e-22,5.616721541723951e-07,5.02105277627637e-11,8.323638491670544e-35,2.8121540698159073e-07,4.586141490563437e-24,1.0773884328067748e-10,8.624909047697107e-22,0.00037656739839633476,1.6567299555512488e-23,5.4993702545588565e-05,0.00014777557198781454,0.008737401687724569,0.00019347487198764096,3.77386680549875e-05,7.248504951797988e-05,4.2977822858131106e-05,7.298514030038464e-05,1.593384990466902e-05,0.021942435407582818,0.00043039782002125723,0.004722857206702128,0.0024140537025653425,0.0009100838910956666,1.405724045380119e-10,1.1278013781880232e-07,2.3736505561075943e-07,0.014935682180990926,2.2920802208157477e-08,0.0004136618915243067,2.0510982395762363e-06,2.3686124762088057e-05
7.949022430228832e-09,0.10054149576763871,0.0,2.4411388918518537,0.03878329524637703,0.27391579797796967,0.34939261135087724,0.19065016227777595,0.13290738523222909,0.0,3.9668002051651995e-11,0.0008987191743552582,8.016946271808198e-10,0.0,3.885940953095532e-14,0.024657654283615025,5.991914744055855e-12,1.2717737474370285e-15,3.44406719027106e-22,5.639097069634462e-07,5.041142693944797e-11,8.495760572550299e-35,2.822351221996143e-07,4.642660694039397e-24,1.0885058294170526e-10,8.789690821136273e-22,0.0003770403299192325,1.677452192472944e-23,5.506157684518082e-05,0.00014767402732582081,0.00873800144100669,0.00019346081261322013,3.772367281718472e-05,7.242116227827108e-05,4.2953817224983926e-05,7.292233130631572e-05,1.6027975358568157e-05,0.022020642484212184,0.0004316122661457559,0.00471966563592294,0.002424792637789439,0.0009092510284241729,1.4045595712183547e-10,1.1321705188722949e-07,2.3854302792484154e-07,0.014998652630061846,2.2989896805875622e-08,0.00041549160570262747,2.0511412770442277e-06,2.3694897228090327e-05
7.98202717869037e-09,0.10054149576763871,0.0,2.4409876888649475,0.038813492929509315,0.2737434404080068,0.3493888986758672,0.19058623519184711,0.13308630224426546,0.0,3.985943763174001e-11,0.0009024458887678396,8.110670939392136e-10,0.0,3.960353212291513e-14,0.024747323660459238,6.054935341041394e-12,1.2857358239547473e-15,3.486265800633088e-22,5.661452057372394e-07,5.06122585407056e-11,8.67069499147133e-35,2.832544243831509e-07,4.699633575190259e-24,1.0996810769104784e-10,8.956833285967053e-22,0.00037750935330756186,1.6983398887308036e-23,5.512939920087873e-05,0.00014757258804406497,0.008738611583374767,0.00019344676383824296,3.7708686925225807e-05,7.235729437756173e-05,4.2929712582198274e-05,7.285953670081316e-05,1.6122157879970005e-05,0.022098770038319813,0.0004328260646701679,0.004716455722056895,0.002435518817136723,0.0009084196607011588,1.4033975975680153e-10,1.1365477404132368e-07,2.3972248938069256e-07,0.015061596273299923,2.30588222179866e-08,0.00041731747913458547,2.0511820935424277e-06,2.370366663858648e-05
8.015031927151909e-09,0.10054149576763871,0.0,2.44083661562146,0.03884367397465617,0.27357120619683084,0.3493851860299483,0.19052233722711862,0.13326511770614122,0.0,4.005070559119004e-11,0.0009061725634399322,8.205122847564091e-10,0.0,4.0358385258548605e-14,0.024836912394941523,6.1183066089673144e-12,1.2997937511171257e-15,3.5288005587491235e-22,5.683786541734299e-07,5.0813022597002824e-11,8.848475502591827e-35,2.842733026595376e-07,4.75706180647487e-24,1.110914125835499e-10,9.126358628207326e-22,0.0003779745026796255,1.719393598473472e-23,5.519716961886623e-05,0.00014747125361434416,0.008739231965476924,0.0001934327256397848,3.769371036747801e-05,7.229344644186512e-05,4.290551061450837e-05,7.279675713580018e-05,1.6216396405583846e-05,0.022176818099633563,0.0004340392152056325,0.0047132277896868675,0.0024462322958516973,0.0009075897844257185,1.4022381192471122e-10,1.1409330506119332e-07,2.40903441631638e-07,0.015124513145906337,2.312757869889236e-08,0.0004191395011294415,2.0512207225859727e-06,2.3712432987860182e-05
8.048036675613447e-09,0.10054149576763871,0.0,2.4406856718399736,0.03887383840581036,0.27339909525579303,0.3493814734131432,0.1904584683626066,0.13344383135102977,0.0,4.024180515783102e-11,0.0009098991983715797,8.300304646908746e-10,0.0,4.112407157976499e-14,0.02492642087039811,6.18202855532567e-12,1.313947794093506e-15,3.5716726842784695e-22,5.706100559431042e-07,5.1013719138784895e-11,9.029136117679585e-35,2.852917463491169e-07,4.814947058721965e-24,1.1222049263038715e-10,9.298289124813752e-22,0.000378435811852097,1.740613874767795e-23,5.5264888105933526e-05,0.0001473700235150838,0.008739862439908087,0.00019341869799506902,3.7678743132349826e-05,7.222961908785642e-05,4.288121298455161e-05,7.273399325363991e-05,1.6310689882424067e-05,0.022254786698619175,0.000435251717347943,0.0047099821591205515,0.002456933128995311,0.0009067613960983338,1.4010811310742063e-10,1.1453264571684817e-07,2.42085886319457e-07,0.015187403282763566,2.3196166503878137e-08,0.00042095766129324604,2.0512571972564746e-06,2.3721196270270705e-05
8.081041424074986e-09,0.10054149576763871,0.0,2.4405348572409076,0.03890398624688068,0.27322710749593426,0.34937776082547417,0.19039462857734793,0.13362244291695635,0.0,4.043273558707858e-11,0.0009136257935628262,8.39621898266757e-10,0.0,4.190069418066404e-14,0.025015849465424886,6.2461011852569476e-12,1.3281982176383823e-15,3.614883395585105e-22,5.728394147087831e-07,5.121434819647606e-11,9.212711106913598e-35,2.8630974496325153e-07,4.873291001131479e-24,1.1335534280003182e-10,9.47264714342768e-22,0.00037889331434271304,1.762001269601455e-23,5.533255466946833e-05,0.00014726889723123545,0.008740502861182112,0.00019340468088146576,3.7663785208290907e-05,7.216581292299565e-05,4.285682133317396e-05,7.267124568726087e-05,1.6405037267712367e-05,0.02233267586646908,0.0004364635706779766,0.004706719146446268,0.0024676213714354945,0.0009059344922211502,1.3999266278688588e-10,1.1497279676837597e-07,2.4326982507454793e-07,0.01525026671843896,2.326458588910005e-08,0.0004227719495249142,2.051291550207801e-06,2.3729956480252324e-05
8.114046172536524e-09,0.10054149576763871,0.0,2.4403841715465098,0.038934117521692506,0.27305524282799143,0.3493740482669633,0.1903308178504,0.13380095214673354,0.0,4.062349616155442e-11,0.000917352349013718,8.492868494744801e-10,0.0,4.268835660666967e-14,0.025105198553950357,6.31052450159729e-12,1.3425452860923232e-15,3.658433909738918e-22,5.750667341244244e-07,5.1414909800479613e-11,9.399234999683792e-35,2.873272882023313e-07,4.9320953012758726e-24,1.1449595801920366e-10,9.649455142121303e-22,0.00037934704337294075,1.7835563338855913e-23,5.540016931744758e-05,0.00014716787425417656,0.008741153085704464,0.00019339067427649162,3.764883658379183e-05,7.210202854564975e-05,4.283233727973039e-05,7.260851506028071e-05,1.6499437528780854e-05,0.022410485635091303,0.00043767477476211865,0.004703439063587974,0.0024782970778381226,0.00090510906929824,1.3987746044520716e-10,1.1541375896617178e-07,2.444552595162275e-07,0.015313103487188348,2.3332837111572866e-08,0.00042458235601234613,2.0513238136717713e-06,2.3738713612313703e-05
8.147050920998062e-09,0.10054149576763871,0.0,2.4402336144808427,0.038964232253988346,0.27288350116240395,0.3493703357376326,0.19026703616084098,0.13397935878789757,0.0,4.081408619071024e-11,0.0009210788647243017,8.590255817714042e-10,0.0,4.348716285366424e-14,0.025194468505307224,6.37529850492508e-12,1.3569892633828854e-15,3.7023254425169286e-22,5.772920178354284e-07,5.161540398117783e-11,9.588742585388825e-35,2.8834436595377356e-07,4.991361625101456e-24,1.1564233317380763e-10,9.828735669144221e-22,0.00037979703187062053,1.805279617457421e-23,5.5467732058428724e-05,0.00014706695408161295,0.0087418129717453,0.00019337667815780892,3.7633897247384e-05,7.203826654521247e-05,4.2807762422380436e-05,7.254580198712877e-05,1.6593889642976056e-05,0.022488216037098593,0.00043888532915267747,0.004700142218359472,0.0024889603026584262,0.0009042851238358547,1.3976250556467116e-10,1.1585553305113775e-07,2.456421912529627e-07,0.015375913622959595,2.340092042915764e-08,0.0004263888712285911,2.0513540194637532e-06,2.3747467661037294e-05
8.1800556694596e-09,0.10054149576763871,0.0,2.440083185769783,0.03899433046742827,0.27271188240931976,0.3493666232375041,0.19020328348776946,0.13415766259264614,0.0,4.100450501045608e-11,0.0009248053406946256,8.688383580825463e-10,0.0,4.4297217367123534e-14,0.025283659684302642,6.440423193606838e-12,1.3715304130255148e-15,3.746559208404519e-22,5.79515269478641e-07,5.181583076893204e-11,9.78126891423202e-35,2.8936096829001827e-07,5.0510916369297026e-24,1.1679446310985748e-10,1.001051136267034e-21,0.0003802433124725862,1.8271716690828426e-23,5.553524290154178e-05,0.00014696613621748163,0.008742482379413044,0.00019336269250322489,3.761896718763933e-05,7.197452750222266e-05,4.278309833837875e-05,7.248310707316654e-05,1.668839259756392e-05,0.022565867105797652,0.00044009523338829295,0.004696828914517842,0.0024996111001328114,0.0009034626523426645,1.3964779762778944e-10,1.1629811975482502e-07,2.4683062188246484e-07,0.01543869715939612,2.346883610054925e-08,0.0004281914859280544,2.051382198988195e-06,2.3756218621078727e-05
8.21306041792114e-09,0.10054149576763871,0.0,2.439932885141006,0.039024412185590475,0.2725403864786017,0.3493629107665994,0.1901395598103049,0.134335863317776,0.0,4.119475198279306e-11,0.0009285317769247393,8.787254408013609e-10,0.0,4.511862504125254e-14,0.02537277245128715,6.505898563842492e-12,1.386168998124442e-15,3.7911364205966548e-22,5.817364926823603e-07,5.201619019408262e-11,9.976849298015378e-35,2.9037708546652065e-07,5.111286999458587e-24,1.1795234263438594e-10,1.0194804950545127e-21,0.00038068591752726046,1.849233036459036e-23,5.5602701856481124e-05,0.00014686542017185693,0.008743161170628384,0.00019334871729069115,3.760404639317017e-05,7.191081198848171e-05,4.27583465843612e-05,7.242043091480716e-05,1.6782945389635635e-05,0.022643438875178497,0.00044130448699433695,0.004693499451816121,0.0025102495242710857,0.0009026416513299879,1.3953333611733725e-10,1.1674151979966053e-07,2.4802055299199767e-07,0.015501454129840418,2.353658438526412e-08,0.0004299901911427481,2.0514083832440577e-06,2.3764966487166193e-05
8.246065166382678e-09,0.10054149576763871,0.0,2.4397827123239804,0.039054477431971754,0.2723690132798334,0.3493591983249403,0.1900758651075873,0.13451396072462268,0.0,4.1384826495450534e-11,0.0009322581734146929,8.886870917905776e-10,0.0,4.595149121812203e-14,0.025461807162222284,6.571724609709989e-12,1.4009052813735632e-15,3.8360582909991093e-22,5.839556910663413e-07,5.2216482286948955e-11,1.017551931093175e-34,2.913927079197391e-07,5.171949373763893e-24,1.1911596651634153e-10,1.038163925003326e-21,0.0003811248790972279,1.871464266217052e-23,5.567010893349738e-05,0.00014676480546085727,0.008743849209098752,0.00019333475249830293,3.75891348526291e-05,7.1847120567169e-05,4.273350869662615e-05,7.235777409963304e-05,1.68775470260144e-05,0.022720931379904007,0.00044251308948330766,0.004690154126055207,0.0025208756288490767,0.0009018221173120099,1.394191205163916e-10,1.1718573389916438e-07,2.4921198615866483e-07,0.01556418456733748,2.360416554362774e-08,0.0004317849781785837,2.0514326028301764e-06,2.3773711254099902e-05
8.312074663305754e-09,0.10054149576763871,0.0,2.4394827490519466,0.03911455860297496,0.27202663471512106,0.3493517735294438,0.1899485625430572,0.1348698446511436,0.0,4.1764455819149205e-11,0.0009397108471743276,9.088351433830652e-10,0.0,4.7652022682522007e-14,0.02563964381823955,6.7044286943039834e-12,1.430671991051518e-15,3.9269408476194164e-22,5.88388027811437e-07,5.2616864597001866e-11,1.0582271837623816e-34,2.934224312951025e-07,5.294681793903964e-24,1.2146042624316206e-10,1.076302169849405e-21,0.0003819919986194013,1.9164384940875745e-23,5.580476749749782e-05,0.00014656387813688726,0.008745252491418708,0.00019330685408705726,3.755933948814102e-05,7.171981221211371e-05,4.268358056515651e-05,7.223252080570857e-05,1.706689290709507e-05,0.022875678737343245,0.00044492833909796784,0.004683417049103224,0.002542091093216856,0.0009001874363324486,1.3919142497703103e-10,1.1807660707244728e-07,2.515993649213218e-07,0.015689565974203054,2.3738827526576663e-08,0.0004353627642849843,2.0514752684192235e-06,2.3791191470063376e-05
8.368873909399124e-09,0.10054149576763871,0.0,2.4392250461468543,0.0391662041760504,0.27173242006186843,0.3493453848033932,0.1898391149771555,0.13517573944772301,0.0,4.2090558375214276e-11,0.0009461235282541717,9.264131310443416e-10,0.0,4.915295666252662e-14,0.025792420387523437,6.819739373212006e-12,1.456600619710523e-15,4.0062574048189537e-22,5.921954747946296e-07,5.296116659241765e-11,1.0942498849388647e-34,2.9516727938371047e-07,5.4018001506797665e-24,1.2349610811866822e-10,1.1099538968015595e-21,0.0003827267572155097,1.9556864315372653e-23,5.592047126767326e-05,0.00014639130609380262,0.008746488346740041,0.00019328288147981915,3.753373097036819e-05,7.16103493083495e-05,4.264035700989938e-05,7.212481123941369e-05,1.7229966837348392e-05,0.023008580871669345,0.0004470045014305394,0.004677571881556284,0.0025603074328780636,0.0008987855056298351,1.389962821482153e-10,1.1884579033145415e-07,2.536584584086209e-07,0.015797368366358925,2.3854167572832126e-08,0.0004384287238857103,2.0515059679369784e-06,2.3806222716055263e-05
8.425673155492494e-09,0.10054149576763871,0.0,2.438967718063278,0.03921780129091592,0.27143856762155333,0.34933899616425335,0.1897297529332096,0.13548132509403005,0.0,4.2416142615874e-11,0.0009525360916387142,9.44215602987175e-10,0.0,5.068931751799236e-14,0.0259449705881967,6.9360884624587065e-12,1.4828222515185435e-15,4.086611608077814e-22,5.959969752556899e-07,5.3305269596907945e-11,1.1312384313594998e-34,2.9691053570606603e-07,5.5103247874528744e-24,1.2554872811342214e-10,1.1443903532204043e-21,0.00038345116207453493,1.995445040166257e-23,5.603602155923002e-05,0.00014621902763830953,0.008747749753539313,0.0001932589394327772,3.7508149702351515e-05,7.15009652932912e-05,4.2596899039620084e-05,7.201716682923373e-05,1.739317192601949e-05,0.023141248763550927,0.00044907872808656527,0.004671683713830185,0.002578488028228166,0.0008973878710344496,1.3880186040264812e-10,1.196173941577105e-07,2.557220221018319e-07,0.015905092627772465,2.396901632238985e-08,0.0004414829684445433,2.0515312609183566e-06,2.3821244713627056e-05
8.482472401585864e-09,0.10054149576763871,0.0,2.438710763476805,0.03926935006486245,0.2711450769253337,0.34933260761212964,0.18962047630554402,0.13578660050781027,0.0,4.27412061789763e-11,0.000958948537328247,9.622438775349746e-10,0.0,5.226165594383353e-14,0.026097296105625317,7.0534758708513564e-12,1.5093382127530844e-15,4.1680095944250233e-22,5.997925473798426e-07,5.364917376435653e-11,1.1692117765510821e-34,2.986521569058193e-07,5.620264120277131e-24,1.2761825848092483e-10,1.1796234430054156e-21,0.0003841653680322001,2.035717073288546e-23,5.6151418440801016e-05,0.00014604704048170447,0.008749036069831443,0.00019323502783865186,3.748259562747861e-05,7.139166278247548e-05,4.255321388406146e-05,7.190959030886148e-05,1.7556503402643002e-05,0.023273682609392395,0.00045115101622389463,0.0046657539366110525,0.002596633145389048,0.0008959945148901735,1.3860815711860383e-10,1.2039142192992685e-07,2.577900637427657e-07,0.016012738918022535,2.4083375125785533e-08,0.00044452546174017493,2.0515512914886025e-06,2.383625743844319e-05
8.539271647679233e-09,0.10054149576763871,0.0,2.4384541810780775,0.03932085061449896,0.2708519475022889,0.34932621914712664,0.18951128498866585,0.13609156464287775,0.0,4.306574690553348e-11,0.0009653608653230717,9.804992684252428e-10,0.0,5.3870526507254206e-14,0.02624939859075742,7.1719014913241e-12,1.5361498261476086e-15,4.250457489661122e-22,6.035822092779029e-07,5.3992879248463957e-11,1.2081891093097646e-34,3.003921010832687e-07,5.731626551064383e-24,1.2970467119558217e-10,1.21566514685307e-21,0.0003848695275786128,2.0765052750335235e-23,5.626666198540661e-05,0.00014587534238269637,0.008750346667750989,0.00019321114659137146,3.745706868947614e-05,7.128244432293906e-05,4.250930861173855e-05,7.180208434180028e-05,1.7719956576273698e-05,0.023405882610854075,0.0004532213629112724,0.004659783909109605,0.002614743048046123,0.0008946054195778908,1.3841516967900064e-10,1.2116787695977305e-07,2.598625909964817e-07,0.016120307394296273,2.419724533984844e-08,0.0004475561697232789,2.051566200591486e-06,2.385126086676233e-05
8.596070893772603e-09,0.10054149576763871,0.0,2.4381979695726357,0.03937230305575946,0.2705591788794992,0.3493198307693477,0.1894021788772651,0.13639621648830155,0.0,4.338976283478831e-11,0.0009717730756234987,9.989830848286808e-10,0.0,5.5516487634858856e-14,0.026401279660993017,7.291365201532261e-12,1.5632584109037125e-15,4.3339614083764425e-22,6.073659789864244e-07,5.4336386202747756e-11,1.2481898548722302e-34,3.0213032776535434e-07,5.84442046760459e-24,1.3180793796459938e-10,1.2525275218817499e-21,0.0003855637908941645,2.1178123803839856e-23,5.6381752270347714e-05,0.00014570393114620957,0.008751680933218682,0.0001931872955860597,3.7431568832406716e-05,7.117331239477252e-05,4.246519013363731e-05,7.169465152294906e-05,1.7883526834191477e-05,0.02353784897471155,0.00045528976513341946,0.004653774959754346,0.0026328179973800453,0.0008932205675177478,1.3822289547178982e-10,1.2194676249433638e-07,2.619396114540458e-07,0.01622779821143733,2.431062832751972e-08,0.00045057506046584494,2.0515761260603536e-06,2.3866254975428915e-05
8.652870139865973e-09,0.10054149576763871,0.0,2.4379421276807522,0.03942370750391001,0.27026677058212284,0.3493134424788948,0.1892931578662146,0.13670055506761433,0.0,4.37132521993912e-11,0.0009781851682298481,1.0176966313694945e-09,0.0,5.720010159979953e-14,0.0265529409010247,7.411866864430563e-12,1.5906652827030687e-15,4.418527453969358e-22,6.111438744678585e-07,5.467969478054256e-11,1.289233676081617e-34,3.0386679787582736e-07,5.9586542435859345e-24,1.33928030239543e-10,1.2902227012580206e-21,0.0003862483058848253,2.15964111521392e-23,5.649668937710111e-05,0.0001455328046222266,0.008753038265618022,0.00019316347471902222,3.7406096000665615e-05,7.10642694126324e-05,4.242086520680176e-05,7.158729438014844e-05,1.8047209640629382e-05,0.02366958191271839,0.00045735621979595614,0.004647728386866852,0.0026508582520061827,0.000891839941171242,1.380313318902992e-10,1.227280817178402e-07,2.640211326337324e-07,0.016335211521993263,2.4423525457665284e-08,0.0004535821041115893,2.051581202687408e-06,2.3881239741864782e-05
8.709669385959342e-09,0.10054149576763871,0.0,2.4376866541372624,0.039475064073555735,0.26997472213347123,0.349307054275869,0.18918422185057024,0.13700457943803762,0.0,4.4036213420671724e-11,0.000984597143142449,1.0366412081466434e-09,0.0,5.892193450895984e-14,0.02670438386365428,7.53340632883798e-12,1.6183717537191747e-15,4.504161718664473e-22,6.149159136107207e-07,5.5022805135000236e-11,1.3313404745489114e-34,3.0560147370563523e-07,6.074336238614971e-24,1.3606491922762477e-10,1.3287628938242097e-21,0.0003869232182169278,2.2019941963260845e-23,5.661147339121786e-05,0.00014536196070466303,0.008754418077480404,0.00019313968388773398,3.738065013897734e-05,7.095531772722487e-05,4.237634043784125e-05,7.148001537569297e-05,1.8211000535521188e-05,0.023801081641471877,0.0004594207237301434,0.004641645459322094,0.002668864067920329,0.0008904635230431762,1.3784047633358377e-10,1.2351183775443397e-07,2.661071619849679e-07,0.016442547476262125,2.4535938104893072e-08,0.0004565772728272833,2.051581562291249e-06,2.3896215144061176e-05
