Time (s),Volume (m^3),Ne,X(1),NH3(2),NH2OH(3),HNO3(4),CH3OH(5),H2O(6),N2(7),O2(8),NO2(9),NO(10),N2O(11),CO2(12),H2(13),CO(14),CH4(15),C2H6(16),CH2O(17),CH3(18),C3H8(19),H(20),C2H5(21),HCO(22),CH3CHO(23),OH(24),C2H4(25),H2OX(30),H3NOX(205),HX(26),HNO3X(208),CH4OX(211),H2NOX(204),HOX(29),HNOX(512),H2NO(88),NX(539),HNX(511),OX(27),H2X(216),CH3OX(210),CH2X(34),CHX(35),CX(33),SX(655),CH2OX(623),CHOX(653)
1.5064859460543634e-23,0.07782336798655136,0.0,1.9323542271060696,0.031075110263184432,0.31940968187635504,0.3504847921395395,0.20701222018021487,0.09201819554070571,0.0,4.412181221407298e-62,1.569324583808086e-20,8.103732386836441e-60,0.0,1.4131287679385677e-102,8.034531251194155e-43,2.1023304716247327e-67,6.813239186005873e-51,1.8475815003508188e-74,4.92452117005209e-38,3.740342095589738e-30,1.4512586037442118e-121,4.3124922174448614e-26,1.4914991141791238e-77,3.7572821209008615e-68,3.1563071928212003e-112,1.5693245841821165e-20,4.596948700510846e-89,2.726118004992455e-16,9.318032661980191e-17,5.925280236607729e-17,7.402607021117933e-17,6.131508040044877e-17,2.981770451833956e-17,3.859255506915813e-21,1.2067760745511558e-30,4.312492217560185e-26,1.261092311568827e-43,1.2067760745511134e-30,1.4400213567574468e-32,4.335189456943434e-56,2.9431238592228377e-17,1.3528513925725005e-32,5.8384104089708147e-39,1.064313453729875e-46,3.697584805789975e-67,8.66178591394757e-48,6.873343461624973e-58
3.0142807417577746e-23,0.07782336798655136,0.0,1.932354227106069,0.031075110263184432,0.31940968187635493,0.3504847921395394,0.20701222018021478,0.09201819554070544,0.0,3.533323413552785e-61,3.1400126120851614e-20,6.489558325631317e-59,0.0,4.5277045285236233e-101,3.2187047928275855e-42,1.683142822508228e-66,2.727071255777738e-50,1.4795636548116896e-73,1.9710918352759037e-37,7.483933836788152e-30,4.650979218143595e-120,8.628731170092551e-26,1.1944089503517113e-76,3.008187404223596e-67,1.0112907765774185e-110,3.1400126128335405e-20,7.363677479147246e-88,5.454604487813783e-16,1.8644160921406607e-16,1.1855708414342895e-16,1.481164549924758e-16,1.2268343193933203e-16,5.966131494851295e-17,7.721863974983132e-21,4.830249247418542e-30,8.628731170554487e-26,1.0096406473688356e-42,4.830249247418202e-30,5.763838232536374e-32,3.47169182246508e-55,5.888804733093124e-17,5.414928865378482e-32,4.6742764445973965e-38,8.809372563899766e-46,1.224168545145861e-65,3.4669716918372653e-47,5.502854055936958e-57
6.029870333164597e-23,0.07782336798655136,0.0,1.9323542271060676,0.031075110263184432,0.3194096818763547,0.35048479213953926,0.2070122201802146,0.0920181955407049,0.0,2.828090804950226e-60,6.281388668639313e-20,5.194276911791503e-58,0.0,1.4498295896550077e-99,1.2901406478611664e-41,1.3470260208020123e-65,1.0911837197918507e-49,1.1842505985898443e-72,7.886934807115306e-37,1.4971117319184973e-29,1.4894265658105493e-118,1.726120907539057e-25,9.560112603571006e-76,2.4075876104094603e-66,3.238290532862607e-109,6.281388670136365e-20,1.1788736102035792e-86,1.0911577453393973e-15,3.7296417440255835e-16,2.3716564769816014e-16,2.962972245550521e-16,2.45420135016936e-16,1.1934853580886592e-16,1.5447080918362786e-20,1.9327288680679363e-29,1.7261209077239608e-25,8.080193682992512e-42,1.9327288680676647e-29,2.3062860689477683e-31,2.778812607697527e-54,1.1780166480833676e-16,2.1666750027795994e-31,3.740838744882476e-37,7.511779689019778e-45,4.172587773839383e-64,1.387240270472317e-46,4.403955673730315e-56
1.2061049515978241e-22,0.07782336798655136,0.0,1.9323542271060652,0.031075110263184432,0.3194096818763542,0.350484792139539,0.20701222018021423,0.0920181955407038,0.0,2.263045613516751e-59,1.2564140781747607e-19,4.156473886924012e-57,0.0,4.6413350404910244e-98,5.179321390706792e-41,1.0778258311875206e-64,4.365445415334574e-49,9.476404073562033e-72,3.155287489198608e-36,2.99454842839786e-29,4.7679469170272116e-117,3.4526164885997135e-25,7.650026956124767e-75,1.926633422518726e-65,1.0366771725031297e-107,1.2564140784741915e-19,1.8867461267694194e-85,2.1825523384304475e-15,7.460093047793991e-16,4.743827748077342e-16,5.926587636801381e-16,4.908935411714936e-16,2.387229775295966e-16,3.089751483410217e-20,7.732173989730412e-29,3.452616489339588e-25,6.46538261032559e-41,7.73217398972824e-29,9.2266460489803e-31,2.223701663051004e-53,2.3562889976314697e-16,8.668095898596764e-31,2.9932345290687806e-36,6.749270457307825e-44,1.4975015698718176e-62,5.54986439659885e-46,3.523833652699251e-55
2.412340788160553e-22,0.07782336798655136,0.0,1.9323542271060603,0.031075110263184432,0.3194096818763532,0.35048479213953837,0.2070122201802135,0.09201819554070162,0.0,1.8106657066192954e-58,2.5129645007964185e-19,3.325600103933507e-56,0.0,1.4857439214075093e-96,2.086233293984245e-40,8.623431046309622e-64,1.746320283487814e-48,7.58208308996553e-71,1.2622177162649483e-35,5.989421821356574e-29,1.5260281793917901e-115,6.90560765072524e-25,6.1207964088018885e-74,1.5417691772849996e-64,3.318548021104761e-106,2.5129645013952647e-19,3.0192325550431295e-84,4.365341524512597e-15,1.4920995655325046e-15,9.488170290273288e-16,1.1853818419300439e-15,9.81840353478008e-16,4.774718609711573e-16,6.179838278150127e-20,3.0931213173095768e-28,6.905607653685257e-25,5.172797206295139e-40,3.0931213173078387e-28,3.6909588015549575e-30,1.7793304366851514e-52,4.712833696727641e-16,3.4675085756932176e-30,2.394807262501382e-35,6.5819643834731446e-43,5.8288135297503116e-61,2.22012643330424e-45,2.819334594883742e-54
4.824812461286012e-22,0.07782336798655136,0.0,1.9323542271060503,0.031075110263184432,0.31940968187635127,0.3504847921395372,0.20701222018021206,0.09201819554069725,0.0,1.448624257214502e-57,5.026065346039725e-19,2.6606484911868482e-55,0.0,4.756588498361514e-95,8.459966247910801e-40,6.89908141512969e-63,6.985565378779652e-48,6.066050427854762e-70,5.049076313545758e-35,1.197916860727396e-28,4.883746488302069e-114,1.3811589974993152e-24,4.8969470835215276e-73,1.2339796646032438e-63,1.0624457865575677e-104,5.026065347237258e-19,4.831123118583924e-83,8.730919896277094e-15,2.9842800870364125e-15,1.8976855374683046e-15,2.3708279984287905e-15,1.963733978080632e-15,9.549696278546755e-16,1.2360011913998068e-19,1.2372988729998114e-27,1.3811589986834254e-24,4.1384342227411826e-39,1.2372988729984213e-27,1.4764436039012194e-29,1.4237855140197432e-51,9.425923094919848e-16,1.387050290549374e-29,1.9159243933670512e-34,7.15715008049653e-42,2.5284936337203427e-59,8.880867086265336e-45,2.255574748547047e-53
9.64975580753693e-22,0.07782336798655136,0.0,1.9323542271060306,0.031075110263184432,0.31940968187634733,0.3504847921395348,0.20701222018020915,0.09201819554068852,0.0,1.158936083658568e-56,1.0052267036526302e-18,2.128586158226162e-54,0.0,1.5233455510535785e-93,3.4758117540711775e-39,5.519410649821113e-62,2.794283001489485e-47,4.852993929323893e-69,2.019671615846949e-34,2.3958662179108566e-28,1.562871890435751e-112,2.7623554623596407e-24,3.917681653193027e-72,9.880164117237889e-63,3.402700418550051e-103,1.0052267038920636e-18,7.730077825644623e-82,1.7462076638206872e-14,5.96864113003502e-15,3.795422554357402e-15,4.741720311422024e-15,3.927521227244263e-15,1.909965161623299e-15,2.472035937116644e-19,4.949296185943157e-27,2.762355467096289e-24,3.310825963371328e-38,4.949296185932036e-27,5.905894622283377e-29,1.1394345040055175e-50,1.8852101891303732e-15,5.548237406140996e-29,1.5327561058311868e-33,8.751996838525509e-41,1.233560504522971e-57,3.5524190990874804e-44,1.8045026255692856e-52
1.9299642500038764e-21,0.07782336798655136,0.0,1.9323542271059908,0.031075110263184432,0.31940968187633945,0.3504847921395301,0.20701222018020335,0.09201819554067106,0.0,9.271635383054978e-56,2.010467041749932e-18,1.7028958731104433e-53,0.0,4.882342660255923e-92,1.4637442987659342e-38,4.4156041404214316e-61,1.1177245706924346e-46,3.882456579212497e-68,8.078768644976196e-34,4.79176493227771e-28,5.001306875200358e-111,5.524748392107265e-24,3.134194917861439e-71,7.917173220099665e-62,1.0906405819401057e-101,2.010467042228496e-18,1.2368349194358502e-80,3.492439011566957e-14,1.193736321599539e-14,7.590896588164174e-15,9.483504937391454e-15,7.855095725405054e-15,3.819956229166896e-15,4.944105502739318e-19,1.9797386133447987e-26,5.52474841105427e-24,2.648692205184669e-37,1.979738613335904e-26,2.3623819208477396e-28,9.12154239007701e-50,3.770445948406937e-15,2.21925623063263e-28,1.2261877732626878e-32,1.1843381920658307e-39,6.663653690475948e-56,1.420982086832817e-43,1.443619225832394e-51
3.8599415885042435e-21,0.07782336798655136,0.0,1.9323542271059113,0.031075110263184432,0.3194096818763237,0.3504847921395206,0.20701222018019172,0.09201819554063613,0.0,7.417366992406091e-55,4.0209477179444816e-18,1.3623274771946586e-52,0.0,1.5671922424469106e-90,6.442246911597645e-38,3.532541421147573e-60,4.470921023063507e-46,3.1059898378586775e-67,3.231523894380995e-33,9.583562361011148e-28,1.600436892442522e-109,1.1049534251710403e-23,2.507375772563182e-70,6.354493274684209e-61,3.5013185683421825e-100,4.0209477189003884e-18,1.9789538451472797e-79,6.984901704500755e-14,2.3874807387768752e-14,1.5181844655892042e-14,1.8967074189262164e-14,1.5710244721060756e-14,7.639938364279493e-15,9.888244930740656e-19,7.918994731489496e-26,1.1049534327499245e-23,2.118966338021188e-36,7.918994731418329e-26,9.449576070551918e-28,7.306767539912344e-49,7.540917466959207e-15,8.876579645769656e-28,9.809053805236724e-32,1.722094915877488e-38,3.8706349491997775e-54,5.683957195158899e-43,1.1549022220065906e-50
7.719896265504976e-21,0.07782336798655136,0.0,1.9323542271057526,0.031075110263184432,0.31940968187629215,0.3504847921395016,0.20701222018016846,0.09201819554056628,0.0,5.933917068398929e-54,8.041909070333363e-18,1.0898662932743158e-51,0.0,5.04593572177505e-89,3.0466877735716645e-37,2.8261009571817007e-59,1.7883729572937025e-45,2.484801700119651e-66,1.2926128450375653e-32,1.9167157218476947e-27,5.121427963820436e-108,2.209910597134824e-23,2.0059085533902175e-69,5.116757183768174e-60,1.1276178238047392e-98,8.04190907224028e-18,3.1663405315484354e-78,1.3969827080133384e-13,4.7749695730725974e-14,3.036374079180506e-14,3.793421269273098e-14,3.1420542709708625e-14,1.5279902634606284e-14,1.977652497376731e-18,3.1676059482326037e-25,2.209910627450526e-23,1.6951780999742875e-35,3.1676059481755867e-25,3.7798403001369706e-27,5.860598525788299e-48,1.5081860504060333e-14,3.550248605423418e-27,7.84645590105002e-31,2.61688787701228e-37,2.350925987315144e-52,2.2735886104201265e-42,9.239245000343692e-50
1.5439805619506444e-20,0.07782336798655136,0.0,1.932354227105435,0.031075110263184432,0.31940968187622915,0.35048479213946365,0.20701222018012197,0.09201819554042659,0.0,4.74714304452614e-53,1.6083831775110255e-17,8.718947592615704e-51,0.0,1.6344770542937094e-87,1.594486005949331e-36,2.2609792165947886e-58,7.153500925316931e-45,1.9878452920358873e-65,5.170457954725902e-32,3.833434693340424e-27,1.6388617337187362e-106,4.4198249412350166e-23,1.6047300168537609e-68,4.146447867879157e-59,3.6544049364034237e-97,1.60838317789045e-17,5.0661563539547856e-77,2.793967779045879e-13,9.549947241428245e-14,6.072753306546026e-14,7.586848969857818e-14,6.284113867635027e-14,3.0559831175666263e-14,3.955308980791649e-18,1.2670439904196386e-24,4.419825062498155e-23,1.356144491791639e-34,1.2670439903740162e-24,1.5119382500102643e-26,4.712745352060406e-47,3.0163746578248917e-14,1.4197875184793004e-26,6.275877737792176e-30,4.075654548871832e-36,1.4639708946934445e-50,9.094365611030773e-42,7.391406666118168e-49
3.0879624327509374e-20,0.07782336798655136,0.0,1.9323542271048,0.031075110263184432,0.3194096818761031,0.35048479213938777,0.20701222018002896,0.09201819554014719,0.0,3.797718191546435e-52,3.2167677184660557e-17,6.975164973169895e-50,0.0,5.356884921235483e-86,9.384151429587062e-36,1.8089368699981188e-57,2.8614021893525293e-44,1.5902778064056096e-64,2.068184496804613e-31,7.66687263632416e-27,5.24436520438361e-105,8.839653630125899e-23,1.2837852831403158e-67,3.402018495044886e-58,1.1988633167160854e-95,3.216767719217066e-17,8.105859369113653e-76,5.58793790473501e-13,1.9099902577196342e-13,1.2145511762008727e-13,1.5173704370591093e-13,1.256823305670171e-13,6.111968825941184e-14,7.910623846859801e-18,5.068179183913433e-24,8.839654115179115e-23,1.0849163981363361e-33,5.0681791835489805e-24,6.047758504514894e-26,3.809008280726212e-46,6.032751872657139e-14,5.676645399428441e-26,5.018633081601491e-29,6.430053555789035e-35,9.23671548808081e-49,3.637748246561086e-41,5.913129249055246e-48
6.175926174351525e-20,0.07782336798655136,0.0,1.9323542271035299,0.031075110263184432,0.31940968187585095,0.350484792139236,0.20701222017984294,0.09201819553958838,0.0,3.038176055606704e-51,6.433536800374723e-17,5.580134738971817e-49,0.0,1.7951975665000833e-84,6.158188482979365e-35,1.4473934808978688e-56,1.1445612395833214e-43,1.2722228742345297e-63,8.272740617034834e-31,1.5333748522284747e-26,1.6781980904388e-103,1.7679311010669656e-22,1.0270287343745955e-66,2.8573882401613866e-57,4.024859940179286e-94,6.43353680184539e-17,1.2969382352788953e-74,1.117587809060949e-12,3.819981324495974e-13,2.4291028675860796e-13,3.0347415170312973e-13,2.513647141778851e-13,1.2223940243340532e-13,1.5821261175949403e-17,2.027272317995703e-23,1.7679312950883843e-22,8.679334403541523e-33,2.0272723177041735e-23,2.4191054983495545e-25,3.109290496084084e-45,1.2065506302299758e-13,2.268654732435177e-25,4.0115953868542826e-28,1.0209216801027733e-33,5.865572630847642e-47,1.4550995233590969e-40,4.730504442290912e-47
1.23518536575527e-19,0.07782336798655136,0.0,1.9323542271009897,0.031075110263184432,0.3194096818753467,0.35048479213893247,0.20701222017947093,0.09201819553847078,0.0,2.430541445431134e-50,1.2867074964186486e-16,4.4641088966379193e-48,0.0,6.262991598591132e-83,4.386200647835502e-34,1.1583045166144569e-55,4.578245685994461e-43,1.0177785510299783e-62,3.3090967727669995e-30,3.0667500294178357e-26,5.370235849449315e-102,3.535862578280513e-22,8.21623190643271e-66,2.5031469519011264e-56,1.4085924154483906e-92,1.2867074967002416e-16,2.0751017654150142e-73,2.23517582003433e-12,7.639963456539538e-13,4.858206251527169e-13,6.069483676277806e-13,5.027294807177585e-13,2.444788308074019e-13,3.1642566221940983e-17,8.109090560711941e-23,3.535863354366453e-22,6.943468809635138e-32,8.109090558379737e-23,9.67643415167429e-25,2.5867300012965516e-44,2.413101516149751e-13,9.058626739951508e-25,3.203989452548617e-27,1.6252268769685447e-32,3.734851416568192e-45,5.820397367544427e-40,3.78440332256051e-46
2.4703708623955043e-19,0.07782336798655136,0.0,1.932354227095909,0.031075110263184432,0.3194096818743382,0.3504847921383254,0.2070122201787269,0.09201819553623557,0.0,1.9444333967197344e-49,2.573415129178772e-16,3.571287561551925e-47,0.0,2.3359065630630806e-81,3.291711697377465e-33,9.27266926748205e-55,1.8312984199111933e-42,8.142229414782035e-62,1.3236388142891927e-29,6.133500383785535e-26,1.7184757854223565e-100,7.071725537126797e-22,6.572986337698573e-65,2.3500952768117012e-55,5.279572343602818e-91,2.5734151296917944e-16,3.3201632958133836e-72,4.4703517371750424e-12,1.52799277145902e-12,9.716413024092132e-13,1.2138967991979356e-12,1.005459011070054e-12,4.889576876594335e-13,6.328529786516812e-17,3.2436364819250944e-22,7.071728641471084e-22,5.554775561503051e-31,3.2436364800593357e-22,3.870582464475616e-24,2.2281486337125417e-43,4.826203287954302e-13,3.610719027425164e-24,2.5547721561307032e-26,2.5875961107108067e-31,2.3785626083978354e-43,2.328158469214684e-39,3.0275225842128006e-45
4.940741855675973e-19,0.07782336798655136,0.0,1.932354227085748,0.031075110263184432,0.31940968187232127,0.35048479213711126,0.2070122201772388,0.09201819553176516,0.0,1.5555468135201092e-48,5.146830394690106e-16,2.8570302302299454e-46,0.0,9.598095002701809e-80,2.544715464501262e-32,7.428107398982147e-54,7.325193970520918e-42,6.513783934398832e-61,5.294555467455744e-29,1.2267001092476842e-25,5.499123015053534e-99,1.4143451472496115e-21,5.2583893951445424e-64,2.436200381735956e-54,2.183591913026881e-89,5.146830395515494e-16,5.3122616501385456e-71,8.940703152232306e-12,3.055985620654567e-12,1.9432826587953865e-12,2.427793661221657e-12,2.0109180608648406e-12,9.779154017796501e-13,1.2657124735655474e-16,1.2974546442136687e-21,1.414346388987432e-21,4.443820653238982e-30,1.297454642721062e-21,1.5482398442715335e-23,2.0361912407353344e-42,9.652406831423413e-13,1.4342017109605638e-23,2.030473886260346e-25,4.110415112879923e-30,1.5113998662436136e-41,9.312647546560562e-39,2.422024302073097e-44
7.411112848956442e-19,0.07782336798655136,0.0,1.9323542270755871,0.031075110263184432,0.31940968187030433,0.3504847921358971,0.20701222017575072,0.09201819552729475,0.0,4.618029683753326e-48,7.720245660192524e-16,8.48180865240735e-46,0.0,4.9268672053784256e-79,7.438860486936716e-32,2.1258753287836635e-53,1.5566037368947653e-41,1.933779639486827e-60,1.1250930499706272e-28,1.840050180112406e-25,2.6308793119556638e-98,2.121517742554219e-21,1.561084379100213e-63,8.026122069946501e-54,1.123157433985973e-88,7.720245661179788e-16,2.0252997870091832e-70,1.3411054148065443e-11,4.583978467435529e-12,2.914924017055551e-12,3.641690522128791e-12,3.016377099749824e-12,1.46687311631602e-12,1.898576830528275e-16,2.7570911510118596e-21,2.1215203812471528e-21,1.270654982814639e-29,2.7570911467440624e-21,3.2900196905611586e-23,6.448041893744504e-42,1.447861037475253e-12,3.032984331372598e-23,5.784127602323225e-25,1.508017361496844e-29,8.409906514419864e-41,1.978943074213887e-38,6.925498843990042e-44
9.88148384223691e-19,0.07782336798655136,0.0,1.9323542270654261,0.031075110263184432,0.3194096818682874,0.350484792134683,0.20701222017426263,0.09201819552282434,0.0,1.0062443723333821e-47,1.0293660925686026e-15,1.8481414837264982e-45,0.0,1.7557248088672838e-78,1.6043880211842266e-31,4.488506510890217e-53,2.6553828615022184e-41,4.213604097018366e-60,1.9192763910983183e-28,2.4534002509727185e-25,8.707303075534969e-98,2.8286903396265014e-21,3.401520732379614e-63,1.9394320202606802e-53,4.010373076856619e-88,1.0293660926684677e-15,5.44921853753e-70,1.7881404724674494e-11,6.1119713118019054e-12,3.886565377189017e-12,4.855587381919339e-12,4.021836127725002e-12,1.9558308312685433e-12,2.531446049539451e-16,4.703273168510106e-21,2.8286948409262717e-21,2.6801793796969195e-29,4.703273159508123e-21,5.612402245819157e-23,1.4837249313539538e-41,1.9304813917941652e-12,5.150993572200591e-23,1.2159007845888856e-24,3.8137399678880914e-29,3.1640161188318984e-40,3.3758609525439687e-38,1.4607962618852502e-43
1.482222582879785e-18,0.07782336798655136,0.0,1.9323542270451042,0.031075110263184432,0.3194096818642535,0.35048479213225464,0.20701222017128648,0.0920181955138835,0.0,2.9208170269468097e-47,1.5440491456652112e-15,5.3645846602209175e-45,0.0,1.2385613386006536e-77,4.591014279643905e-31,1.228637144114378e-52,5.497632952447321e-41,1.22307929661051e-59,3.973617999025701e-28,3.6801003926829966e-25,5.080433273718953e-97,4.243035537919691e-21,9.873565453642992e-63,6.795634453401592e-53,2.8408182869503656e-87,1.5440491457320334e-15,2.2040296567687686e-69,2.682210489399946e-11,9.167956994867775e-12,5.8298481018516005e-12,7.283381098879866e-12,6.03275415807072e-12,2.9337462621502774e-12,3.797195898490515e-16,9.737529728378977e-21,4.243044857289216e-21,7.320401165063254e-29,9.737529703791735e-21,1.1619820203834863e-22,4.672296976035216e-41,2.895722100399135e-12,1.0585977881200667e-22,3.3023151472492648e-24,1.3273729903283977e-28,2.287363135115653e-39,6.989420611469549e-38,3.989966033808383e-43
1.9762967815358788e-18,0.07782336798655136,0.0,1.9323542270247822,0.031075110263184432,0.3194096818602196,0.3504847921298263,0.20701222016831033,0.0920181955049427,0.0,6.387497443605493e-47,2.058732198758541e-15,1.1731741681424022e-44,0.0,4.547195848560644e-77,9.947487441800836e-31,2.5758201282647696e-52,9.350033738611303e-41,2.6747364892478586e-59,6.758083465625925e-28,4.90680053437706e-25,1.6903215846628568e-96,5.657380742713254e-21,2.1592374158423797e-62,1.706317311402591e-52,1.0448903109855347e-86,2.05873219873698e-15,5.970110432692523e-69,3.576280352168828e-11,1.222394266905435e-11,7.773130833403476e-12,9.711174811734303e-12,8.043672148297198e-12,3.911661694562356e-12,5.062963626924176e-16,1.656098766029633e-20,5.657396592519994e-21,1.5316727928530973e-28,1.656098760885178e-20,1.9762358452520326e-22,1.0923961097157625e-40,3.860962808952624e-12,1.7878091906648993e-22,6.87510691307028e-24,3.303901437943187e-28,8.388750943548653e-39,1.1887489161808898e-37,8.3485524103813e-43
2.4703709801919726e-18,0.07782336798655136,0.0,1.9323542270044602,0.031075110263184432,0.31940968185618573,0.35048479212739797,0.2070122201653342,0.09201819549600188,0.0,1.1983814535322647e-46,2.5734152518483583e-15,2.2010344107661646e-44,0.0,1.3526655821229e-76,1.8545915197850804e-30,4.698730211360715e-52,1.4284738840965534e-40,5.018169682392086e-59,1.0324824495051413e-27,6.133500676053754e-25,4.557724308616961e-96,7.0717259544715e-21,4.051023261851778e-62,3.6387879178692306e-52,3.113099129196651e-86,2.57341525167912e-15,1.3411668427306358e-68,4.4703500497624337e-11,1.5279928333727396e-11,9.716413572337142e-12,1.2138968520189355e-11,1.0054590095538778e-11,4.88957712861409e-12,6.328750511943414e-16,2.5301447061762373e-20,7.071750169394876e-21,2.788351792451895e-28,2.5301446968109865e-20,3.01925553987681e-22,2.189416195455998e-40,4.826203517450957e-12,2.711876821334092e-22,1.2452581703484551e-23,6.982265675476131e-28,2.488819394566721e-38,1.8162124559138569e-37,1.519877201038372e-42
3.4585193775041605e-18,0.07782336798655136,0.0,1.9323542269638163,0.031075110263184432,0.3194096818481179,0.35048479212254136,0.20701222015938187,0.09201819547812023,0.0,3.278989990329306e-46,3.602781358017236e-15,6.022431180333832e-44,0.0,1.1004692101026133e-75,5.03192912245135e-30,1.2468345499490736e-51,2.7469046060694985e-40,1.3730626512657336e-58,1.9854271246697868e-27,8.586900959353932e-25,2.6869435644828935e-95,9.900416399319527e-21,1.108433770140241e-61,1.3082649990630882e-51,2.5415620983645516e-85,3.6027813573710345e-15,5.200871841420889e-68,6.258488939048646e-11,2.1391899633935335e-11,1.3602979072816104e-11,1.699455592362496e-11,1.4076425858367185e-11,6.845408001739512e-12,8.860382955024204e-16,4.865378516139706e-20,9.900462963758335e-21,7.362071047806353e-28,4.8653784914128e-20,5.805982486320589e-22,7.087438891408898e-40,6.756684934278685e-12,5.129970402180543e-22,3.2431941846392173e-23,2.526248052637048e-27,2.030879651018146e-37,3.4931424054066227e-37,4.013729435853247e-42
4.446667774816348e-18,0.07782336798655136,0.0,1.9323542269231724,0.031075110263184432,0.3194096818400501,0.35048479211768474,0.20701222015342954,0.0920181954602386,0.0,6.912509811059589e-46,4.6321474641718465e-15,1.2696017645530383e-43,0.0,4.3915956866338257e-75,1.055840574720323e-29,2.5964742360436793e-51,4.504916475940681e-40,2.8945831112533553e-58,3.2560953687108895e-27,1.1040301242583558e-24,9.062726862129545e-95,1.2729106872454831e-20,2.3367132359423976e-61,3.352273658923265e-51,1.0155895178692024e-84,4.63214746280786e-15,1.3839027519796966e-67,8.046627157470911e-11,2.7503870895503796e-11,1.7489544603282545e-11,2.185014330919234e-11,1.809826144661115e-11,8.801238881524442e-12,1.1392093203108459e-15,7.979208228755569e-20,1.2729183238014628e-20,1.5263416636501673e-27,7.979208177498799e-20,9.52189389087623e-22,1.7024725127740196e-39,8.68716635088239e-12,8.2808147335608165e-22,6.641830178882659e-23,6.493089503821887e-27,8.13301692176951e-37,5.730321198683866e-37,8.323786904310224e-42
6.422964569440723e-18,0.07782336798655136,0.0,1.9323542268418845,0.031075110263184432,0.3194096818239145,0.3504847921079715,0.2070122201415249,0.09201819542447534,0.0,2.108529917341632e-45,6.690879676438277e-15,3.872679243205396e-43,0.0,4.336109584069444e-74,3.200311571942012e-29,7.878418241116509e-51,9.339498345314042e-40,8.829376384251922e-58,6.750468621027537e-27,1.5947101808831171e-24,6.199783034594581e-94,1.8386487903575333e-20,7.127700214233884e-61,1.4353780628475584e-50,1.0048111487837368e-83,6.6908796729163474e-15,6.202976615827131e-67,1.1622901582007719e-10,3.972781330273858e-11,2.526267575418392e-11,3.1561318026729944e-11,2.614193209941939e-11,1.2712900661070014e-11,1.6455747081342883e-15,1.6542327128083358e-19,1.838664622305242e-20,4.5862153523160494e-27,1.6542326974059775e-19,1.974102563990727e-21,6.692409741244791e-39,1.2548129183417824e-11,1.6604534060751066e-21,1.939901901236238e-22,2.803656325351775e-26,8.111226269945303e-36,1.1893923839944622e-36,2.5044361125366656e-41
1.0375558158689473e-17,0.07782336798655136,0.0,1.932354226679309,0.031075110263184432,0.3194096817916433,0.35048479208854505,0.20701222011771564,0.09201819535294892,0.0,9.149091394773316e-45,1.0808344100799968e-14,1.6803886290711957e-42,0.0,9.000374573863412e-73,1.3767899898615333e-28,3.4560910078177235e-50,2.4282853418216132e-39,3.8311418220848843e-57,1.7551332416442476e-26,2.576070294047986e-24,7.812846213765282e-93,2.9701250305213303e-20,3.0927699984269477e-60,1.001403673448943e-49,2.0892634543833406e-82,1.080834409007269e-14,4.5022777711776895e-66,1.8775442381921623e-10,6.417569765360325e-11,4.080893841580162e-11,5.098366724741818e-11,4.2229271310333737e-11,2.0536224300063382e-11,2.6583988357859163e-15,4.3010329866840476e-19,2.9701661938528e-20,1.971761695876967e-26,4.3010329204612296e-19,5.13293840964697e-21,4.3334281453875433e-38,2.0270054845800814e-11,4.036226507180663e-21,7.852359419006602e-22,1.951140508309683e-25,1.684516311481922e-34,3.1109777063322676e-36,1.0848807383244176e-40
1.8280745337186976e-17,0.07782336798655136,0.0,1.9323542263541582,0.031075110263184432,0.3194096817271009,0.35048479204969213,0.20701222007009712,0.09201819520989639,0.0,5.172494680410978e-44,1.904327294883869e-14,9.500180055305625e-42,0.0,3.083299367427235e-71,7.687746058641547e-28,2.0243743261933895e-49,7.526615499722318e-39,2.1659594201902115e-56,5.440140348635511e-26,4.538790520039111e-24,1.4970606960380734e-91,5.233077646606595e-20,1.7485164015485345e-59,1.0000719914076952e-48,7.165465831666267e-81,1.904327291214296e-14,4.618497034323733e-65,3.308049178544337e-10,1.130714645009283e-10,7.190146517993942e-11,8.982836483125395e-11,7.440394135342488e-11,3.6182871897656305e-11,4.684420495280976e-15,1.3331308700567002e-18,5.233205234811998e-20,1.1103227603102234e-25,1.3331308327649308e-18,1.591137625673676e-20,4.120611615973858e-37,3.5713906159815364e-11,1.1008226576628582e-20,3.93494658996983e-21,1.842534029217135e-24,5.474142594869042e-33,9.971895623557342e-36,6.386883524178741e-40
