Time (s),Volume (m^3),Ne,X(1),NH3(2),NH2OH(3),HNO3(4),CH3OH(5),H2O(6),N2(7),O2(8),NO2(9),NO(10),N2O(11),CO2(12),H2(13),CO(14),CH4(15),C2H6(16),CH2O(17),CH3(18),C3H8(19),H(20),C2H5(21),HCO(22),CH3CHO(23),OH(24),C2H4(25),H2OX(30),H3NOX(205),HX(26),HNO3X(208),CH4OX(211),H2NOX(204),HOX(29),HNOX(512),H2NO(88),NX(539),HNX(511),OX(27),H2NO3(231),CH3OX(210),CH2OX(659),CHOX(675),HNOH(93),H2NX(201),H3NX(202),HNO2(94),HONO(92),H2X(216),HNO(87),N2O2(378),NO3(95),H3NO3(626),HNO(549),NO(1009),S(567),H2NOX(203),H2N2X(602),CX(33),SX(1186),CHX(35),ONONO(331),SX(540),SX(1325),S(1330),NO2NO(328),SX(1341),S(1436),CH2OH(45),S(1677)
2.2770815612816953e-09,0.11229247039749245,0.0,0.002755942639190486,0.031077290635917514,0.3191476310601908,0.34908067813975957,0.20699520862564796,0.09208201168719077,5.117414796981342e-29,1.81397311269571e-12,0.0012061776280499492,5.723955524766557e-09,3.754505299865621e-20,1.0266585353952313e-16,9.88987121711123e-06,9.682617463639103e-14,4.0532724860754224e-13,1.479386823584224e-20,1.4593406435356481e-08,5.236668465889398e-10,1.0744170441064586e-27,2.5478775440898135e-06,2.8831335360155955e-17,1.2642241425286787e-12,2.210539260811564e-23,0.0011738399003927587,1.2593270798863665e-16,3.697207688681272e-08,8.805062659098814e-08,8.459119635730699e-06,1.0203479619524448e-07,3.2726329439516457e-08,6.441779024853189e-08,5.244105706117739e-08,6.467165863741977e-08,0.00021104281657388017,9.13926791674411e-06,2.204073101810333e-07,5.6635473637962246e-06,0.0001689864086203834,4.396066655037631e-06,4.815253246486632e-11,1.950788224908745e-07,3.5259194023200103e-05,2.415764350853797e-09,1.355913556643428e-08,2.141569837236357e-05,3.790783541782112e-06,5.839290797488012e-10,2.106937711261233e-07,3.420892791836515e-24,1.7113465205883413e-06,1.9210918949898636e-06,1.38947194562095e-08,2.7187556818480954e-12,3.788378660921976e-20,3.2912482308025436e-06,6.245104939266921e-13,3.2954072570030877e-11,4.5667995841516207e-07,9.73672974184579e-12,8.178933870114349e-18,2.4326111359260666e-18,2.025319120404176e-11,8.44221977049434e-15,2.1888815668321385e-17,2.3296667212799243e-21,3.0811880135418107e-20,1.1909387123208937e-05,6.385741581256256e-09
2.2823791582023472e-09,0.11229247039749245,0.0,0.002755900199532923,0.031077296145567253,0.319146863392821,0.34907741478895743,0.20699514277283212,0.09208229779321934,5.223545173715232e-29,1.8267171822379807e-12,0.0012089202795985258,5.770885005512276e-09,3.8145683490774375e-20,1.0433370407735341e-16,9.916740147639088e-06,9.798357914062046e-14,4.072636824667843e-13,1.4941956079928098e-20,1.4705400807648769e-08,5.24977929607354e-10,1.0896385244907827e-27,2.5536398312107034e-06,2.910139547174647e-17,1.2792022375704322e-12,2.2441108137416975e-23,0.00117643491353704,1.2711334704266329e-16,3.697302658915357e-08,8.80362749932916e-08,8.458116355359217e-06,1.0203226847740543e-07,3.272581476530692e-08,6.439371166089703e-08,5.2488050579552307e-08,6.464807808093573e-08,0.0002116191919667871,9.158677702114893e-06,2.2069182834739454e-07,5.670123302838245e-06,0.00016937355072600804,4.403149371045875e-06,4.832967310181061e-11,1.9604912060036133e-07,3.541468853986533e-05,2.4160624612607993e-09,1.3559224940275947e-08,2.150867301537006e-05,3.8144367198645015e-06,5.865620607641257e-10,2.1211540821123621e-07,3.47721709842015e-24,1.7192474324595947e-06,1.9300488792880184e-06,1.3966420106690527e-08,2.745307697051256e-12,3.829870083770061e-20,3.2972161551403587e-06,6.263214324859504e-13,3.318908541224429e-11,4.598452946505886e-07,9.792123238862939e-12,8.264745978093195e-18,2.441062610255848e-18,2.029394342096918e-11,8.442220049616523e-15,2.2118826759677532e-17,2.3296308574925483e-21,3.1345788586226116e-20,1.1963852781716095e-05,6.441231413331185e-09
2.287676755122999e-09,0.11229247039749245,0.0,0.002755857781832266,0.031077301655452423,0.31914609500359314,0.3490741514533299,0.20699507680126505,0.09208258450501638,5.331614879035013e-29,1.8395218771626682e-12,0.0012116626398339958,5.818093663170476e-09,3.875444084960122e-20,1.0602512784798508e-16,9.943603382201953e-06,9.915249128875568e-14,4.092051233735599e-13,1.509125850112612e-20,1.4818047446709788e-08,5.262898655209422e-10,1.1050408505860237e-27,2.5594013462836044e-06,2.93733652151144e-17,1.29432767281548e-12,2.2781219290838982e-23,0.001179029312613045,1.283023479243793e-16,3.6973976126920015e-08,8.802192398763378e-08,8.457118153949622e-06,1.0202974160706576e-07,3.272530033345482e-08,6.436959112730541e-08,5.2534978959715064e-08,6.462445365422183e-08,0.0002121959563105688,9.178079745188559e-06,2.2097631224053065e-07,5.676688420560676e-06,0.00016976066425706762,4.410214982359584e-06,4.850690137675605e-11,1.970211580039584e-07,3.557051002458857e-05,2.4163593576809005e-09,1.3559314940055025e-08,2.1601819376949603e-05,3.838183688193906e-06,5.891980852489543e-10,2.1354314300534863e-07,3.5343404883755346e-24,1.7271662202780386e-06,1.9390267607438123e-06,1.4038323756779838e-08,2.7720556529251588e-12,3.8717240423233355e-20,3.303177512267694e-06,6.281331915869434e-13,3.3425224344255986e-11,4.630242711145264e-07,9.847718404641299e-12,8.351261839714733e-18,2.4306427576008026e-18,2.033466770031261e-11,8.442220321891041e-15,2.2350727124128135e-17,2.329595010716731e-21,3.188767363289061e-20,1.2018437918349662e-05,6.49706461224835e-09
2.292974352043651e-09,0.11229247039749245,0.0,0.00275581538608316,0.031077307165573678,0.3191453258926309,0.3490708881328834,0.20699501071097226,0.09208287182245066,5.441654560715218e-29,1.8523873519151194e-12,0.0012144047087801794,5.865582532571523e-09,3.9371414890684826e-20,1.0774040898391485e-16,9.97046095337008e-06,1.0033300275279337e-13,4.111515755819768e-13,1.5241783321523046e-20,1.4931348934416908e-08,5.276026581401987e-10,1.1206257710958076e-27,2.5651620892987926e-06,2.9647253882710076e-17,1.3096016052107186e-12,2.3125774897351738e-23,0.0011816230977331804,1.2949975146329249e-16,3.697492550039268e-08,8.80075736225879e-08,8.456125016830186e-06,1.0202721558397439e-07,3.272478614389768e-08,6.434542889432662e-08,5.258184238911814e-08,6.460078559919983e-08,0.0002127731095596563,9.197474033879263e-06,2.212607611233433e-07,5.683242740206248e-06,0.0001701477492086848,4.417263484336351e-06,4.868421583234697e-11,1.9799492655798088e-07,3.572665837755097e-05,2.4166550425916127e-09,1.3559405562902972e-08,2.1695137277674273e-05,3.8620246009043905e-06,5.91837138364037e-10,2.149769862029944e-07,3.59227248576374e-24,1.735102881792434e-06,1.9480255400009996e-06,1.4110430532320569e-08,2.799000531251112e-12,3.913942913934375e-20,3.3091323073006008e-06,6.299457657008629e-13,3.3662491980544377e-11,4.662169043625407e-07,9.903515587186211e-12,8.438485616623315e-18,2.3779780380611157e-18,2.0375364017374338e-11,8.442220592630978e-15,2.258452795126911e-17,2.3295591813943826e-21,3.243763539322987e-20,1.2073142500006296e-05,6.5532424107019705e-09
2.298271948964303e-09,0.11229247039749245,0.0,0.002755773012280499,0.031077312675931647,0.3191445560600579,0.3490676248276245,0.20699494450197925,0.09208315974539097,5.55369527514933e-29,1.8653137610120515e-12,0.001217146486460895,5.91335265003526e-09,3.99966961977914e-20,1.0947983445828673e-16,9.997312893609498e-06,1.0152520575452639e-13,4.131030433630633e-13,1.5393538399960473e-20,1.5045307857658852e-08,5.289163112832445e-10,1.1363950480237814e-27,2.5709220602465334e-06,2.9923070794237895e-17,1.3250251984811778e-12,2.3474824239111278e-23,0.0011842162690098115,1.3070559860976332e-16,3.6975874709817824e-08,8.799322394625872e-08,8.455136929144753e-06,1.020246904078897e-07,3.272427219657581e-08,6.432122520887351e-08,5.2628641053037255e-08,6.457707415836804e-08,0.00021335065166852818,9.216860556177529e-06,2.2154517425822724e-07,5.689786284896086e-06,0.00017053480557598276,4.424294872460638e-06,4.8861615013313454e-11,1.9897041810523847e-07,3.588313349896287e-05,2.416949518524315e-09,1.3559496805925335e-08,2.1788626538280454e-05,3.885959611967753e-06,5.944792053434732e-10,2.1641694848658794e-07,3.651022706600179e-24,1.7430574147511996e-06,1.9570452177050474e-06,1.418274055906176e-08,2.826143316425504e-12,3.9565290864662777e-20,3.3150805453609227e-06,6.317591493220259e-13,3.390089094282729e-11,4.6942321083564075e-07,9.95951513596421e-12,8.52642148548742e-18,2.412277705112599e-18,2.0416032200418395e-11,8.442220874561305e-15,2.2820240471154266e-17,2.3295233704700826e-21,3.2995775002303707e-20,1.2127966493581852e-05,6.6097660422198055e-09
2.3035695458849547e-09,0.11229247039749245,0.0,0.0027557306604193903,0.031077318186526984,0.31914378550599787,0.34906436153755976,0.20699487817431153,0.09208344827370629,5.667768491627963e-29,1.878301259041532e-12,0.001219887972899958,5.961405053369447e-09,4.063037612736143e-20,1.1124369410666942e-16,1.0024159235280988e-05,1.0272919306765726e-13,4.1505953100480126e-13,1.5546531632143442e-20,1.515992680833318e-08,5.302308287758219e-10,1.1523504567488079e-27,2.5766812591170796e-06,3.02008252967118e-17,1.3405996231547648e-12,2.382841705481496e-23,0.001186808826555263,1.3191993043525555e-16,3.6976823755408587e-08,8.79788750062903e-08,8.454153875858745e-06,1.0202216607857936e-07,3.272375849143229e-08,6.429698031855303e-08,5.267537513467324e-08,6.455331957486171e-08,0.0002139285825917103,9.23623930015038e-06,2.2182955090709632e-07,5.696319077631418e-06,0.0001709218333540851,4.431309142343625e-06,4.903909746650357e-11,1.999476244752245e-07,3.603993528906375e-05,2.417242788062739e-09,1.3559588666202454e-08,2.1882286979668702e-05,3.909988875193648e-06,5.971242714943894e-10,2.1786304052645023e-07,3.710600859682918e-24,1.7510298169024128e-06,1.9660857945031304e-06,1.4255253962658403e-08,2.8534849954606316e-12,3.999484958323119e-20,3.3210222315763186e-06,6.335733369677293e-13,3.414042381088092e-11,4.7264320685989637e-07,1.001571739412624e-11,8.615073638015728e-18,2.40083911100139e-18,2.0456672339390988e-11,8.442221174814919e-15,2.3057875954340827e-17,2.32948757904867e-21,3.356219461908351e-20,1.2182909865971426e-05,6.666636741157771e-09
2.3088671428056066e-09,0.11229247039749245,0.0,0.0027556883304951374,0.031077323697360312,0.31914301423057445,0.3490610982626957,0.2069948117279946,0.09208373740726572,5.783906096586485e-29,1.8913500006629473e-12,0.0012226291681211806,6.009740781868223e-09,4.12725468129122e-20,1.1303228064862468e-16,1.0051000010639175e-05,1.0394505801988303e-13,4.170210428121597e-13,1.570077095074764e-20,1.527520838334382e-08,5.315462144512888e-10,1.1684937860993593e-27,2.5824396859006704e-06,3.0480526764510295e-17,1.3563260565866642e-12,2.4186603543026442e-23,0.00118940077048182,1.331427881325843e-16,3.697777263734601e-08,8.796452684987437e-08,8.453175841764842e-06,1.0201964259581986e-07,3.272324502841284e-08,6.427269447131676e-08,5.272204481520178e-08,6.45295220924785e-08,0.00021450690228377585,9.255610253941515e-06,2.2211389033140844e-07,5.70284114129523e-06,0.00017130883253811606,4.438306289723064e-06,4.921666174088366e-11,2.0092653748430268e-07,3.619706364812227e-05,2.4175348538414895e-09,1.3559681140790145e-08,2.1976118422903564e-05,3.934112544229735e-06,5.99772322196623e-10,2.193152729808349e-07,3.771016746960185e-24,1.7590200859938106e-06,1.975147271044132e-06,1.4327970868671512e-08,2.8810265579855244e-12,4.0428129384628045e-20,3.326957371080274e-06,6.353883231781106e-13,3.438109319049299e-11,4.758769086467585e-07,1.0072122708830964e-11,8.704446280976624e-18,2.369764152772383e-18,2.049728435714581e-11,8.442221460227693e-15,2.3297445711939434e-17,2.3294518062632083e-21,3.41369974351846e-20,1.2237972584069321e-05,6.723855742694676e-09
2.3141647397262585e-09,0.11229247039749245,0.0,0.0027556460225032615,0.031077329208432272,0.31914224223391113,0.3490578350030387,0.206994745163054,0.09208402714593843,5.902140398101437e-29,1.9044601406069754e-12,0.0012253700721483731,6.058360876310489e-09,4.1923301169682307e-20,1.1484588971050006e-16,1.0077835251831526e-05,1.0517289449509225e-13,4.1898758310712956e-13,1.5856264325532354e-20,1.5391155184598425e-08,5.328624721506129e-10,1.184826838432092e-27,2.588197340587535e-06,3.0762184599434417e-17,1.3722056829850434e-12,2.45494343656909e-23,0.0011919921009017264,1.3437421301617795e-16,3.697872135577854e-08,8.795017952378452e-08,8.452202811488931e-06,1.0201711995939638e-07,3.27227318074657e-08,6.424836791553167e-08,5.2768650273689324e-08,6.450568195554064e-08,0.0002150856106993453,9.27497340577143e-06,2.2239819179220547e-07,5.709352498653979e-06,0.0001716958031232002,4.445286310463134e-06,4.939430638755641e-11,2.0190714893590295e-07,3.635451847643627e-05,2.417825718544572e-09,1.3559774226720352e-08,2.207012068921351e-05,3.958330772561824e-06,6.0242334290239e-10,2.207736564959547e-07,3.8322802643912665e-24,1.767028219772786e-06,1.9842296479786446e-06,1.4400891402568193e-08,2.9087689962467978e-12,4.086515446428129e-20,3.3328859690121174e-06,6.372041025160043e-13,3.462290169937944e-11,4.791243322928916e-07,1.0128731429484277e-11,8.794543636218295e-18,2.3700130616129355e-18,2.0537868163821852e-11,8.442221744807541e-15,2.3538961095666992e-17,2.329416052221465e-21,3.472028768341844e-20,1.229315461476909e-05,6.7814242828266635e-09
2.3194623366469103e-09,0.11229247039749245,0.0,0.0027556037364394746,0.03107733471974348,0.3191414695161315,0.34905457175859533,0.2069946784795151,0.09208431748959375,6.022504130516778e-29,1.917631833675561e-12,0.0012281106850053419,6.107266378958264e-09,4.258273289939066e-20,1.1668481984883182e-16,1.0104664990897407e-05,1.0641279693561334e-13,4.209591562287596e-13,1.60130197634561e-20,1.550776981900572e-08,5.341796057223677e-10,1.20135142971245e-27,2.5939542231678863e-06,3.1045808230767293e-17,1.3882396934373514e-12,2.4916960651745796e-23,0.0011945828179271865,1.3561424652234668e-16,3.697966991082226e-08,8.793583307437478e-08,8.451234769496055e-06,1.0201459816910224e-07,3.2722218828541513e-08,6.422400090003297e-08,5.281519168721284e-08,6.448179940894901e-08,0.00021566470779308623,9.294328743937584e-06,2.2268245455013523e-07,5.715853172359305e-06,0.00017208274510446264,4.452249200554284e-06,4.957202995979604e-11,2.0288945062072091e-07,3.651229967433288e-05,2.418115384903886e-09,1.3559867921001837e-08,2.2164293599990697e-05,3.98264371351404e-06,6.050773191359458e-10,2.222382017060093e-07,3.8944014028262074e-24,1.7750542159863919e-06,1.9933329259589666e-06,1.4474015689721711e-08,2.9367133051095288e-12,4.1305949123787825e-20,3.3388080305170342e-06,6.390206695667975e-13,3.4865851901101305e-11,4.823854937801176e-07,1.018554389741623e-11,8.885369940684191e-18,2.355531875907597e-18,2.057842376060415e-11,8.442222013961098e-15,2.3782433497897685e-17,2.3293803153787954e-21,3.531217064443056e-20,1.234845592496352e-05,6.839343598361589e-09
2.324759933567562e-09,0.11229247039749245,0.0,0.0027555614722996765,0.03107734023129457,0.3191406960773592,0.3490513085293722,0.20699461167740354,0.09208460843810112,6.145030459082833e-29,1.930865234741887e-12,0.0012308510067158905,6.15645833355506e-09,4.325093649498395e-20,1.1854937257375146e-16,1.0131489259767181e-05,1.0766486034445374e-13,4.229357665331919e-13,1.6171045308791864e-20,1.5625054898472825e-08,5.354976190227253e-10,1.2180693895952011e-27,2.5997103336319285e-06,3.1331407115333564e-17,1.4044292859364987e-12,2.5289234000734163e-23,0.0011971729216703633,1.3686293020955083e-16,3.698061830256203e-08,8.792148754759528e-08,8.45027170009609e-06,1.0201207722473869e-07,3.272170609159331e-08,6.419959367403642e-08,5.28616692309103e-08,6.445787469814643e-08,0.00021624419351971356,9.313676256814545e-06,2.2296667786548273e-07,5.722343184949658e-06,0.00017246965847702903,4.459194956113068e-06,4.974983101304733e-11,2.0387343431691587e-07,3.6670407142168395e-05,2.4184038556977804e-09,1.3559962220620873e-08,2.225863697679089e-05,4.007051520248951e-06,6.077342364932495e-10,2.2370891923321295e-07,3.95739024830556e-24,1.7830980723813371e-06,2.002457105639104e-06,1.4547343855411545e-08,2.9648604820581264e-12,4.1750537771013266e-20,3.3447235607460813e-06,6.408380189382864e-13,3.510994638729845e-11,4.856604089754549e-07,1.024256045810396e-11,8.976929446431686e-18,2.3462896291517598e-18,2.061895108108268e-11,8.442222264037465e-15,2.4027874351709168e-17,2.3293445951099736e-21,3.591275265526131e-20,1.2403876481544649e-05,6.897614926913395e-09
2.330057530488214e-09,0.11229247039749245,0.0,0.002755519230079952,0.03107734574308616,0.3191399219177175,0.3490480453153757,0.20699454475674472,0.09208489999133011,6.269752984556897e-29,1.944160498750343e-12,0.0012335910373038209,6.205937785324263e-09,4.392800724531818e-20,1.2043985237213387e-16,1.0158308090261336e-05,1.0892918028750436e-13,4.249174183936968e-13,1.6330349043240605e-20,1.5743013039902668e-08,5.368165159154511e-10,1.2349825615039904e-27,2.6054656719698506e-06,3.1618990737558045e-17,1.4207756654066204e-12,2.566630648638004e-23,0.0011997624122433795,1.3812030575866586e-16,3.698156653105279e-08,8.790714298901602e-08,8.449313587449271e-06,1.020095571261147e-07,3.272119359657637e-08,6.417514648720343e-08,5.290808307794848e-08,6.443390806907747e-08,0.00021682406783398906,9.333015932854101e-06,2.232508609982043e-07,5.728822558851945e-06,0.00017285654323602546,4.466123573381998e-06,4.9927708104940266e-11,2.0485909179030533e-07,3.682884078032844e-05,2.418691133749638e-09,1.3560057122541898e-08,2.2353150641333278e-05,4.031554345767735e-06,6.103940806416345e-10,2.2518581968782063e-07,4.021256982927298e-24,1.7911597867039891e-06,2.011602187674767e-06,1.4620876024823494e-08,2.9932115271971722e-12,4.219894492039962e-20,3.3506325648562018e-06,6.42656145260539e-13,3.535518777389772e-11,4.889490936309899e-07,1.0299781461160234e-11,9.069226420652755e-18,2.3275669154070822e-18,2.0659450100343602e-11,8.442222511177035e-15,2.4275295130929743e-17,2.32930889151831e-21,3.6522141118375016e-20,1.2459416251403777e-05,6.95623950689667e-09
2.335355127408866e-09,0.11229247039749245,0.0,0.0027554770097765577,0.031077351255118867,0.31913914703733015,0.34904478211661233,0.20699447771756416,0.09208519214915034,6.396705747813195e-29,1.9575177807165057e-12,0.0012363307767929317,6.255705780967568e-09,4.461404123982575e-20,1.2235656673073303e-16,1.0185121514089684e-05,1.1020585289573369e-13,4.269041162007076e-13,1.6490939086044263e-20,1.5861646865191394e-08,5.381363002718996e-10,1.2520928027107731e-27,2.61122023817183e-06,3.190856860952442e-17,1.4372800437287087e-12,2.604823066016415e-23,0.0012023512897583173,1.3938641497324663e-16,3.698251459631922e-08,8.789279944382882e-08,8.44836041557149e-06,1.0200703787304676e-07,3.2720681343448156e-08,6.415065958946183e-08,5.2954433399581044e-08,6.440989976820946e-08,0.00021740433069072183,9.352347760585392e-06,2.2353500320795083e-07,5.735291316383101e-06,0.00017324339937657853,4.473035048729373e-06,5.010565979532834e-11,2.0584641479455637e-07,3.6987600489227844e-05,2.4189772219265403e-09,1.3560152623708129e-08,2.2447834415500345e-05,4.05615234291032e-06,6.130568373194824e-10,2.2666891366815481e-07,4.08601188582514e-24,1.7992393567003725e-06,2.0207681727233724e-06,1.4694612323049691e-08,3.021767443252268e-12,4.265119519331942e-20,3.3565350480102305e-06,6.444750431857604e-13,3.560157860867461e-11,4.922515633840494e-07,1.0357207246206833e-11,9.162265145689426e-18,2.324163735835445e-18,2.0699920748470606e-11,8.442222755001587e-15,2.4524707350189936e-17,2.329273204733033e-21,3.7140444508427065e-20,1.2515075201431463e-05,7.015218577521201e-09
