Time (s),Volume (m^3),Ne,X(1),NH3(2),NH2OH(3),HNO3(4),CH3OH(5),H2O(6),N2(7),O2(8),NO2(9),NO(10),N2O(11),CO2(12),H2(13),CO(14),CH4(15),C2H6(16),CH2O(17),CH3(18),C3H8(19),H(20),C2H5(21),HCO(22),CH3CHO(23),OH(24),C2H4(25),H2OX(30),H3NOX(205),HX(26),HNO3X(208),CH4OX(211),H2NOX(204),HOX(29),HNOX(512),H2NO(88),NX(539),HNX(511),OX(27),H2NO3(231),CH3OX(210),CH2OX(659),CHOX(675),HNOH(93),H2NX(201),H3NX(202)
1.4744605410349262e-20,0.07782336798655136,0.0,0.0019323542271054103,0.031075110263184415,0.31940968187635504,0.3504847921395395,0.20701222018021487,0.09201819554070571,0.0,4.1367335846228593e-53,1.5359633330542734e-17,7.613683139230274e-51,0.0,2.2883851574601686e-86,1.5866746829233043e-36,1.971242488135494e-61,5.608348735359616e-42,1.7322390127012882e-65,4.7173722609904973e-35,3.6608285954231736e-27,1.303422342750088e-106,4.22972225486221e-23,1.3983864595417887e-68,6.619046571607798e-58,5.326442010951096e-96,1.535963333419889e-17,4.218490362262467e-80,2.668165225245777e-16,9.119946664811735e-17,6.392431898460806e-17,7.245239812303339e-17,6.001162295515851e-17,2.91838293302181e-17,1.459569182656157e-17,1.1560133021476037e-27,1.5689235372513065e-21,1.7345179803620048e-37,1.9642088339246272e-27,5.330379819351018e-26,1.5279560111918075e-21,2.880557903089746e-17,8.297435978915474e-45,6.444252644937053e-52,1.3297046410215268e-24,2.0523048015604712e-17,1.2356527812461021e-17
2.950202107735391e-20,0.07782336798655136,0.0,0.0019323542271047498,0.031075110263184397,0.31940968187635493,0.35048479213953937,0.20701222018021478,0.09201819554070545,0.0,3.3127419062619713e-52,3.073261125998254e-17,6.097121480118069e-50,0.0,7.331882851289209e-85,6.353552610672891e-36,1.5783194808937802e-60,2.244801072005613e-41,1.3871961178182984e-64,1.8881782870868273e-34,7.324837754352348e-27,4.1771950008888396e-105,8.463119333578024e-23,1.1198433089559745e-67,5.299268997723837e-57,1.7065680007736372e-94,3.073261126728866e-17,6.75743942700957e-79,5.338648558473985e-16,1.82478168268849e-16,1.2790417615814728e-16,1.4496774358927314e-16,1.2007538454043827e-16,5.839301385732122e-17,2.9204064427808476e-17,4.6270658661777996e-27,3.1392101727615428e-21,1.3886690454217366e-36,7.861954211227172e-27,2.1335410584500294e-25,3.057239525434172e-21,5.763618462912824e-17,3.3211397359320177e-44,5.159324769796129e-51,2.6605786406858254e-24,4.106392665474264e-17,2.4723791091714966e-17
5.901685241136321e-20,0.07782336798655136,0.0,0.0019323542271034288,0.03107511026318436,0.31940968187635466,0.3504847921395392,0.20701222018021462,0.09201819554070492,0.0,2.651536196300931e-51,6.147856711886216e-17,4.880168378713546e-49,0.0,2.3476562637705406e-83,2.5444244493748087e-35,1.2633383702503261e-59,8.98212827682511e-41,1.1103191319584948e-63,7.555172614455251e-34,1.4652856072210658e-26,1.3377022153128468e-103,1.6929913491011303e-22,8.963285254034908e-67,4.241037081320293e-56,5.464401350145459e-93,6.147856713344008e-17,1.081819108028077e-77,1.0679615165119553e-15,3.6503557147597307e-16,2.55863890861093e-16,2.8999843450586597e-16,2.402029075553638e-16,1.1681138291748434e-16,5.842080931696799e-17,1.8514290496916693e-26,6.279783450454182e-21,1.1113572811198517e-35,3.1458057511108755e-26,8.53694324881154e-25,6.115806553918898e-21,1.1529739582551096e-16,1.3288914541958301e-43,4.129036318550754e-50,5.322368953317278e-24,8.214568393216088e-17,4.945831763579312e-17
1.180465150793818e-19,0.07782336798655136,0.0,0.001932354227100787,0.031075110263184286,0.3194096818763541,0.35048479213953887,0.20701222018021426,0.09201819554070385,0.0,2.1217661567360223e-50,1.229704788366213e-16,3.905123422254427e-48,0.0,7.51485653941928e-82,1.019676399322999e-34,1.0111876664229011e-58,3.59343619179847e-40,8.884802555788489e-63,3.0225610090732555e-33,2.9308892707927124e-26,4.282247476823433e-102,3.3863501805884466e-22,7.172444159620867e-66,3.393492153688137e-55,1.749156928346763e-91,1.2297047886563043e-16,1.7314137774316893e-76,2.1361548139167304e-15,7.301503777528647e-16,5.117833216904537e-16,5.800598162755051e-16,4.804579529626792e-16,2.336481210616379e-16,1.1685429784194984e-16,7.406921776811163e-26,1.2560930032528125e-20,8.892546787803103e-35,1.258527142741585e-25,3.415333151148342e-24,1.2232940610888344e-20,2.3061981821796077e-16,5.316464186234594e-43,3.3038752178613226e-49,1.0646118831791618e-23,1.64309198483567e-16,9.89273706662305e-17
2.3610584041541897e-19,0.07782336798655136,0.0,0.0019323542270955035,0.03107511026318414,0.31940968187635305,0.35048479213953815,0.20701222018021354,0.09201819554070172,0.0,1.6976278315032398e-49,2.459543022721394e-16,3.1244942738061763e-47,0.0,2.4051501705482976e-80,4.092966180195163e-34,8.095470334412177e-58,1.4374914612638482e-39,7.108741954542226e-62,1.2091228032920084e-32,5.86209659793594e-26,1.3705753093481767e-100,6.773067843565722e-22,5.738681798943221e-65,2.7150805022514364e-54,5.598224073330425e-90,2.459543023295612e-16,2.77066467349463e-75,4.2725413130289304e-15,1.4603799897572216e-15,1.0236221890430516e-15,1.1601825795605974e-15,9.609680412871674e-16,4.673215974452547e-16,2.3372126987856517e-16,2.963009843413961e-25,2.5123223303430668e-20,7.114712916215718e-34,5.034518283108509e-25,1.3662444142560266e-23,2.4467208724827195e-20,4.612646630015984e-16,2.126800157895721e-42,2.6433980529181133e-48,2.1294295601586178e-23,3.2863622757265793e-16,1.9786547649622957e-16
4.722244910874933e-19,0.07782336798655136,0.0,0.0019323542270849364,0.03107511026318385,0.3194096818763509,0.35048479213953676,0.20701222018021212,0.09201819554069744,0.0,1.3581882328957058e-48,4.919219491431746e-16,2.4997536431055085e-46,0.0,7.697235736347982e-79,1.6483964475781085e-33,6.485005549363584e-57,5.750199822474972e-39,5.687353549571029e-61,4.836688019478071e-32,1.172451125222214e-25,4.386250820512246e-99,1.3546503169530845e-21,4.591236045391012e-64,2.1722139291282483e-53,1.7916074765210358e-88,4.919219492556226e-16,4.433385607632965e-74,8.545313928463968e-15,2.920839211568229e-15,2.0472999465237523e-15,2.320428105114037e-15,1.921988207975574e-15,9.346685505937266e-16,4.674551938984038e-16,1.1852521655477442e-24,5.0247810272254394e-20,5.692040539037559e-33,2.01388925728613e-24,5.46519977696893e-23,4.893574495270475e-20,9.225543525638251e-16,8.508117522830637e-42,2.1149476639802521e-47,4.2593357192559914e-23,6.572902856959541e-16,3.957416872327248e-16
9.44461792431642e-19,0.07782336798655136,0.0,0.0019323542270638023,0.031075110263183263,0.31940968187634655,0.35048479213953393,0.2070122201802093,0.0920181955406889,0.0,1.0865849744433795e-47,9.838572428852409e-16,1.9998662060430608e-45,0.0,2.4633139737676962e-77,6.682868602656006e-33,5.201442818259918e-56,2.3001267253068774e-38,4.550026838425958e-60,1.934714569735818e-31,2.344934056079352e-25,1.4036658389615743e-97,2.7093373821503373e-21,3.673105082354593e-63,1.7378866514941476e-52,5.733606009955483e-87,9.838572431005455e-16,7.093674686733239e-73,1.709085762817685e-14,5.84175764639942e-15,4.094655552587158e-15,4.640919152153939e-15,3.8440285015101075e-15,1.8693624584156238e-15,9.34922961724526e-16,4.741105119688642e-24,1.0049698591797644e-19,4.553740512134347e-32,8.055720909721592e-24,2.186124179116675e-22,9.787281740845931e-20,1.845133731668086e-15,3.4041559723514205e-41,1.6923764720540869e-46,8.520231258005448e-23,1.3145984017230043e-15,7.914941050117041e-16
1.8889363951199395e-18,0.07782336798655136,0.0,0.001932354227021534,0.03107511026318209,0.3194096818763379,0.3504847921395283,0.2070122201802036,0.0920181955406718,0.0,8.692817350164748e-47,1.967727830369358e-15,1.5999182818488198e-44,0.0,7.883419681551404e-76,2.7444943013237827e-32,4.182508267179178e-55,9.200600494693516e-38,3.64007907112675e-59,7.738937003387994e-31,4.689899917793218e-25,4.4918356097135234e-96,5.418711512561754e-21,2.9385305650092335e-62,1.3904446385470568e-51,1.834943593961643e-85,1.9677278307615917e-15,1.1350085674403201e-71,3.418193890297604e-14,1.1683594480898506e-14,8.189367129121876e-15,9.281901229965834e-15,7.688108929210058e-15,3.738750280159231e-15,1.8698581765226565e-15,1.8964613390802723e-23,2.0099534404171877e-19,3.6430356355899413e-31,3.2223211319534975e-23,8.744584002272922e-22,1.9574696231996605e-19,3.690292489795835e-15,1.3629610506373156e-40,1.3550729037328684e-45,1.7046355217730171e-22,2.6292146328989348e-15,1.582998925793618e-15
3.777885600496534e-18,0.07782336798655136,0.0,0.0019323542269369975,0.03107511026317975,0.3194096818763206,0.35048479213951705,0.20701222018019222,0.09201819554063762,0.0,6.95430890242679e-46,3.9354690053375285e-15,1.2799447523694241e-43,0.0,2.523142965486311e-74,1.1548593472381954e-31,3.380114075551835e-54,3.680258916653237e-37,2.912086297230629e-58,3.095590546198061e-30,9.379831641219313e-25,1.4374041833374253e-94,1.0837459773452243e-20,2.3508430517984222e-61,1.1125524199901036e-50,5.87286368720559e-84,3.935469005968484e-15,1.816030202057514e-70,6.83640769540858e-14,2.3367268009243508e-14,1.6378791739822025e-14,1.856386532051798e-14,1.537626914713356e-14,7.477525948045696e-15,3.739727322703316e-15,7.585883935168999e-23,4.0199208761839653e-19,2.9144457876525343e-30,1.28893499975021e-22,3.497850056846396e-21,3.914952521429703e-19,7.380610005728239e-15,5.471958764599731e-40,1.0876756039151557e-44,3.4115934666138543e-22,5.258447091738105e-15,3.1660085082532736e-15
7.555784011249723e-18,0.07782336798655136,0.0,0.0019323542267679244,0.03107511026317506,0.319409681876286,0.35048479213949457,0.20701222018016946,0.09201819554056925,0.0,5.563469131035432e-45,7.870951355273617e-15,1.0239598526789097e-42,0.0,8.076812302444261e-73,5.0758989448511455e-31,2.7586396158178295e-53,1.4721073104242477e-36,2.3296782539498336e-57,1.238239367361882e-29,1.875969508806495e-24,4.599720248019836e-93,2.167495629550382e-20,1.88068188138178e-60,8.90348751130127e-50,1.879957505889822e-82,7.870951355921475e-15,2.9056615184699693e-69,1.367282550624914e-13,4.6734614503320794e-14,3.275764679173786e-14,3.712779324133569e-14,3.075258703307537e-14,1.495507738141561e-14,7.479460481409033e-15,3.034361286867692e-22,8.039856840885244e-19,2.331563523756453e-29,5.15575303958066e-22,1.3991425128917442e-20,7.829918317889416e-19,1.4761245036300686e-14,2.2205514076537366e-39,8.815579923853314e-44,6.832441967923637e-22,1.0516911995365609e-14,6.332027436755947e-15
1.5111580832756102e-17,0.07782336798655136,0.0,0.0019323542264297786,0.03107511026316569,0.3194096818762168,0.35048479213944955,0.20701222018012394,0.09201819554043253,0.0,4.4507841087780486e-44,1.5741916055144785e-14,8.191695024784004e-42,0.0,2.5863243515594088e-71,2.3955229557189853e-30,2.2941796277765695e-52,5.888436729226881e-36,1.8637462896306015e-56,4.952963766476471e-29,3.7519421981730016e-24,1.4719147771913947e-91,4.334994934068943e-20,1.5045484810855135e-59,7.127667373100221e-49,6.019923779421423e-81,1.574191605398427e-14,4.649068985042955e-68,2.734562193051721e-13,9.34693052410247e-14,6.551538021757349e-14,7.425564804182485e-14,6.150521260534158e-14,2.991018063854331e-14,1.4958906264252533e-14,1.2137460549194908e-21,1.6079733142958696e-18,1.8652535475660574e-28,2.062303781241517e-21,5.596568623558521e-20,1.5659849910807363e-18,2.9522515092276107e-14,9.387385782121223e-39,7.415504369473514e-43,1.3701869417411984e-21,2.1033841746416717e-14,1.2664064348095114e-14
2.266737765426248e-17,0.07782336798655136,0.0,0.0019323542260916333,0.03107511026315632,0.31940968187614766,0.35048479213940453,0.20701222018007842,0.0920181955402958,0.0,1.3213272751437367e-43,2.361288075501494e-14,2.431910827662921e-41,0.0,1.2102981700370171e-70,5.706697777094756e-30,6.726270662641456e-52,1.2512932729310256e-35,5.532999907800288e-56,1.0525051938571045e-28,5.627914887536888e-24,7.041908992656009e-91,6.502494238695747e-20,4.466630814204743e-59,2.0389958994952174e-48,2.81708767288948e-80,2.361288075020388e-14,1.772458012576753e-67,4.1018379157484805e-13,1.4020399372827803e-13,9.827313696535462e-14,1.1138350180116781e-13,9.22578279779938e-14,4.486528428605877e-14,2.2438331512581512e-14,2.5792113265854024e-21,2.4119613817703037e-18,5.333461331350561e-28,4.382397090335892e-21,1.189270027605082e-19,2.348978150372382e-18,4.42837851430821e-14,2.108318737937082e-38,2.2090134663068986e-42,2.0599027314125096e-21,3.1550771441263195e-14,1.899610031376858e-14
3.022317447576886e-17,0.07782336798655136,0.0,0.0019323542257534884,0.031075110263146948,0.3194096818760785,0.3504847921393595,0.2070122201800329,0.09201819554015908,0.0,2.8791034742433044e-43,3.1483845454884086e-14,5.299007327108658e-41,0.0,3.9058722446891974e-70,1.0760631886963585e-29,1.4574438519308646e-51,2.1345595310670328e-35,1.205611929444329e-55,1.7954503882995145e-28,7.503887576898154e-24,2.330630007762721e-90,8.669993543430794e-20,9.732556449956209e-59,4.302990895841542e-48,9.091300240596358e-80,3.148384544458031e-14,4.768925332805945e-67,5.469109718726451e-13,1.86938679965081e-13,1.310309170350227e-13,1.4851135451936457e-13,1.230104331510354e-13,5.982038832396193e-14,2.991773622644939e-14,4.39983194155291e-21,3.215949886511827e-18,1.1249816861856111e-27,7.475855193871977e-21,2.0287531913382148e-19,3.13197130966388e-18,5.904505518871863e-14,3.8487534274654096e-38,4.8878794562497514e-42,2.752391565841966e-21,4.206770107990427e-14,2.532813533377679e-14
4.533476811878162e-17,0.07782336798655136,0.0,0.0019323542250771993,0.031075110263128206,0.31940968187594015,0.35048479213926953,0.20701222017994186,0.09201819553988562,0.0,8.357151873557316e-43,4.7225774854620005e-14,1.5381388476497845e-40,0.0,2.1522036046220014e-69,2.621064029530926e-29,4.2158618071480984e-51,4.4193352245761237e-35,3.4995206258852505e-55,3.7172526827333687e-28,1.1255832955614534e-23,1.3598489814653194e-89,1.3004992153154932e-19,2.825061797032141e-58,1.1765918522362629e-47,5.009464017508705e-79,4.722577482900732e-14,1.9288682347657366e-66,8.203644125377313e-13,2.804080471570179e-13,1.9654653190921763e-13,2.2276705751225195e-13,1.845156195592675e-13,8.973059731598402e-14,4.4876497461224404e-14,9.109294888822584e-21,4.823927922233961e-18,3.0726744948559795e-27,1.547781110838258e-20,4.200269849310969e-19,4.697957628246526e-18,8.856759526785933e-14,9.327573444936285e-38,1.4899921536880702e-41,4.1438774010805835e-21,6.310156022527288e-14,3.799220315437646e-14
6.044636176179438e-17,0.07782336798655136,0.0,0.001932354224400912,0.031075110263109464,0.3194096818758018,0.35048479213917955,0.20701222017985083,0.09201819553961216,0.0,1.827615178874435e-42,6.29677042543522e-14,3.3637367694673815e-40,0.0,6.911681652176615e-69,5.124408905964372e-29,9.267331072807262e-51,7.516132525812605e-35,7.653058254385785e-55,6.322073879881979e-28,1.5007778334321276e-23,4.524383078507924e-89,1.7339990763277124e-19,6.178092606454078e-58,2.4643132755509687e-47,1.6087612416468113e-78,6.296770420665628e-14,5.224768035396867e-66,1.0938164117917737e-12,3.73877406073247e-13,2.620622325458217e-13,2.9702275667647376e-13,2.4602076845992177e-13,1.196408077436001e-13,5.983518318389904e-14,1.5492526349770407e-20,6.4319075659431355e-18,6.429063546782646e-27,2.6323704886549762e-20,7.14354876173031e-19,6.263943946828628e-18,1.1809013532799018e-13,1.8669284190869882e-37,3.4808938195335986e-41,5.545560711216596e-21,8.413541916394682e-14,5.065626749743211e-14
7.555795540480714e-17,0.07782336798655136,0.0,0.0019323542237246257,0.031075110263090722,0.3194096818756635,0.35048479213908956,0.2070122201797598,0.0920181955393387,0.0,3.428855192319441e-42,7.870963365408044e-14,6.310828678468316e-40,0.0,1.8073471396168502e-68,8.873650591620532e-29,1.7706404930345723e-50,1.1482952978182856e-34,1.4358180445767617e-54,9.658701043790199e-28,1.8759723713017694e-23,1.2199391184134794e-88,2.16749893738258e-19,1.1590943843037524e-57,4.490848623006454e-47,4.206776134041846e-78,7.870963357704305e-14,1.1737272217641067e-65,1.3672668666843657e-12,4.67346756122647e-13,3.275780250703303e-13,3.712784517385542e-13,3.0752587717390814e-13,1.4955101970935209e-13,7.47937880011081e-14,2.3669081203962436e-20,8.039888932495568e-18,1.170386533951811e-26,4.0216674696918015e-20,1.0913712093992268e-18,7.829930265410146e-18,1.4761267536775342e-13,3.393857985521288e-37,7.15469900855321e-41,6.958169887552284e-21,1.0516927788115704e-13,6.332032811455086e-14
1.0578114269083266e-16,0.07782336798655136,0.0,0.0019323542223720583,0.031075110263053235,0.3194096818753868,0.35048479213890954,0.20701222017957774,0.0920181955387918,0.0,9.381973873834322e-42,1.1019349245352466e-13,1.7267579526930503e-39,0.0,1.013846907808739e-67,2.163921385955248e-28,5.220324456898932e-50,2.208131313443018e-34,3.928660328448679e-54,1.8573341066804072e-27,2.62636144703789e-23,7.19198498420815e-88,3.034498659622941e-19,3.171493868414754e-57,1.1887578500365657e-46,2.3598263543437627e-77,1.1019349229557385e-13,4.551562424655655e-65,1.914163046428382e-12,6.542854290640031e-13,4.586098915522757e-13,5.197898292986199e-13,4.3053597151773764e-13,2.0937144835187648e-13,1.0471074983953753e-13,4.5514807149028517e-20,1.1255856942349202e-17,3.090165849823273e-26,7.733524032631346e-20,2.0986606927912322e-18,1.0961902902571389e-17,2.0665775538489776e-13,9.833942607765593e-37,2.7295642400417623e-40,9.81685213985472e-21,1.472369946372414e-13,8.864843793695706e-14
1.3600432997685817e-16,0.07782336798655136,0.0,0.0019323542210194968,0.031075110263015755,0.31940968187511015,0.3504847921387295,0.2070122201793957,0.09201819553824489,0.0,1.9778343830689412e-41,1.4167735125295274e-13,3.6402161119931445e-39,0.0,3.357573310741438e-67,4.269500513488948e-28,1.1827165886546193e-49,3.621329844486724e-34,8.282094547608532e-54,3.0460232992629565e-27,3.376750522769818e-23,2.425767467746843e-87,3.9014983820365213e-19,6.685895414558675e-57,2.4701929033637838e-46,7.815073465263557e-77,1.4167735098460907e-13,1.2111277158535753e-64,2.461052953815582e-12,8.412240659924795e-13,5.896421312338035e-13,6.683011901977188e-13,5.535459026425504e-13,2.691918832415771e-13,1.3462738308337805e-13,7.464416969236141e-20,1.447183194958245e-17,6.406687721992457e-26,1.268295929832646e-19,3.4417861608757844e-18,1.4093875539730256e-17,2.657028353193188e-13,2.282381768657949e-36,7.637240851771215e-40,1.2719910129415281e-20,1.8930471049376867e-13,1.1397653262640554e-13
1.964507045489092e-16,0.07782336798655136,0.0,0.001932354218314392,0.031075110262940783,0.3194096818745568,0.3504847921383695,0.2070122201790316,0.09201819553715113,0.0,6.033008927642668e-41,2.0464506885176038e-13,1.1103789276320572e-38,0.0,2.2597623428638063e-66,1.2022686822713091e-27,4.225505383617363e-49,7.507665486360593e-34,2.5262959609411656e-53,6.314951952386997e-27,4.877528674221094e-23,1.6594601592713816e-86,5.635497827383275e-19,2.0394056701385836e-56,7.45968176598937e-46,5.2598097947305383e-76,2.04645068274205e-13,5.42856088007078e-64,3.5548139545354496e-12,1.215101231826015e-12,8.517077300189668e-13,9.65323862020052e-13,7.995652753050526e-13,3.8883277175984444e-13,1.9445966394345339e-13,1.5475073331980235e-19,2.0903802953237895e-17,1.9250243838736034e-25,2.629404297782328e-19,7.135385129899092e-18,2.0357820814040878e-17,3.8379299494002804e-13,8.934324050438713e-36,4.3110362679059554e-39,1.8659134624669647e-20,2.73440139508284e-13,1.6463267661296194e-13
3.1734345369301127e-16,0.07782336798655136,0.0,0.0019323542129042561,0.03107511026279084,0.31940968187345015,0.35048479213764955,0.20701222017830337,0.09201819553496364,0.0,2.6177743258841513e-40,3.305805040491817e-13,4.818029351260315e-38,0.0,2.8414264971488716e-65,4.847568018673924e-27,2.4196910707618175e-48,1.9520057985511237e-33,1.0961814730374723e-52,1.6418982472064357e-26,7.879084977073329e-23,2.0912197177350637e-85,9.103496720155161e-19,8.84915602193998e-56,3.240787900749644e-45,6.613678939918497e-75,3.305805024995021e-13,3.9401910527463353e-63,5.742260702732614e-12,1.962855131403053e-12,1.3758434051187088e-12,1.5593690057628983e-12,1.2916020623040382e-12,6.281146237510728e-13,3.141202832972722e-13,4.0235452787309415e-19,3.3767828916648845e-17,8.276298728092771e-25,6.836493904832197e-19,1.8551825887153155e-17,3.2885711362633645e-17,6.199733131889345e-13,5.962850384322318e-35,4.980597466198805e-38,3.1070013598102695e-20,4.417109867416552e-13,2.659447830191127e-13
5.591289519812154e-16,0.07782336798655136,0.0,0.0019323542020842767,0.031075110262490956,0.31940968187123675,0.3504847921362096,0.20701222017684692,0.092018195530589,0.0,1.4799748437443507e-39,5.824513744432481e-13,2.7239024456893214e-37,0.0,5.528950085138223e-64,2.599668981956923e-26,2.0469771293407901e-47,6.05035880737339e-33,6.1973291886954694e-52,5.089161868747275e-26,1.3882197582576538e-22,4.00709676384153e-84,1.6039494514012634e-18,5.002924630467784e-55,1.8630972786178218e-44,1.2869101112326168e-73,5.824513695345283e-13,4.04190550739466e-62,1.0116853207940167e-11,3.4583612022133512e-12,2.4241326642854544e-12,2.7474584936485224e-12,2.2756678031205818e-12,1.106678627548331e-12,5.534257535854648e-13,1.2471218686253179e-18,5.949621666510167e-17,4.660481708343532e-24,2.119010923126589e-18,5.750059321009956e-17,5.794149245970524e-17,1.0923339457168333e-12,5.903947322384954e-34,9.39730937196725e-37,5.802147453511219e-20,7.782526380132853e-13,4.685682695774965e-13
1.0426999485576236e-15,0.07782336798655136,0.0,0.0019323541804454878,0.031075110261891192,0.31940968186681,0.3504847921333296,0.20701222017393411,0.0920181955218409,0.0,9.84076922027631e-39,1.0861931152282763e-12,1.811199060369673e-36,0.0,1.4019252609666195e-62,1.6743638561001372e-25,2.2655827522854137e-46,2.1030556811863974e-32,4.1207778215680085e-51,1.7689514005641074e-25,2.58884227927779e-22,9.783868603125805e-83,2.9911490134984283e-18,3.3265847644737407e-54,1.2877109665474274e-43,3.263084179371827e-72,1.0861930979423121e-12,5.0981877105114914e-61,1.886483440860656e-11,6.449366430481825e-12,4.520782810427487e-12,5.12363427102732e-12,4.243767952519136e-12,2.0638078343890046e-12,1.0319736278442785e-12,4.334894018545444e-18,1.10954335447321e-16,3.094728978169801e-23,7.365501194350275e-18,1.998540168649843e-16,1.080530546533928e-16,2.037055194893784e-12,7.352594263510432e-33,2.3013284402680567e-35,1.2044320564731095e-19,1.4513357676739195e-12,8.738123377445439e-13
1.5262709451340319e-15,0.07782336798655136,0.0,0.0019323541588082596,0.031075110261291426,0.3194096818623833,0.35048479213044964,0.2070122201710214,0.09201819551309441,0.0,2.9577992339620294e-38,1.5899348560091655e-12,5.443844754742486e-36,0.0,7.633582864488937e-62,4.981382276312718e-25,8.953101751808098e-46,4.5055407692071736e-32,1.2385648377024395e-50,3.789762993890099e-25,3.789464800190586e-22,5.222598871791679e-82,4.378348580030072e-18,9.99857574765854e-54,3.989012964379719e-43,1.7767682501586765e-71,1.5899348188004053e-12,2.1034038274641137e-60,2.761121073110753e-11,9.4403624409726e-12,6.6175284498417115e-12,7.499805783890802e-12,6.211826326224154e-12,3.020938640208365e-12,1.5104374232442012e-12,9.286981772289984e-18,1.6241424527599412e-16,9.299154496568534e-23,1.5779673299709214e-17,4.281386785864986e-16,1.581646168464728e-16,2.981776422899984e-12,3.024674696599642e-32,1.2019635241442334e-34,1.9422335153955268e-19,2.1244186666908488e-12,1.279052532729358e-12
2.00984194171044e-15,0.07782336798655136,0.0,0.0019323541371725913,0.031075110260691666,0.31940968185795654,0.35048479212756967,0.20701222016810863,0.0920181955043495,0.0,6.554966076778144e-38,2.093676596785915e-12,1.2064445335684117e-35,0.0,2.708859491657253e-61,1.0978465265062908e-24,2.4551015524853447e-45,7.812490973958383e-32,2.744861110964495e-50,6.571350807012625e-25,4.990087320996042e-22,1.812938951213998e-81,5.76554815099655e-18,2.2158469947452156e-53,9.102134244155369e-43,6.305037919906979e-71,2.0936765321088076e-12,5.916043300246002e-60,3.635598245645584e-11,1.24313492337181e-11,8.714369567926382e-12,9.875973032248837e-12,8.179842925088513e-12,3.9780710449842595e-12,1.9888171531221205e-12,1.6103384246297824e-17,2.1387594615076049e-16,2.0606247178792114e-22,2.7361517300086167e-17,7.423407074888626e-16,2.082761790389452e-16,3.926497629736889e-12,8.49311955749324e-32,4.048149555758053e-34,2.793619189573453e-19,2.7975013348774333e-12,1.6842888546482544e-12
2.4934129382868484e-15,0.07782336798655136,0.0,0.0019323541155384823,0.03107511026009191,0.3194096818535298,0.3504847921246897,0.20701222016519596,0.09201819549560622,0.0,1.2277815326533404e-37,2.5974183375585258e-12,2.2597367469674138e-35,0.0,7.567159637264665e-61,2.049013770028061e-24,5.48873089979323e-45,1.2023906238422265e-31,5.141275324104872e-50,1.0113714775287494e-24,6.190709841694158e-22,4.946441369661392e-81,7.152747726398228e-18,4.1504028857158086e-53,1.7544500877903926e-42,1.761298373288693e-70,2.597418237867517e-12,1.3452386079996579e-59,4.5099149874910883e-11,1.5422326808750633e-11,1.0811306149600606e-11,1.2252136016111066e-11,1.0147817749988394e-11,4.9352050486939964e-12,2.467112831253308e-12,2.478410077361262e-17,2.653394380714843e-16,3.859458270594004e-22,4.211102333867069e-17,1.1424457767459212e-15,2.583877412308101e-16,4.871218815406002e-12,1.928834781519774e-31,1.0725031377836548e-33,3.758589163762745e-19,3.47058377204068e-12,2.089521303620975e-12
3.460554931439665e-15,0.07782336798655136,0.0,0.0019323540722749433,0.0310751102588924,0.31940968184467633,0.3504847921189298,0.20701222015937068,0.09201819547812444,0.0,3.1962858011824055e-37,3.604901819091329e-12,5.882770807676384e-35,0.0,3.8361112207585656e-60,5.311519604124388e-24,1.8981628867761873e-44,2.3160131913347325e-31,1.3384277773981008e-49,1.9480771087558527e-24,8.591954882768372e-22,2.3786155426822276e-80,9.927146890508541e-18,1.0804740379021393e-52,4.8288979477510855e-42,8.928709137283127e-70,3.6049016267358477e-12,4.752125296306011e-59,6.258067286682353e-11,2.140425430579477e-11,1.5005465647829656e-11,1.7004449190383e-11,1.408364208113528e-11,6.849477852831175e-12,3.423452083327663e-12,4.773847388238328e-17,3.6827179505065344e-16,1.0046828615794638e-21,8.111298560409289e-17,2.2003119409412583e-15,3.5861086561271706e-16,6.760661123246414e-12,6.799634928545005e-31,4.899227466937705e-33,6.029282348830044e-19,4.816747952581427e-12,2.8999745831711547e-12
4.427696924592481e-15,0.07782336798655136,0.0,0.0019323540290176397,0.031075110257692908,0.31940968183582286,0.3504847921131699,0.2070122201535456,0.09201819546064909,0.0,6.604124206699795e-37,4.612385300607575e-12,1.2154889879045079e-34,0.0,1.2830081968616827e-59,1.0947175607170192e-23,4.869913094714423e-44,3.791421771701541e-31,2.7654387258306834e-49,3.1890931732161918e-24,1.0993199923413235e-21,7.641108756477082e-80,1.2701546072363948e-17,2.2324587078998613e-52,1.05059121060453e-41,2.9862423978115753e-69,4.612384985405379e-12,1.2343908753594162e-58,8.005578203336116e-11,2.7386144932360226e-11,1.9200006823650864e-11,2.175674530678211e-11,1.801929932667453e-11,8.76375705243857e-12,4.379455289887824e-12,7.815009653253993e-17,4.712113162131652e-16,2.0758142041963557e-21,1.3278548236383273e-16,3.601622332541688e-15,4.588339899921939e-16,8.650103346433254e-12,1.763281858722341e-30,1.5346029417490672e-32,8.754313798138756e-19,6.1629112067648445e-12,3.710412372338761e-12
