Time (s),Volume (m^3),Ne,X(1),NH3(2),NH2OH(3),HNO3(4),CH3OH(5),H2O(6),N2(7),O2(8),NO2(9),NO(10),N2O(11),CO2(12),H2(13),CO(14),CH4(15),C2H6(16),CH2O(17),CH3(18),C3H8(19),H(20),C2H5(21),HCO(22),CH3CHO(23),OH(24),C2H4(25),H2OX(30),H3NOX(205),HX(26),HNO3X(208),CH4OX(211),H2NOX(204),HOX(29),HNOX(512),H2NO(88),NX(539),HNX(511),OX(27),H2NO3(231),CH3OX(210),CH2OX(659),CHOX(675),HNOH(93),H2NX(201),H3NX(202),HNO2(94),HONO(92),H2X(216),HNO(87),N2O2(378),NO3(95),H3NO3(626),HNO(549),NO(1009),S(567),H2NOX(203),H2N2X(602),CX(33)
6.279072149123989e-12,0.06868207798099925,0.0,0.0017051571257620172,0.031075103076420894,0.3194096221340011,0.3504847629020819,0.20701218638073712,0.09201814719098406,3.523575434991097e-70,4.7510456887306574e-29,3.5173217953945414e-10,1.058131444920087e-27,1.048160662268147e-46,1.6484544237825792e-45,2.5272972795773113e-14,1.2614974834219322e-34,9.047532954493058e-28,5.00601297750169e-45,1.579803656822464e-19,3.2496101625407148e-21,1.627160277911672e-72,6.623407544872255e-17,9.826397802906412e-49,1.337189723704707e-32,2.000124656961021e-56,3.516999338481657e-10,8.078122454442201e-51,4.8477509047262153e-08,3.628556172825898e-08,3.500597768680711e-08,2.8885720390676396e-08,2.22769901115823e-08,1.1646150494536658e-08,2.194697055486085e-09,6.316227806721641e-11,1.2557638475650177e-14,1.2697798296045204e-12,9.047028642591251e-11,3.5780678689552015e-09,1.953877513152752e-15,1.1522487846136254e-08,5.714800769416412e-20,8.04183767575103e-19,4.8966952692385304e-14,8.129593601988893e-09,4.8659467478069894e-09,2.902487975265239e-15,5.2795960854544234e-17,2.851239660903046e-21,2.0511876572473759e-19,1.013242858484829e-61,1.1996994813065563e-16,3.728967610430423e-20,6.371330496104017e-27,1.0699154094345458e-39,7.927554665474744e-48,5.846901268659684e-09,4.800737333987741e-23,4.120598584733747e-25
6.3457602072778585e-12,0.06868207798099925,0.0,0.0017051551457642506,0.03107510300200397,0.31940962150049496,0.3504847625926267,0.20701218603943672,0.0920181470183418,3.79393892660912e-70,4.9593218079722354e-29,3.5546778494825465e-10,1.0922048339611383e-27,1.104983524210616e-46,1.756325322663999e-45,2.6113204268485268e-14,1.3159471369421182e-34,9.240735497352229e-28,5.167214851242845e-45,1.6135376064951876e-19,3.284123241511263e-21,1.7154230770630063e-72,6.69376708229011e-17,1.0142824000933276e-48,1.3949051459321937e-32,2.1310081682025227e-56,3.5543485055061756e-10,8.426803050590546e-51,4.865267655553995e-08,3.6668805967869466e-08,3.5395046557873086e-08,2.919143991536444e-08,2.2495928653416e-08,1.1769524015385405e-08,2.1998033084302613e-09,6.450737159534539e-11,1.2804119779338344e-14,1.3105286114859245e-12,9.238684893610885e-11,3.633781307112897e-09,1.9746285445060723e-15,1.1644849732693378e-08,5.905356238390778e-20,8.398738590819072e-19,5.0012175785347905e-14,8.214240142964378e-09,4.9171039866799895e-09,2.9644680127555083e-15,5.3923381621204444e-17,2.9772382792784303e-21,2.0949514400521973e-19,1.07954955196828e-61,1.2253171925923718e-16,3.80859599590039e-20,6.630597010510421e-27,1.1368657874157445e-39,8.349366947927478e-48,5.909099066975855e-09,5.059880763069099e-23,4.349507941398171e-25
6.412448265431728e-12,0.06868207798099925,0.0,0.0017051531695169433,0.031075102927638418,0.31940962086700964,0.35048476228319375,0.20701218569848878,0.09201814684913463,4.081890326769403e-70,5.174064275892028e-29,3.5920338968706053e-10,1.1270019533696843e-27,1.1642437489511864e-46,1.870015437702274e-45,2.6972115101000123e-14,1.3721406603191248e-34,9.435979143793875e-28,5.3318407455384746e-45,1.6476278979276384e-19,3.318636320220829e-21,1.8074751314678357e-72,6.76412692983141e-17,1.0465971272764813e-48,1.4544689826569556e-32,2.268952348529907e-56,3.591697593047086e-10,8.786651271323093e-51,4.8824422294644014e-08,3.70520056325064e-08,3.5784232892493966e-08,2.949713710749843e-08,2.271451495860338e-08,1.1892890806367417e-08,2.20477745495085e-09,6.586655884602678e-11,1.3052978355529423e-14,1.3521367697946965e-12,9.432314439433456e-11,3.689627760873807e-09,1.9953795655693215e-15,1.1767211335115053e-08,6.100173711586189e-20,8.767476515408523e-19,5.106842791289051e-14,8.298833456973082e-09,4.968256755420758e-09,3.0271028375704103e-15,5.50627133333838e-17,3.1074015102140662e-21,2.1391763703949924e-19,1.1494334006826981e-61,1.2512055166241562e-16,3.889065602204779e-20,6.897653632199424e-27,1.2072622896260457e-39,8.788929243508789e-48,5.971298970869379e-09,5.330059913479436e-23,4.588518154274197e-25
6.4791363235855976e-12,0.06868207798099925,0.0,0.0017051511969565466,0.03107510285332458,0.31940962023354524,0.35048476197378325,0.20701218535789287,0.09201814668329558,4.388372757145909e-70,5.395387507859302e-29,3.6293899375587213e-10,1.1625304086176932e-27,1.2260188739165075e-46,1.9897732395825147e-45,2.7849916291796836e-14,1.4301148939755016e-34,9.633263893794484e-28,5.4999266436316866e-45,1.6820745302931363e-19,3.3531493986694708e-21,1.903437161147146e-72,6.834487087594053e-17,1.0795910250557508e-48,1.5159202814817308e-32,2.4142586773268904e-56,3.6290466011043273e-10,9.157903055281159e-51,4.8992813039773356e-08,3.743516072985354e-08,3.617353298161943e-08,2.9802811969354916e-08,2.2932749593916004e-08,1.2016250864797589e-08,2.2096231701029272e-09,6.723983738420674e-11,1.330421420104845e-14,1.3946131315781466e-12,9.62791608724894e-11,3.745603810850582e-09,2.0161305763425093e-15,1.18895726539351e-08,6.29930331483358e-20,9.148314827528128e-19,5.2135708796109504e-14,8.383373005541385e-09,5.019405251543229e-09,3.0903924495832788e-15,5.621395599553256e-17,3.2418213603337236e-21,2.1838624229299295e-19,1.2230471466466377e-61,1.2773644528226538e-16,3.9703764289249473e-20,7.17265342685397e-27,1.2812449050007477e-39,9.246795378309635e-48,6.033500980487887e-09,5.611620997954875e-23,4.837962277453966e-25
6.545824381739467e-12,0.06868207798099925,0.0,0.0017051492280207292,0.031075102779062794,0.3194096196001016,0.350484761664395,0.20701218501764831,0.0920181465207589,4.714369358652461e-70,5.623406213406547e-29,3.6667459715468983e-10,1.1987978051714917e-27,1.290388061351478e-46,2.1158550721435537e-45,2.874681884169201e-14,1.4899070633351346e-34,9.83258974733055e-28,5.671508528764778e-45,1.7168775027665433e-19,3.387662476857247e-21,2.003432423292049e-72,6.904847555672829e-17,1.113271156646578e-48,1.5792984980466903e-32,2.567238186828432e-56,3.6663955296778435e-10,9.540796807253946e-51,4.915791426396952e-08,3.7818271267579295e-08,3.6562943204995797e-08,3.0108464503198904e-08,2.3150633125204945e-08,1.2139604187983019e-08,2.214344029137899e-09,6.862720477485173e-11,1.3557827312720489e-14,1.4379665192103177e-12,9.82548864072819e-11,3.801706131628639e-09,2.036881576825642e-15,1.2011933689678325e-08,6.502795265979589e-20,9.541519987984083e-19,5.321401815599528e-14,8.467858250946032e-09,5.07054967221875e-09,3.1543368486674495e-15,5.737710961210098e-17,3.3805908671553698e-21,2.2290095723011657e-19,1.3005483764142646e-61,1.3037940006086093e-16,4.0525284756422504e-20,7.455750908983662e-27,1.3589578239249056e-39,9.723530567976826e-48,6.0957050959743865e-09,5.904917242282802e-23,5.09818073021584e-25
6.612512439893337e-12,0.06868207798099925,0.0,0.0017051472626483583,0.03107510270485341,0.3194096189666788,0.3504847613550291,0.2070121846777546,0.09201814636146018,5.060904550936127e-70,5.858235385139556e-29,3.7041019988351387e-10,1.2358117484917575e-27,1.3574321150664763e-46,2.2485253169508107e-45,2.966303375051855e-14,1.5515547788205987e-34,1.0033956704378567e-27,5.846622384179237e-45,1.7520368145242368e-19,3.422175554784216e-21,2.1075867386497255e-72,6.9752083341595e-17,1.1476445852641992e-48,1.6446434960261474e-32,2.7282116618060563e-56,3.703744378767584e-10,9.935573398171248e-51,4.931979016352754e-08,3.8201337253336845e-08,3.695246002877884e-08,3.041409471128408e-08,2.336816611740244e-08,1.22629507732232e-08,2.218943510085167e-09,7.00286585829464e-11,1.3813817687370607e-14,1.4822057503791413e-12,1.0025030900029521e-10,3.857931489275906e-09,2.057632567018729e-15,1.2134294442860664e-08,6.710699874708034e-20,9.94736154603913e-19,5.4303355713431876e-14,8.552288656225363e-09,5.1216902142722355e-09,3.2189360346962544e-15,5.855217418753932e-17,3.52380409903641e-21,2.27461779314282e-19,1.3820996269417089e-61,1.3304941594027656e-16,4.1355217419380447e-20,7.747102040949515e-27,1.4405495206955782e-39,1.021971153349465e-47,6.157911317467341e-09,6.210308948121381e-23,5.36952138260023e-25
6.679200498047206e-12,0.06868207798099925,0.0,0.0017051453007794742,0.031075102630696776,0.3194096183332768,0.3504847610456855,0.20701218433821109,0.09201814620533622,5.4290453179812096e-70,6.099990288035634e-29,3.741458019423448e-10,1.2735798440335115e-27,1.4272334971814463e-46,2.3880565595709423e-45,3.059877201391174e-14,1.6150960358505157e-34,1.0237364764915032e-27,6.025304193115741e-45,1.7875524647440841e-19,3.456688632450437e-21,2.21602851790937e-72,7.045569423142873e-17,1.1827183741236445e-48,1.711995547125277e-32,2.8975098413181037e-56,3.741093148373507e-10,1.0342476165096129e-50,4.947850368290824e-08,3.8584358694764526e-08,3.7342080003208505e-08,3.0719702595853053e-08,2.3585349134523597e-08,1.2386290617810205e-08,2.223424996274134e-09,7.144419637349178e-11,1.4072185321823892e-14,1.5273396380736189e-12,1.0226541661805352e-10,3.9142767389135125e-09,2.0783835469217774e-15,1.225665491398936e-08,6.923067542360599e-20,1.0366112145060635e-18,5.5403721189196715e-14,8.63666368519038e-09,5.172827074178382e-09,3.28419000754303e-15,5.973914972629785e-17,3.671556155102891e-21,2.3206870600789463e-19,1.4678684653995552e-61,1.3574649286258656e-16,4.2193562273936895e-20,8.046864231989378e-27,1.5261728367610025e-39,1.0735926616966033e-47,6.220119645100766e-09,6.528163555537007e-23,5.652339641137933e-25
6.745888556201076e-12,0.06868207798099925,0.0,0.0017051433423552684,0.03107510255659323,0.3194096176998956,0.3504847607363643,0.2070121839990173,0.09201814605232504,5.819902520089939e-70,6.34878644911997e-29,3.7788140333118286e-10,1.3121096972461098e-27,1.4998763448668171e-46,2.534729757548244e-45,3.1554244620198633e-14,1.680569214836911e-34,1.0442813928916448e-27,6.207589938814154e-45,1.8234244526054164e-19,3.491201709855968e-21,2.328888788088126e-72,7.115930822708857e-17,1.2184995864397394e-48,1.7813953310768285e-32,3.0754736225248654e-56,3.778441838495575e-10,1.076175091121765e-50,4.9634116539161574e-08,3.896733559948599e-08,3.7731799760344534e-08,3.102528815913756e-08,2.3802182739667973e-08,1.2509623719028871e-08,2.227791778797518e-09,7.287381571150318e-11,1.4332930212905436e-14,1.5733769905710278e-12,1.043001971920896e-10,3.97073882234622e-09,2.0991345165347954e-15,1.2379015103563136e-08,7.139948761756759e-20,1.0798047528157656e-18,5.651511430396034e-14,8.720982802435653e-09,5.223960448057958e-09,3.35009876708111e-15,6.093803623282681e-17,3.823943165163184e-21,2.3672173477235003e-19,1.558027608799027e-61,1.384706307698653e-16,4.3040319315905424e-20,8.355196337243969e-27,1.615985064736063e-39,1.1272775897393264e-47,6.282330079004313e-09,6.858855705257572e-23,5.94699853473065e-25
6.812576614354945e-12,0.06868207798099925,0.0,0.0017051413873180636,0.03107510248254311,0.31940961706653526,0.3504847604270654,0.20701218366017266,0.09201814590236597,6.234632232505924e-70,6.604739647510202e-29,3.8161700405002837e-10,1.3514089135732367e-27,1.5754464870812748e-46,2.6888344100827975e-45,3.252966254738668e-14,1.7480130811825723e-34,1.0650304196359323e-27,6.393515604513539e-45,1.8596527772890068e-19,3.525714787000866e-21,2.4463012189170293e-72,7.186292532940545e-17,1.2549952854271029e-48,1.8528839356378481e-32,3.262454266568593e-56,3.8157904491337566e-10,1.1193645905843588e-50,4.978668924587115e-08,3.935026797511054e-08,3.8121616011860975e-08,3.133085140335865e-08,2.401866749502126e-08,1.2632950074156997e-08,2.2320470589169336e-09,7.43175141620084e-11,1.4596052357440364e-14,1.620326611424146e-12,1.0635463861901296e-10,4.02731476575142e-09,2.119885475857791e-15,1.250137501207235e-08,7.361394117012987e-20,1.1243446543806965e-18,5.76375347782861e-14,8.805245473350045e-09,5.275090531674121e-09,3.4166623131838305e-15,6.214883371157652e-17,3.9810622896066495e-21,2.4142086306803213e-19,1.6527550397034065e-61,1.4122182960418706e-16,4.389548854109961e-20,8.672258656783597e-27,1.7101480331934182e-39,1.1830871306458286e-47,6.344542619303342e-09,7.202767300639612e-23,6.253868800683331e-25
6.879264672508815e-12,0.06868207798099925,0.0,0.0017051394356112897,0.03107510240854677,0.3194096164331957,0.3504847601177888,0.20701218332167654,0.09201814575539939,6.674437110946365e-70,6.867965904819414e-29,3.8535260409888184e-10,1.3914850984528967e-27,1.6540314613063695e-46,2.8506687294103447e-45,3.352523676024823e-14,1.8174667852784145e-34,1.0859835567220171e-27,6.58311717345214e-45,1.8962374379770424e-19,3.560227863885191e-21,2.568402149226939e-72,7.256654553918279e-17,1.2922125343001489e-48,1.926502856586395e-32,3.4588136065183657e-56,3.8531389802880274e-10,1.1638411884393184e-50,4.9936281136629126e-08,3.973315582923324e-08,3.851152554689878e-08,3.163639233072689e-08,2.4234803961856914e-08,1.2756269680465493e-08,2.2361939504117626e-09,7.577528929004607e-11,1.486155175225379e-14,1.6681972994485074e-12,1.0842872876057906e-10,4.0840016774254644e-09,2.1406364248907722e-15,1.262373463999916e-08,7.587454283361248e-20,1.1702591151467947e-18,5.87709823326299e-14,8.88945116412731e-09,5.326217520428831e-09,3.4838806457245246e-15,6.33715421669972e-17,4.143011719287751e-21,2.461660883543098e-19,1.7522340804371176e-61,1.4400008930762606e-16,4.4759069945333066e-20,8.99821293463552e-27,1.8088281922296624e-39,1.2410836744302513e-47,6.406757266119014e-09,7.560287569347372e-23,6.573328970888052e-25
6.9459527306626845e-12,0.06868207798099925,0.0,0.0017051374871794648,0.03107510233460455,0.31940961579987687,0.3504847598085345,0.20701218298352847,0.09201814561136692,7.140567784308997e-70,7.138581475907796e-29,3.8908820347774357e-10,1.4323458573174057e-27,1.7357205302779633e-46,3.020539813883874e-45,3.4541178207497006e-14,1.888969862500838e-34,1.1071408041475498e-27,6.776430628867404e-45,1.9331784338531047e-19,3.594740940509e-21,2.695330613334483e-72,7.327016885719705e-17,1.3301583962730855e-48,2.0022939977182686e-32,3.6649242573797826e-56,3.8904874319583674e-10,1.2096302048389856e-50,5.008295038805121e-08,4.011599916943534e-08,3.890152522997466e-08,3.1941910943442635e-08,2.445059270053777e-08,1.2879582535218572e-08,2.240235481872271e-09,7.724713866066371e-11,1.5129428394170857e-14,1.7169978487096782e-12,1.1052245544375917e-10,4.140796745586173e-09,2.161387363633747e-15,1.2746093987817685e-08,7.818180026966824e-20,1.2175766427186333e-18,5.991545668733983e-14,8.973599341776523e-09,5.377341609359267e-09,3.55175376457653e-15,6.460616160353914e-17,4.309890675396099e-21,2.5095740808953484e-19,1.8566535162471696e-61,1.468054098222566e-16,4.563106352441937e-20,9.333222357811944e-27,1.9121966998058707e-39,1.3013308195306215e-47,6.468974019568365e-09,7.93181312474181e-23,6.905765458159057e-25
7.012640788816554e-12,0.06868207798099925,0.0,0.0017051355419681734,0.031075102260716782,0.3194096151665789,0.3504847594993025,0.2070121826457278,0.09201814547021135,7.634324274819623e-70,7.416702839973433e-29,3.928238021866138e-10,1.4739987955933837e-27,1.8206046987145156e-46,3.1987638227568905e-45,3.5577697819053164e-14,1.962562233209097e-34,1.1285021619101831e-27,6.973491953995962e-45,1.9704757641021423e-19,3.6292540168723515e-21,2.827228367427981e-72,7.397379528419848e-17,1.368839934559916e-48,2.0802996708437282e-32,3.881169828169474e-56,3.9278358041447605e-10,1.2567572065453987e-50,5.0226754042340634e-08,4.049879800328441e-08,3.929161199894517e-08,3.2247407243696076e-08,2.4666034270517678e-08,1.300288863567393e-08,2.2441745989379927e-09,7.873305983891603e-11,1.5399682280016705e-14,1.7667370485105594e-12,1.1263580646081086e-10,4.197697236230331e-09,2.1821382920867236e-15,1.2868453055994152e-08,8.053622204745512e-20,1.2663260569186762e-18,6.107095756265615e-14,9.05768947413238e-09,5.428462993134349e-09,3.62028166961318e-15,6.585269202565261e-17,4.481799409312865e-21,2.5579481973103937e-19,1.9662077244641218e-61,1.49637791090153e-16,4.651146927417212e-20,9.677451555338674e-27,2.0204295088619117e-39,1.363893384386747e-47,6.5311928797643855e-09,8.317748026977605e-23,7.251572642718653e-25
7.0793288469704236e-12,0.06868207798099925,0.0,0.0017051335999240464,0.03107510218688382,0.31940961453330174,0.35048475919009286,0.20701218230827403,0.0920181453318765,8.157057445886109e-70,7.702446691972715e-29,3.965594002254931e-10,1.5164515187017486e-27,1.9087767300422052e-46,3.385666152668363e-45,3.663500650339362e-14,2.038284202742665e-34,1.1500676300075688e-27,7.174337132073635e-45,2.0081294279104514e-19,3.6637670929753026e-21,2.9642399159533847e-72,7.467742482091166e-17,1.408264212374437e-48,2.1605625957842232e-32,4.107945136054408e-56,3.965184096847199e-10,1.3052480069295697e-50,5.0367748029410384e-08,4.088155233833453e-08,3.9681782863024474e-08,3.2552881233667563e-08,2.488112923034313e-08,1.3126187979082894e-08,2.248014166482374e-09,8.023305038986343e-11,1.5672313406616502e-14,1.8174236833787118e-12,1.1476876956934976e-10,4.254700491045035e-09,2.2028892102497095e-15,1.299081184498705e-08,8.293831764180207e-20,1.3165364903454124e-18,6.223748467871075e-14,9.141721029865347e-09,5.479581866051268e-09,3.689464360707812e-15,6.711113343778789e-17,4.6588392024539516e-21,2.606783207351335e-19,2.081096741232422e-61,1.5249723305338942e-16,4.7400287190404943e-20,1.0031066597284423e-26,2.1337074552038974e-39,1.428837419018065e-47,6.5934138468161e-09,8.718503843806256e-23,7.611152958833597e-25
7.146016905124293e-12,0.06868207798099925,0.0,0.0017051316609947422,0.031075102113105994,0.3194096139000453,0.3504847588809055,0.2070121819711666,0.09201814519630733,8.710170477924605e-70,7.995929934361067e-29,4.0029499759438157e-10,1.5597116320577049e-27,2.000331163116883e-46,3.5815816158293376e-45,3.7713315144984406e-14,2.1161764614185994e-34,1.1718372084373598e-27,7.379002146335438e-45,2.046139424465653e-19,3.698280168817912e-21,3.1065125380002085e-72,7.538105746803613e-17,1.4484382929302413e-48,2.2431259003691157e-32,4.345656422555966e-56,4.002532310065678e-10,1.3551286659707573e-50,5.050598718857227e-08,4.12642621821266e-08,4.007203490085469e-08,3.285833291552777e-08,2.5095878137654864e-08,1.3249480562690585e-08,2.251756970744676e-09,8.174710787857021e-11,1.594732177079542e-14,1.8690665330537134e-12,1.1692133249242156e-10,4.311803925371699e-09,2.223640118122713e-15,1.3113170355247288e-08,8.538859743136872e-20,1.36823738893036e-18,6.341503775552708e-14,9.225693478491664e-09,5.53069842203208e-09,3.7593018377337626e-15,6.838148584439524e-17,4.841112366100417e-21,2.6560790855710253e-19,2.201526385641167e-61,1.5538373565404015e-16,4.829751726893144e-20,1.0394234993790747e-26,2.2522163461641134e-39,1.496230216601445e-47,6.6556369208286355e-09,9.134499711083312e-23,7.984916981601662e-25
7.212704963278163e-12,0.06868207798099925,0.0,0.001705129725128925,0.03107510203938366,0.3194096132668097,0.3504847585717404,0.20701218163440496,0.09201814506344988,9.295120372423713e-70,8.29726966914484e-29,4.040305942932798e-10,1.6037867410707384e-27,2.095364328942858e-46,3.786854619911178e-45,3.8812834601791827e-14,2.1962800845289184e-34,1.1938108971972084e-27,7.587522980015586e-45,2.0845057529566692e-19,3.7327932444002365e-21,3.254196313687455e-72,7.608469322624695e-17,1.489369239440715e-48,2.3280331204324133e-32,4.594721571818774e-56,4.039880443800198e-10,1.4064254902557502e-50,5.064152528980145e-08,4.164692754218858e-08,4.046236525862743e-08,3.3163762291437834e-08,2.5310281549189478e-08,1.3372766383736096e-08,2.2554057214101305e-09,8.32752298701031e-11,1.622470736937863e-14,1.9216743724745335e-12,1.190934829185751e-10,4.369005026221628e-09,2.2443910157057418e-15,1.3235528587218321e-08,8.788757269679976e-20,1.421458512493943e-18,6.460361651301988e-14,9.309606290383253e-09,5.581812854620356e-09,3.829794100564365e-15,6.966374924992498e-17,5.0287222412164665e-21,2.7058358065120536e-19,2.3277084071517454e-61,1.5829729883417942e-16,4.9203159505565216e-20,1.0767125694102642e-26,2.3761470500328378e-39,1.5661403250489484e-47,6.717862101903301e-09,9.566162392977876e-23,8.373283513888022e-25
