Time (s),Volume (m^3),Ne,X(1),NH3(2),NH2OH(3),HNO3(4),CH3OH(5),H2O(6),N2(7),O2(8),NO2(9),NO(10),N2O(11),CO2(12),H2(13),CO(14),CH4(15),C2H6(16),CH2O(17),CH3(18),C3H8(19),H(20),C2H5(21),HCO(22),CH3CHO(23),OH(24),C2H4(25),H2OX(30),H3NOX(205),HX(26),HNO3X(208),CH4OX(211),H2NOX(204),HOX(29),HNOX(512),H2NO(88),NX(539),HNX(511),OX(27),H2NO3(231),CH3OX(210),CH2OX(659),CHOX(675),HNOH(93)
4.933809953663715e-09,0.06210963536780779,0.0,0.001485126213758691,0.031075110263184432,0.3193860880145416,0.3504747406183566,0.20700373043555434,0.09202631282375306,0.0,3.3862102142076377e-23,1.8413736872534807e-08,3.2044907211856745e-23,0.0,6.045880635906679e-32,2.6840854646979383e-06,5.688962675156623e-26,1.2105438227530339e-24,3.992047014601301e-41,3.2916060606095207e-15,9.09950833737745e-21,1.0126676343468429e-65,8.66324244596348e-16,2.3782884676871677e-45,1.0613745798887635e-23,4.678981266991831e-44,1.6986389952527892e-08,1.366638966022457e-43,6.73501355967089e-08,1.2240509206141243e-05,1.4618433640699063e-05,1.0033107438180802e-05,2.547852921299853e-07,1.4893885609053125e-06,2.9897675634473947e-09,1.4239171390928518e-06,2.834984624679592e-10,6.660282786815691e-06,1.7781109539156663e-06,2.521981373414691e-07,8.31480577809827e-15,8.111690772399463e-06,9.469203383826556e-12,1.232591239969862e-07,1.3696702001327116e-09
4.937454524864117e-09,0.06210963536780779,0.0,0.0014851014053117648,0.031075110263184432,0.31938607604640284,0.3504747380047211,0.2070037245476632,0.09202632130739839,0.0,3.387318025225675e-23,1.8427338832945e-08,3.214189849539578e-23,0.0,6.072306084562562e-32,2.6882859425793513e-06,5.705403668107863e-26,1.2123327977354297e-24,4.0008995659107656e-41,3.2963705560672427e-15,9.106229054090014e-21,1.016413143056821e-65,8.679713124300164e-16,2.3835623408139032e-45,1.0644277433051238e-23,4.699431833346042e-44,1.699793858123919e-08,1.3706492475935275e-43,6.734868944527662e-08,1.2243921764932252e-05,1.4622957900576623e-05,1.0035707471637735e-05,2.547809856623635e-07,1.48940729837575e-06,2.9890382034479796e-09,1.4241397748719644e-06,2.839067339051555e-10,6.666575835321139e-06,1.7801298665972275e-06,2.520306820503767e-07,8.320949256341879e-15,8.117277258014504e-06,9.484997783490202e-12,1.2356482022186706e-07,1.3715074286334611e-09
4.941099096064519e-09,0.06210963536780779,0.0,0.0014850766095864895,0.031075110263184432,0.31938606408261283,0.3504747353946592,0.2070037186599733,0.09202632979126851,0.0,3.388424578164485e-23,1.8440940793253807e-08,3.2239144162918216e-23,0.0,6.098827089022845e-32,2.6924890187890995e-06,5.721879693449682e-26,1.2141230934663656e-24,4.009765193854689e-41,3.3011383314760437e-15,9.112949769290409e-21,1.0201697258577803e-65,8.696212206972457e-16,2.388844004045023e-45,1.0674873605279325e-23,4.719956347883972e-44,1.7009485814675335e-08,1.3746682968235148e-43,6.734724438294776e-08,1.2247330075274896e-05,1.4627477230777805e-05,1.0038303931676789e-05,2.54776681426632e-07,1.4894259249965284e-06,2.9883097729342127e-09,1.4243618637843787e-06,2.8431528369127365e-10,6.6728688978993044e-06,1.782149321337812e-06,2.5186355749818033e-07,8.327092739162195e-15,8.122863040808559e-06,9.500804555131798e-12,1.2387101574210585e-07,1.373345767475991e-09
4.944743667264921e-09,0.06210963536780779,0.0,0.0014850518265685736,0.031075110263184432,0.31938605212316634,0.3504747327881659,0.20700371277248458,0.09202633827536241,0.0,3.389529876716943e-23,1.845454275346137e-08,3.233664479755995e-23,0.0,6.125443922302852e-32,2.6966946912975646e-06,5.73839079878535e-26,1.2159147099454747e-24,4.01864390808114e-41,3.305909386423177e-15,9.119670482978642e-21,1.0239374072863576e-65,8.712739730814215e-16,2.3941334631276753e-45,1.0705534401755947e-23,4.740555021875747e-44,1.7021031653005294e-08,1.378696126278726e-43,6.734580040799895e-08,1.2250734142460953e-05,1.4631991636648334e-05,1.0040896822987594e-05,2.5477237942030484e-07,1.4894444410897442e-06,2.9875822702979162e-09,1.4245834070884382e-06,2.8472411179399886e-10,6.679161973918077e-06,1.78416931693837e-06,2.516967628020375e-07,8.333236226567993e-15,8.128448120514451e-06,9.516623800673678e-12,1.241777109290668e-07,1.37518521650915e-09
4.948388238465323e-09,0.06210963536780779,0.0,0.0014850270562437344,0.031075110263184432,0.3193860401680584,0.3504747301852366,0.20700370688519693,0.0920263467596792,0.0,3.390633924563345e-23,1.8468144713567825e-08,3.243440098355671e-23,0.0,6.152156857988383e-32,2.7009029580755754e-06,5.754937031744218e-26,1.217707647172389e-24,4.027535718238181e-41,3.3106837204957404e-15,9.126391195154719e-21,1.0277162119153998e-65,8.729295732669957e-16,2.3994307238090053e-45,1.0736259908709042e-23,4.761228067032903e-44,1.7032576096398035e-08,1.382732748533804e-43,6.734435751870942e-08,1.225413397177545e-05,1.463650112353366e-05,1.004348615025366e-05,2.547680796408976e-07,1.4894628469762237e-06,2.9868556939304593e-09,1.4248044060397447e-06,2.8513321818102037e-10,6.685455062747625e-06,1.7861898522021158e-06,2.5153029708172634e-07,8.33937971856806e-15,8.134032496865005e-06,9.532455414774341e-12,1.2448490615420825e-07,1.3770257755818476e-09
4.952032809665725e-09,0.06210963536780779,0.0,0.0014850022985977015,0.031075110263184432,0.31938602821728407,0.35047472758586684,0.2070037009981103,0.09202635524421793,0.0,3.391736725371458e-23,1.848174667357331e-08,3.253241330624533e-23,0.0,6.17896617023645e-32,2.7051138170944207e-06,5.771518439981702e-26,1.2195019051467408e-24,4.0364406339738656e-41,3.3154613332806735e-15,9.133111905818646e-21,1.0315061643539912e-65,8.745880249394814e-16,2.4047357918361555e-45,1.0767050212410405e-23,4.781975695508964e-44,1.7044119145022485e-08,1.38677817617173e-43,6.734291571336113e-08,1.2257529568496656e-05,1.4641005696778516e-05,1.0046071918152376e-05,2.547637820859279e-07,1.489481142975524e-06,2.986130042228069e-09,1.4250248618911602e-06,2.8554260282003115e-10,6.691748163760361e-06,1.7882109259345234e-06,2.513641594596355e-07,8.345523215171189e-15,8.139616169593035e-06,9.54829949525354e-12,1.247926017886726e-07,1.3788674445430544e-09
4.9556773808661275e-09,0.06210963536780779,0.0,0.001484977553616213,0.031075110263184432,0.3193860162708382,0.3504747249900516,0.20700369511122452,0.09202636372897767,0.0,3.392838282796573e-23,1.8495348633477965e-08,3.263068235206512e-23,0.0,6.205872133776021e-32,2.7093272663258515e-06,5.788135071179274e-26,1.221297483868163e-24,4.0453586649362453e-41,3.3202422243647572e-15,9.139832614970433e-21,1.0353072892474806e-65,8.762493317854515e-16,2.4100486729562614e-45,1.079790539917565e-23,4.80279811990004e-44,1.705566079904757e-08,1.3908324217838166e-43,6.73414749902387e-08,1.2260920937896107e-05,1.4645505361727296e-05,1.0048654131355007e-05,2.5475948675291486e-07,1.489499329405941e-06,2.985405313586435e-09,1.4252447758928128e-06,2.85952265678728e-10,6.698041276330964e-06,1.7902325369433305e-06,2.511983490607623e-07,8.351666716386183e-15,8.145199138431367e-06,9.564155940837284e-12,1.251007982036885e-07,1.3807102232418013e-09
4.95932195206653e-09,0.06210963536780779,0.0,0.0014849528212850184,0.031075110263184432,0.31938600432871594,0.3504747223977865,0.2070036892245395,0.09202637221395749,0.0,3.393938600481553e-23,1.850895059328192e-08,3.272920870855915e-23,0.0,6.232875023908771e-32,2.7135433037420873e-06,5.804786973044447e-26,1.2230943833362881e-24,4.054289820773362e-41,3.32502639333462e-15,9.146553322610083e-21,1.0391196112775061e-65,8.779134974925349e-16,2.4153693729164557e-45,1.0828825555364188e-23,4.823695553245368e-44,1.7067201058642183e-08,1.3948954979697102e-43,6.734003534762931e-08,1.22643080852386e-05,1.4650000123723641e-05,1.0051232794526724e-05,2.5475519363937945e-07,1.4895174065845117e-06,2.9846815064062166e-09,1.425464149292101e-06,2.86362206724812e-10,6.704334399836335e-06,1.7922546840385317e-06,2.5103286501270227e-07,8.357810222221861e-15,8.15078140311281e-06,9.58002484530838e-12,1.2540949577017646e-07,1.3825541115271785e-09
4.962966523266932e-09,0.06210963536780779,0.0,0.0014849281015898775,0.031075110263184432,0.31938599239091203,0.35047471980906675,0.2070036833380552,0.0920263806991564,0.0,3.3950376820568845e-23,1.8522552552985327e-08,3.282799296437556e-23,0.0,6.259975116509809e-32,2.7177619273158265e-06,5.821474193310765e-26,1.2248926035507484e-24,4.063234111133253e-41,3.3298138397767296e-15,9.153274028737607e-21,1.0429431551620244e-65,8.795805257494136e-16,2.4206978974638662e-45,1.085981076737921e-23,4.844668209027912e-44,1.7078739923975193e-08,1.398967417337388e-43,6.733859678382287e-08,1.226769101578222e-05,1.465448998811081e-05,1.0053807912326593e-05,2.5475090274284437e-07,1.4895353748270187e-06,2.9839586190874694e-09,1.425682983333698e-06,2.8677242592598773e-10,6.710627533655618e-06,1.7942773660323803e-06,2.508677064456471e-07,8.363953732687056e-15,8.156362963370176e-06,9.595906111391991e-12,1.2571869485913527e-07,1.384399109248338e-09
4.966611094467334e-09,0.06210963536780779,0.0,0.001484903394516561,0.031075110263184432,0.31938598045742167,0.35047471722388773,0.20700367745177142,0.09202638918457355,0.0,3.3961355311407267e-23,1.853615451258831e-08,3.2927035709268873e-23,0.0,6.28717268802844e-32,2.721983135020248e-06,5.838196779737788e-26,1.2266921445111771e-24,4.0721915456639454e-41,3.3346045632773993e-15,9.159994733353007e-21,1.0467779456553344e-65,8.812504202458209e-16,2.4260342523456176e-45,1.0890861121667638e-23,4.865716301174921e-44,1.7090277395215464e-08,1.4030481925031558e-43,6.733715929711194e-08,1.2271069734778348e-05,1.4658974960231264e-05,1.0056379489407587e-05,2.5474661406083404e-07,1.4895532344479956e-06,2.9832366500353164e-09,1.4259012792595564e-06,2.8718292324996385e-10,6.716920677170166e-06,1.7963005817393862e-06,2.507028724923736e-07,8.370097247790599e-15,8.161943818936281e-06,9.611799828904857e-12,1.2602839584126362e-07,1.3862452162544903e-09
4.970255665667736e-09,0.06210963536780779,0.0,0.0014848787000508483,0.031075110263184432,0.3193859685282398,0.35047471464224467,0.2070036715656881,0.09202639767020791,0.0,3.397232151338967e-23,1.8549756472091013e-08,3.302633753410137e-23,0.0,6.314468015488895e-32,2.7262069248290216e-06,5.854954780111076e-26,1.2284930062172061e-24,4.0811621340134654e-41,3.3393985634227835e-15,9.166715436456294e-21,1.0506240075481068e-65,8.829231846725372e-16,2.4313784433088284e-45,1.0921976704720109e-23,4.886840044058525e-44,1.710181347253182e-08,1.4071378360916474e-43,6.733572288579177e-08,1.2274444247471656e-05,1.4663455045427027e-05,1.005894753041661e-05,2.5474232759087466e-07,1.4895709857607298e-06,2.982515597654214e-09,1.4261190383089112e-06,2.875936986644529e-10,6.723213829763539e-06,1.7983243299763146e-06,2.50538362288243e-07,8.376240767541347e-15,8.167523969543924e-06,9.627705904497978e-12,1.2633859908733043e-07,1.3880924323949058e-09
4.973900236868138e-09,0.06210963536780779,0.0,0.0014848540181785312,0.031075110263184432,0.31938595660336144,0.35047471206413316,0.20700366567980522,0.09202640615605862,0.0,3.3983275462452634e-23,1.8563358431493572e-08,3.3125899030844306e-23,0.0,6.341861376491083e-32,2.7304332947163087e-06,5.871748242242179e-26,1.2302951886684685e-24,4.0901458858298287e-41,3.344195839798881e-15,9.17343613804747e-21,1.0544813656674097e-65,8.84598822721388e-16,2.436730476100614e-45,1.0953157603070953e-23,4.90803965249629e-44,1.711334815609308e-08,1.4112363607358207e-43,6.733428754816017e-08,1.2277814559100127e-05,1.4667930249039307e-05,1.0061512039994475e-05,2.54738043330494e-07,1.489588629077269e-06,2.9817954603537746e-09,1.4263362617182873e-06,2.8800475213717125e-10,6.7295069908215e-06,1.8003486095621857e-06,2.5037417497118906e-07,8.382384291948156e-15,8.173103414925916e-06,9.643624424097634e-12,1.266493049678123e-07,1.3899407575189151e-09
4.97754480806854e-09,0.06210963536780779,0.0,0.001484829348885411,0.031075110263184432,0.3193859446827816,0.3504747094895484,0.20700365979412255,0.09202641464212474,0.0,3.399421719441094e-23,1.8576960390796122e-08,3.3225720792579336e-23,0.0,6.369353049211329e-32,2.734662242656774e-06,5.88857721396862e-26,1.2320986918645967e-24,4.099142810761045e-41,3.348996391991534e-15,9.180156838126545e-21,1.0583500448767337e-65,8.862773380852404e-16,2.4420903564680854e-45,1.0984403903298158e-23,4.929315341751808e-44,1.7124881446068032e-08,1.4153437790769598e-43,6.733285328251767e-08,1.228118067489508e-05,1.4672400576408803e-05,1.0064073022775935e-05,2.547337612772219e-07,1.4896061647084234e-06,2.9810762365428987e-09,1.4265529507215006e-06,2.8841608363583943e-10,6.735800159731996e-06,1.8023734193182715e-06,2.5021030968171676e-07,8.3885278210199e-15,8.178682154815055e-06,9.659555298202784e-12,1.269605138532484e-07,1.3917901914759078e-09
4.981189379268942e-09,0.06210963536780779,0.0,0.0014848046921572995,0.031075110263184432,0.31938593276649524,0.3504747069184858,0.20700365390864003,0.09202642312840532,0.0,3.400514674495814e-23,1.8590562349998808e-08,3.332580341349972e-23,0.0,6.396943312403134e-32,2.7388937666255882e-06,5.905441743153892e-26,1.233903515805224e-24,4.1081529184551177e-41,3.353800219586426e-15,9.186877536693524e-21,1.0622300700760217e-65,8.879587344580011e-16,2.4474580901583488e-45,1.1015715692023333e-23,4.950667327535265e-44,1.713641334262545e-08,1.41946010376467e-43,6.733142008716752e-08,1.228454260008115e-05,1.4676866032875367e-05,1.0066630483389692e-05,2.5472948142858975e-07,1.489623592963772e-06,2.9803579246357134e-09,1.4267691065496653e-06,2.888276931281815e-10,6.742093335885151e-06,1.804398758068095e-06,2.500467655628912e-07,8.394671354765462e-15,8.18426018894415e-06,9.675498608929261e-12,1.272722261138931e-07,1.3936407341153326e-09
4.984833950469344e-09,0.06210963536780779,0.0,0.0014847800479800197,0.031075110263184432,0.3193859208544974,0.3504747043509408,0.20700364802335763,0.09202643161489948,0.0,3.4016064149666986e-23,1.8604164309101756e-08,3.342614748891177e-23,0.0,6.424632445397901e-32,2.743127864598436e-06,5.922341877687433e-26,1.2357096604899826e-24,4.1171762185600447e-41,3.3586073221690855e-15,9.193598233748418e-21,1.0661214662016933e-65,8.896430155346127e-16,2.4528336829185064e-45,1.1047093055911697e-23,4.972095826004025e-44,1.7147943845934085e-08,1.4235853474568764e-43,6.732998796041553e-08,1.2287900339876315e-05,1.4681326623778304e-05,1.006918442645839e-05,2.547252037821307e-07,1.4896409141516658e-06,2.979640523045598e-09,1.4269847304311956e-06,2.8923958058192566e-10,6.748386518673255e-06,1.8064246246374301e-06,2.4988354176033647e-07,8.400814893193739e-15,8.189837517045994e-06,9.691454270541923e-12,1.2758444212005575e-07,1.3954923852866982e-09
4.9884785216697465e-09,0.06210963536780779,0.0,0.001484755416339404,0.031075110263184432,0.31938590894678326,0.3504747017869087,0.20700364213827516,0.09202644010160625,0.0,3.4026969443989945e-23,1.8617766268105105e-08,3.352675361523601e-23,0.0,6.452420728105693e-32,2.747364534551523e-06,5.939277665484614e-26,1.2375171259185052e-24,4.126212720723817e-41,3.3634176993248843e-15,9.200318929291228e-21,1.0700242582266712e-65,8.913301850110506e-16,2.4582171404956566e-45,1.1078536081672046e-23,4.9936010537632e-44,1.715947295616266e-08,1.4277195228198248e-43,6.732855690057026e-08,1.2291253899491917e-05,1.4685782354456016e-05,1.0071734856598621e-05,2.547209283353797e-07,1.4896581285792317e-06,2.978924030191221e-09,1.4271998235918124e-06,2.8965174596480387e-10,6.7546797074907566e-06,1.8084510178542986e-06,2.4972063742222387e-07,8.406958436313635e-15,8.195414138853389e-06,9.707422361430078e-12,1.2789716224176854e-07,1.3973451448395707e-09
4.992123092870149e-09,0.06210963536780779,0.0,0.0014847307972212956,0.031075110263184432,0.3193858970433478,0.3504746992263849,0.2070036362533926,0.09202644858852474,0.0,3.403786266325965e-23,1.8631368227009e-08,3.3627622390008647e-23,0.0,6.480308441015973e-32,2.751603774461578e-06,5.95624915448674e-26,1.2393259120904256e-24,4.1352624345944195e-41,3.368231350639035e-15,9.207039623321962e-21,1.0739384711604097e-65,8.930202465843218e-16,2.4636084686368922e-45,1.1110044856056713e-23,5.015183227866235e-44,1.7171000673479885e-08,1.4318626425280767e-43,6.732712690594287e-08,1.2294603284132644e-05,1.469023323024632e-05,1.0074281778420967e-05,2.547166550858735e-07,1.489675236552379e-06,2.978208444490477e-09,1.4274143872545472e-06,2.900641892445523e-10,6.760972901734249e-06,1.8104779365489691e-06,2.4955805169927095e-07,8.413101984134062e-15,8.20099005409913e-06,9.723402799538736e-12,1.282103868491109e-07,1.3991990126235756e-09
4.995767664070551e-09,0.06210963536780779,0.0,0.0014847061906115495,0.031075110263184432,0.319385885144186,0.3504746966693648,0.20700363036870978,0.09202645707565402,0.0,3.404874384268944e-23,1.8644970185813568e-08,3.372875441188275e-23,0.0,6.508295865198358e-32,2.755845582305862e-06,5.973256392661014e-26,1.2411360190053752e-24,4.144325369819827e-41,3.3730482756965955e-15,9.21376031584063e-21,1.07786413004892e-65,8.947132039524603e-16,2.4690076730893036e-45,1.1141619465861564e-23,5.036842565815476e-44,1.7182526998054455e-08,1.4360147192645103e-43,6.732569797484716e-08,1.2297948498996568e-05,1.4694679256486104e-05,1.0076825196529953e-05,2.547123840311506e-07,1.489692238375802e-06,2.977493764366597e-09,1.4276284226397459e-06,2.904769103889105e-10,6.767266100802462e-06,1.8125053795539563e-06,2.4939578374472974e-07,8.419245536663952e-15,8.206565262516006e-06,9.739395659618115e-12,1.2852411631189253e-07,1.4010539884883974e-09
4.999412235270953e-09,0.06210963536780779,0.0,0.0014846815964960286,0.031075110263184432,0.3193858732492929,0.3504746941158438,0.2070036244842266,0.09202646556299317,0.0,3.405961301737378e-23,1.8658572144518946e-08,3.383015028062971e-23,0.0,6.536383282303358e-32,2.760089956062176e-06,5.990299428000546e-26,1.2429474466629877e-24,4.1534015360480135e-41,3.377868474082466e-15,9.220481006847234e-21,1.0818012599747983e-65,8.96409060814526e-16,2.474414759599974e-45,1.1173259997925945e-23,5.058579285562755e-44,1.7194051930055035e-08,1.4401757657203166e-43,6.732427010559973e-08,1.2301289549275135e-05,1.4699120438511589e-05,1.0079365115524106e-05,2.5470811516875096e-07,1.4897091343529836e-06,2.9767799882420244e-09,1.4278419309650735e-06,2.908899093656224e-10,6.773559304096255e-06,1.81453334570402e-06,2.492338327143857e-07,8.425389093912241e-15,8.212139763836818e-06,9.755400863204305e-12,1.2883835099996321e-07,1.4029100722837782e-09
5.003056806471355e-09,0.06210963536780779,0.0,0.001484657014860609,0.031075110263184432,0.31938586135866354,0.3504746915658174,0.20700361859994304,0.09202647405054128,0.0,3.407047022228881e-23,1.867217410312527e-08,3.3931810597140395e-23,0.0,6.564570974563124e-32,2.764336893708862e-06,6.007378308524322e-26,1.2447601950628958e-24,4.1624909429269424e-41,3.38269194538139e-15,9.227201696341786e-21,1.0857498860572495e-65,8.981078208705988e-16,2.4798297339159855e-45,1.1204966539132668e-23,5.080393605509963e-44,1.720557546965027e-08,1.4443457945949996e-43,6.732284329651972e-08,1.230462644015319e-05,1.4703556781658054e-05,1.0081901539995933e-05,2.547038484962168e-07,1.4897259247862028e-06,2.976067114544576e-09,1.4280549134455185e-06,2.9130318614243547e-10,6.779852511018599e-06,1.816561833836161e-06,2.4907219776654615e-07,8.431532655887881e-15,8.217713557794353e-06,9.771418481499002e-12,1.2915309128291007e-07,1.4047672638595188e-09
5.006701377671757e-09,0.06210963536780779,0.0,0.0014846324456911763,0.031075110263184432,0.3193858494722931,0.35047468901928097,0.2070036127158589,0.09202648253829743,0.0,3.4081315492292785e-23,1.868577606163268e-08,3.4033735963426625e-23,0.0,6.592859224792202e-32,2.768586393224812e-06,6.024493082277205e-26,1.2465742642047327e-24,4.1715936001045736e-41,3.3875186891779534e-15,9.23392238432429e-21,1.0897100334521179e-65,8.998094878217793e-16,2.4852526017844144e-45,1.1236739176407978e-23,5.10228574450964e-44,1.721709761700878e-08,1.4485248185963738e-43,6.732141754592892e-08,1.2307959176808969e-05,1.4707988291260071e-05,1.008443447453193e-05,2.5469958401109174e-07,1.4897426099765341e-06,2.975355141701277e-09,1.4282673712933987e-06,2.9171674068710136e-10,6.786145720974576e-06,1.8185908427896213e-06,2.489108780620392e-07,8.437676222599833e-15,8.223286644121403e-06,9.787448439537377e-12,1.2946833753035307e-07,1.4066255630654782e-09
