Time (s),Volume (m^3),Ne,X(1),NH3(2),NH2OH(3),HNO3(4),CH3OH(5),H2O(6),N2(7),O2(8),NO2(9),NO(10),N2O(11),CO2(12),H2(13),CO(14),CH4(15),C2H6(16),CH2O(17),CH3(18),C3H8(19),H(20),C2H5(21),HCO(22),CH3CHO(23),OH(24),C2H4(25),H2OX(30),H3NOX(205),HX(26),HNO3X(208),CH4OX(211),H2NOX(204),HOX(29),HNOX(512),H2NO(88),NX(539),HNX(511),OX(27),H2NO3(231),CH3OX(210),CH2OX(659),CHOX(675),HNOH(93),H2NX(201),H3NX(202),HNO2(94),HONO(92),H2X(216),HNO(87),N2O2(378),NO3(95),H3NO3(626),HNO(549),NO(1009),S(567),H2NOX(203),H2N2X(602),CX(33),SX(1186),CHX(35),ONONO(331),SX(540)
7.796120579467839e-22,0.1081582643956193,0.0,0.002685569704943184,0.031075110263184432,0.31940968187635516,0.35048479213953926,0.20701222018021495,0.09201819554070596,1.5482953973687812e-112,2.7914524094447155e-50,2.5531588581453076e-16,4.376448272425414e-47,7.852982891537984e-79,3.028294469147488e-81,1.656921802488119e-33,8.975784561383309e-57,1.5789536834003758e-38,4.67351455777559e-59,2.9726266522209657e-34,5.573306951581044e-23,6.246841539972313e-96,2.9497627440606344e-19,1.3879330775671235e-60,1.3850719996318551e-52,1.9514013726642075e-88,2.5531594155674695e-16,3.362051702363999e-75,1.663155888752262e-17,5.684765248161587e-18,4.8961685873837566e-18,4.516198286391206e-18,3.740723507701089e-18,1.8191248796342325e-18,9.117892091519635e-19,2.2547439149706052e-29,1.8427904122653223e-17,7.626925749081309e-40,6.337277539119132e-29,1.901625043775654e-28,1.817807659856152e-17,1.7955472838222425e-18,6.617792017570905e-43,2.717610288829615e-51,4.5033774079676807e-20,1.2792696540074314e-18,7.7022336296135175e-19,2.060946849647914e-30,7.374209097478918e-32,8.361406912153917e-50,1.2549453466537957e-33,2.4086976033584676e-87,1.1496709850818536e-22,8.827133631901345e-32,3.0762708721227916e-37,2.1240982425015185e-56,1.537150511806258e-78,9.09562439757991e-19,1.5383100109228448e-67,4.893811449370736e-59,1.822795268377722e-76,1.5328340136256718e-51,4.2593987958547725e-77,2.038530614317373e-56
1.5599014504356588e-21,0.1081582643956193,0.0,0.0026855697049431413,0.031075110263184432,0.3194096818763551,0.350484792139539,0.20701222018021495,0.09201819554070595,4.956794715772098e-111,2.2354258950777522e-49,5.10853592555047e-16,3.50453588622537e-46,6.282419218025951e-78,9.702506167591273e-80,6.63200527553425e-33,7.186085587404471e-56,6.319929605656214e-38,3.742602033309347e-58,1.1898253497515589e-33,1.1151456046473623e-22,2.0019815831042975e-94,5.902088270696433e-19,1.1114721253104176e-59,1.1088997828180508e-51,6.252193783205693e-87,5.108537040879043e-16,5.385433830833994e-74,3.3277567425257527e-17,1.1374469475114883e-17,9.79659101464071e-18,9.036320289586185e-18,7.484696991860963e-18,3.63983023292744e-18,1.8243705893056295e-18,9.024851692569222e-29,3.687181858773067e-17,6.106178096775971e-39,2.536562557870067e-28,7.61145595179432e-28,3.63719464869565e-17,3.5926545565964674e-18,2.648841437558639e-42,2.1757406423155115e-50,9.010667395883487e-20,2.5596507499333506e-18,1.541115903321345e-18,8.24915838108865e-30,2.9516054133491454e-31,6.694521408127901e-49,5.023051868892571e-33,3.856190645188438e-86,2.3003408172124567e-22,3.5331538701753573e-31,1.2313100533271298e-36,1.700570144085893e-55,4.925994387601272e-77,1.819915116227065e-18,4.928669427740123e-66,7.836474203281876e-58,1.168069573643918e-74,1.227199193568246e-50,1.3649786013897835e-75,3.265444744650092e-55
3.120480235413409e-21,0.1081582643956193,0.0,0.0026855697049430554,0.03107511026318443,0.31940968187635504,0.3504847921395384,0.20701222018021495,0.09201819554070592,1.5865625957231805e-109,1.7892467456469306e-48,1.021929006036066e-15,2.8049802639385314e-45,5.026040596704028e-77,3.106717600827042e-78,2.6536659711014976e-32,5.751052911442024e-55,2.528795051215442e-37,2.9955985224538104e-57,4.760851218294378e-33,2.230775423625877e-22,6.4111328251702325e-93,1.1806739323967907e-18,8.896281856033699e-59,8.874568436015052e-51,2.0019364208131966e-85,1.021929229150192e-15,8.621618136502104e-73,6.656958447075815e-17,2.275387792730333e-17,1.9597435872040303e-17,1.8076564295336646e-17,1.497264395860669e-17,7.281240940300937e-18,3.6495333486059415e-18,3.61111621876771e-28,7.375964751790545e-17,4.886798269825284e-38,1.0149554257473328e-27,3.045573817810001e-27,7.275968626374583e-17,7.186869102144686e-18,1.0598815899249173e-41,1.7412537464156724e-49,1.802524737722312e-19,5.1204129417699895e-18,3.0829009835794676e-18,3.3007378550731425e-29,1.1810266297521172e-30,5.357776434017979e-48,2.0098750306160475e-32,6.171719699365865e-85,4.60168048660542e-22,1.4137217626737064e-30,4.926844110151707e-36,1.3609729651268424e-54,1.5774570754917657e-75,3.64062046920354e-18,1.578147315197398e-64,1.2543461294620709e-56,7.480386467021369e-73,9.821322520635008e-50,4.3710877181795505e-74,5.2277501920661e-54
6.241637805368909e-21,0.1081582643956193,0.0,0.002685569704942883,0.031075110263184425,0.31940968187635493,0.3504847921395373,0.20701222018021492,0.09201819554070585,5.077984937889186e-108,1.4317598968704943e-47,2.0440798329980496e-15,2.2445249627206314e-44,4.0211692622171225e-76,9.944562454369372e-77,1.0616391865487897e-31,4.6017168247534e-54,1.011682685730971e-36,2.3970857244860154e-56,1.9046504953314676e-32,4.462035061582902e-22,2.0523295132425816e-91,2.3616041430510364e-18,7.118827866370426e-58,7.101003107087335e-50,6.408172329905959e-84,2.04408027927466e-15,1.3798529473103853e-71,1.3315361844188276e-16,4.551269482480765e-17,3.919912559838226e-17,3.6157052304279553e-17,2.994853788580204e-17,1.456406235819625e-17,7.299858863178486e-18,1.4446816295692249e-27,1.4753530537833457e-16,3.910181091737401e-37,4.060482602477195e-27,1.2184278422148647e-26,1.4553516581732192e-16,1.43752981932402e-17,4.240216411818116e-41,1.3932675233786144e-48,3.605440736193446e-19,1.0241937325382476e-17,6.1664711422482564e-18,1.3205100731704229e-28,4.724875557391586e-30,4.287085065316023e-47,8.040808876519936e-32,9.876187518844006e-84,9.204359845918365e-22,5.6558076110224894e-30,1.9710584938687896e-35,1.0889851704824517e-53,5.0496848329286824e-74,7.282031175309798e-18,5.051628938679387e-63,2.007361895886532e-55,4.7889645926279935e-71,7.858549039833487e-49,1.3992532590017292e-72,8.366831986503389e-53
1.248395294527991e-20,0.1081582643956193,0.0,0.0026855697049425393,0.031075110263184415,0.3194096818763547,0.3504847921395351,0.20701222018021487,0.09201819554070571,1.6255779069548617e-106,1.1455529353419522e-46,4.088381486921799e-15,1.795836296807093e-43,3.2180132580277303e-75,3.1827506573508607e-75,4.246902377570065e-31,3.6817241470473445e-53,4.0470600968676886e-36,1.9179113718387092e-55,7.619222041508649e-32,8.924554337496938e-22,6.568681919297972e-90,4.723464564359331e-18,5.695783333740215e-57,5.68134188785347e-49,2.0509313294584158e-82,4.088382379523167e-15,2.208080002038991e-70,2.6632168590462516e-16,9.103032859232598e-17,7.840250509723723e-17,7.231802831193336e-17,5.990032571500836e-17,2.9129705206580184e-17,1.4600509876211266e-17,5.779196837666285e-27,2.95086621099511e-16,3.1284418959022586e-36,1.6243252304249222e-26,4.874108022689732e-26,2.9108612492446407e-16,2.87521563754275e-17,1.6962245243027795e-40,1.1147198032812087e-47,7.211272741948543e-19,2.0484986092364284e-17,1.2333611452196009e-17,5.282470185576061e-28,1.8901040416028827e-29,3.4300136646945027e-46,3.216585321280234e-31,1.580299848225546e-82,1.8409718646652352e-21,2.2625071695865361e-29,7.884875918736865e-35,8.712708873830122e-53,1.6161902691073205e-72,1.4564852588135547e-17,1.616770511111665e-61,3.2121048457732593e-54,3.065422293160935e-69,6.287434290378038e-48,4.478418819077022e-71,1.3388876847467333e-51
2.4968583225101908e-20,0.1081582643956193,0.0,0.0026855697049418515,0.031075110263184397,0.31940968187635427,0.35048479213953065,0.20701222018021478,0.09201819554070545,5.208800466496147e-105,9.16500358953002e-46,8.176984794768427e-15,1.4367555734343296e-42,2.577859941499277e-74,1.0185587255225814e-73,1.6988300882011748e-30,2.9455209626668564e-52,1.6188899118812685e-35,1.534426220299122e-54,3.0478128330549602e-31,1.784959288932494e-21,2.1021746314625502e-88,9.447185406975136e-18,4.556915100855136e-56,4.54528928468498e-48,6.563486197833306e-81,8.176986580018456e-15,3.5331802523261635e-69,5.326578189120832e-16,1.8206559601740155e-16,1.5680926427963144e-16,1.4463998028631282e-16,1.1980390127268343e-16,5.826099095372126e-17,2.9201811837827554e-17,2.311772803711675e-26,5.90189252543137e-16,2.5028723327646537e-35,6.497565310964614e-26,1.9497225389877068e-25,5.821880431387079e-16,5.750587273978725e-17,6.785173542543614e-40,8.918180993674391e-47,1.4422936788710066e-18,4.097108362535523e-17,2.4667892042532217e-17,2.1130740558692275e-27,7.560723814784092e-29,2.7441491956634627e-45,1.2866864854865269e-30,2.5285515222746735e-81,3.682043657655269e-21,9.050396941812846e-29,3.1540789190764552e-34,6.970498485655971e-52,5.172271576777699e-71,2.913049541623999e-17,5.174064474115862e-60,5.139626182602293e-53,1.9620246217568327e-67,5.0301832063147e-47,1.43322332611157e-69,2.142375964123323e-50
4.9937843784745904e-20,0.1081582643956193,0.0,0.002685569704940476,0.03107511026318436,0.3194096818763534,0.3504847921395218,0.20701222018021462,0.09201819554070492,1.6755507516090514e-103,7.332234921429124e-45,1.6354191410458204e-14,1.1494390744275621e-41,2.0733261787330102e-73,3.2595135545486947e-72,6.795458697107685e-30,2.3564756098996298e-51,6.475691396138974e-35,1.2275798265561906e-53,1.2191499369533064e-30,3.5699669992980694e-21,6.727273105124074e-87,1.8894627092203596e-17,3.645647457750287e-55,3.6363177430211555e-47,2.1003965398204053e-79,1.6354194981002147e-14,5.653290210975289e-68,1.0653300772548913e-15,3.6413613042770805e-16,3.1362278338315675e-16,2.8928388407135943e-16,2.3961105198508334e-16,1.1652356264949616e-16,5.840441550326307e-17,9.247279366830496e-26,1.180394515435481e-15,2.0023453950054474e-34,2.5990790039668048e-25,7.799048789167488e-25,1.1643918795670335e-15,1.1501330546844736e-16,2.7141241229932416e-39,7.134712883588004e-46,2.8846265023238392e-18,8.194327868744646e-17,4.933645310496743e-17,8.452468189804256e-27,3.0243510567845074e-28,2.1953746817057087e-44,5.1468506655659205e-30,4.045688293864376e-80,7.364187375008281e-21,3.6202324307293344e-28,1.2616574050917148e-33,5.57653193058528e-51,1.655198940288499e-69,5.826178108226063e-17,1.655764449286371e-58,8.223601491815236e-52,1.255744071688106e-65,4.024237261590974e-46,4.586521208378042e-68,3.427926089739708e-49
9.987636490403391e-20,0.1081582643956193,0.0,0.002685569704937724,0.031075110263184286,0.3194096818763516,0.35048479213950395,0.20701222018021426,0.09201819554070385,5.473306425121111e-102,5.865880758490612e-44,3.270860464182384e-14,9.195651064187728e-41,1.69398383018784e-72,1.0430644409896668e-70,2.7182112019461575e-29,1.8852075125423923e-50,2.5903029084129885e-34,9.82079401608814e-53,4.876649355713113e-30,7.139982420029118e-21,2.152777680493364e-85,3.7789510462647935e-17,2.9165641177307217e-54,2.9090887261191127e-46,6.721398472492324e-78,3.270861178294199e-14,9.045425786583958e-67,2.130674563252077e-15,7.282771974889426e-16,6.272498245451551e-16,5.785716909866029e-16,4.792253517980822e-16,2.330487068470172e-16,1.16809621802946e-16,3.698949386539267e-25,2.360805041240536e-15,1.6018953295475773e-33,1.039642178226308e-24,3.1196512190473924e-24,2.3287995524230367e-15,2.300281709255298e-16,1.0856602877845052e-38,5.707836056303964e-45,5.7692922056316186e-18,1.6388766879606624e-16,9.867357475688906e-17,3.381021669483997e-26,1.209752729078295e-27,1.7563219046777898e-43,2.0587612173821958e-29,6.472940994045756e-79,1.4728475335206092e-20,1.4481077032234134e-27,5.0466823092487484e-33,4.461279736222048e-50,5.296739052116174e-68,1.1652435245354896e-16,5.298548351165535e-57,1.3157899235635083e-50,8.036902846207774e-64,3.219420315626562e-45,1.467719625186738e-66,5.484781406442662e-48
1.997534071426099e-19,0.1081582643956193,0.0,0.002685569704932221,0.03107511026318414,0.31940968187634805,0.3504847921394683,0.20701222018021354,0.09201819554070172,1.894194088545405e-100,4.692741735628946e-43,6.541743110449941e-14,7.35657624563054e-40,1.4682212093686625e-71,3.337838388787945e-69,1.0872900686207849e-28,1.5081824014107489e-49,1.0361264333801899e-33,7.856697374799794e-52,1.9506696639059227e-29,1.4280013261490797e-20,6.888969037617784e-84,7.55792772034863e-17,2.333269754937294e-53,2.3272848018794904e-45,2.150868246114568e-76,6.541744538671147e-14,1.4472810419104588e-65,4.261363412492736e-15,1.4565593245738986e-15,1.2545039186889434e-15,1.1571473021976917e-15,9.58453944976876e-16,4.660989984659439e-16,2.336200302775593e-16,1.479587289870928e-24,4.721626092932118e-15,1.2815238719410992e-32,4.1585898713129926e-24,1.2478668094869595e-23,4.657614898132452e-15,4.600579018387441e-16,4.342660079600139e-38,4.566292835087657e-44,1.1538623837855644e-17,3.27776448951055e-16,1.9734781616893726e-16,1.3524155465292182e-25,4.839035529797933e-27,1.4050664338295181e-42,8.235086821990474e-29,1.0356049550650939e-77,2.9457053357568837e-20,5.79246027488589e-27,2.0186842723237075e-32,3.569046960577031e-49,1.6949646850004125e-66,2.3304949535311367e-16,1.695551812627528e-55,2.105267549378689e-49,5.1436452573874065e-62,2.575539257792484e-44,4.696753981429318e-65,8.775730055349066e-47
3.9950749161976186e-19,0.1081582643956193,0.0,0.002685569704921215,0.03107511026318385,0.31940968187634095,0.3504847921393971,0.20701222018021212,0.09201819554069746,7.888384939880152e-99,3.754208240117208e-42,1.3083508402962783e-13,5.885283164473818e-39,1.5362876909141532e-70,1.0681134402831506e-67,4.349171795769165e-28,1.2065614080401077e-48,4.14451627357469e-33,6.285382764705733e-51,7.80269849888156e-29,2.8560074944412503e-20,2.2044829657291764e-82,1.5115881068496175e-16,1.866623188278571e-52,1.8618333830535207e-44,6.882811611420954e-75,1.3083511259380965e-13,2.3156599999766237e-64,8.522740619959258e-15,2.913123550593759e-15,2.509012154255683e-15,2.3142985141422767e-15,1.916911105545649e-15,9.321995945993357e-16,4.672408307277779e-16,5.9183642881108764e-24,9.44326819664116e-15,1.0252221454202003e-31,1.663440184243441e-23,4.9914797310236474e-23,9.315245589540912e-15,9.201173636613694e-16,1.7370660550430988e-37,3.653040389650959e-43,2.3077288004737565e-17,6.555540090120291e-16,3.946962914258537e-16,5.40967594355912e-25,1.935619135144047e-26,1.1240567851928806e-41,3.294043159278065e-28,1.6567465823989392e-76,5.891421781016283e-20,2.316990002364119e-26,8.074766273006003e-32,2.855249228740477e-48,5.423847596537135e-65,4.660997817801956e-16,5.425791957221508e-54,3.368407926875915e-48,3.291919382887439e-60,2.0604180176770587e-43,1.5029685917069664e-63,1.4041232169521243e-45
7.990156605740658e-19,0.1081582643956193,0.0,0.0026855697048992033,0.031075110263183266,0.3194096818763267,0.35048479213925465,0.2070122201802093,0.09201819554068894,4.862792416817124e-97,3.0033725327872227e-41,2.616703898789936e-13,4.708235415062376e-38,2.386506858214933e-69,3.417971305824715e-66,1.7396712990287934e-27,9.652696097571991e-48,1.6578086174433973e-32,5.028316157728846e-50,3.121083368186497e-28,5.712019831024932e-20,7.054366088304026e-81,3.0231787764710766e-16,1.493301504359154e-51,1.4894689440869736e-43,2.202505062076485e-73,2.616704470062429e-13,3.7050642663928907e-63,1.7045493070833576e-14,5.8262518900332726e-15,5.018028814505802e-15,4.628600896121074e-15,3.833825323527944e-15,1.8644008384482675e-15,9.344823656321925e-16,2.3673487874365957e-23,1.8886552405362772e-14,8.201789427450802e-31,6.653769240659637e-23,1.9965942704745548e-22,1.8630506972316355e-14,1.840236287291407e-15,6.94825603130886e-37,2.9224299096013974e-42,4.615461994823701e-17,1.3111091281379627e-15,7.893932116709689e-16,2.1638731288673463e-24,7.742486391172994e-26,8.992470019377755e-41,1.3176189817861792e-27,2.650077348115681e-75,1.1782858034682484e-19,9.267971794274747e-26,3.229917535082842e-31,2.2842078736883354e-47,1.7355913310716264e-63,9.322003571461694e-16,1.736257619261863e-52,5.389363921054487e-47,2.106795917705743e-58,1.6483061138099486e-42,4.8095056251926245e-62,2.24660234931929e-44
1.5980319984826739e-18,0.1081582643956193,0.0,0.002685569704855179,0.031075110263182097,0.3194096818762982,0.3504847921389697,0.20701222018020363,0.0920181955406719,4.703845792144573e-95,2.402700402567824e-40,5.23341001574161e-13,3.7665919114928225e-37,5.805767659976588e-68,1.0937521757689242e-64,6.958692569252295e-27,7.722467428292727e-47,6.631238685806097e-32,4.022656904570861e-49,1.2484341409841223e-27,1.1424044504189653e-19,2.2574004439348996e-79,6.046360115681791e-16,1.1946423849816376e-50,1.1915760839607744e-42,7.048024948705773e-72,5.233411158240571e-13,5.928109439617201e-62,3.40909901163509e-14,1.1652508118511512e-14,1.0036062891472478e-14,9.257205492437193e-15,7.667653346871569e-15,3.728803532474693e-15,1.868965171457019e-15,9.469401665871254e-23,3.7773120828020105e-14,6.561436563701974e-30,2.6615094227679496e-22,7.986380873613064e-22,3.7261029737701346e-14,3.6804741344906314e-15,2.7792939700652044e-36,2.337937472487501e-41,9.230929827417937e-17,2.622219362405761e-15,1.5787869310863484e-15,8.655498017978753e-24,3.096996529898293e-25,7.1939842071453536e-40,5.270479619110157e-27,2.64728859729843e-75,2.356574399460451e-19,3.707191074663376e-25,1.2919733705165714e-30,1.8273758177608273e-46,5.553613421493085e-62,1.864401517925358e-15,5.556031135196992e-51,8.622686790386576e-46,1.3483042632987985e-56,1.318598139607396e-41,1.5390392121604697e-60,3.594568230703159e-43
3.19606467429989e-18,0.1081582643956193,0.0,0.002685569704767131,0.031075110263179762,0.31940968187624125,0.35048479213839984,0.20701222018019227,0.0920181955406378,5.946996183311812e-93,1.9221612726833854e-39,1.0466822249502395e-12,3.0132750026461933e-36,1.8395367021413952e-66,3.500009329667669e-63,2.783480271683679e-26,6.178463949816999e-46,2.652496317531667e-31,3.218127115009818e-48,4.9937381512144354e-27,2.284809385050852e-19,7.223686693661371e-78,1.2092722793974408e-15,9.557143805811314e-50,9.532612924577175e-42,2.255369508892423e-70,1.046682453431476e-12,9.484980394858176e-61,6.818195278248926e-14,2.3305018773865115e-14,2.0072134071270693e-14,1.8514414014503563e-14,1.533530774307531e-14,7.457609745841525e-15,3.737929727171376e-15,3.787762266954767e-22,7.554625769419116e-14,5.249151445457564e-29,1.0646041350292333e-21,3.1945523362549336e-21,7.452207526780774e-14,7.360949828645676e-15,1.1117152293383383e-35,1.8703458587747458e-40,1.846187126818463e-16,5.244439815005002e-15,3.157573885617857e-15,3.462200307388371e-23,1.238799009292217e-24,5.755193676762084e-39,2.1081927906882168e-26,2.6417247483443424e-75,4.713156972480705e-19,1.4828769012469845e-24,5.167939405488386e-30,1.461914257796811e-45,1.7769741063730575e-60,3.728803879672708e-15,1.777931075052531e-49,1.37953951955028e-44,8.628589340605877e-55,1.054807218215871e-40,4.924898497069831e-59,5.751313582813821e-42
6.392130025934322e-18,0.1081582643956193,0.0,0.002685569704591035,0.03107511026317509,0.3194096818761273,0.35048479213726014,0.20701222018016957,0.0920181955405696,7.609073865313056e-91,1.5377293985480005e-38,2.093364671645371e-12,2.410620658176379e-35,5.884691315704832e-65,1.1200034887615577e-61,1.1133941729559787e-25,4.9435524220672935e-45,1.0609986956565308e-30,2.5745023285448687e-47,1.997495577828176e-26,4.569619254310395e-19,2.3115805856508976e-76,2.41854481500444e-15,7.645716934998711e-49,7.626092901817993e-41,7.217185670839934e-69,2.0933651285334757e-12,1.51759728673714e-59,1.3636375241541276e-13,4.661003287816307e-14,4.014428853431933e-14,3.702882837637322e-14,3.067060993355162e-14,1.4915225473829005e-14,7.475854614864587e-15,1.5151054648081569e-21,1.5109253150995891e-13,4.199322331439095e-28,4.258417436925913e-21,1.2778203146378069e-20,1.4904416632536616e-13,1.4721901215982162e-14,4.446927211853541e-35,1.4962957911109214e-39,3.6923777252037585e-16,1.0488880656457402e-14,6.315145857485121e-15,1.3848803427505253e-22,4.9551968530105234e-24,4.6041623208569275e-38,8.432774686047437e-26,2.6308897829316314e-75,9.4263436426646e-19,5.931508547677798e-24,2.0672115152431047e-29,1.1695525214223812e-44,5.685145478207145e-59,7.457608763923373e-15,5.689381416340387e-48,2.2070100598274295e-43,5.521670143580143e-53,8.437462159587954e-40,1.575948583908309e-57,9.202108010600526e-41
1.2784260729203187e-17,0.1081582643956193,0.0,0.0026855697042388435,0.031075110263165742,0.31940968187589935,0.3504847921349807,0.2070122201801242,0.09201819554043322,9.739501716822981e-89,1.2301836712382913e-37,4.186729564807531e-12,1.928496895650404e-34,1.8830851386551923e-63,3.584012766159232e-60,4.453592144306138e-25,3.9560908574835597e-44,4.2439951199298354e-30,2.059602117443712e-46,7.989982945091694e-26,9.139238992812566e-19,7.397059223891616e-75,4.837089886012339e-15,6.11657430408441e-48,6.1008767239162545e-40,2.309500446661749e-67,4.186730478286123e-12,2.4281559984018958e-58,2.727268488857007e-13,9.322003226113978e-14,8.028864587416759e-14,7.405764637106333e-14,6.134118790680228e-14,2.9830470134802276e-14,1.4951687495354405e-14,6.060424878522227e-21,3.0218507947519684e-13,3.359458810817882e-27,1.7033672861030773e-20,5.111275081026114e-20,2.9808834842986554e-13,2.94438039867607e-14,1.7789631398229685e-34,1.197151746722749e-38,7.384768162907509e-16,2.0977762084372594e-14,1.2630282052446558e-14,5.539521808638685e-22,1.9820789213131452e-23,3.683340576528489e-37,3.3731118888412315e-25,2.640762336175764e-75,1.8852803079605935e-18,2.3726036075502728e-23,8.269130113965669e-29,9.356755413631258e-44,1.8184961879458705e-57,1.4915219175449134e-14,1.820602495667583e-46,3.530643610159269e-42,3.533300730569896e-51,6.748854038199327e-39,5.042911620709802e-56,1.4723386637412494e-39
1.917639143247205e-17,0.1081582643956193,0.0,0.0026855697038866526,0.031075110263156396,0.3194096818756714,0.35048479213270123,0.2070122201800788,0.09201819554029685,6.1988389178402e-88,3.6521079028452135e-37,6.280094457741589e-12,5.684359894337839e-34,8.327950459136727e-63,1.6766812401775525e-59,9.46390900674204e-25,1.1314327567837176e-43,9.018489840690301e-30,6.114444000978471e-46,1.6978714153412657e-25,1.3708858731297821e-18,3.538886180955924e-74,7.25563495681414e-15,1.8158580603138986e-47,1.7444698299636468e-39,1.0804359039353503e-66,6.280095827587418e-12,9.238753169756355e-58,4.09089442562281e-13,1.3983000281851512e-13,1.2043305162770814e-13,1.1108645363670737e-13,9.201173947237367e-14,4.474572800075702e-14,2.2427503480992573e-14,1.287840689468203e-20,4.532776277741373e-13,9.605953808652679e-27,3.619655826592318e-20,1.0861450136484807e-19,4.471325305237474e-13,4.416570675364481e-14,3.780798514294338e-34,3.423431851335894e-38,1.1077167841549741e-15,3.146664325729267e-14,1.8945410498645002e-14,1.1771484114688547e-21,4.211917839441555e-23,1.060610506176901e-36,7.167865506186058e-25,2.6403308522263984e-70,2.827934861312062e-18,5.0417827837814255e-23,1.757237821815277e-28,2.675509111923223e-43,8.661293295919415e-57,2.2372830229999896e-14,8.517184424371561e-46,1.2994491009975756e-41,1.970372257282773e-50,1.9296444746948833e-38,2.4022443222540792e-55,5.6132929455714854e-39
2.5568522135740916e-17,0.1081582643956193,0.0,0.002685569703534462,0.03107511026314705,0.3194096818754435,0.3504847921304218,0.20701222018003343,0.09201819554016047,2.838182426157737e-87,7.957751058221066e-37,8.373459350447544e-12,1.23115031206147e-33,2.845462158336569e-62,5.409096083418806e-59,1.6144357971638282e-24,2.387072768168256e-43,1.5384482857958508e-29,1.3323051921210608e-45,2.8963689201998425e-25,1.8278478469766157e-18,1.1712492786421183e-73,9.674180027409841e-15,3.956659217935649e-47,3.679592963160924e-39,3.4855651007806037e-66,8.373461176437362e-12,2.4647283977288535e-57,5.454515334470101e-13,1.8643994455030702e-13,1.6057750579488358e-13,1.481152501733084e-13,1.2268226463028856e-13,5.966099907167622e-14,2.9903302571824826e-14,2.196905317868823e-20,6.043701764067803e-13,2.026174089455747e-26,6.174707479976529e-20,1.8528341162601858e-19,5.961767126070119e-13,5.88876095166345e-14,6.450797585746177e-34,7.221910462682733e-38,1.4769576761135808e-15,4.195552417521221e-14,2.5260531196090497e-14,2.00807672591837e-21,7.185036454535725e-23,2.251136307018179e-36,1.2227539476581431e-24,6.283399678959395e-70,3.770598024320882e-18,8.60068838341389e-23,2.997720188392358e-28,5.643550470969242e-43,2.8524559633149533e-56,2.9830441927576245e-14,2.7477055600462627e-45,3.2956258639409617e-41,7.429340769769464e-50,4.070132675682353e-38,7.912337661348604e-55,1.5102986364252052e-38
3.8352783542278645e-17,0.1081582643956193,0.0,0.002685569702830082,0.031075110263128355,0.3194096818749877,0.3504847921258629,0.20701222017994264,0.09201819553988771,3.760685059654035e-86,2.3098896912766125e-36,1.2560189135324114e-11,3.535029866128322e-33,1.7493114504730397e-61,2.9774209128662835e-58,3.342500546032076e-24,6.5232000526560884e-43,3.1851617955812836e-29,3.867271048546757e-45,5.996564014631224e-25,2.7417717946663127e-18,6.83386562814959e-73,1.4511270168117544e-14,1.1484961353364933e-46,1.005011466020227e-38,1.918618982095521e-65,1.2560191873077952e-11,9.734782542463593e-57,8.181745352005324e-13,2.796597603620671e-13,2.4086652775289144e-13,2.2217281806611322e-13,1.8402325296903603e-13,8.949157220470504e-14,4.4854861102555157e-14,4.548415480590447e-20,9.065552744552456e-13,5.534110817620791e-26,1.2783949061794772e-19,3.8360524866807737e-19,8.94265076748622e-13,8.833141503347392e-14,1.336242114198392e-33,1.97317828273885e-37,2.2154416288253897e-15,6.293328541256304e-14,3.7890754405164413e-14,4.1574678367782545e-21,1.4875705672728518e-22,6.223611764129925e-36,2.5315581659987167e-24,8.799782687175419e-70,5.655944556677234e-18,1.7806633025221183e-22,6.206701661396889e-28,1.5414930749092746e-42,1.6464431054721602e-55,4.474566683187242e-14,1.5124658419136712e-44,1.1525551886113994e-40,5.397008583870795e-49,1.111793993416987e-37,4.567852647425864e-54,6.108668491844168e-38
5.1137044948816374e-17,0.1081582643956193,0.0,0.002685569702125705,0.031075110263109662,0.3194096818745319,0.35048479212130407,0.20701222017985185,0.09201819553961496,1.7328349809477807e-85,5.051468286807517e-36,1.674691891936187e-11,7.672516031469622e-33,5.872333835566096e-61,9.555340102358985e-58,5.6847455621373256e-24,1.3655102143434042e-42,5.417125990906622e-29,8.45728569920632e-45,1.019858483158804e-24,3.655695742349789e-18,2.2737097496391685e-72,1.9348360308067355e-14,2.511631540430582e-46,2.102821114453717e-38,6.157361499809901e-65,1.6746922568058758e-11,2.6103614998357582e-56,1.0908956880244956e-12,3.728794701720246e-13,3.211557277446179e-13,2.962303465044263e-13,2.45364144197601e-13,1.1932219389695703e-13,5.98063575054346e-14,7.735666733927625e-20,1.2087403737308539e-12,1.1579212734163898e-25,2.1742151387631273e-19,6.5241120968962065e-19,1.192353440851188e-12,1.1777522053599222e-13,2.2740460148585403e-33,4.130113229932046e-37,2.9539289797662613e-15,8.391104571213915e-14,5.052094911939469e-14,7.070763907605162e-21,2.5299679556049364e-22,1.31420892957866e-35,4.3055196791207815e-24,1.564196798916771e-69,7.541322749814358e-18,3.0284419052617454e-22,1.0556486630300673e-27,3.2254445367100163e-42,5.442430666511031e-55,5.966089410080784e-14,4.853906208560313e-44,2.880203302289865e-40,1.984584285964832e-48,2.3266585599663654e-37,1.5101975920061435e-53,1.6546717042786537e-37
