Time (s),Volume (m^3),Ne,X(1),NH3(2),NH2OH(3),HNO3(4),CH3OH(5),H2O(6),N2(7),O2(8),NO2(9),NO(10),N2O(11),CO2(12),H2(13),CO(14),CH4(15),C2H6(16),CH2O(17),CH3(18),C3H8(19),H(20),C2H5(21),HCO(22),CH3CHO(23),OH(24),C2H4(25),H2OX(30),H3NOX(205),HX(26),HNO3X(208),CH4OX(211),H2NOX(204),HOX(29),HNOX(512),H2NO(88),NX(539),HNX(511),OX(27),H2NO3(231),CH3OX(210),CH2OX(659),CHOX(675),HNOH(93),H2NX(201),H3NX(202),HNO2(94),HONO(92),H2X(216),HNO(87),N2O2(378),NO3(95),H3NO3(626)
6.677694056474848e-12,0.1547348997255798,0.0,0.0038417977409272237,0.031075100565989163,0.31702373260530037,0.3480229429296189,0.2070121797024004,0.09201817134967254,3.745117543666339e-35,3.6333061360924396e-16,9.690645847708846e-05,9.663087751400803e-11,2.1549123026546795e-25,6.426686370278488e-24,1.9649369092016935e-09,7.288368976875236e-20,2.0502901199326984e-14,1.0478912520682278e-22,5.501402449122506e-12,3.773840697091219e-09,8.341386906746583e-35,2.1615681555069904e-05,1.4404151577394704e-22,3.3359036047891336e-16,1.281258444724566e-29,9.691533586085333e-05,4.688051370271135e-27,3.708690667542043e-08,1.1111199530098638e-08,1.0926380156801591e-07,2.1165702249081463e-08,1.8310059900689955e-08,1.0760181458893767e-08,5.381335489661497e-09,3.7971684685158225e-09,0.002371884216501269,2.4920203735022575e-09,1.5950794624879987e-08,9.795968982189383e-09,0.002364357829983253,1.838836099398204e-08,1.6986283531871024e-15,2.90071936404299e-14,1.4014847597001088e-05,5.270981989436797e-09,1.0447454324608229e-09,1.6701087776380397e-08,1.4071277584741715e-09,4.825942042738056e-16,9.383997979744432e-09,1.1493656601425274e-27,4.0491744402090524e-07,1.407265294659728e-07
6.711573643452787e-12,0.1547348997255798,0.0,0.003841796627278375,0.031075100518853573,0.3170117148640668,0.34801054142803467,0.20701217955517634,0.09201817147451347,3.918535249321524e-35,3.6888990660152227e-16,9.739630425173523e-05,9.857086187325822e-11,2.2320078844382275e-25,6.591139893731998e-24,1.9852027517539374e-09,7.435433082165785e-20,2.071340180629869e-14,1.0639218600154207e-22,5.557358522785501e-12,3.792987342751029e-09,8.555145046993902e-35,2.1724924086120596e-05,1.4624502692390602e-22,3.3868515597368073e-16,1.3140651167793308e-29,9.740525108960391e-05,4.786299248918644e-27,3.709597339591102e-08,1.111259752229036e-08,1.0994027399732398e-07,2.12025979856539e-08,1.8344821637459856e-08,1.0765248110951695e-08,5.393414537783314e-09,3.819336279243375e-09,0.002383830749670449,2.523163081224651e-09,1.605632470882934e-08,9.877951527569646e-09,0.0023762653207252157,1.8481619991108822e-08,1.7200569905506458e-15,2.954077300568627e-14,1.4085789876826614e-05,5.2743630086084195e-09,1.0451902391814841e-09,1.6870003960787407e-08,1.4230160641785808e-09,4.900190995264192e-16,9.525901565282952e-09,1.1960944923874625e-27,4.074012751953824e-07,1.4218601118863677e-07
6.745453230430726e-12,0.1547348997255798,0.0,0.0038417955141498237,0.031075100471726163,0.3169996979998696,0.3479981408164339,0.2070121794082539,0.0920181716002663,4.0990465667709845e-35,3.7450563081330854e-16,9.788613179323457e-05,1.0053976862764596e-10,2.3114512389043527e-25,6.758940441108576e-24,2.0055753694328542e-09,7.58471035336475e-20,2.0924996860505963e-14,1.0801151301575592e-22,5.6135976409431515e-12,3.812133987302374e-09,8.773263125903636e-35,2.1834162335409747e-05,1.4847089638454257e-22,3.4383147705128935e-16,1.3475401049380793e-29,9.789514832279813e-05,4.88610670435376e-27,3.7104833286812586e-08,1.1113953408645994e-08,1.1061713987063677e-07,2.1239145285307467e-08,1.8379281802456365e-08,1.0770191067969612e-08,5.405398011219315e-09,3.841449461472434e-09,0.0023957764067208944,2.5545016397901497e-09,1.6161802625295034e-08,9.960117000286923e-09,0.0023881719270212455,1.8574878630456512e-08,1.7416264652678677e-15,3.008106446709159e-14,1.415672993625904e-05,5.277677277891431e-09,1.0456346360227134e-09,1.703976016026534e-08,1.43900853162644e-09,4.975201977388248e-16,9.669215283572226e-09,1.2444737577188433e-27,4.098893995473837e-07,1.436532990729994e-07
6.779332817408665e-12,0.1547348997255798,0.0,0.0038417944015324682,0.031075100424606938,0.31698768201261807,0.3479857410947205,0.20701217926163043,0.09201817172692649,4.2869037056939983e-35,3.8017807138650873e-16,9.837594110273451e-05,1.0253788038373907e-10,2.39330146861738e-25,6.930138769909669e-24,2.0260548046672123e-09,7.736222857453254e-20,2.1137686653535375e-14,1.0964718835956672e-22,5.670119802251653e-12,3.8312806307449855e-09,8.995807501229903e-35,2.1943396303165556e-05,1.507192370074864e-22,3.49029581226683e-16,1.381693559934641e-29,9.83850275614589e-05,4.9874907399403256e-27,3.71134910628136e-08,1.1115268282728002e-08,1.1129439532558679e-07,2.127534736054222e-08,1.8413443011471906e-08,1.077501298334983e-08,5.41728681180567e-09,3.86350779967155e-09,0.002407721187735864,2.586035811836729e-09,1.6267226913798614e-08,1.0042463950308124e-08,0.0024000776489593997,1.8668136911927065e-08,1.763336771911581e-15,3.062811201512087e-14,1.4227667772723652e-05,5.280925922859055e-09,1.04607863594363e-09,1.721035622708807e-08,1.455105397278276e-09,5.050978972540997e-16,9.813945843915798e-09,1.294553013880213e-27,4.1238181643917236e-07,1.4512839728332385e-07
6.813212404386603e-12,0.1547348997255798,0.0,0.0038417932894173564,0.03107510037749589,0.3169756669022217,0.34797334226279864,0.20701217911530342,0.09201817185448963,4.482366505351237e-35,3.8590751346469036e-16,9.886573218138285e-05,1.0456548105561222e-10,2.4776188542560357e-25,7.104786146351202e-24,2.046641099881584e-09,7.889992770411902e-20,2.1351471476942084e-14,1.112992941430697e-22,5.72692500536693e-12,3.850427273078598e-09,9.222845200624158e-35,2.2052625989616217e-05,1.5299016164423694e-22,3.542797259890836e-16,1.416535734555317e-29,9.887488880660922e-05,5.0904684629512054e-27,3.71219513311196e-08,1.1116543209679033e-08,1.1197203656082727e-07,2.1311207394245008e-08,1.8447307857609654e-08,1.0779716457222244e-08,5.429081835254633e-09,3.885511087354666e-09,0.0024196650927986057,2.6177653576129654e-09,1.6372596143056232e-08,1.012499094127575e-08,0.0024119824866277264,1.8761394835421977e-08,1.785187904429232e-15,3.118195963877448e-14,1.4298603383703222e-05,5.284110050486909e-09,1.0465222512764883e-09,1.738179201355223e-08,1.4713068975533147e-09,5.127525965651615e-16,9.960099951749514e-09,1.3463830463298048e-27,4.1487852523310465e-07,1.4661130998287887e-07
6.847091991364542e-12,0.1547348997255798,0.0,0.0038417921777956963,0.03107510033039301,0.31696365266858983,0.3479609443205721,0.2070121789692703,0.09201817198295144,4.6857026252429177e-35,3.916942421930651e-16,9.935550503032735e-05,1.0662285586389129e-10,2.564464871953377e-25,7.282934347862959e-24,2.067334297496324e-09,8.046042377214128e-20,2.156635162224982e-14,1.1296791247635244e-22,5.784013248944631e-12,3.869573914302944e-09,9.454443924999262e-35,2.216185139498988e-05,1.5528378314616366e-22,3.595821688019948e-16,1.4520769841450553e-29,9.936473205927216e-05,5.195057084749355e-27,3.7130218593903774e-08,1.11177792269617e-08,1.126500598349167e-07,2.1346728539962396e-08,1.8480878911480315e-08,1.0784304037390149e-08,5.440783971109034e-09,3.907459126884308e-09,0.002431608121992358,2.6496900350409178e-09,1.6477908910460158e-08,1.0207696550414435e-08,0.0024238864401142633,1.885465240084229e-08,1.807179856165934e-15,3.1742651325386785e-14,1.4369536766736859e-05,5.28723074944528e-09,1.0469654937561375e-09,1.7554067371977094e-08,1.4876132688294903e-09,5.204846943147946e-16,1.0107684308642337e-08,1.4000158922397689e-27,4.173795252916294e-07,1.4810204133393906e-07
6.880971578342481e-12,0.1547348997255798,0.0,0.0038417910666588414,0.03107510028329829,0.3169516393116317,0.3479485472679451,0.2070121788235284,0.09201817211230769,4.897187739534633e-35,3.9753854271846907e-16,9.984525965071565e-05,1.08710291334798e-10,2.6539022108014306e-25,7.464635665587436e-24,2.088134439927547e-09,8.204394071819539e-20,2.1782327380950912e-14,1.1465312546949522e-22,5.841384531640124e-12,3.888720554417758e-09,9.690672051893571e-35,2.2271072519514683e-05,1.5760021436450547e-22,3.6493716710320473e-16,1.4883277671135532e-29,9.985455732047079e-05,5.301273920968872e-27,3.7138297250701506e-08,1.1118977345078982e-08,1.1332846146522541e-07,2.138191392217115e-08,1.8514158721397275e-08,1.0788778220263776e-08,5.452394102699828e-09,3.92935172927836e-09,0.002443550275400353,2.6818095997777624e-09,1.658316384156893e-08,1.029057936843685e-08,0.002435789509507036,1.8947909608088605e-08,1.8293126198868036e-15,3.2310231060441904e-14,1.444046791941884e-05,5.290289090387411e-09,1.0474083745481914e-09,1.7727182154704687e-08,1.5040247474434492e-09,5.28294589295676e-16,1.0256705612297149e-08,1.4555048648393031e-27,4.198848159772879e-07,1.4960059549778523e-07
6.91485116532042e-12,0.1547348997255798,0.0,0.003841789955998296,0.031075100236211725,0.316939626831257,0.34793615110482184,0.2070121786780754,0.09201817224255432,5.117105735305679e-35,4.0344070018934563e-16,0.00010033499604369523,1.1082807529919468e-10,2.7459947905212283e-25,7.649942906878154e-24,2.109041569587103e-09,8.365070357167289e-20,2.1999399044506303e-14,1.1635501523257082e-22,5.89903885210851e-12,3.9078671934227735e-09,9.93159863883499e-35,2.238028936341874e-05,1.599395681503707e-22,3.7034497830478945e-16,1.5252986454413086e-29,0.0001003443645912283,5.409136391696007e-27,3.7146191600750255e-08,1.112013854827596e-08,1.140072378268634e-07,2.1416766636546213e-08,1.8547149813569983e-08,1.07931414517815e-08,5.463913107106613e-09,3.951188714020436e-09,0.0024554915531058126,2.7141238052762324e-09,1.6688359589605935e-08,1.0373637999448938e-08,0.002447691694894061,1.904116645706109e-08,1.8515861877986336e-15,3.2884742827396204e-14,1.4511396839397523e-05,5.29328612623384e-09,1.0478509042759693e-09,1.7901136214099704e-08,1.520541569690559e-09,5.361826804503967e-16,1.0407170556551597e-08,1.5129045781048079e-27,4.2239439665271493e-07,1.5110697663470436e-07
6.9487307522983585e-12,0.1547348997255798,0.0,0.0038417888458057063,0.03107510018913332,0.31692761522737517,0.34792375583110646,0.2070121785329086,0.09201817237368733,5.345748914675225e-35,4.094009997557264e-16,0.00010082471421041352,1.1297649689162978e-10,2.8408077792989386e-25,7.838909397797383e-24,2.130055728882561e-09,8.52809384516941e-20,2.2217566904345543e-14,1.1807366387564475e-22,5.956976209004598e-12,3.927013831317722e-09,1.0177293426705047e-34,2.2489501926930155e-05,1.6230195735473692e-22,3.758058597931162e-16,1.5630002851855946e-29,0.00010083415387256788,5.518662021650139e-27,3.7153905845276336e-08,1.1121263795223193e-08,1.1468638535162964e-07,2.145128975022621e-08,1.857985469229566e-08,1.0797396128318697e-08,5.475341855121074e-09,3.97296990887374e-09,0.002467431955191949,2.7466324028438622e-09,1.6793494834966353e-08,1.0456871060854621e-08,0.0024595929963633434,1.913442294765949e-08,1.8740005515708978e-15,3.346623060750759e-14,1.4582323524374256e-05,5.296222892452819e-09,1.0482930930462535e-09,1.8075929402549556e-08,1.5371639718249145e-09,5.441493668714835e-16,1.0559085831378966e-08,1.5722709718001956e-27,4.2490826668063737e-07,1.5262118890398993e-07
6.982610339276297e-12,0.1547348997255798,0.0,0.0038417877360728612,0.03107510014206307,0.3169156044998954,0.34791136144670304,0.20701217838802563,0.09201817250570277,5.583418200862181e-35,4.154197265692135e-16,0.00010131441415201779,1.1515584654938342e-10,2.9384076117887616e-25,8.031588985613366e-24,2.1511769602171842e-09,8.693487256704181e-20,2.243683125186679e-14,1.1980915350877498e-22,6.015196600982926e-12,3.946160468102338e-09,1.0427826843102942e-34,2.2598710210276985e-05,1.646874948284507e-22,3.813200689288462e-16,1.601443456986385e-29,0.0001013239251655128,5.6298684403647246e-27,3.716144408972932e-08,1.112235401968232e-08,1.1536590052698148e-07,2.148548630207647e-08,1.861227584014941e-08,1.080154459758424e-08,5.486681211213261e-09,3.994695149698418e-09,0.0024793714817419664,2.779335141701057e-09,1.6898568284732295e-08,1.0540277183259904e-08,0.0024714934140028805,1.9227679079783117e-08,1.896555702356127e-15,3.405473837967117e-14,1.4653247972102282e-05,5.299100407336837e-09,1.0487349504739107e-09,1.825156157246433e-08,1.5538921900593437e-09,5.521950478014177e-16,1.0712458122889048e-08,1.633661336870497e-27,4.274264254238751e-07,1.5414323646394212e-07
7.016489926254236e-12,0.1547348997255798,0.0,0.0038417866267916904,0.03107510009500096,0.3169035946487276,0.347898967951516,0.20701217824342402,0.09201817263859688,5.830423348235107e-35,4.2149716578296137e-16,0.00010180409586965518,1.1736641601151322e-10,3.038862007283289e-25,8.228036041296966e-24,2.1724053059899106e-09,8.861273421609473e-20,2.2657192378436836e-14,1.2156156624201215e-22,6.073700026697743e-12,3.965307103776355e-09,1.0683270005709607e-34,2.270791421368727e-05,1.6709629342222736e-22,3.8688786304693783e-16,1.6406390365721996e-29,0.00010181367847108636,5.742773382368207e-27,3.7168810345965643e-08,1.1123410131154318e-08,1.1604577989502454e-07,2.1519359302949712e-08,1.864441571817265e-08,1.0805589159504702e-08,5.497932033500629e-09,4.016364280272306e-09,0.0024913101328390614,2.812231769038029e-09,1.700357867219606e-08,1.0623855010376547e-08,0.002483392947900655,1.9320934853330862e-08,1.9192516308096548e-15,3.4650310120261116e-14,1.4724170180385692e-05,5.301919672275287e-09,1.0491764857054346e-09,1.8428032576276813e-08,1.5707264605654155e-09,5.603201226326506e-16,1.0867294113329056e-08,1.6971343411919176e-27,4.2994887224534044e-07,1.5567312347186817e-07
7.050369513232175e-12,0.1547348997255798,0.0,0.0038417855179542575,0.031075100047946995,0.31689158567378095,0.34788657534544953,0.20701217809910125,0.09201817277236594,6.087083156409046e-35,4.2763360255165964e-16,0.0001022937593644728,1.1960849831790095e-10,3.1422399880520045e-25,8.428305462017773e-24,2.1937408085953336e-09,9.031475278676108e-20,2.2878650575391133e-14,1.2333098418539935e-22,6.132486484803023e-12,3.984453738339504e-09,1.0943694725651736e-34,2.2817113937389053e-05,1.6952846598665101e-22,3.925094994566503e-16,1.680598005265905e-29,0.00010230341379031194,5.857394687364905e-27,3.717600853438232e-08,1.1124433015510864e-08,1.167260200515224e-07,2.1552911735944225e-08,1.8676276766059797e-08,1.0809532067096165e-08,5.509095173719775e-09,4.037977152115047e-09,0.0025032479085664206,2.845322030070588e-09,1.7108524756391414e-08,1.0707603198925242e-08,0.0024952915981446403,1.9414190268201242e-08,1.9420883271087588e-15,3.525298980297874e-14,1.47950901470784e-05,5.304681672023292e-09,1.049617707441441e-09,1.8605342266442475e-08,1.5876670194734449e-09,5.685249909076195e-16,1.1023600481084543e-08,1.7627500556815043e-27,4.3247560650803873e-07,1.5721085408408225e-07
7.084249100210114e-12,0.1547348997255798,0.0,0.003841784409552759,0.03107510000090117,0.3168795775749651,0.3478741836284079,0.20701217795505497,0.0920181729070063,6.353725688446716e-35,4.338293220315139e-16,0.00010278340463761753,1.2188238780829886e-10,3.2486118978486143e-25,8.63245267363966e-24,2.21518351042368e-09,9.204115875641203e-20,2.310120613403375e-14,1.2511748944897228e-22,6.191555973952452e-12,4.003600371791516e-09,1.120917351086584e-34,2.2926309381610327e-05,1.7198412537217408e-22,3.981852354415461e-16,1.7213314504904368e-29,0.00010279313112421299,5.9737503004158485e-27,3.718304248600217e-08,1.112542353560925e-08,1.1740661764492534e-07,2.1586146556659745e-08,1.8707861402343588e-08,1.0813375527323775e-08,5.520171477200811e-09,4.059533624315529e-09,0.0025151848090072208,2.8786056680948444e-09,1.721340532163271e-08,1.0791520418538407e-08,0.002507189364822801,1.9507445324292338e-08,1.965065780971216e-15,3.58628213987063e-14,1.4866007870083113e-05,5.3073873749667455e-09,1.05005862395817e-09,1.878349049543945e-08,1.6047141028725017e-09,5.768100523187615e-16,1.118138390068034e-08,1.8305699807696064e-27,4.3500662757506795e-07,1.5875643245590596e-07
7.1181286871880525e-12,0.1547348997255798,0.0,0.0038417833015795266,0.031075099953863473,0.31686757035218954,0.34786179280029556,0.20701217781128284,0.0920181730425144,6.630688493221934e-35,4.400846093802298e-16,0.00010327303169023621,1.2418838012137692e-10,3.3580494205878756e-25,8.84053363321579e-24,2.2367334538607963e-09,9.379218369181535e-20,2.3324859345637435e-14,1.2692116414275928e-22,6.250908492799427e-12,4.022747004132125e-09,1.1479779569462268e-34,2.3035500546579065e-05,1.744633844291173e-22,4.039153282594946e-16,1.7628505662744685e-29,0.00010328283047381296,6.091858272119599e-27,3.7189915944511306e-08,1.1126382531891273e-08,1.1808756937541835e-07,2.1619066693450916e-08,1.87391720245785e-08,1.0817121701949004e-08,5.531161782844276e-09,4.081033563362583e-09,0.0025271208342446325,2.9120824245408073e-09,1.7318219177061782e-08,1.0875605351662572e-08,0.0025190862480230893,1.9600700021501863e-08,1.988183981673274e-15,3.647984887536659e-14,1.4936923347350335e-05,5.310037733383591e-09,1.0504992431280325e-09,1.8962477115768587e-08,1.621867946810416e-09,5.851757067085225e-16,1.1340651042781538e-08,1.9006570732382994e-27,4.375419348096183e-07,1.6030986274166836e-07
7.152008274165991e-12,0.1547348997255798,0.0,0.003841782194027019,0.03107509990683391,0.31685556400536397,0.3478494028610169,0.2070121776677824,0.09201817317888683,6.918318832003749e-35,4.463997497569945e-16,0.00010376264052347558,1.265267721937703e-10,3.4706255991926204e-25,9.052604831483088e-24,2.258390681288124e-09,9.556806024906882e-20,2.354961050144357e-14,1.2874209037678117e-22,6.310544039997065e-12,4.041893635361063e-09,1.1755586813089245e-34,2.3144687432523236e-05,1.769663560076695e-22,4.097000351426747e-16,1.805166653758009e-29,0.00010377251184013539,6.2117367587930336e-27,3.7196632568250324e-08,1.112731082296652e-08,1.187688719939873e-07,2.1651675047678475e-08,1.877021100952279e-08,1.0820772708364669e-08,5.5420669231005554e-09,4.1024768429788975e-09,0.0025390559843618157,2.9457520390249266e-09,1.7422965156202522e-08,1.0959856693460461e-08,0.0025309822478334467,1.9693954359727127e-08,2.011442918067066e-15,3.7104116197787994e-14,1.5007836576877385e-05,5.312633683701363e-09,1.0509395724392434e-09,1.914230197995338e-08,1.6391287872937852e-09,5.936223540693696e-16,1.1501408574194441e-08,1.973075773428992e-27,4.4008152757497315e-07,1.6187114909470632e-07
7.18588786114393e-12,0.1547348997255798,0.0,0.0038417810868878193,0.03107509985981247,0.3168435585343978,0.3478370138104764,0.20701217752455126,0.09201817331612022,7.216973909320242e-35,4.527750283224599e-16,0.00010425223113848219,1.2889786225912685e-10,3.5864148546116407e-25,9.268723295356146e-24,2.280155235082683e-09,9.736902217353389e-20,2.3775459892662247e-14,1.3058035026105132e-22,6.3704626141981895e-12,4.061040265478062e-09,1.2036669860296883e-34,2.3253870039670757e-05,1.7949315295788732e-22,4.1553961329757887e-16,1.8482911216979483e-29,0.0001042621752242038,6.33340402265209e-27,3.7203195932160055e-08,1.1128209206180494e-08,1.194505223015038e-07,2.168397449395804e-08,1.880098071331887e-08,1.0824330620417767e-08,5.5528877239517086e-09,4.123863343958106e-09,0.002550990259441921,2.979614249401578e-09,1.7527642116522956e-08,1.1044273151712785e-08,0.002542877364341806,1.9787208338865067e-08,2.0348425785974843e-15,3.7735667327574916e-14,1.507874755670745e-05,5.315176146751032e-09,1.0513796190145722e-09,1.9322964940539994e-08,1.6564968602879803e-09,6.021503945437972e-16,1.1663663157867598e-08,2.047892032822405e-27,4.4262540523450827e-07,1.6344029566736466e-07
