Time (s),Volume (m^3),Ne,X(1),NH3(2),NH2OH(3),HNO3(4),CH3OH(5),H2O(6),N2(7),O2(8),NO2(9),NO(10),N2O(11),CO2(12),H2(13),CO(14),CH4(15),C2H6(16),CH2O(17),CH3(18),C3H8(19),H(20),C2H5(21),HCO(22),CH3CHO(23),OH(24),C2H4(25),H2OX(30),H3NOX(205),HX(26),HNO3X(208),CH4OX(211),H2NOX(204),HOX(29),HNOX(512),H2NO(88),NX(539),HNX(511),OX(27),H2NO3(231),CH3OX(210),CH2OX(659),CHOX(675),HNOH(93),H2NX(201),H3NX(202),HNO2(94),HONO(92),H2X(216),HNO(87),N2O2(378),NO3(95)
1.3870101944885871e-24,0.1496765275186108,0.0,0.0037164681782871052,0.031075110263184432,0.31940968187635493,0.3504847921395393,0.20701222018021495,0.09201819554070598,2.559597413566554e-119,2.6055641458096425e-54,1.5492180145662925e-17,2.5949972569326726e-50,1.7375680560204e-84,3.3985720519097656e-87,5.027822382998724e-35,2.575770141173665e-59,5.430749094901605e-40,5.4183670811443215e-61,2.0192996996421816e-37,4.022661068501394e-22,1.8152103540442523e-98,2.220409203079885e-18,5.2055531841576956e-61,1.9926413446269997e-54,5.446475021100267e-93,1.5492591450103186e-17,5.92527553202833e-78,3.4808159335210784e-20,1.1897634841694648e-20,8.361958161026046e-21,9.451943173929744e-21,7.828953421367535e-21,3.807243149347742e-21,1.92667938826584e-21,2.9753857980893994e-34,2.324291975522189e-16,5.58409063946662e-47,1.3579555357055916e-33,7.91057747775852e-34,2.315034681038677e-16,3.757897642257275e-21,3.434821439221123e-45,2.509454549972362e-56,1.2702424390301887e-18,2.6773811304938992e-21,1.611999074626742e-21,6.492840305640178e-34,3.856246060293865e-35,4.350354588741945e-54,1.5486752403501285e-36,1.8626040817767314e-94,2.4428277365002898e-20
2.775225436930683e-24,0.1496765275186108,0.0,0.0037164681782871052,0.031075110263184432,0.3194096818763547,0.3504847921395391,0.20701222018021495,0.09201819554070598,8.194388638526939e-118,2.0865645221540659e-53,3.0997820048185654e-17,2.0780106228843247e-49,1.3900544628784796e-83,1.0888857285648078e-85,2.0124392415276058e-34,2.0621822914658017e-58,2.1737149320203587e-39,4.339088153982151e-60,8.082461245460926e-37,8.048817064082286e-22,5.817368145171389e-97,4.442747519281471e-18,4.1686644367277583e-60,1.5953246869456974e-53,1.7450237425827737e-91,3.0998643014411484e-17,9.490755300826908e-77,6.964656033791507e-20,2.3805606464297142e-20,1.673118127268697e-20,1.8912098288058534e-20,1.5664708713644932e-20,7.617794068596923e-21,3.855032694331092e-21,1.1909297271538796e-33,4.650603318529624e-16,4.470667877742773e-46,5.435361077083265e-33,3.166292547090199e-33,4.632080686735073e-16,7.519060182553e-21,1.3748237159793827e-44,2.0090894957623855e-55,2.541588477051717e-18,5.3570883957667234e-21,3.225398669732281e-21,2.598828205273461e-33,1.5435033908444255e-34,3.482932050589681e-53,6.19873692562828e-36,2.9819359632624953e-93,4.887777825508396e-20
5.5516559218148745e-24,0.1496765275186108,0.0,0.0037164681782871052,0.031075110263184432,0.31940968187635427,0.3504847921395386,0.20701222018021495,0.09201819554070598,2.6227927204499274e-116,1.6700973130296527e-52,6.200909985323107e-17,1.6632140120050908e-48,1.1120435999813684e-82,3.486584187162254e-84,8.052378289612908e-34,1.6503725724862352e-57,8.697691122898922e-39,3.473029177877167e-59,3.2340372875149985e-36,1.610112905524407e-21,1.8629501982618927e-95,8.887424151684637e-18,3.336621130466654e-59,1.2767446012969626e-52,5.587521286674375e-90,6.201074614302803e-17,1.5193464763647273e-75,1.3932336234319278e-19,4.762154970945842e-20,3.346962749606022e-20,3.7832408516303515e-20,3.1336219298188976e-20,1.523889590711408e-20,7.711739306458615e-21,4.7652701664280956e-33,9.30322600454448e-16,3.577893029431612e-45,2.1748524194002734e-32,1.266929447538856e-32,9.266172698127847e-16,1.5041385263144445e-20,5.501085654656948e-44,1.6078821999007627e-54,5.0842805530947796e-18,1.0716502926312494e-20,6.4521978599341526e-21,1.0398697951592477e-32,6.176024069649126e-34,2.787405445618565e-52,2.480302193185026e-35,4.7725130867922126e-92,9.777678003524595e-20
1.1104516891583257e-23,0.1496765275186108,0.0,0.003716468178287105,0.031075110263184432,0.3194096818763533,0.3504847921395376,0.20701222018021495,0.09201819554070598,8.393878813721774e-115,1.3364162111705534e-51,1.2403165946332174e-16,1.3308934924449883e-47,8.896349721029176e-82,1.1160510433069931e-82,3.221475655230315e-33,1.320548807311833e-56,3.4796428087928964e-38,2.7791269759985494e-58,1.2938255028673436e-35,3.2205753037567632e-21,5.963669413591515e-94,1.7776777416490938e-17,2.6699729018788606e-58,1.021589663181963e-51,1.788558264118226e-88,1.240349524002609e-16,2.4316150536894102e-74,2.7867696635322466e-19,9.525343619960612e-20,6.694651994301237e-20,7.567302897274308e-20,6.267924046723412e-20,3.048109958422356e-20,1.5425152530701736e-20,1.9064183623345784e-32,1.860847137657414e-15,2.862858030595465e-44,8.700825856452858e-32,5.068542765063458e-32,1.853435672091335e-15,3.008603542432733e-20,2.200792470984396e-43,1.2865500534090302e-53,1.0169664705180922e-17,2.143533198740453e-20,1.2905796240301066e-20,4.160156303183076e-32,2.47081178639608e-33,2.2303483692146283e-51,9.92282384900223e-35,7.637153374057644e-91,1.9557478359556943e-19
2.2210238831120026e-23,0.1496765275186108,0.0,0.003716468178287104,0.031075110263184432,0.31940968187635144,0.3504847921395356,0.20701222018021495,0.09201819554070598,2.6861929069179065e-113,1.0692683297603736e-50,2.4807677868350225e-16,1.064843722575545e-46,7.117082721074214e-81,3.5719140052595003e-81,1.2886951374376456e-32,1.0565393563256495e-55,1.3919704035108263e-37,2.223583068642341e-57,5.175723217187278e-35,6.4415001002214765e-21,1.9087308932100903e-92,3.5555483946103436e-17,2.1362487535203542e-57,8.173493316929393e-51,5.724268931191903e-87,2.4808336491472603e-16,3.891112714678568e-73,5.573841743711943e-19,1.9051720917920214e-19,1.3390030483773912e-19,1.5135426988542063e-19,1.2536528280515256e-19,6.096550693874317e-20,3.085197897914028e-20,7.62629408509134e-32,3.721896212063324e-15,2.290503890530908e-43,3.4806135985257076e-31,2.0275821127548867e-31,3.707072476648414e-15,6.017533574669307e-20,8.803886352818377e-43,1.0293377705202821e-52,2.0340433009353293e-17,4.287299010959056e-20,2.5812993000887572e-20,1.6641979554270606e-31,9.884051519942358e-33,1.7844483185918382e-50,3.969452578138012e-34,1.2220351342577336e-89,3.9117079071621444e-19
4.4421682710193557e-23,0.1496765275186108,0.0,0.0037164681782871026,0.031075110263184432,0.3194096818763477,0.35048479213953165,0.20701222018021495,0.09201819554070598,8.596072150930146e-112,8.554688114429376e-50,4.961670171238603e-16,8.519265526217794e-46,5.69367559704495e-80,1.143100596449113e-79,5.154990307910301e-32,8.452716114445654e-55,5.568108182097794e-37,1.7789790569243017e-56,2.070373531018012e-34,1.2883349693150902e-20,6.10850960861269e-91,7.1112897005328e-17,1.7091071822262698e-56,6.539105074712145e-50,1.8319072687208357e-85,4.961801899436532e-16,6.226203276735543e-72,1.1147985903987576e-18,3.810447551355966e-19,2.6780787463048274e-19,3.0271675170996954e-19,2.5073736748030215e-19,1.2193432164898511e-19,6.170563187582656e-20,3.050641765630197e-31,7.443994360875063e-15,1.8324901034990492e-42,1.3923020926185627e-30,8.110658476207654e-31,7.414346085762486e-15,1.2035393639142445e-19,3.521697839698328e-42,8.23509309554287e-52,4.068196961769835e-17,8.574830635397053e-20,5.162738652147133e-20,6.657062699660337e-31,3.953781488579493e-32,1.427626507788095e-49,1.5878456414872816e-33,1.955328689037645e-88,7.823628049574966e-19
8.884457046834062e-23,0.1496765275186108,0.0,0.0037164681782871,0.031075110263184432,0.3194096818763402,0.3504847921395237,0.20701222018021495,0.09201819554070598,2.750799415928984e-110,6.843967088692083e-49,9.923474940045641e-16,6.815618725716372e-45,4.554970620383608e-79,3.6580628987412765e-78,2.0620380755430818e-31,6.762333402186536e-54,2.2272885872568526e-36,1.4232282877182254e-55,8.281662615357754e-34,2.5767048879009752e-20,1.9548143996878175e-89,1.422277231237753e-16,1.3673290188656327e-55,5.231408231552936e-49,5.862329207471944e-84,9.923738400014956e-16,9.96226360147036e-71,2.2296274224203784e-18,7.620998470371952e-19,5.356230142291305e-19,6.054417153558422e-19,5.014815368278521e-19,2.438719510742797e-19,1.2341293766843593e-19,1.220281533031453e-30,1.4888190658498196e-14,1.4660268801684658e-41,5.5693216789257364e-30,3.244329396678551e-30,1.4828893303990288e-14,2.4071113768088663e-19,1.4087077958578584e-41,6.588230852089075e-51,8.136504283438976e-17,1.7149893884276204e-19,1.0325617356028177e-19,2.6628792564188512e-30,1.5815447721273408e-31,1.1421283481218509e-48,6.351511790507388e-33,3.128583877675519e-87,1.5647468334400289e-18
1.7769034598463474e-22,0.1496765275186108,0.0,0.0037164681782870944,0.031075110263184432,0.31940968187632524,0.3504847921395079,0.20701222018021495,0.09201819554070598,8.802847314153897e-109,5.475260311134892e-48,1.9847084477659236e-15,5.452577504200821e-44,3.6440729501877416e-78,1.1706026865321074e-76,8.248236207678477e-31,5.409930928150701e-53,8.909244978670693e-36,1.1386006473210174e-54,3.3126987447001815e-33,5.1534447250727447e-20,6.255552202793759e-88,2.844573753606629e-16,1.0938805245904779e-54,4.185176254618702e-48,1.8759814988320193e-82,1.9847611401171326e-15,1.5939892454150454e-69,4.4592850863296035e-18,1.5242100307956309e-18,1.0712532934790675e-18,1.2108916426346877e-18,1.0029698755119552e-18,4.87747209944112e-19,2.468275492506019e-19,4.881175786275892e-30,2.9776583253743096e-14,1.1728354232847575e-40,2.2277513334765308e-29,1.2977449600142726e-29,2.965798774044453e-14,4.814255402598091e-19,5.634888501931621e-41,5.270647231051061e-50,1.6273118926777772e-16,3.430002038204712e-19,2.0651374762847438e-19,1.0651625379747985e-29,6.326243442491008e-31,9.13713535399474e-48,2.5406305627795855e-32,5.005780571125288e-86,3.1295148904049675e-18
3.5538189701722304e-22,0.1496765275186108,0.0,0.0037164681782870836,0.031075110263184432,0.3194096818762953,0.35048479213947625,0.20701222018021495,0.09201819554070598,2.817212202501189e-107,4.380242905244412e-47,3.9694303552884496e-15,4.362095013848341e-43,2.9155670079152018e-77,3.7459646916128957e-75,3.2993112642484116e-30,4.327970427320163e-52,3.563716117478496e-35,9.108877247703736e-54,1.3250862376214736e-32,1.0306924399416284e-19,2.001800085012996e-86,5.689166798344099e-16,8.751113435243946e-54,3.3481608715779673e-47,6.0031986408322445e-81,3.969535740348215e-15,2.55040444820342e-68,8.918600413611973e-18,3.0484303981334557e-18,2.1425138521895068e-18,2.4217914971407787e-18,2.005946552836173e-18,9.754977277607483e-19,4.936567724027226e-19,1.9524802455040565e-29,5.955336844422746e-14,9.3827390635129e-40,8.911050658034112e-29,5.191006242750286e-29,5.931617661334752e-14,9.628543454176462e-19,2.2539668629500417e-40,4.21654280201216e-49,3.254634821345744e-16,6.860027337763946e-19,4.1302889572714666e-19,4.260671822809102e-29,2.5305102478642034e-30,7.309751711100072e-47,1.0162573955981108e-31,8.00928596462716e-85,6.25905100433434e-18
7.107649990823995e-22,0.1496765275186108,0.0,0.0037164681782870614,0.031075110263184432,0.3194096818762354,0.35048479213941297,0.20701222018021495,0.09201819554070596,9.018822075206922e-106,3.5042081867823674e-46,7.938874170332725e-15,3.489689216585735e-42,2.3334412717391792e-76,1.1987144765027183e-73,1.319727861943121e-29,3.462386619118369e-51,1.4254900722022226e-34,7.287130625927194e-53,5.300358429998609e-32,2.0613883748103355e-19,6.405797680481686e-85,1.1378352887817907e-15,7.000918443708839e-53,2.6785366444418353e-46,1.9210328202504544e-79,7.939084940809619e-15,4.080664441640895e-67,1.7837231066032408e-17,6.096871132092923e-18,4.28503497045265e-18,4.843591205946563e-18,4.0118999073086574e-18,1.9509987637019085e-18,9.873152186581192e-19,7.809940845003724e-29,1.1910693882517448e-13,7.50621352219974e-39,3.5644293281504544e-28,2.0764077775624926e-28,1.1863255435913174e-13,1.9257119557332895e-18,9.015890363616689e-40,3.3732442441154464e-48,6.509280678682503e-16,1.3720077936902608e-18,8.260591917736392e-19,1.7042730633144228e-28,1.0122066733363217e-29,5.847818740109701e-46,4.0650399325715724e-31,1.2814887047588444e-83,1.2518123232191069e-17
1.4215312032127525e-21,0.1496765275186108,0.0,0.003716468178287017,0.031075110263184432,0.3194096818761156,0.3504847921392864,0.20701222018021495,0.09201819554070595,2.8907964368162187e-104,2.803372094470179e-45,1.5877761800418175e-14,2.7917566575012857e-41,1.8699135348169928e-75,3.8358955651324695e-72,5.27891816027454e-29,2.7699134114994197e-50,5.701967539244313e-34,5.829716031869431e-52,2.120146067904919e-31,4.1227802445477484e-19,2.0498612431245206e-83,2.2756725066761008e-15,5.6007458331936404e-52,2.1428324944301283e-45,6.147319833137383e-78,1.587818334172938e-14,6.529076966289714e-66,3.5674492362296034e-17,1.2193752597147126e-17,8.570077210347988e-18,9.687190622732534e-18,8.023806615549821e-18,3.902000836815778e-18,1.9746321109735333e-18,3.123980311368128e-28,2.3821407958698154e-13,6.00497972700426e-38,1.425773544322393e-27,8.305641670482382e-28,2.3726530985061277e-13,3.85142717636445e-18,3.6063607177437107e-39,2.6985993892674245e-47,1.3018572393359329e-15,2.74401791352607e-18,1.6521197832632159e-18,6.817100921642147e-28,4.0488318418231125e-29,4.678261940607075e-45,1.626018050413612e-30,2.050384244276535e-82,2.5036267687896455e-17
2.8430636114734585e-21,0.1496765275186108,0.0,0.0037164681782869287,0.03107511026318443,0.3194096818758761,0.3504847921390332,0.20701222018021495,0.09201819554070591,9.311619373113518e-103,2.242699893594328e-44,3.175553706057667e-14,2.23340744292804e-40,1.5060444647970327e-74,1.2274880592954775e-70,2.1115686066166314e-28,2.2159323841515513e-49,2.280788465790182e-33,4.6637774379510076e-51,8.480589663433088e-31,8.245563984022566e-19,6.55956555460698e-82,4.5513469424629135e-15,4.4806010978497176e-51,1.71426726709514e-44,1.9671447159403353e-76,3.1756380143556696e-14,1.0446534233874523e-64,7.134901492051433e-17,2.4387515515796602e-17,1.7140161703614876e-17,1.9374389453002094e-17,1.6047620029216925e-17,7.804004987969716e-18,3.949265894822846e-18,1.249592919832796e-27,4.764283611102477e-13,4.8039873463823055e-37,5.703097803998672e-27,3.3222587796773364e-27,4.745308208332255e-13,7.702857617626272e-18,1.442545193500401e-38,2.1588810977511905e-46,2.60371558227262e-15,5.4880381532300004e-18,3.3042409638287366e-18,2.7268421023293126e-27,1.6195337664980346e-28,3.7426123319210725e-44,6.504076415201566e-30,3.2806165044208933e-81,5.0072556599274934e-17
5.6861284279948705e-21,0.1496765275186108,0.0,0.0037164681782867522,0.031075110263184425,0.31940968187539703,0.35048479213852685,0.20701222018021492,0.09201819554070584,3.057884204642583e-101,1.7941608020805294e-43,6.351108758084408e-14,1.7867268062847577e-39,1.2371991811259033e-73,3.927964155266797e-69,8.446277111526173e-28,1.7727465828523282e-48,9.12315676338297e-33,3.731023795343862e-50,3.392236943735786e-30,1.6491131462972161e-18,2.0990625097328197e-80,9.102695814029312e-15,3.584482650798457e-50,1.3714143222956387e-43,6.294866881945008e-75,6.35127737471625e-14,1.6714463644667895e-63,1.4269805989971518e-16,4.877504130725983e-17,3.428033074405351e-17,3.874878710033166e-17,3.2095246845290234e-17,1.5608013309982388e-17,7.898533459395406e-18,4.9983732747969185e-27,9.528569241553885e-13,3.8431913047430144e-36,2.281239847407617e-26,1.3289039337173088e-26,9.490618427970528e-13,1.5405718500147904e-17,5.77018252235348e-38,1.7271054947299567e-45,5.207432268151286e-15,1.0976078632767102e-17,6.608483315305248e-18,1.090737187661992e-26,6.478137126111518e-28,2.994090977352074e-43,2.601631455810163e-29,5.248987330734748e-80,1.0014513442190273e-16
1.1372258061037694e-20,0.1496765275186108,0.0,0.003716468178286399,0.031075110263184415,0.3194096818744389,0.35048479213751416,0.20701222018021487,0.0920181955407057,1.0785746770367614e-99,1.4353289965423254e-42,1.2702218862118039e-13,1.4293817940786129e-38,1.0933228558802813e-72,1.2569489081654764e-67,3.378511381658688e-27,1.4181975581743622e-47,3.6492632854269364e-32,2.9848197742684755e-49,1.356894993166511e-29,3.298226642087121e-18,6.717002482759442e-79,1.8205393557133196e-14,2.867586829646276e-49,1.097131661282604e-42,2.0143580087691826e-73,1.2702556095417887e-13,2.674314892853333e-62,2.853961493091736e-16,9.755009270684343e-17,6.856066904055017e-17,7.749758234215262e-17,6.419050043239328e-17,3.1216030032826904e-17,1.5797068576036267e-17,1.99934963292732e-26,1.9057140502401036e-12,3.074553617609426e-35,9.124960844976022e-26,5.315616574957145e-26,1.8981238867191167e-12,3.0811440265183157e-17,2.308073307050697e-37,1.3816846135870848e-44,1.0414865639929781e-14,2.195215959235828e-17,1.3216967979640149e-17,4.3629494440740264e-26,2.5912552629335168e-27,2.3952732266727762e-42,1.0406527978859012e-28,8.398379037101277e-79,2.0029029006664178e-16
2.2744517327123345e-20,0.1496765275186108,0.0,0.003716468178285693,0.031075110263184394,0.3194096818725226,0.3504847921354887,0.20701222018021476,0.09201819554070541,4.732099960569908e-98,1.1482633391783042e-41,2.540443907010592e-13,1.143505588121305e-37,1.2060615061460601e-71,4.022237111675804e-66,1.3514046601020962e-26,1.134558197984518e-46,1.4597054302089066e-31,2.3878561146121482e-48,5.427580404007718e-29,6.596453633666875e-18,2.1494411867411918e-77,3.64107890432253e-14,2.2940697473198483e-48,8.77705410401713e-42,6.445946598516014e-72,2.5405113536743045e-13,4.278904396550675e-61,5.707923259323178e-16,1.9510019477263921e-16,1.3712134649602121e-16,1.5499517261444194e-16,1.2838100742642506e-16,6.243206379379267e-17,3.159413875930098e-17,7.99739920904934e-26,3.811428302387268e-12,2.459643128029602e-34,3.6499846320427593e-25,2.1262467951164867e-25,3.796247974540878e-12,6.162288379522159e-17,9.232293411971855e-37,1.1053477319015273e-43,2.0829732383571415e-14,4.390432151360854e-17,2.643393715383747e-17,1.745179916287164e-25,1.0365021880431843e-26,1.9162187593585855e-41,4.162611923594548e-28,1.3437401327015566e-77,4.0058060135405325e-16
4.548903585929464e-20,0.1496765275186108,0.0,0.0037164681782842807,0.031075110263184356,0.31940968186869007,0.35048479213143785,0.20701222018021456,0.09201819554070484,3.1535183433701722e-96,9.186107281096505e-41,5.080887948576418e-13,9.148045528213365e-37,2.0253398007162767e-70,1.2871159726095943e-64,5.405618855517395e-26,9.07646674466455e-46,5.838821953098903e-31,1.9102850097686397e-47,2.1710322478692248e-28,1.3192907616826159e-17,6.878212425183556e-76,7.282158001494687e-14,1.8352559112966793e-47,7.021643608671182e-41,2.0627030667848263e-70,5.081022841908094e-13,6.846247489573669e-60,1.1415846703955154e-15,3.90200395970745e-16,2.7424270485687386e-16,3.0999035231360984e-16,2.567620206937913e-16,1.2486413257683105e-16,6.318827892576229e-17,3.198959844146063e-25,7.62285680659253e-12,1.967714603066202e-33,1.4599939140140973e-24,8.504987487661508e-25,7.592496150094941e-12,1.2324577085517016e-16,3.692917071645757e-36,8.84278128204528e-43,4.1659465871193274e-14,8.780864536438062e-17,5.2867874884342185e-17,6.980719942242431e-25,4.146008920888178e-26,1.532975078861257e-40,1.6650451565898074e-27,2.1499823372229903e-76,8.011612239206102e-16
9.097807292363724e-20,0.1496765275186108,0.0,0.003716468178281456,0.031075110263184276,0.319409681861025,0.35048479212333616,0.20701222018021417,0.0920181955407037,3.107362694367645e-94,7.348886051772848e-40,1.0161776031581064e-12,7.318437090762591e-36,5.013844184829998e-69,4.118771267257963e-63,2.162247585414185e-25,7.261174748060242e-45,2.3355288278418182e-30,1.5282280550464288e-46,8.684129163991577e-28,2.6385815583143824e-17,2.201028076475726e-74,1.4564316195653962e-13,1.4682047744131252e-46,5.61731501704785e-40,6.600650062043438e-69,1.0162045818250703e-12,1.0953996349645662e-58,2.2831693241895497e-15,7.804007866330142e-16,5.484854353782208e-16,6.199807083303031e-16,5.135240443457349e-16,2.497282751873348e-16,1.2637655845841255e-16,1.2795839898103268e-24,1.5245713814646803e-11,1.5741717340149546e-32,5.83997579754361e-24,3.4019950380463586e-24,1.5184992500845223e-11,2.464915449745542e-16,1.4771665062132672e-35,7.074223617135265e-42,8.331893284779136e-14,1.7561729309901093e-16,1.0573574787379205e-16,2.7922880321388078e-24,1.6584036044790786e-25,1.2263800919047406e-39,6.66018332659758e-27,3.43996556157531e-75,1.6023224690206599e-15
1.8195614705232245e-19,0.1496765275186108,0.0,0.0037164681782758066,0.03107511026318412,0.3194096818456948,0.3504847921071328,0.2070122201802134,0.09201819554070141,3.6801032834847406e-92,5.879108931900723e-39,2.0323552197082337e-12,5.854750482118575e-35,1.4870523410303362e-67,1.3180068302500546e-61,8.64899042955454e-25,5.808941760200812e-44,9.342115405768597e-30,1.2225824629296645e-45,3.473651700085486e-27,5.2771631515775554e-17,7.043290005383784e-73,2.9128632583232324e-13,1.1745638376799496e-45,4.4938520655672966e-39,2.1122080595335542e-67,2.032409177043604e-12,1.7526394459707158e-57,4.566338491248181e-15,1.5608015210217857e-15,1.0969709516194797e-15,1.2399614068371189e-15,1.027048080118466e-15,4.994565805860467e-16,2.5275311432262397e-16,5.1183362239185686e-24,3.0491427829330325e-11,1.2593374259260263e-31,2.3359903625896125e-23,1.360798009049086e-23,3.036998520091442e-11,4.929830932112696e-16,5.908663271038924e-35,5.659376444923976e-41,1.66637866806405e-13,3.5123458870061583e-16,2.1147148396645448e-16,1.116915223762011e-23,6.633614509210716e-25,9.811040854760047e-39,2.664075411434181e-26,5.503925096010358e-74,3.2046449590885026e-15
3.639122953096928e-19,0.1496765275186108,0.0,0.0037164681782645074,0.031075110263183808,0.31940968181503443,0.350484792074726,0.20701222018021181,0.09201819554069685,5.30946230659641e-90,4.703287181272248e-38,4.0647104526052815e-12,4.683801577068736e-34,5.37178647702082e-66,4.217621895861148e-60,3.4595961905879955e-24,4.647156466175578e-43,3.736846182145151e-29,9.780659779006029e-45,1.3894606869207003e-26,1.0554326338102459e-16,2.2538528274247826e-71,5.825726535542828e-13,9.396510774023582e-45,3.5950816730408904e-38,6.759065853652051e-66,4.0648183672807185e-12,2.804223139882866e-56,9.132676263247766e-15,3.1216028020562815e-15,2.1939422048962367e-15,2.4799227497444727e-15,2.0540961055393062e-15,9.989132720942635e-16,5.055062132466931e-16,2.0473346708012973e-23,6.09828558529973e-11,1.0074699851662448e-30,9.343961659690958e-23,5.443191905729747e-23,6.073997059532731e-11,9.859661896764903e-16,2.363463073093522e-34,4.5274971642749916e-40,3.33275734745302e-13,7.024691804331968e-16,4.2294291660683713e-16,4.4676609157295333e-23,2.6534458371787745e-24,7.848832738422251e-38,1.0656318133306637e-25,5.503883925245591e-74,6.409289938695163e-15
7.278245918244336e-19,0.1496765275186108,0.0,0.003716468178241909,0.031075110263183183,0.3194096817537137,0.35048479200991245,0.20701222018020868,0.0920181955406877,6.826217737893103e-88,3.7626297586123745e-37,8.129420917586544e-12,3.747043126317418e-33,1.725114188584323e-64,1.3496390126663788e-58,1.383838480937757e-23,3.717730033448641e-42,1.49473847759156e-28,7.824527853430119e-44,5.557842761365693e-26,2.11086527111465e-16,7.212329088858665e-70,1.1651453088797722e-12,7.517208648230355e-44,2.876065346372247e-37,2.16290108305271e-64,8.129636746955133e-12,4.486757052261304e-55,1.826534955877678e-14,6.243204613153265e-15,4.387885594626532e-15,4.959845219134082e-15,4.108191971882516e-15,1.997826977953663e-15,1.0110123598774347e-15,8.189340072060349e-23,1.2196571187753092e-10,8.059760522088225e-30,3.7375848034969706e-22,2.177276641696903e-22,1.2147994136125114e-10,1.9719323825740887e-15,9.453834386500715e-34,3.621991329586413e-39,6.665514707097753e-13,1.4049383660158004e-15,8.458856237078932e-16,1.7870643695217796e-22,1.0613783537595652e-23,6.279066223478821e-37,4.262540411619952e-25,5.508783938635383e-74,1.281857989579238e-14
1.4556491848539151e-18,0.1496765275186108,0.0,0.003716468178196713,0.03107511026318193,0.3194096816310722,0.3504847918802853,0.20701222018020238,0.09201819554066942,8.738928162029858e-86,3.010103811197976e-36,1.6258841844297733e-11,2.997637467899321e-32,5.521045702430742e-63,4.318844848398135e-57,5.535353940750707e-23,2.9741917906457185e-41,5.978953925960899e-28,6.2596222948307105e-43,2.2231371072107602e-25,4.2217305457211525e-16,2.307945314995351e-68,2.3302906190570305e-12,6.013766930153512e-43,2.3008522798011543e-36,6.921283480180673e-63,1.6259273503104707e-11,7.178811330008882e-54,3.65306871559586e-14,1.2486405231460654e-14,8.775775906792894e-15,9.919689292213065e-15,8.21638296657519e-15,3.9956556810426784e-15,2.022024448269486e-15,3.2757371277039516e-22,2.439314238353969e-10,6.44780941486058e-29,1.4950340275257625e-21,8.70910556958452e-22,2.4295988280149095e-10,3.943864768237918e-15,3.7815194912395635e-33,2.897582860343404e-38,1.3331029429854393e-12,2.8098767456504387e-15,1.6917704051916437e-15,7.148257477296957e-22,4.245513550327284e-23,5.0232530093109354e-36,1.7050266849334895e-24,6.156307039161202e-74,2.5637159801522402e-14
2.9112983709128784e-18,0.1496765275186108,0.0,0.003716468178106321,0.031075110263179426,0.3194096813857892,0.350484791621031,0.2070122201801898,0.09201819554063286,1.1186149976885724e-83,2.408083048874012e-35,3.251768368471479e-11,2.398114714625745e-31,1.7667836920927344e-61,1.3820303516447682e-55,2.2141415857758704e-22,2.379365849564941e-40,2.39158157840542e-27,5.0076978406936123e-42,8.892548433595241e-25,8.443461094924933e-16,7.385425018384002e-67,4.660581237516668e-12,4.811013548693917e-42,1.8406818241663333e-35,2.214810715066142e-61,3.251854700260685e-11,1.1486098240748667e-52,7.306132637485286e-14,2.497279445254067e-14,1.7551570661937795e-14,1.9839373975571297e-14,1.6432762003986604e-14,7.991318252688444e-15,4.04404780557709e-15,1.3102957277427657e-21,4.878628473863237e-10,5.1582491161787585e-28,5.980136947976109e-21,3.483641423583535e-21,4.859197653155391e-10,7.887729539040106e-15,1.512596503669103e-32,2.3180501249593094e-37,2.6662058889236395e-12,5.61975353879474e-15,3.38353743728949e-15,2.8593029849607288e-21,1.6982055251990127e-22,4.0186024475501285e-35,6.820190889303765e-24,8.907536994420205e-73,5.12743195791248e-14
4.366947556971841e-18,0.1496765275186108,0.0,0.003716468178015929,0.03107511026317692,0.31940968114050616,0.35048479136177674,0.20701222018017723,0.09201819554059629,7.117920272790395e-83,7.148996549239985e-35,4.877652551212652e-11,7.073710857591405e-31,7.810964127933884e-61,6.465445702273898e-55,4.705050884529415e-22,6.803522778290368e-40,5.082110866070017e-27,1.4866602968626996e-41,1.8896665423711216e-24,1.2665191644119486e-15,3.5333200366609563e-66,6.990871854081424e-12,1.428269647648193e-41,5.263199590087424e-35,1.0361377666514192e-60,4.877782048931198e-11,4.346197852341225e-52,1.0959192961831308e-13,3.7459171658097576e-14,2.6327379547883817e-14,2.9759055196130994e-14,2.4649138089425148e-14,1.1986985989788826e-14,6.066070343409362e-15,2.7843797084163377e-21,7.317942705724454e-10,1.4749371166421534e-27,1.2707792241530358e-20,7.402736842151801e-21,7.288796474631559e-10,1.183159430931682e-14,3.214251184091208e-32,6.628148309770883e-37,3.999308836248713e-12,8.42963036581134e-15,5.0753019385214766e-15,6.076018832721951e-21,3.608686905434271e-22,1.1492273891342266e-34,1.4493046568448504e-23,5.541668067684492e-69,7.691147932286953e-14
