Time (s),Volume (m^3),Ne,X(1),NH3(2),NH2OH(3),HNO3(4),CH3OH(5),H2O(6),N2(7),O2(8),NO2(9),NO(10),N2O(11),CO2(12),H2(13),CO(14),CH4(15),C2H6(16),CH2O(17),CH3(18),C3H8(19),H(20),C2H5(21),HCO(22),CH3CHO(23),OH(24),C2H4(25),H2OX(30),H3NOX(205),HX(26),HNO3X(208),CH4OX(211),H2NOX(204),HOX(29),HNOX(512),H2NO(88),NX(539),HNX(511),OX(27),H2NO3(231),CH3OX(210),CH2OX(659),CHOX(675),HNOH(93),H2NX(201),H3NX(202),HNO2(94)
1.9279399484964235e-21,0.10054149576763871,0.0,0.002496445339910371,0.031075110263184432,0.31940968187635516,0.3504847921395393,0.20701222018021495,0.09201819554070595,0.0,2.4191426075051574e-50,2.18375252093924e-16,1.9866557031808574e-47,0.0,1.772675488998341e-81,8.257813488491563e-34,3.2825150442431364e-57,6.920043415587993e-39,8.969818685606054e-60,4.104761451634842e-34,1.2742445296948073e-23,3.43685960084572e-97,7.402521960514789e-20,1.2056968557392164e-61,3.563268004000656e-53,4.143418638058625e-89,2.1837526483698498e-16,1.2759626368001444e-75,3.9654340250645394e-17,1.3554088164776716e-17,9.503318058957327e-18,1.0767894024084262e-17,8.918942824833667e-18,4.3373082134873206e-18,2.172084830279288e-18,9.410139332456955e-29,4.114419160131874e-18,5.8479371832053445e-39,2.357154258659469e-28,1.0985370250265802e-27,4.048536146441006e-18,4.2810925565280585e-18,5.452877513611194e-43,5.537513030520718e-51,8.142205316026989e-21,3.050140669030346e-18,1.8364303382904615e-18,3.4154943190335284e-30
3.857554909980246e-21,0.10054149576763871,0.0,0.002496445339910273,0.03107511026318443,0.31940968187635516,0.3504847921395391,0.20701222018021495,0.09201819554070591,0.0,1.9372760969900805e-49,4.3694023073179743e-16,1.5909358112171996e-46,0.0,5.6795648662129425e-80,3.305277464641649e-33,2.628008564137913e-56,2.769820781596112e-38,7.183129791542496e-59,1.642974312360762e-33,2.5495961354362643e-23,1.1014413572973112e-95,1.4811475304140185e-19,9.655353477687721e-61,2.8527810238716493e-52,1.3275309027949518e-87,4.3694025622897963e-16,2.043905751135223e-74,7.934313252291366e-17,2.7119952251249122e-17,1.9014892697327716e-17,2.154514329849484e-17,1.784563451144479e-17,8.678384723436783e-18,4.3460567869841984e-18,3.7665080863257354e-28,8.232412967677844e-18,4.6819055428627665e-38,9.43475995606614e-28,4.397010968479808e-27,8.100589700480994e-18,8.565904567926674e-18,2.182572049984341e-42,4.433377438397496e-50,1.629148469353815e-20,6.102931329930171e-18,3.674456184547841e-18,1.3670878311214413e-29
7.716784832947891e-21,0.10054149576763871,0.0,0.0024964453399100766,0.03107511026318442,0.3194096818763551,0.35048479213953865,0.20701222018021492,0.09201819554070582,0.0,1.5506060655336985e-48,8.740701880075232e-16,1.2733934634206218e-45,0.0,1.818582110972126e-78,1.3225415349425303e-32,2.1032065476502682e-55,1.1082890985028063e-37,5.7494151925931125e-58,6.574037322588519e-33,5.100299346919174e-23,3.5272486522174735e-94,2.962938199139043e-19,7.728196146453549e-60,2.2830918393751582e-51,4.250719920370052e-86,8.740702390129146e-16,3.2721428582739173e-73,1.5872071690222801e-16,5.42516804182147e-17,3.8038041986703357e-17,4.30996418449731e-17,3.569901787705561e-17,1.7360537745980915e-17,8.694000694359107e-18,1.5070938451343187e-27,1.6468400582804974e-17,3.746947361182373e-37,3.7751329169369664e-27,1.7593771232036404e-26,1.6204696808560938e-17,1.7135528590722553e-17,8.733131001557666e-42,3.548049295266325e-49,3.259004355143463e-20,1.2208512651658733e-17,7.350507875319785e-18,5.47013203884839e-29
1.5435244678883182e-20,0.10054149576763871,0.0,0.002496445339909684,0.03107511026318441,0.319409681876355,0.3504847921395377,0.20701222018021487,0.09201819554070567,0.0,1.2407990043162176e-47,1.7483301025588906e-15,1.0189727595134132e-44,0.0,5.821257588057032e-77,5.291027461190372e-32,1.6828863744510997e-54,4.433878068532122e-37,4.600696982257389e-57,2.6300430046373724e-32,1.0201705769884972e-22,1.129141558426344e-92,5.926519536588873e-19,6.184122645219106e-59,1.826820355993691e-50,1.3606498954237765e-84,1.7483302045805667e-15,5.236943990828363e-72,3.1747588499996813e-16,1.0851513672822894e-16,7.608434061599411e-17,8.620863892855808e-17,7.140578457783151e-17,3.4724843801650005e-17,1.738988848496928e-17,6.0293567427636765e-27,3.294037581319996e-17,2.9981271816054426e-36,1.5102989887601682e-26,7.038654119276732e-26,3.241291102472068e-17,3.42747766363089e-17,3.493820965016058e-41,2.838978430820782e-48,6.518716167872424e-20,2.441967529483153e-17,1.4702611249892424e-17,2.1884090091464575e-28
3.087216437075376e-20,0.10054149576763871,0.0,0.0024964453399088987,0.03107511026318439,0.3194096818763548,0.3504847921395358,0.20701222018021476,0.09201819554070535,0.0,9.927648795513673e-47,3.4968499316612886e-15,8.152814157212853e-44,0.0,1.8630896587889366e-75,2.116583341494367e-31,1.346439470975241e-53,1.7736955725962416e-36,3.6810235739681062e-56,1.0521028230723801e-31,2.0404518615816502e-22,3.613928314778531e-91,1.1853682211487669e-18,4.947924483866343e-58,1.4615950570386087e-49,4.354751032822739e-83,3.496850135715001e-15,8.380322916398047e-71,6.349862185518938e-16,2.1704204925258964e-16,1.5217693807673342e-16,1.7242663305824185e-16,1.4281931785760046e-16,6.945345595531149e-17,3.478166396963104e-17,2.4119389845189228e-26,6.588432627455287e-17,2.3987294870951248e-35,6.041687634581063e-26,2.8156907826483672e-25,6.482933945703958e-17,6.855327272745998e-17,1.3976420470828302e-40,2.271398274513387e-47,1.3038139957929004e-19,4.8842000580039753e-17,2.940681797115269e-17,8.75434847453398e-28
6.174600375449492e-20,0.10054149576763871,0.0,0.0024964453399073283,0.031075110263184345,0.31940968187635443,0.3504847921395321,0.20701222018021453,0.09201819554070471,0.0,7.942621771487708e-46,6.993889589864734e-15,6.522664183410532e-43,0.0,5.962346548440899e-74,8.466678736022611e-31,1.0772067732392582e-52,7.095070991030937e-36,2.9450052658172575e-55,4.20858254081943e-31,4.0810144307679272e-22,1.1565651247219249e-89,2.370800756128177e-18,3.958590149463273e-57,1.1693315632892729e-48,1.3936277659689826e-81,6.993889997980388e-15,1.3409486769896408e-69,1.2700068750815277e-15,4.3409587391864017e-16,3.0436213380684333e-16,3.448626211676646e-16,2.8564638393000675e-16,1.3891068043192775e-16,6.956521455272026e-17,9.648148534801436e-26,1.3177222719951044e-16,1.9190746919362034e-34,2.4167733936865418e-25,1.1263221363405043e-24,1.296621963216751e-16,1.3711026490967565e-16,5.590795065633369e-40,1.817204698235072e-46,2.60769881964368e-19,9.76866511459068e-17,5.881523130213322e-17,3.5018818824761074e-27
1.2349368252197724e-19,0.10054149576763871,0.0,0.002496445339904187,0.03107511026318426,0.31940968187635366,0.3504847921395246,0.20701222018021412,0.09201819554070344,0.0,6.354298517353543e-45,1.3987968906266227e-14,5.218296494821263e-42,0.0,1.908024459956006e-72,3.38674108463859e-30,8.617923699807766e-52,2.838086137569462e-35,2.356078777586452e-54,1.683467266641666e-30,8.162139569140366e-22,3.7011813107328993e-88,4.7416658260856075e-18,3.1669723475773185e-56,9.354874675616501e-48,4.459780799254969e-80,1.3987969722497237e-14,2.145595494626657e-68,2.5400481458439252e-15,8.682035217200571e-16,6.087325285015886e-16,6.897345967867309e-16,5.71300514126293e-16,2.7782513006233323e-16,1.3913231417396152e-16,3.859337941000147e-25,2.6354802905843266e-16,1.5352961964984641e-33,9.667290261513208e-25,4.505380150850625e-24,2.593279100509369e-16,2.7422424927376106e-16,2.236363082187844e-39,1.4537979949535413e-45,5.215468730703094e-19,1.9537595225944325e-16,1.176320575179342e-16,1.4007812520298275e-26
2.4698904005694187e-19,0.10054149576763871,0.0,0.002496445339897905,0.031075110263184085,0.3194096818763521,0.35048479213950967,0.20701222018021329,0.0920181955407009,0.0,5.083519255168313e-44,2.7976127539047638e-14,4.1747032560968634e-41,0.0,6.105796096891571e-71,1.35471076401913e-29,6.894524722648458e-51,1.1352460033619727e-34,1.8848928484972422e-53,6.733937567789621e-30,1.6324389845884785e-21,1.1844056860327948e-86,9.483395965994901e-18,2.5336179698760203e-55,7.483988757782973e-47,1.427157395945034e-78,2.7976129171475245e-14,3.433014881811955e-67,5.0801305181812535e-15,1.7364188112001562e-15,1.2174733308291796e-15,1.3794785456257467e-15,1.1426087667247606e-15,5.556540320318361e-16,2.7826650723669556e-16,1.5437508870250914e-24,5.270996328123055e-16,1.2282515362888686e-32,3.866955445154205e-24,1.802170347436891e-23,5.186593375094239e-16,5.484522180005481e-16,8.945540551143858e-39,1.1630518560460523e-44,1.0431009606253354e-18,3.9075455441372563e-16,2.3526570816489586e-16,5.603182006701713e-26
4.939797551268712e-19,0.10054149576763871,0.0,0.0024964453398853403,0.031075110263183738,0.319409681876349,0.3504847921394798,0.2070122201802116,0.09201819554069582,0.0,4.066847580882618e-43,5.5952444804524117e-14,3.339789029166563e-40,0.0,1.95387367951546e-69,5.418875012487847e-29,5.51581881330186e-50,4.5410071102188825e-34,1.5079262094598928e-52,2.693588727409762e-29,3.2648890399371785e-21,3.7901424624522296e-85,1.896685624579123e-17,2.026910412748393e-54,5.987226850792196e-46,4.56694791004321e-77,5.595244806920847e-14,5.492873483710876e-66,1.0160294586106135e-14,3.4728493656694133e-15,2.434954987236762e-15,2.758966433707312e-15,2.2852252407452767e-15,1.1113118468056095e-15,5.565348686431722e-16,6.175035010045576e-24,1.0542028404641645e-15,9.826070634509485e-32,1.5467900484831093e-23,7.208717690790608e-23,1.0373221924262514e-15,1.096908155448587e-15,3.578233428623877e-38,9.304467461483463e-44,2.0862095571079645e-18,7.815117584311279e-16,4.705330023202585e-16,2.2412842024449245e-25
9.879611852667298e-19,0.10054149576763871,0.0,0.002496445339860211,0.03107511026318304,0.3194096818763428,0.3504847921394201,0.2070122201802082,0.09201819554068566,0.0,3.2534909354356344e-42,1.1190507933513175e-13,2.671841793075646e-39,0.0,6.2524265484864895e-68,2.167559033059178e-28,4.412934232508348e-49,1.816407463451889e-33,1.2063457398507073e-51,1.077438231019464e-28,6.5297891506338436e-21,1.2128526707749418e-83,3.793377680529483e-17,1.6215347449615107e-53,4.789796198367894e-45,1.461430524198177e-75,1.1190508586378378e-13,8.788637312324238e-65,2.0320620014957507e-14,6.945710376644165e-15,4.8699185070615006e-15,5.517942171484577e-15,4.570458064080638e-15,2.222627519692223e-15,1.1130714925801783e-15,2.4700203288645832e-23,2.1084092563443357e-15,7.860879889295348e-31,6.18717595302376e-23,2.8834941178857956e-22,2.0746479022593192e-15,2.193820030322523e-15,1.4312981853239072e-37,7.44360113607559e-43,4.172428435563571e-18,1.563026165301281e-15,9.410675620767426e-16,8.96515960933514e-25
1.975924045546447e-18,0.10054149576763871,0.0,0.0024964453398099527,0.03107511026318165,0.3194096818763304,0.35048479213930056,0.20701222018020143,0.09201819554066534,0.0,2.602797896620177e-41,2.2381034839496569e-13,2.137477662343853e-38,0.0,2.000781731846149e-66,8.670275282540934e-28,3.53077836716202e-48,7.265639092545377e-33,9.65078500796921e-51,4.309758404120508e-28,1.3059589372024237e-20,3.881139878977482e-82,7.586761792394584e-17,1.2972303618780927e-52,3.831843453574057e-44,4.676589916230266e-74,2.238103614493698e-13,1.4061851490302102e-63,4.064126004467244e-14,1.3891432006738646e-14,9.739846374749121e-15,1.1035893493495644e-14,9.140923211928734e-15,4.445259038821697e-15,2.226144344950562e-15,9.880094224711845e-23,4.2168220904104895e-15,6.288713334393775e-30,2.474873547602253e-22,1.1533988805503007e-21,4.149299321923107e-15,4.387643779981831e-15,5.725240887864013e-37,5.95492744385161e-42,8.3448729344365e-18,3.1260549743829758e-15,1.8821365673727608e-15,3.586068403631197e-24
3.951849766105881e-18,0.10054149576763871,0.0,0.002496445339709436,0.031075110263178864,0.31940968187630564,0.3504847921390616,0.20701222018018792,0.0920181955406247,0.0,2.0822403765588496e-40,4.4762088650910823e-13,1.7099838209953316e-37,0.0,6.402511919896926e-65,3.468134818422044e-27,2.825305979633207e-47,2.9062574847658414e-32,7.720635642041623e-50,1.7239044575976907e-27,2.6119189814793274e-20,1.2419665744728115e-80,1.517353001598231e-16,1.0377853158652012e-51,3.065478333255598e-43,1.4965111985967879e-72,4.476209126062836e-13,2.2498987816322714e-62,8.128249679219728e-14,2.7782873699507697e-14,1.9479705422275544e-14,2.2071795523343968e-14,1.8281851512334856e-14,8.890522770505472e-15,4.452288467678056e-15,3.9520404793754636e-22,8.433647767766048e-15,5.0309745491418885e-29,9.89950063976257e-22,4.6135965896252996e-21,8.298602161241292e-15,8.775291278946191e-15,2.2901808645166307e-36,4.7641004331254e-41,1.6689788900031842e-17,6.252112573911853e-15,3.764274121097117e-15,1.4344282734171947e-23
7.90370120722475e-18,0.10054149576763871,0.0,0.0024964453395084026,0.03107511026317329,0.31940968187625607,0.3504847921385836,0.20701222018016086,0.0920181955405434,0.0,1.665793124875993e-39,8.952419627152917e-13,1.3679877331891705e-36,0.0,2.048806754746161e-63,1.3872723687449492e-26,2.261335527571675e-46,1.1625033634552548e-31,6.176511567890943e-49,6.895620021813133e-27,5.223839070028433e-20,3.974295939418321e-79,3.0347066462587853e-16,8.30228663234559e-51,2.4523856506714935e-42,4.788842706192526e-71,8.952420148630778e-13,3.5998400849489e-61,1.6256479703999616e-13,5.556575081536755e-14,3.895943676592215e-14,4.414359712634565e-14,3.656370013199031e-14,1.7781053007571036e-14,8.904570385089932e-15,1.5808169157591734e-21,1.686729915937016e-14,4.0247813718677446e-28,3.959801639027808e-21,1.8454377298417936e-20,1.6597207839840108e-14,1.7550586275457878e-14,9.162196532050039e-36,3.811832454523588e-40,3.337972870264139e-17,1.2504227698431078e-14,7.528547401076065e-15,5.737714917476964e-23
1.1855552648343618e-17,0.10054149576763871,0.0,0.0024964453393073694,0.03107511026316772,0.3194096818762065,0.35048479213810557,0.2070122201801338,0.0920181955404621,0.0,4.9453240343263805e-39,1.3428630388993738e-12,4.061214153549521e-36,0.0,9.584778815549368e-63,2.947984434885027e-26,6.468084513813116e-46,2.4703198783097534e-31,1.8336521294195036e-48,1.465319391545518e-26,7.835759158572839e-20,1.9013748749909987e-78,4.552060290862348e-16,2.4647416903696813e-50,7.012294842510808e-42,2.2403283279723143e-70,1.342863117062839e-12,1.3717519232024666e-60,2.43846924040913e-13,8.334862166155049e-14,5.84391813581514e-14,6.621539627265265e-14,5.4845540770492465e-14,2.6671586018333288e-14,1.3356845974468565e-14,3.3592365852544193e-21,2.530095058786726e-14,1.1508360725058743e-27,8.414579452550937e-21,3.921553351529132e-20,2.4895813518401357e-14,2.632588127055254e-14,1.9473098458282288e-35,1.090085404251987e-39,5.0069776376690836e-17,1.8756342748411238e-14,1.1292818853586227e-14,1.219264533938263e-22
1.5807404089462486e-17,0.10054149576763871,0.0,0.002496445339106337,0.031075110263162148,0.3194096818761569,0.35048479213762757,0.20701222018010673,0.0920181955403808,0.0,1.0775601618254054e-38,1.7904841150613545e-12,8.849172572209753e-36,0.0,3.0921206840302763e-62,5.0289654306734616e-26,1.3647894965970855e-45,4.2140752930395e-31,3.995431789027653e-48,2.4996626138106258e-26,1.0447679247112544e-19,6.2928956340262445e-78,6.069413935408919e-16,5.370542832762162e-50,1.4790970681172598e-41,7.227465227632286e-70,1.7904842192055672e-12,3.6830272043274504e-60,3.2512887779531784e-13,1.1113148623805804e-13,7.791893919895232e-14,8.828719296226523e-14,7.31273734278448e-14,3.5562121802790944e-14,1.7809115235823976e-14,5.730463201836091e-21,3.373460205325736e-14,2.4274467824709055e-27,1.435428358576432e-20,6.68970554586612e-20,3.319441919692505e-14,3.510117626423018e-14,3.322658149026623e-35,2.2996718188949367e-39,6.675993192220099e-17,2.5008457723851795e-14,1.505708847862859e-14,2.0799219539026585e-22
2.3711106971700223e-17,0.10054149576763871,0.0,0.002496445338704272,0.031075110263151004,0.3194096818760578,0.3504847921366716,0.2070122201800526,0.09201819554021824,0.0,3.127824983033949e-38,2.685726267333445e-12,2.5686420147425157e-35,0.0,1.7020502289937158e-61,1.0412028463025928e-25,3.730600238405426e-45,8.724708030367833e-31,1.1597506859825936e-47,5.175234176244046e-26,1.5671519424180918e-19,3.671704125238988e-77,9.104121224368307e-16,1.5589030330808176e-49,4.0398786292240883e-41,3.9783404642048224e-69,2.6857264233571697e-12,1.481004541347451e-59,4.876923787063165e-13,1.666972006765334e-13,1.1687848597410644e-13,1.324307805757799e-13,1.0969102001129024e-13,5.33431998813955e-14,2.6713638907082556e-14,1.1864198496359549e-20,5.060190507062317e-14,6.630110712968173e-27,2.9718723262913046e-20,1.3850174371000304e-19,4.979163055388428e-14,5.2651766248259777e-14,6.883394381426868e-35,6.283640728455664e-39,1.0014049618099993e-16,3.751268749979126e-14,2.2585623439761364e-14,4.3062144151041035e-22
3.161480985393796e-17,0.10054149576763871,0.0,0.0024964453383022073,0.03107511026313986,0.31940968187595864,0.35048479213571565,0.20701222017999849,0.09201819554005566,0.0,6.840200760875681e-38,3.5809684195242608e-12,5.617330624024467e-35,0.0,5.462337607823695e-61,1.7708462401674615e-25,7.81123831906702e-45,1.4838443583170714e-30,2.5362440571980067e-47,8.801718072341302e-26,2.0895359601232012e-19,1.2216204278868173e-76,1.213882851311812e-15,3.409145259562874e-49,8.452788289546874e-41,1.2767566053304127e-68,3.580968627299041e-12,4.001829340095177e-59,6.502552425311682e-13,2.2226289205918803e-13,1.5583808146889183e-13,1.7657435915515524e-13,1.4625463724523022e-13,7.112428815985645e-14,3.561813930802521e-14,2.0177897571092854e-20,6.746920822365769e-14,1.387241042309806e-26,5.0543767303772174e-20,2.355550037616337e-19,6.63888419107054e-14,7.020235622707847e-14,1.1715680733149095e-34,1.3153436071834998e-38,1.335214571218068e-16,5.0016917001617364e-14,3.011415168065154e-14,7.32374303316162e-22
4.7422215618413434e-17,0.10054149576763871,0.0,0.0024964453374980806,0.031075110263117576,0.31940968187576035,0.3504847921338037,0.20701222017989027,0.09201819553973051,0.0,2.275374913362706e-37,5.371452723639014e-12,1.8685903570712363e-34,0.0,4.1743343147367966e-60,3.858482659561887e-25,2.47109776580165e-44,3.232994398311724e-30,8.436749599309114e-47,1.9177149582826121e-25,3.134303995527743e-19,1.0022265159414152e-75,1.8208243089929566e-15,1.1340432645202764e-48,2.669138661820443e-40,9.757011158863301e-68,5.371453034494099e-12,2.00525500056457e-58,9.75378878227941e-13,3.333941991172999e-13,2.3375743243624524e-13,2.6486148664896175e-13,2.1938177533973728e-13,1.066864982094874e-13,5.3427063698738575e-14,4.39635408015887e-20,1.012038149752153e-13,4.3804801980470067e-26,1.1012457478058207e-19,5.132253334045964e-19,9.95832646238941e-14,1.0530353616760518e-13,2.5593734316679636e-34,4.161719430283438e-38,2.0028468156934353e-16,7.502537510515502e-14,4.517118609554476e-14,1.59569432377363e-21
6.322962138288891e-17,0.10054149576763871,0.0,0.002496445336693957,0.03107511026309529,0.31940968187556207,0.3504847921318917,0.20701222017978205,0.09201819553940535,0.0,5.293412022237339e-37,7.161937027401969e-12,4.347072037587711e-34,0.0,1.572636070046804e-59,6.774477917934687e-25,5.629517147732244e-44,5.67605033516105e-30,1.9627179460198487e-46,3.3668621990446726e-25,4.179072030924802e-19,3.8692659070327634e-75,2.4277657665833854e-15,2.6382281951438997e-48,6.071071086577318e-40,3.675850209838294e-67,7.161937440781331e-12,6.014037188823597e-58,1.3004997563216586e-12,4.445254063780201e-13,3.1167699428632194e-13,3.531485750383628e-13,2.925087863947255e-13,1.422487524092517e-13,7.123588736443604e-14,7.718520993783027e-20,1.349384223140173e-13,9.96356455471491e-26,1.9334171295780235e-19,9.01049313705197e-19,1.327776873364849e-13,1.4040471608557654e-13,4.508328313032661e-34,9.487097771119423e-38,2.6704962306400546e-16,1.0003383202213667e-13,6.022819142184326e-14,2.8015023179196992e-21
9.484443291183986e-17,0.10054149576763871,0.0,0.0024964453350857173,0.031075110263050723,0.3194096818751655,0.35048479212806777,0.20701222017956558,0.09201819553875508,0.0,1.8024010931750175e-36,1.0742905633867615e-11,1.4801733475495244e-33,0.0,1.2577971964202134e-58,1.5103510995890414e-24,1.886342076386772e-43,1.2653470147239708e-29,6.683033472113863e-46,7.505657594665415e-25,6.26860810169637e-19,3.177966452917793e-74,3.641648681490843e-15,8.983138596545392e-48,2.027018097513331e-39,2.9399516903478043e-66,1.0742906250619769e-11,3.1132252502093505e-57,1.9507332017091078e-12,6.667875201284844e-13,4.675167535455662e-13,5.29722633963589e-13,4.3876242563151653e-13,2.13373393868937e-13,1.0685323113195645e-13,1.720670858351729e-19,2.0240763876147057e-13,3.326629300173662e-25,4.3101167819964937e-19,2.008677415990633e-18,1.9916653275986474e-13,2.1060707585354192e-13,1.0156562463660633e-33,3.1930552661656713e-37,4.005846809323165e-16,1.50050742279858e-13,9.034211440695344e-14,6.24531564188128e-21
1.5807405596974176e-16,0.10054149576763871,0.0,0.0024964453318692716,0.031075110262961586,0.3194096818743724,0.3504847921204199,0.20701222017913268,0.09201819553745452,0.0,8.572537188166954e-36,1.790484284255679e-11,7.039965252786543e-33,0.0,1.8062083481677576e-57,4.175563235535908e-24,8.936219645004166e-43,3.4975672690979367e-29,3.178568478694173e-45,2.0746516177068154e-24,1.0447680243149278e-18,4.632176080677273e-73,6.069414510211878e-15,4.2725390051024625e-47,9.531668008672134e-39,4.221797650599478e-65,1.790484385934976e-11,2.5484724276763156e-56,3.2511668415977223e-12,1.1113105442420201e-12,7.791988149246949e-13,8.828702802802209e-13,7.312681722295742e-13,3.5562320916176364e-13,1.7808670412322842e-13,4.756142767400464e-19,3.3734607873757776e-13,1.5642645922322441e-24,1.1913671304359008e-18,5.5521717585779455e-18,3.319442235994152e-13,3.510117951174966e-13,2.9086018847136664e-33,1.545959371040423e-36,6.676755015027459e-16,2.5008454848555885e-13,1.5056960961996535e-13,1.7262783500209623e-20
2.8453330208554555e-16,0.10054149576763871,0.0,0.0024964453254365123,0.031075110262783312,0.3194096818727862,0.3504847921051242,0.20701222017826684,0.09201819553485359,0.0,5.15075072664279e-35,3.222871724296208e-11,4.2299152920625667e-32,0.0,3.7707228588184955e-56,1.3507384782577058e-23,5.423366319577482e-42,1.1309852771301927e-28,1.9098212773048727e-44,6.708664193024441e-24,1.8805824525694094e-18,9.726775357224751e-72,1.092494616327726e-14,2.5671260362433235e-46,5.700106898225332e-38,8.81361704432676e-64,3.2228719033010405e-11,2.829250546246123e-55,5.851901088401953e-12,2.0003517776497772e-12,1.4025731116709166e-12,1.5891636862758258e-12,1.3162735363359511e-12,6.401249697913825e-13,3.2054879079502064e-13,1.5379672687066674e-18,6.072229870222098e-13,9.354343899393061e-24,3.852448025003633e-18,1.7953373708812035e-17,5.974996052496717e-13,6.318212325572298e-13,1.0606984729826976e-32,1.0255669251215189e-35,1.2019399846034358e-15,4.501521036334705e-13,2.710231966567467e-13,5.58215252690433e-20
5.374517943171531e-16,0.10054149576763871,0.0,0.0024964453125715254,0.031075110262426767,0.31940968186961377,0.3504847920745327,0.20701222017653526,0.09201819552965218,0.0,3.54631405781306e-34,6.087646597587846e-11,2.912314895304108e-31,0.0,9.673111632587911e-55,4.8198626736966625e-23,3.837077404114594e-41,4.0326193147005122e-28,1.3149201775333118e-43,2.3920283701234414e-23,3.5522113089339676e-18,2.4997647016671e-70,2.0636009451900825e-14,1.767477335752881e-45,3.918578274784999e-37,2.2609749475888653e-62,6.087646920512924e-11,3.735047687945187e-54,1.1052837485142057e-11,3.778414984822495e-12,2.64936240078935e-12,3.001742951534535e-12,2.486259747953434e-12,1.2091370112957475e-12,6.054535276901065e-13,5.483780519037612e-18,1.1469769169244405e-12,6.430385245717427e-23,1.373623356322437e-17,6.401191117105205e-17,1.1286103684348032e-12,1.1934401030840311e-12,5.414081350723763e-32,9.737546431991006e-35,2.2708003311408913e-15,8.50286984795803e-13,5.119247571440971e-13,1.9903615480482688e-19
1.0432887787803682e-15,0.10054149576763871,0.0,0.0024964452868436794,0.03107511026171369,0.31940968186326896,0.3504847920133499,0.20701222017307216,0.09201819551925154,0.0,2.6273412606921877e-33,1.1817196317013003e-10,2.1576332378059897e-30,0.0,2.7662161405712564e-53,1.81864959793936e-22,3.0025329126922208e-40,1.5192683775526652e-27,9.741788219636974e-43,9.011842546389223e-23,6.89546902108546e-18,7.151662324240299e-69,4.0058135959118536e-14,1.3094627475112704e-44,2.9021064264904646e-36,6.465701300096012e-61,1.1817196884854515e-10,5.413418522382263e-53,2.1452582259870417e-11,7.33446436087801e-12,5.143103752150216e-12,5.826871294923096e-12,4.826134106997433e-12,2.3471951744209412e-12,1.1751852652770907e-12,2.0660115612810244e-17,2.2264852300682663e-12,4.761876796814449e-22,5.1750690744245486e-17,2.4114422680191513e-16,2.190831894343534e-12,2.316677826728015e-12,4.433474408934885e-31,1.501731713676639e-33,4.409846590383959e-15,1.6505558299883444e-12,9.937054244743802e-13,7.498583715574194e-19
1.5491257632435834e-15,0.10054149576763871,0.0,0.0024964452611186696,0.031075110261000627,0.3194096818569243,0.35048479195216714,0.20701222016960916,0.09201819550885376,0.0,8.163065611801952e-33,1.7546746000227278e-10,6.703697737272112e-30,0.0,1.535286084742443e-52,4.0146830659024933e-22,9.72054772545144e-40,3.3495152069731196e-27,3.0267425783804316e-42,1.9868315495392602e-22,1.0238726732466783e-17,3.96939148944538e-68,5.948026237296425e-14,4.068459057798191e-44,9.016703446893691e-36,3.588548562955656e-60,1.7546746755753057e-10,2.3216822968973495e-52,3.1849490200079547e-11,1.0890411021120586e-11,7.637062118845699e-12,8.651959389150243e-12,7.165877718605937e-12,3.485298775892247e-12,1.7448133686662276e-12,4.554961481995166e-17,3.3059941476653095e-12,1.4793744977051335e-21,1.1409447528219e-16,5.316163662703097e-16,3.2530534196368878e-12,3.43991552716088e-12,1.6539442341520425e-30,7.107811419955154e-33,6.550660303208521e-15,2.450823451575474e-12,1.4754561549752897e-12,1.65320495745773e-18
2.0549627477067988e-15,0.10054149576763871,0.0,0.002496445235396494,0.031075110260287583,0.31940968185057955,0.3504847918909844,0.20701222016614632,0.09201819549845877,0.0,1.8416346336310383e-32,2.3276295647230615e-10,1.512392830191996e-29,0.0,5.4656128234564976e-52,7.073233927044963e-22,2.2811066967321726e-39,5.8940036929230365e-27,6.828505656369256e-42,3.496145468669725e-22,1.358198444307794e-17,1.4130724267090925e-67,7.890238869343876e-14,9.178678055928937e-44,2.0343190024431393e-35,1.2775219293962631e-59,2.3276296533208322e-10,6.671536728783782e-52,4.224356203724451e-11,1.4446254968205241e-11,1.013123747924545e-11,1.1477007234692596e-11,9.50549058950006e-12,4.623447813186099e-12,2.3143378575081653e-12,8.015258542955273e-17,4.385503669716645e-12,3.337451883107778e-21,2.0076779316430781e-16,9.354090188306915e-16,4.315274944314863e-12,4.5631532043850074e-12,4.462661805487669e-30,2.283971807675006e-32,8.69324151451492e-15,3.25108984849165e-12,1.9571769505486633e-12,2.9090765388375307e-18
