Time (s),Volume (m^3),Ne,X(1),NH3(2),NH2OH(3),HNO3(4),CH3OH(5),H2O(6),N2(7),O2(8),NO2(9),NO(10),N2O(11),CO2(12),H2(13),CO(14),CH4(15),C2H6(16),CH2O(17),CH3(18),C3H8(19),H(20),C2H5(21),HCO(22),CH3CHO(23),OH(24),C2H4(25),H2OX(30),H3NOX(205),HX(26),HNO3X(208),CH4OX(211),H2NOX(204),HOX(29),HNOX(512),H2NO(88),NX(539),HNX(511),OX(27),H2NO3(231),CH3OX(210),CH2OX(659),CHOX(675),HNOH(93),H2NX(201)
1.9141034579916974e-20,0.045450764422602166,0.0,0.0011285424806125692,0.03107511026318443,0.31940968187635504,0.3504847921395395,0.20701222018021487,0.09201819554070571,0.0,1.9741040414436448e-71,1.4034549200823213e-24,1.988927387621964e-70,0.0,2.584177027958217e-114,1.679617456823405e-41,2.132330296547547e-82,1.0583884661213015e-57,5.439943112983464e-94,1.699844729231646e-43,9.678059003059838e-42,-9.902349679659954e-149,5.0636397937132124e-36,4.557096817001479e-100,3.738703035907055e-79,3.6997171228258247e-131,1.403454920081525e-24,1.4238659827378692e-105,2.6470403345344357e-16,9.047740514689563e-17,6.341447055263309e-17,7.187876442263979e-17,5.953648771317923e-17,2.895276964696832e-17,1.4476397221142442e-17,1.6289055727768685e-29,7.914926653947346e-35,1.9606500075847105e-40,1.730510458102674e-29,6.72071246668469e-26,7.398222001435806e-35,2.857751410282272e-17,1.5910494439218864e-55,1.5488266768491343e-62,1.0102357635411409e-36,2.036055909424854e-17
3.829869907693205e-20,0.045450764422602166,0.0,0.0011285424806119263,0.03107511026318442,0.31940968187635493,0.3504847921395394,0.20701222018021478,0.09201819554070545,0.0,1.5808843761396424e-70,2.8081291754557646e-24,1.5927550015085252e-69,0.0,1.6462567371867057e-112,1.3450561969368477e-40,3.3351674631587783e-81,4.236312104431096e-57,4.3460198736690896e-93,6.80380884013472e-43,1.9364526397955519e-41,-9.798570040505556e-149,1.0131678929683536e-35,3.640705963570392e-99,5.952220500607281e-78,2.3569145666100648e-129,2.8081291754525775e-24,2.280836823188232e-104,5.296380437684251e-16,1.8103341794370606e-16,1.26884036348823e-16,1.4381997781517593e-16,1.191247013040516e-16,5.793069374183271e-17,2.896537154253522e-17,6.519867341526596e-29,1.5858490360865085e-34,1.5697121651906923e-39,6.92655167273196e-29,2.690036498903777e-25,1.4802871650136111e-34,5.717985662793288e-17,1.2926159261889822e-54,2.436079159342517e-61,4.032964038264289e-36,4.0738807640327036e-17
7.66140280709622e-20,0.045450764422602166,0.0,0.0011285424806106404,0.03107511026318441,0.31940968187635466,0.35048479213953926,0.20701222018021462,0.09201819554070492,0.0,1.2653484789301115e-69,5.6174776862026505e-24,1.2748495534951655e-68,0.0,1.051161755497102e-110,1.0765901196347822e-39,5.274947791553897e-80,1.6950766469774738e-56,3.477572292952105e-92,2.722409773192345e-42,3.873746118774686e-41,-6.4761779413490555e-149,2.0267757209822936e-35,2.91319840997623e-98,9.49975953697129e-77,1.504928391076265e-127,5.6174776861898986e-24,3.651461308091949e-103,1.0595060626622143e-15,3.6214544353707915e-16,2.538231683448043e-16,2.877024046000606e-16,2.383011284793078e-16,1.158865419312523e-16,5.79433197815842e-17,2.6087961886466944e-28,3.1810927587849297e-34,1.2562467996948326e-38,2.7715228941593697e-28,1.0763650282640314e-24,2.9612170947536717e-34,1.1438454167802276e-16,1.5471783403455335e-53,5.70449963241901e-60,1.6115885796586965e-35,8.149530473238501e-17
1.5324468605902252e-19,0.045450764422602166,0.0,0.0011285424806080687,0.031075110263184387,0.3194096818763541,0.350484792139539,0.20701222018021426,0.09201819554070387,0.0,1.0125359021774232e-68,1.1236174707696418e-23,1.02013792739918e-67,0.0,6.719610636416229e-109,8.614902189180074e-39,8.390831796324303e-79,6.78141035553581e-56,2.773772201087636e-91,1.0891411819524499e-41,7.748333076732944e-41,9.95352373625366e-148,4.0539913802896735e-35,2.3236177669753634e-97,1.5180568730331737e-75,9.620339469256991e-126,1.1236174707645396e-23,5.8440365620606795e-102,2.119242093505095e-15,7.243694947228348e-16,5.077014339511726e-16,5.754672581690796e-16,4.76653982803866e-16,2.3179823830885455e-16,1.1589921464473535e-16,1.0436883500542748e-27,6.397704129441178e-34,1.0051883075196804e-37,1.1087896283406674e-27,4.306161281694541e-24,5.923076954233791e-34,2.2879391177768085e-16,2.2514762901845565e-52,1.646398712348522e-58,6.443159014859922e-35,1.6300829891610491e-16
3.065060020351431e-19,0.045450764422602166,0.0,0.0011285424806029253,0.03107511026318434,0.31940968187635305,0.3504847921395384,0.20701222018021356,0.09201819554070174,0.0,8.1013371083738e-68,2.2473568750683937e-23,8.162136693627622e-67,0.0,4.298045588092277e-107,6.892794432539043e-38,1.3386051714816104e-77,2.712784911461081e-55,2.223746008918366e-90,4.356919298393745e-41,1.549750699264942e-40,3.4993133853213853e-146,8.108422712022436e-35,1.8628551160535668e-96,2.4273667977035106e-74,6.1534306162301296e-124,2.247356875047983e-23,9.351817497123919e-101,4.23871412741207e-15,1.448817597090384e-15,1.0154579716215329e-15,1.1509969653041163e-15,9.533596913491654e-16,4.636216310591117e-16,2.3181099791124747e-16,4.175093173541984e-27,1.29354225717906e-33,8.042270012203755e-37,4.435519480087067e-27,1.7226049255103412e-23,1.1846796673194024e-33,4.576126519749107e-16,3.5003159519939064e-51,5.106499743167487e-57,2.5766244219298255e-34,3.2603428728196063e-16
6.130286339873843e-19,0.045450764422602166,0.0,0.0011285424805926383,0.031075110263184245,0.3194096818763509,0.35048479213953726,0.20701222018021215,0.09201819554069751,0.0,6.481557798754072e-67,4.49483568366589e-23,6.53012270571067e-66,0.0,2.749947290529378e-105,5.514584770740088e-37,2.1386254846174454e-76,1.0851581200059334e-54,1.7788439430932106e-89,1.7428386359856593e-40,3.0995854824482236e-40,1.122858169640701e-144,1.6217285427959971e-34,1.4901560370484417e-95,3.882567326193733e-73,3.9370475594640933e-122,4.4948356835842435e-23,1.4963995282582748e-99,8.477658084110892e-15,2.897713801809633e-15,2.030971072792743e-15,2.302056379562184e-15,1.9067711080244965e-15,9.272684165398358e-16,4.636345386050836e-16,1.6701052264513825e-26,2.642884226063156e-33,6.43412144597581e-36,1.7742799876823282e-26,6.890701890659781e-23,2.369423611111447e-33,9.15250132361024e-16,5.549737077474779e-50,1.6181248479618218e-55,1.0305219196343143e-33,6.520862640073354e-16
1.2260738978918666e-18,0.045450764422602166,0.0,0.0011285424805720643,0.031075110263184057,0.3194096818763466,0.350484792139535,0.20701222018020932,0.09201819554068903,0.0,5.185659513215286e-66,8.989793300860853e-23,5.2242635352273445e-65,0.0,1.7597096279058015e-103,4.4118077202174304e-36,3.4192863606918115e-75,4.340720792438822e-54,1.4228095932398514e-88,6.971496379614971e-40,6.199255048814726e-40,3.592851516649177e-143,3.2435011069723094e-34,1.191902366235675e-94,6.211132005314432e-72,2.5193430174014756e-120,8.989793300534263e-23,2.3943262317133613e-98,1.6955545553048152e-14,5.795506211184734e-15,4.061997378457103e-15,4.604175208030297e-15,3.813593939714087e-15,1.8545619874221244e-15,9.272815166357927e-16,6.680556821894259e-26,5.5087612854837335e-33,5.147419333058394e-35,7.097264342451464e-26,2.7563382773697446e-22,4.738911498695528e-33,1.830525093099866e-15,8.851298332499011e-49,5.160432797087475e-54,4.121831967856274e-33,1.3041902174327383e-15
2.4521644257008317e-18,0.045450764422602166,0.0,0.0011285424805309164,0.03107511026318368,0.319409681876338,0.3504847921395304,0.20701222018020368,0.09201819554067207,0.0,4.149390610380893e-65,1.797970853525066e-22,4.179477017917883e-64,0.0,1.1261320321014192e-101,3.529502473645313e-35,5.468846571938943e-74,1.7363059796157035e-53,1.1388046287441354e-87,2.788626919145772e-39,1.2398594181547501e-39,1.1502620785895454e-141,6.4870463192801636e-34,9.53988459263537e-94,9.937030604116992e-71,1.6122619485273625e-118,1.797970853394429e-22,3.8309915612501797e-97,3.391131871308229e-14,1.159109102968135e-14,8.124050403073371e-15,9.208412864774435e-15,7.62723959644898e-15,3.709149128870064e-15,1.8545750592676562e-15,2.672249911897358e-25,1.1909287890898718e-32,4.117984335258349e-34,2.8389346138673495e-25,1.102547681165585e-21,9.477887273863658e-33,3.661075014444014e-15,1.4144337207613984e-47,1.6491591410925639e-52,1.648681643708967e-32,2.6083981241821574e-15
4.904345481318761e-18,0.045450764422602166,0.0,0.0011285424804486205,0.031075110263182926,0.31940968187632085,0.35048479213952116,0.20701222018019239,0.09201819554063816,0.0,3.322629637108179e-64,3.59595390040298e-22,3.343608155171865e-63,0.0,7.206982180410636e-100,2.8236250343452847e-34,8.748545200631152e-73,6.945259243899917e-53,9.294259467785747e-87,1.1154564410737674e-38,2.479727244701211e-39,3.75285490281416e-140,1.2974137079716855e-33,7.785897638514505e-93,1.5898624468694897e-69,1.0318100192176651e-116,3.5959538998804297e-22,6.129642170606011e-96,6.78228579217981e-14,2.318226066566022e-14,1.6248158105454715e-14,1.841688817749435e-14,1.5254530883341624e-14,7.418323410499389e-15,3.7091604907995535e-15,1.0689054011550292e-24,2.738543104773836e-32,3.2944070120986646e-33,1.1355796195782187e-24,4.410222392372598e-21,1.8955838824199785e-32,7.322174856598158e-15,2.2618543968489358e-46,5.274291242149143e-51,6.59462428621727e-32,5.216813937275442e-15
9.80870759255462e-18,0.045450764422602166,0.0,0.0011285424802840289,0.031075110263181417,0.31940968187628654,0.35048479213950273,0.20701222018016982,0.09201819554057034,0.0,2.6676276716857223e-63,7.19191999415862e-22,2.6748972440990383e-62,0.0,4.6123844889080794e-98,2.2589101077126782e-33,1.3996384854640577e-71,2.7781107626627367e-52,7.453811941191447e-86,4.4618371105932543e-38,4.9594628977937576e-39,1.2045171416369332e-138,2.594831994387473e-33,6.244135640069267e-92,2.5437299540445433e-68,6.603463710265329e-115,7.191919992068411e-22,9.807472010094536e-95,1.3564590789389193e-13,4.6364599933560566e-14,3.249638012280062e-14,3.683383879986075e-14,3.050911335081833e-14,1.483667196869183e-14,7.418324738827216e-15,4.275632475388152e-24,6.903807714317105e-32,2.635533421240763e-32,4.54233001542692e-24,1.7641008321896928e-20,3.791174192487151e-32,1.464437453876984e-14,3.6179968862587156e-45,1.6873047171629836e-49,2.6378292562247034e-31,1.043364556183976e-14
1.9617431815026337e-17,0.045450764422602166,0.0,0.0011285424799548456,0.031075110263178402,0.31940968187621793,0.3504847921394659,0.20701222018012466,0.0920181955404347,0.0,2.1645122936854864e-62,1.4383852181669143e-21,2.1399222490099032e-61,0.0,2.951899157111442e-96,1.807133491116596e-32,2.239318577957825e-70,1.1112457180869238e-51,5.964898838930952e-85,1.7847371130530776e-37,9.918934203977353e-39,3.855976493652497e-137,5.18966910453328e-33,4.99685767811592e-91,4.0699279554812547e-67,4.226178240073815e-113,1.4383852173308296e-21,1.5691990842141906e-93,2.712918940573063e-13,9.272927845313162e-14,6.499285060773033e-14,7.366774003229983e-14,6.101827786053742e-14,2.967336906481187e-14,1.4836626773867485e-14,1.71025516267262e-23,1.9514480844276827e-31,2.108429851988854e-31,1.8169343048167698e-23,7.056471412000075e-20,7.582354812621287e-32,2.928877389456679e-14,5.787866338778255e-44,5.3984891160579634e-48,1.0551276104929249e-30,2.0867308804479113e-14
3.923488025996977e-17,0.045450764422602166,0.0,0.0011285424792964794,0.031075110263172372,0.3194096818760807,0.3504847921393922,0.20701222018003435,0.0920181955401634,0.0,1.828910624968288e-61,2.8767716556687164e-21,1.7119398458829936e-60,0.0,1.8892068455847952e-94,1.4457111514120546e-31,3.58282732229304e-69,4.444985698390546e-51,4.772107539454874e-84,7.138952986275305e-37,1.9837876816338553e-38,1.2339754124544117e-135,1.0379345474085325e-32,3.997644024352164e-90,6.51185274537722e-66,2.704741739868026e-111,2.876771652324375e-21,2.5107213836094584e-92,5.425834112656637e-13,1.8545863542735526e-13,1.2998589737778103e-13,1.4733554244800316e-13,1.2203660517903836e-13,5.93467631759926e-14,2.967312499292353e-14,6.84102498261829e-23,6.18564027330634e-31,1.6867451121766905e-30,7.267741746326623e-23,2.8226376464342537e-19,1.516471605288872e-31,5.857757257197507e-14,9.25926655238434e-43,1.727269187306515e-46,4.220502255307936e-30,4.173463526379834e-14
5.885232870491321e-17,0.045450764422602166,0.0,0.0011285424786381133,0.031075110263166342,0.3194096818759435,0.35048479213931855,0.20701222017994403,0.0920181955398921,0.0,5.6179732642125557e-61,4.3151580931702164e-21,5.082323442677108e-60,0.0,1.0780831029884154e-93,4.29196112934641e-31,1.3659450357100636e-68,9.445596375354051e-51,1.4072512941183419e-83,1.5170277925607557e-36,2.9756819428693754e-38,5.879853487753951e-135,1.5569023992901343e-32,1.1788690175528502e-89,2.482640761743346e-65,1.543471205672699e-110,4.315158086063491e-21,9.572127802013512e-92,8.138744733614586e-13,2.7818799233666035e-13,1.9497904994725815e-13,2.2100334481453162e-13,1.8305493079660214e-13,8.902015720611392e-14,4.4509517351418496e-14,1.4537180780020797e-22,1.213189002360879e-30,4.823037689862381e-30,1.5443953960984961e-22,5.998188435316013e-19,2.274707729315531e-31,8.786637121519773e-14,3.5299140844459285e-42,8.106337949481366e-46,8.968562172871483e-30,6.260196169715495e-14
7.846977714985664e-17,0.045450764422602166,0.0,0.0011285424779797478,0.031075110263160313,0.31940968187580626,0.3504847921392449,0.2070122201798537,0.0920181955396208,0.0,1.2951530476256166e-60,5.753544530671414e-21,1.107411837224944e-59,0.0,4.217754073483288e-93,9.351970270793974e-31,3.675162152129304e-68,1.6113077748974997e-50,3.068016616140924e-83,2.5878711927925136e-36,3.9675762041042964e-38,1.9420184320929404e-134,2.0758704660984787e-32,2.5701093679730062e-89,6.679722732244045e-65,6.038478802812477e-110,5.7535445185481755e-21,2.575452047664799e-91,1.0851650803505977e-12,3.70917349181047e-13,2.599723083154025e-13,2.9467114713188527e-13,2.440732547132289e-13,1.1869355115517595e-13,5.934580383981492e-14,2.4798722542663473e-22,1.9790197333872105e-30,1.01731843304975e-29,2.6345570886946834e-22,1.0232343394499394e-18,3.0329438533421063e-31,1.171551698242348e-13,9.497116031136996e-42,2.5269009540904623e-45,1.5299307360858e-29,8.346928810454583e-14
1.1770467403974352e-16,0.045450764422602166,0.0,0.0011285424766630174,0.031075110263148253,0.31940968187553176,0.35048479213909756,0.2070122201796731,0.09201819553907822,0.0,4.3957126800869683e-60,8.630317405673099e-21,3.214476278730113e-59,0.0,3.5323353784604535e-92,2.7145957648256966e-30,1.4864756461361638e-67,3.336008396795521e-50,8.936555009260389e-83,5.357859098905743e-36,5.951364726572731e-38,1.1360497699283499e-133,3.1138071041361535e-32,7.486244900327267e-89,2.7017255409170663e-64,5.057177809759158e-109,8.630317380573471e-21,1.0416858443509446e-90,1.6277452262439404e-12,5.563760627174607e-13,3.8995907335232025e-13,4.4200675165118235e-13,3.6610989855448727e-13,1.7804033886305876e-13,8.901812830798343e-14,5.134260982357697e-22,3.912490622323703e-30,2.778612421498567e-29,5.454516254174809e-22,2.1185310614968392e-18,4.549416101395059e-31,1.7573276696207749e-13,3.8410555083398513e-41,1.2449682056918422e-44,3.167526316020079e-29,1.2520394085837544e-13
1.569395709296304e-16,0.045450764422602166,0.0,0.0011285424753462883,0.031075110263136193,0.31940968187525726,0.35048479213895023,0.2070122201794925,0.09201819553853564,0.0,1.1023324315680724e-59,1.1507090280673672e-20,7.029699220126029e-59,0.0,1.3882441826593945e-91,5.9365279706241945e-30,4.026445480252043e-67,5.673676823953843e-50,1.956701702154606e-82,9.112315485837886e-36,7.935153249038962e-38,3.786024258218108e-133,4.151744532539023e-32,1.6391493281288326e-88,7.318228454625418e-64,1.9875229622598574e-108,1.1507090237985776e-20,2.8216408515808887e-90,2.1703236986052443e-12,7.418347760151463e-13,5.199462274423286e-13,5.893423559896464e-13,4.881465361407939e-13,2.373871262728576e-13,1.186900633580582e-13,8.732033615502983e-22,6.475546136564798e-30,5.813786927646837e-29,9.27670388384867e-22,3.6031591278417585e-18,6.065888349447702e-31,2.343103639742077e-13,1.0403872125807814e-40,3.906236203654976e-44,5.387131715526762e-29,1.6693859351668879e-13
1.9617446781951726e-16,0.045450764422602166,0.0,0.0011285424740295606,0.031075110263124133,0.31940968187498275,0.3504847921388029,0.2070122201793119,0.09201819553799306,0.0,2.402514164587409e-59,1.4383863155673056e-20,1.3188676119994318e-58,0.0,4.359281128658625e-91,1.1137759401475469e-29,9.045273103332277e-67,8.668096471032262e-50,3.6731058268938626e-82,1.3921559528701703e-35,9.918941771502834e-38,1.0214327580725653e-132,5.189682807764083e-32,3.076998881162613e-88,1.64401691175724e-63,6.24110041331173e-108,1.4383863090455595e-20,6.338729300374468e-90,2.7129003779368814e-12,9.272934890570524e-13,6.499337983698373e-13,7.366779601343607e-13,6.101831670253672e-13,2.96733913363281e-13,1.4836158110894275e-13,1.334057471012982e-21,9.71315660551153e-30,1.0583777286368251e-28,1.4172707683805273e-21,5.504958141672994e-18,7.582360597500015e-31,2.928879608516462e-13,2.337085966657363e-40,1.004146372677687e-43,8.230319063020841e-29,2.0867324607264204e-13
2.3540936470940413e-16,0.045450764422602166,0.0,0.0011285424727128341,0.031075110263112073,0.31940968187470825,0.3504847921386556,0.2070122201791313,0.09201819553745048,0.0,4.766076761805539e-59,1.7260636030671226e-20,2.2326058367397997e-58,0.0,1.1869512486101213e-90,1.8854263462398743e-29,1.793453990428411e-66,1.2331234716545468e-49,6.219945392013504e-82,1.9804811658520913e-35,1.1902730293964295e-37,2.3933381663165106e-132,6.227621945244948e-32,5.210512823231415e-88,3.2596814088058803e-63,1.6993356724787768e-107,1.7260635937892862e-20,1.2568145131777164e-89,3.255475231612751e-12,1.1127522018385175e-12,7.799217937245108e-13,8.84013564081795e-13,7.322197910860876e-13,3.560807001285093e-13,1.7803267388117393e-13,1.8978302568472453e-21,1.363761382775389e-29,1.7554673546246364e-28,2.0162094778238956e-21,7.831564548324305e-18,9.09883284555199e-31,3.514655575919386e-13,4.633632037314472e-40,2.2644218237461348e-43,1.1708451321801615e-28,2.504078985243452e-13
3.1387915848917787e-16,0.045450764422602166,0.0,0.001128542470079386,0.03107511026308795,0.3194096818741593,0.3504847921383609,0.20701222017877005,0.09201819553636534,0.0,1.648748430169159e-58,2.3014181780663928e-20,5.298989405512783e-58,0.0,7.902547841045787e-90,4.4749964318492766e-29,5.749127982117334e-66,2.166240194296286e-49,1.4767440114915925e-81,3.4791308391349144e-35,1.5870307338880016e-37,1.095665755384863e-131,8.303502805359047e-32,1.237083788289431e-87,1.0449303558138299e-62,1.131392840735261e-106,2.3014181617679257e-20,4.028872557037141e-89,4.340619465723696e-12,1.4836696266206206e-12,1.0398990568772411e-12,1.178684771385198e-12,9.762930187488828e-13,4.747742726839968e-13,2.373735848532142e-13,3.3339371538159413e-21,2.354576917122433e-29,4.064891556753298e-28,3.5418950138587266e-21,1.3758598589986303e-17,1.2131777341654928e-30,4.686207506613455e-13,1.4851267772414553e-39,1.0045928753966065e-42,2.0568349394543217e-28,3.338772031150548e-13
4.7081874604872535e-16,0.045450764422602166,0.0,0.0011285424648125064,0.031075110263039704,0.3194096818730614,0.35048479213777156,0.2070122201780476,0.09201819553419507,0.0,1.1189547650543241e-57,3.452127328063482e-20,1.8296907440270673e-57,0.0,1.1234849907888058e-88,1.5451898514299684e-28,3.0790366066445154e-65,4.832806170818767e-49,5.099950929179601e-81,7.761819292004224e-35,2.3805461428682683e-37,9.58417192342955e-131,1.2455274845349238e-31,4.27228183521397e-87,5.596295720600481e-62,1.6084722305016747e-105,3.452127291702171e-20,2.1577294362396174e-88,6.510886086823899e-12,2.2255044730678486e-12,1.5598586624550901e-12,1.7680271836309377e-12,1.4644393924056015e-12,7.121614139029965e-13,3.5605031638728926e-13,7.437897176530168e-21,5.15823656050067e-29,1.3755987096230064e-27,7.901843474981178e-21,3.0698759034348346e-17,1.819766633385677e-30,7.029311351587834e-13,7.950734081263516e-39,8.952544567059725e-42,4.588726215488909e-28,5.008158110474202e-13
7.846979211678203e-16,0.045450764422602166,0.0,0.0011285424542788144,0.031075110262943215,0.31940968187086555,0.3504847921365929,0.2070122201766027,0.09201819552985463,0.0,1.4206024745399857e-56,5.753545628051855e-20,8.782388827797672e-57,0.0,2.969109538107064e-87,7.4169621473714705e-28,2.553492687669593e-64,1.336679496279582e-48,2.4480868341682436e-80,2.146799242605694e-34,3.96757696081729e-37,1.43057800127733e-129,2.075886019902575e-31,2.050787754209743e-86,4.6410980101402475e-61,4.2508180176071494e-104,5.753545527482085e-20,1.7894401636553783e-87,1.0851331966130322e-11,3.709174153496297e-12,2.5997981860571083e-12,2.9467119986795956e-12,2.440731813091989e-12,1.186935680775436e-12,5.933834003726381e-13,2.057207346731361e-20,1.4053183998413e-28,6.530399954285407e-27,2.1855274783807384e-20,8.492985172693719e-17,3.0329444318244302e-30,1.1715518975891634e-12,6.588082922116791e-38,1.3840377792654034e-40,1.2691705980967071e-27,8.346930219099857e-13
1.4124562714060104e-15,0.045450764422602166,0.0,0.0011285424332117004,0.031075110262750234,0.3194096818664739,0.3504847921342355,0.20701222017371287,0.09201819552117409,0.0,2.763027145674696e-55,1.035638222800538e-19,5.289857023835745e-56,0.0,1.1677879575359501e-85,4.467616290881291e-27,2.8366798178707733e-63,4.323665138259111e-48,1.474559393328016e-79,6.944103604462741e-34,7.141638596669302e-37,3.017087885814736e-128,3.7366195987173526e-31,1.2352537109708922e-85,5.15580680396056e-60,1.671899950776971e-102,1.035638190269926e-19,1.9878936608796083e-86,1.953187441631005e-11,6.676513464495689e-12,4.679758460139729e-12,5.3040815910105915e-12,4.393315348115696e-12,2.13648415226592e-12,1.0679678990953677e-12,6.654306570404822e-20,4.49920007308983e-28,3.916386500666215e-26,7.069373248672512e-20,2.7486015341905517e-16,5.459300028695481e-30,2.1087933961954287e-12,7.306066268791688e-37,2.990902250895058e-39,4.1052983656780814e-27,1.5024474235755983e-12
2.0402146216442003e-15,0.045450764422602166,0.0,0.0011285424121449462,0.031075110262557253,0.31940968186208224,0.3504847921318781,0.20701222017082305,0.09201819551249402,0.0,1.4788958612273507e-54,1.4959218827927942e-19,1.5401509753852748e-55,0.0,7.497973118359734e-85,1.300798159945935e-26,1.1256183556966308e-62,9.017557440830303e-48,4.293197527942574e-79,1.4482817318191985e-33,1.0315700232459932e-36,1.55069230852016e-127,5.397375188949794e-31,3.5964561361917913e-85,2.0458676912439037e-59,1.0734706422143981e-101,1.4959218149460342e-19,7.888130433958745e-86,2.8211951256473615e-11,9.643852709019465e-12,6.759827018942389e-12,7.66145113298731e-12,6.345897141352842e-12,3.0860325407514686e-12,1.542443293712933e-12,1.3878407955187925e-19,9.346260491988218e-28,1.1391720679003814e-25,1.4744079786951211e-19,5.735116395137371e-16,7.885655625557923e-30,3.0460348597963247e-12,2.8963365271103417e-36,1.5107818431461155e-38,8.562125181047531e-27,2.1702017984257626e-12
2.6679729718823902e-15,0.045450764422602166,0.0,0.0011285423910785512,0.031075110262364272,0.3194096818576906,0.3504847921295207,0.20701222016793322,0.09201819550381442,0.0,5.132389276522147e-54,1.956205542781955e-19,3.354895432276411e-55,0.0,3.099241767443828e-84,2.8336101735028766e-26,3.0964059040281455e-62,1.541833569232317e-47,9.351799631682064e-79,2.4762907022109067e-33,1.3489761868189188e-36,5.254058843066039e-127,7.058152791423248e-31,7.834099631066192e-85,5.627873133320086e-59,4.4371258711407327e-101,1.9562054267766877e-19,2.1699056722185924e-85,3.689156267616907e-11,1.261119188706934e-11,8.840003837193822e-12,1.0018820624611081e-11,8.298477192826599e-12,4.035580846233666e-12,2.0168092889451384e-12,2.3729479244018957e-19,1.5946478337854752e-27,2.480501461855671e-25,2.5209611300694564e-19,9.810193624761076e-16,1.0312011222411759e-29,3.9832762883928456e-12,7.9604156033038e-36,4.983613264107907e-38,1.4639631306129704e-26,2.8379561463635775e-12
3.29573132212058e-15,0.045450764422602166,0.0,0.0011285423700125162,0.03107511026217129,0.31940968185329893,0.3504847921271633,0.2070122201650434,0.09201819549513526,0.0,1.391802516980288e-53,2.41648920276802e-19,6.214704620512048e-55,0.0,9.941908522904647e-84,5.249237385426279e-26,6.939018525532555e-62,2.352599298879442e-47,1.7323479076206552e-78,3.7784361527397225e-33,1.6663823503857064e-36,1.4092313574675458e-126,8.718952407175772e-31,1.4512058254511932e-84,1.2612015082100768e-58,1.42336425569149e-100,2.416489025761937e-19,4.8627400150696254e-85,4.557070886728374e-11,1.5578530998646514e-11,1.09202888896259e-11,1.2376190065882846e-11,1.0251055502546125e-11,4.985129068713442e-12,2.4910655788700122e-12,3.6207509417640124e-19,2.4299846472504047e-27,4.594065070964867e-25,3.846595450834094e-19,1.4975236990827428e-15,1.2738366819256987e-29,4.9205176819857196e-12,1.782384539516577e-35,1.301275038271977e-37,2.2337810110764168e-26,3.5057104672886304e-12
4.55124802259696e-15,0.045450764422602166,0.0,0.0011285423278815248,0.031075110261785333,0.3194096818445156,0.3504847921224486,0.20701222015926377,0.09201819547777837,0.0,6.589258463476063e-53,3.337056522730862e-19,1.596496807403857e-54,0.0,6.447371435805846e-83,1.3485694244696977e-25,2.4076431165896165e-61,4.486194074316935e-47,4.45019854267348e-78,7.205135818732085e-33,2.301194677500868e-36,6.625750794352842e-126,1.2040617682644592e-30,3.727977516013758e-84,4.376012703330761e-58,9.230579846552863e-100,3.3370561851962496e-19,1.6872333999278012e-84,6.292760626869056e-11,2.1513209022386376e-11,1.508118360434941e-11,1.7090928797373222e-11,1.4156206896734345e-11,6.884225264668138e-12,3.439247908708172e-12,6.904443884373264e-19,4.6266029352342525e-27,1.1799541759034993e-24,7.3351062117211765e-19,2.8580431019615346e-15,1.759107801292162e-29,6.795000364162795e-12,6.173516462789852e-35,5.830135793049181e-37,4.2596181708137695e-26,4.841219027727736e-12
5.80676472307334e-15,0.045450764422602166,0.0,0.0011285422857519722,0.031075110261399374,0.3194096818357323,0.35048479211773387,0.20701222015348414,0.09201819546042334,0.0,2.111824249196676e-52,4.25762384268132e-19,3.272789581400773e-54,0.0,2.500192536582868e-82,2.764726891072622e-25,6.189796972062075e-61,7.3025391468354325e-47,9.122757935945726e-78,1.1728379165803007e-32,2.936007004591479e-36,2.1032785012903042e-125,1.5362371024272723e-30,7.642229024845667e-84,1.1250268345797182e-57,3.579478407634417e-99,4.257623293249031e-19,4.337699746607507e-84,8.028264498498326e-11,2.7447886780246915e-11,1.9242510962223668e-11,2.1805667327464632e-11,1.8061351323943846e-11,8.783321128620782e-12,4.386987831770766e-12,1.12389178861146e-18,7.524479926788688e-27,2.4186797711875974e-24,1.1939937152493162e-18,4.6561955325129995e-15,2.244378920655184e-29,8.669482906332461e-12,1.5846017109561293e-34,1.8061790423047764e-36,6.93372306032575e-26,6.176727478936839e-12
7.06228142354972e-15,0.045450764422602166,0.0,0.001128542243623858,0.031075110261013415,0.319409681826949,0.35048479211301914,0.2070122201477045,0.09201819544307016,0.0,5.44108232217705e-52,5.178191162619395e-19,5.85427910077477e-54,0.0,7.537899980348179e-82,4.945799166392937e-25,1.3316392638866442e-60,1.0801634103944206e-46,1.6318423874173203e-77,1.7348165446513085e-32,3.570819331657539e-36,5.37600485828769e-125,1.8684212441515674e-30,1.3670113078327182e-83,2.4203216139878166e-57,1.0791868955490962e-98,5.178190349920298e-19,9.331891881083768e-84,9.763582661752987e-11,3.3382564272236196e-11,2.340427075104765e-11,2.652040565616344e-11,2.1966488784196632e-11,1.0682416660576614e-11,5.3342827713145515e-12,1.662417197964744e-18,1.1123615158481522e-26,4.3262606726279585e-24,1.7661085915453053e-18,6.893163683817114e-15,2.729650040014764e-29,1.0543965308499772e-11,3.403534276347447e-34,4.5473372397103766e-36,1.0256095224706995e-25,7.512235820066915e-12
