Distance (mm),T (C),P (atm),Ne,H4N2O2(2),NH2OH(3),HNO3(4),CH3OH(5),H2O(6),N2(7),O2(8),NO2(9),NO(10),N2O(11),CO2(12),H2(13),CO(14),CH4(15),C2H6(16),CH2O(17),CH3(18),C3H8(19),H(20),C2H5(21),HCO(22),CH3CHO(23),OH(24),C2H4(25),HO2(39),NH2(85),H2NO(89),HNOH(94),N2H3(99),H3N2O(193),H2NO2(195),S(196),H2NO3(252),H2N2O(502),NNDO(506),NNO(515),S(566),X(1),HX(26),OX(27),CH3X(28),HOX(29),H2OX(30),CO2X(31),OCX(32),CX(33),CH2X(34),CHX(35),H2NX(212),SX(215),H2NOX(217),H3NOX(218),HNO3X(221),CH3OX(223),CH4OX(224),alpha
0.05500000000000001,694.2632441382328,0.9999999999999999,2.0148992181342797e-129,6.752583069215984e-13,0.31497291855989495,0.1784571405293622,0.19057587279649,0.18613649860897818,0.01193688529022595,3.2953278117367304e-06,0.0013714228051364707,0.01939202963280977,0.00038483612097030246,5.662342432294063e-19,1.0943055456966216e-06,7.499635762016517e-18,5.948902106956571e-13,5.325091812275465e-22,5.892137109694982e-17,1.8036250056656763e-12,7.77090951543047e-35,5.4908443901648636e-08,1.6036224351669361e-25,8.268306977596645e-19,3.9018074957580097e-28,5.4391754956648895e-05,2.0990873763701998e-24,7.579473416122907e-08,0.009904963610160253,0.02451448206385979,0.0026394922238436717,0.002519593717205749,3.803919171703044e-05,2.2986199091739618e-12,3.5040218391504847e-12,1.3298940906519467e-08,2.470281159908659e-10,0.04052669434965097,0.01657020484379424,9.563129270827963e-12,2.177178267393019e-05,8.358516090761786e-13,0.05292381797822294,1.907995418495763e-20,4.2876917625010725e-09,1.0106557229315875e-09,7.887953901704912e-27,1.7941033104912445e-20,1.464282182089689e-23,7.981161591229544e-26,4.257734529133003e-23,0.00025904138577602403,1.093008893182273e-20,3.203460218038322e-07,9.34720484797256e-09,5.541712146758591e-09,0.9467950273114719,1.0076021663730157e-09,161808317910.37183
0.060500000000000005,700.0463713232884,1.0000000000000002,2.008243438295457e-129,6.128761381458685e-13,0.3131122912351281,0.17731587270386387,0.18994634699094937,0.18821891763199475,0.013617569508406993,3.307005909966121e-06,0.0015279995026830078,0.020540851359495717,0.0004637263309532135,8.319142078309722e-19,1.2065261022815455e-06,9.381594096600009e-18,7.954971230255009e-13,8.748946078391575e-22,8.474298551064515e-17,2.316753803700824e-12,1.7834449604713403e-34,5.4823610278716095e-08,2.86827610046444e-25,1.160849128083499e-18,6.639814838503254e-28,6.163037463185977e-05,3.9226778163237105e-24,9.280069984332035e-08,0.010158934646206276,0.02542254581568195,0.002549866911066403,0.002865230836634256,3.257943678583763e-05,2.138341524501528e-12,3.714065171886926e-12,1.3133655349703281e-08,2.2801435151632692e-10,0.037810880525894916,0.016350081653518693,8.53497017981305e-12,2.5489889017103663e-05,1.068334416287327e-12,0.055315873980270616,2.6962611598785075e-20,4.928316100321041e-09,1.1812849121346538e-09,1.359217916452859e-26,2.638302165790684e-20,2.360482703534128e-23,1.1904121087384033e-25,6.127827965747467e-23,0.0002648489185900673,1.1114925531299436e-20,3.1682351728965155e-07,1.0316665046718393e-08,6.099595709941592e-09,0.944393446718849,1.1426961104700975e-09,128629549603.54735
0.066,706.1181489702983,1.0000000000000002,2.0011474096377468e-129,5.909086308805386e-13,0.3110743328623677,0.17607299798855555,0.1892751809869459,0.1904607907174319,0.0153811613292434,3.326561602281822e-06,0.0017021889671631019,0.02174807695645393,0.0005517092173006222,1.2575977531693917e-18,1.317795458534147e-06,1.2258730941317816e-17,1.05533536367371e-12,1.421520971467796e-21,1.2191012147538596e-16,2.9778935122981614e-12,4.040757437095306e-34,5.448384652170209e-08,5.104642321255737e-25,1.6879906035303267e-18,1.1645399916900655e-27,7.023368845028328e-05,7.250390179625639e-24,1.1544238316373227e-07,0.010392113025796,0.02637744640542225,0.0025506370082188957,0.0032546251825427914,2.9533434919835572e-05,1.98815614636301e-12,3.9257035886162404e-12,1.293458419558299e-08,2.235809220812947e-10,0.03497077497794404,0.016083369791167104,8.082967511785104e-12,3.0014035477587713e-05,1.37783279995119e-12,0.05793996788650498,3.789534846311863e-20,5.69680361064072e-09,1.389022056615114e-09,2.3664470003179134e-26,3.8946469372354266e-20,3.800817629290091e-23,1.7694540971078956e-25,8.777714304617494e-23,0.00027002130917706764,1.205686908291894e-20,3.2471132490755037e-07,1.1422748226620497e-08,6.734263956817595e-09,0.9417596455114496,1.3017191271632354e-09,101283417135.73244
0.07150000000000001,712.4905485101417,1.0000000000000002,1.993611332634913e-129,5.962446616148967e-13,0.30884509772810176,0.17471928028103792,0.1885623937458846,0.19287259799229828,0.01722064899651376,3.357231026716559e-06,0.0018995730663200238,0.023012311087439667,0.0006495419014510757,1.9607763644572786e-18,1.4271636772454705e-06,1.6787682148283286e-17,1.3929562821318927e-12,2.2978920673958583e-21,1.7567227239344288e-16,3.8391964597486244e-12,9.112783975443772e-34,5.376088837056766e-08,9.08112248552667e-25,2.5325313979993815e-18,2.1099946287559514e-27,8.043560218005118e-05,1.333514233897457e-23,1.454197343137663e-07,0.010590782079895368,0.027403802495301964,0.0026283529230072557,0.003695488155896927,2.793738852514057e-05,1.8480881335116527e-12,4.1290322933694405e-12,1.2711076574980607e-08,2.297152943361967e-10,0.032019552119707397,0.015767207900512385,8.001928207167093e-12,3.555500983435988e-05,1.7941930103919138e-12,0.0608025346139187,5.311034443631951e-20,6.622803923415183e-09,1.64367560733384e-09,4.168269072998746e-26,5.780098014320933e-20,6.132541442058072e-23,2.6280376519069225e-25,1.2546944942177706e-22,0.0002742767751945854,1.3748410247691305e-20,3.431998731551439e-07,1.26905471660016e-08,7.459534405735868e-09,0.938887260492705,1.4899888425125021e-09,78862808893.9353
0.07700000000000001,719.1621559449909,0.9999999999999999,1.985649337951337e-129,6.214803468632131e-13,0.3064102637287767,0.17324536646985758,0.18780932179292675,0.1954632015576058,0.01912436157940901,3.403889424164251e-06,0.0021269062591637664,0.024327313222271784,0.0007580236321289576,3.1550766933252798e-18,1.5333530806423905e-06,2.4096795512351085e-17,1.8336397618737073e-12,3.713261307129501e-21,2.538665020443567e-16,4.972260575272189e-12,2.0583845888679864e-33,5.25088934260868e-08,1.6200761965014917e-24,3.903022475697324e-18,3.949545106350356e-27,9.248617041884253e-05,2.452286535218991e-23,1.8534500353122442e-07,0.010737124795483704,0.028525091771490218,0.0027747302349627237,0.004196009925333558,2.7240679249026552e-05,1.7182037903145588e-12,4.310911904453077e-12,1.247371628007593e-08,2.443132188002395e-10,0.028979951540533583,0.015397418804327096,8.172830412008846e-12,4.237059350514771e-05,2.3590006019670006e-12,0.06390492195421943,7.437361224760095e-20,7.741289866463002e-09,1.9573241287365768e-09,7.433609802447876e-26,8.63565009172419e-20,9.937286747837583e-23,3.907564518625507e-25,1.793245267341933e-22,0.00027723263531905185,1.6267106693346318e-20,3.720907739562559e-07,1.4146710542911951e-08,8.28992883627446e-09,0.9357750688747851,1.7136579213986457e-09,60660772702.60997
0.08250000000000002,726.1148231685031,1.0,1.977293439101651e-129,6.619001232534612e-13,0.3037564348112904,0.17164220421993684,0.187018993072682,0.19823856084280478,0.021074834941183736,3.4737578932912346e-06,0.0023923952942183613,0.025681410704309446,0.0008779261497964105,5.2341094845138166e-18,1.6347516127373166e-06,3.614156105697133e-17,2.4118338842377395e-12,6.019940827262138e-21,3.6814667772867617e-16,6.474506066296636e-12,4.676702130447809e-33,5.057678960042525e-08,2.9035413136228656e-24,6.149787963882171e-18,7.622485725949682e-27,0.00010662710110692318,4.5249918253813075e-23,2.390164709044744e-07,0.010809232348104564,0.029764105268350136,0.0029852786467212205,0.004764484393076193,2.7101889846545434e-05,1.598601564463838e-12,4.454820618542899e-12,1.2238326593100017e-08,2.662024217491223e-10,0.02588609963182739,0.014968900053330098,8.517201240435663e-12,5.076846968002251e-05,3.1295311271811732e-12,0.06723923538953203,1.0421133615159715e-19,9.092103203521496e-09,2.3445231921107664e-09,1.3421800130842002e-25,1.300013662214871e-19,1.6192165550109603e-22,5.8232221703716195e-25,2.5660233090164392e-22,0.00027840863260044534,1.9748866095116787e-20,4.117010841505188e-07,1.5818188072279737e-08,9.239918242137706e-09,0.9324311373294759,1.979635997907558e-09,46076152353.049614
0.08800000000000001,733.3116777598826,1.0,1.96859615883696e-129,7.138237804677296e-13,0.30087256541474516,0.16990154218921397,0.1861963753615463,0.20120016002020108,0.023048011659089693,3.57742776545469e-06,0.0027059626169582685,0.02705739400671791,0.0010098860113364173,8.93001166352288e-18,1.7294687149832345e-06,5.632502732412745e-17,3.1742678806946243e-12,9.814498898484041e-21,5.356496642602808e-16,8.476550127977987e-12,1.0711079034651708e-32,4.7834794084320335e-08,5.229205653552284e-24,9.857376911193859e-18,1.5112813349336136e-26,0.00012305279497391272,8.396176874412618e-23,3.1183621616328276e-07,0.010782091291669819,0.03114289715152264,0.0032580987162132984,0.00540864854293281,2.728660558004357e-05,1.4893922319735733e-12,4.541597254373875e-12,1.2029667338268871e-08,2.945488969457902e-10,0.022784200228945353,0.014476148469277382,8.972815760255346e-12,6.110562196594617e-05,4.183451911524146e-12,0.07078434327364799,1.4621310528261454e-19,1.0718676485681531e-08,2.8223761557497047e-09,2.451007055708542e-25,1.9727274903723402e-19,2.6537112186694206e-22,8.700530986084363e-25,3.6784157817475243e-22,0.0002772540721574797,2.436447059810788e-20,4.627482767720031e-07,1.773029420317792e-08,1.0322908342070844e-08,0.9288767903899736,2.295412082071661e-09,34563047004.25852
0.09350000000000001,740.689640934778,1.0,1.9596312287422313e-129,7.73644668798175e-13,0.2977516907541094,0.16801639738719334,0.1853484424379406,0.20434325630632266,0.025013161523148874,3.7302463703730995e-06,0.0030795598721652952,0.028433046546088605,0.0011542579768741882,1.561117710847686e-17,1.8154558452842584e-06,9.056042591683289e-17,4.1836526033364885e-12,1.6107216795261573e-20,7.81030837006356e-16,1.1149242644252082e-11,2.4724861045122756e-32,4.420182364225983e-08,9.450163068210214e-24,1.598868006633335e-17,3.062538205131551e-26,0.00014184621217099756,1.5675577760930107e-22,4.113148879750109e-07,0.010629694735017384,0.03268214276359153,0.0035926255385377737,0.006134437572982211,2.761487225227336e-05,1.390668742395007e-12,4.551184244552532e-12,1.188213928247902e-08,3.284136760917232e-10,0.019731582255503498,0.013914229785091456,9.480341659250127e-12,7.376467768383818e-05,5.62192112651078e-12,0.07449928811198434,2.0540266662069165e-19,1.2663402307832924e-08,3.4096092896189747e-09,4.515765829424573e-25,3.0162117832697893e-19,4.36964001725994e-22,1.3024496446475982e-24,5.281092646301887e-22,0.0002731826251912231,3.028396843372421e-20,5.262833864421353e-07,1.9902873785045275e-08,1.1548519115144248e-08,0.9251531881032952,2.6683049837253248e-09,25625232415.962795
0.099,748.156714247969,1.0000000000000002,1.9504930326216945e-129,8.37226924790054e-13,0.2943933309809627,0.1659820684789021,0.1844841214358414,0.20765497493354668,0.026933744543796326,3.95407000396653e-06,0.0035271071504289985,0.02978196499316975,0.0013109098399292649,2.782432304172549e-17,1.8907314121646638e-06,1.4900895822757336e-16,5.522576951898293e-12,2.659597711437557e-20,1.1385017870795864e-15,1.4707376513247964e-11,5.736190996962301e-32,3.9690059989834704e-08,1.7080053642640135e-23,2.6078943810513427e-17,6.300793548221128e-26,0.00016288458803225293,2.9410729827573994e-22,5.476241560136376e-07,0.010328063049573536,0.034399634686280975,0.003988225774822767,0.00694443756209255,2.793470984900746e-05,1.302472878509049e-12,4.4658042823939226e-12,1.183736659124182e-08,3.6636588534993454e-10,0.01679420137395177,0.013279951542643076,9.97553898592871e-12,8.912020265169812e-05,7.570618749533748e-12,0.0783189056133324,2.886423834926188e-19,1.4961200683713734e-08,4.12520873209845e-09,8.36051410402815e-25,4.640308717989215e-19,7.211508806980936e-22,1.9500123501988224e-24,7.584264145398571e-22,0.00026565765494036917,3.762515689831278e-20,6.033957110282559e-07,2.2344218800419326e-08,1.2919823170910254e-08,0.9213256556706954,3.1045208839211084e-09,18809145513.694717
0.10450000000000002,755.5899510888036,1.0000000000000002,1.941289479921638e-129,8.997878677168363e-13,0.29080558159530806,0.1637968668957339,0.18361361878939592,0.21111256249558583,0.02876977256521232,4.279207044853611e-06,0.004064237843646132,0.031076741128290813,0.0014789936778318825,5.024126387911116e-17,1.95367654930459e-06,2.4875075843044104e-16,7.296726009154392e-12,4.40857153060262e-20,1.6529626746717325e-15,1.9405814512539404e-11,1.3301302329628392e-31,3.443776012827695e-08,3.071192030740178e-23,4.246498970227705e-17,1.305129549495095e-25,0.0001857461265266536,5.527396305255195e-22,7.339396948469742e-07,0.009860812380854215,0.03630804003486101,0.00444260532288809,0.007835882380502947,2.8111463841942278e-05,1.2247474792851524e-12,4.274506021968665e-12,1.19356831068879e-08,4.061798957121343e-10,0.014039932655773546,0.012573480997342974,1.0388171171620908e-11,0.00010746755489554896,1.0172954973635187e-11,0.08215098912870808,4.0496569205708e-19,1.7628821257919767e-08,4.985343124434149e-09,1.546504568622291e-24,7.165369120820295e-19,1.1882061774258256e-21,2.9113611588817676e-24,1.0870399176832018e-21,0.0002543004010612014,4.63843584750061e-20,6.950016517473099e-07,2.5044677340262257e-08,1.4429251222722562e-08,0.9174864822077758,3.6075137313264093e-09,13697702057.383112
0.11000000000000001,762.8395705551292,0.9999999999999994,1.932132350314009e-129,9.562659091680002e-13,0.2870071363400136,0.16146306242275602,0.1827475069915257,0.2146824559047821,0.030481524101612405,4.746149972214552e-06,0.0047075301591935365,0.032292593073656485,0.0016567315244325142,9.120028597816994e-17,2.0033519033577243e-06,4.1749027033491e-16,9.635978932143315e-12,7.30808006965885e-20,2.3786641197546046e-15,2.5522217909945522e-11,3.0580799796791304e-31,2.872070093568327e-08,5.456259183708633e-23,6.845805216117671e-17,2.6949131557226806e-25,0.00020963804026165577,1.0351836679536878e-21,9.862616960149308e-07,0.00922483403867679,0.03841216391309638,0.004950195413701104,0.008798775536617084,2.8028765783400857e-05,1.157289076847353e-12,3.9776795324643294e-12,1.2201902332687686e-08,4.4471215414779965e-10,0.011530018550624061,0.0118000280404812,1.0646849460352903e-11,0.00012893059354793888,1.3572444853863162e-11,0.08587908945940105,5.6566373687625545e-19,2.0652585902167433e-08,5.999220542965783e-09,2.8372552459419852e-24,1.106495405726776e-18,1.9442338947833076e-21,4.3171429789658634e-24,1.549952855076381e-21,0.0002390148481742581,5.637114034105315e-20,8.014755292411105e-07,2.79699169807699e-08,1.6054928019495146e-08,0.9137520887568896,4.176108412927293e-09,9922255066.497355
0.11550000000000002,769.738529163113,1.0000000000000002,1.923126427355979e-129,1.002229965054724e-12,0.2830285843613017,0.15898787953664778,0.18189569681932763,0.21832067622539994,0.03203403422175009,5.406361934986787e-06,0.005473163987845386,0.03341091652797889,0.0018412858300539089,1.6496925390041786e-16,2.0397308434463947e-06,6.979314322722652e-16,1.2691539111021158e-11,1.2052684661550692e-19,3.373465173806506e-15,3.332174012161212e-11,6.90238521229863e-31,2.291972574330295e-08,9.501461989620224e-23,1.0828758547669966e-16,5.48634933833809e-25,0.00023339554900666002,1.918992681731167e-21,1.3222272799528422e-06,0.008434727015754626,0.04070632885513574,0.005500858589384711,0.009814810540901628,2.7597921773601092e-05,1.0997104073820655e-12,3.5896313695476102e-12,1.262860406657526e-08,4.781089123651227e-10,0.00931012034994557,0.010971119258895606,1.0690071087341374e-11,0.00015335599373118147,1.7880740548647983e-11,0.08937160687717248,7.838875407826694e-19,2.3976912685034563e-08,7.164113489048598e-09,5.118959355639934e-24,1.7007745170525885e-18,3.1394807319335298e-21,6.327923408062372e-24,2.189849329843701e-21,0.00022008414464747426,6.718437882407919e-20,9.222658949808488e-07,3.1056336648621195e-08,1.775819153144791e-08,0.910253945942357,4.8026367045713906e-09,7167573431.006718
0.12100000000000001,776.1184716346423,1.000000000000001,1.914360694516597e-129,1.0350967463069955e-12,0.2789123189784888,0.15638436619114843,0.18106660462503982,0.22197507795405091,0.03340131219923282,6.32118203348765e-06,0.006375084287789862,0.03442140389615417,0.0020287948792362094,2.945941276461807e-16,2.0637507695211197e-06,1.1516234558817127e-15,1.6627542503447726e-11,1.9657988978358398e-19,4.687523644188364e-15,4.300459743372905e-11,1.5133806394059224e-30,1.7445695965010613e-08,1.6086182425309606e-22,1.6658603952311385e-16,1.0889142905337238e-24,0.0002555956466080129,3.494736571688891e-21,1.758543630542608e-06,0.00752379425195167,0.0431727701894401,0.0060794213651209645,0.010857882792844973,2.6771055422878955e-05,1.0514248151400299e-12,3.1374802306022744e-12,1.316501354433592e-08,5.024310138413999e-10,0.007403822522852661,0.01010480449970052,1.0480484352477626e-11,0.0001802294316846098,2.313467864126256e-11,0.0924976114282098,1.0735734541542093e-18,2.749900447574992e-08,8.461036546623063e-09,9.001823797745794e-24,2.588227972869845e-18,4.969297628189736e-21,9.122001116526962e-24,3.0526373553768486e-21,0.0001981975979187315,7.827273298849565e-20,1.0555835142198076e-06,3.421147896547522e-08,1.9484054650755424e-08,0.907122810807995,5.471842958322646e-09,5174066330.753747
0.1265,781.8298129852952,1.0,1.905903987521669e-129,1.0551139469105321e-12,0.2747104526692138,0.15367177191572856,0.18026674112042637,0.22558958692593678,0.034569157328706634,7.558089550338751e-06,0.0074229861223967615,0.03532183715534631,0.0022146269655019227,5.146866049066905e-16,2.0771438328959764e-06,1.8601912353151394e-15,2.1606964631350613e-11,3.1515878053396743e-19,6.347737994116885e-15,5.464709893968014e-11,3.19134517881726e-30,1.2646139686509928e-08,2.628560012605792e-22,2.472780119409332e-16,2.0854505999981897e-24,0.0002747898392684252,6.206335571194156e-21,2.3071564384245146e-06,0.006540303954606366,0.04578191355364122,0.0066664612858274,0.011896624665734216,2.555121073952837e-05,1.0116607257198981e-12,2.656077773878738e-12,1.372033888712665e-08,5.145750516256597e-10,0.0058109236212172885,0.009224302303830638,1.0016395489918568e-11,0.00020865855386973474,2.925511425426032e-11,0.09514649563345269,1.4477068643284772e-18,3.1074926459135706e-08,9.853112795049873e-09,1.5301193915491075e-23,3.878209777786027e-18,7.660997657502315e-21,1.2871523891149773e-23,4.181516328039071e-21,0.00017438235034769072,8.908686164215801e-20,1.198292091798885e-06,3.732156250244014e-08,2.116581850156699e-08,0.9044691595640875,6.16135166894263e-09,3736045088.9527063
0.132,786.7612844245676,1.0,1.8978052201995216e-129,1.0654970055232887e-12,0.27048061416059277,0.15087501540193732,0.17950073273808456,0.22910985622075544,0.03553587644513386,9.184299073607942e-06,0.008620608935770411,0.0361157747998767,0.0023938413983359487,8.729230704339499e-16,2.082100550326424e-06,2.9216996845699744e-15,2.777388115352346e-11,4.939660052303483e-19,8.34271379542051e-15,6.815575543549084e-11,6.420521023848435e-30,8.732304766803667e-09,4.122898542802458e-22,3.5205247328336587e-16,3.82204668255906e-24,0.0002897954181299696,1.0681019235114998e-20,2.971074796752472e-06,0.005539648365678181,0.04849490126314457,0.007240382846918569,0.012898599022241703,2.3992810683327597e-05,9.795056822497306e-13,2.1807043150758088e-12,1.4184437787047709e-08,5.131292809414657e-10,0.004510946110750726,0.008355153048171547,9.334111322789306e-12,0.0002374559400741063,3.6027594788933834e-11,0.09724588892328999,1.916274335331518e-18,3.45388088629821e-08,1.1288336533732792e-08,2.4970759065774274e-23,5.6932796873032965e-18,1.1443134052648208e-20,1.7710826805349183e-23,5.609706304419964e-21,0.0001498508179455823,9.92632719454307e-20,1.3460986065997825e-06,4.026587711491356e-08,2.2733646193657262e-08,0.9023653425131636,6.84410188270862e-09,2696474594.164024
0.1375,790.853520328419,1.0,1.890096233302239e-129,1.0714836736803463e-12,0.266280316380553,0.14802304292130863,0.1787715910824671,0.23248906546028214,0.03631093506026723,1.1258757210006265e-05,0.009964807348704058,0.03680941442245963,0.0025617653038361218,1.4288257972322537e-15,2.0808866072656855e-06,4.4411994838180755e-15,3.5236143867877255e-11,7.537341308280128e-19,1.0615003072779724e-14,8.325483795659105e-11,1.2257675838171518e-29,5.75558695821968e-09,6.188138492923291e-22,4.790025891194379e-16,6.665936013939007e-24,0.0002999374364607862,1.7733982556405728e-20,3.7414314965998037e-06,0.004574914550522076,0.05126792890096891,0.007780268651800294,0.013834968436871093,2.218989061135774e-05,9.539696857777785e-13,1.7404100883091635e-12,1.4458414086063491e-08,4.987443207731648e-10,0.0034701051643304987,0.007521647069725408,8.49871250369304e-12,0.00026531674497772413,4.312152395182498e-11,0.09877194625795145,2.4845264344398374e-18,3.77308159893298e-08,1.2706866547842672e-08,3.895161888020265e-23,8.156099014099775e-18,1.6502099064472286e-20,2.37068656657833e-23,7.354085536087e-21,0.00012581071413736338,1.0873513849588091e-19,1.4940380415619056e-06,4.293464712566595e-08,2.4125059657106232e-08,0.9008353072119081,7.492350464596846e-09,1939477983.984959
0.14300000000000002,794.1030447196798,1.0000000000000002,1.8827949336228126e-129,1.0786968473678992e-12,0.26216126804501594,0.1451463180144214,0.17808100983801012,0.2356923615972599,0.03691218776459577,1.3824499704051343e-05,0.011445636153296855,0.037409120783261605,0.0027145455788815153,2.2490183690708803e-15,2.0755331128610045e-06,6.5170370237745295e-15,4.405297857797373e-11,1.1166904001919235e-18,1.3065495022263636e-14,9.951648068833643e-11,2.2153541022538393e-29,3.6347431688629344e-09,8.882285927226433e-22,6.221716646859572e-16,1.103451757308208e-23,0.0003051468485264861,2.8338758324748484e-20,4.597252123419137e-06,0.0036889405474565726,0.054057278578243224,0.008268637179925303,0.014684187284835195,2.0255542496014634e-05,9.340522329117856e-13,1.3542252371898827e-12,1.4481119769194552e-08,4.738348638161234e-10,0.0026489350098783553,0.006743655204711845,7.587055227983503e-12,0.0002910396057808939,5.0147988045911385e-11,0.0997489077236819,3.152155664269016e-18,4.052462665911806e-08,1.4050877206937226e-08,5.797312791395918e-23,1.1373226984762621e-17,2.2940139929652505e-20,3.0843270956717744e-23,9.412061905471057e-21,0.00010329516528645029,1.1770034419721688e-19,1.6371282620053128e-06,4.5245025287645755e-08,2.529419031801854e-08,0.8998549871299312,8.082069733170727e-09,1382058600.556652
0.14850000000000002,796.5564316338438,1.0000000000000002,1.8759075260131582e-129,1.0915868964628358e-12,0.25816506504531517,0.14227406031641238,0.17742957588076483,0.23869890868011284,0.03736256391443359,1.690342662039293e-05,0.013047375119192819,0.03792040165304905,0.002849543254436287,3.399516638058863e-15,2.0676641691428395e-06,9.226808653185894e-15,5.4230438631108063e-11,1.6045266199652198e-18,1.556954469289675e-14,1.1642469378840126e-10,3.791377291653676e-29,2.2113937140274472e-09,1.221165144179211e-21,7.724012652158563e-16,1.7337878708239018e-23,0.00030589099974736976,4.356692061030012e-20,5.508381600743741e-06,0.0029099073541433975,0.056823771508734355,0.008693319331777015,0.015433746700734491,1.8299974527624595e-05,9.187992055015892e-13,1.0307262059189761e-12,1.424029282117162e-08,4.417959833077781e-10,0.002008324052773179,0.006034749667576989,6.670466158388706e-12,0.00031371699054670734,5.673636320930654e-11,0.10023912289081242,3.913642588222905e-18,4.284517348526852e-08,1.5273731647096817e-08,8.23819294046369e-23,1.5420463843084914e-17,3.075154607183713e-20,3.9024459285070706e-23,1.1762766051894747e-20,8.30537775348813e-05,1.2647320869455417e-19,1.771007284016478e-06,4.715054474882897e-08,2.621703934401155e-08,0.8993621951941305,8.596346817789298e-09,966215106.3867372
0.15400000000000003,798.297484262287,1.0000000000000002,1.8694299580568024e-129,1.1125752693502142e-12,0.2543210939080872,0.13943192004726132,0.17681690592026789,0.2415014036248265,0.037686954343568814,2.0494758910111343e-05,0.014750185842394889,0.038348160433462335,0.002965495623814745,4.936995727765249e-15,2.0584583708954373e-06,1.2617280490231589e-14,6.572494355071945e-11,2.2363480368854853e-18,1.799913628678622e-14,1.3345167702942296e-10,6.158776164882541e-29,1.3059269070558966e-09,1.6131571157158832e-21,9.19215695830775e-16,2.5913796318720924e-23,0.00030298909719243784,6.451257957070973e-20,6.440650857068598e-06,0.002250800850098172,0.059535736947053816,0.009048098646496713,0.01607987894882044,1.6414075338248216e-05,9.073423744344441e-13,7.699874243132835e-13,1.376653244817355e-08,4.061265480609465e-10,0.0015130844362672064,0.005401867700518766,5.803291777612512e-12,0.0003328378780260637,6.260074492980688e-11,0.10032790018727542,4.759551576937933e-18,4.467227316472985e-08,1.6345676926672595e-08,1.1207183035928459e-22,2.0334123578103008e-17,3.982639290764244e-20,4.809733034292821e-23,1.4371841430287656e-20,6.551636516993617e-05,1.3531782047725463e-19,1.8923904107310716e-06,4.864217475430356e-08,2.6891714131202216e-08,0.899271707537684,9.026875667470086e-09,652136580.4586633
0.15950000000000003,799.4316079815543,0.9999999999999996,1.8633492368887722e-129,1.1420395274631992e-12,0.25064663333685255,0.13664053374717233,0.17624177104867272,0.2441037020473698,0.03790974611665192,2.4577197359548245e-05,0.016532013572247,0.03869752046494332,0.0030624467501028135,6.9014938004990675e-15,2.0487001378444765e-06,1.6700885444410823e-14,7.845278025157097e-11,3.0270552309631248e-18,2.024347355302143e-14,1.5012374252075985e-10,9.53134998552244e-29,7.562027963839551e-10,2.0559184507306288e-21,1.0529763966520227e-15,3.697651558808569e-23,0.00029739821335199117,9.222104394708463e-20,7.361510919286659e-06,0.001711749661820437,0.06217021773387135,0.009332241614121398,0.01662583399588804,1.466158649044805e-05,8.989210503045451e-13,5.664860243208124e-13,1.3116711904256382e-08,3.69787555905068e-10,0.0011333463591482796,0.004846181863928755,5.019172799540295e-12,0.00034828778373443496,6.757498598047319e-11,0.1001081321571639,5.678252973605013e-18,4.603195928409205e-08,1.7254987380275204e-08,1.4653715984229952e-22,2.6110242854980973e-17,4.997848292985562e-20,5.788126496598307e-23,1.7197862105270328e-20,5.081734017036213e-05,1.4435066610384096e-19,1.9992710926220278e-06,4.974227839278197e-08,2.73345016325372e-08,0.8994906136429546,9.373464700752948e-09,412730448.2399568
0.16500000000000004,800.0711095671519,0.9999999999999999,1.8576450814397276e-129,1.1788697041517997e-12,0.24714852962937925,0.1339150505993834,0.1757022530154437,0.24651754227860626,0.03805316088003589,2.911374480009208e-05,0.018370396113684268,0.03897454354838951,0.0031415057662344086,9.312392361485051e-15,2.03887005431208e-06,2.1458756799741267e-14,9.230241134374932e-11,3.9864252794736694e-18,2.2222399177803807e-14,1.6606302777359837e-10,1.4115884502634374e-28,4.353676361440182e-10,2.5391683450592864e-21,1.1665232467592583e-15,5.0594029633826626e-23,0.0002900385974974769,1.276359858742617e-19,8.244440853187202e-06,0.0012837659912558264,0.06471266914784919,0.009549328893335589,0.017079577127947648,1.307901192215734e-05,8.928893106740681e-13,4.1185476142544415e-13,1.2355789729715721e-08,3.3491111142157406e-10,0.0008445649936002935,0.004364583958422615,4.333228592322261e-12,0.000360270673607832,7.161226483489922e-11,0.09966816804816356,6.657538351748163e-18,4.6981126608808567e-08,1.80053154063263e-08,1.8501362329619396e-22,3.27107534601913e-17,6.098466640564514e-20,6.819607189569029e-23,2.019831136760401e-20,3.885766872943311e-05,1.535356989286378e-19,2.0908815396306446e-06,5.049464907936845e-08,2.7573739036849006e-08,0.8999304599592399,9.642160167214563e-09,229464012.85141948
